och	そして
madam	マダム
madam	マダム
maltesiska	マルタ
smutsiga	汚い
smutsiga	不潔
smutsiga	汚い
smutsiga	ダーティ
smutsiga	ダーティー
scarlett	スカーレット
meiningen	マイニンゲン
härleda	派生
villafranca	ヴィッラフランカ
sandoval	サンドヴァル
tarbes	タルブ
fredagar	金曜日
fredagar	金曜
angelägen	不安
angelägen	気がかり
lits	lits
klassrum	教室
klassrum	教室
avskedsansökan	辞表
avskedsansökan	辞任
avskedsansökan	辞職
sammanslagningar	合併
kiki	キキ
moura	モウラ
presenterad	提示
intentioner	意図
reflektera	反映
donnie	ドニー
donera	募金
donera	寄付
spalt	カラム
lichtenberg	lichtenberg
rabbin	ラビ
cgi	cgi
athos	アトス
tabletter	錠剤
tabletter	錠剤
columba	コルンバ
colombianska	コロンビア
turbin	タービン
euripides	エウリピデス
chichester	チチェスター
buggar	バグ
buggar	不具合
oracle	oracle
oracle	オラクル
oracle	神託
bevisning	証拠
shackleton	シャクルトン
wynn	ウィン
spock	スポック
sudans	スーダン
avslöjande	開示
bildskärm	画面
bildskärm	スクリーン
bildskärm	モニター
bildskärm	モニタ
metabolism	代謝
reggie	レジー
födsel	出産
födsel	誕生
koncentrationer	合併
tillfällighet	偶然
sfi	sfi
rocco	ロッコ
salerno	サレルノ
haskell	ハスケル
väska	バッグ
väska	かばん
väska	財布
väska	スーツケース
återförenade	再会
tatra	タトラ
puberteten	思春期
marrakech	マラケシュ
marrakech	マラケシュ
förfölja	ストーカー
pitts	ピッツ
flik	タブ
färgämnen	カラー
färgämnen	染料
hjälmen	ヘルメット
kolesterol	コレステロール
yamazaki	山崎
albatros	アルバトロス
sekretess	秘密
sekretess	機密
sekretess	プライバシー
pernik	ペルニク
nakajima	中島
montreux	モントルー
basile	バジーレ
octavia	オクタウィア
octavia	オクタヴィア
tjajkovskij	チャイコフスキー
corea	朝鮮
cykler	サイクル
vindruvor	ブドウ
vindruvor	ぶどう
skrika	シャウト
skrika	叫ぶ
skrika	叫び
skrika	叫び
skrika	絶叫
skrika	叫び声
skrika	スクリーム
räls	rails
djurparker	動物園
djurparker	動物園
djurparker	zoo
träffad	hit
träffad	ヒット
nok	ノック
hängt	ハング
hängt	絞首刑
sporer	胞子
tokugawa	徳川
antiokia	アンティオキア
vakta	ガード
jättar	巨人
jättar	ジャイアンツ
preventivmedel	避妊
workshops	ワークショップ
sherdog	sherdog
mattan	マット
parkeringsplatser	駐車
rekrytering	求人
rekrytering	募集
avn	avn
mitra	ミトラ
fromma	敬虔
afrodite	アプロディーテー
afrodite	アフロディーテ
väderkvarnar	風車
talesätt	語録
överklaga	アピール
överklaga	抗告
överklaga	上告
aspekten	アスペクト
aspekten	側面
balanserad	バランス
parakit	インコ
rosalind	ロザリンド
skymning	トワイライト
skymning	たそがれ
skymning	夕暮れ
guarda	guarda
howards	ハワード
uttag	ソケット
uttag	脱退
uttag	離脱
uttag	撤退
willows	ヤナギ
procession	行進
spindel	スパイダー
spindel	クモ
bronson	ブロンソン
leveranser	デリバリー
tórshavn	トースハウン
buse	サグ
kalevala	カレワラ
argentatus	argentatus
skvaller	ゴシップ
rullstol	車椅子
rullstol	車いす
htc	htc
kolera	コレラ
fördröjning	ディレイ
fördröjning	遅延
hugger	刺し
broschyrer	パンフレット
broschyrer	パンフレット
cheryl	シェリル
bulle	バンズ
paprika	胡椒
paprika	ペッパー
paprika	胡椒
paprika	コショウ
paprika	パプリカ
övergivet	放棄された
övergivet	孤児
loser	敗者
kreativt	クリエイティブ
svävar	フロート
svävar	float
faq	faq
lsd	lsd
ipv	ipv
ädelstenar	宝石
vikter	重み
feminister	フェミニズム
pinne	スティック
vlaanderen	vlaanderen
avvisande	拒絶
wren	レン
brevlåda	メールボックス
abigail	アビゲイル
turismo	turismo
trampa	ペダル
opassande	不適切
famicom	ファミコン
konfrontation	ラインナップ
härliga	栄光
fabler	寓話
plankton	プランクトン
stövlar	ブーツ
sibley	シブリー
agamemnon	アガメムノン
avsky	嫌悪
bonanza	ボナンザ
förutsägelser	予言
förutsägelser	予測
skandaler	不祥事
skandaler	スキャンダル
skandaler	不祥事
substub	substub
vagt	漠然と
vagt	曖昧
slakt	屠殺
bartholomew	バーソロミュー
blyg	人見知り
blyg	シャイ
ritar	図面
ritar	描画
ritar	ドローイング
halsband	ネックレス
halsband	ネックレス
halsband	首輪
uppfödning	繁殖
ifrågasatta	申し立て
snell	スネル
påtagliga	有形
dich	dich
parlamentsledamöter	mps
fordonets	車両
fordonets	乗り物
ohne	ohne
obehagligt	不快
landlevande	地上波
ozon	オゾン
hmm	hmm
samir	サミル
ärr	傷跡
camacho	カマーチョ
tangentbordet	キーボード
fobi	恐怖症
huff	ハフ
trollkarlar	ウィザード
besvärande	面倒
gropen	ピット
villkorlig	条件
antenn	アンテナ
magellan	マゼラン
harbin	ハルビン
hiller	ヒラー
påhitt	フィクション
fördragen	条約
xenon	キセノン
buda	ブダ
nea	nea
kjol	スカート
hrv	hrv
visum	visa
visum	ビザ
visum	査証
festligheter	お祭り
festligheter	お祝い
wvs	wvs
germaine	ジェルメーヌ
takada	高田
fostret	胎児
muntligt	口頭
muntligt	口頭
lysander	ライサンダー
känn	感じる
känn	feel
känn	フィール
fredligt	平和
flöden	フィード
montcalm	モンカルム
mico	mico
alu	alu
hbk	hbk
plantering	播種
humle	ホップ
önskvärd	望ましい
tvilling	ツイン
tvilling	双生児
tvilling	双子
siren	サイレン
nominativ	主格
pepsi	ペプシ
bricka	タイル
bricka	バッジ
bricka	トレイ
röstning	投票
röstning	投票
hobson	ホブソン
rikliga	豊富
jem	ジェム
stacey	ステイシー
stacey	ステイシー
valör	名称
blåbär	ブルーベリー
blåbär	ブルーベリー
jie	慈恵
förespråkat	提唱
förfalskning	偽造
förfalskning	贋作
förfalskning	偽造
anarkist	アナキズム
nyon	nyon
energiska	エネルギッシュ
savoy	サヴォイ
savoy	サヴォワ
kagoshima	鹿児島
skalbagge	ビートル
plantera	プラント
plantera	植物
medlemskapet	会員
standardisering	標準化
luckan	ハッチ
luckan	孵化
utforskning	探検
bolan	bolan
stava	呪文
stava	スペル
bankir	銀行員
intermezzo	intermezzo
inhemskt	国内
graphis	graphis
pentium	pentium
djärva	太字
djärva	ボールド
krigsmateriel	軍需
uppvisning	ディスプレイ
moog	モーグ
snygga	ナイス
snygga	ニース
snygga	素敵
snygga	ハンサム
snygga	イケメン
glödlampor	フィラメント
förhandling	ネゴシエーション
förhandling	交渉
förhandling	交渉
förhandling	交渉
förhandling	交渉
boswell	ボズウェル
hornby	ホーンビー
ungefärliga	おおよそ
entusiastisk	熱意
forte	フォルテ
utgivande	発行
utgivande	発行
utgivande	発令
utgivande	交付
anmärkning	メモ
anmärkning	ノート
rökt	燻製
grundvatten	地下水
carruthers	カラザース
soc	soc
townsville	タウンズビル
obegränsat	無制限
nightingale	ナイチンゲール
lindy	リンディ
smidig	スムーズ
smidig	スムース
smidig	滑らか
pung	ポーチ
helix	ヘリックス
helix	螺旋
tuppen	雄鶏
rinaldo	リナルド
beate	ベアテ
återhämtning	回復
återhämtning	リカバリ
återhämtning	回収
murdock	マードック
kalendrar	カレンダー
spända	緊張
spända	テンション
spända	緊張
spända	時制
honorius	ホノリウス
trotter	トロッター
ickx	イクス
mäktigt	パワフル
smakar	味見
smakar	味覚
jeremiah	ジェレマイア
jordskred	地すべり
jordskred	山崩れ
pubar	パブ
besparingar	貯蓄
besparingar	貯金
besparingar	節約
besparingar	預金
serenad	セレナーデ
antigen	抗原
antigen	抗原
förmedling	取次
förmedling	仲介
försenade	遅延
försenade	遅い
sjörövare	海賊
sjörövare	パイレーツ
sjörövare	海賊
miki	三木
miki	ミキ
miki	みき
miki	miki
arkham	アーカム
terrassen	テラス
terrassen	棚田
yuma	ユマ
inskränkningar	制限
inskränkningar	制限
halleluja	ハレルヤ
bosco	ボスコ
chanson	シャンソン
armageddon	アルマゲドン
kira	キラ
procedur	プロシージャ
procedur	手順
procedur	手続き
ducati	ドゥカティ
stn	stn
colosseum	コロシアム
colosseum	コロシアム
colosseum	コロッセオ
navigera	ナビゲート
navigera	ナビゲーション
navigera	ナビゲート
olyckshändelse	アクシデント
olyckshändelse	事故
kazuo	一夫
hellsing	hellsing
önskvärda	望ましい
isaacs	アイザックス
atahualpa	アタワルパ
universitario	universitario
beowulf	beowulf
saigon	サイゴン
sfr	sfr
kamel	キャメル
kamel	ラクダ
vlorë	ヴロラ
konverterat	改宗
foxy	フォクシー
licensierade	ライセンス
uppenbarelseboken	啓示
sekretariat	事務局
canvas	キャンバス
genomsnittligt	平均
klättrare	クライマー
dagboken	日記
motorsports	モータースポーツ
slant	硬貨
slant	コイン
kurtzman	カーツマン
passivt	パッシブ
läcker	美味
läcker	おいしい
läcker	美味しい
xxxx	xxxx
nörd	オタク
nörd	オタク
barriär	バリア
barriär	障壁
murakami	村上
assad	アサド
langdon	ラングドン
issa	アイサ
sjökort	チャート
sjökort	グラフ
rengöring	クリーニング
rengöring	洗浄
rengöring	清掃
rengöring	掃除
ishii	石井
specificera	指定
rohwer	rohwer
ftp	ftp
kasino	カジノ
ropa	シャウト
ropa	叫ぶ
shenzhen	深セン
förflyttningar	動き
dsq	dsq
konvojen	船団
compostela	コンポステーラ
nto	nto
nsa	nsa
habib	ハビブ
pentagon	ペンタゴン
irländskt	アイリッシュ
sköldpadda	カメ
barrymore	バリモア
kompetent	主務
etsning	エッチング
färgning	染色
färgning	染色
bethesda	ベセスダ
jordnötter	ピーナッツ
zoltán	ゾルターン
mikroskop	顕微鏡
copernicus	コペルニクス
pompeji	ポンペイ
kaisa	カイサ
decimaler	小数
aline	aline
nöt	ナッツ
nöt	ナット
cocker	コッカー
erotisk	エロ
vadim	ヴァディム
gulden	ギルダー
adopterad	養子
adopterad	採択
försenad	遅延
försenad	遅い
bohr	ボーア
deb	deb
atrium	atrium
påse	バッグ
påse	かばん
påse	ポーチ
amo	amo
brit	ブリット
sewell	シーウェル
uppskjutning	打ち上げ
uppskjutning	起動
självbestämmande	自治
melk	メルク
wim	wim
galet	クレイジー
tko	tko
lal	ラール
eeg	脳波
grundprinciper	基本
hattar	帽子
barset	barset
clerck	clerck
steward	執事
härlighet	グローリー
slug	ずるい
slug	カンニング
marimba	マリンバ
utlösa	引き金
utlösa	トリガー
kapitlen	チャプター
plena	hagiwara
belägga	課す
kylning	冷却
kylning	冷蔵
kylning	冷却
kylning	カッコイイ
rockabilly	ロカビリー
obegränsad	無制限
rok	ロク
toon	トゥーン
styvmor	継母
eugenie	ユージェニー
ano	阿野
liljor	ユリ
farhågor	懸念
kotor	コトル
prevention	予防
prevention	防止
givande	やりがい
givande	実り
menominee	メノミニー
avverkning	伐採
avverkning	ログ
orka	コープ
applikation	出願
applikation	アプリケーション
applikation	アプリ
pistoler	拳銃
hurra	わーい
hurra	ヤッホー
hök	ホーク
hök	タカ
ambitiös	野心
primer	プライマー
tystnaden	サイレンス
tystnaden	無音
tystnaden	沈黙
mulder	ムルデル
årstid	季節
årstid	シーズン
grävt	掘る
förpliktelser	義務
förpliktelser	債務
thirteen	thirteen
kimberly	キンバリー
angie	アンジー
warhammer	warhammer
omvårdnad	看護
förföljde	迫害
sammanställningen	編纂
sammanställningen	コンパイル
litsinger	litsinger
lagkamrater	チームメイト
okunskap	無知
nymf	ニンフ
kryss	十字架
kryss	クロス
kryss	cross
kryss	十字
borgerskapet	ブルジョア
elijah	エリヤ
arbetslös	失業者
arbetslös	無職
mangora	mangora
folsom	フォルサム
antibes	アンティーブ
kryper	クロール
goo	グー
stängsel	フェンシング
stängsel	フェンス
paradigm	パラダイム
kråka	カラス
kråka	クロウ
nötkött	ビーフ
nötkött	牛肉
dumma	バカ
dumma	バカ
dumma	愚か
näringsidkare	トレーダー
varaktighet	期間
varaktighet	耐久性
magma	マグマ
väpnare	従者
tomater	トマト
tomater	トマト
kretslopp	サイクル
kretslopp	サイクル
valdistrikt	境内
valdistrikt	地区
valdistrikt	ディストリクト
manöver	マヌー
manöver	演習
suv	suv
växling	交換
sfäriska	球面
sfäriska	球状
treviso	トレヴィーゾ
djungel	ジャングル
upphörande	終端
upphörande	解雇
lacoste	ラコステ
flitiga	勤勉
flitiga	勤勉
kulturarvet	遺産
csu	csu
navet	ハブ
gränssnittet	インターフェース
gränssnittet	インタフェース
utmanare	チャレンジャー
ndef	ndef
maastricht	マーストリヒト
zombies	ゾンビ
överfall	アサルト
överfall	暴行
ochoa	オチョア
wuppertal	ヴッパータール
bindemedel	バインディング
bindemedel	拘束
bindemedel	バインダー
potters	陶工
simca	シムカ
redigerare	エディタ
redigerare	エディター
redigerare	エディタ
efterlevande	サバイバー
copacabana	コパカバーナ
agar	寒天
manuela	マヌエラ
hakim	ハキム
säkrat	セキュア
antica	antica
intellektuellt	知識人
naturelle	naturelle
plutonium	プルトニウム
mottagen	受け取り
mottagen	受信
samhörighet	体感
chambéry	シャンベリ
klack	かかと
klack	ヒール
terminaler	端末
avenger	アヴェンジャー
sange	散華
tilapia	ティラピア
mak	mak
påkörd	hit
påkörd	ヒット
namco	ナムコ
hursomhelst	とにかく
gras	フォアグラ
kirsch	キルシュ
bram	ブラム
tommaso	トンマーゾ
ansbach	アンスバッハ
pershing	パーシング
iwata	岩田
iwata	磐田
sind	sind
giuliano	ジュリアーノ
aff	aff
aya	あや
aya	aya
reportern	リポーター
reportern	レポーター
konsument	消費者
pensionen	年金
dickie	ディッキー
överflödiga	冗長
antagonist	敵役
arezzo	アレッツォ
azkaban	アズカバン
soma	ソーマ
tetsuo	哲夫
matrisen	行列
matrisen	マトリックス
förbehåll	予約
förbehåll	留保
förbehåll	予約
organen	臓器
organen	機関
fabrikat	メイク
fabrikat	make
körsbär	サクランボ
körsbär	チェリー
körsbär	サクランボ
körsbär	さくらんぼ
nga	nga
sadao	サダオ
grannarna	近所
krabbor	カニ
krabbor	カニ
tjerkasy	チェルカースィ
foi	foi
cosimo	コジモ
jsp	jsp
flottor	艦隊
uthyrning	賃貸借
uthyrning	雇う
uthyrning	レンタル
uthyrning	レンタル
revben	リブ
revben	肋骨
kaféet	カフェ
dahlia	ダリア
chania	ハニア
koffein	カフェイン
kropps	本文
kropps	身体
kropps	本体
kropps	ボディ
kvintett	クインテット
groupstyle	groupstyle
brill	ヒラメ
glee	グリー
strå	ストロー
strå	わら
sponsrade	スポンサー
justeringar	調整
justeringar	補正
iba	伊庭
montmartre	モンマルトル
coppola	コッポラ
prisa	賞賛
prisa	賛美
utanförskap	除外
changsha	長沙市
konstellationer	星座
konstellationer	構成
spänt	緊張
spänt	テンション
spänt	緊張
spänt	時制
fällor	トラップ
scorsese	スコセッシ
chic	シック
slagord	スローガン
mima	美馬
ethernet	イーサネット
jahrhundert	jahrhundert
kusinen	従姉妹
kusinen	従兄弟
kusinen	いとこ
sns	sns
soliga	晴れ
soliga	サニー
pantheon	pantheon
pedrosa	ペドロサ
topologi	トポロジー
grundvattnet	地下水
bangor	bangor
tillkännager	アナウンス
laka	laka
påföljd	ペナルティ
påföljd	制裁
košice	コシツェ
dre	ドレー
förödelse	ハボック
huygens	ホイヘンス
tragiskt	悲惨
tragiskt	悲しい
tragiskt	sad
agrippina	アグリッピナ
verstappen	フェルスタッペン
kildare	キルデア
förtrogen	腹心
schuyler	スカイラー
ihålig	中空
andetag	ブレス
epicentrum	震央
draw	引き分け
draw	ドロー
preferenser	設定
preferenser	好み
mumbai	ムンバイ
syndare	罪人
syndare	罪人
betald	有料
majestic	マジェスティック
arkiven	アーカイブ
imitation	模倣
kardinalen	基数
kardinalen	枢機卿
citation	サイテーション
