категория	category
клише	cliché
дразнеща	annoying
дразнеща	irritating
маркучи	hoses
маркучи	hose
габро	gabbro
вомбат	wombat
садо	sado
нопфлър	knopfler
поуг	pogue
изкушен	tempted
халина	halina
гретна	gretna
гасман	gassman
свердлов	sverdlov
джентри	gentry
хернии	hernias
мазандаран	mazandaran
лае	barks
лае	barking
плес	pless
простак	cad
фламарион	flammarion
лактаза	lactase
веларде	velarde
стиан	stian
нитрит	nitrite
едновременност	simultaneity
меламед	melamed
нене	nene
безие	béziers
банго	bango
шмуел	shmuel
хенриксен	henriksen
актеон	actaeon
перманганат	permanganate
исузу	isuzu
литосфера	lithosphere
керкраде	kerkrade
скини	skinny
приключени	finalised
мокасини	loafers
макфадън	mcfadden
контрамерки	countermeasures
явуз	yavuz
мелания	melania
савой	savoy
родъри	rothery
шерингам	sheringham
пелетие	pelletier
сарате	zárate
служа	serving
шнор	schnorr
лицемери	hypocrites
хирургът	surgeon
норланд	norland
абруци	abruzzi
бернарди	bernardi
халаха	halakha
синдхи	sindhi
граймс	grimes
реле	relay
бакула	bakula
рубидий	rubidium
райхсмарки	reichsmark
халба	mug
халба	pint
дикс	dix
исидора	isidora
супернова	supernova
хени	henny
зайдел	seidel
гинекологична	gynaecological
брокхаус	brockhaus
кастагноли	castagnoli
безразлични	indifferent
пенливо	sparkling
ретиро	retiro
канибали	cannibals
прогестерон	progesterone
рибозомна	ribosomal
шломо	shlomo
асистентите	assistants
гишар	guichard
гмюнд	gmünd
мариновани	pickled
ломакс	lomax
снайдерс	snyders
аранхуес	aranjuez
казираги	casiraghi
оцелот	ocelot
доркас	dorcas
лизозоми	lysosomes
джабир	jabir
шабат	shabbat
шабат	sabbath
каруана	caruana
сарасота	sarasota
блументал	blumenthal
йонийци	ionians
гланц	gloss
задържания	detentions
найдхарт	neidhart
лоудиън	lothian
томпкинс	tompkins
драскотини	scratches
алиби	alibi
лагерува	camped
молк	molk
сомърс	sommers
флигорна	flugelhorn
саркастичен	sarcastic
мусаб	musab
безгранично	limitless
джаба	jabba
риера	riera
долан	dolan
вносителите	importers
пресечка	intersection
фана	fana
гаон	gaon
маракаси	maracas
коментирайте	comment
яйцепровод	oviduct
брунер	brunner
престилката	apron
халис	halis
пържен	fried
шинобу	shinobu
уоз	woz
крок	crock
картън	carden
рапапорт	rapoport
фрейкс	frakes
жолт	zsolt
колфакс	colfax
спазъм	cramp
спазъм	spasm
кохлеарен	cochlear
гьоце	götze
тристрам	tristram
засенчване	shading
генерализирани	generalised
херувим	cherub
непопулярността	unpopularity
амброзини	ambrosini
барзани	barzani
тойода	toyoda
маниаци	maniacs
съсиреци	clotting
съсиреци	clots
аичи	aichi
лунатици	lunatics
алауити	alawites
дезертьорство	desertion
агресори	aggressors
сюе	xue
фалити	bankruptcies
регулируеми	adjustable
кунце	kunze
ацидоза	acidosis
минто	minto
кадена	cadena
кахамарка	cajamarca
сардина	sardine
палос	palos
кобресал	cobresal
панини	panini
нитрометан	nitromethane
психар	psycho
конами	konami
втк	vtk
гофен	goffin
корниш	cornish
арахозия	arachosia
енрикеш	henriques
аркел	arkel
нинбо	ningbo
шампоани	shampoos
пули	puli
инклан	inclán
харууд	harwood
спектрограф	spectrograph
росита	rosita
сайго	saigo
ционисти	zionists
ногаре	nogaret
драмен	drammen
джама	jama
страсбърг	strasberg
шартрьоз	chartreuse
монтекатини	montecatini
техниците	techs
техниците	technicians
наргиле	hookah
иглите	needles
исаму	isamu
чошу	choshu
нарендра	narendra
оренсе	ourense
обидена	offended
обидена	insulted
денен	denain
епок	époque
кравчук	kravchuk
мотопеди	mopeds
тутин	tutin
михалски	michalski
колба	flask
неделите	sundays
лингала	lingala
топол	topol
доми	domi
наркоза	narcosis
изолевцин	isoleucine
якове	yaks
орд	ord
марибел	maribel
мефисто	mephisto
пиколи	piccoli
малия	malia
залески	zaleski
уайс	weiss
еванджелин	evangeline
дървосекачи	lumberjacks
крепелин	kraepelin
специализант	resident
одескалки	odescalchi
полокване	polokwane
хидроцефалия	hydrocephalus
ортелий	ortelius
лакатош	lakatos
нормалност	normalcy
нормалност	normality
паренхим	parenchyma
бобио	bobbio
тигани	pans
миниван	minivan
нютаун	newtown
ома	oma
уилмър	wilmer
аскетизма	austerities
билбордове	billboards
трабант	trabant
претоварен	overloaded
коган	cogan
преобразувателя	assembler
нечувано	unheard
хидриди	hydrides
прем	prem
папо	papo
йорданс	jordaens
харибда	charybdis
мичу	michu
дръмонд	drummond
вдъхновяващ	inspiring
вдъхновяващ	inspirational
рокери	bikers
рокери	rockers
гофредо	goffredo
каори	kaori
хаумея	haumea
веберн	webern
айшвария	aishwarya
гиорги	giorgi
предефиниране	redefining
скрининг	screening
пиктограма	pictogram
кларион	clarion
хуморален	humoral
улбрихт	ulbricht
крайпътно	roadhouse
непревземаема	impregnable
хипохлорит	hypochlorite
хейлс	hales
яздене	riding
неволи	woes
субективност	subjectivity
глутаминова	glutamic
призована	summoned
хетеро	hetero
фламини	flamini
стодард	stoddard
препаска	loincloth
нарада	narada
араго	arago
кастриран	castrated
кастриран	neutered
сатору	satoru
алеш	aleš
хифи	hyphae
писклив	shrill
стероидите	steroids
челентано	celentano
елджин	elgin
шейла	sheila
чарис	charisse
тетрархия	tetrarchy
разклати	shake
тициана	tiziana
вазарели	vasarely
подозрителна	suspicious
дипломатик	diplomatique
алукард	alucard
залък	morsel
мурано	murano
гуиса	güiza
токоферол	tocopherol
гризелда	griselda
серафина	serafina
опрашители	pollinators
сакре	sacre
шоко	shoko
брезент	tarp
ухажори	suitors
#един	#one
прозерпина	proserpina
кийша	keisha
блудница	harlot
трис	tris
елрой	elroy
муфаса	mufasa
ква	kva
суфражетки	suffragettes
невъоръжен	unarmed
