και	at
μπεργκ	berg
μπιάνκα	bianca
ακροατήριο	audience
ακροατήριο	tagapanood
ακροατήριο	madla
ακροατήριο	makakakita
ψύξης	pampalamig
ψύξης	pagpapalamig
άλισον	allison
άλισον	alison
βαθύτερη	deeper
τιτάνα	titan
βερμούδες	bermuda
εφευρέθηκε	imbento
αντίλλες	antilles
όψης	sided
χίλαρι	hillary
χίλαρι	hilary
μάγκνους	magnus
τυφλός	bulag
ορμόνη	hormone
ορμόνη	hormon
σκύθες	eskito
σάντρα	sandra
λόρεν	lauren
λόρεν	loren
καρτιέ	cartier
βορράς	north
βορράς	hilagang
βορράς	hilaga
τριαντάφυλλο	rose
ακίνητο	property
άντριαν	adrian
αναθεωρημένη	revised
αναθεωρημένη	iniba
αγγέλους	angels
αγγέλους	anghel
δάντη	dante
συλλέγει	nangongolekta
καθυστερήσει	delayed
καθυστερήσει	naantala
αερογραμμές	airlines
φόρτωση	load
φόρτωση	nilo
στρες	stress
συλλάβουν	naaresto
συλλάβουν	arestado
συλλάβουν	inaresto
γόνατα	tuhod
φασιστική	fascist
απρ	abr
δυαδικό	binary
τέφρα	ashes
τέφρα	ash
προβλεπόμενη	predicted
ταχυδρομικός	postal
μάρτυς	testigo
μάρτυς	witness
πρωτονίων	proton
προκαθορισμένη	default
πληγή	sugat
άσθμα	hika
τσινγκ	ching
σκεφτείτε	isipin
σκεφτείτε	palagay
σκεφτείτε	tingin
γκουίντο	guido
νεφρά	kidney
νεφρά	bato
κοιμάται	natutulog
κοιμάται	natulog
κοιμάται	natutulog
εντυπωσίασε	limbagan
περσεφόνη	persephone
εικονικό	iconic
εικονικό	birtwal
εικονικό	virtual
λαρς	lars
κας	cash
κας	cass
θρεπτικών	sustansya
ουγγρικό	hungarian
ιουδαϊσμό	hudaismo
ανατόλι	anatoly
βδομάδες	linggo
μπρατισλάβα	bratislava
πιανίστα	pianist
φασισμού	pasismo
κοχ	koch
μπερλουσκόνι	berlusconi
πλήθη	madla
κανόνι	cannon
ιστορια	story
ιστορια	kuwento
ιστορια	kwento
ιστορια	kasaysayan
ιστορια	history
ανωμαλία	anomaly
ακροατές	tagapakinig
ένεση	injected
ένεση	injection
δραστική	active
δραστική	aktibong
δραστική	aktibo
αγρίππα	agripa
χορδή	kuwerdas
χορδή	string
προύσα	bursa
προτεινόμενο	iminumungkahing
προτεινόμενο	nagmungkahi
προτεινόμενο	iminungkahi
προτεινόμενο	iminungkahing
προτεινόμενο	iminumungkahi
προτεινόμενο	iminungkahing
προτεινόμενο	inirerekomenda
προτεινόμενο	inirekomenda
αμυντικά	defensive
αμυντικά	tinatanggihan
ελίζα	eliza
ελίζα	elisa
κρυπτογράφηση	kriptograpiya
εθνοτική	etniko
προσευχές	panalangin
προσευχές	prayers
υδροχλωρικό	hydrochloride
ρωγμές	bitak
χρήσιμος	makatutulong
οσάκα	osaka
ιούδας	judas
ιούδας	hudas
αναρχία	anarkiya
τόνου	tulingan
τόνου	tuna
φόρτωσης	nilo
ασιάτες	asyano
ασιάτες	asian
τζέιμι	jamie
χρωμόσωμα	kromosomang
εξοπλισμένα	bang
αδράνειας	inertia
περιβαλλοντικά	kapaligiran
γκαστόν	gaston
μοροζίνι	morosini
λύκο	lupus
διοκλητιανού	diocleciano
τρώγεται	kinakain
διαβουλεύσεις	pagsangguni
διαβουλεύσεις	konsultasyon
σπάρτακος	spartacus
ξηρή	tuyo
ξηρή	tuyong
συντονιστής	moderator
συντονιστής	tagapamagitan
συντονιστής	coordinator
τρόμος	terror
τρόμος	kilabot
τρόμος	horror
νας	nash
ατμό	singaw
ατμό	steam
αστραπή	kidlat
αστραπή	lightning
ελάφι	elk
ελάφι	usa
δοκιμασίες	trials
δοκιμασίες	pagsusulit
φόνος	murder
ξιφασκία	fencing
ξιφασκία	eskrima
βηθλεέμ	belen
βηθλεέμ	bethlehem
ρίμινι	rimini
πλοήγηση	nabigasyon
πλοήγηση	paglalayag
ξέφυγε	namis
αναρωτιέμαι	nagtataka
αναρωτιέμαι	taka
αναρωτιέμαι	nagtataka
αναρωτιέμαι	wonder
κορδέλα	ribbon
κορδέλα	laso
επιζών	survivor
λεονίντ	leonid
αγγλικανική	anglican
παλεύει	nahihirapang
παγετώνα	glacier
δεινά	hinaing
σμολένσκ	smolensk
αγάπησε	minamahal
νονός	ninong
καλαί	calais
δαίμονα	dimonyo
δαίμονα	demonyo
μάγιερ	mayer
μάγιερ	meyer
κλιφ	bangin
κλιφ	cliff
σχολιαστές	komentarista
έντονος	matinding
αντικαθίστανται	pinagpalit
αντικαθίστανται	pinalitan
τάνια	tanya
σουκάρνο	sukarno
μόρις	morris
μόρις	maurice
εκτροφή	breeding
εκτροφή	aanak
πόντιοι	pontic
άξιζε	marapat
αντισωμάτων	antibody
φθοριούχο	fluoride
ανέβασμα	upload
λιμόζ	limoges
σουλτανάτο	sultanato
κομμουνισμό	komunismo
συγκρίνει	ikinukumpara
υβ	yves
μάκβεθ	macbeth
ηθοποιία	acting
ηθοποιία	kumikilos
διάρροια	pagtatae
διάρροια	diarrhea
νταγκ	doug
πατέντα	patent
καταρράκτη	talon
τσάβες	chávez
τρομερό	terrible
νάνο	bulilit
νάνο	duwende
νάνο	nano
ψευδής	maling
ψευδής	false
ερντογάν	erdogan
στεφθεί	crowned
τσαϊκόφσκι	tchaikovsky
νταρ	dar
ηπατίτιδα	hepatitis
επιφανή	tanyag
βικινέα	wikinews
λεχ	lech
δίδυμοι	gemini
δίδυμοι	kambal
έβερεστ	everest
πολικές	polar
γκέρινγκ	göring
αισθητήρας	sensor
ηλικιωμένος	matatanda
δελφίνι	dolphin
γενεές	henerasyon
χαίρομαι	natutuwa
προστατευτικό	protective
κασμίρ	kashmir
μαϊμούδες	unggoy
άντζελο	angelo
ημιαγωγών	semiconductor
ημιαγωγών	semiconductors
ενσωματωμένα	embedded
επίπτωση	epekto
επίπτωση	pagkahulog
απίστευτη	incredible
δημοσκόπηση	botohan
δημοσκόπηση	poll
δημοσκόπηση	survey
ενδιαιτημάτων	tahanan
ενωμένοι	united
ενωμένοι	nagkakaisa
έγκυρο	valid
έγκυρο	bisang
ζούκο	zuko
βαθύτερο	deeper
βαθύτερο	deepest
απαραίτητος	kailangan
απαραίτητος	kinakailangan
απαραίτητος	mahalaga
απαραίτητος	mahahalagang
ζυγίζουν	timbangin
αργία	pista
αργία	holiday
μπέλφαστ	belfast
κριστίν	christine
καμπ	kampo
καμπ	kamp
κρύψει	itago
πάτερ	ama
πάτερ	tatay
πάτερ	father
χρονια	taon
αρνητικός	negatibong
αρνητικός	negatibo
αρνητικός	negative
λάτρης	mahilig
αγρότης	magsasaka
αγρότης	farmer
σεβασμός	respect
σεβασμός	respeto
σεβασμός	paggalang
επικαλείται	invokes
διαπράξει	gumawa
διαπράξει	nakatuon
τρέξιμο	takbo
τρέξιμο	pagtakbo
τρέξιμο	tumatakbo
ρουρ	ruhr
λυκόφως	twilight
καλώντας	pagtawag
καλώντας	tumatawag
καμπαρέ	cabaret
μόλυβδο	lead
μόλυβδο	humantong
μόλυβδο	tingga
μόλυβδο	pamunuan
χάουζ	bahay
κάτοικο	resident
κάτοικο	residente
όροφος	sahig
όροφος	palapag
αερόστατο	lobo
ανάκαμψη	pagbawi
ανάκαμψη	pagbangon
ανάκαμψη	paggaling
ανάκαμψη	recovery
χάρισμα	gift
χάρισμα	regalo
βούτυρο	butter
βούτυρο	mantikilya
αθώος	inosenteng
αθώος	inosente
αθώος	inocencio
αθώος	innocent
πεζοπορία	hiking
κληρονόμο	tagapagmana
εξάρτησης	dependensiya
λεμούριος	lemur
τουφέκι	rifle
ύπνος	matulog
ύπνος	tulog
ύπνος	sleep
ύπνος	natulog
ύπνος	natutulog
σίλβια	sylvia
σίλβια	silvia
προγραμματισμένο	binalak
κοιλία	bentrikulo
κοιλία	puson
σκοποβολή	shooting
σκοποβολή	pagbaril
σκοποβολή	pamamaril
αστροναύτης	astronaut
βακτήριο	bacteria
βακτήριο	bacterium
ακούγοντας	nakikinig
διαιτησίας	arbitration
πίτα	pita
πίτα	pie
ντελακρουά	delacroix
εξεύρεση	finding
τιμωρηθεί	maparusahan
συμβατό	compatible
συμβατό	katugma
κάρεϊ	carey
κανό	kano
γεννητικά	genital
λούσι	lucy
κάουφμαν	kaufman
σουίφτ	swift
φωτεινά	bright
φωτεινά	maliwanag
δούλος	alipin
βήχα	ubo
νικς	knicks
ολιβιέ	olivier
προτεινόμενα	iminumungkahing
προτεινόμενα	nagmungkahi
προτεινόμενα	iminungkahi
προτεινόμενα	iminungkahing
προτεινόμενα	iminumungkahi
προτεινόμενα	itinatampok
προτεινόμενα	itinampok
συνδετικό	binding
ύψιλον	upsilon
ανηψιός	pamangkin
καθορισμένο	tinukoy
καθορισμένο	itinalagang
καθορισμένο	designated
καθορισμένο	tinukoy
κρίνοντας	judging
αναπληρωτές	deputies
κασπία	caspian
μπλα	blah
θάλεια	thalia
σχιζοφρένεια	schizophrenia
διαβατήριο	pasaporte
διαβατήριο	passport
ουμπέρτο	umberto
προσαρμοσμένο	customized
προσαρμοσμένο	custom
προσαρμοσμένο	adapted
αξιοπρέπεια	dangal
αποικιοκρατίας	kolonyalismo
πρεσβευτές	ambassadors
ανικανότητα	kapansanan
φάλαινες	whales
τραϊανού	trajan
αμφισβητήθηκε	nasuri
αμφισβητήθηκε	tumutol
διαιτησία	arbitration
γκιμπς	gibbs
θυγατρικές	subsidiaries
εξοικονόμηση	savings
εξοικονόμηση	saving
προοδευτικά	progresibong
έγχυση	injection
έγχυση	pagbubuhos
καμίλ	camille
ευαγγελιστής	ebanghelista
περίεργα	weird
περίεργα	kakaiba
περίεργα	kaiba
μπέργκεν	bergen
άντλερ	adler
ησυχία	tahimik
ησυχία	katahimikan
σογιούζ	soyuz
τοξική	toxic
νταλί	dali
βελόνα	needle
αφιέρωση	dedication
αφιέρωση	dedikasyon
αρθρο	artikulo
πρόδωσε	sinira
επετηρίδα	yearbook
άσχετη	irrelevant
παλαιστινιακή	palestino
συνδυασμένη	pinagsama
ακριβό	mahal
ακριβό	magastos
ακριβό	mamahaling
δυσμενείς	kalaban
σοκολάτα	tsokolate
σοκολάτα	chocolate
προδιαγραφή	detalye
προδιαγραφή	spec
αναχωρεί	aalis
δισεκατομμύριο	billion
δισεκατομμύριο	bilyon
βινς	vince
φορητές	portable
μπάρετ	barrett
καπέλα	sumbrero
περιορίζοντας	pumipigil
λέο	leo
συγκρίσεις	paghahambing
γρασίδι	lawn
γρασίδι	damuhan
γρασίδι	damo
τιφλίδα	tbilisi
γύροι	laps
γύροι	rounds
στέπες	steppes
γυμναστής	trainer
φακός	lens
φακός	lente
γεννηθείς	ipinanganak
γεννηθείς	pinanganak
προσαρμοσμένη	adapted
προσαρμοσμένη	customized
προσαρμοσμένη	custom
σύζευξη	pagkabit
σύζευξη	kaisa
πυροβόλησε	kuha
πυροβόλησε	shot
δανεισμός	paghiram
σκλάβος	alipin
δράστης	nagkasala
δράστης	offender
δράστης	lider
μαρκόνι	marconi
εξαφανίζονται	nawawalang
εξαφανίζονται	mawala
εξαφανίζονται	nawawala
ησαΐας	isaias
υγιεινή	kalinisan
βελτιστοποίηση	pinaganda
αποφασιστικό	decisive
άσχημο	pangit
άσχημο	panget
άσχημο	bastos
ανθεκτικά	lumalaban
καλλίπολη	gallipoli
περιπολία	patrol
χορογράφος	choreographer
προαιρετικό	opsiyonal
προαιρετικό	opsyonal
ευσεβής	relihiyoso
παραλαβή	resibo
παραλαβή	pickup
παραλαβή	pagkuha
παραλαβή	pagtanggap
φαντάσματα	multo
φαντάσματα	multong
ράδερφορντ	rutherford
βελγικό	belgian
υπέρταση	hypertension
τρέβορ	trevor
σάμουελ	samuel
επικίνδυνος	mapanganib
αποδεδειγμένα	napatunayan
ρουαγιάλ	royale
κινγκς	kings
κινγκς	hari
εγκληματική	kriminal
φοίβη	phoebe
ανω	itaas
ανω	upper
τυφλό	bulag
γεννήτρια	tagabuo
γεννήτρια	generator
ρίτσαρντσον	richardson
μπερνούλι	bernoulli
ιλινόις	illinois
κλουβί	cage
παγκρέατος	pancreatic
μονέ	monet
ορού	serum
δαίμονας	dimonyo
δαίμονας	demonyo
πυξίδα	aguhon
πυξίδα	compass
απόθεμα	reserve
απόθεμα	reserba
απόθεμα	sapi
απόθεμα	stock
ψηφοφορίες	votes
ψηφοφορίες	boto
υποομάδα	subgroup
αβάνα	havana
τρίτον	ikatlong
τρίτον	pangatlo
χειριστή	operator
οικείο	familiar
οικείο	pamilyar
οικείο	maseselang
οικείο	intimate
διαφανής	transparent
γυάλινο	baso
γυάλινο	salamin
γυάλινο	pampalaki
υδατάνθρακες	carbohydrate
υδατάνθρακες	carbohydrates
σέβεται	nirerespeto
σέβεται	iginagalang
μπρουκς	brooks
μυστηριώδη	misteryosong
μυστηριώδη	mahiwaga
δόνηση	vibe
δόνηση	vibration
συνήγορος	counsel
συνήγορος	tagapagtanggol
τζέημς	james
δημοπρασία	subasta
δημοπρασία	auction
κρόμγουελ	cromwell
μετάλλευμα	ore
πολύχρωμα	makulay
πολύχρωμα	makulay
σιδηροδρομικών	riles
κόσμους	daigdig
μέρκελ	merkel
φιάλη	bote
κυπριανός	cyprian
αντιπροσωπευτική	kinatawan
ντιζόν	dijon
κάψουλα	capsule
επιβάρυνση	pasakit
ντοκυμαντέρ	documentary
αϊζενχάουερ	eisenhower
σεξουαλικό	sekswal
ζίγκφριντ	siegfried
επαναστάτη	rebel
επαναστάτη	rebelde
βιολόγος	biologist
μύγες	langaw
ελαστικότητα	flexibility
ελαστικότητα	elastisidad
επιχειρησιακό	pagpapatakbo
κουμπάν	kuban
συνεπής	nagbabago
συνεπής	consistent
συνεπής	nagkukulang
συνεπής	maagap
νικίτα	nikita
αυτοκρατορίες	empires
στάχτες	ashes
τιτάνες	titans
αντρές	andres
αντρές	andrés
ανταγωνιστικό	competitive
ανθρώπινος	pantao
ανθρώπινος	tao
ανθρώπινος	makatao
ανθρώπινος	human
μαγείρεμα	lutuin
μαγείρεμα	kusinero
μαγείρεμα	nagluluto
μαγείρεμα	pagluluto
