年	aasta
工程師	insener
祖母	vanaema
春天	kevad
用法	kasutamine
用法	kasutus
吋	tolli
吋	toll
神戶	kobe
手術	kirurgia
手術	lõikus
手術	operatsioon
手術	toimimine
手術	toiming
手術	operatsioon
行李	pagas
行李	pagasi
行李	pagas
行李	pagasi
旁白	jutustaja
穿著	seljas
司徒	stuart
癌症	vähk
練習	harjutamine
練習	tava
練習	praktika
練習	harjutab
練習	harjutus
機體	organism
分散	laiali
分散	hajutatud
奇怪	kummaline
奇怪	imelik
奇怪	veider
氮	lämmastik
同性戀	homoseksuaalsus
同性戀	gei
同性戀	homo
同性戀	gay
抱	kallistus
抱	kalli
圖書	raamatud
圖書	raamatu
圖書	raamat
情感	emotsioon
情感	emotsioonid
情感	emotsiooni
情感	emotsionaalne
情感	emotsioonid
鴨	pardid
鴨	part
妖	deemon
臉	näod
臉	näoga
臉	näo
臉	nägu
臉	face
開啟	avamine
開啟	ava
開啟	avada
開啟	avatud
效應	efekt
效應	mõju
效應	toime
效應	mõjud
效應	mõju
效應	toime
交叉	rist
交叉	cross
交叉	risti
交叉	crossover
分數	fraktsioonid
分數	skoor
分數	punktisumma
分數	murdosa
分數	fraktsioon
遊客	külastajad
遊客	külalised
遊客	turistid
遊客	turist
分行	filiaalid
分行	oksad
分行	oks
分行	filiaal
分行	haru
分行	filiaali
騎兵	ratsavägi
強制	kohustuslikud
強制	kohustuslik
強制	lummus
強制	sundimine
強制	kohustuslikud
強制	kohustuslik
女生	tüdruk
女生	tüdrukud
女生	girls
蒸汽	auru
蒸汽	aur
蒸汽	auru
蒸汽	aur
鍵	võtmed
鍵	võtme
鍵	key
鍵	võti
鍵	side
鍵	bond
人事	personal
人事	töötajad
可汗	khan
氯	kloori
干涉	sekkumine
干涉	sekkumine
干涉	sekkumise
經理	manager
經理	juhataja
經理	haldur
雅各	jacob
小提琴	viiulit
小提琴	viiul
小提琴	viiul
射手	laskur
射手	laskja
射手	tulistaja
假日	puhkus
假日	pühal
假日	pühi
假日	pühad
到期	tähtaeg
敵	vaenlane
物業	omadus
物業	omand
預算	eelarve
預算	eelarved
閃	flash
閃	välk
雕像	kujud
雕像	kuju
敘利亞	süüria
敘利亞	süüria
短期	lühike
短期	lühikesed
貨	lasti
首頁	kodu
首頁	koju
首頁	kodus
首頁	kodulehekülg
西貢	saigoni
引力	gravitatsioon
德文	saksa
德文	sakslane
霧	udu
霧	udu
市鎮	omavalitsused
免疫	immuunne
免疫	immuunsuse
免疫	puutumatus
免疫	immuunsus
編碼	kodeerida
編碼	code
編碼	kood
編碼	kodeerimise
編碼	kodeering
吸	ime
啤酒	õlut
啤酒	õlle
啤酒	õlu
星期五	fri
星期五	reede
星期五	reedel
里程	läbisõit
上訴	kaebused
上訴	kaebuste
老虎	tiger
老虎	tiiger
敏感	tundlik
敏感	tundlikud
敏感	tundlikkus
向前	ettepoole
向前	edasi
時裝	mood
富有	rikkaks
富有	rikkad
富有	rikkalik
富有	rich
富有	rikas
火炮	suurtükivägi
每周	nädalane
每周	nädalas
每周	iganädalane
簡體	lihtsustatud
魔女	nõid
擴張	laienenud
擴張	laiendamine
擴張	laieneb
擴張	laiendada
擴張	laiendamine
擴張	laienemine
斷	katkised
斷	katki
斷	murtud
斷	murdunud
甲基	metüül
腦	ajju
腦	aju
腦	ajud
進步	edusammud
進步	edasiminek
進步	progress
進步	edenemine
進步	progresseeruva
德語	saksa
德語	sakslane
強度	osatähtsus
強度	intensiivsus
強度	valgustugevus
強度	jõudu
強度	tugevus
白金	plaatina
走廊	koridor
走廊	koridor
資料庫	andmebaasi
資料庫	andmebaas
金額	summad
金額	kogus
金額	summa
金額	summad
表格	vormid
表格	vormi
表格	vorm
創新	uuenduslikud
創新	uuenduslike
創新	innovatiivne
創新	uuenduslik
創新	uuendused
創新	innovatsioon
創新	uuendus
創新	uuendused
修正案	muudatus
修正案	muudatused
辦事處	kontor
辦事處	büroo
辦事處	kabinet
叉	kahvel
海灣	laht
海灣	laht
海灣	bay
希爾	hill
錄音	salvestus
錄音	salvestamine
錄音	registreerimine
農民	talupoeg
農民	farmer
農民	talunikud
農民	talupidajad
農民	põllumajandustootjate
赤道	ekvaatori
赤道	ekvatoriaal
回憶	mälestusi
回憶	mälestused
回憶	memory
回憶	mälu
回憶	mälestus
有趣	huvitav
雕刻	skulptuur
金色	golden
金色	kuldsed
金色	kuldne
金色	kuld
金色	kulda
金色	kullast
理性	põhjus
理性	ratsionaalne
外表	välimus
外表	välised
承諾	lubadused
承諾	lubadusi
承諾	lubadus
承諾	pühendumus
承諾	kohustuse
承諾	pühendumine
承諾	kohustus
承諾	kohustused
吉田	yoshida
稅	maks
稅	maksud
缸	silindri
缸	ballooni
童年	lapsepõlv
童年	lapsepõlve
童年	lapsepõlves
催化	katalüütiliselt
催化	katalüsaator
百科全書	entsüklopeedia
橘	orange
橘	apelsin
橘	oranž
建築師	arhitekti
建築師	arhitekt
建築師	arhitektid
總是	alati
彩色	värv
彩色	värvi
彩色	värvus
彩色	värv
彩色	värvi
彩色	värviline
彩色	värvilised
工會	liit
工會	liidu
工會	ametiühingud
工會	liidud
蜘蛛	ämblik
蜘蛛	spider
離婚	lahutus
離婚	lahutatud
享受	naudi
享受	nauding
享受	naudib
享受	nautinud
享受	nautis
鑽石	diamond
鑽石	teemant
鑽石	teemandid
週五	fri
週五	reede
週五	reedel
週五	reedeti
三菱	mitsubishi
肌	lihas
美女	kaunist
美女	ilus
美女	kaunid
美女	ilusad
美女	kaunis
美女	ilu
美女	iludus
美女	kaunitar
神經	närvi
神經	närvid
助手	abiline
助手	assistent
溫哥華	vancouveri
窩	pesa
地帶	riba
地帶	ribad
混亂	segadust
混亂	segadus
混亂	kaos
大堂	fuajee
裸	paljas
裸	paljalt
裸	alasti
裸	alasti
裸	paljaste
裸	paljas
校區	linnaku
馬丁	martin
衝擊	kokkupõrge
衝擊	mõju
衝擊	šokk
廠商	tarnija
廠商	müüja
廠商	valmistaja
廠商	tootja
光學	optiline
光學	optilised
光學	optika
卵	mune
卵	munad
氟	fluoriidi
氟	fluori
出租	takso
欄	sammas
欄	kolonn
欄	veerg
欄	veeru
欄	veerud
意志	wills
軍方	sõjaväe
軍方	sõjaline
軍方	sõjalise
軍方	sõjalised
軍方	sõjavägi
真理	tõed
真理	tõde
過度	ülemäärane
過度	liigne
過度	ülemäärase
街頭	tänav
伺服器	serverid
伺服器	server
清晰	selgust
清晰	selguse
清晰	selgus
背面	kiri
背面	sabad
醫藥	meditsiin
醫藥	ravimid
醫藥	ravimid
變更	muuda
變更	muutused
變更	muudatused
變更	muutused
變更	muuda
變更	muudatus
變更	muutus
新手	algaja
新手	algaja
燒	põle
燒	põleb
燒	põletada
燒	põletus
燒	põletamine
燒	kirjutamine
膠	liimi
膠	liim
膠	geeli
膠	geel
渡邊	watanabe
猶太人	juudi
猶太人	juut
猶太人	juudid
分歧	erinevused
分歧	lahknevus
分歧	erimeelsused
怪物	koletis
怪物	monster
書寫	kirjutatud
書寫	kirjalik
書寫	kirjutanud
書寫	kirjutamine
色情	pornograafia
色情	erootiline
色情	porno
股東	aktsionärid
股東	osanikud
股東	aktsionärid
股東	aktsionär
股東	osanik
曝光	paljastada
曝光	paljastatud
曝光	paljastades
曝光	kokkupuute
曝光	kokkupuude
飛行員	piloot
劫	rööv
劫	röövi
劫	röövimine
鎖	lukku
鎖	luku
鎖	lukk
鎖	lukud
人群	rahvamassid
人群	rahvas
人群	publik
簡化	lihtsustamine
簡化	lihtsustada
簡化	lihtsustatud
從未	kunagi
土壤	mulla
土壤	pinnas
土壤	muld
土壤	muld
再生	taassündi
水中	veealuse
水中	veealune
重組	ümberkorraldused
重組	ümberkorraldamise
重組	ümberkorraldamine
重組	ümberkorraldamine
示威者	meeleavaldajate
示威者	protestijad
示威者	meeleavaldajate
放映	läbivaatus
四方	quad
四方	quartet
消費	tarbitud
消費	tarbimine
摩爾	moore
摩爾	mutt
洗	pesta
洗	pesema
洗	pese
洗	pesemine
磨	jahvatada
隕石	meteoriit
隕石	meteoor
隕石	meteoriit
摧毀	hävita
摧毀	hävitamine
摧毀	hävitada
船隻	laevu
船隻	laevad
船隻	laevad
船隻	laevade
船隻	anum
船隻	laev
船隻	alus
船隻	paate
船隻	paadid
船隻	laeva
船隻	laev
船隻	paat
否定	eitamine
否定	negatiivne
否定	negatiivsed
個別	individuaalselt
個別	üksikult
個別	eraldi
個別	üksikute
個別	individuaalsed
個別	individuaalne
橙	orange
橙	apelsin
橙	oranž
橙	apelsinid
嚴格	range
嚴格	range
嚴格	ranged
嚴格	rangelt
排序	sorteerimine
排序	sorteerimine
漆	lakk
漆	lakki
物體	objektid
牙齒	hambaravi
牙齒	hammas
牙齒	hamba
牙齒	hambad
元件	komponendi
元件	komponent
元件	komponendid
元件	element
協調	koordineerida
協調	koordineeritud
協調	kooskõlastatud
協調	koordineerimine
協調	kooskõlastamine
新秀	algaja
尾巴	saba
妖怪	koletis
妖怪	monster
度假	puhkus
度假	pühal
度假	puhkus
扣	luku
扣	lukk
客戶	kliendi
客戶	klient
客戶	klientidele
客戶	kliendid
客戶	kliendi
客戶	klient
客戶	kliendid
喙	nokk
諾貝爾	nobeli
治理	valitsemine
治理	juhtimine
選民	valijaskonna
選民	hääletaja
選民	valija
選民	valijad
演技	näitlemine
勇者	vapper
勇者	vaprad
勇者	vapp
肌肉	lihased
肌肉	lihas
火車	rongi
火車	rong
火車	rongid
磷酸	fosfaadi
蛙	konna
蛙	konn
千年	aastatuhande
觀看	vaata
觀看	jälgi
重型	rasked
重型	raske
肩	õla
肩	õlg
肩	õlga
肩	õlad
水手	madrus
水手	meremees
答案	vastus
答案	vastused
答案	vastuseid
臂	käsi
臂	käe
領先	juhtiv
領先	plii
參議院	senati
參議院	senat
武田	takeda
鏡頭	objektiivi
鏡頭	läätsed
鏡頭	kaamera
頭銜	pealkirjad
前提	eeldus
前提	eeltingimus
時尚	stiilne
時尚	mood
審判	kohtuistung
軍艦	sõjalaevad
軍艦	sõjalaev
三角形	kolmnurk
三角形	kolmnurkne
三角形	kolmnurgad
民生	elatis
透明	läbipaistvad
透明	läbipaistev
透明	läbipaistvus
督察	inspektor
督察	inspektori
同行	peer
野生	wild
野生	metsik
大理	dali
用品	varud
用品	tarned
用品	tarvikud
混凝土	betoonist
混凝土	konkreetseid
混凝土	betooni
碘	joodi
碘	jood
鈴	kella
鈴	belli
鈴	bell
秋季	sügis
秋季	kukkumine
秋季	kuku
同事	kolleeg
同事	kolleegi
封鎖	blokaad
珍珠	pearl
珍珠	pärl
珍珠	pärli
珍珠	pärlid
群眾	rahvas
群眾	publik
棉	puuvill
外交官	diplomaat
外交官	diplomaadid
終極	ülim
安置	asetus
安置	paigutamine
安置	paigutus
旋律	meloodia
旋律	melody
奔	ben
衣服	rõivad
衣服	riietus
衣服	riided
衣服	riideid
衣服	riided
認可	akrediteerimine
終結	lõpp
風險	risk
風險	riski
風險	riske
風險	riskid
象棋	male
剪	lõika
剪	lõigatud
標記	märgistus
標記	tähistamine
標記	tähistus
標記	märgistamine
標記	sildid
標記	märgi
標記	märk
標記	mark
標記	sildi
標記	tag
標記	silt
標記	märgid
標記	marks
標記	tähis
標記	marker
指向	osutades
指向	osutamine
鋼鐵	teras
鋼鐵	steel
鋼鐵	terasest
鋼鐵	raud
鋼鐵	raua
新教	protestantide
火焰	tuli
火焰	tulekahju
火焰	tuld
火焰	leegi
火焰	leek
火焰	leegid
魁北克	quebec
速率	määr
年級	hinne
聚會	party
聚會	pidu
聚會	erakond
聚會	peole
聚會	kogunemine
轟炸	pommitamist
轟炸	pommitamine
捐款	annetus
捐款	annetuse
捐款	annetada
捐款	annetused
捐款	annetusi
烈士	märt
烈士	märter
寵物	pet
寵物	lemmikloom
寵物	lemmikloomad
春季	kevad
夫婦	paaride
夫婦	paarid
夫婦	paar
亞美尼亞	armeenia
科爾	cole
卓越	tipptaseme
屍	laiba
屍	laip
晶片	chip
晶片	kiip
遷移	ümberpaigutamine
螢幕	ekraan
螢幕	ekraani
真菌	seen
真菌	seened
真菌	seene
真菌	seened
號碼	number
號碼	arv
鞋	kingad
鞋	jalanõud
鞋	king
鞋	kinga
馬其頓	makedoonia
馬其頓	makedoonia
俄亥俄州	ohio
羽毛	sulg
羽毛	sulgedega
羽毛	suled
消耗	tarbimine
期限	kestus
期限	tähtpäev
期限	tähtaeg
肥	rasv
肥	rasva
肥	paksud
肥	paks
總計	kokku
社交	sotsiaalselt
社交	sotsiaalsed
社交	sotsiaalne
害怕	hirmunud
害怕	hirmul
概率	tõenäosus
缺少	puuduvad
缺少	kadunud
缺少	puudu
缺少	puudub
繪畫	maal
繪畫	maali
繪畫	värvimine
繪畫	joonis
繪畫	joonistamine
繪畫	maalid
登山	ronimine
登山	ronib
溶液	lahendus
溶液	lahus
吸血鬼	vampiir
被告	süüdistatud
被告	süüdistatav
被告	kostja
河谷	org
河谷	oru
河谷	valley
暱稱	hüüdnimi
暱稱	hüüdnime
暱稱	hüüdnimed
美人	ilu
美人	iludus
美人	kaunitar
血管	veenid
血管	veeni
潛艇	allveelaev
潛艇	allveelaeva
人造	kunstlik
貝克	pagar
貝克	baker
彈藥	laskemoon
彈藥	laskemoona
彈藥	laskemoona
中止	katkestamine
決戰	duell
栗	kastani
殺手	tapja
殺手	killer
殺手	mõrvar
頌	ood
偷	varasta
偷	varastada
偷	varastama
偷	varastamine
偷	varastab
隱藏	peidus
隱藏	peidetud
隱藏	varjatud
隱藏	peidetakse
隱藏	peitu
隱藏	peitmine
隱藏	peida
隱藏	peidus
隱藏	peitmine
暗示	vihjed
暗示	vihjeid
星星	täht
星星	tähe
星星	staar
星星	staarid
星星	tähed
星星	tähtede
多元	mitmuses
多元	pluralismi
溝	kraavi
道具	rekvisiidid
合金	sulamist
合金	sulamid
矮	lühike
矮	lühikesed
矮	kääbus
矮	päkapikk
討伐	ristisõda
酒吧	baarid
酒吧	trellide
酒吧	trellid
酒吧	baar
酒吧	bar
酒吧	baari
酒吧	pubi
撤回	tühistatud
撤回	tagasivõtmine
撤回	tühistamise
石川	ishikawa
延續	jätkamine
延續	jätkumine
盲	pime
盲	pimedad
民兵	grupeeringud
民兵	miilits
制服	ühtlane
制服	ühtsed
制服	munder
介面	liides
介面	liidese
介面	liidesed
場景	stseen
場景	stseeni
場景	stseenid
炮兵	suurtükivägi
痛	valu
證券	väärtpaberid
星雲	udukogu
怕	kardan
包裹	wrap
包裹	mähitud
包裹	pakitud
包裹	maatüki
包裹	pakend
包裹	pakett
包裹	pakk
山區	mäed
山區	mäe
山區	mägi
進口	import
進口	impordib
進口	import
進口	imporditi
進口	imporditud
進口	import
進口	impordi
共和黨	vabariiklased
中型	keskmise
中型	keskmine
中型	keskmised
中型	andmekandja
匿名	anonüümsus
匿名	anonüümne
四名	neli
陽光	päikest
陽光	päike
陽光	päikesepaiste
陽光	päikesekiir
陽光	päikest
陽光	päikesevalgus
宗旨	eesmärgid
猜	arva
束	kiir
渣	räbu
現存	olemasolevad
現存	olemasolev
行程	trip
行程	reis
拘捕	arreteerida
拘捕	vahistamine
拘捕	vahistamised
鄉村	külad
鄉村	külasid
鄉村	küla
鄉村	külas
偉大	suure
房間	tuppa
房間	ruum
房間	tuba
房間	toad
房間	ruumid
溪流	vood
溪流	oja
運算	toimimine
運算	toiming
運算	operatsioon
運算	informaatika
回收	ringlusse
回收	taastumine
回收	taaskasutamine
回收	taaskasutatud
卸任	väljuvad
卸任	väljuv
有用	kasulikud
有用	kasulik
瘤	kasvaja
瘤	kasvaja
拉丁文	ladina
收視率	hinnangud
電信	telecom
電信	telekommunikatsioon
電信	telekommunikatsiooni
電信	telekommunikatsioon
電信	telekommunikatsiooni
壩	tamm
情緒	emotsioon
情緒	emotsioonid
情緒	emotsiooni
情緒	meeleolu
情緒	tuju
情緒	emotsioonid
被俘	püütud
被俘	tabatud
被俘	vangistatud
夫妻	paaride
夫妻	paarid
夫妻	paar
紗	lõng
灌木	põõsas
甜	magusa
甜	magus
甜	magusad
離子	ioonid
演講	sõnavõtt
演講	kõne
演講	loeng
榴彈	granaat
榴彈	granaadid
偽	pseudo
百合	lily
體制	institutsioon
體制	institutsiooni
體制	asutus
麥可	michael
參觀	külla
參觀	külastus
參觀	visiit
淨	neto
淨	võrk
淨	net
用語	terminid
土星	saturn
吉他手	kitarrist
線路	liin
線路	joone
線路	joon
線路	rida
挖掘	väljakaevamistel
挖掘	kaevamine
槍械	püssid
槍械	relvad
槍械	tulirelvade
槍械	tulirelvad
喉	kurgu
喉	kurku
喉	kurk
喉	kõri
改組	ümberkorraldused
改組	ümberkorraldamise
改組	ümberkorraldamine
先進	muud
先進	arenenud
先進	täiustatud
順序	tellimus
順序	kord
順序	järjekord
順序	korraldus
順序	ordu
順序	jada
順序	järjestus
護照	passid
護照	passi
護照	pass
底特律	detroiti
底特律	detroidi
底特律	detroit
罪行	kuriteod
川崎	kawasaki
傳送	edastamine
傳送	ülekanne
傳送	edastus
嵐	lan
嵐	ian
條款	klausel
條款	terminid
管道	torujuhtme
管道	torud
管道	toru
管道	piip
管道	torustiku
管道	torustik
管道	torustik
路徑	asukoht
路徑	rada
路徑	rajad
邏輯	loogiline
邏輯	loogika
被殺	tapetud
被殺	tapeti
被殺	tappis
宗教信仰	religioon
墓地	kalmistu
墓地	surnuaed
墓地	surnuaeda
墓地	surnuaed
看台	seisab
範	van
範	kaubik
範	ventilaator
範	fänn
終身	eluaegne
終身	eluaeg
變形	moondunud
變形	ümberkujundamine
變形	muutumine
變形	muuta
變形	deformatsiooni
歡樂	joy
歡樂	rõõmu
歡樂	rõõm
海報	plakat
海報	plakati
海報	plakatid
心臟	südant
心臟	südame
心臟	süda
受害者	ohvreid
受害者	ohvrid
受害者	ohver
受害者	kannatanu
否認	keela
否認	eitamine
公正	erapooletus
公正	õiglus
珍妮	jenny
驅逐	väljasaatmise
較低	madalam
較低	madalamad
較低	alumine
較低	madalamale
鳥類	linnud
攜帶	kanda
虛擬	virtuaalne
電機	mootor
圖案	muster
圖案	mustri
童軍	skaut
童軍	luuraja
童軍	luurajad
昆蟲	putukad
昆蟲	putukas
摔角	maadlus
部件	vidin
部件	osi
部件	osad
運動場	mänguväljak
運動場	staadion
卡洛斯	carlos
許可	luba
許可	litsents
許可	luba
卡片	kaardid
卡片	kaardiga
卡片	kaart
卡片	kaardi
陝西	shaanxi
歐元	eurot
歐元	eur
歐元	eurot
歐元	euro
集體	kollektiivse
集體	kollektiiv
集體	kollektiivne
胎	rehv
近似	ühtlustamine
近似	ühtlustamise
近似	ligikaudne
人名	nimetused
人名	nimed
熱門	populaarne
熱門	populaarsed
熱門	top
熱門	ülal
熱門	ülalt
熱門	ülemine
崛起	tõuse
崛起	tõus
中隊	eskadrill
分手	lahkuminek
貨運	lasti
貨運	kaubavedu
水泥	betoonist
水泥	konkreetseid
水泥	betooni
水泥	tsemendi
平壤	pyongyang
隊友	mate
隊友	meeskonnakaaslane
同位素	isotoobid
同位素	isotoopide
教皇	paavst
教皇	pope
大使館	saatkondade
大使館	saatkonna
大使館	saatkond
初始	algne
初始	esialgne
財產	omadus
財產	omand
始終	alati
支配	domineerimine
支配	domineerimine
優先	prioriteet
米勒	miller
米勒	milleri
碎片	fragmendid
碎片	killud
碎片	praht
碎片	rususid
碎片	splinter
怪獸	elukas
怪獸	koletis
怪獸	koletis
怪獸	monster
怒	viha
怒	vihane
怒	raev
怒	raev
密集	mahukas
密集	intensiivne
密集	tihe
密集	pingeline
密集	intensiivne
缺陷	defekt
缺陷	puudused
缺陷	puudujäägid
流星	meteoor
流星	meteoriit
對稱	sümmeetriline
對稱	sümmeetriline
對稱	sümmeetria
電訊	telecom
電訊	telekommunikatsioon
電訊	telekommunikatsiooni
電訊	telekommunikatsioon
電訊	telekommunikatsiooni
戲院	teater
戲院	teater
戲院	kino
加密	krüpti
加密	krüptograafia
加密	krüpteeritud
海盜	piraat
流程	voo
流程	voolu
流程	vool
流程	voog
武術	martial
武術	wushu
委內瑞拉	venezuela
已故	surnud
長野	nagano
星球	planet
星球	planeet
謎	müstika
謎	müsteerium
謎	mõistatus
謎	pusle
謎	mõistatus
謎	enigma
鎮壓	repressioonide
鎮壓	repressiivse
苗族	hmongi
苗族	miao
伊斯蘭教	islam
後備	abiväge
男爵	parun
長者	eakad
保證	tagatud
保證	garanteeritud
保證	garantiid
保證	tagatis
保證	garantii
航海	purjetama
師團	osakonnad
師團	rajoonid
師團	vaheseinad
監視	järelevalve
奈良	nara
有線	traadiga
有線	kaabel
梵	van
梵	kaubik
發射器	käivitaja
發射器	saatja
擴建	laiendamine
擴建	laienemine
末端	otsad
末端	lõpeb
末端	lõppeb
痛苦	kannatab
痛苦	kannatusi
痛苦	kannatused
痛苦	kannatavad
痛苦	valu
助攻	abistab
數值	väärtused
數值	numbriline
數值	väärtus
月亮	kuu
月亮	moon
司機	autojuht
司機	juht
司機	autojuht
叛亂	ülestõus
叛亂	mäss
叛亂	mäss
叛亂	ülestõus
梅爾	mel
碰撞	kokkupõrge
碰撞	põrkuvad
碰撞	clash
碰撞	kokkupõrkeid
簽	märk
契約	kompaktne
階級	klass
階級	klassi
圓形	ring
圓形	circle
圓形	ringi
圓形	ringkirja
帳號	konto
共計	kokku
丘陵	hills
學科	distsipliinide
