から	від
生態学	екологічна
生態学	екологічний
生態学	екологія
サイクリング	велоспорт
フレックス	flex
バスト	розірвала
レゲエ	реггі
フェーズ	етапу
フェーズ	фаза
フェーズ	фазу
フェーズ	фази
タフ	витривалі
スパイス	спеції
スパイス	spice
鮮やか	яскравий
ヘンダーソン	гендерсон
光沢	блиску
トラウマ	травми
トラウマ	травма
親指	палець
フォロー	слідувати
フォロー	стежити
フォロー	читачі
粉末	мука
粉末	борошно
粉末	порошку
粉末	опіків
粉末	порошків
ジブラルタル	гібралтар
プレイボーイ	playboy
マーズ	марс
マーズ	mars
グレゴリー	ґреґорі
グレゴリー	григорій
グレゴリー	грегорі
セバスティアン	себастьян
ゴダール	годар
台所	кухнях
台所	кухні
台所	кухня
台所	кухню
ナシオナル	насьйональ
ドルトムント	dortmund
レミ	ремі
モア	moa
パウエル	павелл
ジョエル	джоел
誘発	наведена
リッチー	річі
リッチー	річі
公道	шосе
峡谷	ущелина
峡谷	каньйон
峡谷	ущелини
峡谷	ущелина
救世主	рятівники
救世主	спаситель
書式	формати
書式	формат
書式	форматування
アレルギー	алергія
ガードナー	гарднер
ヘッドライト	ліхтарем
ヘッドライト	вогнями
知覚	сприйняття
脊椎動物	зоології
ダーリン	дорогою
ダーリン	кохана
ブルズ	бики
勇敢	хоробрим
勇敢	сміливі
勇敢	сміливий
勇敢	мужній
勇敢	хоробрі
テンソル	тензор
ワンダフル	чудовий
ワンダフル	прекрасно
モーメント	moments
モーメント	моменти
モーメント	моментів
モーメント	моментами
モーメント	момент
モーメント	мить
農産物	посіви
トムソン	томсон
リエージュ	льєж
レベッカ	ребекка
マルティネス	мартінес
マルティネス	мартінес
バクー	баку
わざと	добровільно
ウィレム	віллем
フーガ	фуга
叙事詩	епічний
注射	вприскування
ファックス	факс
無制限	безмежна
無制限	безмежного
サギ	intermedia
サギ	чапля
博物学	натураліст
ブレンド	змішати
ブレンド	змішування
パラマウント	paramount
クレーム	скарг
クレーム	скарги
クレーム	скарга
プレスト	presto
島民	айлендерс
トウモロコシ	кукурудза
トウモロコシ	кукурудзу
トウモロコシ	кукурудза
トウモロコシ	кукурудзи
ギネス	гіннеса
ギネス	гвінет
ミューズ	музи
景色	краєвид
景色	пейзажів
景色	пейзажі
甲状腺	щитоподібної
シューベルト	шуберт
フロイド	флойд
フェルディナンド	фердинанд
オードリー	одрі
硝酸	нітрат
図面	креслення
図面	малюнки
図面	креслення
図面	малюнок
図面	малювання
ハッスル	афера
サバンナ	саванна
埋める	поховати
埋める	закопати
埋める	поховали
埋める	заповнення
埋める	заповнювати
埋める	заповнити
フィンガー	пальця
フィンガー	палець
フィンガー	пальцем
スターズ	зірки
同化	асиміляція
モロ	моро
チャリティ	благодійна
チャリティ	благодійний
チャリティ	благодійність
かつら	перуку
リッキー	рікі
ストリング	рядок
ウォレス	воллес
プロット	креслення
プロット	графіка
プロット	графік
区切り	break
区切り	перерва
区切り	розбити
区切り	розрив
区切り	перерви
区切り	роздільник
山西省	шаньсі
文官	цивільних
文官	цивільний
ゲームセンター	аркада
クリケット	cricket
ゆっくり	повільно
タオル	рушник
タオル	рушники
アリストテレス	арістотель
カローラ	corolla
ハイドン	гайдн
プレジデント	президент
プレジデント	президенти
瀬田	сета
ディッシュ	блюдо
ディッシュ	страва
みよし	мійосі
ワンダー	цікаво
クッキー	куки
クッキー	печиво
クッキー	куку
クッキー	куки
クッキー	печиво
電極	електрод
電極	електроди
シギ	баранець
瞑想	медитація
ドーナツ	пончики
ノズル	лаваля
ナショナリズム	націоналізм
パイン	сосна
正方形	квадратний
正方形	площа
正方形	квадрат
正方形	клітинки
正方形	клітинок
正方形	квадрати
テオドール	теодор
テオドール	теодор
テオドール	теодор
パスカル	паскаль
タンザニア	танзанії
リザーブ	резервна
リザーブ	резерв
リザーブ	резервний
リザーブ	заповідник
肥満	ожиріння
肥満	ожиріння
エーテル	етер
モデリング	моделювання
モデリング	моделювання
キャビン	будиночок
キャビン	хижі
キャビン	салоні
高架橋	віадук
羽毛	пера
羽毛	перо
羽毛	пір
ノックアウト	нокаут
ハロウィン	хелловін
ウッズ	лісі
フラグ	прапором
フラグ	прапорець
フラグ	прапор
フラグ	прапора
フラグ	прапорці
フラグ	прапори
グリム	грімм
銀河系	галактика
サプライズ	здивувати
サプライズ	здивування
