dhe	και
gjelbër	πράσινα
gjelbër	πράσινος
gjelbër	πράσινο
gjelbër	πρασινο
gjelbër	πράσινοι
gjelbër	πρασίνων
errët	dark
errët	σκοτεινά
errët	σκοτάδι
errët	σκούρο
errët	σκοτεινό
kujtim	ενθύμιο
kujtim	ανάμνηση
kujtim	μνήμες
kujtim	μνημη
kujtim	μνήμη
rajone	περιφερειών
rajone	περιοχές
rajone	περιφέρειες
irlanda	ιρλανδία
irlanda	ιρλανδια
pasardhës	απόγονοι
pasardhës	σπόροι
pasardhës	σπόρων
pasardhës	σπόρο
pasardhës	σπόρος
pasardhës	διαδόχους
pasardhës	απόγονοι
pasardhës	απόγονος
pasardhës	απογόνους
pasardhës	απόγονος
dinamo	dinamo
ditore	ημερήσια
ditore	καθημερινή
ditore	καθημερινές
ditore	καθημερινά
ane	αννα
ane	anne
ane	ανν
tablo	ταμπλό
dvd	dvd
dvd	dvd
linja	γραμμή
linja	line
linja	γραμμη
prift	παπάς
prift	παπά
prift	ιερέας
prift	ιερέα
mik	φιλε
mik	φίλος
mik	φίλη
korea	κορέας
korea	κορέα
ngriti	μεγάλωσε
kritike	κρίσιμη
kritike	κρίσιμα
kritike	κρίσιμο
kritike	κρίσιμες
kinez	κινέζος
kinez	κινεζική
kinez	κινέζικο
kinez	κινέζικα
kinez	κινέζοι
kritik	κρίσιμη
kritik	κρίσιμα
kritik	κρίσιμο
kritik	κρίσιμες
kritik	κριτικά
regjistrimi	εγγραφή
regjistrimi	καταγραφή
regjistrimi	ηχογράφηση
regjistrimi	καταχώριση
regjistrimi	καταχώρηση
regjistrimi	καταχώρισης
regjistrimi	καταγραφή
regjistrimi	εγγραφή
administrativ	διοικητική
administrativ	διοικητικές
administrativ	διοικητικός
administrativ	διοικητικά
administrativ	διοικητικό
spanjisht	ισπανοί
spanjisht	ισπανός
spanjisht	ισπανικά
spanjisht	ισπανική
kafe	καφέ
kafe	brown
kafe	μπράουν
kafe	καφέ
kafe	καφε
kafe	καφές
gjeografik	γεωγραφικό
gjeografik	γεωγραφικά
gjeografik	γεωγραφικό
gjeografik	γεωγραφική
gjeografik	γεωγραφικά
fjalor	λεξιλόγιο
fjalor	λεξικό
përcakton	προσδιορίζει
përcakton	καθορίζει
përcakton	καθορίζει
përcakton	ορίζει
falls	πτώσεις
falls	καταρράκτες
falls	φολς
falls	πέφτει
kompjuter	υπολογιστής
kompjuter	υπολογιστή
kompjuter	κομπιούτερ
kompjuter	υπολογιστές
buzë	χείλη
buzë	χείλια
buzë	άκρη
vendimi	αποφαση
vendimi	απόφαση
vendimi	ετυμηγορία
vendimi	κυβερνών
zgjedhjeve	εκλογές
zgjedhjeve	εκλογή
formohet	σχηματίζεται
formohet	σχηματίστηκε
formohet	σχηματιστεί
standarde	πρότυπα
standarde	στάνταρ
standarde	πρότυπο
standarde	standard
rriten	μεγαλώνει
rriten	αυξανόμενη
rriten	μεγαλώνουν
nba	nba
nba	νβα
shkrimi	συγγραφή
shkrimi	γραφή
shkrimi	γράψιμο
dëshira	πόθος
dëshira	επιθυμία
dëshira	ευχή
dëshira	επιθυμία
dëshira	επιθυμίες
dëshira	ευχές
bern	μπερν
pasardhësi	διάδοχος
pasardhësi	διάδοχο
michel	μισέλ
michel	michel
vrasje	ανθρωποκτονίες
vrasje	ανθρωποκτονία
vrasje	ανθρωποκτονιών
vrasje	δολοφονία
vrasje	φόνος
vrasje	φόνο
vrasje	θανάτωση
dorës	χέρι
pat	pat
pat	πατ
ludwig	λούντβιχ
fazë	φάση
fazë	φαση
numra	νούμερα
numra	αριθμοί
numra	αριθμούς
bashkësia	κοινοτητα
bashkësia	κοινότητα
bashkësia	κοινότητας
studentë	σπουδαστές
studentë	μαθητές
studentë	φοιτητές
njëzet	twenty
njëzet	είκοσι
qafa	λαιμό
qafa	σβέρκο
qafa	λαιμός
paraqitjen	παρουσιάζοντας
shenjat	πινακίδες
shenjat	σημάδια
austriak	αυστριακός
austriak	αυστριακό
austriak	αυστριακές
austriak	αυστριακή
aeroporti	αεροδρόμιο
aeroporti	αερολιμένας
bernard	μπερνάρντ
bernard	μπερνάρ
bernard	μπέρναρντ
bernard	bernard
burgosur	φυλακίστηκε
burgosur	φυλακισμένος
burgosur	φυλακισμένη
stefan	στέφαν
stefan	στεφάν
hapet	ανοίγει
bullgaria	βουλγαρία
bullgaria	βουλγαρίας
popullata	πληθυσμός
popullata	πληθυσμού
jon	ιόντα
jon	ιόντων
jon	τζον
jon	γιον
ramiz	ραμίζ
miguel	μιγκέλ
miguel	miguel
vladimir	βλαντιμίρ
vladimir	βλάντιμιρ
themeluesit	ιδρυτές
blue	μπλέ
blue	μπλε
blue	γαλάζιο
blue	μπλου
përzier	μεικτή
përzier	μεικτό
përzier	μικτή
përzier	μεικτά
përzier	μεικτές
përzier	ανάμειξη
përzier	ανάμιξη
poezia	ποίηση
rendi	ράντι
rendi	ράντυ
filozofia	φιλοσοφία
qeliza	κελιά
qeliza	κύτταρα
qeliza	κυψέλες
mish	κρέατα
mish	κρέας
mish	σάρκα
pushtimi	εισβολή
pushtimi	κατακτήσεις
pushtimi	κατάκτηση
pushtimi	κατοχή
pushtimi	επάγγελμα
verën	καλοκαιρι
verën	καλοκαίρι
verën	σάμμερ
verën	σάμερ
veshje	ρούχα
veshje	ενδύματα
veshje	ένδυση
veshje	ντύσιμο
veshje	στολή
veshje	φόρεμα
sëmundjeve	αρρώστιες
sëmundjeve	ασθένειες
lot	δάκρυ
lot	δάκρυα
garat	διαγωνισμούς
garat	διαγωνισμοί
goli	στόχο
goli	γκολ
arab	αραβικό
arab	αραβική
arab	αραβικό
kushtetutës	σύνταγμα
intelektuale	πνευματική
intelektuale	διανοητική
filozof	φιλοσοφική
filozof	φιλόσοφος
mundshëm	πιθανός
mundshëm	δυνατόν
mundshëm	πιθανό
mundshëm	πιθανή
rregullisht	τακτικά
erë	οσμή
erë	όσφρηση
erë	μυρωδιά
erë	μυρίζει
erë	μυρωδιές
channel	κανάλι
channel	channel
plagosur	τραυματισμένος
plagosur	τραυματίες
plagosur	τραυματίστηκε
plagosur	τραυματίας
plagosur	πληγωμένος
plagosur	πληγωμένος
plagosur	τραυματίες
plagosur	πληγωμένη
plagosur	τραυματίας
plagosur	τραυματισμένος
dobi	όφελος
dobi	ντόμπι
dëshmon	καταθέτει
dëshmon	καταθέσει
terren	έδαφος
terren	έδαφος
dokumentar	ντοκιμαντέρ
dokumentar	ντοκυμαντέρ
qëndrueshme	σταθερό
qëndrueshme	σταθερή
qëndrueshme	σταθερά
qëndrueshme	σταθερός
qëndrueshme	σταθερό
qëndrueshme	σταθερή
qëndrueshme	σταθερά
qëndrueshme	σταθερός
île	île
bindur	υπάκουος
bindur	πείσω
bindur	έπεισε
bindur	πεπεισμένος
totale	συνολο
totale	σύνολο
totale	συνολικά
vijon	ακολουθεί
shpirt	σόουλ
shpirt	ψυχή
shpirt	ψυχής
shpirt	μωρό
shpirt	πνεύμα
shpirt	πνευμα
dëshirë	πόθος
dëshirë	επιθυμία
dëshirë	ευχή
dëshirë	επιθυμία
unesco	unesco
komedi	κωμωδία
kripë	άλας
kripë	σολτ
kripë	αλάτι
belgjika	βέλγιο
eine	eine
mendon	σκέφτεται
mendon	νομίζει
bimët	φυτά
bimët	φυτό
bimët	εργοστάσιο
bimët	βλάστηση
kaluarën	παρελθον
kaluarën	περασμένες
kaluarën	περασμένα
kaluarën	παρελθόν
profeti	προφήτης
profeti	προφήτη
gazetë	χαρτί
gazetë	εφημερίδα
gazetë	εφημερίδες
gazetë	εφημεριδα
marko	μάρκο
kuantike	κβαντική
fernando	φερνάντο
prania	παρουσία
prania	παρουσια
zhdukur	εξαφανίστηκαν
zhdukur	εξαφανίστηκε
qind	σεντ
kapacitet	χωρητικότητα
kapacitet	ικανότητα
kapacitet	δυναμικότητα
ekzistencën	ύπαρξη
filloj	αρχή
filloj	ξεκινήστε
filloj	ξεκίνα
filloj	εκκίνηση
filloj	έναρξη
filloj	αρχίζοντας
filloj	εκκίνηση
filloj	ξεκινώντας
bari	μπάρι
bari	χορτάρι
bari	χόρτο
bari	γρασίδι
topi	μπαλάκι
topi	μπάλα
topi	τόπι
qarqe	κομητείες
mendimet	σκέψεις
steve	steve
steve	στιβ
steve	στηβ
motive	κίνητρα
paralele	παράλληλη
paralele	παράλληλο
paralele	παράλληλα
paralele	παράλληλες
rënie	παρακμή
rënie	πτώση
jugu	νότιο
jugu	νοτια
jugu	νότια
jugu	νότος
shtypi	press
shtypi	τύπου
shtypi	πατήστε
shtypi	τύπος
shtypi	πάτα
parku	παρκ
parku	park
parku	πάρκο
adresa	διεύθυνση
qeveritare	κυβερνηση
qeveritare	κυβέρνηση
zgjedhjen	επιλογή
rajonal	περιφερειακή
rajonal	περιφερειακά
atomike	ατομική
arte	τέχνες
arte	arte
zvicra	ελβετία
zyra	γραφεία
zyra	γραφείο
nivele	επίπεδα
mendime	σκέψεις
gadishullin	χερσόνησο
interesuar	ενδιαφέρεται
interesuar	ενδιαφέρομαι
interesuar	ενδιαφέρονται
interesuar	ενδιαφερόμενα
bregut	σορ
bregut	ακτη
bregut	ακτή
prodhon	κατασκευάζει
prodhon	παράγει
pemë	δέντρο
pemë	δένδρο
pemë	δεντρο
pemë	δένδρα
pemë	δέντρα
pemë	καρποί
pemë	φρούτα
jacques	ζακ
jacques	jacques
mat	ματ
mat	ματ
mat	matt
jusuf	γιουσούφ
medalje	μετάλλιο
medalje	μετάλλια
medalje	παράσημα
major	ταγματάρχης
major	ταγματάρχη
kala	ακρόπολη
botuesi	εκδότη
botuesi	εκδότης
qytezë	town
qytezë	πολη
qytezë	πόλη
ajër	αερα
ajër	air
ajër	αέρα
ajër	αέρας
kimi	κίμι
kimi	κύμη
kimi	χημεία
kimi	κίμι
plus	συν
plus	plus
festivalit	φεστιβάλ
juglindje	νοτιοανατολικά
juglindje	νοτιοανατολική
juglindje	νοτιοανατολική
vendimin	αποφαση
vendimin	απόφαση
pesha	βάρη
pesha	βάρος
krahun	μπράτσο
krahun	χέρι
krahun	βραχίονα
vazhdueshëm	συνεχείς
vazhdueshëm	συνεχές
vazhdueshëm	συνεχόμενη
vazhdueshëm	συνεχής
vazhdueshëm	συνεχή
beri	barry
beri	μπάρυ
beri	μπάρι
dinte	ήξερε
veprime	πράξεις
veprime	δράσεις
veprime	ενέργειες
australi	αυστραλία
vëmendje	προσοχή
vëmendje	προσοχη
hyrja	πρόσβαση
hyrja	είσοδος
hyrja	εισόδου
hyrja	καταχώρηση
hyrja	είσοδος
hyrja	είσοδο
hyrja	σύνδεση
hyrja	συνδεθείτε
région	région
shfaqja	εμφάνιση
shfaqja	show
shfaqja	δείξω
shfaqja	παράσταση
torino	τορίνο
torino	τορίνο
mike	mike
mike	μάικ
besimtarët	πιστοί
rumania	ρουμανία
holanda	ολλανδία
holanda	χόλαντ
holanda	holland
gjeni	ιδιοφυΐα
gjeni	μεγαλοφυία
gjeni	ιδιοφυία
gjeni	ιδιοφυές
gjeni	διάνοια
meta	μέτα
meta	meta
mbijetuar	επιζών
mbijetuar	survivor
mbijetuar	επέζησαν
mbijetuar	επιβίωσε
mbijetuar	επέζησε
mbijetuar	επιβιώνουν
mbijetuar	επιβιώσει
mbijetuar	επέζησε
mbijetuar	επιβίωση
mbijetuar	επιβίωσε
kërkesë	παράκληση
kërkesë	αίτηση
kërkesë	αίτημα
skenën	σκηνή
skenën	σκηνη
khalifa	χαλίφα
barazimin	ευθυγράμμιση
europa	ευρώπη
europa	ευρωπη
goditje	χτύπημα
goditje	εγκεφαλικό
formon	μορφές
formon	φόρμες
formon	έντυπα
mjeshtër	δάσκαλε
mjeshtër	αφέντη
flaka	φλόγες
flaka	φλόγα
bujar	πολυτελή
bujar	γενναιόδωρη
bujar	γενναιόδωρος
bujar	γενναιόδωρο
bujar	μπουγιάρ
varr	τάφος
varr	τάφο
varr	τάφος
varr	τάφο
jush	εσύ
jush	εσείς
jush	εσυ
anhalt	άνχαλτ
gustav	γκούσταβ
gustav	γκουστάβ
pozicioni	στίγμα
pozicioni	θεση
pozicioni	θέση
pozicioni	τόπος
pozicioni	τοποθεσία
pozicioni	μονοπάτι
pozicioni	διαδρομή
mjedis	περιβάλλον
legjenda	θρύλος
legjenda	θρύλο
legjenda	μύθος
legjenda	θρύλοι
legjenda	θρύλους
legjenda	μύθοι
kryengritja	εξέγερση
kryengritja	ανταρσία
krah	ώμος
krah	ώμο
krah	μπράτσο
krah	χέρι
krah	βραχίονα
krah	πλευρα
krah	πλευρά
krah	side
efektet	επιπτώσεις
efektet	επιδράσεις
efektet	εφέ
ndodhë	συμβαίνει
cilësi	ποιότητας
cilësi	ποιότητα
llogaritet	υπολογίζεται
llogaritet	υπολογιζόμενη
llogaritet	υπολογιζόμενο
llogaritet	μετράει
leon	λέων
leon	λεόν
leon	leon
leon	λίον
kontribuar	συμβάλει
kontribuar	συνέβαλε
miqtë	φίλους
miqtë	φίλες
miqtë	friends
miqtë	φίλοι
miqtë	φιλοι
njerëzimit	ανθρωπιά
njerëzimit	ανθρωπότητας
njerëzimit	ανθρωπότητα
kuptimi	έννοια
kuptimi	νόημα
kuptimi	εννοώντας
pamjen	τοπίο
pamjen	σκηνικά
gjermanët	γερμανοί
universitet	πανεπιστήμιο
universitet	university
universitet	πανεπιστημιο
thote	λεει
thote	λέει
regjimi	καθεστώς
frikë	φόβος
frikë	φόβο
francis	francis
francis	φράνσις
kontinentale	ηπειρωτική
gjuhe	γλώσσα
gjuhe	γλωσσα
public	δημόσιες
public	δημόσια
public	δημόσιος
teknologjia	τεχνολογία
tempuj	ναούς
ortodoks	ορθόδοξη
yll	αστέρας
yll	αστέρι
yll	star
yll	σταρ
sisteme	συστήματα
sisteme	systems
muze	μουσεία
muze	museum
muze	μουσείο
operativ	λειτουργίας
operativ	λειτουργικό
operativ	επιχειρησιακό
operativ	λειτουργική
operativ	επιχειρησιακή
operativ	λειτουργικό
operativ	λειτουργικά
guinea	γουϊνέα
guinea	γουινέας
guinea	γουινέα
lumë	ρίβερ
lumë	ποταμός
lumë	ποτάμι
përfundimin	περάτωση
përfundimin	λήξη
përfundimin	τερματισμός
artisti	καλλιτέχνη
artisti	καλλιτέχνης
rob	rob
rob	ρομπ
oborrin	αυλή
atlantik	atlantic
atlantik	ατλαντικού
atlantik	ατλάντικ
atlantik	ατλαντικός
atlantik	ατλαντικό
rumanisë	ρουμανία
përshtatshëm	ενδεδειγμένη
përshtatshëm	κατάλληλο
përshtatshëm	κατάλληλη
përshtatshëm	κατάλληλα
përshtatshëm	κατάλληλη
përshtatshëm	κατάλληλο
përshtatshëm	κατάλληλα
përshtatshëm	κατάλληλος
përshtatshëm	κατάλληλοι
studiuesit	ερευνητές
blues	μπλουζ
lënda	υποκείμενο
lënda	θέμα
dhomë	δωμάτιο
ndërtuara	κατασκευάστηκε
ndërtuara	έχτισε
ndërtuara	χτίστηκε
ndërtuara	χτισμένο
