年	год
公會	гильдии
地質	геологической
地質	геологии
政委	комиссар
實力	сила
實力	прочность
多倫多	торонто
桓	хуань
桓	хван
獎金	бонус
獎金	бонусы
營業	открыть
營業	открытый
營業	открыто
營業	open
營業	открытая
閱讀	читайте
閱讀	читай
閱讀	прочитать
閱讀	прочесть
閱讀	читать
閱讀	читаем
閱讀	чтения
閱讀	читаю
閱讀	чтение
檢查	проверяем
檢查	проверка
檢查	проверьте
檢查	чек
檢查	проверка
檢查	проверить
增強	усовершенствования
增強	улучшение
法拉	фара
法拉	фарах
聲稱	утверждая
聲稱	утверждал
恐	террор
神父	отче
神父	отец
沙漠	пустыня
沙漠	пустыне
沙漠	пустыни
沙漠	пустынь
沙漠	пустыни
腿	ножки
腿	ноги
腿	лапки
腿	гэн
腿	нога
腿	ногу
橫濱	иокогаме
障礙	барьеров
障礙	преграды
障礙	барьеры
障礙	препятствия
障礙	препятствий
障礙	препятствия
障礙	препятствием
障礙	препятствие
炸彈	бомба
炸彈	бомбы
棠	тонг
空氣	воздух
空氣	air
外界	посторонних
小孩	kids
小孩	детки
小孩	дети
小孩	парень
法令	указы
法令	указов
法令	указ
法令	декрет
法令	указ
多種	несколько
多種	множественные
鰻	угорь
保險	страховка
保險	страхование
保險	страхования
遺址	руины
沖繩	окинаве
煤	уголь
煤	угля
一旦	однажды
一旦	раз
慢	медленные
慢	медленно
慢	медленный
親自	лично
姐姐	сестра
單打	разряд
子彈	пуля
子彈	пулю
週期	циклы
週期	периодичность
週期	цикла
週期	цикл
週期	циклы
彩虹	радуга
彩虹	радуги
彩虹	радуга
千瓦	киловатт
賽車	гонки
賽車	racing
賽車	скачки
模仿	подражать
模仿	имитация
模仿	пародия
一代	поколение
一代	поколения
一代	поколений
一代	поколения
論壇	форумы
論壇	форум
論壇	форуме
祖先	предки
祖先	предков
祖先	предков
祖先	предок
廣島	хиросиме
複雜	сложности
複雜	сложность
複雜	комплекс
複雜	сложная
複雜	сложные
複雜	сложных
複雜	сложный
複雜	сложная
複雜	сложные
複雜	сложно
複雜	сложный
戰略	стратегии
三星	samsung
復興	возрождения
復興	возрождение
復興	оживление
復興	возрождение
個性	индивидуальность
個性	индивидуальности
個性	личности
個性	индивидуальность
個性	личность
包圍	осада
包圍	осады
包圍	окружают
教室	классы
平行	параллельное
平行	параллельно
平行	параллель
平行	параллельные
平行	параллельных
平行	параллелизм
自主	автономии
自主	самостоятельность
自主	автономию
自主	автономия
自主	автономные
自主	автономных
自主	самостоятельный
預定	бронирование
金星	венеры
金星	венера
寄生	паразит
寄生	паразиты
歌詞	лирик
拯救	спасение
拯救	спасатели
拯救	спасти
拯救	спасение
型態	type
型態	тип
病人	пациенты
