और	en
रक्ताल्पता	anemie
ताना	tana
एल्गोरिथ्म	algoritme
तैर	swim
टाइल	teël
टाइल	geteël
टाइल	teëls
धुंध	mis
धुंध	mist
धुंध	mis
धुंध	fog
अरमानी	armani
संगतता	versoenbaarheid
ब्रिस्टल	bristol
यूआरएल	url
यूआरएल	urls
मिड	midde
मिड	mid
पाश	lus
परिशुद्धता	presisie
परिशुद्धता	akkuraatheid
कोह	koh
गॉव	slaapkamer
मशाल	torch
ईथरनेट	ethernet
ताइपे	taipei
खट्टा	suur
दुविधा	dilemma
दूँ	wyk
काय	kay
लाउंज	sitkamer
ओसामा	osama
मनोविश्लेषण	psychoanalysis
तुच्छ	ligte
तुच्छ	onbeduidend
पार्लियामेंट	parlement
पोर्टो	porto
तारीफ	loof
तारीफ	lofprysing
एप्लिकेशन	toepassings
एप्लिकेशन	programme
एप्लिकेशन	aanwendings
एप्लिकेशन	aansoeke
एप्लिकेशन	toepassing
एप्लिकेशन	toepassings
एप्लिकेशन	aansoek
एप्लिकेशन	toepassings
एप्लिकेशन	toepassing
ट्रेस	trace
ब्लॉगर	blogger
लेविस	lewis
ट्रेंट	trent
भोर	dawn
जिप्सम	gips
नापसंद	unlike
नापसंद	verwerp
मनीला	manila
महाधमनी	aorta
उदघाटन	inhuldiging
सुजुकी	suzuki
ब्रुसेल्स	brussels
ब्रुसेल्स	brusselse
ब्रुसेल्स	brussel
मजेदार	snaaks
मजेदार	snaakse
न्युमैन	newman
अफवाहें	gerugte
आठवां	eighth
आभारी	dankbaar
आभारी	dankbaar
रोहन	rohan
स्कीइंग	ski
कर्नेल	kernel
आरोह	mount
आरोह	monteer
पाइपलाइन	pyplyn
संतरे	lemoene
उलटा	omgekeer
उलटा	reverse
उलटा	agteruit
संग्राहक	houer
अंदाज़ा	raai
फव्वारे	fontein
उइग़ुर	oeigoere
वाकर	walker
आइसक्रीम	roomys
कोलंबस	columbus
एयरोस्पेस	airbus
एंजेलो	angelo
अनुभवजन्य	empirical
जेनरेटर	generator
खोई	khoi
खोई	verlore
खोई	verloor
ब्रिन	brin
आँकड़ा	hook
आँकड़ा	data
अभियोजन	agterstand
विहित	voorgeskryf
विहित	voorgeskrewe
थॉम्पसन	thompson
जॉय	vreugde
जॉय	joey
कॅप्लर	kepler
अस्पष्टता	onduidelike
रामा	rama
द्वारों	gates
द्वारों	hekke
लालटेन	lantern
डिस्को	disco
तितलियों	butterflies
तितलियों	vlinders
हवाना	havana
ब्लाइंड	blind
प्रदर्शक	vertonings
प्रदर्शक	vertoon
प्रदर्शक	aansig
दिवाली	diwali
प्रशीतन	verkoeling
जेम्सन	jameson
हर्ट्ज़	hertz
परिवर्धित	gewysig
कंगारू	kangaroo
गाली	beledigend
गाली	misbruik
थामस	thomas
मिस्त्र	egipte
एल्गोरिदम	algoritme
आविष्कारों	inventions
संस्थापन	installasie
नदिया	nadia
मेक्सिकन	meksikaanse
मेक्सिकन	mexican
लुडविग	ludwig
घोस्ट	spook
नन	nun
वांग	wang
वफादारी	allegiance
लोन	lenings
टोल	toll
वृक्षारोपण	kolonisasie
रिचर्डसन	richardson
बल्लैक	ballack
न्यूट्रिनो	neutrino
पसीने	sweet
दक्षिणपश्चिम	suidwes
गोमांस	beesvleis
कैसर	kaiser
पाव	definitief
पाव	paw
डिप्रेशन	depressie
मोबाईल	selfoon
कछुए	skilpaaie
हैम्पशायर	hampshire
एहसान	verkies
यात्राएँ	rides
यात्राएँ	ritte
यात्राएँ	reise
यात्राएँ	uitstappies
अज्ञानता	ignorance
जेफ़	jeff
राउल	raúl
बर्क	burke
गुफाएँ	caves
घृत	aalwyn
घृत	aloe
गवाहों	getuies
डोम	dome
डोम	dom
ट्रायल	verhoor
ट्रायल	probeerslae
आपत्तिजनक	aanstootlik
हारा	hara
हारा	loser
हारा	verloorder
आक्रमणकारी	invallende
हैजा	cholera
मॉस	mos
मॉस	moss
ख़रीदा	gekoop
ख़रीदा	gekoopte
ख़रीदा	aangekoop
चीर	rip
बेचैन	angstig
बेचैन	nervous
इबादत	aanbidding
इबादत	worship
फ़ोल्डर	gidse
लचीली	soepel
लचीली	buigbare
क्रिस्टी	christie
जेसी	jessie
जेसी	jesse
रेजीमेंट	regiment
अवेस्ता	avesta
कुटिया	kothuis
जफर	jafar
ओडिसी	odyssey
नेक	deugsame
नेक	nek
कोपा	copa
जैमी	jaime
सिम्पसन	simpson
बाड़	heining
अराजकतावादी	anargistiese
लूसी	lucy
माँस	vleis
गिरना	falling
गिरना	vallende
गिरना	herfs
गिरना	val
ऑनर्स	hons
प्रीफ़ेक्चर	prefektuur
दादाजी	oupa
आयोजक	organiseerder
पीएलसी	korporasie
बेघर	hawelose
स्खलन	ontslag
स्खलन	ontlaai
स्खलन	ejakulasie
दस्ता	squad
मोहनदास	mohandas
त्रिकोणमिति	driehoeksmeting
खींचे	trek
अफवाहों	gerugte
ड्रेस	rok
पिंजरे	hok
पिंजरे	hokke
वीरा	vera
एसेक्स	essex
रोजा	rosa
हठ	volharding
गाडी	kar
गाडी	motor
गाडी	motorvoertuig
गाडी	voertuig
टेरा	terra
संगमर्मर	marmer
संगमर्मर	marble
हाइड्रॉक्साइड	hydroxide
डॉक	dock
ओटो	otto
लिपिड	lipied
धारीदार	gestreepte
धारीदार	gebande
रैक	rak
भूखे	honger
महती	versierings
हांग	hong
तीरंदाजी	boogskiet
बर्ट	burt
आयल	olie
रोबिन	robin
उपयोक्ता	gebruiker
उपयोक्ता	gebruikernaam
उपयोक्ता	gebruikers
जुवेंटस	juventus
क्वेस्ट	quest
होमो	homo
रेने	rene
बंदियों	gevangenes
मस्त	koel
मस्त	afkoel
मस्त	cool
सीम	sims
नाला	nala
एलिसन	alison
चर्चाएँ	besprekings
फ़्लैश	flits
फ़्लैश	flash
अंतरफलक	koppelvlak
विषाद	sorrow
परंपराएं	tradisies
गुस्ताव	gustav
गजेटियर	gazetteer
चेन्नै	chennai
निर्धनता	armoede
जबकी	ruk
जबकी	terwyl
लॉन	lawn
लॉन	grasperk
विनाशक	torpedojaer
खिलाफत	kalifaat
स्वाति	swazi
बढ़ई	skrynwerkers
बढ़ई	carpenter
बढ़ई	skrynwerker
बढ़ई	houtwerk
इंटरएक्टिव	interaktiewe
अंधेरा	donker
अंधेरा	donkerte
फाइलें	lêers
नोवाक	novak
कम्पास	passer
कम्पास	kompas
कुल्हाड़ी	byl
केरला	kerala
मालुकू	maluku
गिल्बर्ट	gilbert
कमियां	deficiency
खालिद	khaled
खालिद	khalid
हत्याओं	slagting
चिंताएं	bekommernisse
चिंताएं	betref
अप्रासंगिक	irrelevant
मधुमक्खियों	bye
शैडो	skaduwees
श्रीमति	mrs
युन्नान	yunnan
परिक्रमण	rotasie
परिक्रमण	rasionale
टकर	tucker
तुषार	frost
प्रस्तुतकर्ता	aanbieder
विन्सेंट	vincent
कार्यकलाप	aktiwiteit
वायलिन	viool
स्टीक	steak
स्टीक	biefstuk
कोलोन	keulen
कोलोन	cologne
कोलोन	colombo
बैंकाक	bangkok
यूक्रेनी	oekraïens
अदभुत	amazing
अदभुत	ongelooflik
अदभुत	fantasties
अदभुत	ongelooflike
अदभुत	wonderlik
गौरवपूर्ण	glorious
प्रजनक	breeders
रेट्रो	retro
स्टार्क	stark
सफलताओं	suksesse
बंदरों	ape
वीसा	visa
रामेसेस	ramses
भौतिकवाद	materialisme
क्राफ्ट	craft
अनुशंसित	aanbevole
अनुशंसित	aanbeveel
राफेल	raphael
राफेल	rafael
प्रकीर्णन	scattering
समानार्थी	sinoniem
फेलोशिप	fellowship
नोएल	noel
बोनापार्ट	bonaparte
खोजकर्ता	soeker
खोजकर्ता	finder
मांसपेशियां	spiere
रेडर	raider
चीचेन	chichén
बर्बादी	afval
हुड	hood
पिकासो	picasso
आकांक्षाओं	aspirasies
क्रियोल	kreool
जोत	grondbewerking
व्यवस्थापक	admin
व्यवस्थापक	administrateurs
व्यवस्थापक	admins
व्यवस्थापक	administrateur
वंडरलैंड	wonderland
गम	sorrow
गम	kougom
गम	gum
प्रस्तुतिकरण	voorlegging
प्रस्तुतिकरण	presentation
प्रस्तुतिकरण	voorleggings
कोमा	coma
पोर्ट्रेट	portret
मोनो	mono
हेनरिक	henrique
कर्मकाण्ड	rituals
तुर्किस्तान	turkestan
मलाशय	rektum
कोहेन	cohen
टर्बो	turbo
कोहरा	mis
कोहरा	fog
समझदार	intelligente
सैंटियागो	santiago
गड्ढा	pit
बकवास	fuck
कोसोवो	kosovo
एलसीडी	lcd
हैम	ham
थियोडोर	theodore
थियोडोर	fjodor
थियोडोर	theodorus
स्टिंग	sting
गुणगान	loof
गुणगान	lofprysing
ऑकलैंड	auckland
धुआँ	smoke
पुजा	aanbidding
पुजा	worship
मेकअप	grimering
हेरोइन	heroïen
हेस	hesse
आगर	agar
बलवान	sterk
अविस्मरणीय	unforgettable
इब्ने	ibn
डॉली	dolly
स्टैलोन	stallone
