और	un
पंजीकृत	reģistrētas
पंजीकृत	reģistrētā
पंजीकृत	reģistrēti
पंजीकृत	reģistrēts
वैध	derīgs
वैध	derīga
वैध	derīgi
वैध	spēkā
टॉम	toms
टॉम	tom
संकल्प	rezolūcijas
जूनियर	junioru
जूनियर	junior
जूनियर	jaunākais
चुम्बकीय	magnētisko
चुम्बकीय	magnētiskie
बादशाह	king
बादशाह	karalis
बादशाह	ķēniņš
रचनात्मक	radoši
रचनात्मक	radošo
रचनात्मक	radoša
रचनात्मक	radošā
रचनात्मक	radošais
रचनात्मक	radošs
मुखपृष्ठ	mājās
मुखपृष्ठ	home
मुखपृष्ठ	mājas
मुखपृष्ठ	majas
ट्रस्ट	uzticēties
ट्रस्ट	uzticēšanās
ट्रस्ट	uzticība
ट्रस्ट	uzticību
ट्रस्ट	ticu
प्रस्तुति	noformējumu
प्रस्तुति	prezentācija
प्रस्तुति	prezentācijas
प्रस्तुति	noformējums
उपर	top
उपर	tops
उपर	augšējā
उपर	augšējais
धरोहर	mantojums
धरोहर	mantojuma
भूल	aizmirstībā
अद्वितीय	unikāla
अद्वितीय	unikālais
अद्वितीय	unikāli
अद्वितीय	unikāls
सरकारों	valdības
खतरनाक	bīstamas
खतरनाक	bīstams
खतरनाक	bīstama
खतरनाक	bīstamā
खतरनाक	bīstami
त्यौहार	festivāls
त्यौहार	svētki
त्यौहार	svētki
त्यौहार	festivālos
त्यौहार	svētku
परिमाण	parametri
संक्रमित	inficēta
संक्रमित	inficēti
संक्रमित	inficēts
संक्रमित	inficētas
देखना	skatīšanās
देखना	skatīties
देखना	pulkstenis
देखना	skaties
ख़ास	īpaša
ख़ास	īpašais
ख़ास	īpašs
ख़ास	īpašā
ख़ास	īpaši
माँग	pieprasījums
स्पेनिश	spāņu
स्पेनिश	spānijas
महारानी	dāma
महारानी	karaliene
महारानी	queen
महारानी	karalienes
निरीक्षण	apskate
निरीक्षण	pārbaude
निरीक्षण	inspekcija
निरीक्षण	inspekcijas
जिम्मेदारी	atbildība
जिम्मेदारी	atbildības
रंगमंच	teātris
रंगमंच	teātra
भारतीयों	indiešu
भारतीयों	indiāņi
त्रुटि	kļūdas
त्रुटि	kļūda
ऊँची	augstā
ऊँची	augstu
ऊँची	augsts
ऊँची	augsta
ज्यामिति	ģeometrija
आराम	mierīgs
आराम	ērtības
आराम	komforta
आराम	atpūties
आराम	atpūsties
आराम	atpūta
रवि	sudāna
रवि	saule
रवि	sun
रवि	saulē
रवि	saules
रवि	ravi
रवि	atkalapvienošanās
रवि	salidojuma
भाजपा	bjp
बेटा	beta
बेटा	dēls
उपमहाद्वीप	subkontinents
टुकड़े	gabali
क्रिस्टल	kristāla
क्रिस्टल	kristālu
चौथा	ceturtais
चौथा	ceturtajā
चौथा	ceturtā
प्रसन्न	iepriecina
प्रसन्न	apmierināta
प्रसन्न	priecē
प्रसन्न	priecīgs
प्रसन्न	priecīgs
प्रसन्न	laimīga
प्रसन्न	laimīgs
सार	abstrakta
पड़ोसी	kaimiņš
पड़ोसी	kaimiņvalsts
पड़ोसी	kaimiņu
पड़ोसी	kaimiņi
पड़ोसी	kaimiņi
पड़ोसी	kaimiņiem
पड़ोसी	kaimiņš
गाया	dziedāja
भ्रम	apjukums
भ्रम	ilūziju
भ्रम	ilūzija
भ्रम	ilūzijas
राजनेता	politiķiem
राजनेता	politiķi
राजनेता	politiķis
गोल्ड	zeltā
गोल्ड	zelta
गोल्ड	zelts
भिन्नता	starpība
भिन्नता	atšķirība
रविवार	svētdien
रविवार	svētdienā
रविवार	svētdienu
रविवार	sunday
रविवार	svētdiena
सारणी	galds
सारणी	galdiņš
सारणी	tabula
सारणी	galda
नाभिकीय	kodolenerģijas
नाभिकीय	kodolenerģija
अपवाद	izņēmumi
अपवाद	izņēmums
लिखना	rakstīšana
लिखना	raksta
लिखना	rakstot
लिखना	rakstīšanas
पाप	grēks
जनक	vecāks
जनक	vecāka
स्वचालित	auto
स्वचालित	automatizētas
स्वचालित	automatizēta
स्वचालित	automātiska
स्वचालित	automātiskā
स्वचालित	automātiski
स्वचालित	automātiskais
स्वचालित	automātisks
खेत	saimniecība
खेत	audzētava
खेत	ferma
खेत	saimniecības
असाधारण	ārkārtas
असाधारण	ārkārtējs
असाधारण	izņēmuma
असाधारण	ārkārtas
अपील	apelāciju
दर्शक	skatītājs
दर्शक	skatītāju
दर्शक	auditorija
दर्शक	skatītājiem
दर्शक	auditorijas
दर्शक	publika
दर्शक	skatītāji
दर्शक	skatītājos
दर्शक	skatītājiem
दर्शक	skatītājus
दर्शक	skatītāji
इनपुट	ievade
इनपुट	ievades
इनपुट	ieejas
सैकड़ों	simtu
सैकड़ों	simtiem
सैकड़ों	simti
क्लास	šķira
क्लास	klase
लीला	leila
मंगोल	mongoļi
मंगोल	mongolijas
उपनिषद	upanišadas
शुभ	laba
शुभ	labas
शुभ	labi
शुभ	labs
शुभ	labais
स्वीकृत	pieņemts
स्वीकृत	pieņemta
स्वीकृत	pieņemti
स्वीकृत	pieņem
स्वीकृत	piekrīt
स्वीकृत	akceptē
स्वीकृत	apstiprināts
स्वीकृत	apstiprināta
स्वीकृत	apstiprinātas
स्वीकृत	apstiprināti
स्वीकृत	apstiprinātais
बैटरी	baterija
बैटरी	baterijas
बैटरी	akumulators
बैटरी	baterijas
बैटरी	akumulatori
कहानियाँ	stāsti
असमर्थ	nevar
पुष्प	ziedi
पुष्प	puķes
पुष्प	flowers
पुष्प	zieds
पुष्प	ziedu
अक्षांश	platuma
अक्षांश	platums
मियामी	maiami
सम्पर्क	saskarē
सम्पर्क	sazināties
सम्पर्क	kontakti
सम्पर्क	kontakts
सम्पर्क	kontakti
सम्पर्क	kontaktus
दृश्यों	ainas
कार्यवाही	tiesvedība
संक्षेप	īsuma
आतंकवाद	terorisms
परिस्थिति	situācija
परिस्थिति	stāvoklis
परिस्थिति	apstāklis
लोकतंत्र	demokrātija
उपलब्धि	sasniegšanas
उपलब्धि	sasniegšanu
उपलब्धि	sasniegums
उपलब्धि	sasniegumu
उपलब्धि	sasniegšana
कुश्ती	cīņas
क्लिक	klikšķi
क्लिक	spied
क्लिक	nospiest
क्लिक	klikšķis
लेबल	etiķetes
लेबल	marķējumi
लेबल	etiķetes
लेबल	marķējums
लेबल	etiķete
अकाल	bads
फैशन	fashion
फैशन	mode
फैशन	modes
पैलेस	pils
पैलेस	pilij
पैलेस	palace
नीला	zilais
नीला	zils
नीला	zila
नीला	zilā
पोर्ट	ostas
पोर्ट	portu
पोर्ट	ostā
पोर्ट	osta
पोर्ट	ostām
पोर्ट	pieslēgvietas
पोर्ट	ostas
विधेयक	rēķinu
विधेयक	bils
बलों	spēkus
बलों	spēki
स्टील	steel
स्टील	tērauds
स्टील	tērauda
यूनान	grieķijā
यूनान	grieķija
थोड़े	nedaudz
ऑस्टिन	austin
एकड़	āri
एकड़	akru
सेकंड	sekundēs
सेकंड	sekunžu
सेकंड	sekundēm
सेकंड	sekundes
सेकंड	otrais
सेकंड	otrs
सेकंड	otrie
सेकंड	otrā
अवयव	komponente
अवयव	sastāvdaļa
अवयव	komponents
अवयव	elementa
अवयव	elements
अवयव	elementam
अवयव	elementā
आलेख	raksts
आलेख	izstrādājums
आलेख	pants
आलेख	raksti
आलेख	izstrādājumi
आलेख	panti
आलेख	grafikā
आलेख	grafiks
फ्लोरिडा	florida
पूर्वोत्तर	ziemeļaustrumu
साक्ष्य	pierādījumi
साक्ष्य	pierādījums
कहाँ	kur
कहाँ	ja
आवरण	aploksne
आवरण	vāks
आवरण	vāka
आवरण	segums
आवरण	segtu
निकला	atvasināta
निकला	atvasināti
निकला	atvasināts
मौर्य	maurju
आंकड़े	statistika
आंकड़े	statistika
आंकड़े	skaitļi
उपदेश	sludināšanu
एकीकरण	integrēšana
एकीकरण	integrācija
फोटो	photo
फोटो	foto
फोटो	fotogrāfijā
फोटो	fotoattēli
फोटो	attēli
फोटो	fotogrāfijas
फोटो	bildes
चोरी	nozagts
चोरी	nozagta
चोरी	zādzība
चोरी	zādzību
चोरी	zādzības
चोरी	zog
चोरी	nozagt
चोरी	zagt
सिंहासन	troni
आचरण	uzvedība
आचरण	izturēšanās
आचरण	uzvedību
क्लोराइड	hlora
क्लोराइड	hlors
हरी	zaļas
हरी	zaļa
हरी	zaļā
हरी	zaļš
हरी	zaļi
हरी	hari
शरण	patvērums
परिकल्पना	hipotēzi
परिकल्पना	hipotēze
बयान	paziņojums
मुंह	muti
मुंह	mutē
मुंह	mutes
मुंह	mute
विनाश	iznīcināšana
पाक	pak
एजेंट	aģents
एजेंट	aģente
बेल्जियम	beļģija
बेल्जियम	beļģijā
वितरित	piegādāts
वितरित	piegādātas
वितरित	izdalīt
वितरित	izplatīt
वितरित	izplata
वितरित	izplatīts
श्रेणियाँ	ģilde
श्रेणियाँ	kategorijās
श्रेणियाँ	kategorijām
श्रेणियाँ	kategorijas
शाब्दिक	gramatisko
खूब	labi
खूब	nu
आतंकवादी	teroristu
आतंकवादी	teroristiem
आतंकवादी	teroristi
प्रतिबंधित	ierobežot
प्रतिबंधित	ierobežots
प्रतिबंधित	ierobežoti
प्रतिबंधित	ierobežotā
प्रतिबंधित	ierobežota
प्रतिबंधित	aizliegta
प्रतिबंधित	aizliedza
प्रतिबंधित	aizliedzis
साथियों	kolēģu
साथियों	kolēģiem
साथियों	kolēģi
न्यूटन	ņūtons
पारस्परिक	abpusēja
पारस्परिक	savstarpēja
पारस्परिक	savstarpēju
अद्यतन	atjaunināt
अद्यतन	atjauninājums
