les	the
graphique	grafika
repose	ostatak
nick	nik
nick	nick
surprise	iznenađenje
surprise	iznenađen
juif	jevrej
juif	jevrejka
juif	jevrejska
juif	jevrejsko
juif	jevrej
juif	jevrejski
efficace	efikasno
efficace	efikasnom
efficace	efikasan
efficace	efikasna
efficace	efikasan
efficace	efikasno
bulgarie	bugarska
grecs	grci
grecs	grčki
séparation	razdvajanje
perdre	gubi
perdre	izgubivši
perdre	izgubiti
perdre	gube
perdre	izgubi
puy	puy
contes	priče
contes	contes
longs	dugi
longs	dug
longs	dugu
longs	long
longs	dugo
votes	glasove
votes	glasova
votes	glasa
votes	glasovima
tibet	tibet
spectateurs	gledaoci
supplémentaires	dodatne
supplémentaires	dodatnih
supplémentaires	dodatni
financière	finansijski
relie	povezuje
parfaitement	savršeno
favorable	povoljno
favorable	povoljne
favorable	povoljan
baroque	barok
secteurs	sektore
secteurs	sektora
secteurs	sektori
pavillon	zastava
will	will
will	će
will	ce
tournois	turnire
tournois	turnirima
tournois	turnir
gagné	zaradio
gagné	stekao
gagné	osvojen
gagné	pobijedio
gagné	pobijedila
gagné	osvojena
gagné	pobjedio
retirer	povuče
retirer	uklanjanju
retirer	ukloni
ateliers	radionica
ateliers	radionice
ateliers	radionici
ateliers	radionicu
ateliers	radionica
den	den
four	peć
four	peć
four	pec
garder	zadrži
garder	keep
venezuela	venecuela
triple	trostrukog
vécu	živjela
vécu	živjeli
vécu	živio
autel	altar
autel	oltar
manoir	kastel
manoir	manoir
continuer	nastavljaju
fournir	obezbijedi
fournir	obezbijediti
propriétaires	vlasnici
propriétaires	vlasnike
efforts	napore
efforts	napori
créés	kreirana
créés	stvoreno
créés	stvorena
créés	stvoren
créés	stvorio
roussillon	roussillon
influencé	uticala
influencé	uticali
influencé	uticao
vacances	praznici
vacances	praznike
vacances	praznika
vacances	praznik
treize	trinaest
exclusivement	isključivo
plat	jelo
plat	ravan
plat	ravne
azur	azur
reconstruction	rekonstrukcije
reconstruction	rekonstrukcija
reconstruction	obnova
reconstruction	rekonstrukciju
reconstruction	reconstruction
columbia	columbia
columbia	kolumbija
bons	dobro
bons	dobar
bons	dobre
choisir	izboru
choisir	odabrao
choisir	biraju
choisir	birati
choisir	izabere
choisir	izabrao
choisir	biraju
choisir	odabir
administrateurs	direktori
administrateurs	režiseri
administrateurs	administrators
rarement	rijetko
reliant	povezuje
reliant	oslanjaju
spécialisée	specijalizirane
spécialisée	specijalizovani
global	globalni
global	globalno
bruce	bruce
bruce	brus
consensus	konsenzus
troupe	trupa
sauvage	divljeg
sauvage	divlji
sauvage	wild
sauvage	divlja
sauvage	wilderness
consulté	accessed
clip	spot
clip	klip
optique	optički
optique	optičko
optique	optika
optique	optičkih
fantastique	fantastični
fantastique	fantastične
accéder	pristup
accéder	pristupa
accéder	access
occidental	zapadu
occidental	zapadna
occidental	zapadnim
occidental	zapadne
occidental	zapadni
navigation	navigaciju
navigation	plovidbe
augmenter	povećanje
augmenter	porast
augmenter	povećati
instant	trenutak
instant	momenat
instant	moment
instant	instant
synthèse	sinteza
synthèse	sintezu
pourraient	može
voyages	putovanje
voyages	putuje
phare	svjetionik
surveillance	praćenje
surveillance	monitoring
surveillance	nadzorom
surveillance	nadzor
initial	početni
différente	drugačija
différente	drugačije
différente	različita
différente	različito
différente	različiti
différente	različitih
revenus	prihodi
revenus	prihoda
revenus	prihodi
revenus	prihode
revenus	prihod
désert	napuštenom
désert	napušteno
désert	pustinja
musiques	muzika
naturels	prirodno
ibn	ibn
enseignant	nastavnik
enseignant	učitelj
enseignant	nastavnike
enseignant	nastavnika
enseignant	nastavnici
enseignant	profesori
bourse	stipendiju
bourse	stipendija
territoriale	teritorijalnoj
territoriale	teritorijalni
territoriale	teritorijalna
territoriale	teritorijalne
pedro	pedro
dépôt	depozita
exactement	tačno
exactement	tačan
marquée	obilježena
marquée	obilježio
marquée	obilježen
hollywood	hollywood
tunis	tunis
prusse	pruska
théologie	teologije
laura	laura
intérieure	kontinentalno
augustin	augustin
peint	slikao
littéraires	književni
littéraires	književna
froid	hladno
réputation	ugled
not	nisu
syrie	sirija
villeneuve	villeneuve
fréquemment	često
alexis	alexis
lublin	lublin
playstation	playstation
ronde	rundu
allen	allen
allen	alen
colonies	kolonije
colonies	kolonija
responsables	odgovorne
responsables	odgovorna
responsables	odgovorni
responsables	odgovornim
responsables	odgovoran
riches	bogata
riches	bogato
riches	bogati
riches	bogatim
riches	bogat
riches	bogati
pékin	peking
pékin	peking
academy	akademija
apparence	izgled
retrouvé	našla
retrouvé	pronađen
retrouvé	pronađena
retrouvé	pronašli
retrouvé	pronašao
retrouvé	utvrdila
couche	sloj
fortune	bogatstvo
changé	promijenio
changé	promijenila
changé	promijenjen
châteaux	zamkovi
line	linija
animateur	moderator
animateur	animator
master	gospodar
master	master
master	majstor
mathématicien	matematičar
autonomie	autonomiju
autonomie	samostalnost
autonomie	autonomija
autonomie	autonomni
autonomie	autonomne
autonomie	autonomna
expansion	širi
expansion	proširenje
dizaine	desetak
particuliers	pojedinci
partielle	djelimična
partielle	djelimični
dragons	zmaj
dragons	dragon
dragons	zmajevi
numéros	brojevi
besançon	besançon
giuseppe	giuseppe
malheureusement	nažalost
provisoire	privremeno
provisoire	privremenu
provisoire	privremene
classés	klasificirane
classés	klasifikovan
classés	rangirana
classés	trećeplasirani
classés	rangirane
veuve	udovica
apporter	donijeti
apporter	donose
apporter	dovode
nicole	nicole
programmation	programiranje
cameroun	kamerun
soins	tretmanima
soins	tretmana
soins	briga
linguistique	lingvistika
linguistique	jezičke
exercice	vježbi
exercice	vježba
héritier	nasljednik
héritier	naslednika
lah	lah
bot	bot
fonctionne	posluje
devenant	postaju
devenant	postavši
botanique	botanika
botanique	botanical
connues	poznat
connues	poznato
connues	poznata
connues	poznate
amoureux	ljubavnici
amoureux	lovers
amoureux	ljubavnik
amoureux	ljubavnici
amoureux	lover
amélioration	poboljšanja
amélioration	poboljšanje
manchester	manchester
spécifiques	specifične
spécifiques	konkretne
spécifiques	specifična
vouloir	žele
virus	virus
virus	virusi
iso	iso
fermeture	zatvaranje
fermeture	zatvaranje
fermeture	zatvara
poursuivre	ostvaruju
poursuivre	nastavljaju
voile	jedrenje
monarchie	monarhija
spécialisé	specijalizirane
spécialisé	specijalizovani
soutenu	zadobio
soutenu	podržao
soutenu	podržali
décisions	odluke
décisions	odlukama
décisions	odluka
marchand	trgovački
marchand	marchand
remarquable	zapažen
remarquable	neriješenim
yougoslavie	jugoslavija
universelle	universal
universelle	univerzalno
universelle	univerzalnih
universelle	univerzalni
universelle	univerzalne
universelle	univerzalna
hugues	hugues
hugues	hugh
zurich	zürich
zurich	cirih
zurich	zürich
assassinat	ubistvo
assassinat	atentat
restaurant	restoran
abandonné	napušten
abandonné	napustio
abandonné	napuštena
abandonné	napuštene
fernando	fernando
wilhelm	wilhelm
franche	franche
tribu	pleme
tribu	plemena
hebdomadaire	sedmični
hebdomadaire	sedmičnjak
belges	belgijski
rotation	rotacije
rotation	rotacija
rotation	rotate
apporte	donijeti
apporte	donose
apporte	dovode
apporte	donosi
composés	jedinjenja
attitude	stav
attitude	stava
transféré	prebačen
transféré	prebačena
jugement	sud
jugement	sudnji
bible	biblija
cyrillique	ćirilici
clark	clark
rayon	zrak
rayon	zracima
rayon	poluprečnik
paulo	paulo
civils	civilno
civils	civilna
civils	civilni
civils	civili
nécessité	treba
limoges	limoges
têtes	glava
têtes	glava
immeuble	zgrada
métal	metal
vocation	zanat
facteur	poštar
facteur	faktor
matches	mečevi
matches	mečevima
matches	mečeva
matches	mečeve
rangers	rangers
ryan	ryan
fini	završila
fini	završio
fini	završeno
spatiale	prostorne
épée	mač
salut	alo
salut	halo
salut	hej
banlieue	periferiji
banlieue	predgrađu
banlieue	predgrađa
protégée	zaštićeni
protégée	zaštićen
protégée	zaštićena
appartenait	pripadale
appartenait	pripadao
appartenait	pripadala
courts	kratko
toulon	toulon
pic	pic
pic	vrhunac
pic	peak
voilà	tu
voilà	ovde
voilà	ovdje
voisins	susjedima
voisins	susjeda
voisins	susjedi
voisins	susjedima
inconnue	nepoznata
inconnue	nepoznat
inconnue	nepoznati
fantasy	fantastika
jouant	sviranje
jouant	igraju
jouant	playing
devoir	dužnosti
devoir	dužnost
servant	služi
opposé	protivi
opposé	suprotnost
opposé	suprotna
opposé	suprotnim
opposé	suprotno
bleue	plava
irak	irak
bruges	brugge
bruges	bruges
progrès	napredak
soixante	šezdeset
tonnes	tona
tonnes	tone
tonnes	tona
tonnes	tone
tonnes	tona
tonnes	ton
poche	džepu
poche	džepa
dieux	bogove
dieux	bogovi
dieux	božanstava
dieux	bogova
dieux	bogovima
producteurs	proizvođača
producteurs	producent
copie	kopija
copie	copy
copie	kopiju
copie	kopija
copie	kopije
intégré	integrisani
intégré	integralne
intégré	integrirana
intégré	integralno
intégré	integralni
jason	jason
surnommé	nazvana
surnommé	nazvan
chimique	hemijska
chimique	hemikalija
chimique	hemijsko
chimique	hemijski
carbone	ugljik
modifié	sare
modifié	modificirana
modifié	modifikovan
mâle	mužjak
ouvrir	otvorene
ouvrir	otvorena
ouvrir	otvoren
ouvrir	otvoreno
ouvrir	open
pétrole	ulje
pétrole	nafta
normal	normalno
normal	normalan
normal	normalni
normal	normalne
normal	normalna
illinois	illinois
jura	jura
attaché	ataše
confirme	potvrđuje
corporation	korporacija
gras	gras
gras	masti
gras	fat
gras	debela
gras	masnoća
gras	masnoće
gras	masne
hervé	hervé
médiévale	srednjovjekovna
médiévale	srednjevjekovna
cible	meta
africaine	afrički
africaine	afričke
africaine	afričkih
africaine	afrička
extra	dodatni
dark	darth
morceau	track
morceau	stazi
morceau	komad
tenter	pokušaj
dixième	deseti
dixième	deseta
pyramide	piramida
pasteur	sveštenik
pasteur	pasteur
nintendo	nintendo
apprentissage	učenje
adopté	usvojen
adopté	usvojena
entraînement	obuke
entraînement	trening
entraînement	obuka
entraînement	treninga
entraînement	obuku
kelly	kelly
arnaud	arnaud
actifs	aktivna
actifs	aktivni
actifs	aktivan
actifs	imovina
actifs	sredstva
volontaires	dobrovoljaca
volontaires	volonteri
volontaires	dobrovoljnoj
volontaires	dobrovoljnu
volontaires	dobrovoljne
volontaires	dobrovoljnog
volontaires	volonterski
volontaires	dobrovoljno
arrête	prestaju
arrête	zaustaviti
arrête	stop
arrête	zaustavlja
arrête	zaustavljanje
arrête	stanica
filiale	podružnica
plaisir	uživanje
plaisir	fun
plaisir	zabava
plaisir	zadovoljstvo
époux	supružnika
époux	muž
organiser	organizuju
organiser	organizovati
organiser	organizirati
organiser	organizuje
bateaux	brodove
bateaux	brodovi
lisa	lisa
soutient	podržava
individuel	individualni
individuel	individualne
anime	anime
croire	vjeruju
croire	vjerujući
croire	vjerovanje
croire	vjerovanja
présentant	uvodi
présentant	uvođenju
présentant	predstavljamo
présentant	uvođenje
présentant	predstavljajući
domination	dominacija
domination	dominaciju
débats	debatama
moto	moto
moto	motorom
curé	sveštenik
curé	sveštenika
tunnel	tunel
échapper	bijeg
échapper	pobjegne
fenêtres	windows
fenêtres	prozor
mineur	rudar
mineur	manja
vertical	vertikalna
équilibre	uravnotežen
équilibre	mjerilo
équilibre	bilans
équilibre	ravnoteža
empêche	sprječava
empêche	sprečava
sanctuaire	oltar
illustrations	illustrations
erreurs	greške
erreurs	grešaka
erreurs	greške
erreurs	greška
bis	bis
slovaquie	slovačka
statistique	statistika
statistique	statistička
statistique	statističke
paramètre	parameter
psychologie	psihologa
psychologie	psihologija
constantinople	konstantinopolj
fouilles	iskopavanja
fouilles	iskopavanja
diplômé	diplomirao
diplômé	diplomirani
sel	so
découvertes	otkriveni
découvertes	otkrivene
découvertes	otkrivena
découvertes	otkriven
découvertes	otkrio
découvertes	otkrili
découvertes	otkrića
découvertes	otkriće
examen	ispit
examen	ispitu
examen	pregled
héritage	nasljedstvo
héritage	legacy
héritage	naslijeđe
héritage	naslijeđe
héritage	baština
héritage	nasljeđe
hitler	hitler
commencer	početak
commencer	start
commencer	početka
commencer	počinju
lancée	pokrenula
lancée	pokrenut
lancée	lansirana
lancée	pokrenuta
madagascar	madagaskar
combattants	boraca
combattants	borci
candidature	primjenu
candidature	aplikacija
candidature	prijavu
candidature	prijavi
candidature	aplikativni
candidature	prijave
candidature	kandidaturu
candidature	kandidaturi
théorème	teorem
télé	televizija
darkgrey	darkgrey
tracé	trag
tracé	tragovi
expériences	eksperimenti
expériences	iskustava
expériences	iskustva
expériences	iskustva
expériences	iskustvo
concurrence	takmičenje
étudié	studirao
étudié	proučili
étudié	učio
étudié	proučen
étudié	proučavao
étudié	proučio
jeff	jeff
buenos	buenos
massacre	masakr
potentiel	potencijal
annuel	godišnje
annuel	godišnjim
annuel	godišnji
annuel	godišnjem
annuel	godišnja
voisin	komšija
voisin	susjeda
voisin	susjednoj
voisin	susjedna
voisin	susjeda
représenter	predstavljaju
free	free
dialogue	dijalog
présidente	predsjednik
présidente	predsjedavajuća
évidemment	očigledno
évidemment	očito
annuelle	godišnje
annuelle	godišnjim
annuelle	godišnji
annuelle	godišnjem
annuelle	godišnja
thérèse	teresa
thérèse	tereza
grotte	pećina
grotte	grotte
pain	hljeb
décident	odlučiti
décident	odluče
toit	krovu
toit	krov
toit	krovu
opus	opus
entraineur	trener
entraineur	selektor
personnels	ličnu
personnels	ličnim
personnels	lične
personnels	lična
personnels	lično
personnels	lični
suivie	praćen
suivie	slijede
suivie	slijedili
russell	russell
death	smrt
réduction	smanjenju
réduction	smanjenje
alberto	alberto
tension	tenzije
tension	tenzija
tension	napon
chaînes	kanali
chaînes	kanala
chaînes	kanale
chaînes	lanaca
chaînes	lancima
chaînes	konce
soviétiques	sovjeti
soviétiques	sovjetski
soumis	pokorni
soumis	podnijela
secrets	tajne
secrets	tajni
secrets	tajna
intégration	integracija
wimbledon	wimbledon
rythme	tempo
rythme	ritam
intervient	intervenira
arriver	dolazak
arriver	stiže
voulait	tražen
voulait	želio
écart	devijacija
écart	jaz
montré	pokazao
montré	pokazale
montré	pokazala
montré	pokazalo
montré	pokazali
montré	pokazao
montré	pokazala
montré	pokazali
montré	pokazao
montré	demonstrirala
montré	demonstrira
rupture	raspada
rupture	breaking
rupture	rupture
rupture	brejk
vague	nejasna
vague	talas
das	das
signal	signal
poitiers	poitiers
otto	otto
steven	steven
suicide	samoubistva
suicide	samoubistvo
accords	sporazumi
accords	chords
margaret	margaret
refus	odbijanja
refus	odbijanje
refus	odbacivanje
refus	odbijanje
refus	uskraćivanja
ter	ter
mentionné	spomenut
mentionné	spominje
mentionné	spomenuo
mentionné	pomenuo
mentionné	spomenuta
hollande	holandija
hollande	holandija
ier	ier
indiquer	ukazuju
crédit	kredit
xvi	xvi
librairie	biblioteka
audio	audio
vosges	vosges
fuite	bijeg
fuite	pobjegne
dôme	kupola
dôme	dôme
associée	partnera
associée	partner
associée	saradnik
reproduction	uzgojem
reproduction	razmnožavanje
christianisme	hrišćanski
christianisme	christian
christianisme	hrišćanska
christianisme	kršćanska
christianisme	hrišćanin
christianisme	kristijan
christianisme	kršćanstvo
parcs	parkovi
entendu	čuo
entendu	čuli
signifiant	značenja
signifiant	značenju
signifiant	značenje
signifiant	smisao
hasard	šansa
dispositif	uređaj
dispositif	uređaji
acier	čelik
traditions	tradicije
traditions	tradicija
traditions	tradicija
formant	formiranje
formant	formirajući
générique	generičkih
générique	kredita
générique	krediti
civilisation	civilizacija
civilisation	civilizaciju
civilisation	civilizacije
consacre	posveti
occuper	zauzimaju
réellement	istinski
réellement	stvarno
silence	tišina
admis	primljena
admis	priznao
admis	primljen
verts	zeleni
détruite	uništene
détruite	uništen
détruite	uništena
détruite	uništeni
raoul	raoul
définit	definisati
définit	definisanje
définit	definira
définit	definiše
publier	post
publier	izdavačka
publier	izdavačke
publier	izdavačkom
arguments	argumente
arguments	argumenti
arguments	argument
contribue	doprinosi
lait	mlijeko
institute	institut
institute	institutu
institute	zavod
matt	met
matt	matt
antenne	vazdušna
antenne	antenna
charbon	ugalj
charbon	ugalj
charbon	uglja
léopold	léopold
léopold	leopold
