the	на
measured	вимірюється
fat	жирний
fat	жиру
fat	жирна
fat	жири
visits	відвідувань
visits	відвідування
linux	linux
teach	навчити
flights	перельоти
flights	рейси
flights	рейсів
verse	вірш
bennett	беннетт
warm	тепло
warm	теплі
warm	тепла
dynamic	динамічний
dynamic	динамічні
dynamic	динамічна
dynamic	динамічне
shaw	шоу
shaw	шо
breaks	перерв
breaks	рветься
breaks	настає
grandson	внук
grandson	онук
lying	бреше
lords	lords
michel	мішель
treat	лікуванні
treat	розглядати
raid	рейд
congregation	прихожан
congregation	згромадження
temperatures	температури
temperatures	температура
testament	заповіт
drinking	пили
drinking	пити
drinking	пиття
drinking	алкогольні
companion	негатив
companion	компаньйона
companion	супутником
manila	маніла
km²	km²
imagine	уявити
imagine	уявіть
imagine	уяви
imagine	уявляю
imagine	уявляти
consideration	вивчивши
consideration	враховувати
veteran	ветеран
doctors	лікарів
doctors	лікарі
carries	несе
ruler	лінійка
wise	мудра
wise	мудрі
wise	мудрий
wise	розумно
wise	мудрим
shipping	shipping
shipping	доставки
afc	afc
worthy	гідний
worthy	гідне
worthy	гідна
registration	реєстрація
directory	каталог
wyoming	вайомінг
vietnamese	vietnamese
ronald	рональд
cuban	кубинський
burns	опіки
burns	горить
justify	вирівняти
justify	виправдовує
divine	божественна
divine	служба
suppose	припустимо
sequel	нетерпінням
fate	доля
fate	долі
fate	долю
rovers	волоцюги
cole	коул
oral	оральний
trans	trans
trans	транс
boards	комітетів
boards	boards
bryan	браян
santiago	сантьяго
terrorist	терорист
terrorist	терористичних
terrorist	терориста
okay	ясно
okay	ок
okay	гаразд
okay	добре
waves	хвилі
waves	хвилями
invented	вигадав
invented	винайшов
sandy	сенді
sandy	спини
acres	акр
paint	paint
paint	фарба
paint	малювати
paint	фарби
actively	активно
indication	натяку
stops	припиняється
stops	зупинки
stops	припиняє
stops	зупиняє
stops	зупинок
excellence	майстерність
integration	інтеграція
thinks	думає
thinks	вважає
thinks	гадає
bibliography	бібліографію
farming	землеробства
nonsense	нісенітниця
nonsense	нонсенс
nonsense	дурниці
marathon	марафон
beliefs	переконання
beliefs	погляди
beliefs	поглядів
redundant	зайві
freestyle	вільна
aerial	повітряна
preservation	консервація
altitude	висота
freely	вільно
simultaneously	одночасно
psychological	душевний
psychological	психологічний
psychological	психологічна
fernando	фернандо
cultures	культур
taxes	податки
marcus	маркус
stakes	ставками
dominican	домініканський
franz	франц
coins	монет
coins	монети
oxygen	киснем
oxygen	кисень
civic	civic
hardly	навряд
isaac	ісаак
spell	чари
spell	пишеться
spell	закляття
inspiration	натхнення
pairs	пари
pairs	пар
vector	вектор
arc	арк
arc	дуга
professionals	спеціалістів
professionals	професіонали
vii	vii
contrary	навпаки
accusations	звинувачення
approaches	наближається
