les	на
universitaires	академічна
universitaires	навчального
universitaires	академічний
histoires	histoires
histoires	історії
histoires	публікації
histoires	розповіді
faites	make
faites	зробити
pdd	дпс
équivalent	еквівалент
phrase	фраза
phrase	фразу
phrase	речення
phrase	вирок
récompense	винагороди
récompense	винагороду
récompense	нагорода
récompense	нагорода
lancement	стартувати
lancement	запуск
patron	відвідувач
patron	покровитель
patron	начальник
patron	boss
patron	бос
patron	босс
conçu	запропонувала
conçu	розроблена
conçu	розробив
conçu	розроблено
conçu	деревні
structures	структури
structures	структур
structures	конструкції
culturelle	культурний
culturelle	культурні
aviation	авіації
aviation	авіація
journaux	газетах
journaux	газети
chrétiens	християни
chrétiens	християнин
chrétiens	крістіан
chrétiens	християнський
chrétiens	християнська
chrétiens	християни
syndicat	union
syndicat	союз
syndicat	юніон
lewis	льюїс
lewis	льюіс
menace	лякає
menace	погрожує
menace	загрози
menace	загроза
menace	загрозу
menace	загрози
menace	погроз
menace	погрози
menace	загроза
menace	погроза
menace	загрозу
crois	вірити
crois	повір
crois	вірю
crois	believe
crois	віримо
poursuite	звинувачення
poursuite	обвинувачення
poursuite	переслідування
poursuite	гонитві
basque	баскська
mans	ман
lot	пакетного
lot	лот
débit	потік
commissaire	комісар
araignées	павуки
employé	служить
employé	приймав
employé	робітника
manifestations	демонстрацій
manifestations	демонстрації
installé	встановлені
installé	встановлено
installé	встановлений
arabes	арабських
arabes	арабський
arabes	арабські
arabes	арабська
arabes	арабський
arabes	араби
conserver	зберігати
conserver	тримай
reprendre	поновити
reprendre	відновити
reprendre	продовжити
manga	манга
conseils	поради
conseils	підказки
conseils	порада
conseils	пораду
conseils	поради
latine	латинська
latine	латинської
latine	латинські
latine	латина
bases	основи
industrielle	промислові
industrielle	промислова
industrielle	промисловий
andrew	ендрю
diamètre	діаметр
peintures	змалював
peintures	малювання
peintures	картина
peintures	живопис
peintures	картини
peintures	картин
invasion	вторгнення
adversaire	супротивник
adversaire	суперник
conduite	їхали
conduite	водіння
franchise	списати
iran	іран
iran	ірану
blessés	поранений
blessés	поранених
blessés	поранені
blessés	поранений
conscience	сумління
conscience	совісті
conscience	совість
conscience	обізнаність
conscience	свідомість
maîtres	магістри
représenté	представлено
représenté	дівочі
expositions	експонатів
