پُف	puff
تدافُع	usuwanie
تدافُع	przeciwnych
تدان	wtedy
تداوُل	tradycję
تداوُل	tradycja
تداوُل	tradycji
تداوُل	tradycje
تداوُل	zwyczaj
تداوُل	niestandardowych
تداوُل	niestandardowe
تداوُل	własny
تداوی	wyleczenie
تدبُّر	prudence
تدبُّر	foresight
تدبُّر	obrady
تدبیر	opinia
تدبیر	lekarstwo
تدبیر	management
تدبیر	zarządzanie
تدبیر	kierownictwo
تدبیر	zarząd
تدبیر	zarządzania
تدبیر	urządzenia
تدبیر	wyrób
تدبیر	urządzenie
تدبیر	way
تدبیر	sposób
تدبیر	plan
تدبیر	opinia
تدبیر	lekarstwo
تدبیر	management
تدبیر	zarządzanie
تدبیر	kierownictwo
تدبیر	zarząd
تدبیر	zarządzania
تدبیر	urządzenia
تدبیر	wyrób
تدبیر	urządzenie
تدبیر	taktyka
تدبیر	way
تدبیر	sposób
تدبیر	plan
تدخین	palenie
تدرُّج	gradientu
تدرُّج	gradacja
تدرو	fiut
تدرو	kogut
تدریب	nawyki
تدریب	przyzwyczajenia
تدریب	zwyczaj
تدریب	nawyk
تدریج	skali
تدریج	skala
تدریج	gradacja
تدریجی	stopniowe
تدریجی	stopniowego
تدریجی	stopniowo
تدریجی	stopniowe
تدریجی	stopniowego
تدریس	instrukcje
تدریس	instrukcja
تدریس	nauczanie
تدریس	uczenie
تدریس	nauczania
تدریس	kształcenie
تدریس	edukacji
تدریس	wykształcenie
تدریس	edukacja
تدفین	pogrzeb
تدفین	pochówku
تدفین	pochówek
تدقیق	badania
تدلیس	podstęp
تدلیس	oszukiwanie
تدلیس	oszustwo
تدلیس	oszustwa
تدمُّغ	arogancja
تدمیر	plądrowanie
تدویر	rewolucja
تدویر	rewolucji
تدویر	odnawialne
تدوین	montaż
تدوین	edycji
تدوین	edycja
تدوین	kompilacji
تدوین	skład
تدوین	zbieranie
تدوین	kolekcja
تدوین	zbiór
تدوین	kolekcji
تدُّہر	ateizm
تِدھر	tam
تذبذُب	wahania
تذبذُب	wątpliwość
تذبذُب	wątpliwości
تذبذُب	niejasności
تذبذُب	niepewności
تذبذُب	niepewność
تذبذُب	niepewności
تذبذُب	niepewność
تذکار	konto
تذکار	rachunek
تذکار	konta
تذکار	narracji
تذکُّر	świadomość
تذکُّر	rozpoznawalność
تذکُّر	świadomości
تذکُّر	rady
تذکُّر	porady
تذکِرہ	biografia
تذکِرہ	życiorys
تذکِرہ	biografię
تذکِرہ	plotka
تذکِرہ	sława
تذکِرہ	sławę
تذکِرہ	sławy
تذکِرہ	dyskusja
تذکِرہ	omówienie
تذکِرہ	dyskusji
تذکِرہ	dyskusje
تذکِرہ	dyskusję
تذکیر	wzmianka
تذکیر	wspomnieć
تذلُّل	pokory
تذلیل	hańba
تذلیل	degradacji
تذلیل	upokorzenia
تذلیل	upokorzenie
تذلیل	hańba
تذمیم	naganę
تذمیم	potępienie
تذویب	topienia
تر	tłuste
تر	odświeżona
تر	soczyste
تر	bogata
تر	bogate
تر	rich
تر	bogaty
تر	świeżo
تر	świeże
تر	świeża
تر	świeży
تر	mokre
تر	wilgotna
تر	mokro
تر	mokra
تر	mokry
تر	wilgotna
تر	wilgotne
تر	wilgotna
تر	wilgotne
تر	wilgoć
بہتر	lepsza
بہتر	lepiej
بہتر	lepsze
تربتر	nasyconych
تردامن	grzeszne
تردامن	niemoralne
تردامن	winne
تردامن	winna
تردامن	winni
تردامن	winny
تردامنی	winy
تردست	zwinny
تردماغ	sage
تردماغ	mądry
تردماغ	mądrze
تردماغ	mądra
تردماغ	mądre
تُر	prom
تُر	wahadłowiec
تُر	krosno
تِرا	twoje
تِرا	twój
تِرا	twoja
تِرا	twojego
تِرا	twoim
تُراب	kurzu
تُراب	pył
تُراب	kurz
تُراب	glebie
تُراب	gleba
تُراب	gleby
تُراب	ziemia
تُراب	ziemi
تُراب	grunt
تُراب	mielone
تُراب	podłoże
تُراب	earth
تُراب	ziemi
تُراب	ziemia
تراجم	tłumaczeń
تراجم	tłumaczenia
تراخی	opóźnienia
تراخی	opóźnienie
ترّار	szybkie
ترّار	rapid
ترّار	szybkie
ترّار	szybki
ترّار	szybko
ترارا	galopem
ترارا	potok
ترارا	strumień
ترارا	stream
ترارا	skok
ترارا	przepływu
ترارا	przepływy
ترارا	przepływ
تراز	postać
تراز	forma
تراز	formularz
تراز	formy
تراز	formularza
تراز	wzorzec
تراز	wzór
تراز	styl
تراز	style
ترازو	równowagi
ترازو	bilans
ترازو	saldo
ترازو	równowaga
تراس	terror
تراس	terroru
تراس	przerażenie
تراس	alarm
تراس	budzik
تراس	dread
تراس	strachu
تراس	strach
تراس	lęk
تِراس	pragnienie
تِراس	pragnienia
تراش	wycinek
تراش	postać
تراش	forma
تراش	formularz
تراش	formy
تراش	formularza
تراش	kształt
تراش	kształtu
تراش	zbudować
تراش	budować
تراش	budowanie
تراش	moda
تراش	fashion
تراش	mody
تراش	golenia
تراش	make
تراش	styl
تراش	style
تراش	przycinanie
تراش	cięcie
تراش	cięcia
تراش	cięcie
تراشنا	kawałek
تراشنا	magazynek
تراشنا	klip
تراشنا	przyciąć
تراشنا	kawałek
تراشنا	magazynek
تراشنا	klip
تراشنا	przyciąć
تراشنا	cięcie
تراشہ	splinter
تراشہ	chip
تراشہ	chipa
تراشی	cięcie
تراشی	cięcia
تراشی	kształtowaniu
تراشی	kształtowanie
تراشی	stanowiących
تراضی	kompromis
تراضی	kompromisu
تراکُب	skład
تراکُم	wyparcia
تراکیب	planów
تراکیب	planuje
تراکیب	plany
تراکیب	sposoby
تراکیب	metody
تراکیب	metod
تِرانا	platformie
ترانہ	ballada
ترانہ	melodia
ترانہ	melodii
ترانہ	melody
ترانہ	melodię
ترانہ	ballada
ترانہ	hymn
ترانہ	melodia
ترانہ	melodii
ترانہ	melody
ترانہ	melodię
ترانی	obrońca
ترانی	obrońcą
ترانی	zbawiciela
تراوٹ	świeżości
تراوٹ	wilgoci
تراوٹ	wilgotność
تراوٹ	wilgoć
تراوِش	destylacji
تراوِش	rozprzestrzeniło
ترائی	bagna
ترائی	bagno
ترائی	marsh
ترائی	doliny
ترائی	valley
ترائی	dolina
ترائی	dolinie
ترائی	łąki
ترائی	meadow
ترائی	nawadniania
تُرائی	superior
تُرائی	przełożony
تُرائی	szef
تُرائی	doskonała
تُرائی	doskonale
تُربت	grobie
تُربت	grób
تُربت	grobu
تُربت	kraina
تُربت	land
تُربت	ląd
تُربت	grunty
تُربت	ziemia
تُربت	grobie
تُربت	nagrobek
تُربت	grób
تُربت	grobowiec
تُربت	kurzu
تُربت	pył
تُربت	kurz
تُربہ	cmentarzu
تُربہ	cmentarz
تربیب	kształcenie
تربیب	szkolenia
تربیب	trening
تربیب	szkolenie
تربیب	treningi
تربیب	kształcenie
تربیب	edukacji
تربیب	wykształcenie
تربیب	edukacja
تربیّت	kształcenie
تربیّت	szkolenia
تربیّت	trening
تربیّت	szkolenie
تربیّت	treningi
تربیّت	hodowlane
تربیّت	hodowla
تربیّت	hodowli
تربیّت	hodowlanych
تربیّت	instrukcje
تربیّت	instrukcja
تِربُھج	trójstronnej
تِربُھج	trójkąta
تِربُھج	trójkąt
تِربِھر	wściekły
تِربِھر	rozproszone
تِربِھر	rozproszone
تِربھوَن	niebo
تِربھوَن	niebiosa
تِربھوَن	heaven
تِربھوَن	niebie
تِربھوَن	nieba
تِربھوَن	earth
تِربھوَن	ziemi
تِربھوَن	ziemia
تُرُپ	atut
تُرُپ	trump
تُرپائی	hemming
تُرپائی	wycinki
تُرپنا	hem
تُرپنا	spadł
تُرپنا	spadła
تُرپنا	upadła
تُرپنا	upadł
تُرت	szybko
تُرت	niedługo
تُرت	wkrótce
تُرت	natychmiast
ترتیب	komponowanie
ترتیب	rozmieszczenia
ترتیب	rozmieszczenie
ترتیب	dekoracje
ترتیب	dekoracja
ترتیب	dekoracji
ترتیب	klasyfikacji
ترتیب	klasyfikacja
ترتیب	formacja
ترتیب	szyk
ترتیب	formacji
ترتیب	porządek
ترتیب	zamówienie
ترتیب	kolejność
ترتیب	komponowanie
ترتیب	kompilacji
ترتیب	rozmieszczenia
ترتیب	rozmieszczenie
ترتیب	dekoracje
ترتیب	dekoracja
ترتیب	dekoracji
ترتیب	klasyfikacji
ترتیب	klasyfikacja
ترتیب	układ
ترتیب	porozumienie
ترجمان	ustnik
ترجمان	reprezentatywna
ترجمان	przedstawiciel
ترجمان	reprezentatywne
ترجمان	przedstawiciela
ترجمان	ustnik
ترجمان	tłumacz
ترجمان	tłumacza
ترجمان	rzecznik
ترجمان	reprezentatywna
ترجمان	przedstawiciel
ترجمان	reprezentatywne
ترجمان	przedstawiciela
ترجمانی	interpretacji
ترجمانی	interpretacja
ترجمانی	reprezentacja
ترجمانی	przedstawicielstwa
ترجمانی	reprezentacji
ترجمانی	przedstawicielstwo
ترجمانی	wyjaśnienie
ترجمانی	wyjaśnienia
ترجمہ	wersja
ترجمہ	wersji
ترجمہ	wersję
ترجمہ	tłumaczenie
ترجمہ	tłumacz
ترجمہ	tłumaczenia
ترجمہ	interpretacja
ترجمہ	interpretację
ترجمہ	interpretacji
ترجّی	życzymy
ترجّی	życzy
ترجّی	życzenie
ترجّی	życzę
ترجّی	oczekiwania
ترجّی	oczekiwanie
ترجیح	priorytet
ترجیح	priorytetowe
ترجیح	pierwszeństwo
ترجیح	pierwszeństwo
ترجیح	wyższości
ترجیح	przewaga
ترجیح	priorytet
ترجیح	priorytetowe
ترجیح	pierwszeństwo
ترجیح	pierwszeństwo
ترجیح	wyższości
ترجیح	przewaga
ترجیح	pierwszeństwo
ترجیح	preferencji
ترجیح	preferencje
ترجیع	wróć
ترجیع	zwrot
ترجیع	zamian
ترجیع	powrót
تِرچھا	skośnym
تِرچھا	zła
تِرچھا	złość
تِرچھا	wściekły
تِرچھا	zły
تِرچھا	bent
تِرچھا	skłonni
تِرچھا	nieszczęśliwe
تِرچھا	nieszczęśliwa
تِرچھا	niezadowolony
تِرچھا	nieszczęśliwy
تِرچھانا	slant
ترح	smutku
ترح	smutek
ترحُّم	mercy
ترحُّم	miłosierdzie
ترحُّم	litości
ترحُّم	łaski
ترحُّم	życzliwość
ترحُّم	dobroć
ترحُّم	dobroci
ترحُّم	uprzejmość
ترحُّم	współczucia
ترحُّم	współczucie
ترحُّم	żal
ترحُّم	szkoda
ترحُّم	litości
ترحیب	gościnności
ترحیب	gościnność
ترخا	ran
ترخا	rany
ترخا	rana
ترخا	cięcie
ترخان	carpenter
ترخان	noble
ترخان	szlachetnych
ترخان	szlachetne
ترخان	szlachetna
ترخان	szlachetny
ترخنا	podział
ترخنا	podziel
ترخنا	split
ترخنا	pęknięcie
ترخنا	crack
ترخنا	pękł
ترخیم	skrót
تردُّد	wahania
تردُّد	wysiłek
تردُّد	nakład
تردُّد	wysiłki
تردُّد	wysiłku
تردُّد	opieki
تردُّد	opieka
تردُّد	lęki
تردُّد	niepokoju
تردُّد	niepokój
تردُّد	lęk
تردّی	spadające
تردیب	przepływu
تردیب	przepływy
تردیب	przepływ
تردید	odrzucenie
تردید	odrzucenia
تردید	zaprzeczenie
تردید	odrzucenie
تردید	odrzucenia
تردید	zaprzeczenie
تردید	sprzeczności
تردید	sprzeczność
ترَـس	mercy
ترَـس	miłosierdzie
ترَـس	litości
ترَـس	łaski
ترَـس	współczucia
ترَـس	współczucie
ترَـس	żal
ترَـس	szkoda
ترَـس	litości
ترس	terror
ترس	terroru
ترس	przerażenie
ترس	strachu
ترس	strach
ترس	lęk
ترسا	niewierny
ترسا	pragnąc
ترسا	pogańskie
ترسا	tęsknoty
ترسا	tęsknota
ترسا	chrześcijanin
ترسا	chrześcijański
ترسا	christian
ترسا	chrześcijanie
ترسا	krystian
ترسا	pragnienie
ترساں	nieśmiały
ترساں	nieśmiały
ترساوٹ	pozbawienie
ترسناک	okropne
ترسناک	straszne
ترسناک	okropny
ترسناک	przerażające
ترسناک	przerażający
ترسناک	przerażająca
تِرسُول	trójząb
ترسیدہ	nieśmiały
ترسیل	wysyłanie
ترسیل	wysłanie
ترسیل	wysyłanie
ترسیل	wysyłki
ترسیل	przesyłka
ترسیل	przesyłki
ترسیل	wysyłanie
ترسیل	wysłanie
ترسیل	wysyłanie
ترسیل	wysyłki
ترسیل	transmisji
ترسیل	przesyłanie
ترسیل	transmisja
ترسیل	przekazanie
ترسیل	przesyłka
ترسیل	przesyłki
ترسیم	wykres
تُرش	tarta
تُرش	kwaśnych
تُرش	kwaśne
تُرش	kwasy
تُرش	kwas
تِرشا	pragnienie
تِرشا	pożądanie
تِرشا	pragnienia
تِرشا	pożądania
تِرشا	tęsknoty
تِرشا	tęsknota
تِرشا	pragnienie
تِرشا	pragnienia
تُرشابہ	ocet
تُرشابہ	kwasy
تُرشابہ	kwas
ترشاترشایا	przycięte
ترشاترشایا	wyrafinowane
ترشاترشایا	wyrafinowany
ترشاترشایا	wyrzeźbione
ترشاترشایا	przyzwoicie
ترشاترشایا	przyzwoity
ترشاترشایا	przyzwoite
تُرشاوا	cytrusowych
ترشُّح	jawnym
ترشُّح	manifest
ترشُّح	oczywista
ترشُّح	widocznej
تِرِشنا	pragnienie
تِرِشنا	pożądanie
تِرِشنا	pragnienia
تِرِشنا	pożądania
تِرِشنا	pragnienie
تِرِشنا	pragnienia
تِرِشنا	chciwość
تِرِشنا	ambicja
تِرِشنا	ambicji
تِرِشنا	ambicje
تِرِشنا	ambicję
تُرشئی	kwaśnych
تُرشی	kwasowość
ترُّصد	nadzieja
ترُّصد	hope
ترُّصد	oby
ترُّصد	oczekiwania
ترُّصد	oczekiwanie
ترصیص	stabilizacja
ترصیص	stabilności
ترصیص	trwałość
ترصیص	stabilność
ترصیص	siłę
ترصیص	siły
ترصیص	siła
ترصیص	wytrzymałość
ترصیف	dostosowanie
ترصیف	wyrównanie
تُرغہ	drozd
ترغیب	pokus
ترغیب	pokusa
ترغیب	stymulacji
ترغیب	pobudzenie
ترغیب	perswazji
ترغیب	przynęty
ترغیب	przynętę
ترغیب	przynęta
ترغیب	podżeganie
ترغیب	pokus
ترغیب	pokusa
ترغیب	stymulacji
ترغیب	pobudzenie
ترُّفع	wysokości
ترُّفع	wzrost
ترُّفع	wysokość
ترُّفع	dumę
ترُّفع	dumy
ترُّفع	pycha
ترُّفع	duma
ترُّفع	sublimacji
ترُّقب	nadzieja
ترُّقب	hope
ترُّقب	oby
ترُّقب	oczekiwania
ترُّقب	oczekiwanie
ترقنا	pęknięcie
ترقنا	crack
ترقّی	poprawa
ترقّی	udoskonalenie
ترقّی	ulepszenie
ترقّی	poprawy
ترقّی	doskonalenie
ترقّی	zwiększenie
ترقّی	wzrost
ترقّی	progress
ترقّی	postępu
ترقّی	postępy
ترقّی	postęp
ترقّی	rozwój
ترقّی	rozwoju
ترقّی	opracowywanie
ترقّی	opracowanie
ترقّی	wzmocnienie
ترقّی	promocja
ترقّی	promowanie
ترقّی	awans
ترقّی	promocji
ترقّی	promocje
ترقیدہ	podział
ترقیدہ	podziel
ترقیدہ	split
ترقیع	szczepienia
ترقیق	trzebieży
ترقیق	rozcieńczenia
ترقیم	notacji
ترقیم	oznakowanie
ترقیم	oznaczenie
ترقیم	oznaczanie
ترقیم	znakowanie
ترقیم	pisanie
ترقیم	pisać
ترقیم	pismo
ترَک	wiązka
ترَک	promień
ترَک	wiązki
ترَک	dziennik
ترَک	log
ترک	dezercję
ترک	przypuszczenie
ترک	przypuszczenie
ترک	domysły
ترک	pominięcie
ترک	zaniechania
ترک	pominięcia
ترک	kłótnia
ترک	argument
ترک	argumenty
ترک	odejście
ترک	odchodzi
ترک	wyjazd
ترک	pozostawienie
ترک	zostawiając
ترک	opuszczenie
ترک	dyskusja
ترک	omówienie
ترک	dyskusji
ترک	dyskusje
ترک	dyskusję
ترک	dezercję
ترک	przypuszczenie
ترک	przypuszczenie
ترک	domysły
ترک	pominięcie
ترک	zaniechania
ترک	pominięcia
ترک	porzucenie
ترک	kłótnia
ترک	argument
ترک	argumenty
ترک	odejście
ترک	odchodzi
ترک	wyjazd
ترک	pozostawienie
ترک	zostawiając
ترک	opuszczenie
ترک	dyskusja
ترک	omówienie
ترک	dyskusji
ترک	dyskusje
ترک	dyskusję
تُرک	turecka
تُرک	tureckie
تُرک	turecki
تُرک	ukochana
تُرک	ukochany
تُرک	kochany
تُرک	turka
تُرک	turk
تُرک	żołnierz
تُرک	żołnierzu
تُرک	muzułmańskich
تُرک	muzułmanie
ترکاری	warzywa
ترکاری	warzywo
ترکاری	warzyw
تِرکال	przeszłość
تِرکال	przeszłości
تِرکال	południe
ترکُّز	stężenia
ترکُّز	koncentracja
ترکُّز	stężenie
ترکش	kołczan
تِرکون	trójkąta
تِرکون	trójkąt
تِرکون	trójkątne
ترکہ	dziedzictwo
تُرکی	męstwo
تُرکی	odwagę
تُرکی	odwaga
تُرکی	turcja
تُرکی	indyk
تُرکی	turcji
تُرکی	męstwo
تُرکی	turecka
تُرکی	tureckie
تُرکی	turecki
ترکیب	formacja
ترکیب	szyk
ترکیب	formacji
ترکیب	układ
ترکیب	systemu
ترکیب	system
ترکیب	systemowe
ترکیب	struktura
ترکیب	konstrukcja
ترکیب	struktury
ترکیب	tryb
ترکیب	postępowanie
ترکیب	procedura
ترکیب	procedury
ترکیب	mechanizm
ترکیب	mechanizmy
ترکیب	mechanizmu
ترکیب	techniki
ترکیب	technika
ترکیب	konstytucji
ترکیب	konstytucja
ترکیب	konstytucję
ترکیب	rozwiązanie
ترکیب	roztwór
ترکیب	rozwiązania
ترکیب	taktyka
ترکیب	metoda
ترکیب	metody
ترکیب	sposób
ترکیب	plan
ترکیب	proces
ترکیب	procesy
ترکیب	formacja
ترکیب	szyk
ترکیب	formacji
ترکیب	układ
ترکیب	systemu
ترکیب	system
ترکیب	systemowe
ترکیب	struktura
ترکیب	konstrukcja
ترکیب	struktury
ترکیب	tryb
ترکیب	postępowanie
ترکیب	procedura
ترکیب	procedury
ترکیب	mechanizm
ترکیب	mechanizmy
ترکیب	mechanizmu
ترکیب	syntezy
ترکیب	techniki
ترکیب	technika
ترکیب	konstytucji
ترکیب	konstytucja
ترکیب	konstytucję
ترکیب	rozwiązanie
ترکیب	roztwór
ترکیب	rozwiązania
ترکیب	taktyka
ترکیب	metoda
ترکیب	metody
ترکیب	sposób
ترکیب	plan
ترکیب	proces
ترکیب	procesy
ترکیبی	zmieszane
ترکیبی	mieszane
ترکیبی	mieszana
ترکیبی	mieszany
ترکیبی	mieszanej
ترکیبی	złożona
ترکیبی	złożony
ترکیز	stężenia
ترکیز	koncentracja
ترکیز	stężenie
ترِلوک	earth
ترِلوک	ziemi
ترِلوک	ziemia
تُرم	trąbce
تُرمچی	trębacz
تِرمرانا	kołczan
تِرمرانا	shake
تِرمِری	vertigo
ترمیم	poprawa
ترمیم	udoskonalenie
ترمیم	ulepszenie
ترمیم	poprawy
ترمیم	doskonalenie
ترمیم	modyfikacja
ترمیم	modyfikacje
ترمیم	modyfikacji
ترمیم	poprawka
ترمیم	poprawa
ترمیم	udoskonalenie
ترمیم	ulepszenie
ترمیم	poprawy
ترمیم	doskonalenie
ترُن	nowości
ترُن	nowe
ترُن	nowość
ترُن	nowy
ترُن	nowa
ترُن	świeżo
ترُن	świeże
ترُن	świeża
ترُن	świeży
ترُن	nieletnich
ترُن	nieletni
ترُن	powieść
ترُن	powieści
ترُن	dorośli
ترُن	dorosły
ترُن	dorosłych
ترُن	dorosła
ترُن	młoda
ترُن	młody
ترُن	młode
ترُن	młodzi
ترُن	young
تِرنا	platformie
تِرنا	pływać
تُرنت	szybko
تُرنت	natychmiast
