در	deur
ترجیح	prefereert
نشانی	adres
حساس	gevoelig
حساس	gevoelige
اشخاص	personen
پرتو	straal
پرتو	balk
پرتو	ray
اورشلیم	jeruzalem
فرمانروایی	koninkrijk
ارنست	ernst
ارنست	ernest
ارنست	ernst
گپ	chatten
گپ	chat
پاس	waardering
پاس	appreciatie
پاس	passeren
پاس	pass
اجزای	onderdelen
اجزای	componenten
معنا	betekenis
هیدروژن	waterstof
جاز	jazz
راز	geheimen
راز	geheim
راز	secret
نوجوان	teen
نوجوان	tiener
نوجوان	puber
نوجوان	tiener
نوجوان	pubers
نوجوان	tieners
اصغر	asghar
عامه	populaire
عامه	populair
تمرین	repetitie
تمرین	repeteren
تمرین	trainen
تمرین	training
تمرین	opleiding
تمرین	praktijk
تمرین	oefenen
تمرین	beoefenen
تمرین	oefening
تمرین	lichaamsbeweging
تمرین	uitoefening
تمرین	oefening
تمرین	uitoefenen
بابک	babak
اواسط	midden
شلیک	shoot
شلیک	schieten
شلیک	schiet
شلیک	neergeschoten
شلیک	shot
شلیک	schot
کوشش	trachten
کوشش	inspanning
کوشش	inspanningen
پلاک	plaat
پلاک	bord
پلاک	plaque
بیاید	kom
هماهنگی	coördinatie
هماهنگی	harmonie
هماهنگی	harmony
خام	ruwe
خام	grof
خام	ruw
خام	raw
خام	rauw
خام	ruw
خام	ruwe
خام	rauwe
قدس	jeruzalem
هوشمند	intelligente
هوشمند	intelligent
هوشمند	slimme
هوشمند	slim
هوشمند	smart
انتقام	wraak
انتقام	wraak
منافع	belangen
منافع	interesses
منافع	voordelen
منافع	uitkeringen
بام	dak
دستیار	assistente
دستیار	assistent
نشریات	dagboeken
نشریات	publikaties
نشریات	publicaties
رویدادها	gebeurtenissen
رویدادها	evenementen
بالاخره	eindelijk
بالاخره	uiteindelijk
کتیبه	opschrift
کتیبه	inscriptie
کتیبه	scrollen
کتیبه	rol
کتیبه	geschrift
کتیبه	schuiven
ویکیپدیا	wikipedia
خلافت	kalifaat
لغو	afzeggen
لغو	annuleren
لغو	overschrijven
چرخه	kring
چرخه	cirkel
چرخه	cycli
چرخه	cyclus
چرخه	kringloop
تیلور	taylor
هاوایی	hawaï
هاوایی	hawaiian
استخدام	inhuren
استخدام	verhuren
استخدام	ingehuurd
استخدام	aangenomen
استخدام	gehuurd
استخدام	tewerkstelling
استخدام	werkgelegenheid
استخدام	rekruut
استخدام	rekruteren
تندیس	beeld
تندیس	beeldhouwwerk
تندیس	sculptuur
تندیس	beeldje
تندیس	standbeeld
پاییز	herfst
پاییز	najaar
پاییز	herfst
پاییز	fall
پاییز	vallen
دیویس	davis
خوزه	jose
خوزه	josé
خوزه	jose
خوزه	josé
مخابرات	communicatie
مخابرات	mededelingen
مخابرات	telecommunicatie
تفریحی	recreatief
تفریحی	recreatieve
معامله	deals
معامله	deal
برایان	brian
برایان	bryan
شاهی	shahi
حدیث	aankondiging
حدیث	bekendmaking
حدیث	mededeling
حدیث	hadith
تسلط	dominantie
تسلط	overheersing
تسلط	dominantie
تسلط	machtspositie
تسلط	autoriteit
تسلط	gezag
حاکمان	heersers
حاکمان	magistraten
حاکمان	rechters
تجربی	empirische
تجربی	empirisch
تجربی	experimenteel
مقدمه	inleiding
مقدمه	invoering
مقدمه	introductie
مقدمه	intro
فصلی	seizoensgebonden
ویدئو	filmpje
ویدئو	video
قضایی	justitiële
دراز	stretch
دراز	uitstrekken
دراز	strekken
دراز	rekken
دراز	uitrekken
دراز	lang
دراز	lange
دراز	long
معنوی	geestelijke
معنوی	spirituele
معنوی	spiritueel
معنوی	geestelijk
والدین	opvoeding
والدین	ouderschap
والدین	opvoeden
والدین	ouder
والدین	moedermaatschappij
مکه	mekka
مقصد	bestemming
مغول	mongolen
مغول	magnaat
مغول	mongoolse
مغول	mongool
محاسبات	berekeningen
محاسبات	informatica
مدارک	bewijzen
مدارک	bewijs
مدارک	bewijsmateriaal
بلافاصله	onmiddellijk
بلافاصله	direct
بلافاصله	onmiddelijk
بلافاصله	onmiddellijk
بلافاصله	direct
بلافاصله	onmiddelijk
شن	shen
شن	zand
بوئینگ	boeing
حرکات	moves
حرکات	beweegt
حرکات	bewegingen
حرکات	verplaatsingen
اکوادور	ecuador
رسول	boodschapper
رسول	messenger
رسول	rasul
خلبان	piloot
خلبان	pilot
پائولو	paulo
پائولو	paolo
تفکر	dacht
تفکر	dachten
تفکر	gedacht
تفکر	nadenken
تفکر	denken
تفکر	denkend
حجت	garantie
حجت	argument
حجت	redenering
حجت	redeneren
ویکتور	overwinnaar
ویکتور	victor
عجیب	raar
عجیب	vreemd
عجیب	strange
عجیب	raar
عجیب	vreemd
عجیب	vreemde
عجیب	oneven
عجیب	vreemd
عجیب	odd
فرماندهان	bevelhebbers
فرماندهان	commandanten
فراز	hierboven
فراز	boven
اعتراضات	protesten
اعتراضات	protest
اعتراضات	protesteren
اعتراضات	protesten
اعتراضات	protest
فراموش	vergeten
فراموش	vergeet
طنز	satire
طنز	ironische
طنز	ironie
طنز	humor
طنز	humor
کریستین	christelijke
کریستین	christen
کریستین	christelijk
کریستین	christian
کریستین	christenen
نخل	handpalm
نخل	palm
نامزدی	engagement
نامزدی	betrokkenheid
نامزدی	verloving
ضعف	zwakte
ضعف	zwakheid
سکته	slag
سکته	beroerte
فرعی	sub
آلودگی	verontreiniging
آلودگی	contaminatie
آلودگی	besmetting
آلودگی	infectie
آلودگی	besmetting
آلودگی	infecties
آلودگی	verontreiniging
آلودگی	vervuiling
عفونت	infecties
عفونت	infectie
عفونت	besmetting
عفونت	infecties
بست	connector
بست	bast
بستن	close
بستن	afsluiten
بستن	sluiten
بستن	sluit
بستن	dichtbij
بستن	sluiten
سدیم	natrium
پورنوگرافی	pornografie
پورنوگرافی	porno
پورنوگرافی	pornografische
حکمت	wijsheid
ماد	modder
ماد	maud
لاله	tulpen
لاله	tulp
لاله	tulip
لاله	dempen
لاله	stom
درختی	boom
درختی	boomstructuur
مو	haar
مو	haren
مو	haartjes
مو	hair
احتمالی	waarschijnlijke
احتمالی	probabilistische
سوئدی	zweedse
سوئدی	zweeds
پیشنهادی	voorgestelde
پیشنهادی	voorgesteld
پیشنهادی	suggesties
هرزگوین	herzegovina
پروتئین	eiwitten
پروتئین	proteïnen
پروتئین	eiwit
پروتئین	proteïne
دشتی	vlakten
دشتی	plains
دشتی	vlakte
دشتی	vlaktes
مورخ	gedateerd
کالا	kala
کالا	goederen
کالا	handelswaar
کالا	grondstof
کیم	kim
کشیدن	verslepen
کشیدن	drag
کشیدن	sleep
کشیدن	slepen
کشیدن	tekenen
کشیدن	tekening
عقاب	eagle
عقاب	arend
عقاب	adelaar
عقاب	eagles
عقاب	adelaars
تسخیر	bezetenheid
تسخیر	bezit
تسخیر	veroveren
تسخیر	overwinnen
آوری	avery
آزار	geërgerd
آزار	geïrriteerd
آزار	gekwetst
بلوک	blokken
بلوک	blokkering
بلوک	blokkeren
بلوک	blok
بلوک	block
هیتلر	hitler
مبلغ	sum
مبلغ	som
مبلغ	bedrag
قبیله	clan
قبیله	stam
قبیله	tribal
قبیله	stammen
تزریق	injecties
تزریق	injectie
تزریق	injecteren
تزریق	inspuiting
تزریق	injectie
تزریق	injecteren
تزریق	injecteren
افتخاری	honorair
همایش	conferentie
همایش	conventies
همایش	verdragen
همایش	conventie
همایش	verdrag
تاکید	nadruk
تاکید	klemtoon
صدها	honderden
جانسون	johnson
مجاهدین	militie
مجاهدین	milities
لوح	plaque
لوح	tablet
آتن	athene
چی	wat
زرتشت	zarathustra
کابینه	kabinet
موازی	parallel
موازی	parallelle
کامین	côte
منظم	gedisciplineerd
منظم	ordelijk
منظم	ordelijke
منظم	regelmatige
منظم	regulier
منظم	reguliere
منظم	regelmatig
غلط	vals
غلط	false
غلط	onwaar
غلط	valse
انیمیشن	animatie
انیمیشن	geanimeerde
خواهان	begeerte
خواهان	wens
خواهان	verlangen
خواهان	verlangens
خواهان	begeert
فیفا	fifa
کانی	conny
کانی	connie
کانی	kani
مرحوم	overledene
مرحوم	overleden
مرحوم	overledenen
کرم	rups
کرم	karam
کرم	worm
کرم	crème
کرم	room
کلاه	helm
کلاه	hoed
کلاه	pet
کلاه	hat
کلاه	muts
انیمه	anime
اقلیم	klimaat
اقلیم	klimaten
خیالی	denkbeeldige
خیالی	denkbeeldig
خیالی	fictief
خیالی	fictieve
بوی	geur
بوی	reuk
بوی	ruiken
بوی	ruik
بوی	ruikt
بوی	geuren
محدودیت	beperkingen
محدودیت	restrictie
محدودیت	beperking
محدودیت	beperking
محدودیت	begrenzing
محدودیت	limieten
محدودیت	grenzen
محدودیت	beperken
محدودیت	limiet
محدودیت	limieten
محدودیت	restricties
محدودیت	beperkingen
شوش	susa
مختلط	mixed
مختلط	vermengd
مختلط	gemixt
مختلط	gemengde
مختلط	gemengd
روشی	roshi
اهدا	doneren
اهدا	donatie
اهدا	schenking
اهدا	donaties
اهدا	schenkingen
اهدا	donaties
اهدا	giften
اهدا	toewijding
اهدا	donor
اهدا	donateur
شفاف	transparant
شفاف	transparante
شفاف	doorzichtig
شفاف	transparant
شفاف	transparantie
شفاف	doorzichtigheid
امضای	ondertekenen
امضای	ondertekening
لیگا	liga
قبایل	stammen
قبایل	clans
دام	damm
دام	valkuil
دام	valstrik
دام	dom
داگلاس	douglas
نابودی	vernietiging
نابودی	uitroeiing
نابودی	verwoesting
نابودی	vernietiging
نابودی	destructie
نابودی	vernieling
پسران	boys
پسران	jongens
پسران	zoons
پسران	sons
پسران	zonen
سرنوشت	noodlot
سرنوشت	lotsbestemming
سرنوشت	lot
سرنوشت	destiny
سرنوشت	noodlot
سرنوشت	lot
حیاط	binnenplaats
حیاط	achtertuin
آنگولا	angola
اشتغال	tewerkstelling
اشتغال	werkgelegenheid
رایگان	free
رایگان	vrij
رایگان	gratis
گیرنده	begunstigde
گیرنده	geadresseerde
گیرنده	ontvanger
گیرنده	ontvanger
افکار	gedachten
افکار	gedachtes
ونیز	venetie
ونیز	venetië
ونیز	venezia
قد	tall
قد	hoogte
قد	lengte
لئون	leon
حبس	opsluiting
برف	sneeuw
داور	scheidsrechter
ارباب	master
ارباب	meester
پردیس	campus
بازنشسته	gepensioneerde
بازنشسته	gepensioneerd
چارچوب	raamwerk
چارچوب	framework
چارچوب	kader
چارچوب	frame
چارچوب	kader
بدنه	lichaam
بدنه	body
بدنه	hull
بدنه	romp
دیر	late
دیر	laat
دیر	herten
دیر	hert
سروده	gecomponeerd
سروده	samengesteld
سفیران	ambassadeurs
اضافی	premium
اضافی	premie
اضافی	bijkomend
اضافی	bijkomende
اضافی	aanvullend
اضافی	aanvullende
اضافی	extra
اضافی	extra
دما	temperatuur
دما	temperaturen
دما	temperatuur
غنی	ghani
غنی	rijk
غنی	rijken
غنی	rich
خودداری	weigeren
خودداری	afwijzing
خودداری	weigering
مخلوط	mixed
مخلوط	vermengd
مخلوط	gemixt
مخلوط	gemengde
مخلوط	gemengd
مخلوط	mengen
مخلوط	mix
مخلوط	mixen
مخلوط	meng
نی	nae
نی	ney
پاپوآ	papoea
آسان	rustig
آسان	eenvoudig
آسان	makkelijk
آسان	easy
آسان	gemakkelijk
شارل	karel
شارل	charles
بلک	zwarte
بلک	black
بلک	zwart
شوشتر	schuster
نگرانی	bezorgdheid
فرایندهای	processen
جعفری	jafari
جعفری	peterselie
سانتیمتر	centimeters
سانتیمتر	centimeter
فیلمنامه	scenario
تکنیک	techniek
فرش	tapijt
فرش	kleed
فرش	tapijt
فرش	vloerbedekking
صالح	salih
صالح	saleh
ایسلند	ijsland
گندم	graan
گندم	tarwe
حیوان	beast
حیوان	beest
حیوان	dier
دیدنی	spectaculaire
دیدنی	spectaculair
اپل	appel
اپل	apple
ساموئل	samuel
عزیزی	azizi
منتقد	recensent
منتقد	criticus
مکانیکی	mechanisch
مکانیکی	mechanische
سرگرمی	hobby
سرگرمی	amusement
سرگرمی	vermaak
سرگرمی	amusement
سرگرمی	entertainment
ائتلاف	alliance
ائتلاف	verbond
ائتلاف	bondgenootschap
ائتلاف	alliantie
ائتلاف	coalitie
ازای	reflecterende
ناقص	onvolmaakte
ناقص	incompleet
ناقص	onvolledige
ناقص	incomplete
ناقص	onvolledig
خرس	bears
خرس	beren
خرس	beer
خرس	beertje
خرس	bear
خرس	beren
خاکی	kaki
خاکی	vuil
کاپیتان	captain
کاپیتان	kapitein
کاپیتان	gezagvoerder
مراجع	verwijzingen
مراجع	referenties
بلاروس	belarus
سازه	structuur
ایمان	faith
ایمان	geloof
ایمان	vertrouwen
ایمان	iman
ایمان	geloven
ایمان	geloof
دیو	dave
بیلی	billy
یانگ	jang
یانگ	yang
یانگ	jonge
یانگ	jong
یانگ	young
ابداع	uitvinding
زخمی	gewond
زخمی	gewonden
زخمی	geblesseerd
زخمی	gewond
زخمی	gewonden
زخمی	gewonde
زخمی	gekwetst
ایرلاینز	luchtvaartmaatschappijen
ایرلاینز	airlines
زیارت	bedevaart
زیارت	pelgrimstocht
زیارت	arba
برنج	rijst
اوضاع	dingen
عروس	bride
عروس	bruid
عروس	bruiden
الکترون	elektron
الکترون	elektronen
گرما	warmte
گرما	hitte
گرما	warmte
دندان	tanden
دندان	gebit
دندان	tandjes
دندان	tand
عکاس	fotografe
عکاس	fotograaf
عکاس	fotograaf
عکاس	fotografen
کودتای	staatsgreep
کودتای	coup
کاترین	catherine
کاترین	catharina
حبیب	habib
اعصاب	zenuwen
محترم	gerespecteerd
محترم	gewaardeerde
پنجره	venster
پنجره	raam
مال	mal
مال	rijkdom
لویی	louis
لویی	lodewijk
کتابهای	boeken
محققان	geleerden
محققان	onderzoekers
تقاضای	veeleisende
تقاضای	veeleisend
خطا	fouten
خطا	vergissing
خطا	fout
ماهیان	vissen
داوود	david
هواداران	fans
هواداران	ventilatoren
شام	diner
شام	avondeten
شام	avondje
شام	avond
شام	avondmaal
شام	avondeten
شنبه	zaterdag
موزیک	muziek
کیش	kish
ویلهلم	wilhelm
مجهز	bewapend
مجهز	gewapend
مجهز	gewapende
مجهز	uitgerust
تذکر	herinnering
بروس	bruce
خطرناک	gevaarlijke
خطرناک	gevaarlijk
فضاهای	ruimtes
فضاهای	spaties
فضاهای	ruimten
گرجی	georgisch
گرجی	georgische
پرسش	vraagje
پرسش	vraag
پرسش	ondervraagd
پرسش	ondervraagde
چگالی	dichtheid
اماکن	binnenvaren
پاراگوئه	paraguay
طب	medicijnen
طب	geneeskunde
طب	geneesmiddel
پارامتر	parameter
پارامتر	parameters
کریمی	karimi
عراقی	iraakse
عراقی	irakees
کلیدی	key
کلیدی	sleutel
کلیدی	toets
ایروان	jerevan
تاریک	duister
تاریک	donker
تاریک	donkere
تاریک	tarik
هخامنشیان	achaemenidische
کینگ	konings
کینگ	king
کینگ	koning
ولسوالی	pashtun
لری	larry
شرایطی	omstandigheden
وبلاگ	blog
وبلاگ	weblog
وبلاگ	bloggen
عرفان	mystiek
عرفان	irfan
اشتراک	delen
اشتراک	aandelen
اشتراک	inschrijven
اشتراک	abonneren
اشتراک	abonnementen
اشتراک	abonnement
مجسمه	standbeelden
مجسمه	beeld
مجسمه	beeldhouwwerk
مجسمه	sculptuur
مجسمه	beeldje
مجسمه	standbeeld
رایت	wright
رنج	lijdensweg
رنج	leed
رنج	lijdende
رنج	lijden
رنج	lijden
رنج	lijd
رنج	tegenspoed
رنج	tegenslag
قهوه	koffie
عارف	arif
جماعت	congregatie
سرپرست	admin
سرپرست	beheerder
سرپرست	beheerder
سرپرست	administrateur
واضح	evident
واضح	duidelijk
کلام	woord
پیشگیری	preventief
پیشگیری	preventieve
پیشگیری	voorkoming
پیشگیری	preventie
سالها	jaar
سالها	jaren
کهکشان	sterrenstelsel
کهکشان	melkwegstelsel
کهکشان	galaxy
کهکشان	melkweg
تقدیر	noodlot
تقدیر	lotsbestemming
تقدیر	lot
تقدیر	destiny
تقدیر	noodlot
تقدیر	lot
سادات	sadat
گر	ger
گر	gar
مولکولی	moleculair
مولکولی	moleculaire
بلندترین	langste
بلندترین	hoogste
