το	را
αστράγαλο	قوزک
κερατοειδούς	قرنیه
εξολοθρευτής	نابودگر
εξυπνάδα	هوش
εξυπνάδα	هوشی
τεμάχιο	تکه
τεμάχιο	قطعه
φορλί	فورلی
ράινχαρτ	راینهارت
παραγωγικά	خلاق
παραγωγικά	سودمندی
μετακόμιση	حرکت
απολαύσεις	لذّت
απολαύσεις	لذت
καυστική	نیشدار
ανθίζουν	گلدار
σένγκεν	شنگن
δευκαλίων	دئوکالیون
αλαζονεία	تکبر
λογιστής	حسابدار
κύβο	مکعب
ελευθερώνει	فریز
φύκια	جلبک
φύκια	جلبک
φύκια	جلبک
ισμήνη	ایسمنه
καταπέλτες	منجنیق
ντάριλ	داریل
ντάριλ	داریل
μέρτεν	مرتن
μακένζι	مکنزی
καινοτόμα	مبتکرانه
οδοντίατρος	دندانپزشک
ξανθά	بلوند
νοβοσιμπίρσκ	نووسیبیرسک
φέτα	برش
ανεύρυσμα	آنوریسم
ηχεία	اسپیکر
εξαπάτηση	خدعه
εξαπάτηση	فریب
εξαπάτηση	فریبی
εξαπάτηση	کلک
εξαπάτηση	تقلب
εξαπάτηση	فریب
εξαπάτηση	حیله
εξαπάτηση	فریبکاری
προστατευμένο	محفوظ
οοσα	oecd
μένανδρος	مناندر
γιασίν	یاسین
μύρο	مر
μύρο	دیوهای
αμφιτρίτη	آمفیتریت
ενορχηστρώσεις	ارکستراسیون
κέρλινγκ	کرلینگ
μπάφαλο	بوفالو
συνημίτονο	کسینوس
παζάρ	پازار
σάτυρος	ساتیر
αυλαία	پرده
αυλαία	حجاب
διαρροές	درز
ηράκλειτος	هراکلیتوس
ρομαντικά	رمانتیکی
ρομαντικά	رومانتیک
ρομαντικά	رمانتیک
ρομαντικά	عاشقانه
διακομιστής	سرور
διακομιστής	کارساز
διακομιστής	کارگزار
γιάρδες	یارد
στρατόσφαιρα	استراتوسفر
ραμ	رام
ραμ	ram
ραμ	رم
ερήμωση	زعفرانلو
ούντινε	اودینه
εκτυπωτές	چاپگرهای
εντυπωσιακός	ابهت
εντυπωσιακός	موثر
ζωηρό	لایولی
ζωηρό	سرزنده
σσκ	gcc
ντελγκάντο	دلگادو
μπάλαρντ	بالارد
γκόραν	گوران
ελεγκτή	حسابرس
σουάν	قویی
σουάν	قو
σουάν	سوان
σουάν	سوان
πατώματα	طبقه
πατώματα	طبقات
παλτό	کت
παλτό	پالتو
παλτό	پالتو
φασαρία	شلوغ
αγριόγατες	wildcats
γκουαρανί	گوارانی
πτωτική	زوال
μπλαντ	رک
σαγκάλ	شاگال
ντουέιν	دواین
ντουέιν	دواین
αγκοστίνο	آگوستینو
φωτό	فتو
φωτό	photo
φωτό	عکس
φωτό	عکس
γιόντα	یودا
πρίμο	پریمو
λαοδίκεια	لاذقیه
φαχντ	فهد
χορτοφαγία	گیاهخواری
λιτόφσκ	لیتوفسک
αποδοχές	درآمد
αμάλθεια	آمالتئا
μερίδες	جیره
ύαινες	کفتارها
ύαινες	کفتار
σαϊγκόν	سایگون
φούντα	گرس
φούντα	علف
κολομβιανή	کلمبیایی
κολομβιανή	کلمبیایی
κολομβιανή	کلمبیا
μέτοχοι	سهامداران
πάστα	پاستا
πάστα	چسباندن
πάστα	خمیر
χειριστήρια	کنترلهای
πόντε	پانت
ψηλότερος	بلندتری
χαλίκια	سنگریزه
λογικός	عاقل
λογικός	معقول
κτήνος	جانور
κτήνος	دلبر
κτήνος	حیوان
στουτγάρδη	اشتوتگارت
μποπ	bop
όπιο	تریاک
τηγάνι	پان
τηγάνι	پن
υπερφυσικό	سوپرنچرال
ομοιοκαταληξία	قافیه
χιούρον	هیورن
χαλάζι	تگرگ
ντέσμοντ	دزموند
πλοέστι	پلویشت
λάιμ	لایم
λάιμ	آهک
λάιμ	لایم
επούλωση	شفای
επούλωση	درمانی
επούλωση	شفا
επούλωση	درمان
νάσβιλ	نشویل
μεταφράσω	ترجمه
υποκαταστήματα	شعبه
υποκαταστήματα	شاخه
ζύμωσης	تخمیر
νέκταρ	شهد
μάθε	یادگیری
καλεσμένοι	میهمانان
καλεσμένοι	میهمان
καλεσμένοι	مهمانان
εκφράσω	اکسپرس
φάινς	فینس
καταπέλτη	منجنیق
εισφορά	سهم
εισφορά	لوی
αριστοκρατικό	باکلاس
μείγματα	تونو
μείγματα	آمیخته
διαμεσολαβητή	دادآور
διαμεσολαβητή	پیشکار
σκλαβιά	بردگی
δίκαιοι	متقیان
δίκαιοι	شایسته
δίκαιοι	صالحان
δίκαιοι	نیکان
μαρδόνιος	مردونیه
δρεπάνι	داس
δρεπάνι	داس
δρεπάνι	داسی
κολάζ	collage
μκδ	ndt
έκπληκτος	متحیر
πρόντι	پرودی
φεουδαρχική	فئودالی
μόλτκε	مولتکه
βάσανα	رنج
μπόουλινγκ	بولینگ
βάρβαροι	بربریت
σταχτοπούτα	سیندرلا
ημικρανία	میگرن
προσποιείται	تظاهر
κοπέρνικος	کوپرنیک
ραδιενεργά	رادیواکتیو
ραδιενεργά	رادیواکتیوی
επανασύνδεση	گردهمایی
καλιγούλα	کالیگولا
διάθλαση	انکسار
επίλογος	مؤخره
μαγιακόφσκι	مایاکوفسکی
ξενώνες	خوابگاههای
μαγνητισμό	مغناطیس
αψέντι	ابسنث
προφύλαξη	پیشگیرانه
προφύλαξη	احتیاطی
βέλικο	ولیکو
καισίου	سزیم
κονιάκ	برندی
κονιάκ	کنیاک
κονιάκ	کنیاک
σνεφρού	سنفرو
γιν	یین
παθητικά	غیرفعال
παθητικά	منفعل
κύκνο	قویی
κύκνο	قو
κύκνο	سوان
σφήκες	بابکتس
φυσίγγια	کارتریج
φυσίγγια	فشنگ
φυσίγγια	کارتریج
σέζαρ	سزار
ασπιρίνη	آسپرین
ωάριο	تخمک
ωάριο	تخم
διαρρύθμιση	چیدمان
μακιαβέλι	ماکیاولی
τολούκα	تولوکا
άστορ	آستور
άστορ	آستر
σεβ	bse
μαυρίσματος	دباغی
πολώνιο	پولونیم
πίθηκος	میمون
έβερετ	اورت
χαμίντ	حمید
γιέλτσιν	یلتسین
δοκάρι	پرگار
δοκάρι	پرتو
εκτεθειμένα	عرضه
μπορίσοφ	بوریسف
μαχ	ماخ
δραματικός	دراماتیک
πένι	پنی
εκτυπώσεις	چاپ
χελιδόνια	پرستوها
φραντσέσκα	فرانچسکا
ασύμμετρη	نامتقارن
πορτοκάλια	پرتقال
διάρρηξη	سرقت
σκούπα	جارو
αντέλ	ادل
αντέλ	آدل
διάδρομοι	راهروهای
αβελιανή	آبلی
λάκατος	لاکاتوش
ράντκλιφ	رادکلیف
λαθραία	قاچاقی
σεσίλια	سیسیلیا
πάρκινγκ	پارکینگ
νταϊάν	دایان
λακτόζη	لاکتوز
ανδόρα	آندورا
αντιόπη	آنتیوپه
εβδομαδιαίες	هفتگی
ένοχη	مجرم
ένοχη	گناهکار
ένοχη	گناه
μάνσφιλντ	منسفیلد
ευθανασία	اتانازی
λάτρευε	محبوب
χάλι	هاله
ντάρια	داریا
κενόμπι	کنوبی
τετράδιο	دفترچه
κότες	مرغها
εξαιρείται	مستثنی
κάντζι	کانجی
επισημάνθηκε	پرچمدار
επισημάνθηκε	مشخص
σεξουαλικός	جنسی
ενοίκιο	اجاره
ενοίκιο	کرایه
χέιγουορθ	هیورث
χόρας	هوراس
φρικτό	وحشتناک
θυρεοειδούς	تیروئید
γκρέτα	گرتا
εθισμό	اعتیاد
επικόλληση	چسباندن
επικόλληση	خمیر
φωτο	فتو
φωτο	photo
φωτο	عکس
γκας	گاس
κηπουρός	باغبان
μαργκερίτ	مارگریت
μουσάσι	موساشی
απειλητική	تهدید
αστάρτη	عشتروت
συνδρομές	پرسرعت
γνησιότητα	صحت
βαθύς	اعماق
βαθύς	ژرف
βαθύς	عمیق
καβαλάρη	سوارکار
καβαλάρη	موتورسواری
καβαλάρη	سوار
ποτε	هیچوقت
ποτε	هرگز
πλατίνα	پلاتین
πλατίνα	پلاتینی
μαστίγιο	لاش
μαστίγιο	ویپ
μαστίγιο	شلاق
κόσκινο	الک
κόσκινο	غربالی
ευσέβεια	پرهیزگاری
ευσέβεια	تقوای
ευσέβεια	پرهیزکاری
ευσέβεια	پرهیزگار
ευσέβεια	تقوا
σέξι	سکسی
σέξι	sexy
μετόχους	سهامداران
ραμσής	رامسس
όορτ	اورت
λιβ	لیو
ερνάν	هرنان
κινηματογραφιστές	فیلمسازان
πολυνείκη	پولونیکس
ιζόλδη	ایزولد
άρρωστη	مریض
άρρωστη	بیمار
άρρωστη	مریضی
οικοδέσποινα	مهماندار
κατω	فرود
κατω	پایین
κατω	زیر
μαργαριτάρι	pearl
μαργαριτάρι	مروارید
μαργαριτάρι	پرل
ριβιέρ	ریوییر
σανέλ	شنل
σανέλ	شانل
καθρέπτη	انعکاس
καθρέπτη	آیینه
καθρέπτη	آینه
καθρέπτη	آئینه
ρουτίνα	روال
πάρσονς	پارسونز
ρέτζιναλντ	رجینالد
πικρία	تلخی
οπλα	سلاح
οπλα	بازوان
οπλα	بازوها
οπλα	آغوش
οπλα	بازو
μπέργκερ	برگر
μπέργκερ	همبرگر
μπέργκερ	برگر
γκοντάρ	گدار
εξωγήινη	alien
εξωγήινη	بیگانه
εξωγήινη	فضایی
εξωγήινη	فرازمینی
κατσίκα	بز
κατσίκα	بزه
κατσίκα	بزغاله
κατσίκα	گوت
εξισορρόπηση	بساز
γκιλγκαμές	گیلگمش
επιταχυντή	برخورددهنده
επιταχυντή	شتابدهنده
φυσιολόγος	فیزیولوژیست
κυτταρίνη	سلولز
μοισία	موئسیا
ουρούκ	اوروک
υπευθυνότητα	مسولیت
υπευθυνότητα	مسئولیتی
υπευθυνότητα	مسئولیت
επεξεργασμένο	پردازش
μοντιλιάνι	مودیلیانی
στοργή	محبت
στοργή	عاطفه
στοργή	مهربانی
ελατήρια	اسپرینگز
ελατήρια	چشمه
ενοχλητική	تشویش
ενοχλητική	رنجش
τζάκσονβιλ	جکسونویل
κατακόμβες	گوردخمه
ενόλη	انول
συνοδευτικά	همراه
επιχορηγήσεις	دهد
συμπιεσμένο	فشرده
επιστήμων	دانشمندی
επιστήμων	دانشمند
χόνβεντ	honvéd
πίντο	پینتو
φλερτ	لاس
φλερτ	معاشقه
φλερτ	لاس
έρις	اریس
συμμαθητής	همکلاسی
ζάλη	سرگیجه
ζάλη	گیجی
δυσάρεστες	ناخوشایند
πορφυρό	بنفش
πορφυρό	ارغوانی
πορφυρό	زرشکی
γκενάντι	گنادی
υπερμαγγανικό	پرمنگنات
ηαε	امارات
θυμός	عصبانیت
θυμός	غضب
θυμός	خشم
θυμός	خشم
φρέι	فری
σύριλ	سیریل
αυστηρώς	اکیدا
αυστηρώς	اکیداً
πυροβολισμοί	فیلمبرداری
πυροβολισμοί	تیراندازی
πόρτμαν	پورتمن
πτητικές	ناپایدار
γκρέιβς	قبرها
γκρέιβς	گورها
γκρέιβς	گریوز
ζάρα	zara
ζάρα	زارا
ζάρα	zahra
ζάρα	زهرا
βιασύνη	راش
βιασύνη	تعجیل
αόριστη	مبهم
εξυπηρετητής	سرور
εξυπηρετητής	کارساز
εξυπηρετητής	کارگزار
ζωγραφιά	ترسیم
ζωγραφιά	نقاشی
ζωγραφιά	کشیدن
αποκέντρωση	تمرکززدایی
ταυ	تاو
φέντερερ	فدرر
χολμ	هولم
σόλομον	سلیمان
σόλομον	سولومون
χαιρετισμός	احوالپرسی
χαιρετισμός	درود
ανασταλεί	معلق
τσόου	چاو
σουσάμι	کنجد
άσφαλτο	آسفالت
μπελάδες	مشکل
μπελάδες	دردسر
μπελάδες	زحمت
ελληνικα	یونان
ελληνικα	یونانی
σκαλοπάτι	گام
σκαλοπάτι	مرحله
σκαλοπάτι	قدم
διάμεσο	مدین
ουλές	زخمهای
ουλές	زخمها
ντενίζ	دنیز
κάμπερλαντ	کامبرلند
κάρβουνα	زغال
πάλμας	پالماس
τυλιγμένο	جامه
βικ	ویک
πλατινί	پلاتینی
ψέμματα	دروغ
γουότφορντ	واتفورد
τσόρτσιλ	چرچیل
μπινγκ	بینگ
γουέλινγκτον	ولینگتون
σβάλμπαρντ	سوالبارد
πλακάκια	کاشی
σύρματα	سیم
σύρματα	کابل
σύρματα	وایر
ντάλλας	دالاس
#για	#برای
χειροκίνητο	دستی
χειροκίνητο	راهنما
καμπούρης	گوژپشت
κάρυ	نان
συμβιβαστική	سازش
συμβιβαστική	مصالحه
συμβιβαστική	توافق
τρίχα	موی
τρίχα	مو
τρίχα	موها
ντανίλο	دانیلو
τζιχάντ	جهادی
τζιχάντ	جهاد
απαγωγές	ربودن
χατζ	حج
χατζ	حاج
γιάνης	یانیس
ντάρμα	دارما
θέτιδα	تتیس
γραφικός	نگارهای
γραφικός	گرافیکی
φαλακρό	کچل
φαλακρό	کچله
φαλακρό	طاس
πρακτικός	عملی
πρόβιντενς	مشیت
