から	od
湖南省	hunan
累積	kumulativni
テツ	tetsu
長谷部	hasebe
ロート	roth
式部	shikibu
宇土	uto
カルテット	kvarteta
カルテット	kvartet
小文字	lowercase
ミック	mik
紫外線	ultraljubičastih
アルカリ	alkalni
シルク	svile
モザンビーク	mozambik
ユリア	julia
ユリア	julija
ジプシー	gipsy
ヴィンチ	vinci
車いす	kolica
マリーナ	marina
ロッジ	lodge
興味深い	zanimljiva
興味深い	zanimljivo
興味深い	interesantan
興味深い	interesantno
興味深い	zanimljiv
フリーズ	zamrzavanje
スパイラル	spiralna
ラウル	raoul
ラウル	raul
サハラ	sahara
疑念	sumnja
疑念	sumnje
疑念	sumnju
疑念	sumnjaju
疑念	sumnja
疑念	sumnje
アソシエーション	udruženje
アソシエーション	asocijacija
ギル	gil
アッバース	abbas
アッバース	abbasa
ラガー	lager
失望	razočaranje
租税	oporezivanja
租税	oporezivanju
租税	porez
オウム	papiga
廊下	koridor
コレクター	kolektor
整形	formatting
インパルス	impuls
トルーマン	truman
アイデンティティ	identitet
アイデンティティ	identiteta
ヨーコ	yoko
ジェノヴァ	genova
キツネ	lisica
キツネ	fox
フォート	utvrđenje
フォート	fort
ウイグル	ujgurski
プロパガンダ	propaganda
ハーモニカ	harmonica
イージー	lak
イージー	lako
イージー	lahko
イージー	polahko
風邪	hladno
ストレージ	skladištenje
ストレージ	skladište
シチュエーション	situacija
シチュエーション	stanje
サンスクリット	sanskrit
ティムール	timur
スノーボード	snoubording
スノーボード	snowboard
厳重	stroga
厳重	stroge
青銅	bronzana
青銅	bronza
スルターン	sultan
貯蓄	uštedu
キャラメル	caramel
船尾	stern
いくらか	neki
パラシュート	padobran
アレイ	matričnih
ツバメ	gutanja
腎臓	bubrega
ブレスト	brest
抑圧	represija
覇権	hegemonije
タリン	tallinn
ストラスブール	strazburu
コックス	cox
炭化	carbide
シャンソン	chanson
コルドバ	kordobi
ゴンザレス	gonzales
アスペクト	aspektu
アスペクト	aspekt
リアリティ	stvarnost
温室	conservatory
稼ぐ	stiču
うつ病	depresija
ダンテ	dante
ギヨーム	guillaume
会報	bilten
ジェット機	jet
ベンゼン	benzen
多分	možda
接吻	ljubi
接吻	ljubim
接吻	poljubac
接吻	kiss
メイソン	mason
アイダホ	idaho
審理	postupak
審理	postupka
審理	postupci
イエメン	jemen
イエメン	jemenski
ジャーナリズム	novinarstvo
湿度	vlažnost
ボリューム	volumen
ボリューム	tomova
サプライ	snabdijevanje
セロ	cerro
セロ	ćira
ボンネット	bonnet
ボンネット	hood
食肉	meso
生き物	stvorenja
生き物	stvorenje
マーカー	marker
マーカー	markeri
酵母	kvasca
マンモス	mamut
願望	aspiracija
願望	aspiracijama
願望	aspiracije
退院	pražnjenja
退院	otpuštanje
オア	orr
ジャガイモ	krompir
ジャガイモ	krompir
瀕死	umire
瀕死	umiru
ゴッホ	gogh
砂丘	dune
カヌー	kanu
加速度	ubrzanje
加速度	ubrzan
新居	nii
執政官	konzul
女帝	carica
エイズ	aids
モルガン	morgan
ニキ	niki
ハニー	med
やむを得ない	neizbježna
ゆっくりと	polako
大理石	mramor
アイリス	iris
ハンク	hanka
ニックス	nix
ニックス	knicks
サガン	sagan
シュナイダー	schneider
略語	skraćenica
略語	abbreviations
ブレア	blair
ウォリアーズ	ratnici
アウェイ	away
アウェイ	daleko
治癒	lijek
治癒	lek
治癒	lijeku
カラフル	šarena
ハインツ	heinz
匈奴	xiongnu
失業	nezaposlenost
バリュー	vrijednost
残高	mjerilo
残高	bilans
フセイン	husein
フセイン	hussain
セレモニー	ceremoniji
セレモニー	ceremonija
セレモニー	svečanosti
セレモニー	svečano
フロート	float
風習	carina
風習	carinska
風習	običaj
台座	postolju
ノーザン	sjeverna
ノーザン	sjeverni
腐食	korozija
友愛	bratstvo
メソジスト	methodist
レイナ	reina
内面	enterijera
内面	unutrašnji
内面	unutrašnja
アーベル	abel
孫娘	unuka
ブランク	prazna
エリトリア	eritreja
刺青	tetovaža
ポリシー	politika
ベーカー	baker
ブレット	bret
ブレット	brett
未確認	neidentificirani
未確認	nepotvrđenim
ヴェルナー	werner
福建省	fujian
ニジェール	niger
ウォーキング	walking
作り方	recept
レボリューション	revolucija
節約	uštedu
乳房	dojke
トレンド	trend
トレンド	trendova
トレンド	trendovi
トレンド	trendove
トレンド	trendovima
ハイキング	povećanje
ハイキング	planinarske
野心	ambicije
野心	ambiciozan
野心	ambiciozni
野心	ambicija
オズボーン	osborne
インスタント	instant
チェンバレン	chamberlain
伝染病	epidemija
伝染病	infekcija
人柄	ličnost
ヘレナ	helena
四角	kvadrat
落札	prodala
落札	prodat
落札	prodao
軍師	stratega
バーニー	barney
バーニー	berni
略記	skraćenica
フュージョン	fusion
ウラル	ural
グロリア	gloria
レイノルズ	reynolds
従者	squire
レックス	rex
さようなら	zbogom
ミランダ	miranda
ヘンリク	henrik
江田	eda
カウンセリング	savjetovanje
タシュケント	taškent
偽名	pseudonim
ウール	vuna
シャトー	château
アンドレアス	andreas
閉会	zatvaranje
閉会	zatvara
配管	vodovod
ソケット	socket
ソケット	duplje
失調	ataksija
ヴェローナ	verona
閉じる	zatvori
閉じる	blizu
閉じる	bliskoj
閉じる	bliski
閉じる	blizak
閉じる	bliska
閉じる	odbacuju
閉じる	raspusti
トランジスタ	tranzistor
ジュディ	judy
アーマー	oklop
チャペル	kapela
ヴィクター	viktor
ヴィクター	victor
アブー	ebu
アブー	abu
過失	uništavanju
オマージュ	homage
ジェニー	jennie
ジェニー	jenny
菌類	gljive
ハムレット	hamlet
球形	sfera
メイヤー	mayer
メイヤー	meyer
両生類	amfibija
ハンセン病	lepra
ボム	bum
配送	otpreme
ジャネット	janet
答弁	odgovor
スロープ	padine
スロープ	obroncima
ガザ	gazi
用例	primjeri
ゼウス	zeus
不規則	nepravilna
コロンブス	columbus
コロンブス	kolumbo
口頭	usmena
ジンバブエ	zimbabve
ジンバブエ	zimbabveanski
不変	invariant
ヘラクレス	herkules
訃報	smrti
訃報	pogibije
光度	luminozitet
光度	intenzitet
ビューティフル	lijepe
ビューティフル	lijepa
ナオミ	naomi
ホロコースト	holokaustu
ホロコースト	holokaust
ホロコースト	holokausta
タタール	tatari
タタール	tatarski
ソリューション	rješenja
ソリューション	rješenje
ソリューション	rješenja
ソリューション	rešenje
同情	simpatija
コーエン	cohen
挙動	ponašanje
挙動	ponašanje
トワイライト	sumrak
サムスン	samsung
ルネッサンス	renesansa
谷間	dolina
ダリ	dalija
交尾	parenje
伝言	poruka
武士道	bushido
タブー	tabu
ニーナ	nina
シンボルマーク	simboli
成都	chengdu
伍長	kaplar
シリウス	sirius
アンドロイド	android
青海	qinghai
憎悪	mržnja
憎悪	mržnjom
憎悪	mržnje
憎悪	mržnja
憎悪	mržnje
憎悪	mrzim
憎悪	hate
憎悪	mrze
憎悪	mrzi
特派員	dopisnik
シャドー	sjeni
リチャードソン	richardson
花崗岩	granit
メソポタミア	mezopotamija
未解決	neriješenih
サガ	saga
球面	sferni
球面	sfera
モリソン	morrison
まっすぐ	pravo
フランキー	frankie
格下げ	umanjena
球状	sferni
ホプキンス	hopkins
えりか	erika
購読	subscribe
購読	subscription
アクシデント	nesreća
井手	ide
クルマ	automobil
傾き	padine
傾き	obroncima
宣誓	zakletva
エルヴィス	elvis
シリコン	silicij
証書	djelo
証書	certifikat
お化け	duh
お化け	duha
ご飯	rice
パーマ	perm
行き先	odredište
行き先	destinacija
狩人	lovac
狩人	hunter
狩人	lovca
フィーチャー	igranih
フィーチャー	igrane
キーパー	čuvar
雲南省	yunnan
グルコース	glukoza
パラドックス	paradoks
ヒョウ	leoparda
ヒョウ	leopard
クレイジー	ludi
クレイジー	lude
クレイジー	lud
クレイジー	ludo
公理	aksiom
ニコン	nikon
評定	evaluacije
服従	pokornosti
士気	moral
ダグ	dag
実演	demonstracije
スイート	apartman
磁性	magnetizma
二回	dvaput
占星術	znak
ドルフィン	delfin
マラウイ	malavi
ディレクトリ	direktorij
ディレクトリ	direktorija
障壁	barijere
障壁	barijera
スムーズ	glatki
スムーズ	glatka
スムーズ	glatke
レヴィ	lévy
アバター	avatar
標語	moto
ハロゲン	halogen
湖北省	hubei
酪農	mliječnih
酪農	mliječni
アニ	ani
しっぽ	rep
利子	kamata
ストーンズ	kamenova
ストーンズ	kamenje
ダンディ	dandy
ゲッティンゲン	göttingen
チェイス	chase
レザー	koža
ツェッペリン	cepelin
ドーハ	doha
ウィリス	willis
シンプソン	simpson
プジョー	peugeot
抗原	antigen
抗原	antigeni
ネプチューン	neptun
ガイウス	gaius
砂浜	plaža
ターミネーター	terminator
寛容	tolerancija
寛容	tolerancije
寛容	toleranciji
分隊	odred
異説	hereza
デズモンド	desmond
ガウス	gaussian
石鹸	sapun
独学	lično
ムガル	mogul
シーザー	cezar
アロマ	aroma
ピーナッツ	peanuts
ピーナッツ	kikiriki
ストール	ukrao
被覆	pokriti
被覆	pokrivaju
被覆	pokriće
プロバイダ	provajdera
プロバイダ	provajder
プロバイダ	provajdera
慎二	shinji
マントル	omotač
オートマチック	automatsko
ファンキー	funky
疑わしい	upitna
メールアドレス	mail
メールアドレス	email
ドリフト	drift
寒い	hladno
侵食	erozije
地誌	topografija
エマニュエル	emanuel
エマニュエル	emmanuel
フレッチャー	fletcher
ベト	beto
混沌	haos
ホック	hoch
柔らかい	tender
柔らかい	meka
柔らかい	meku
ソクラテス	sokrat
フィジー	fidži
オマーン	oman
グラナダ	granada
カルタゴ	kartaga
ショートカット	prečica
ショートカット	prečice
グレアム	graham
メッセンジャー	messenger
キーン	keen
キーン	keane
矢印	strele
矢印	strela
マーサ	martha
ロリータ	lolita
チャーター	povelja
ヒルトン	hilton
金持ち	bogata
金持ち	bogato
金持ち	bogati
金持ち	bogatim
金持ち	bogat
記法	notacija
ネイサン	nathan
断崖	sumnje
断崖	sumnju
メンデルスゾーン	mendelssohn
デウス	deus
石灰岩	krečnjak
ローブ	ogrtač
ダルムシュタット	darmstadt
ナイアガラ	nijagarini
プルトニウム	plutonij
ソングライター	tekstopisac
ユートピア	utopija
ロニー	ronnie
ボイコット	bojkot
冥王星	pluton
両足	stopala
両足	stopa
ヒルベルト	hilbert
賛美	pohvala
賛美	pohvale
羽後	ugo
生殖	razmnožavanje
生殖	reproduktivni
アゲイン	opet
アゲイン	ponovo
気質	temperament
洗剤	deterdžent
精子	sperma
精子	spermatozoida
精子	spermatozoidi
マリリン	marilyn
ガルフ	zaliv
ガルフ	zaliva
ノヴァ	nova
サイクロン	ciklon
グレース	grace
静夫	shizuo
チャーム	šarma
サリン	sarin
アデレード	adelaide
カルガリー	calgary
エヴァンス	evansa
エヴァンス	evans
被曝	izloženost
被曝	izlaganje
ブレイン	blaine
ファクター	faktor
ネガティブ	negativan
ネガティブ	negativne
ネガティブ	negativni
ネガティブ	negativno
着る	nose
ピアース	pierce
ピアース	pearce
インスブルック	innsbruck
カタリナ	catalina
カタリナ	catarina
カタリナ	katarina
裁縫	šivanje
ハサン	hassan
ハサン	hasan
ハサン	hasan
陝西省	shaanxi
ナント	nantes
トンガ	tonga
暗示	prijedlog
高分子	polimera
ヨアヒム	joachim
プリマ	prima
トピック	tema
トピック	teme
ワイヤレス	bežični
ワイヤレス	bežično
注記	note
注記	nota
ノートン	norton
献身	posvećenost
献身	odanost
献身	odanosti
対数	logaritam
宝くじ	lutrija
無意識	nesvjesno
進捗	napredak
ウィザード	čarobnjak
ウィザード	čarobnjaka
ウィザード	wizards
スラング	slang
バッタ	skakavac
バッタ	locust
バッタ	skakavaca
中性	neutral
盗難	krađe
盗難	krađa
カリブ	karipsko
カリブ	karipska
カリブ	kariba
デービス	davis
ピアス	pierce
ピアス	probio
ニット	knit
ネイチャー	priroda
エディタ	editor
エディタ	urednik
エディタ	urednika
コンペ	takmičenje
ネクタイ	tie
ネクタイ	kravata
ネクタイ	veze
陶磁器	keramika
幻覚	halucinacije
幻覚	halucinacije
慣性	inertial
慣性	inercija
アトランティス	atlantida
君主制	monarhija
群衆	masi
群衆	masa
群衆	publika
スウィート	slatko
求人	jobs
求人	poslovi
求人	karijere
ローレン	lauren
ローレン	loren
リーダーシップ	vodstvo
リーダーシップ	vođstvo
顔料	pigmenata
顔料	pigment
ミイラ	mummy
たぶん	možda
踊り子	plesači
アレッサンドロ	alessandro
トリニダード	trinidad
ドナー	donor
ドナー	donatora
ぶどう	grožđe
ぶどう	grožđe
アンドロメダ	andromeda
実例	primjeri
孔子	konfučije
ブランドン	brandon
ラング	lang
衰弱	slabost
シュルツ	schultz
シュルツ	schulz
アンモニア	amonijak
グラフィティ	graffiti
取り除く	uklanjanju
取り除く	ukloni
オースチン	austin
オースチン	ostinu
ビジター	posjetilac
ビジター	posjetioci
リベリア	liberija
靴下	sock
靴下	čarape
グエン	gwen
サイゴン	saigon
ヒーローズ	heroji
飢餓	gladi
ジョイス	joyce
インペリアル	carsku
インペリアル	carska
インペリアル	carske
ピレネー	pireneji
クラクフ	krakov
クラクフ	kraków
ポリネシア	polinezija
ホンジュラス	honduras
悲惨	tragičnog
パートナーシップ	partnerstvo
パートナーシップ	partnerstvu
道教	taoizam
トラス	truss
財宝	blago
コットン	pamuk
プログラマー	programer
ゴンサレス	gonzález
ナッツ	nut
ナッツ	nuts
カウンセラー	savjetnik
ヴァージニア	virginia
ブルック	brooke
円錐	kupa
オルガニスト	organist
ドラマチック	dramatičnog
ドラマチック	dramatična
ドラマチック	dramatičnim
ドラマチック	dramatičnu
ドラマチック	dramatičan
デポルティーボ	deportivo
スピードウェイ	speedway
弾劾	smjeni
手裏剣	šuriken
イチゴ	jagoda
イチゴ	jagoda
プロダクト	proizvod
プロダクト	produkt
プロダクト	proizvodi
書き込む	pisu
書き込む	napiši
書き込む	pišu
墓場	groblje
お祭り	festival
サンゴ	koralno
サンゴ	korala
サンゴ	koralni
サファイア	safir
カンプ	kamp
良心	savjesti
サロ	salo
ラバ	mule
水星	merkur
ブリヂストン	bridgestone
エキスパート	stručna
エキスパート	ekspertni
エキスパート	stručni
エキスパート	stručnjak
エキスパート	ekspert
アルカディア	arcadia
プランテーション	plantaža
プランテーション	plantaže
落書き	graffiti
周遊	ekskurzija
キャッスル	dvorac
音程	intervalima
音程	interval
そこそこ	umjereno
疫病	kuge
疫病	kuga
タミ	tami
六月	juni
ウォード	ward
ウォード	odjeljenju
ハビエル	javier
ジュネーブ	ženeva
錯体	kompleksan
錯体	kompleks
錯体	kompleksna
スピッツ	spitz
親切	vrsta
親切	vrste
親切	nekako
親切	dobroti
親切	dobročinstvo
ヌイ	nui
アルティメット	krajnji
ナイツ	vitezova
ナイツ	noći
アイリッシュ	irski
植生	vegetacija
コミッション	komisija
オリヴィエ	olivier
執着	obsessed
どうやら	očigledno
ロース	loin
シュテファン	stefan
インナー	unutrašnji
インナー	unutrašnja
彫像	statue
彫像	kip
ミキサー	mikser
カーチス	curtiss
ジェラール	gérard
返信	odgovor
消化器	digest
エチル	etil
オデッサ	odesa
子午線	meridian
ボルボ	volvo
引き出す	povuče
四月	april
メアリ	merjem
雑草	trava
