और	oraz
मुकदमा	próba
मुकदमा	rozprawa
मुकदमा	sue
मुकदमा	pozew
कार्ल	carla
कार्ल	carl
वियतनाम	wietnam
तलवार	lance
तलवार	miecz
तुलनात्मक	porównawcze
तुलनात्मक	porównawczych
उत्पादक	produktywne
उत्पादक	wytwórca
उत्पादक	producent
उत्पादक	producenta
उत्पादक	wytwórca
उत्पादक	producent
उत्पादक	producenta
आयरिश	irlandczycy
आयरिश	irlandzkie
आयरिश	irlandzki
आयरिश	irlandczyk
आयरिश	irlandzka
अभिलेख	archiwa
अभिलेख	archiwum
अभिलेख	archiwa
अभिलेख	archiwum
राजकुमारी	księżniczki
राजकुमारी	królewna
राजकुमारी	księżniczka
अनुचित	nieuczciwe
अनुचित	niesprawiedliwe
अनुचित	niesprawiedliwie
अनुचित	niewłaściwe
अनुचित	niestosowne
अनुचित	niewłaściwa
अनुचित	nieodpowiednie
कल	jutro
कल	wczoraj
इनकार	bluźnierstwo
इनकार	zaprzeczać
इनकार	zaprzeczyć
प्रतिकूल	niekorzystne
प्रतिकूल	niepożądanych
प्रतिकूल	niekorzystny
प्रतिकूल	niepożądane
प्रतिकूल	wrogo
प्रतिकूल	wróg
प्रतिकूल	nieprzyjaciel
प्रतिकूल	wrogie
प्रतिकूल	wrogi
नींद	śpi
नींद	spać
कार्यान्वयन	realizacji
कार्यान्वयन	realizacja
कार्यान्वयन	wdrożenie
कार्यान्वयन	wykonanie
कार्यान्वयन	wdrażanie
नाइट	nite
बाँध	tamy
बाँध	zapora
बाँध	tama
बाँध	dam
विवादास्पद	kontrowersyjne
कथानक	fabuły
कथानक	scenariusz
प्रभुत्व	dominująca
प्रभुत्व	dominacji
बेहतरीन	najlepsza
बेहतरीन	najlepszy
बेहतरीन	najlepiej
बेहतरीन	best
बेहतरीन	najlepsze
बेहतरीन	doskonała
बेहतरीन	doskonale
तालिका	tabeli
तालिका	tabela
तालिका	stół
तालिका	stolik
तालिका	tablica
तालिका	katalog
तालिका	katalogu
वायुमंडल	atmosferę
वायुमंडल	atmosfera
वायुमंडल	atmosfery
यथार्थ	real
यथार्थ	prawdziwy
यथार्थ	prawdziwe
रहस्य	tajemnice
रहस्य	sekrety
रहस्य	tajemnice
रहस्य	tajemniczy
रहस्य	tajemnicza
रहस्य	tajemnica
रहस्य	zagadka
रहस्य	sekret
रहस्य	secret
रहस्य	tajne
रहस्य	tajemnica
फसलों	upraw
फसलों	uprawy
वृत्त	kółka
वृत्त	okręgi
वृत्त	kółko
वृत्त	kręgi
वृत्त	kręgu
वृत्त	okrąg
वृत्त	koło
वृत्त	krąg
वृत्त	circle
रोहित	rohit
रुपए	rupii
रुपए	rupia
रुपए	inr
मोक्ष	ratunek
मोक्ष	zbawienie
मोक्ष	zbawienia
पूरक	uzupełnienia
पूरक	uzupełniać
पूरक	uzupełnienie
पूरक	suplementy
पूरक	uzupełniające
स्पेस	przestrzeni
स्पेस	kosmos
स्पेस	przestrzeń
नाटकीय	dramatyczne
नाटकीय	dramatycznie
नाटकीय	dramatyczny
वाशिंगटन	waszyngton
वाशिंगटन	washington
वाशिंगटन	waszyngtonie
वाशिंगटन	waszyngtonu
बर्लिन	berlin
रद्द	odwołane
रद्द	odwołany
रद्द	anulowane
रद्द	odwołany
रद्द	odwołane
रद्द	anulowane
रद्द	cofnięte
पैटर्न	wzory
पैटर्न	schematy
पैटर्न	wzorce
पैटर्न	wzorzec
पैटर्न	wzór
गोल्डन	złote
गोल्डन	golden
गोल्डन	złoty
गोल्डन	złota
प्रभु	panie
खण्ड	odcinki
खण्ड	sekcje
खण्ड	sekcję
खण्ड	sekcji
खण्ड	dział
खण्ड	sekcja
खण्ड	segmenty
खण्ड	segmentu
खण्ड	odcinek
खण्ड	segment
खण्ड	segmenty
खण्ड	segmentów
नेत्र	eye
नेत्र	oko
पोप	papież
पोप	pope
पोप	papieża
लायक	warto
लायक	warte
लायक	worth
लायक	warta
गरीबी	bieda
गरीबी	biedy
गरीबी	ubóstwa
गरीबी	ubóstwo
विनोद	vinod
सांता	mikołaj
संगणक	komputery
संगणक	komputer
संगणक	komputera
रूचि	zainteresowania
रूचि	zainteresowań
रूचि	interesie
रूचि	odsetki
रूचि	odsetek
रूचि	zainteresowanie
रूचि	zainteresowania
रेगिस्तान	pustyni
रेगिस्तान	pustynia
रेगिस्तान	pustynie
व्यायाम	ćwiczenie
व्यायाम	ćwiczenia
एट	jadł
एट	zjadł
एट	jadła
भीतरी	wewnętrzny
भीतरी	wewnętrzna
पूर्ववर्ती	poprzednik
सेनाओं	armie
सेनाओं	armii
इंजीनियर	inżynier
भंडारण	składowanie
भंडारण	magazyn
भंडारण	przechowywanie
भंडारण	magazynowanie
रोल	roll
रोल	rolki
रहमान	rehman
रहमान	rahman
रहमान	miłosierny
मुफ्त	wolne
मुफ्त	wolna
मुफ्त	wolny
मुफ्त	bezpłatne
मुफ्त	free
लवण	sole
तूफान	burza
तूफान	storm
तूफान	sztorm
बलि	ścięcie
वर्णमाला	alfabet
वर्णमाला	alfabetycznie
लम्बा	wysoka
लम्बा	wysoki
लम्बा	wysokie
टर्मिनल	terminal
उद्धृत	notowane
दुबई	dubaju
पावर	moc
पावर	władza
पावर	siła
पावर	zasilanie
पावर	power
भूत	ghost
भूत	duchu
भूत	duch
भूत	duchów
भूत	duchy
चिंतन	medytacji
चिंतन	muza
चिंतन	muzą
क्यूबा	kuba
संश्लेषण	syntezy
मूत्र	moczu
मूत्र	mocz
संस्कृतियों	kultury
संस्कृतियों	kultur
उपासना	kult
अनंत	nieskończona
अनंत	nieskończenie
अनंत	nieskończone
अनंत	nieskończoność
अनंत	nieskończonej
अनंत	nieskończoność
बालों	włosy
बालों	sierść
बालों	włosów
कुत्ते	psy
कुत्ते	psów
कुत्ते	pieski
कुत्ते	psie
कुत्ते	psy
कुत्ते	pies
कुत्ते	piesek
फैली	powszechne
मुँह	mouth
मुँह	usta
मुँह	gęba
कम्युनिस्ट	komunistycznej
कम्युनिस्ट	komunistą
कम्युनिस्ट	komunistyczna
कम्युनिस्ट	komuniści
प्रसंग	tematy
प्रसंग	motywy
प्रसंग	temat
प्रसंग	motywu
प्रसंग	motyw
प्रसंग	tematyczne
बिहारी	bihari
पेड़ों	drzewa
धूप	słońce
धूप	słoneczko
धूप	słonko
धूप	słoneczna
अफ़ग़ानिस्तान	afganistan
अफ़ग़ानिस्तान	afganistanu
अफ़ग़ानिस्तान	afganistanie
इन्द्र	indra
कॉमेडी	komedia
कॉमेडी	komedii
बर्तन	naczynia
अस्वीकार	odrzucić
अस्वीकार	spadek
अस्वीकार	zaprzeczać
अस्वीकार	zaprzeczyć
अस्वीकार	odrzucić
अस्वीकार	odrzucam
जाएगी	drżenie
मधुमेह	cukrzycę
मधुमेह	cukrzycowej
मधुमेह	cukrzyca
मधुमेह	cukrzycy
मधुमेह	cukrzycę
मधुमेह	cukrzyca
हॉट	gorąco
हॉट	hot
हॉट	gorące
हॉट	gorąca
हॉट	gorący
पाठकों	czytelnicy
पाठकों	czytniki
पाठकों	czytelników
दमन	represji
दमन	represje
दमन	ucisku
दमन	tłumienia
दमन	daman
नाइट्रोजन	azotu
नाइट्रोजन	azot
मार्गदर्शन	przewodnictwo
मार्गदर्शन	wytyczne
समाजशास्त्र	socjologii
समापन	likwidacja
समापन	likwidację
समापन	likwidacji
कर्तव्य	obowiązek
कर्तव्य	obowiązki
कर्तव्य	cło
कर्तव्य	cła
कर्तव्य	obowiązki
नस्ल	rasy
नस्ल	rasa
केबल	kable
केबल	kabel
केबल	kable
सिडनी	sydney
परिचालन	operacji
परिचालन	operacje
परिचालन	kierownicy
परिचालन	sterowanie
परिचालन	kierowanie
हाइड्रोकार्बन	węglowodory
हाइड्रोकार्बन	węglowodorów
कश्मीरी	kaszmir
स्वप्न	marzenie
स्वप्न	dream
स्वप्न	marzenia
स्वप्न	sen
प्रसिद्धि	sława
प्रसिद्धि	sławę
प्रसिद्धि	sławy
अपराधी	kryminalne
अपराधी	karnego
अपराधी	przestępcy
अपराधी	przestępca
अपराधी	kryminalista
अपराधी	winne
अपराधी	winna
अपराधी	winni
अपराधी	winny
अपराधी	przestępca
अपराधी	sprawca
नाट्य	teatralne
दुकान	zakupy
दुकान	sklep
नियत	ustaw
नियत	set
नियत	zestaw
नियत	komplet
सुना	słyszałem
सुना	słuchała
सुना	słuchał
सर्जरी	zabieg
सर्जरी	operacja
सर्जरी	chirurgii
सर्जरी	chirurgia
स्वरुप	formatów
स्वरुप	formaty
भयंकर	makabryczne
भयंकर	okropne
भयंकर	straszne
भयंकर	okropny
भयंकर	okropne
भयंकर	straszne
भयंकर	okropny
मेयर	burmistrz
मेयर	burmistrza
औषधीय	lecznicze
औषधीय	leczniczy
धमनी	tętnicy
धमनी	tętnica
आर्थर	arthur
आर्थर	arturze
आर्थर	artur
डाउनलोड	pobieranie
डाउनलोड	pobrać
डाउनलोड	pobierz
डाउनलोड	pobrać
डाउनलोड	pobrane
डाउनलोड	pobrano
डाउनलोड	pobrana
डाउनलोड	pobierane
डाउनलोड	pobieranie
खुदरा	detalicznej
खुदरा	detaliczne
नीदरलैंड	niderlandy
नीदरलैंड	holandii
नीदरलैंड	holandia
धर्मों	religie
प्रशंसकों	fani
प्रशंसकों	fanów
प्रशंसकों	wentylatory
