மற்றும்	وال
பவுண்ட்	جنيه
இணக்கமான	متوافق
இணக்கமான	متوافقة
ஸ்மார்ட்	ذكي
ஸ்மார்ட்	ذكاء
ஸ்மார்ட்	ذكية
ஸ்மார்ட்	سمارت
கொடு	اعطاء
கொடு	اعطي
கானல்	سراب
கலந்தாய்வு	المشورة
கலந்தாய்வு	الاستشارة
கலந்தாய்வு	استشارات
மாலுமி	بحار
மாலுமி	البحار
விஷால்	فيشال
சுங்க	الجمارك
சுங்க	جمارك
சுங்க	العادات
ஓட்டும்	قيادة
சத்துக்கள்	المغذيات
சன்ஸ்	الشموس
ரியாத்	الرياض
ரியாத்	رياض
கார்ப்பரேட்	الشركة
கார்ப்பரேட்	الشركات
அடுத்தது	التالية
அடுத்தது	القادم
அடுத்தது	التالي
அடுத்தது	التالى
தியாகிகள்	شهيدا
தியாகிகள்	شهيد
தியாகிகள்	الشهيد
வெட்டுதல்	القطع
வெட்டுதல்	التخفيضات
முழங்கால்	الركبة
முழங்கால்	ركبة
ஏரோது	هيرودس
உதவிகரமாக	مفيدة
உதவிகரமாக	مفيد
டிரினிடாட்	ترينيداد
ஹெர்பர்ட்	هربرت
சல்மா	سلمى
கேரியர்	الناقل
கேரியர்	حاملة
கேரியர்	ناقل
தோல்வியுற்றது	فشل
தோல்வியுற்றது	فشلت
பேசவும்	كلام
பேசவும்	الحديث
பேசவும்	الكلام
பேசவும்	التحدث
தொட்டிகள்	الاواني
உறைந்த	المجمدة
உறைந்த	مجمدة
உறைந்த	متجمدة
உறைந்த	متجمد
உறைந்த	مجمد
சில்லை	munia
கால்களும்	الاقدام
கால்களும்	اقدام
கால்களும்	القدم
கால்களும்	قدم
கால்களும்	القدمين
சால்	سال
யுனிவர்சிட்டி	univ
பறிமுதல்	صادر
பறிமுதல்	صادر
பறிமுதல்	المصادرة
சும்மா	مجرد
சும்மா	فقط
இஸ்தான்புல்	اسطنبول
ஆண்ட்ராய்டு	android
காசிம்	قاسم
செலுத்தல்	تغذية
வெலிங்டன்	ولينغتون
பென்ஸ்	بنس
பென்ஸ்	بنسات
பென்ஸ்	بنز
ஹெல்த்	الصحة
ஹெல்த்	صحة
நத்தை	الحلزون
பேசுபவர்கள்	المتكلم
அலசி	صف
அலசி	وصف
மோதிரம்	الخاتم
மோதிரம்	خاتم
நிறைவுற்றது	منتهي
நிறைவுற்றது	انتهيت
நிறைவுற்றது	انتهت
நிறைவுற்றது	انتهى
நிறைவுற்றது	اكتمل
நிறைவுற்றது	اكملت
நிறைவுற்றது	اكتملت
குண்டுவெடிப்பு	التفجير
குண்டுவெடிப்பு	قصف
குண்டுவெடிப்பு	القصف
குண்டுவெடிப்பு	تفجير
புகார்கள்	الشكاوى
புகார்கள்	شكاوى
சீருடை	الموحد
சீருடை	موحدة
சீருடை	موحد
பிளேட்டோ	افلاطون
தன்னியக்க	اليا
தன்னியக்க	تلقائي
தன்னியக்க	تلقائية
தன்னியக்க	تلقائيا
ஆர்ப்பாட்டம்	مظاهرة
ஆர்ப்பாட்டம்	المظاهرة
லாம்	لام
கிருமிகள்	الجراثيم
கடந்தது	الماضى
கடந்தது	ماضي
கடந்தது	ماض
கடந்தது	الماضي
ஹெய்டி	هاييتي
ஹெய்டி	هايتي
ஸ்பென்சர்	سبنسر
ஸ்பென்சர்	سبينسر
துண்டுகளை	شرائح
துண்டுகளை	الشرائح
பார்க்கிறார்	المشاهدة
எதிர்ப்புகள்	الاحتجاجات
எதிர்ப்புகள்	احتجاجات
எதிர்ப்புகள்	المظاهرات
ஒளிர்வு	السطوع
ஆலிவ்	الزيتون
ஆலிவ்	زيتون
செருமேனியம்	الجرمانيوم
பொதுவானவை	عام
பொதுவானவை	لواء
பொதுவானவை	اللواء
பொதுவானவை	جنرال
பொதுவானவை	عامة
பொதுவானவை	الجنرال
இசுட்ரோன்சியம்	السترونتيوم
அகரவரிசை	الابجدية
காரல்	كارل
இனிமையான	حلو
இனிமையான	حلوة
இனிமையான	الحلو
இனிமையான	احلى
மலர்களை	الزهور
மலர்களை	زهور
மலர்களை	الازهار
மலர்களை	ازهار
வேட்டையாடி	هانتر
வேட்டையாடி	صياد
வேட்டையாடி	هنتر
நினைவாற்றல்	الذاكرة
நினைவாற்றல்	الذكرى
நினைவாற்றல்	ذاكرة
நினைவாற்றல்	ذكرى
அபூ	ابو
பாங்காக்	بانكوك
புளூட்டோ	بلوتو
டாஸ்	دوس
புடவை	ساري
புடவை	الساري
புடவை	ساري
பைகள்	الاكياس
பைகள்	اكياس
பைகள்	الحقائب
பைகள்	حقائب
வைக்கிங்	الفايكينج
வைக்கிங்	الفايكنج
டயானா	ديانا
ஹீலியம்	الهيليوم
எண்பது	ثمانين
எண்பது	ثمانون
உணர்கிறேன்	تحس
உணர்கிறேன்	تشعر
உணர்கிறேன்	اشعر
உணர்கிறேன்	يشعر
உணர்கிறேன்	شعور
உணர்கிறேன்	الاحساس
உணர்கிறேன்	اشعر
உணர்கிறேன்	الشعور
உணர்கிறேன்	احساس
அரைத்து	مزج
நீரூற்று	النافورة
நீரூற்று	نافورة
மறைக்கப்பட்ட	مخفي
மறைக்கப்பட்ட	مخفية
மாடியில்	ارضية
மாடியில்	طابق
மாடியில்	الارضية
மாடியில்	الطابق
பிராட்வே	برودواي
எர்வின்	اروين
எர்வின்	ايروين
கார்ல்சன்	كارلسون
உறுதிப்பாடு	تاكيد
உறுதிப்பாடு	التاكيد
கேத்தரின்	كاثرين
கொம்	هوم
சந்து	الفجوات
சந்து	الثغرات
சந்து	ثغرات
சந்து	فجوات
பேப்பர்	الورقة
பேப்பர்	ورق
பேப்பர்	ورقة
பேப்பர்	الورق
அரிஸ்டாட்டில்	ارسطو
தாலிபான்	الطالبان
தாலிபான்	طالبان
மன்னிக்கவும்	اسف
மன்னிக்கவும்	الاسف
மன்னிக்கவும்	عذرا
அதிசயங்கள்	العجائب
அதிசயங்கள்	عجائب
கார்பைடு	كربيد
ஐயன்	ايون
சொல்லப்பட்டது	صرح
பழமைவாத	محافظ
பழமைவாத	محافظة
பழமைவாத	المحافظة
ஏஞ்சல்	الملاك
ஏஞ்சல்	ملاك
ஏஞ்சல்	انجيل
ஏஞ்சல்	انجل
வடிவமைப்பாளர்கள்	المصممين
லிஸ்பன்	لشبونة
