から	no
プロバイダ	nodrošinātājs
慎二	šindži
オートマチック	automātiska
オートマチック	automātiskā
オートマチック	automātiski
オートマチック	automātiskais
オートマチック	automātisks
ファンキー	funky
ピカソ	pikaso
疑わしい	apšaubāms
疑わしい	apšaubāma
疑わしい	apšaubāms
疑わしい	apšaubāma
ドリフト	drift
寒い	saaukstēšanās
寒い	auksts
寒い	auksti
寒い	aukstā
寒い	aukstums
侵食	eroziju
侵食	erozija
侵食	erozijas
地誌	topogrāfijas
ラッピング	wrap
エマニュエル	emanuels
エマニュエル	emanuels
フレッチャー	flečers
降雪	sniegputenis
ベト	beto
混沌	haotiska
混沌	haoss
ホック	hoch
ボリシェヴィキ	boļševiki
ボリシェヴィキ	boļševiku
柔らかい	piedāvājums
柔らかい	konkurss
柔らかい	mīksto
柔らかい	mīksti
柔らかい	maiga
柔らかい	mīkstie
柔らかい	mīksta
柔らかい	mīksts
ソクラテス	socrates
フィジー	fidži
高遠	takato
オマーン	omāna
グラナダ	granada
景品	piemaksas
景品	prēmijas
グレアム	graham
メッセンジャー	messenger
キーン	kīns
矢印	bultas
矢印	bultu
矢印	bulta
マーサ	marta
ロリータ	lolita
チャーター	harta
チャーター	hartu
チャーター	hartas
ヒルトン	hilton
金持ち	bagāta
金持ち	bagātas
金持ち	bagāti
金持ち	bagātīgs
金持ち	bagāts
記法	pieraksts
記法	pieraksta
ネイサン	neitans
断崖	aizdomas
メンデルスゾーン	mendelsons
デウス	deus
石灰岩	kaļķakmens
形質	īpašība
ローブ	mantijas
ローブ	lēbs
ダルムシュタット	darmštate
ナイアガラ	niagara
プルトニウム	plutonija
ソングライター	songwriter
ユートピア	utopija
ヴァンフォーレ	ventforet
ロニー	ronijs
勃起	erekcija
ボイコット	boikots
冥王星	pluto
両足	kājas
両足	pēdas
両足	kājām
ヒルベルト	hilberta
賛美	uzslavas
賛美	uzslavu
手書き	rokraksts
羽後	ugo
生殖	pavairošana
生殖	vairošanās
生殖	reproducēšanas
クラゲ	medūzas
アゲイン	atkal
アゲイン	vēlreiz
サボテン	kaktuss
越冬	ziemo
精子	sperma
男鹿	oga
撲滅	izskaušanas
撲滅	iznīcināšana
撲滅	izskaušana
マリリン	merilina
ガルフ	līča
ガルフ	līcis
ノヴァ	nova
サイクロン	ciklona
剰余	atlikums
グレース	greisa
解離	disociācijas
プランナー	plānotājs
チャーム	šarmu
チャーム	burvība
サリン	zarīns
アデレード	adelaide
天元	tengen
耐える	paciest
カルガリー	kalgari
エヴァンス	evans
被曝	iedarbība
被曝	ekspozīcija
被曝	iedarbības
ブレイン	bleins
ファクター	faktoram
ファクター	koeficients
ファクター	faktoru
ファクター	faktors
ガールフレンド	draudzene
ガールフレンド	draudzenes
ガールフレンド	draudzenēm
ネガティブ	negatīvā
ネガティブ	negatīvs
ネガティブ	negatīvi
ネガティブ	negatīvas
ネガティブ	negatīva
メッキ	pārklājumu
着る	valkā
着る	uzvilkt
ピアース	pīrss
インスブルック	insbruka
カタリナ	catalina
カタリナ	katarina
裁縫	šūšanas
スプーン	karoti
加法	pievienošana
ハサン	hasan
陝西省	šaaņsji
ナント	nante
トンガ	tonga
暗示	ieteikums
暗示	ierosinājums
高分子	polimēri
高分子	polimērs
ヨアヒム	joahims
プリマ	prima
塗料	zīmēt
塗料	krāsas
トピック	temats
トピック	tēma
トピック	temati
トピック	tēmas
ワイヤレス	bezvadu
注記	piezīmes
注記	atzīmē
ノートン	norton
献身	veltījums
対数	logaritms
寄宿舎	kopmītnēs
宝くじ	loterijas
無意識	neapzinātā
無意識	bezsamaņā
進捗	progress
ウィザード	burvis
ウィザード	burvjiem
バッタ	grasshoppers
中性	neitrāls
中性	neitrāla
中性	neitrāli
盗難	zādzība
盗難	zādzību
盗難	zādzības
サケ	lasis
サケ	lašu
サケ	laša
サケ	laši
カリブ	karību
デービス	davis
ピアス	pīrss
ピアス	caurduršana
ピアス	pīrsingi
ピアス	pīrsingu
ネイチャー	daba
ネイチャー	raksturs
ネイチャー	dabu
バビロニア	babilonija
バビロニア	babiloniešu
エディタ	redaktors
エディタ	redaktoriem
コンペ	konkurence
ネクタイ	kaklasaite
ネクタイ	saites
陶磁器	keramika
陶磁器	keramikas
幻覚	halucinācijas
幻覚	halucinācijas
慣性	inerces
慣性	inerces
アトランティス	atlantīda
君主制	monarhija
便器	tualetes
便器	tualete
群衆	pūļi
群衆	pūļa
群衆	pūlis
スウィート	saldais
スウィート	salds
スウィート	saldā
求人	darbi
求人	darbavietas
求人	karjera
求人	karjeras
ローレン	lorēna
リーダーシップ	vadība
顔料	pigmenti
顔料	pigments
顔料	pigmentu
顔料	pigmenta
贅沢	luksusa
ミイラ	mūmijas
たぶん	varbūt
踊り子	dejotāji
踊り子	dejotājas
アレッサンドロ	alessandro
トリニダード	trinidāda
ドナー	donors
ドナー	donora
ドナー	donoru
共役	konjugācija
ぶどう	vīnogu
ぶどう	vīnogas
アンドロメダ	andromeda
実例	piemērus
実例	piemēri
孔子	konfūcijs
ブランドン	brendons
ラング	lang
衰弱	nespēks
衰弱	vājums
シュルツ	šulcs
シュルツ	schulz
アンモニア	amonjaka
やり直し	atkārtot
グラフィティ	grafiti
取り除く	izmest
取り除く	aizvākt
取り除く	izņemt
取り除く	noņemt
オースチン	austin
ビジター	apmeklētāju
ビジター	ciemiņš
ビジター	apmeklētājiem
ビジター	apmeklētāji
ビジター	ciemiņi
リベリア	libērijā
リベリア	libēriju
リベリア	libērijas
靴下	zeķu
靴下	zeķes
靴下	vecrīga
内臓	zarnas
グエン	gvena
ホルダー	turētājs
ホルダー	īpašnieks
ヒーローズ	varoņi
ヒーローズ	varoņiem
飢餓	bads
飢餓	bada
インペリアル	imperial
ピレネー	pireneju
温帯	mērenā
スタミナ	izturību
スタミナ	izturība
クラクフ	krakovā
クラクフ	kraków
ポリネシア	polinēzijas
ホンジュラス	hondurasas
悲惨	traģisks
悲惨	traģiski
悲惨	traģiska
パートナーシップ	partnerība
パートナーシップ	partnerības
パートナーシップ	partnerattiecības
パートナーシップ	partnerība
パートナーシップ	partnerības
パートナーシップ	partnerattiecības
冷蔵庫	ledusskapja
冷蔵庫	ledusskapis
道教	daoisms
財宝	dārgumi
財宝	dārgums
コットン	kokvilna
呼出	izsaukumu
散策	pastaiga
プログラマー	programmētāju
ゴンサレス	gonzález
ナッツ	riekstu
ナッツ	rieksti
ナッツ	nuts
ヴァージニア	virdžīnija
円錐	konusa
スタント	trikus
ドラマチック	dramatiski
ドラマチック	dramatiska
ドラマチック	krasa
デポルティーボ	deportivo
クロフォード	krofords
スミ	sumi
イチゴ	zemeņu
イチゴ	zemenes
トレド	toledo
プロダクト	produkta
プロダクト	izstrādājums
プロダクト	produkts
プロダクト	ražojums
プロダクト	izstrādājumi
プロダクト	produkti
プロダクト	ražojumi
書き込む	rakstīt
書き込む	rakstiet
木工	kokapstrādes
木工	kokapstrādes
墓場	kapsētu
お祭り	festivāls
お祭り	svētki
サンゴ	koraļļu
サファイア	safīri
サファイア	safīra
良心	sirdsapziņa
良心	sirdsapziņu
良心	apziņas
サロ	salo
ラバ	mūlis
水星	dzīvsudraba
水星	dzīvsudrabs
ブリヂストン	bridgestone
エキスパート	eksperts
エキスパート	eksperte
不運	nelaime
アルカディア	arkādija
プランテーション	plantāciju
プランテーション	stādījumi
ミトコンドリア	mitohondriju
ジー	zinu
落書き	grafiti
周遊	ekskursiju
周遊	ekskursijā
キャッスル	pili
キャッスル	pils
音程	intervāli
音程	intervālā
音程	intervāls
そこそこ	mēreni
疫病	mēri
疫病	mēris
六月	jūnijs
六月	jūnija
六月	jūnijā
ハビエル	javier
ジュネーブ	ženēvā
ジュネーブ	ženēvas
錯体	komplekss
錯体	sarežģīts
錯体	kompleksā
錯体	sarežģīti
錯体	sarežģīta
スピッツ	spics
ヌイ	nui
アルティメット	galējais
アルティメット	galīgais
ナイツ	bruņinieku
ナイツ	naktis
アイリッシュ	īrijas
アイリッシュ	īru
植生	veģetācijas
植生	veģetācija
コミッション	komisijas
コミッション	komisija
コミッション	komisijas
オリヴィエ	olivier
執着	apsēsts
どうやら	acīmredzot
国庫	kase
シュテファン	stefan
インナー	iekšējā
インナー	iekšējais
彫像	statujas
彫像	statuja
ツツジ	rododendri
ツツジ	acāliju
ジェラール	gérard
返信	atbildēt
返信	atbildi
返信	atbilde
返信	replikas
返信	atbildes
カンタベリー	kenterberijas
焼く	cepšanas
消化器	sagremot
エチル	etil
オデッサ	odesā
子午線	meridian
ボルボ	volvo
引き出す	atsauc
引き出す	izstāties
四月	aprīlis
四月	aprīlī
四月	aprīļa
メアリ	marija
メアリ	mērija
雑草	nezāles
雑草	zālīte
ストリッパー	noņēmēju
ストリッパー	striptīza
ボーダー	robežas
ボーダー	robeža
ユン	yun
ハバナ	havana
アナル	anālais
アーリントン	ārlingtona
ニューマン	ņūmens
典礼	liturģijas
典礼	liturģija
缶詰	konservi
缶詰	konservēšana
缶詰	konservēšanas
長所	nopelni
長所	nopelniem
長所	priekšrocības
エジソン	edison
ドミンゴ	domingo
ミキシング	sajaukšanas
シャッフル	jaukt
シャッフル	sajaukt
チェチェン	čečenijas
プロファイル	profilu
プロファイル	profila
プロファイル	profils
プロファイル	profili
マゼラン	magelāns
後見人	sargs
フリオ	julio
射精	ejakulācija
点滅	blink
ヴァル	val
司書	bibliotekāre
整合性	integritāti
整合性	integritāte
皮質	garoza
砂利	grants
ジーンズ	džinsi
ミット	mitt
合気道	aikido
シビック	pilsoniskās
刃物	asmeni
横領	piesavināšanos
積み重ね	sakrauti
冗長	atlaišanas
冗長	lieks
冗長	lieki
エマーソン	emersons
ヨガ	joga
マトリックス	matricas
マトリックス	matricu
マトリックス	matrices
マトリックス	matrica
ジョーン	džoanna
甲殻	vēžveidīgo
簿記	grāmatvedība
フーリエ	furjē
パイナップル	ananasiem
洋菓子	mīklas
旦那	vīrs
算術	aritmētiskā
デュラン	duran
夕食	vakariņas
夕食	vakariņas
デレク	dereks
疑似	pseido
憎しみ	ienīst
憎しみ	naids
引越し	pārvietojas
マッピング	kartēšanas
縄張り	teritorija
インディペンデント	neatkarīgais
インディペンデント	neatkarīgi
インディペンデント	neatkarīga
インディペンデント	neatkarīgs
インディペンデント	neatkarīgas
ピカチュウ	pikaču
モルドバ	moldovas
モルドバ	moldovā
モルドバ	moldovas
モルドバ	moldova
ヴュルツブルク	vircburgas
エスペラント	esperanto
歪み	kropļojumi
アムール	amūras
パイル	kaudze
公報	biļetens
カレル	karel
カリン	karin
啓示	atklāsme
啓示	atklājās
啓示	atklāja
キャロライン	caroline
ジェローム	džeroms
南極大陸	antarktīda
ビースト	zvērs
セビージャ	sevilla
恥ずかしい	neērti
ビショップ	bīskaps
レア	reja
レア	reti
レア	retas
再考	pārdomāt
パトリシア	patrīcija
ベーコン	bekonu
ボトム	apakšējais
ボトム	apakšējā
ボトム	dibens
ボトム	grunts
ボトム	lejas
ボトム	apakšā
終端	izbeigšana
終端	pārtraukšana
終端	izbeigšanās
ブータン	butānas
ブータン	butāna
クラシカル	klasiskais
クラシカル	klasisko
クラシカル	klasiskā
クラシカル	klasisks
ウェバー	vebers
オーム	omi
髪の毛	apmatojums
髪の毛	matus
髪の毛	matiem
髪の毛	mati
オイゲン	eugen
教会堂	baznīca
教会堂	baznīcas
教会堂	baznīcā
プリマス	plimutas
線量	deva
線量	devu
マンドリン	mandolīna
エンパイア	impērija
ニュアンス	nianses
キュリー	kirī
儒教	konfūcisms
双方向	divvirzienu
ジェンダー	dzimumu
ジェンダー	dzimums
新生児	jaundzimušo
ホルム	holm
プログレッシブ	progresīvi
プログレッシブ	progresīva
プログレッシブ	pakāpeniska
チラシ	ātrvilcienu
チラシ	skrejlapas
結び目	mezgliem
結び目	mezgls
結び目	mezglu
ヘイ	hei
ヘイ	hey
ユダ	jūda
カウボーイ	kovboji
カウボーイ	kovbojs
アンデス	andu
イタリアン	itāļu
イタリアン	itāliešu
イタリアン	itālijas
製本	sasaistīt
製本	saistās
製本	saistīt
アダプタ	adapters
アダプタ	adaptera
アダプタ	adapters
アダプタ	adapteri
アダプタ	adapteri
アウクスブルク	augsburga
手がかり	pavediens
共犯	līdzzinātāju
斑点	pamanīja
斑点	plankumi
領事館	konsulāts
洋服	apģērbi
洋服	apģērbs
洋服	drēbes
カルマ	karma
ツーリング	viesizrādes
ツーリング	motociklistu
パープル	purpura
パープル	lillā
否認	izvairīšanās
亜熱帯	subtropu
シルビア	silvija
シルビア	silvia
シルビア	silvija
エレクトロニック	elektroniskais
エレクトロニック	elektroniskie
エレクトロニック	elektroniski
ギュンター	ginters
ビキニ	bikini
ウルス	ulus
プログレス	progress
はやぶさ	hayabusa
リチャーズ	richards
モンク	mūks
ハンサム	pievilcīgs
ハンサム	izskatīgs
ハンサム	skaists
フツ	hutu
バイキング	viking
ティモシー	timotijs
貯水池	rezervuārā
貯水池	rezervuāra
オタワ	otavas
エロス	eross
ダンシング	dejas
ダンシング	dejo
ダンシング	dejošana
キジ	fazāns
ミケランジェロ	mikelandželo
安徽省	aņhui
コメディー	komēdija
自白	atzīšanās
正確性	precizitāte
正確性	precizitāti
ときどき	dažkārt
ときどき	reizēm
ときどき	dažreiz
輪廻	rinne
エキスポ	expo
マネージャ	pārvaldnieks
マネージャ	vadītājs
マネージャ	vadītāji
マネージャ	pārvaldnieki
ヒース	hīts
チャンドラー	čāndlers
ブラインド	akla
ブラインド	akls
ブラインド	akli
ランドルフ	rendolfs
ザンビア	zambija
きのこ	sēnes
伯爵夫人	grāfiene
梗塞	infarkts
ピント	pinto
モデナ	modena
腕時計	skatīties
腕時計	pulkstenis
腕時計	skaties
腕時計	pulksteņi
フィードバック	atsauksmes
フィッシュ	zivīm
フィッシュ	zivs
フィッシュ	zivis
セレナーデ	serenādes
バンカー	bunkuru
コーティング	pārklājums
タイタニック	titāniks
ボニー	bonija
ルイーゼ	luise
アルディージャ	ardija
手袋	cimdi
手袋	cimdu
赤血球	eritrocītu
ヘルムート	helmut
アクア	aqua
身代金	izpirkumu
フェノール	fenolu
フェノール	fenola
フェノール	fenols
スピリッツ	spirti
スピリッツ	gari
ホタル	jāņtārpiņš
ホタル	fireflies
絶えず	pastāvīgi
絶えず	nepārtraukti
スカラー	skalārs
ジュエリー	rotaslietas
ジュエリー	rotaslietas
ジュエリー	juvelierizstrādājumu
エグゼクティブ	izpildvaras
エグゼクティブ	izpildu
コンソーシアム	konsorcija
コンソーシアム	konsorcijs
試薬	reaģents
試薬	reaģenta
ビリヤード	biljarda
ビリヤード	biljards
バッキンガム	bekingemas
コーネル	kornela
パシャ	pašā
器用	veiklību
カナディアン	kanādas
スターター	ierauga
スターター	starta
十代	teen
頭蓋骨	galvaskausi
頭蓋骨	galvaskausa
マルコス	marcos
ターザン	tarzāna
ドビュッシー	debisī
ダマスカス	damaska
ソーセージ	desu
ソーセージ	desa
ソーセージ	desas
ソーセージ	desas
非対称	asimetrisku
イニシャル	sākotnējā
イニシャル	sākotnējais
イニシャル	iniciāļi
ボイル	boila
ケージ	būrī
スクーター	scooter
路地	aleja
フレスコ	fresco
総和	summēšanas
総和	sum
総和	summa
二月	februārī
二月	februāra
二月	februāris
トッテナム	tottenham
ダカール	dakāras
あこがれ	ilgojas
あこがれ	ilgas
気性	temperamentu
エタノール	etanols
エタノール	etilspirts
ソーシャル	sociāla
ソーシャル	sociālie
ソーシャル	sociālais
ソーシャル	sociālā
ソーシャル	sociāls
タジキスタン	tadžikistāna
タジキスタン	tadžikistānas
ゲイツ	vārti
争点	emitēt
争点	izdot
減衰	krišanās
減衰	sabrukšanas
義信	yoshinobu
誓約	ķīlu
誓約	ķīla
音量	apjoms
音量	tilpums
トランジット	tranzīts
トランジット	tranzīta
乗法	pavairošana
乗法	reizināšanas
禁酒	aizliegums
禁酒	aizliegumi
禁酒	aizliegšana
リフォーム	atjaunotas
リフォーム	reformu
リフォーム	reforma
リフォーム	atjaunošana
リフォーム	rekonstrukcija
