در	ドア
لیزر	レーザー
قایق	ボート
گچ	チョーク
گچ	漆喰
گچ	出演
گچ	キャスト
گچ	ギプス
خدمه	クルー
یان	ヤン
سوراخ	ホール
مراد	ムラト
هندسی	軌跡
پروس	プロイセン
پروس	プロイセン
اسپرانتو	エスペラント
تضمین	保証
تضمین	保証
تضمین	保証書
تضمین	保障
تانک	戦車
تانک	タンク
تانک	戦車
فروشگاه	ショップ
فروشگاه	モール
فروشگاه	店舗
فروشگاه	ストア
آرای	ara
آرای	新井
آدولف	アドルフ
آدولف	アドルフ
حصار	パドック
حصار	フェンス
ریتم	リズム
ریتم	リズム
حامل	キャリア
غیرقانونی	違法
مشتریان	カスタマー
شی	シェイ
شی	シェイ
محتوا	コンテンツ
محتوا	内容
امن	セーフ
امن	金庫
امن	安全
امن	安全
امن	セーフティ
امن	セキュア
ولادیمیر	ウラジーミル
قرقیزستان	キルギス
منشأ	原点
منشأ	語源
منشأ	由来
منشأ	起源
آنزیم	酵素
آدام	アダム
وضوح	解像度
فروپاشی	クラッシュ
فروپاشی	崩壊
فروپاشی	たたむ
جانشینی	置換
جانشینی	承継
جانشینی	継承
جانشینی	引継ぎ
طرفدار	ファン
حماسی	叙事詩
حماسی	epic
حماسی	エピック
طوفان	ハリケーン
طوفان	ストーム
اسیر	捕虜
اسیر	囚人
خنک	クール
خنک	涼しい
بلندی	身長
نیکی	ニッキ
نیکی	ニッキー
هاوارد	ハワード
انجیل	ゴスペル
انجیل	福音書
انجیل	聖書
مبدل	コンバータ
سفارش	オーダー
سفارش	注文
کنفدراسیون	連盟
شتاب	加速度
شتاب	加速
بردار	ベクター
بردار	ベクトル
توطئه	陰謀
کلود	クロード
پمپ	ポンプ
پمپ	パンプス
پمپ	ポンプ
فلزات	金属
تولیدکنندگان	製造業者
ماتریس	行列
ماتریس	マトリックス
ماکس	マックス
ماکس	max
رویال	ロワイヤル
رویال	ロイヤル
تله	トラップ
تله	トラップ
غیرنظامی	文官
معتدل	温帯
یون	イオン
یون	ユン
ترافیک	トラフィック
ترافیک	交通
کنی	ケニー
قمر	ムーン
عناوین	役職
عناوین	称号
عناوین	タイトル
آپولو	アポロ
سازماندهی	団体
سازماندهی	組織
سازماندهی	組織
تقدیم	オファー
تقدیم	申し出
تقدیم	クーポン
سرو	サーブ
سرو	ヒノキ
سرو	セロ
کاتالوگ	カタログ
تعبیر	解釈
تعبیر	通訳
ایرلندی	アイリッシュ
جنرال	全般
جنرال	一般
جنرال	将軍
گزینه	オプション
برخط	オンライン
جنیفر	ジェニファー
ران	太もも
ران	ロン
مولانا	maulana
سرا	sara
سرا	セッラ
سرا	セラ
راحت	イージー
راحت	易しい
راحت	やさしい
راحت	簡単
راحت	快適
وفات	合格
گستره	範囲
گستره	レンジ
بارش	降水
بارش	沈殿
بارش	降雪
میامی	マイアミ
بلو	青い
بلو	ブルー
بلو	青色
تند	速い
تند	高速
شکسپیر	シェイクスピア
شکسپیر	シェークスピア
هیوستون	ヒューストン
شکر	砂糖
مذاکره	ネゴシエーション
مذاکره	交渉
مذاکره	交渉
روده	コロン
باکتری	細菌
باکتری	バクテリア
انبوه	バルク
ویرایشگر	エディタ
ویرایشگر	エディター
فیزیولوژی	生理学
اینتر	inter
شکم	お腹
مغولستان	モンゴル
نسبیت	ネズビット
سیزده	thirteen
دنی	ダニー
رخداد	イベント
رخداد	行事
رخداد	発生
توقیف	逮捕
دالاس	ダラス
روشنایی	軽い
روشنایی	明るい
روشنایی	ライト
روشنایی	照明
روشنایی	輝度
روشنایی	明度
روشنایی	輝度
لیلی	ユリ
لیلی	リリー
قند	砂糖
استوارت	スチュアート
استوارت	ステュアート
وام	ローン
وام	融資
وزرای	大臣
وزرای	公使
تعامل	婚約
تعامل	相互作用
پسوند	サフィックス
پسوند	延長
پسوند	内線
آتشفشان	火山
پارامونت	パラマウント
گناه	有罪
گناه	guilty
گناه	シン
گناه	sin
دهکده	村落
دهکده	ヴィレッジ
بیگانه	エイリアン
عروسی	ウェディング
عروسی	ウェディング
عروسی	結婚式
بانوان	婦人
بانوان	レディース
برابری	平等
اتوبوس	バス
باتری	電池
باتری	バッテリー
باتری	バッテリ
باتری	電池
قائل	assert
فلات	台地
فلات	高原
سوزان	スーザン
اصیل	尊い
اصیل	オリジナル
مؤلف	作曲家
مؤلف	作家
مؤلف	著者
مؤلف	作者
نقدی	現金
سانتوس	サントス
جلسات	ミーティング
جلسات	会議
جلسات	セッションズ
جلسات	セッション
جوش	茹でる
جوش	沸騰
جوش	茹でる
جوش	せつ
جوش	発疹
مزایای	利点
مزایای	長所
مزایای	特典
رضایت	満足
رضایت	同意
رضایت	承諾
رضایت	コンテンツ
رضایت	内容
رضایت	満足
اوباما	オバマ
گرانش	グラビテーション
گرانش	重力
گرانش	グラビティ
گرانش	重力
آیرس	アイリス
محروم	剥奪
نشانگر	マーカー
چراغ	ライト
چراغ	ランプ
دومی	番目
دومی	セカンド
بسیج	動員
چربی	脂肪
خلیل	カリル
ارتقاء	プロモーション
ارتقاء	宣伝
ارتقاء	宣伝
سندرم	症候群
پال	ポール
پال	パウル
برهان	論証
برهان	証明
برهان	プルーフ
برهان	証拠
رفتاری	行動
رفتاری	挙動
رفتاری	行動
رفتاری	挙動
رفتاری	行動
آمستردام	アムステルダム
سیمون	シモン
سیمون	サイモン
کاپ	cap
کاپ	キャップ
کاپ	カップ
کاپ	コップ
کاپ	cup
نکات	tips
نکات	ヒント
مسافران	乗客
میلر	ミラー
کارکرد	機能
کارکرد	関数
حریف	相手
حریف	相手方
مردگان	デッド
تروریستی	テロリスト
کبد	レバー
کبد	肝臓
متناسب	比例
متناسب	フィット
متناسب	fit
شخصیتی	個性
شخصیتی	人柄
شخصیتی	性格
شخصیتی	人格
شخصیتی	パーソナリティ
بمباران	砲撃
بمباران	爆撃
ژانر	ジャンル
مشکوک	不審
آلت	陰茎
آلت	ペニス
آلت	alt
اتریشی	オーストリア
کربلا	カルバラー
یوونتوس	ユヴェントス
سرقت	盗難
سرقت	窃盗
سرقت	強盗
انحلال	解散
آفرینش	創造
آفرینش	作成
مرمت	修復
مرمت	復元
مرمت	維新
وزیری	公使
وزیری	大臣
تویوتا	豊田
تویوتا	トヨタ
پوستی	スキン
پوستی	皮膚
آجر	れんが
آجر	レンガ
آجر	煉瓦
آجر	レンガ
آجر	れんが
آجر	煉瓦
فانتزی	ファンタジー
امضاء	サイン
امضاء	記号
امضاء	署名
ناوگان	艦隊
ناوگان	フリート
جبران	支払う
جبران	返還
جبران	反発
نوبت	ターン
نوبت	曲がる
پیچیدگی	合併症
له	les
له	lah
تونل	トンネル
کین	ケーン
کلسیم	カルシウム
مهار	コントロール
مهار	封じ込め
نحو	構文
لژیون	レギオン
وحشت	ホラー
شادی	joy
شادی	ジョイ
شادی	喜び
شادی	ハピネス
شادی	幸福
شادی	幸せ
نت	ナット
نت	nat
چهارده	fourteen
اعتباری	信用
اعتباری	クレジット
برکلی	バークリー
ناپلئون	ナポレオン
عسل	ハニー
عسل	はちみつ
عسل	蜂蜜
قید	制約
کیلو	キロ
رفاه	繁栄
رفاه	福祉
همکاران	同僚
پناهگاه	シェルター
پناهگاه	避難所
پناهگاه	聖域
صفت	形容詞
صفت	属性
اوستا	アヴェスター
مضمون	読み込み
جنین	ジャニーン
جنین	胎児
دنیل	ダニエル
نازک	薄い
نازک	細い
بیابان	デザート
بیابان	砂漠
فرانس	フランス
حفاری	掘削
حفاری	ドリル
حفاری	掘る
هدیه	ギフト
هدیه	贈り物
هدیه	現在
هدیه	present
هدیه	プレゼント
هدیه	ギフト
هدیه	贈り物
اندروید	android
اندروید	アンドロイド
تاکستان	葡萄園
ذره	ビット
ذره	スペック
ذره	粒子
شوالیه	騎士
شوالیه	ナイト
رویه	プロシージャ
رویه	手順
رویه	手続き
کانن	大砲
کانن	カノン
قصه	記事
قصه	ストーリー
قصه	物語
فلوید	フロイド
مخاطب	観客
مخاطب	オーディエンス
حکایت	寓話
قورباغه	カエル
اجسام	オブジェクト
ساوت	サウス
صاف	スムーズ
صاف	スムース
صاف	滑らか
مرطوب	しっとり
مرطوب	濡れ
پردازنده	プロセッサ
ادرار	小便
فقر	貧困
رزیدنت	住民
بیروت	ベイルート
ابهام	曖昧
دری	ゲート
دری	ドレー
مهمان	ビジター
مهمان	ゲスト
فارست	フォレスト
فارست	フォレスト
فارست	森林
استعفا	辞める
استعفا	終了
استعفا	辞表
استعفا	辞任
استعفا	辞職
استعفا	辞任
شراب	ワイン
مناطقی	根拠
مناطقی	事由
دراماتیک	ドラマチック
گفتگوی	会話
گفتگوی	スレッド
کاروان	キャラバン
کاروان	船団
نفوس	霊魂
تکه	ピース
شهاب	流星群
شهاب	メテオ
امپراطوری	帝国
امپراطوری	帝政
امپراطوری	エンパイア
امپراطوری	インペリアル
شهروند	市民
پاناما	パナマ
حیاتی	クリティカル
جری	ジェリー
آنی	アニー
صادقی	正直
چالش	課題
چالش	チャレンジ
چالش	挑戦
چالش	チャレンジ
چالش	挑戦
جاوا	java
تازگی	最近
فان	バン
فان	ヴァン
شو	ゲット
شو	get
الیاف	繊維
الیاف	ファイバ
الیاف	繊維
الیاف	繊維
عضوی	メンバ
عضوی	会員
عضوی	メンバー
دائم	定数
دائم	パーマネント
مکرر	問い合わせ
مکرر	頻繁
عاج	象牙
مرورگر	ブラウザー
مرورگر	ブラウザ
گرمای	ヒート
لوئی	ルイス
لوئی	ルイ
لوئی	ルイ
کروز	クルス
کروز	クルーズ
سرب	リード
تعمیر	修理
گنجایش	定員
گنجایش	容量
حدس	推測
کویر	デザート
کویر	砂漠
ژرژ	ジョルジュ
پیست	小道具
دهلی	デリー
تحسین	賞賛
تحسین	感嘆
تحسین	賞賛
رپ	ラップ
اردوگاه	camp
اردوگاه	キャンプ
موبایل	モバイル
امان	セーフ
امان	金庫
امان	安全
امان	アンマン
دوشنبه	ドゥシャンベ
دوشنبه	月曜日
متوالی	シリアル
گالری	ギャラリー
مسلم	イスラム教
مسلم	ムスリム
داماد	花婿
داماد	花婿
معده	お腹
زنجیره	チェイン
زنجیره	チェーン
روحی	精神
روحی	スピリット
اخیراً	最近
خوشنویسی	書道
تالیف	編纂
تالیف	コンパイル
جنایت	犯罪
تشدید	共鳴
موثر	実効
تلسکوپ	望遠鏡
گران	高い
گران	高額
فرمانروایان	ルーラー
فرمانروایان	定規
هیپ	股関節
هیپ	ヒップ
غرق	溺死
التهاب	炎症
جنسیت	性別
جنسیت	ジェンダー
جنسیت	性別
جنسیت	セックス
کارمند	社員
کارمند	職員
کارمند	事務員
کارمند	書記官
کارمند	事務職
کارمند	社員
کاشی	タイル
کاشی	かし
جون	ジョーン
طناب	ロープ
دکترا	医師
دکترا	医者
بتا	ベータ
شانس	チャンス
زغال	木炭
زغال	石炭
لوک	ルカ
نامدار	named
نثر	散文
کارگری	分娩
کارگری	労働
کارگری	分娩
کارگری	労働
همشهری	市民
سومالی	ソマリア
عزل	解散
اسحاق	アイザック
اسحاق	イサク
کریسمس	クリスマス
نصف	半分
نصف	ハーフ
زین	zin
زین	ゼイン
زین	zain
زین	サドル
استعداد	タレント
استعداد	タレント
استعداد	才能
شکارچی	狩人
شکارچی	ハンター
مولکول	分子
مولکول	分子
ساکنین	住民
موضع	位置
موضع	ポジション
موضع	役職
ناگهان	突然
سیروس	キュロス
بامداد	夜明け
بامداد	モーニング
ونکوور	バンクーバー
سحابی	星雲
رانش	ドリフト
رانش	股関節
دلخواه	任意
نشسته	sat
ایستاده	スタンディング
نبردهای	合戦
درهم	ディルハム
درهم	ハッシュ
نوا	ノア
نوا	ノヴァ
نوا	新星
همکار	同僚
همکار	パートナー
یونیکس	unix
سمفونی	交響曲
سمفونی	シンフォニー
پرش	スナップ
پرش	スキップ
پرش	ジャンプ
آکادمیک	アカデミック
پکن	北京市
پکن	北京
پکن	北京
زرشک	フェイク
سیال	流体
نظرسنجی	アンケート
نظرسنجی	調査
نظرسنجی	アンケート
گو	goh
ثبات	安定
ثبات	安定性
ثبات	原簿
ثبات	登録
ثبات	レジスタ
ثبات	レジスタ
نظریات	理論
کول	コール
احیا	蘇生
آدامز	アダムズ
آدامز	アダムス
لانگ	長い
لانگ	ロング
اژدها	ドラゴン
مکس	マックス
مکس	max
کریستال	crystal
کریستال	結晶
کریستال	クリスタル
یاران	フェローシップ
یاران	住民
رنسانس	ルネサンス
رنسانس	ルネッサンス
پتاسیم	カリウム
متقابل	相互
محرک	刺激
پودر	粉末
پودر	パウダー
بحرانی	クリティカル
بحرانی	危機
حمزه	ハムザ
ایدز	エイズ
