και	そして
σαρίφ	シャリフ
κουβανός	キューバ
αντίφαση	矛盾
προοίμιο	プリアンブル
μάντισον	マディソン
πολυμερές	高分子
πατάτας	じゃがいも
πατάτας	ジャガイモ
πατάτας	ポテト
πανελλαδικά	全国
κένι	ケニー
αττίλα	アッティラ
πάλσαρ	パルサー
λεμεσός	リマソール
καινοτόμο	革新
υπακοή	服従
παζλ	パズル
ηβ	イブ
ηβ	イヴ
κώμα	昏睡
τσανγκ	チャン
χιλς	ヒルズ
πάνα	おむつ
πάνα	オムツ
προκαταλήψεις	害する
προκαταλήψεις	偏見
προκαταλήψεις	先入観
τυφλή	ブラインド
τυφλή	盲人
σάντουιτς	サンドイッチ
σάντουιτς	サンドウィッチ
σάντουιτς	サンドイッチ
βελανιδιά	オーク
νίνο	ニノ
καμάρι	プライド
καμάρι	傲慢
καμάρι	誇り
ειρηνικός	パシフィック
συνώνυμα	同義語
συνώνυμα	類義語
μισθός	給料
μισθός	俸給
μισθός	給与
μισθός	賃金
ηλιοβασίλεμα	夕焼け
ηλιοβασίλεμα	日没
παγκοσμιοποίηση	グローバリゼーション
βουταδιένιο	ブタジエン
πρόσφυγας	難民
ζωγραφιές	図面
πολύγωνα	多角形
πολύγωνα	ポリゴン
αυρήλιος	アウレリウス
πανί	船出
εξυπηρετητή	サーバ
εξυπηρετητή	サーバー
αμερικάνικα	アメリカン
δονήσεις	バイブ
δονήσεις	vibes
δονήσεις	振動
ελέφαντας	ゾウ
ρούπερτ	ルパート
υπηρέτη	召使
πέσο	ペソ
μέδουσα	メドゥーサ
μέδουσα	クラゲ
ανησυχεί	心配
σεφ	シェフ
βιομηχανικός	工業
κάψιμο	焼き
κάψιμο	火傷
κάψιμο	やけど
κάψιμο	burn
κάψιμο	燃える
κάψιμο	バーニング
ντουάιτ	ドワイト
περίμετρο	周囲
αρκτική	北極
τραυματισμένος	怪我
τραυματισμένος	負傷
πατρότητα	父性
χέμινγουεϊ	ヘミングウェイ
κόγχη	ニッチ
δίψα	渇き
προδότης	裏切り者
φύλακα	キーパー
φύλακα	ガーディアン
φύλακα	後見人
φύλακα	ガード
σωματοφύλακες	ボディーガード
μελ	メル
νοτια	サウス
λιέγη	リエージュ
σακραμέντο	サクラメント
κατοχύρωση	債権
κατοχύρωση	主張
κατοχύρωση	取得
ανάφλεξη	イグニッション
παίχτη	プレイヤー
παίχτη	プレーヤー
τζιλ	ジル
ρουπία	ルピー
γκάζι	スロットル
γκάζι	気体
γκάζι	ガス
αρκούδες	クマ
δωροδοκία	賄賂
δωροδοκία	贈収賄
δωροδοκία	賄賂
αρραβωνιάστηκε	婚約
στοματική	口頭
τασμανία	タスマニア
διαλύονται	溶かす
διαλύονται	溶ける
δολλάρια	ドル
καλάμι	ロッド
ετήσιος	年次
ίσοι	等しい
ίσοι	イコール
σύνοδοι	ミーティング
σύνοδοι	会議
σύνοδοι	セッションズ
σύνοδοι	セッション
αϊντάχο	アイダホ
δίοδο	ダイオード
φρέιζερ	フレーザー
ακριβείας	精度
απαγορευμένο	禁止
πανδώρα	パンドラ
βράχοι	岩石
βράχοι	ロックス
ηχητική	音声
ηχητική	オーディオ
ηχητική	audio
ρότα	ロタ
κυανό	シアン
φυσιοδίφης	博物学
κανέλα	シナモン
καλκούτα	コルカタ
καλκούτα	カルカッタ
τζονς	ジョーンズ
πληθωρισμός	インフレーション
άδικη	不当
άδικη	不公平
νάιλον	ナイロン
σωρός	パイル
σωρός	ヒープ
σίβα	シヴァ
απέλαση	送還
απέλαση	除名
απέλαση	退学
χυμό	ジュース
σεθ	セス
κρίσταλ	crystal
κρίσταλ	結晶
κρίσταλ	クリスタル
κρεμμύδι	たまねぎ
κρεμμύδι	玉ねぎ
κρεμμύδι	オニオン
κρεμμύδι	たまねぎ
κρεμμύδι	タマネギ
κρεμμύδι	玉ねぎ
κυκλώνα	サイクロン
δυσπιστία	不信
πανικός	パニック
ελένα	エレナ
κούκλες	人形
πληθωρισμού	インフレーション
ελαστικό	ラバー
ελαστικό	ゴム
γουότερς	ウォーターズ
κρυπτογραφία	暗号
φάουστ	ファウスト
όουενς	オーエンス
ρόσι	ロッシ
απογείωση	離陸
καε	nav
καε	oem
αραράτ	アララト
γιόρτασε	祝う
εγγυήσεις	保証
εγγυήσεις	保証
εγγυήσεις	保証書
εγγυήσεις	保障
κορώνα	クラウン
κορώνα	ヘッズ
κορώνα	ヘッド
ρούσβελτ	ルーズベルト
τοποθετήσεις	配置
κόβεντρι	コヴェントリー
ράτσα	品種
επετεύχθη	達成
ντάμπι	dhabi
τρις	トリッシュ
τρις	トリス
ειρωνικά	皮肉
χέιλ	ヘール
καπιταλισμό	資本主義
αντιστροφή	反転
αντιστροφή	リバース
δημιουργικό	クリエイティブ
κρατούμενος	捕虜
κρατούμενος	囚人
κρατούμενος	受刑者
κρατούμενος	囚人
κάρβουνο	石炭
κάρβουνο	木炭
συμμόρφωση	コンプライアンス
συμμόρφωση	同調
θάλλιο	タリウム
κλιντ	クリント
εξάρτημα	コンポーネント
παύλα	ダッシュ
παύλα	ハイフン
μάρα	マーラ
ανδρες	男性
ανδρες	メン
φτερό	フェザー
φτερό	羽根
φτερό	羽毛
φτερό	ウイング
βημα	step
βημα	ステップ
κρίσιμα	クリティカル
αμάξι	自動車
αμάξι	クルマ
θάτσερ	サッチャー
μονομερή	モノマー
πληρωμές	決済
πληρωμές	支払い
φρένα	ブレーキ
προσδοκία	期待
προσδοκία	期待
παραχωρήσεις	譲歩
γλάρος	かもめ
εξέδρες	プラットフォーム
σάνον	シャノン
εξάντληση	疲労
παλινδρόμηση	逆流
ανταγωνιστή	競合
μπαλάντες	バラッド
μυρμήγκια	アリ
καλοσύνη	親切
φοβερό	すごい
είδωλα	偶像
φράνκι	フランキー
χαμηλός	低い
κυπαρίσσι	ヒノキ
χοίρων	ブタ
τέντι	テディ
διερμηνέα	インタプリタ
διερμηνέα	通訳
λούθερ	ルター
ηλεκτρόδια	電極
κοντή	短い
κοντή	ショート
στόουκ	ストーク
τσίρκο	サーカス
τέσλα	テスラ
ανωνυμία	匿名
χάντερ	狩人
χάντερ	ハンター
μοράλες	モラレス
ιδιοκτήτρια	オーナー
ιδιοκτήτρια	所有者
ροντρίγκεζ	ロドリゲス
ουόλτερ	ヴァルター
ουόλτερ	ウォルター
πένα	pen
πένα	ペン
πλανητάριο	プラネタリウム
πρωτοφανή	前例
μπαϊκονούρ	バイコヌール
κράμερ	クレイマー
κρέμεται	絞首刑
ασταθείς	unstable
σίρλεϊ	シャーリー
τσέλο	チェロ
ασάφεια	曖昧
εμίλιο	エミリオ
γενεών	世代
γενεών	generations
κρος	十字架
κρος	クロス
κρος	cross
κρος	十字
υπήκοοι	科目
σαλέρνο	サレルノ
ξάδελφος	従姉妹
ξάδελφος	従兄弟
ξάδελφος	いとこ
χάμσαϊρ	ハンプシャー
νοητική	メンタル
μπάνερ	バナー
μπάνερ	横断幕
σορτσάκι	ショーツ
αγαπητή	dear
αγαπητή	ディア
ικανοποιημένος	満足
νάντια	ナディア
πινγκ	ping
λουτσιάνο	ルチアーノ
απιστία	浮気
ντακάρ	ダカール
λικ	リュック
λικ	ネギ
ελάφια	シカ
αγνόησε	無視
αγνόησε	無視
διαγνωστικά	診断
απασχολημένος	忙しい
απασχολημένος	ビジー
μπάκιγχαμ	バッキンガム
τάουνσεντ	タウンゼント
ξωτικά	ゴブリン
ξωτικά	エルフ
απίστευτο	素晴らしい
απίστευτο	凄い
απίστευτο	すごい
κίτο	キト
κάτια	カーチャ
κάτια	カーチャ
γιορτάζουν	お祝い
γιορτάζουν	祝う
φάκελο	フォルダ
φάκελο	封筒
αίθριο	atrium
αίθριο	テラス
αίθριο	棚田
αίθριο	パティオ
καμήλες	ラクダ
τουφέκια	小銃
λοιποί	他の
λοιποί	その他
ιρίδιο	イリジウム
προτρέπει	衝動
ελιγμούς	演習
επιταγές	小切手
δηνάριο	ディナール
γούλβεριν	ウルヴァリン
κολοσσός	コロッサス
κορόνα	クラウン
κορόνα	ヘッズ
κορόνα	ヘッド
κορόνα	コロナ
πεντάγωνο	ペンタゴン
παζάρι	バザール
παζάρι	バーゲン
εκούσια	任意
βόδια	ウシ
φημολογείται	ウワサ
αόρατο	不可視
αόρατο	未読
κόλα	コーラ
κόλα	コーラ
μαντολίνο	マンドリン
αγαμέμνων	アガメムノン
διενέξεις	紛争
σόφτμπολ	ソフトボール
εκκρεμές	振り子
μετάνοια	後悔
μεθυσμένος	酔っぱらい
όμορφος	ハンサム
όμορφος	イケメン
αιολική	wind
δόγη	ドージェ
ναρ	nar
μετράμε	カウント
ψαράς	漁師
μπόνι	ボニー
μπόνι	bonnie
ανταγωνιστής	競合
τελειότητα	完璧
γκρος	グロス
σταγόνες	ドロップ
βαντούζ	ファドゥーツ
σάμπα	サンバ
απεριόριστη	無制限
ήπιες	軽度
γκίλμορ	ギルモア
συνειδητή	意識
σαλόνια	サロン
συνοδός	付き添い
συνοδός	エスコート
συνοδός	護送
παράκαμψη	上書き
παράκαμψη	ショートカット
παράκαμψη	回り道
παράκαμψη	遠回り
παράκαμψη	バイパス
φούγκα	フーガ
ένδοξη	栄光
ονώριος	ホノリウス
ερλ	アール
έμμεσες	間接
εισφορές	貢献
φωτεινός	ブライト
φωτεινός	明るい
ααρών	アロン
ααρών	アーロン
εξουσιοδότηση	認可
εξουσιοδότηση	認可
εξουσιοδότηση	許諾
στιγμιότυπα	見どころ
στιγμιότυπα	ハイライト
στιγμιότυπα	スナップショット
σεπ	sep
σαλάτα	サラダ
σκυλί	イヌ
αμμωνίου	アンモニウム
ιππασίας	馬術
μποξ	ボクシング
ωθεί	プロンプト
μπερνς	バーンズ
μπερνς	やけど
αφύπνιση	覚醒
γονιμοποίηση	受精
καταπληκτική	素晴らしい
καταπληκτική	凄い
καταπληκτική	すごい
ευέλικτο	フレキシブル
βιολιστής	ヴァイオリン
οντοτήτων	エンティティ
κλάρενς	クラレンス
λογιστικά	経理
λογιστικά	会計
δίδυμος	ツイン
δίδυμος	双生児
δίδυμος	双子
δίδυμος	ジェミニ
θησαυροφυλάκιο	国庫
φήλιξ	フェリックス
αφοπλισμό	軍縮
κέρι	ケリー
κλαρινέτο	クラリネット
λόλα	ローラ
μετανάστης	出稼ぎ
μετανάστης	移民
αδρανή	休眠
έντισον	エジソン
τραχύ	ラフ
τραχύ	乱暴
χοιρινό	豚肉
χοιρινό	ポーク
βαλς	ワルツ
αγοραστή	バイヤー
αγοραστή	買い手
αγοραστή	買い手
θαμμένος	埋葬
άντεν	アデン
μπλερ	ブレア
πιπεριές	胡椒
αρμονικές	ハーモニクス
ενέσεις	注射
γκόρκι	ゴーリキー
άχρηστο	役立たず
κοπάδι	群れ
κοπάδι	群れ
μεταφραστή	翻訳
βολταίρος	ヴォルテール
αφέντη	マスター
ελαχιστοποίηση	最小限
ποστ	ポスト
ποστ	投稿
οιδίποδα	オイディプス
τραγικός	悲惨
κβάζαρ	クエーサー
κάλι	カリ
σκανδιναβικές	ノルディック
φτιαγμένη	made
χανκ	ハンク
αποστροφή	嫌悪
σκυροδέματος	コンクリート
αλφόνς	アルフォンス
χρώμιο	クローム
χρώμιο	クロム
χρώμιο	クロム
νίκα	ニカ
νίκα	ニカ
κύλινδροι	シリンダー
διοικητών	知事
μπουρζ	ブールジュ
εμπορία	マーケティング
θάμνοι	低木
ρητίνη	樹脂
μυ	マッスル
μυ	筋肉
βαλτιμόρη	ボルチモア
συγκίνηση	感情
συγκίνηση	興奮
συγκίνηση	スリル
ιρίνα	イリナ
ιρίνα	イリーナ
σανσκριτικά	サンスクリット
χυμός	ジュース
πανδοχείο	宿屋
πανδοχείο	旅館
