kategória	категорія
vyčerpané	виснажений
vyčerpané	покриті
gus	гус
približný	приблизні
joplin	джоплін
troll	троль
mca	mca
protichodné	протилежного
ministerstvu	міністерства
ministerstvu	міністерство
italo	італо
kaledónia	каледонія
perkins	перкінс
lone	колі
lone	самотній
elsa	ельза
vybaviť	докладає
prepínač	перемикання
prepínač	перемикач
stropy	склепіннях
stropy	кінчики
stropy	кубків
uväzniť	пастка
uväzniť	закрила
uväzniť	закрили
racionalizmu	раціоналізм
jacobi	якобі
ovplyvňovanie	перебіг
ovplyvňovanie	впливати
ovplyvňovanie	вплив
ovplyvňovanie	впливає
bibliu	біблія
nenápadne	тонко
ortodoxný	православний
ortodoxný	православної
ortodoxný	orthodox
ortodoxný	православна
ortodoxný	православні
škôlka	ясла
akceptuje	приймає
akceptuje	підтвердити
nerozhodne	вирішує
parity	парність
pozitívna	позитивне
pozitívna	позитивні
pozitívna	позитивний
pozitívna	позитивно
pozitívna	позитив
jumping	скаче
kontinuity	неперервність
zrozumiteľné	прийнятним
zrozumiteľné	зрозумілий
prsia	грудне
prsia	груди
prsia	грудей
samos	самос
sambucus	бузина
iib	iib
skúšali	репетицію
skúšali	репетиції
skúšali	намагалися
skúšali	спробували
skúšali	спробував
skúšali	намагався
skúšali	пробував
jakovlev	яковлєв
alberti	альберті
livius	лівій
krádež	крадіжка
krádež	крадіжки
krádež	пограбування
krádež	крадіжка
metropolis	метрополіс
upírov	вампіри
upírov	вампірів
ramos	рамос
radarové	radar
panzer	panzer
scout	розвідник
pironkovová	піронкова
komnaty	покоях
tuhý	жорстка
evo	evo
petersen	петерсен
albion	альбіон
nevesty	наречені
kormorán	баклан
rabi	рабі
morne	морн
klasifikuje	розподіляються
orech	горіх
ignoruje	ігнорування
ignoruje	ігнорує
trafford	траффорд
petíciu	петиція
prísady	складові
prísady	інгредієнти
rolland	роллан
prechodná	перехідний
duchovia	примари
duchovia	привиди
duchovia	привидів
duchovia	духи
duchovia	духів
kombinovanej	комбінований
titulky	заголовки
titulky	субтитри
prevádza	перетворює
monza	монца
hasan	хасан
rodrigo	родріго
colné	митниця
colné	звичаї
predavač	продавець
predavač	продавцем
predavač	постачальник
predavač	виробник
predavač	виробника
ellie	еллі
nebraske	небраска
fiesta	fiesta
dvojka	два
dvojka	дві
dvojka	двоє
dvojka	двох
dvojka	двійка
bernadotte	бернадот
fit	вмістити
fit	підбір
fit	підійде
fit	влаштувати
fit	підходить
kôrovce	ракоподібних
kôrovce	ракоподібні
iľja	ілля
biodiverzita	біорізноманіття
rep	реп
rep	репутації
cervantes	сервантес
nacht	nacht
ľalie	лілії
aufl	aufl
orchestre	оркестрів
opteron	opteron
priťahujú	знайдуться
priťahujú	співом
priťahujú	зацікавити
joule	джоуль
najkrajšia	найкрасивіша
verní	вірний
verní	вірний
verní	вірним
magdeburg	магдебург
klietka	клітку
klietka	клітка
klietka	клітки
klietka	кейдж
parkovanie	паркінг
parkovanie	паркування
čiastka	сума
čiastka	суму
rešpektuje	поважає
rihanna	rihanna
elektrotechnická	електротехнічний
winnipegu	вінніпег
omnibus	omnibus
zamenhof	заменгоф
espoo	еспоо
sunrise	світанок
koľajnice	залізничний
koľajnice	трамвая
koľajnice	rails
georgios	георгіос
podozrivý	підозрілим
podozrivý	підозрюю
podozrivý	підозрюваний
rybárov	рибалки
rybárov	рибалок
princovi	принц
princovi	принца
princovi	князь
jemene	ємен
ceo	ceo
aromatických	запашна
palustris	болотна
hniezdenia	вкладання
financovaný	фінансується
financovaný	фінансування
melissa	меліса
reaper	косар
jedom	venom
jedom	отрути
jedom	отруту
jedom	отрута
klinických	клінічних
rumunov	румуни
toro	торо
slona	слона
slona	слон
votrelec	чужий
votrelec	прибульці
votrelec	завойовник
votrelec	intruder
vred	виразка
spotrebiteľa	споживачів
spotrebiteľa	споживача
príjemný	приємного
príjemný	приємніше
príjemný	приємним
príjemný	приємна
loeb	loeb
deutéria	дейтерій
prepáč	вибачте
prepáč	шкода
prepáč	пробачте
prepáč	перепрошую
prepáč	прикро
izbu	кімната
izbu	кімнату
hélène	елен
photos	фотографії
photos	світлини
photos	світлин
photos	фото
etnického	національну
etnického	етно
etnického	етнічна
moreau	моро
dlane	пальми
polly	поллі
cigáni	цигани
stolička	крісло
stolička	стілець
porovnávacia	порівняльна
entomológia	ентомологія
tvorivosť	творчість
tvorivosť	творчості
gaedike	gaedike
kamerune	камеруну
kristian	крістіан
porovnania	порівняння
porovnania	порівняння
lindbergh	ліндберг
pády	падіння
cdu	міністр
diagnostiku	діагностики
diagnostiku	діагностика
diagnostiku	діагностичний
mila	міла
správal	перервах
klaas	клас
chanel	chanel
chanel	шанель
udrží	тримає
zraniteľný	вразливим
martinez	мартінес
hemoglobín	гемоглобін
unikli	втік
unikli	утік
unikli	втекла
unikli	втекли
unikli	спецпідрозділів
peroxid	ацетону
sedliaci	селяни
gunnar	гуннар
christer	крістер
metafora	метафора
teplejšie	тепліше
stravovanie	їли
stravovanie	їм
stravovanie	їсти
stravovanie	задача
hlbší	глибше
neprežil	survivors
neprežil	вижили
neprežil	вижив
neprežil	пережив
neprežil	вижила
neprežil	вижили
pegasi	пегаса
patti	патті
nežiaduce	непотрібних
dunkerque	dunkerque
proletariátu	пролетаріат
zaistené	захищені
divina	divina
kázeň	проповіді
kázeň	проповідь
hrudník	груди
vinnie	вінні
veľkonočné	пасха
veľkonočné	великдень
vlakové	потяг
vlakové	поїзд
aguilera	агілера
santander	grupo
krasnodar	краснодар
formátovanie	форматування
jenkins	дженкінс
evakuovať	евакуації
dôchodkov	пенсії
lídri	лідери
lídri	лідерів
pohľadávky	заявляє
pohľadávky	стверджує
miliardu	мільярдів
miliardu	мільярд
miliardu	мільярди
miliardu	млрд
nejasnosti	плутанини
kei	kei
derivátov	похідні
mníška	нун
cholesterolu	холестерину
beckett	беккет
liaz	liaz
ropný	нафтовий
ropný	нафту
ropný	нафта
nechtiac	випадково
vogue	vogue
celebrity	celebrity
celebrity	знаменитості
celebrity	знаменитостей
celebrity	знаменитості
identifikátor	ідентифікатор
vyvolanie	індукція
štítky	надписи
štítky	фірмовий
štítky	позначки
štítky	мітки
štítky	позначки
štítky	мітки
aranžovanie	упорядкування
savigny	савіньї
uvoľnenia	випуски
skrutka	плювати
dôrazne	сильно
dôrazne	енергійно
telegram	телеграму
lexington	lexington
prehovoril	звертаючись
prehovoril	вимовити
prehovoril	розмовляли
prehovoril	говорив
prehovoril	говорила
prehovoril	говорили
roubaix	рубе
endemit	ендемік
včiel	бджіл
včiel	бджоли
včiel	бджола
včiel	бджоли
