kategória	категорія
občianske	цивільний
občianske	громадянська
občianske	civic
bratov	браття
bratov	брати
alexandr	alexandr
alexandr	aleksandr
choroba	хвороби
choroba	хворобу
choroba	хвороби
choroba	хвороба
choroba	захворювання
choroba	хвороба
bohov	боги
televízie	телебачення
fáze	стадія
princ	принц
princ	принца
princ	князь
kráľovský	королівська
kráľovský	royal
kráľovský	королівський
kráľovský	королівське
kráľovský	рояль
trasy	шляхи
trasy	маршрутів
trasy	маршрути
trasy	шляхи
trasy	контури
porazili	перемогли
porazili	поразки
corrèze	коррез
videl	бачили
videl	бачив
videl	пила
videl	бачив
videl	побачив
videl	побачила
videl	побачили
primárne	основний
primárne	основне
primárne	основна
štatistiky	статистика
štatistiky	статистикою
štatistiky	статистику
štatistiky	статистики
štatistiky	статистика
štatistiky	статистики
štatistiky	статистика
štatistiky	статистики
štatistiky	статистику
štatistiky	аналіз
južné	південна
južné	південний
južné	південна
južné	південь
južné	південний
existenciu	існування
peňazí	гроші
airlines	антонова
airlines	авіалінії
airlines	airlines
výsledkov	результати
ráno	morning
ráno	ранку
ráno	ранок
ráno	утро
dokončená	завершено
dokončená	завершені
dokončená	виконано
vodca	ватажок
vodca	лідер
využiť	безрезультатно
využiť	задіяти
tému	темою
tému	тему
tému	тема
tému	теми
tému	тему
tému	тема
tému	теми
debutoval	дебютував
početné	безліч
matice	маячня
matice	горішків
pozemný	землею
pozemný	землю
výpravy	crusades
pokračovať	продовжувати
pokračovať	продовжити
pokračovať	продовжуємо
pokračovať	продовжити
pokračovať	поновити
pokračovať	відновити
pokračovať	продовжити
kalifornii	каліфорнію
kalifornii	california
kalifornii	каліфорнія
športový	спортивні
športový	спорт
známym	відома
známym	відоме
známym	відомі
dánsko	данія
dánsko	данії
angličtine	англійською
angličtine	англійська
riadok	лінія
riadok	рядок
riadok	рядка
riadok	пряма
riadok	рядок
frontu	черги
frontu	чергу
frontu	черга
frontu	поставити
kresťanstvo	християнство
kňazi	диякони
kňazi	священики
dostáva	отримує
dostáva	здобуває
dostáva	отримує
srdce	серце
letecké	повітряна
viery	віра
viery	переконання
viery	віра
viery	переконання
viery	погляди
viery	поглядів
výlučne	виключно
zaujímavé	цікавий
zaujímavé	цікаво
zaujímavé	цікаве
volá	дзвонить
volá	покликання
volá	викликає
volá	звертаюсь
teológ	богослов
parlament	парламент
ukazuje	показує
medveď	ведмідь
medveď	ведмедик
psy	псів
psy	собак
psy	собаки
psy	пси
naše	наше
naše	наша
naše	наші
naše	наш
naše	наші
úprava	коригування
úprava	редагування
úprava	монтаж
streda	середа
priestorov	приміщення
priestorov	вкладення
srbsko	сербія
srbsko	сербії
vykonáva	виконує
vykonáva	виконує
ernst	ернст
vendée	вандея
oko	eye
oko	око
orchester	оркестр
orchester	orchestra
založenie	засновники
založenie	заснування
založenie	заклад
úvahy	відбиття
rozšírené	розширені
rozšírené	розширена
rozšírené	розширений
rozšírené	збільшено
rozšírené	широкий
rozšírené	покращений
rozšírené	додатковий
rozšírené	додаткові
rozšírené	додаткове
rozšírené	розширений
rozšírené	додатково
banka	колба
banka	банк
spor	спір
spor	суперечка
vzdušné	повітряна
vzor	взірець
vzor	взірцем
vzor	візерунок
vzor	шаблон
vzor	модель
vzor	моделі
finistère	фіністер
opisuje	описано
opisuje	описує
pohon	тяга
pohon	драйв
pohon	пристрій
pohon	привід
pohon	drive
spoločný	спільна
spoločný	спільне
tunel	тунель
írsko	ірландія
írsko	ірландії
zbraň	зброя
zbraň	рушниця
zbraň	гармата
zbraň	пістолет
predaj	продати
predaj	продавати
predaj	продаж
predaj	розпродаж
predaj	продаж
predaj	продажів
predaj	продаж
predaj	продажі
medicína	ліки
medicína	медицина
zostala	залишилася
zostala	зупинилась
zostala	залишився
alfred	альфред
programe	програма
programe	програма
eric	ерік
slobodu	свобода
správania	поведінка
hill	пагорб
hill	хілл
hill	hill
hill	гілл
queen	цариці
queen	королева
queen	queen
queen	краля
queen	цариця
pracovala	спрацювало
pracovala	працював
pracovala	працювали
pracovala	працювала
turci	турки
nórsko	норвегії
nórsko	норвегія
letectvo	авіації
letectvo	авіація
konania	заходи
konania	процедури
športy	спорт
športy	спортивні
športy	спорту
