மற்றும்	y
நினைவகம்	recuerdo
ரோடு	road
ரோடு	camino
ரோடு	carretera
கர்நாடகா	karnataka
நபி	profeta
நபி	nabi
இவள்	ella
ஆப்கானிஸ்தான்	afganistán
கழிவு	desperdicio
கழிவு	desechos
கழிவு	desecho
கழிவு	residuos
கழிவு	residuo
பற்றாக்குறை	carencia
பற்றாக்குறை	falta
கிம்	kim
ஆரம்பம்	empezar
ஆரம்பம்	start
ஆரம்பம்	inicio
ஆரம்பம்	comienzo
ஆரம்பம்	comienzo
ஆரம்பம்	empezando
ஆரம்பம்	comenzando
நீரிழிவு	diabetes
துன்	thun
துன்	tun
தேவா	deva
இளைஞர்கள்	juventud
இளைஞர்கள்	jovenes
இளைஞர்கள்	jóvenes
இளைஞர்கள்	jovencitos
உளவு	espías
உளவு	espiar
உளவு	espía
நீடித்தது	duraron
நீடித்தது	duró
நீடித்தது	durado
சாம்	sam
புகைப்படம்	fotografía
புகைப்படம்	photo
புகைப்படம்	foto
புகைப்படம்	fotografía
புகைப்படம்	fotografia
திடீர்	repentino
திடீர்	súbita
திடீர்	súbito
திடீர்	repentina
கர்நாடகம்	karnataka
வகுப்புகள்	clases
சாத்தியம்	posible
சாத்தியம்	posibles
ஊதியம்	pagar
ஊதியம்	sueldo
ஊதியம்	pago
ஊதியம்	paga
ஊதியம்	pague
பாலி	pali
பாலி	bali
அக்	oct
பெரும்பான்மையாக	predominantemente
சாகிப்	sahib
ஆசி	australiano
ஆசி	bendición
ஆசி	bendiciones
முட்டைகள்	huevos
முட்டைகள்	huevo
இந்தோனேசிய	indonesia
இந்தோனேசிய	indonesio
கால்கள்	patas
கால்கள்	piernas
தத்துவங்கள்	filosofías
சூடான	caliente
சூடான	hot
சூடான	calientes
சூடான	calor
சூழ்நிலையில்	situacion
சூழ்நிலையில்	situación
வறுமை	pobreza
கந்தக	azufre
கந்தக	sulfuro
பிரம்மா	brahma
குடும்பத்தினர்	familias
குடும்பத்தினர்	familia
குடும்பத்தினர்	familiar
குடும்பத்தினர்	familiares
குடும்பத்தினர்	famila
குடும்பத்தினர்	familia
வலைப்பதிவு	blog
வலைப்பதிவு	bitácora
வாழ்ந்தார்	vivido
வாழ்ந்தார்	vivió
வாழ்ந்தார்	viví
வாழ்ந்தார்	vivía
வாழ்ந்தார்	vivida
அரங்கில்	arena
அரங்கில்	estadio
பதினைந்து	quince
பதினைந்து	fifteen
தனியே	alone
தனியே	solo
தனியே	solos
தனியே	sola
லைவ்	viva
லைவ்	live
லைவ்	vivir
லைவ்	vive
ஆராய்ச்சியாளர்கள்	investigadores
கிருஷ்ணர்	krishna
பண்டிதர்	defensor
பண்டிதர்	defender
பண்டிதர்	defensora
இறைவி	diosa
சர்மா	sharma
தொன்மையான	clásicos
தொன்மையான	clásica
தொன்மையான	clasico
தொன்மையான	classic
தொன்மையான	clásico
லிங்கம்	linga
நாராயண	narayana
வாங்கும்	compras
வட்டு	disco
வட்டு	disco
ஆல்பர்ட்	albert
ஆல்பர்ட்	alberto
குறிக்கோள்	objetivas
குறிக்கோள்	objetiva
குறிக்கோள்	objetivo
குறிக்கோள்	objetivo
குறிக்கோள்	target
குறிக்கோள்	blanco
மீள்	reversibles
மீள்	reversible
குரங்கு	mono
குரங்கு	monkey
குரங்கு	monito
குரங்கு	monos
பயன்படுத்துதல்	usando
பயன்படுத்துதல்	utilizando
ஆண்டவர்	dios
நெருப்பு	incendio
நெருப்பு	fuego
சிலி	chile
பயன்கள்	utiliza
பயன்கள்	usos
பத்தாவது	décima
பத்தாவது	décimo
வாள்	espada
சமூகவியல்	sociología
அன்	ann
வரம்	ilimitada
வரம்	ilimitado
வரம்	ilimitadas
வரம்	ilimitados
வரம்	alcance
வரம்	intervalo
வரம்	gama
வரம்	rango
வரம்	cordillera
பிறகும்	despues
பிறகும்	after
பிறகும்	tras
பிறகும்	después
விலங்கியல்	zoología
ஹைட்ரஜன்	hidrógeno
நலன்	bienestar
ஐக்	ike
வள்ளி	valli
உரிமைகளை	derechos
தேவர்கள்	dioses
மயில்	peacock
பாதுகாக்கும்	protege
பாதுகாக்கும்	proteger
பாதுகாக்கும்	protegiendo
பாதுகாக்கும்	protección
முஹம்மது	muhammad
முஹம்மது	mahoma
நச்சு	tóxicos
நச்சு	tóxico
நச்சு	tóxica
நச்சு	tóxicas
மலேரியா	paludismo
மலேரியா	malaria
பிடித்த	favoritos
பிடித்த	favorita
பிடித்த	favoritas
பிடித்த	favorito
கிளர்ச்சி	rebelión
விதம்	manera
விதம்	camino
விதம்	way
நார்வே	noruega
முகப்பு	hogar
முகப்பு	casa
முகப்பு	inicio
செடி	plantas
செடி	planta
செடி	plantas
செடி	vegetal
செடி	planta
நிர்வாகி	admin
நிர்வாகி	administrador
நிர்வாகி	administradora
நிர்வாகி	administración
நிர்வாகி	gerente
நிர்வாகி	administrador
நிர்வாகி	gestor
நிர்வாகி	manager
நிர்வாகி	administradores
நிர்வாகி	administrador
நிர்வாகி	administradora
திரிபுரா	tripura
விடுதி	hoteles
விடுதி	hotel
விடுதி	hostal
விடுதி	hostel
விடுதி	albergue
நிபுணர்	experto
நிபுணர்	perito
நிபுணர்	expertos
நிபுணர்	experta
பாக்டீரியா	bacteria
பாக்டீரியா	bacterias
லிமிடெட்	limited
லிமிடெட்	limitados
லிமிடெட்	limitado
லிமிடெட்	limitada
லிமிடெட்	limitadas
லிமிடெட்	ooo
லிமிடெட்	ltd
நடக்கிறது	sucediendo
நடக்கிறது	ocurriendo
டிகிரி	grados
டிகிரி	títulos
டிகிரி	titulaciones
டிகிரி	grado
டிகிரி	licenciatura
மீடியா	media
மீடியா	medios
நோ	noh
மந்திரி	jota
மந்திரி	jack
அலுவலகங்கள்	oficinas
அலுவலகங்கள்	despachos
கேட்டார்	pregunté
கேட்டார்	preguntado
கேட்டார்	preguntó
விஞ்ஞான	científicas
விஞ்ஞான	científico
விஞ்ஞான	científica
விஞ்ஞான	científicos
தாத்தா	abuelito
தாத்தா	abuelo
வருடாந்திர	anualmente
வருடாந்திர	anual
வருடாந்திர	anuales
வருடாந்திர	anualmente
வருடாந்திர	anual
வருடாந்திர	anuales
சிரியா	siria
அஞ்சலி	tributo
அஞ்சலி	homenaje
அஞ்சலி	tributos
தாள்	paper
தாள்	ponencia
தாள்	papel
தாள்	hoja
தாள்	chapa
தாள்	chapas
தாள்	sábana
தாள்	chapas
தாள்	sábanas
தாள்	hojas
தாள்	sabanas
குறைக்கிறது	reduce
பாத்திரங்கள்	platillos
பாத்திரங்கள்	platos
பெரிதாக	ampliar
பெரிதாக	acercamiento
பெரிதாக	zoom
பெரிதாக	amplía
அயோடின்	yodo
முக்கியம்	gnomo
