اتھاہ	deep
سِپاس	syukur
سِپاہ	tentera
سِپاہ	army
سِپاہ	perajurit
سِپاہ	tentera
سِپاہ	askar
سِپاہی	soldier
سِپاہی	perajurit
سِپاہی	askar
سِپاہی	sipahi
سِپر	sekuriti
سِپر	keselamatan
سِپر	perlindungan
سِپر	perlindungan
سِپر	perisai
سِپر	perisainya
سپراندازی	surrender
سپراندازی	menyerah
سپرڈالنا	surrender
سپرڈالنا	menyerah
سُپُرد	kepercayaan
سُپُرد	trust
سُپُرد	jagaan
سُپُرد	cas
سُپُرد	caj
سُپُرد	charge
سُپُرد	libas
سُپُرداری	surrender
سُپُرداری	menyerah
سُپُرداری	delivery
سُپُرداری	penghantaran
سُپُردگی	surrender
سُپُردگی	menyerah
سُپُردگی	delivery
سُپُردگی	penghantaran
سُپُردگی	cas
سُپُردگی	caj
سُپُردگی	charge
سُپُردگی	libas
سپنا	mimpi
سپنا	dream
سپولا	musuh
سپولا	musuhnya
سِپِہر	sore
سِپِہر	petang
سِپِہر	tengahari
سِپہر	keberuntungan
سِپہر	fortune
سِپہر	sky
سِپہر	langit
سِپہر	waktu
سِپہر	masa
سِپہر	time
سِپہر	world
سِپہر	dunia
سِپہر	langit
سپید	lemah
سپید	white
سپید	putih
سپید	pale
سپید	pucat
سپیدہ	subuh
سپیدہ	fajar
سپیدہ	keputihan
سپیدی	ringan
سپیدی	cahaya
سپیدی	light
سپیدی	keputihan
سپھل	bermanfaat
سپھل	berguna
سپھل	berbuah
ست	tenaga
ست	power
ست	kuasa
ست	fidelity
ست	benar
ست	true
ست	kebenaran
ست	jiwa
ست	soul
ست	vigour
ست	kebajikan
ست	kesucian
ست	allah
ست	iman
ست	kanan
ست	kan
ست	might
ست	seven
ست	tujuh
ست	tenaga
ست	power
ست	kuasa
ست	fidelity
ست	benar
ست	true
ست	kebenaran
ست	jiwa
ست	soul
ست	pati
ست	essence
ست	intipati
ست	ekstrak
ست	vigour
ست	kebajikan
ست	kesucian
ست	allah
ست	iman
ست	kanan
ست	kan
ست	might
ست	seven
ست	tujuh
سُتا	nipis
سُتا	lemah
ستّا	tenaga
ستّا	tenaga
ستّا	power
ستّا	kuasa
ستّا	vigour
ستّا	kekuatan
سِتار	sitar
سُتار	waktu
سُتار	masa
سُتار	time
سُتار	keselesaan
سُتار	carpenter
سُتار	peluang
سُتار	kesempatan
سِتارہ	star
سِتارہ	bintang
سِتارہ	asterisk
سِتارہ	nasib
سِتان	stesyen
سِتان	stesen
سِتان	gerai
سِتان	stall
قبرستان	perkuburan
سِتاں	merampas
سِتاں	occupying
ستانا	azab
ستانا	mengadili
ستانا	azab
ستانا	mengadili
ستائش	eulogi
ستائش	pujian
ستائش	puji
ستائش	terpuji
ستائشی	memuji
سِتبر	tebal
سِتبر	susah
سِتبر	hard
سِتبر	keras
سِتبر	kasar
سِتبری	ketebalan
ستر	penutup
ستر	cover
ستر	cadar
ستّر	banyak
سترہ	seventeen
سُترہ	tongkat
سُترہ	stick
سُتلی	string
سُتلی	rentetan
سِتم	keganasan
سِتم	penindasan
سِتم	kezaliman
سِتم	ketidakadilan
سِتم	kekejaman
سِتم	kezaliman
سِتمبر	september
سُتواں	nipis
سِتُودہ	terpuji
سِتُودہ	terpuji
سُتُون	balok
سُتُون	pillar
سُتُون	kolum
سُتُون	sokongan
سُتُون	support
سُتُون	sokong
سُتُون	prop
ستونتی	bertaqwa
ستونتی	jujur
سُتوہ	sedih
سُتوہ	sad
سِتہّ	six
سِتہّ	enam
ستی	sati
ستّیا	tenaga
ستّیا	power
ستّیا	kuasa
ستّیا	perlawanan
ستّیا	resistance
ستّیا	kekuatan
ستیاناس	merosakkan
ستّیاناس	merosakkan
سِتیزہ	perebutan
سِتیزہ	lawan
سِتیزہ	berlawan
سِتیزہ	bergaduh
سِتیزہ	fight
سِتیزہ	konflik
سِتیزہ	pertempuran
سِتیزہ	peperangan
سِتیزہ	perselisihan
سِتیزہ	pertempuran
سِتیزہ	combat
سِتیزہ	memerangi
سِتیزہ	tempur
ستّیہ	good
ستّیہ	gud
ستّیہ	benar
ستّیہ	true
ستّیہ	kebenaran
ستّیہ	real
ستّیہ	jujur
ستّیہ	ketulusan
ستّیہ	keikhlasan
ستّیہ	keadilan
ستّیہ	iman
ستّیہ	ikhlas
ستھان	kediaman
سُتھرا	cemerlang
سُتھرا	excellent
سُتھرا	elegan
سُتھرا	molek
سُتھرا	bersih
سُتھرا	clear
سُتھرا	jelas
ستھراؤ	diffusion
سُتھرائی	kekemasan
سُتھرائی	keanggunan
سُتھرائی	elegance
سٹ	union
سٹ	kesatuan
سٹ	penyatuan
سٹ	konfederasi
سٹ	liga
سٹ	plot
سٹّا	spekulasi
سٹّا	pertaruhan
سٹّا	betting
سٹاسٹ	cepat
سٹاسٹ	hentinya
سٹاک	sebat
سٹاک	mendera
سٹانا	tampal
سٹانا	paste
سٹانا	tongkat
سٹانا	stick
سٹانا	bersatu
سٹانا	unite
سٹانا	menyatukan
سٹانا	gusi
سٹانا	gum
سٹکنا	menghilang
سٹنا	gabung
سٹنا	menggabungkan
سٹنا	tinggalkan
سٹنا	tongkat
سٹنا	stick
سٹنا	gugurkan
سٹنا	drop
سٹنا	baling
سٹنا	balingan
سٹّہ	spekulasi
سِٹیّ	deria
سِٹیّ	indera
سِٹیّ	pancaindera
سٹّے	spekulasi
سٹھورا	rempah
سٹھورا	halia
سج	shape
سج	bentukkan
سج	bentuk
سج	penampilan
سج	kemunculan
سج	rupa
سج	hiasan
سُجان	bijak
سُجان	wise
سُجان	cerdas
سجانا	susun
سجانا	hias
سجانا	menghias
سجانا	menghiasi
سجانا	susun
سجانا	menghiasi
سجاوٹ	susunan
سجاوٹ	hiasan
سِجل	good
سِجل	gud
سِجل	tulen
سِجل	murni
سِجل	pure
سِجل	terang
سِجل	cerah
سِجل	elegan
سِجل	molek
سِجل	sihat
سِجل	fine
سِجل	nice
سِجل	shining
سِجِل	skrol
سجن	rakan
سجن	sahabat
سجن	pencinta
سجن	kekasih
سجن	lover
سجن	sweetheart
سجن	boyfriend
سجن	suaminya
سجن	suami
سِجن	penjara
سِجن	penjara
سجنا	pencinta
سجنا	kekasih
سجنا	lover
سجنی	girlfriend
سجنی	tercinta
سجنی	sweetheart
سجّی	kanan
سجّی	kan
سجّی	alkali
سجیلا	dihiasi
سجیلا	bergaya
سجیلا	handsome
سجیّہ	alam
سجیّہ	tabii
سجیّہ	semulajadi
سجیّہ	baran
سِجھانا	rebus
سِجھانا	meleleh
سِجھانا	melt
سِجھانا	luluh
سُجھانا	tunjuk
سُجھانا	papar
سچ	kebenaran
سچ	benar
سچ	true
سچ	real
سچ	memang
سچ	asli
سچ	tulen
سچ	genuine
سچّا	real
سچّا	jujur
سچّا	adil
سچّا	fair
سچّا	asli
سچّا	tulen
سچّا	genuine
سچّا	benar
سچّا	true
سچّا	tulen
سچّا	murni
سچّا	pure
سچّا	real
سچّا	jujur
سچّا	adil
سچّا	fair
سچّا	asli
سچّا	tulen
سچّا	genuine
سچّا	ikhlas
سچّائی	ketulenan
سچّائی	kesucian
سچّائی	kejujuran
سچّائی	ketulenan
سچّائی	kesucian
سچّائی	kebenaran
سچّائی	kejujuran
سُچت	free
سچّل	original
سچّل	betulkan
سچّل	betul
سچّی	real
سچّی	asli
سچّی	tulen
سچّی	genuine
سچّی	ikhlas
سچّی	benar
سچّی	true
سُچیت	careful
سحاب	awan
سحاب	cloud
سحابِیہ	nebula
سحاف	pemakaian
سحر	subuh
سحر	fajar
سِحر	pesona
سِحر	sihir
سِحر	ajaibnya
سِحر	magic
سِحر	sihir
سِحر	magik
سِحر	fascination
سخافت	kebodohan
سخافت	kebodohan
سخت	firma
سخت	tegas
سخت	strong
سخت	kukuh
سخت	kuat
سخت	sangat
سخت	sukar
سخت	ketat
سخت	erat
سخت	tegas
سخت	ketat
سخت	strict
سخت	amat
سخت	teramat
سخت	firma
سخت	tegas
سخت	strong
سخت	kukuh
سخت	kuat
سخت	pepejal
سخت	pejal
سخت	padu
سخت	susah
سخت	hard
سخت	keras
سخت	sangat
سخت	sukar
سخت	ketat
سخت	erat
سخت	tegas
سخت	ketat
سخت	strict
سخت	amat
سخت	teramat
سختی	kemiskinan
سختی	severity
سختی	kekejaman
سختی	kemiskinan
سختی	severity
سختی	kekejaman
سختی	hardness
سختی	kekerasan
سُخرہ	ejekan
سُخن	syak
سُخن	kemusykilan
سُخن	ragu
سُخن	pidato
سُخن	speech
سُخن	pertuturan
سُخن	puisi
سُخن	perkataan
سخی	pemurah
سخی	dermawan
سخی	melimpah
سخیف	senonoh
سخیف	nipis
سد	halangan
سد	penghalang
سد	wall
سد	dinding
سد	pagar
سد	halangan
سُد	deria
سُد	akal
سُد	ingatan
سُد	memory
سُد	kesedaran
سدا	always
سدا	sentiasa
سدا	selalu
سدا	pernah
سدا	penah
سدا	ever
سدا	always
سدا	sentiasa
سدا	selalu
سُداب	tenaga
سُداب	power
سُداب	kuasa
سُداب	kekuatan
سُدرشن	handsome
سدید	strong
سدید	kukuh
سدید	kuat
سِدھ	suci
سِدھ	kudus
سِدھ	holy
سِدھ	siddha
سِدھ	dicapai
سِدھ	perfect
سِدھ	sempurna
سِدھ	sah
سِدھ	berjaya
سِدھ	kanan
سِدھ	kan
سِدھ	saint
سُدھ	intelligence
سُدھ	kecerdasan
سُدھ	perisikan
سُدھ	perhatian
سُدھ	kanan
سُدھ	kan
سُدھ	kesedaran
سُدھ	tulen
سُدھ	murni
سُدھ	pure
سُدھ	straight
سُدھ	peduli
سُدھ	care
سُدھ	ingatan
سُدھ	memory
سدھا	dilatih
سدھا	terlatih
سدھا	latih
سدھا	dijinakkan
سُدھار	pembaikan
سُدھار	peningkatan
سُدھار	pembetulan
سُدھار	pengubatan
سُدھار	reformasi
سِدھارتھ	berjaya
سِدھارتھ	buddha
سِدھارنا	tinggalkan
سِدھارنا	cekal
سِدھارنا	die
سِدھارنا	mati
سُدھارنا	pembaharuan
سُدھارنا	reformasi
سُدھارنا	betulkan
سُدھارنا	betul
سُدھارنا	meningkatkan
سُدھارنا	improve
سُدھرنا	meningkatkan
سُدھرنا	improve
سِدّھی	ketepatan
سِدّھی	pencapaian
سِدّھی	kesempurnaan
سر	takat
سر	point
سر	awai
سر	chief
سر	ketua
سر	kepala
سر	utama
سر	sifu
سر	master
سر	summit
سر	kemuncak
سر	keinginan
سر	kemahuan
سر	pengetua
سر	hujung
سر	penghujung
سر	pengkhususan
سر	mejar
سر	major
سر	kepala
سر	top
سر	niat
سر	mahkota
سر	crown
سر	petua
سر	tuhan
سر	lord
سر	takat
سر	point
سر	awai
سر	chief
سر	ketua
سر	kepala
سر	utama
سر	sifu
سر	master
سر	summit
سر	kemuncak
سر	keinginan
سر	kemahuan
سر	pengetua
سر	hujung
سر	penghujung
سر	pengkhususan
سر	mejar
سر	major
سر	kepala
سر	top
سر	niat
سر	mahkota
سر	crown
سر	petua
سر	tuhan
سر	lord
سر	tengkorak
سرآمد	chief
سرآمد	ketua
سرآمد	kepala
سرآمد	dipilih
سرآمد	terpilih
سربراہ	komander
سربراہ	guide
سربراہ	panduan
سربراہ	leader
سربراہ	pemimpin
سربراہ	pembaris
سربراہ	penguasa
سربراہ	komander
سربراہ	guide
سربراہ	panduan
سربراہ	leader
سربراہ	pemimpin
سربراہ	kepala
سربراہ	pembaris
سربراہ	penguasa
سربراہی	arahan
سربراہی	perintah
سربستہ	dimeteraikan
سربستہ	ditutup
سربستہ	tertutup
سربستہ	rahsia
سربستہ	tersorok
سربستہ	hidden
سربستہ	disorok
سرپرست	guardian
سرپرست	wali
سرپرست	guardian
سرپرست	wali
سرپرست	pelindung
سرِپستاں	digali
سرِپستاں	puting
سرتاب	derhaka
سرتابی	menderhaka
سرتابی	pemberontakan
سرتاج	chief
سرتاج	ketua
سرتاج	kepala
سرتاج	sifu
سرتاج	master
سرتاج	kepala
سرتاج	tuhan
سرتاج	lord
سرتاج	suaminya
سرتاج	suami
سرچشمہ	spring
سرچشمہ	pancut
سرچشمہ	pancutan
سرچشمہ	asal
سرچشمہ	asalnya
سرچشمہ	sumber
سرچشمہ	pancutan
سرحد	sempadan
سرحد	batas
سرحد	hadkan
سرحد	had
سرحد	hadkan
سرحد	had
سرحد	limit
سرحد	sempadan
سرخوش	mabuk
سرخوشی	mabuk
سرخوشی	kemabukan
سرخیل	chief
سرخیل	ketua
سرخیل	kepala
سرخیل	leader
سرخیل	pemimpin
سردار	komander
سردار	sardar
سردار	chief
سردار	ketua
سردار	kepala
سردار	kepala
سردار	sikh
سردرد	buai
سردرد	masalah
سردرد	menyusahkan
سردرد	kepedihan
سردرد	sakit
سردرد	keperitan
سردرد	kesakitan
سردرد	pain
سرزدہونا	kesilapan
سرزور	derhaka
سرزوری	pemberontakan
سرشار	mabuk
سرشار	full
سرشار	kenyang
سرشار	penuh
سرشاری	mabuk
سرشاری	kemabukan
سرغنہ	chief
سرغنہ	ketua
سرغنہ	kepala
سرفراز	dibezakan
سرفرازی	ketinggian
سرکردگی	prominence
سرکردگی	arahan
سرکردگی	perintah
سرکش	derhaka
سرکوبی	hukuman
سرکوبی	azab
سرگراں	angry
سرگراں	marah
سرگراں	tipsy
سرگراں	bangga
سرگراں	proud
سرگرانی	kemarahan
سرگرانی	amarah
سرگرانی	kebanggaan
سرگرانی	pride
سرگرانی	maruah
سرگرانی	kemurkaan
سرگرداں	bimbang
سرگرداں	risau
سرگرداں	perplexed
سرگردانی	kekeliruan
سرگردانی	kekalutan
سرگرم	active
سرگرم	aktif
سرگرم	rajin
سرگرم	active
سرگرم	aktif
سرگرمی	aktiviti
سرگروہ	chief
سرگروہ	ketua
سرگروہ	kepala
سرگزشت	biografi
سرگزشت	naratif
سرمست	mabuk
سرمست	mabuk
سرمغزی	debat
سرنوشت	nasib
سرنوشت	destiny
سرنوشت	takdirnya
سرنوشت	takdir
سروپا	semua
سروسامان	perabut
سروسامان	perabot
سروسامان	furniture
سروسامان	ditalian
سروسامان	apparatus
سروسامان	bagasi
سروکار	perhubungan
سروکار	hubungan
سروکار	relationship
سروکار	kaitan
سروکار	perniagaan
سروکار	bisnes
سروکار	kebimbangan
سروکار	sambungan
سرہنگ	komander
سرہنگ	derhaka
سرہنگ	chief
سرہنگ	ketua
سرہنگ	kepala
سرہنگ	brave
سرہنگ	berani
سرہنگ	soldier
سرہنگ	perajurit
سرہنگ	askar
سرہنگ	strong
سرہنگ	kukuh
سرہنگ	kuat
سرہونا	bertengkar
سرہونا	berbalah
سرہونا	pergaduhan
سرجھکانا	hantar
سرجھکانا	berjemaah
سرجھکانا	busur
سرجھکانا	bow
سرچڑھا	biadap
سرڈُوب	drenched
سرڈُوب	tenggelamkan
سرڈُوب	lemas
سرمونڈنا	curang
سِر	misteri
سِر	rahsia
سُر	ahd
سُر	sun
سُر	matahari
سُر	mentari
سُر	allah
سُر	nada
سُر	tone
سُر	dewa
سُر	note
سُر	nota
سُر	lagu
سُر	song
سُر	vokal
سُر	melodi
سُر	melody
سُر	ahd
سُر	sun
سُر	matahari
سُر	mentari
سُر	allah
سُر	nada
سُر	tone
سُر	dewa
سُر	note
سُر	nota
سُر	lagu
سُر	song
سُر	tune
سُر	vokal
سُر	melodi
سُر	melody
سرا	istana
سرا	palace
سرا	menyanyi
سرا	bernyanyi
سرا	nyanyian
سرا	mansion
سرا	penginapan
سِرا	takat
سِرا	point
سِرا	awai
سِرا	hujung
سِرا	penghujung
سِرا	top
سِرا	petua
سراب	illusi
سراب	ilusi
سراب	mirage
سراب	illusi
سراب	ilusi
سراپ	sumpahan
سراپ	kutukan
سراپ	mencarut
سراپا	sepenuhnya
سراپا	complete
سراپا	lengkap
سراپا	fully
سراپا	menjelma
سِراج	candle
سِراج	lilin
سِراج	ahd
سِراج	sun
سِراج	matahari
سِراج	mentari
سِراج	lampu
سِراج	pelita
سراسر	sepenuhnya
سراسر	keseluruhan
سراسر	whole
سراسر	sepenuhnya
سراسر	sepenuhnya
سراسر	keseluruhan
سراسر	whole
سراسر	sepenuhnya
سراسیمگی	alarm
سراسیمگی	ketakutan
سراسیمگی	fear
سراسِیمہ	takut
سراسِیمہ	khuatir
سراسِیمہ	keliru
سراسِیمہ	bingung
سراسِیمہ	confused
سراسِیمہ	diganggu
سراسِیمہ	terganggu
سُراغ	tanda
سُراغ	mark
سُراغ	klu
سُراغ	carian
سُراغ	gelintar
سُراغ	enquiry
سُراغ	siasatan
سُراغ	tanda
سُراغ	petanda
سُراغ	sign
سُراغ	tandatangan
سُراغ	mengintip
سُراغ	surih
سُراغ	jejak
سُراغی	detektif
سُراگائے	yak
سِرانا	sejuk
سِرانا	cool
سراون	harrow
سراہنا	approve
سراہنا	approve
سراہنا	pujian
سراہنا	puji
سراہنا	terpuji
سرائی	menyanyi
سرائی	bernyanyi
سرائی	nyanyian
سرائے	caravanserai
سرائے	caravanserai
سرائے	penginapan
سرایت	penembusan
سرایت	penyerapan
سرایندہ	penyanyi
سرایندہ	singer
سرایندہ	berdikir
سرایندہ	nyanyian
سرایندہ	menyanyi
سرایندہ	bernyanyi
سرایندہ	nyanyian
سُرب	plumbum
سُرب	lead
سُرب	pimpin
سربسر	sepenuhnya
سرپٹ	cepat
سرپٹ	gallop
سرپَیر	deria
سرپَیر	akal
سُرت	perhatian
سُرت	kesedaran
سُرت	rekaan
سُرت	design
سُرت	niat
سُرت	pertimbangan
سُرت	aim
سُرت	ingatan
سُرت	memory
سُرت	mind
سُرت	minda
سُرتا	amaran
سُرتا	cerdas
سرِجن	maker
سرِجن	pembuat
سرِجن	pencipta
سرِجنا	mencipta
سرِجنا	borang
سرِجنا	buat
سرِجنا	produce
سرِجنا	hasilkan
سرجیون	strong
سرجیون	kukuh
سرجیون	kuat
سرجیون	menyegarkan
سرجیون	abadi
سرجیون	basah
سرجیون	evergreen
سرجیون	moist
سرجیون	lembab
سرچنگ	keletihan
سرچنگ	buruh
سرچنگ	labour
سرچنگ	slap
سرچنگ	tampar
سرچنگ	tamparan
سرچنگ	berdebar
سرچنگ	buai
سرچنگ	masalah
سرچنگ	menyusahkan
سرچنگ	blow
سرچنگ	meletupkan
سرچنگ	menghembus
سِرحان	wolf
سِرحان	serigala
سُرخ	merah
سُرخ	red
سُرخ	marxist
سُرخا	komunis
سُرخا	merah
سُرخا	red
سُرخا	sosialis
سِرخانہ	sempadan
سِرخانہ	hadkan
سِرخانہ	had
سِرخانہ	limit
سُرخرو	berjaya
سُرخی	lipstick
سُرخی	rouge
سُرخی	kemerahan
سرد	sejuk
سرد	cool
سرد	sedih
سرد	sad
سرد	dead
سرد	mati
سرد	sejuk
سرد	cool
سرد	sedih
سرد	sad
سرد	dead
سرد	mati
سرد	sejukkan
سرد	sejuk
سرددل	acuh
سرداری	peraturan
سرداری	rule
سرداری	bergoyang
سرداری	menghayun
سرداری	peraturan
سرداری	rule
سرداری	bergoyang
سرداری	menghayun
سردی	winter
سردی	sejukkan
سردی	sejuk
سررشتہ	jabatan
سررشتہ	court
سررشتہ	mahkamah
سررشتہ	suai
سررشتہ	pejabat
سررشتہ	office
سررشتہ	tradisi
سرزنش	teguran
سِرس	akasia
سرسام	frenzy
سرسام	igauan
سرسامی	mengigau
سرسبز	green
سرسبز	hijau
سرسر	geli
سرسراہٹ	gerakan
سرسراہٹ	pergerakan
سرسراہٹ	gerak
سرسراہٹ	berdesir
سرسراہٹ	hiss
سرسراہٹ	gerakan
سرسراہٹ	pergerakan
سرسری	rumusan
سرسری	ringkasan
سرسری	rumusan
سرسری	ringkasan
سُرسُری	geli
سُرسُری	geli
سرِشت	alam
سرِشت	tabii
سرِشت	semulajadi
سرِشت	perangai
سرشتہ	court
سرشتہ	mahkamah
سرشتہ	tradisi
سرشتہ	pejabat
سرشتہ	office
سِرشٹ	alam
سِرشٹ	tabii
سِرشٹ	semulajadi
سِرشٹ	penciptaan
سرِشک	koyakan
سرِشک	koyak
سرطان	barah
سرطان	kanser
سرطان	ketam
سرطان	crab
سرطان	kesengsaraan
سُرعت	speed
سُرعت	kelajuan
سرف	kelebihan
سُرفہ	batuk
سُرفہ	ulat
سرقہ	kecurian
سرقہ	mencuri
سرقہ	plagiat
سرقہ	rompakan
سرک	menggerakkan
سرک	memindah
سرک	bergerak
سرک	sliding
سِرکا	cuka
سرکار	sir
سرکار	tuan
سرکار	encik
سرکار	sifu
سرکار	master
سرکار	sarkar
سرکار	property
سرکار	hartanah
سرکار	tuhan
سرکار	lord
سرکار	pemerintahan
سرکار	kerajaan
