και	és
μαργαρίτα	daisy
μαργαρίτα	margarita
πόρτο	porto
αφροδίτη	aphrodité
αφροδίτη	vénusz
αποδεκτή	elfogadhatónak
αποδεκτή	elfogadható
αποδεκτή	elfogadva
αποδεκτή	elfogadott
αποδεκτή	elfogadta
οποιονδήποτε	bárkinek
οποιονδήποτε	valaki
οποιονδήποτε	bárkit
οποιονδήποτε	bárki
απονομή	odaítélése
σύμπαν	univerzum
σύμπαν	világegyetem
σύμπαν	kozmosz
πρακτικές	gyakorlatok
συντάκτες	írók
συντάκτες	szerzői
συντάκτες	szerzők
διαταραχή	zavar
διαταραχή	rendellenesség
διαταραχή	zavar
σαίξπηρ	shakespeare
οτιδήποτε	bármit
οτιδήποτε	bármi
συνεισφορές	hozzájárulások
συνεισφορές	járulékok
συνεισφορές	hozzájárulás
συνεισφορές	járulék
επιστημονικό	tudományos
μαίρη	mary
μαίρη	mária
ακριβή	pontos
ακριβή	precíz
ακριβή	pontos
ακριβή	drágák
ακριβή	drága
σιδηροδρομικός	vasútvonal
σιδηροδρομικός	vasút
σιδηροδρομικός	vasúti
πόδι	gyalog
πόδι	láb
πόδι	lábat
πόδι	lábát
πόδι	láb
παρκ	park
βρυξέλλες	brüsszelben
βρυξέλλες	brüsszeli
βρυξέλλες	brüsszel
ροπή	nyomaték
άνθη	virágok
άνθη	virág
άνθη	virágot
αστέρι	csillagos
αστέρι	csillag
αστέρι	sztár
συμμετέχοντες	résztvevőknek
συμμετέχοντες	résztvevők
συμμετέχοντες	résztvevő
συμμετέχοντες	résztvevők
συνέβαλε	hozzájárult
δωμάτιο	terem
δωμάτιο	szoba
πάσχα	pészah
πάσχα	húsvéti
πάσχα	húsvét
βοηθά	segít
γραμματεία	titkárság
δημόσιες	nyilvános
δημόσιες	nyilvánosság
δημόσιες	nyilvánosan
δημόσιες	publikus
ανθρώπινα	ember
ανθρώπινα	emberi
φτερά	tollak
φτερά	toll
φτερά	szárnyai
φτερά	szárnyakat
φτερά	szárnyak
φτερά	szárny
απαγόρευση	tilalom
απαγόρευση	tilalom
απαγόρευση	tilalmak
αίθουσες	helyiségek
αίθουσες	szoba
αίθουσες	szobákban
αίθουσες	szobák
επιβάτες	utas
επιβάτες	utasok
υιός	fiam
υιός	fiuk
αξιωματικοί	tisztek
φιλοξενεί	házigazdák
φιλοξενεί	szervezők
σερβικά	szerb
σερβικά	szerbia
διάλυμα	megoldást
διάλυμα	megoldás
διάλυμα	oldat
καύσης	égésű
καύσης	égés
σύνολα	díszlet
σύνολα	készletek
σύνολα	készlet
διάδοχο	utódja
αξίες	érték
αξίες	értékek
δημοφιλή	népszerű
δημοφιλή	népszerűek
δημοφιλή	aktuális
εξορία	száműzetés
εξορία	száműzött
εξορία	száműzetés
ανατροπή	csavar
ανατροπή	fordulat
ανατροπή	megbuktatni
επιλογές	opciók
επιλογές	beállítások
επιλογές	lehetőségek
επιλογές	döntések
τόμ	tomi
τόμ	tom
φωνές	hangok
φωνές	hangokat
θεωρητικά	elméletileg
θεωρητικά	elméleti
ενότητες	modulok
ενότητες	szakaszok
ενότητες	szelvény
αντιπολίτευση	ellenzéki
αντιπολίτευση	ellenzék
εισήλθε	bevitt
εισήλθε	belépett
εισήλθε	beléptem
εισήλθε	lépett
υποψήφιοι	jelöltek
υποψήφιοι	jelöltek
υποψήφιοι	jelentkezők
υποψήφιοι	pályázók
υποψήφιοι	kérelmező
υποψήφιοι	jelentkezők
υποψήφιοι	pályázók
θρησκευτικό	vallásos
θρησκευτικό	vallás
θρησκευτικό	vallási
φορτίο	terhelés
φορτίο	rakomány
φορτίο	szállítmány
φορτίο	szállítmány
φορτίο	szállítás
αφιερωμένο	elkötelezett
γαλαξίας	galaxis
γαλαξίας	galaxy
αζερμπαϊτζάν	azerbajdzsán
ιωάννα	johanna
ιωάννα	joan
ιωάννα	jeanne
ιωάννα	joanna
ιωάννα	jeanne
ατλέτικο	atletico
ατλέτικο	atlético
παίζοντας	játszik
παίζοντας	játszom
πολίτη	polgár
πολίτη	állampolgár
πολίτη	polgárok
συνδέσμους	linkek
συνδέσμους	hivatkozások
συνδέσμους	kapcsolatok
αριστοτέλη	arisztotelész
ελάχιστο	minimum
ελάχιστο	minimális
ελάχιστο	legkisebb
ελάχιστο	minimálisan
ελάχιστο	minimális
ελάχιστο	minimálisan
γυρίσματα	forgatás
γυρίσματα	lövöldözés
γυρίσματα	lő
γυρίσματα	lövés
γυρίσματα	forgatás
επίλυση	megoldani
επίλυση	megoldani
κεντρικός	központi
κουλτούρα	tenyésztés
κουλτούρα	kultúra
προφήτη	próféta
πτηνά	madarak
βρετανικά	britek
βρετανικά	angol
βρετανικά	brit
χαρτί	papír
σετ	szett
σετ	set
σετ	beállítva
σετ	forgatás
σετ	díszlet
σετ	készletek
σετ	készlet
σημειώθηκε	megjegyzendő
σημειώθηκε	megjegyeztem
προκύπτουν	felmerülő
χάρις	haris
χάρις	harris
φαραώ	fáraók
φαραώ	fáraó
εξαιρετική	kiváló
τρόφιμα	étel
τρόφιμα	élelem
τρόφιμα	élelmiszerek
τρόφιμα	táplálék
τρόφιμα	élelmiszer
τρόφιμα	élelmiszerek
τρόφιμα	ételek
τρόφιμα	élelmiszerek
συνδέθηκε	kapcsolódott
συνδέθηκε	kapcsolt
συνδέθηκε	összekapcsolt
συνδέθηκε	kapcsolatban
χρήσιμο	hasznos
χρήσιμο	segítőkész
χρήσιμο	hasznos
άλατα	sói
προσδιορισμός	meghatározás
προσδιορισμός	meghatározása
εργατικό	munkaügyi
εργατικό	munkaerő
ποταμών	folyók
ποταμών	rivers
ανοιχτό	nyitva
θετική	pozitívak
θετική	pozitív
καλύπτεται	fedett
καλύπτεται	lefedett
καλύπτεται	fedezett
καλύπτεται	borított
πέμπτο	ötödik
χαμηλό	alacsonyan
χαμηλό	alacsony
παράταση	meghosszabbítás
παράταση	kiterjesztés
παράταση	kiterjesztése
παράταση	bővítés
κυμαίνεται	tartományok
βλάστηση	növényzet
κατάλληλα	helyénvaló
κατάλληλα	megfelelő
κατάλληλα	alkalmas
κατάλληλα	megfelelő
εβραϊκή	héber
αποστάσεις	távolságok
ομόνοια	concord
αστική	városi
οδηγία	irányelv
μεταφορών	közlekedés
μεταφορών	fuvarozás
μεταφορών	szállítás
μεταφορών	közlekedési
στιούαρτ	stewart
στιούαρτ	stuart
χειρόγραφο	kéziratot
χειρόγραφο	kézirat
έντομα	rovarok
έντομα	rovarok
έντομα	bogarak
θείου	kén
αθλητισμός	sport
αθλητισμός	sport
αθλητισμός	sportban
δουλεύει	működik
πολεμικά	hadihajó
λειτουργικό	működési
λειτουργικό	funkcionális
λειτουργικό	működőképes
λειτουργικό	operatív
εκλεγεί	megválasztott
μόριο	molekula
γουινέας	guinea
γουινέας	guineai
σοβαρό	komoly
σοβαρό	súlyos
παρατηρηθεί	megfigyelhető
παρατηρηθεί	megfigyelt
σκάκι	sakk
ποτάμι	folyami
ποτάμι	folyó
θεότητα	istenség
θεότητα	istenség
αρέσει	kedvel
αρέσει	szereti
αρέσει	kedveli
διάγραμμα	diagram
διάγραμμα	ábra
διάγραμμα	grafikon
διάγραμμα	diagram
πεδιάδα	sima
ονόματι	megnevezett
εκφράζει	kifejezi
αρμενία	örményország
ποσειδώνα	poszeidón
ποσειδώνα	neptune
σκέψης	gondolkodás
σκέψης	gondolkodik
σκέψης	gondolkodom
σκέψης	gondolkodó
τραυματίες	sérültek
τραυματίες	sérült
τραυματίες	megsérült
τραυματίες	sérült
τραυματίες	sebesült
κορίνθου	corinth
σμήνος	klaszter
σμήνος	nyáj
σμήνος	század
σμήνος	raj
αναγνώστες	olvasók
αναγνώστες	olvasó
ιιι	iii
διπλωμάτης	diplomata
απολύτως	abszolút
χιλή	chilei
χιλή	chile
σαράντα	negyven
ασθένειες	betegségek
αίτια	okok
αίτια	okozza
αίτια	okoz
άγρια	wild
άγρια	vadon
άγρια	vadak
άγρια	vad
μαρίνα	marina
μαρίνα	kikötő
πτέρυγα	ward
πτέρυγα	szárnyat
πτέρυγα	szárnya
πτέρυγα	wing
πτέρυγα	szárny
υποψήφια	tagjelölt
υποψήφια	pályázó
υποψήφια	jelölt
εκμετάλλευση	hasznosítás
εκμετάλλευση	kizsákmányolás
εκμετάλλευση	holding
ανώτατη	legfőbb
ανώτατη	legfelsőbb
σοσιαλιστικό	szocialista
σοσιαλιστικό	szocialisták
διάσημος	híres
διάσημος	híresség
διάσημος	híresség
διάσημος	celeb
διάσημος	hírességek
νυν	áramlat
νυν	jelenlegi
νυν	aktuális
συνεχίζεται	folytatódik
συνεχίζεται	folytatás
συνεχίζεται	folyamatos
συνεχίζεται	folytatása
συνεχίζεται	folytatta
συνεχίζεται	folytatás
συνεχίζεται	folytatódott
χτισμένο	épült
χτισμένο	épített
χτισμένο	felépített
χτισμένο	beépített
προετοιμασία	előkészületek
προετοιμασία	elkészítése
προετοιμασία	előkészítés
προετοιμασία	felkészülés
προετοιμασία	készítmény
προετοιμασία	előkészítése
προετοιμασία	készülnek
προετοιμασία	felkészülés
προετοιμασία	készül
τουρκικό	török
αξιοθέατα	látnivalók
αξιοθέατα	tereptárgyak
αξιοθέατα	látnivalók
αξιοθέατα	városnézés
μαυροβουνίου	montenegrói
σύγχυση	zavart
σύγχυση	zavartság
σύγχυση	zűrzavar
σύγχυση	zavarodott
σύγχυση	zavart
σύγχυση	zavaros
σύγχυση	zavaros
αεπ	gdp
αεπ	gnp
μάρτυρες	tanúk
μάρτυρες	szemtanúk
μάρτυρες	mártír
καβάλα	lovaglás
καβάλα	lovagolni
καβάλα	lovagol
καβάλα	lovagolni
βιολί	hegedű
αγάλματα	szobrok
μάθει	tanult
μάθει	megtanult
μάθει	tanultam
ντέιβις	davis
ντέιβις	davies
σπαρτιάτες	spártaiak
δίπλωμα	oklevél
δίπλωμα	diploma
δίπλωμα	engedély
δίπλωμα	jogosítvány
δίπλωμα	jogosítványt
κόλπος	hüvely
κόλπος	vagina
κόλπος	öböl
κόλπος	öböl
κόλπος	bay
ιδεολογία	ideológia
κατερίνα	katerina
κατερίνα	katalin
κατερίνα	catherine
κατερίνα	caterina
οξέα	savak
ματ	matt
ίση	egyenlők
ίση	egyenlőek
ίση	egyenlő
μίλαν	milánó
μίλαν	milan
μίλαν	milánói
οδυσσέας	odüsszeusz
οδυσσέας	ulysses
οδυσσέας	odüsszeia
συνασπισμός	koalíció
συντάκτης	szerkesztője
συντάκτης	szerkesztő
συντάκτης	író
συντάκτης	szerző
τρόπαιο	trófea
αυγά	tojást
αυγά	tojások
αυγά	tojás
σέρβοι	szerbek
στρατόπεδα	táborok
κεφάλαια	pénzeszközök
κεφάλαια	alapok
ζώο	állati
ζώο	állatok
ζώο	állat
χλωρίδα	flora
καθορίζει	meghatározza
καθορίζει	meghatározza
μέταλλο	metál
μέταλλο	metal
μέταλλο	fémek
μέταλλο	fém
ένταξη	csatlakozás
ένταξη	integráció
ένταξη	beilleszkedés
ντο	doe
μοίρες	fokban
μοίρες	fok
δηλώσεις	nyilatkozatok
δηλώσεις	kimutatások
δηλώσεις	állítások
δηλώσεις	nyilatkozatok
στενό	szűk
στενό	keskeny
τόποι	helyszínek
τόποι	helyek
ελέγχει	irányítja
ελαφρώς	enyhén
ελαφρώς	kissé
ελαφρώς	kevéssé
διπλή	kettős
διπλή	dupla
διπλή	duplán
διπλή	kettős
αστρονομία	csillagászat
αστρονομία	csillagászati
κορίτσια	csajok
κορίτσια	lányok
ακόλουθες	követni
ακόλουθες	követem
ακόλουθες	követi
τετράγωνο	square
τετράγωνο	szögletes
τετράγωνο	négyzetes
τετράγωνο	tér
τετράγωνο	négyzet
τετράγωνο	négyzet
τετράγωνο	blokk
αέρια	benzin
αέρια	gáz
αέρια	gázok
έκτη	hatodik
πάολο	paulo
πάολο	paolo
μικρότερος	kisebbet
μικρότερος	kisebbek
μικρότερος	kisebb
μεταρρύθμιση	reformok
μεταρρύθμιση	reform
καθημερινά	mindennap
καθημερινά	mindennapi
καθημερινά	naponta
καθημερινά	napi
αίγυπτος	egyiptom
αισθητική	esztétika
αισθητική	esztétikai
ποιητική	költői
αναμένεται	várt
αναμένεται	várható
όνειρο	álmodj
όνειρο	álma
όνειρο	álom
στόμα	szád
στόμα	száj
κοινοβουλευτική	parlamenti
χονγκ	hong
νατρίου	nátrium
κατοικίες	lakások
δικαιοσύνη	igazságszolgáltatás
δικαιοσύνη	igazság
στιγμές	pillanatai
στιγμές	pillanatok
τερματοφύλακας	kapus
τερματοφύλακας	kapus
περιστροφή	forgás
περιστροφή	forgatás
περιστροφή	forgó
περιστροφή	forgás
περιστροφή	rotációs
περιστροφή	spin
περιστροφή	forgás
μμε	media
μμε	média
μμε	kkv
μμε	kkv
αρχιτέκτονες	építészek
γραμματέα	titkárnő
γραμματέα	titkár
πυρήνας	mag
πυρήνας	kernel
επανάληψη	ismétlés
υιοθετήθηκε	elfogadva
υιοθετήθηκε	elfogadott
περιπέτειες	kaland
περιπέτειες	kalandjai
περιπέτειες	kalandok
σαρλ	károly
σαρλ	charles
αναπαραγωγή	lejátszás
