மற்றும்	et
ஹைட்ரோ	hydroélectricité
ஹைட்ரோ	hydroélectrique
ஹைட்ரோ	hydro
கிண்ணத்தில்	gamelle
கிண்ணத்தில்	cuvette
கிண்ணத்தில்	bol
பால்மர்	palmer
லெஸ்டர்	lester
ராக்ஸ்டார்	rockstar
சாயா	chaya
ரேடான்	radon
ஜமைக்கா	jamaïque
ஷெரீப்	charif
ஷெரீப்	sharif
வேகா	vega
அதிகாரங்களைக்	militarisme
ரோனி	roni
ரோனி	ronnie
புயல்கள்	orages
புயல்கள்	tempêtes
ஸ்டில்	still
ஸ்டில்	encore
ஸ்டில்	toujours
இண்டர்	inter
சூதாட்டம்	jeu
சூதாட்டம்	casino
திமீத்ரி	dmitri
திமீத்ரி	dimitri
நாபொலி	naples
டொமினி	domini
மின்னும்	étincelante
மின்னும்	pétillante
மின்னும்	pétillant
மின்னும்	mousseux
சீழ்	pus
சிம்சன்	simpson
பவேரியா	bavière
பிரா	bra
டென்வர்	denver
சேறு	boue
லியோனார்டோ	léonard
லியோனார்டோ	leonardo
ரேவா	rewa
கான்பரா	canberra
டன்கிர்க்	dunkerque
சர்வே	enquête
சர்வே	sondage
சான்சி	chauncey
சோகம்	tristesse
சோகம்	tragique
சோகம்	tragiques
சோகம்	tristes
சோகம்	tristesse
சோகம்	triste
சோகம்	sad
இயக்கவும்	jouer
இயக்கவும்	jouez
ஆர்கானிக்	bio
ஆர்கானிக்	biologiques
ஆர்கானிக்	biologique
ஆர்கானிக்	organiques
ஆர்கானிக்	organique
நிமி	mn
நிமி	min
புகலிடமாக	haven
குவா	qua
குவா	kua
முழுமையற்ற	incomplets
முழுமையற்ற	inachevée
முழுமையற்ற	incomplet
முழுமையற்ற	incomplète
முழுமையற்ற	incomplètes
சுரண்டல்	exploitation
தகராறு	contestation
தகராறு	litige
தகராறு	conflit
தகராறு	dispute
தொடர்ச்சியற்ற	finalisé
யூரோப்பியம்	europium
பதிலளிப்பு	réceptivité
பதிலளிப்பு	réactivité
பதிலளிப்பு	réaction
சர்க்கஸ்	cirque
சர்க்கஸ்	cirques
சகிப்புத்தன்மை	tolérance
சகிப்புத்தன்மை	tolérances
அன்பளிப்பு	cadeau
அன்பளிப்பு	cadeaux
வாகனங்களும்	transports
ஹீரா	hera
மார்கோ	marco
மோரி	mori
ஏரியல்	ariel
ஏரியல்	antenne
ஏரியல்	aérien
ஏரியல்	aérienne
எவருமில்லை	aucun
எவருமில்லை	néant
எவருமில்லை	aucune
ரிச்சர்ட்ஸ்	richards
மண்ணெண்ணெய்	kérosène
அல்ட்ரா	ultra
அழுகிய	pourris
அழுகிய	pourri
அழுகிய	pourrie
நிருபர்	journaliste
நிருபர்	journaliste
நிருபர்	reporter
டோரதி	dorothée
டோரதி	dorothy
குளவி	guêpes
குளவி	guêpe
கூல்	cool
பவுண்டேஷன்	fondement
பவுண்டேஷன்	fondation
பவுண்டேஷன்	fondations
பிரமிடுகள்	pyramides
பெருமையுடன்	fièrement
தினார்	dinar
தினார்	dinars
பீல்	éplucher
பீல்	peel
சுசி	sushi
சுசி	sushis
சுசி	suzy
ஜூலியட்	juliette
ஜூலியட்	juliet
லேகர்ஸ்	lakers
குலுக்கல்	shuffle
குலுக்கல்	mélanger
சுவிச்சர்லாந்து	suisse
சாத்தியமற்றது	impossible
சாத்தியமற்றது	impossibles
செபாஸ்டியன்	sebastian
செபாஸ்டியன்	sébastien
செபாஸ்டியன்	sebastien
பழக்கமான	familières
பழக்கமான	familière
பழக்கமான	familier
பழக்கமான	familiers
வண்ணமயமான	coloré
வண்ணமயமான	colorée
வண்ணமயமான	multicolore
வண்ணமயமான	colorés
லெக்	lek
குர்	gur
ஓத	marées
சிறுநீரகங்கள்	reins
பொருத்தது	dépend
பொருத்தது	dépendra
பந்தயங்கள்	parier
பந்தயங்கள்	pari
ஜாம்	jam
ஜாம்	confiture
ஜாம்	confitures
நைஜீரிய	nigérien
நைஜீரிய	nigériane
நைஜீரிய	nigérian
ஸ்டோர்	stocker
ஸ்டோர்	boutique
ஸ்டோர்	magasin
குறிப்பிடப்படாத	indéterminé
டூன்	toon
ரேங்கின்	rankine
ஹேஸ்	brumes
ஹேஸ்	brume
ஹேஸ்	brouillard
செம்பருத்தி	hibiscus
வறட்சியான	thym
முள்ளெலி	hérisson
சூனியம்	magie
சூனியம்	magic
சூனியம்	magique
தேடுவது	regardant
பந்தி	bandi
டால்ஸ்டாய்	tolstoï
உஸ்மான்	usman
சேர்ப்புப்	associatif
சேர்ப்புப்	associative
காலக்கெடு	chronologie
காலக்கெடு	journal
மோகன்தாஸ்	mohandas
தேள்	scorpion
ஃபில்	phil
புத்ரா	putra
மங்கோலியாவில்	amusée
மங்கோலியாவில்	amusés
மங்கோலியாவில்	amusé
சந்தர்ப்பங்கள்	situations
வசிப்பிடம்	résidence
சர்வாதிகாரம்	dictatures
சர்வாதிகாரம்	dictature
பனம்	palmyra
பிஸ்மார்க்	bismarck
பதிவேற்றிய	téléchargés
பதிவேற்றிய	téléchargé
பதிவேற்றிய	téléchargée
உத்தரகண்ட்	uttarakhand
விளையாட்டைப்	jouer
விளையாட்டைப்	jouez
டிரினிட்டி	trinity
டிரினிட்டி	trinité
கேனரி	canari
கத்தரிக்காய்	aubergine
கத்தரிக்காய்	aubergines
தடுப்பிகள்	inhibiteur
தடுப்பிகள்	inhibiteurs
மானுவல்	manuel
ஷாஹித்	shahid
யூதாசு	judas
தளர்வு	détente
தளர்வு	relaxation
கணிப்பான்	calculatrice
கணிப்பான்	calculateur
சண்டையிடும்	combats
சண்டையிடும்	combat
சண்டையிடும்	bagarre
நியூட்ரினோ	neutrino
மென்மை	douce
மென்மை	doux
மென்மை	douceur
மென்மை	douces
மென்மை	tendre
மென்மை	soft
மென்மை	briquet
பழகிய	familiarité
விழாவுக்கு	fest
குளித்தல்	baignade
யுன்	yun
ரோச்	roche
ரோச்	roach
ரோச்	cafard
மறைத்தல்	cachette
மறைத்தல்	masquage
மறைத்தல்	cacher
ரிச்சி	richie
ஓவர்சீஸ்	outremer
பெறுநர்	destinataire
பெறுநர்	receveur
பெறுநர்	bénéficiaire
பெறுநர்	récepteur
பெறுநர்	destinataire
பெறுநர்	receveur
அசிரிய	assyrienne
ஃபெர்மா	fermat
சுவாசிலாந்து	swaziland
விரிவுரைகள்	conférences
ஜனனி	janine
மர்லின்	marilyn
தொற்றும்	contagieuse
தொற்றும்	contagieux
தொற்றும்	contagieuses
பீட்டர்ஸ்	peters
தவணை	pmt
தலையிட	intervenir
மரியாதையை	respect
மரியாதையை	respecter
மரியாதையை	respecte
சொற்பொருளியல்	sémantique
மடக்கு	boucles
மடக்கு	boucle
மேன்மையான	super
கவலைகள்	soucis
கவலைகள்	inquiétudes
கவலைகள்	inquiétudes
கவலைகள்	préoccupations
நிபுணர்களின்	commode
நிபுணர்களின்	dresser
காயங்களை	plaies
காயங்களை	blessures
மூடுபனி	brume
மூடுபனி	brouillard
மந்தை	essaims
மந்தை	essaim
ஸ்வாமி	swami
அண்டங்கள்	testicules
அண்டங்கள்	testicule
செரி	cheri
இளமையான	jeunes
இளமையான	jeune
