hän	她
rajattu	限
rajattu	受限
rajattu	受限
rajattu	標定
julkaistut	出版
julkaistut	發表
matkustaja	乘客
matkustaja	旅客
romanttinen	浪漫
tulevaisuus	今後
tulevaisuus	將來
tulevaisuus	未來
hautausmaan	墓園
hautausmaan	墓地
hautausmaan	公墓
madridissa	馬德里
pyyntö	請求
pyyntö	要求
rinta	胸
rinta	胸部
rinta	胸膛
rinta	胸口
rinta	胸
rinta	胸部
rinta	乳房
spider	蜘蛛
näkökulma	透視
näkökulma	視角
riippuvainen	依賴
riippuvainen	上癮
sieni	真菌
sieni	海綿
sieni	真菌
sieni	香菇
sieni	蘑菇
alkoholia	醇
alkoholia	酒精
alkoholia	酒
alkoholia	酒類
syvyys	深
syvyys	深度
wwf	wwf
leirin	露營
leirin	難民營
leirin	營
leirin	營地
konsertteja	音樂會
konsertteja	演唱會
omega	ō
työkaluja	工具
näkymä	檢視
näkymä	瀏覽
liikkeeseen	環流
liikkeeseen	流通
liikkeeseen	發行量
liikkeeseen	迴圈
liikkeeseen	發放
liikkeeseen	簽發
liikkeeseen	發行
liikkeeseen	核發
sotia	戰爭
vaihtoehtoja	替代品
vaihtoehtoja	選項
ylimääräinen	過剩
ylimääräinen	過量
ylimääräinen	超額
ylimääräinen	多餘
ylimääräinen	額外
ylimääräinen	多餘
lohikäärme	龍
lohikäärme	神龍
katja	katya
verrata	比較
ajax	ajax
tilojen	持有
tilojen	控股
rannikko	海岸線
rannikko	沿海
rannikko	沿海
rannikko	沿岸
rannikko	海岸線
rannikko	海岸
teiden	公路
teiden	道路
itsenäisyyttä	獨立
kansalaisia	市民
kansalaisia	公民
ladata	下載
käsitteitä	概念
käsitteitä	理念
niemimaa	半島
kaksikymmentä	twenty
kaksikymmentä	二十
metsään	林子
metsään	樹林
piirretty	漫畫
piirretty	卡通
massaa	質量
massaa	彌撒
trans	跨
trans	轉運
microsoftin	microsoft
microsoftin	微軟
ruusu	玫瑰
ruusu	rose
harryn	哈利
harryn	harry
lähtö	出境
lähtö	離境
quest	追求
päätöksiä	決定
islamilaisen	伊斯蘭
ikuisesti	永遠
vatsa	腹壁
vatsa	腹部
vatsa	胃
vatsa	肚子
vatsa	腹
vatsa	腹部
vatsa	肚子
vatsa	肚皮
aukko	光圈
aukko	孔徑
aukko	孔洞
aukko	洞口
aukko	孔
aukko	洞
aukko	間隙
aukko	缺口
aukko	差距
päätä	頭
päätä	頭部
kurki	起重機
kurki	鶴
kurki	吊車
tasainen	平面
tasainen	平
tasainen	公寓
tasainen	穩
tasainen	平穩
tasainen	穩定
tasainen	穩步
tasainen	穩住
gps	gps
curtis	curtis
arvioita	估計
tykit	槍支
tykit	槍械
tykit	大炮
tykit	砲
tykit	大砲
tykit	炮
islamilainen	伊斯蘭
jyp	jyp
puuttuminen	缺席
kiinteää	固體
kiinteää	固態
kiinteää	實心
kiinteää	扎實
kiinteää	堅固
asunnon	公寓
halo	光環
halo	暈
lewisin	lewis
circuit	迴路
circuit	電路
vuosikymmenten	幾十年
dei	dei
temple	神廟
temple	寺
temple	寺廟
temple	廟
temple	聖殿
jalkaa	腳
jalkaa	英尺
jalkaa	腿
jalkaa	leg
huvila	別墅
huvila	villa
ulkoasu	版面
ulkoasu	佈局
ulkoasu	排版
ulkoasu	外觀
ulkoasu	外表
ulkoasu	外貌
today	今日
today	今天
ohjelmiston	軟體
tunneli	地道
tunneli	隧道
alpo	alpo
opel	opel
rna	rna
tuodaan	進口
tuodaan	進口
mongolian	蒙古
mongolian	蒙古
kirkkoja	教會
kirkkoja	教堂
mccartney	mccartney
karen	karen
brysselin	布魯塞爾
toukokuu	may
toukokuu	梅
toukokuu	五月份
toukokuu	五月
teorioita	理論
talojen	房屋
talojen	房子
lukko	鎖定
lukko	鎖
morsian	新娘
jumalatar	女神
syyttää	責怪
kuula	球
terveydenhuollon	保健
puhdasta	乾淨
puhdasta	清潔
puhdasta	純潔
puhdasta	純純
puhdasta	純
puhdasta	純粹
vahvistettu	確認
suvi	summer
suvi	夏日
suvi	夏季
suvi	暑假
suvi	夏天
täytä	填寫
täytä	填滿
täytä	填充
täytä	填補
kaliforniaan	加利福尼亞
kaliforniaan	加州
prahassa	布拉格
muslimien	穆斯林
muslimien	穆斯林
joulukuu	十二月
joulukuu	dec
joulukuu	十二月
fin	鰭
fin	芬
fyysinen	物理
hullu	瘋狂
hullu	瘋狂
hullu	瘋
hullu	瘋了
lyon	里昂
foster	foster
foster	寄養
sotilaallinen	軍方
sotilaallinen	軍事
kuori	貝殼
kuori	shell
kuori	殼
muokattu	修改
tammikuu	一月
eronnut	離異
eronnut	離婚
suoja	保護
suoja	盾牌
irina	irina
sovittu	議定
sovittu	同意
sovittu	商定
jälkiä	曲目
jälkiä	軌道
alexandre	alexandre
edustajien	代表
arkkitehdit	建築師
kuvioita	格局
kuvioita	模式
maalaukset	油畫
maalaukset	繪畫
viola	中提琴
osapuoli	黨
osapuoli	政黨
osapuoli	宴會
osapuoli	派對
osapuoli	聚會
vertaa	比較
une	une
sello	大提琴
jupiter	木星
kehittyivät	進化
velho	巫師
velho	魔法師
kaivos	採礦業
kaivos	礦業
kaivos	採礦
kaivos	礦山
isompi	較大
isompi	更大
isompi	較大
italialaiset	義大利文
italialaiset	義大利
esp	esp
alessandro	alessandro
virheellinen	無效
kokemuksia	經驗
kokemuksia	體驗
kokemuksia	體驗
kokemuksia	經驗
hiiri	鼠
hiiri	滑鼠
hiiri	鼠
työntekijä	僱員
työntekijä	員工
työntekijä	職工
työntekijä	勞動者
työntekijä	工人
julkiset	公眾
julkiset	公開
henkilökohtaista	個人
tsaari	沙皇
verkkosivusto	網站
verkkosivusto	網頁
romaaneja	小說
perintö	遺產
perintö	傳承
perintö	遺贈
perintö	遺留
perintö	遺產
perintö	繼承權
perintö	繼承
perintö	遺產
häät	婚禮
häät	婚禮
virus	病毒
hienoa	棒
hienoa	偉大
hyväksytään	接受
legendan	傳說
legendan	傳奇
ehdokkaat	提名
ehdokkaat	候選人
paineen	壓力
paineen	氣壓
paineen	壓
saatavissa	可用
arvostelut	評語
arvostelut	審查
esitelty	精選
iskut	攻擊
iskut	襲擊
iskut	衝擊
valmentaa	輔導
sisäistä	內部
timothy	timothy
pelkää	恐懼
pelkää	怕
valokuvan	像片
valokuvan	照片
kruunu	冠
kruunu	王冠
kruunu	皇冠
kuviot	格局
kuviot	模式
bart	bart
pahin	最糟糕
pahin	最壞
pahin	最糟
puhkesi	爆裂
ultra	超
montenegron	黑山
asetus	政令
asetus	條例
asetus	法令
asetus	政令
asetus	設定
asetus	條例
suhteellinen	親戚
suhteellinen	相對
suhteellinen	比例
uros	男性
uros	男
täydet	飽
täydet	完整
täydet	滿
olosuhteet	條件
epäillään	涉嫌
epäillään	疑似
epäillään	嫌犯
epäillään	嫌疑犯
epäillään	疑犯
happea	氧氣
happea	氧
olennainen	積分
tehtävien	任務
nähtävyydet	景點
nähtävyydet	景點
nähtävyydet	觀光
lentävä	飛
lentävä	飛翔
lentävä	飛行
häviää	輸
liiketoiminnan	企業
liiketoiminnan	業務
liiketoiminnan	商業
liiketoiminnan	商務
kyle	kyle
css	css
mann	曼
gmbh	gmbh
swan	天鵝
yksityiskohtia	細節
yksityiskohtia	詳情
kulmassa	角落
kulmassa	轉角
kulmassa	角
komisario	督察
saatavana	可用
svensk	svensk
jaarli	earl
jaarli	jarl
tupla	雙
tupla	雙重
tupla	雙倍
tupla	加倍
unelma	夢
unelma	夢幻
unelma	夢境
unelma	做夢
unelma	夢想
oven	門
porsche	porsche
filmi	電影
filmi	膠片
filmi	影片
lääke	藥品
lääke	藥物
lääke	醫學
lääke	藥
lääke	醫藥
lääke	藥物
kaasu	氣
kaasu	天然氣
kaasu	汽油
kaasu	氣體
sillanpää	橋頭堡
keskusteluissa	討論
keskusteluissa	辯論
näkyvissä	可見
julistaa	宣告
julistaa	申報
laivoja	船隻
laivoja	船舶
huolto	維護
huolto	維修
huolto	維持
huolto	保養
muodollisesti	正式
kommunistit	共產黨
kommunistit	共產主義
ocean	大洋
ocean	洋
ocean	海洋
ocean	海
mailin	mile
tenori	男高音
rover	rover
lippua	旗幟
lippua	國旗
lippua	旗
lippua	旗子
ratsuväen	騎兵
järjestäjä	贊助
järjestäjä	主持人
järjestäjä	主機
opiskelee	學習
portin	門
portin	大門
säteily	放射
säteily	放射性
säteily	輻射
kustannukset	費用
kustannukset	成本
kustannukset	費用
kustannukset	成本
hyödyllinen	實用
hyödyllinen	有用
kiista	爭論
kiista	爭議
kiista	爭端
kiista	糾紛
kiista	爭議
päiväkirja	日誌
päiväkirja	日刊
päiväkirja	日記
päiväkirja	期刊
päiväkirja	日記
vietnam	越南
vietnam	越南
lähdön	出境
lähdön	離境
operaattori	經營者
operaattori	航空母艦
operaattori	載體
systeemi	系統
oikeudenkäynti	審訊
oikeudenkäynti	審判
indonesia	印尼
indonesia	印度尼西亞
indie	獨立
oscarin	oscar
lyö	命中
kouluja	學校
heimojen	部落
säännöllinen	定期
säännöllinen	經常
eugen	eugen
tonavan	多瑙河
ein	ein
saavutuksia	成就
saavutuksia	成績
saavutuksia	成就
saavutuksia	成績
slovakia	斯洛伐克
vastuun	責任
osoitettu	指派
reinin	萊茵河
puut	樹
puut	樹木
intro	介紹
hevosia	馬
hevosia	馬匹
maailmanlaajuinen	全球
thaimaassa	泰國
tuho	災害
tuho	災難
tuho	破壞
tuho	毀滅
tuho	毀壞
tuho	銷毀
lukuja	數字
reaktion	反應
uutinen	新聞
poikia	男生
poikia	男孩
moottoritie	高速公路
moottoritie	高速公路
moottoritie	公路
luottaa	信任
luottaa	信託
luottaa	信任
luottaa	信賴
rangaistus	罰
rangaistus	懲罰
rangaistus	處罰
rangaistus	刑罰
rangaistus	刑罰
rangaistus	懲罰
rangaistus	處罰
hinnan	價
hinnan	price
hinnan	價錢
hinnan	價格
mitsubishi	三菱
syys	九月份
syys	九月
wallin	wallin
kriisi	危機
suhtautuminen	態度
ehdot	條件
ehdot	用語
ehdot	術語
ehdot	條款
outo	怪
outo	怪異
outo	奇怪
outo	單數
outo	怪
varastaa	偷
varastaa	偷竊
varastaa	偷
yliopistot	大學
kongressi	國會
klaanin	氏族
klaanin	部族
klaanin	氏
putken	管
putken	管子
putken	管道
putken	管線
andersonin	anderson
luotain	聲納
luotain	探測
luotain	探測器
target	目標
kohtaus	場景
kohtaus	現場
kohtaus	一幕
kohtaus	癲癇
kohtaus	扣押
maasto	地形
maasto	地勢
esitykset	動議
ytimen	核心
ytimen	核心
ytimen	core
liberty	自由
jääkiekkoa	曲棍球
jääkiekkoa	冰球
vapaaehtoisesti	心甘情願
uskontojen	宗教
lynn	琳
ajoneuvon	車輛
huhtikuu	四月
huhtikuu	四月份
metsästäjä	獵人
tove	tove
kameran	鏡頭
kameran	照相機
kameran	相機
kameran	攝影機
tennessee	田納西州
tennessee	田納西
earl	earl
alhainen	低低
alhainen	低
rautaa	鋼鐵
rautaa	鐵
lähetetty	張貼
georgiassa	喬治亞
toimet	活動
toimet	行動
apostoli	使徒
uskollinen	忠心
uskollinen	忠誠
uskollinen	忠誠
uskollinen	忠實
eng	eng
gerald	gerald
valvoa	監視器
valvoa	監測
hun	渾
oppinut	學人
oppinut	狀元
oppinut	學者
kriittinen	危急
kriittinen	批判
kriittinen	臨界
mississippi	密西西比
mississippi	密西西比州
linnaan	城堡
linnaan	castle
linnaan	城
intialaiset	印地安人
heimot	部族
heimot	部落
aikuinen	成人
aikuinen	成年人
aikuinen	成年
obama	obama
keskusteluja	聊天
keskusteluja	辯論
keskusteluja	對話
keskusteluja	討論
hampaat	牙
hampaat	牙齒
todennäköisyys	幾率
todennäköisyys	可能性
todennäköisyys	概率
todennäköisyys	可能性
fantasia	幻想
fantasia	幻想曲
bonsai	盆景
salin	健身房
salin	體育館
huone	房間
huone	房
cool	酷
sunnuntaina	星期日
sunnuntaina	週日
sunnuntaina	星期天
sunnuntaina	周日
con	con
graafinen	圖形
applen	apple
applen	蘋果
pas	pas
iloinen	開朗
iloinen	開心
iloinen	快樂
iloinen	高興
iloinen	幸福
iloinen	happy
matematiikka	數學
matematiikka	數學
matematiikka	算術
matematiikka	數學
konsensus	共識
hammer	錘
hammer	錘子
hammer	槌
näyttelyssä	展覽
näyttelyssä	展
näyttelyssä	展覽會
kasvatus	撫養
kasvatus	培養
kasvatus	養育
kasvatus	教養
kasvatus	撫育
kasvatus	養育
kasvatus	育兒
kasvatus	foster
kasvatus	寄養
kasvatus	育種
kasvatus	培育
kasvatus	飼養
kasvatus	繁殖
kasvatus	培育
vuokra	租賃
vuokra	租金
vuokra	房租
vuokra	租
vuokra	租金
säilyttämistä	留用
rikas	富人
rikas	富
rikas	豐富
rikas	富有
mittakaavassa	比例尺
mittakaavassa	規模
läpimitta	直徑
läpimitta	對角線
valvonta	控制權
valvonta	控制
valvonta	監測
valvonta	監督
valvonta	監視
valvonta	監督
valvonta	監管
valvonta	督導
painava	重
painava	重型
painava	沈重
eve	夏娃
eve	eve
taisto	戰
taisto	戰役
taisto	戰鬥
mon	mon
suositeltu	推薦
suositeltu	精選
osastolla	ward
osastolla	病房
perinteitä	傳統
perinteitä	傳統
nero	天才
patricia	patricia
löydä	找到
löydä	尋找
löydä	發現
löydä	探索
ash	灰
ash	ash
ash	火山灰
ash	灰燼
gustafsson	gustafsson
carmen	carmen
luontoa	大自然
luontoa	自然
luontoa	性質
perhonen	蝴蝶
faith	信仰
faith	信心
faith	信念
muuttavat	遷移
muuttavat	遷徙
vankeja	囚犯
vankeja	犯人
vankeja	囚徒
tunisia	突尼西亞
tunisia	突尼西亞
yhdisteet	化合物
viiva	dash
viiva	line
viiva	線
viiva	線路
uudistus	改革
yhdistäminen	彙總
yhdistäminen	合計
yhdistäminen	聚合
yhdistäminen	合併
yhdistäminen	合併
yhdistäminen	連結
vieraita	陌生人
vieraita	遊客
vieraita	訪客
vieraita	賓客
vieraita	來賓
vieraita	客人
manga	漫畫
varattiin	預約
tietoinen	自覺
brock	brock
kulttuurien	文化
raskaansarjan	重量級
lausutaan	發音
toimitus	運費
toimitus	出貨
toimitus	航運
toimitus	送貨
toimitus	投放
toimitus	交付
toimitus	交貨
toimitus	遞送
vika	斷層
vika	缺陷
vika	臭蟲
wrc	wrc
ilmiötä	現象
ilmiötä	現象
draama	電視劇
draama	劇情
draama	戲劇
draama	劇
etniset	族裔
kaasun	氣
kaasun	天然氣
kaasun	汽油
kaasun	氣體
journalisti	記者
kaipaa	需求
kaipaa	需要
jens	jens
utah	猶他州
utah	猶他
vision	視覺
vision	願景
vision	視野
vision	展望
haku	搜尋
myrskyn	暴風
myrskyn	風暴
myrskyn	暴風雨
pimeä	黑
pimeä	暗
pimeä	黑暗
väitteitä	指控
väitteitä	指稱
shanghai	上海市
shanghai	上海
sallii	許可證
nash	nash
käännöksiä	翻譯
dell	dell
rush	急
iskujen	攻擊
iskujen	襲擊
hood	hood
ram	ram
ram	公羊
ram	記憶體
ram	凌
anatoli	anatoly
avain	鑰匙
avain	鍵
avain	key
avain	關鍵
tuomarina	法官
pohjaa	下方
pohjaa	底
pohjaa	底部
pohjaa	底下
christine	christine
kutsun	邀請
piirtää	繪製
piirtää	畫
piirtää	抽籤
piirtää	繪製
piirtää	畫畫
piirtää	繪圖
piirtää	圖畫
piirtää	繪畫
rikollinen	罪犯
studion	錄音室
studion	studio
studion	工作室
kirjastossa	圖書館
kirkkaus	亮度
aito	real
aito	真實
aito	正宗
aito	合法
muuri	壁
muuri	牆壁
muuri	圍牆
muuri	牆
tang	唐
lisääntynyt	增加
munat	蛋
munat	雞蛋
munat	卵
munat	丸子
munat	蛋
munat	雞蛋
beverly	beverly
tulokas	新手
tulokas	新秀
elli	海倫
elli	helen
shane	shane
tuomioistuin	法庭
tuomioistuin	法院
birger	birger
yhtälö	方程
yhtälö	方程式
libanonin	黎巴嫩
libanonin	黎巴嫩
nestettä	液體
nestettä	液
nestettä	流體
nestettä	液體
nestettä	液
nestettä	液態
päätökset	決定
koiria	犬
koiria	狗
ranskalaisia	薯條
ranskalaisia	法文
ranskalaisia	法語
alueelliset	領土
avenue	大街
avenue	大道
yötä	夜晚
yötä	晚上
yötä	夜
suunnitelmia	計劃
polttaa	燒傷
polttaa	燒錄
polttaa	燃燒
polttaa	燒傷
polttaa	燒
polttaa	燒死
polttaa	燃燒
polttaa	燒
polttaa	煙
polttaa	吸煙
polttaa	煙霧
taitoja	技能
mar	mar
prikaati	旅
vapautuu	獲釋
triple	三重
pystyssä	站立
pystyssä	常備
pystyssä	常設
winston	winston
liha	肉
liha	肉食
liha	肉類
liha	血肉
liha	肉體
rikhard	理查
rikhard	richard
nesteen	液體
nesteen	液
nesteen	流體
nesteen	液體
nesteen	液
nesteen	液態
poikkeus	例外
poikkeus	豁免
poikkeus	減損
demokratia	民主
youngin	年輕
youngin	young
älykäs	聰明
älykäs	smart
automaattinen	自動
automaattinen	自動
automaattinen	自動
automaattinen	自動化
tumman	黑
tumman	暗
tumman	黑暗
sandra	sandra
rakennelmat	建構
etninen	族裔
etninen	民族
etninen	種族
etninen	族裔
halu	願望
halu	慾望
palace	皇宮
palace	宮殿
palace	王宮
palace	宮廷
palace	宮
tanssia	舞蹈
tanssia	跳舞
tanssia	舞
tanssia	舞蹈
tanssia	舞動
tanssia	跳舞
tanssia	舞
diesel	柴油
sol	sol
beethoven	貝多芬
vanki	俘虜
vanki	囚犯
vanki	犯人
vanki	囚徒
sää	天氣
sää	氣象
työttömyys	失業
työttömyys	失業率
koulut	學校
matkoja	trips
islanti	冰島
toteutus	執行
toteutus	處決
taistelevat	格鬥
taistelevat	打架
taistelevat	戰鬥
jatkuvaa	常數
jatkuvaa	持續
jatkuvaa	連續
rengas	響鈴
rengas	環
rengas	戒指
rengas	輪胎
rengas	胎
rengas	輪胎
rengas	tyre
vegas	賭城
syn	syn
lauantaina	星期六
lauantaina	週六
philipp	philipp
luokitus	評比
luokitus	評分
luokitus	分類
reuna	邊緣
maakunnat	省份
maakunnat	各省
maakunnat	各州
maakunnat	各縣
hedelmät	果實
hedelmät	水果
hedelmät	果
hedelmät	果實
hedelmät	水果
säteilyä	放射
säteilyä	放射性
säteilyä	輻射
ikuinen	永遠
ikuinen	永恆
lue	讀
lue	讀取
lue	閱讀
brysselissä	布魯塞爾
torino	torino
ideoita	想法
juhli	慶祝
juhli	慶祝
torpedo	魚雷
kostaa	報復
kostaa	報仇
kostaa	復仇
palestiinan	巴勒斯坦
karsinnat	選拔賽
litran	公升
litran	公升
laskeutui	landed
askel	台階
askel	步驟
askel	步
heikentää	削弱
heikentää	弱化
heikentää	減弱
heikentää	削弱
heikentää	弱化
heikentää	弱化
mikki	mickey
mikki	麥克風
leviää	散播
leviää	蔓延
leviää	傳播
valmistajan	製造商
valmistajan	廠商
valmistajan	製造廠商
pascal	pascal
työkalu	工具
hollywoodissa	好萊塢
jamesin	james
jamesin	詹姆士
islannissa	冰島
kiinnitetään	繪製
qing	青
qing	清
maaperän	泥土
maaperän	土壤
maaperän	土
polven	膝
polven	膝蓋
sielu	靈魂
stig	stig
irving	歐文
pako	越獄
pako	逃離
klassista	古典
klassista	經典
klassista	古典
irak	伊拉克
välttämätöntä	不可或缺
välttämätöntä	必不可少
välttämätöntä	無可避免
välttämätöntä	不可避免
välttämätöntä	必要性
shin	申
shin	shin
asiakas	客戶
asiakas	顧客
asiakas	客戶
kalusto	裝備
kalusto	股票
kalusto	存貨
kalusto	庫存
kalusto	艦隊
kalusto	船隊
kalusto	車隊
suunnittelua	規劃
vaatteet	服裝
vaatteet	服飾
vaatteet	服裝
vaatteet	衣物
vaatteet	衣服
vaatteet	服裝
vaatteet	衣物
vaatteet	衣服
vietnamissa	越南
jung	鄭
spede	俗氣
rauhallinen	平靜
cornelius	cornelius
sekoitus	搭配
sekoitus	組合
sekoitus	混合
sekoitus	混合物
sekoitus	混合
uci	uci
alkuperäisiä	原件
scottin	scott
zur	zur
rajoituksia	限制
rajoituksia	限制
taloudelliset	經濟
soulin	漢城
jong	鐘
jong	jong
vaadi	需求
vaadi	需求量
vaadi	要求
grönlannin	格陵蘭
lääketieteellinen	醫療
lääketieteellinen	醫務
lääketieteellinen	醫學
kivet	岩
kivet	岩石
valot	燈
valot	燈光
henkilökohtaisia	個人
tikka	啄木鳥
konserni	群組
konserni	群
muuttaminen	改變
matilda	matilda
rod	杖
mats	墊子
jeffrey	jeffrey
arviot	估計
arviot	評語
arviot	審查
arviot	預測
mua	mua
uskontoa	宗教信仰
uskontoa	宗教
gay	同性戀
gay	gay
maanpaossa	流亡
maanpaossa	放逐
maanpaossa	流放
maanpaossa	流亡
maanpaossa	流放
aikaisempi	早先
aikaisempi	先前
ovet	門
kuvaan	拍攝
kuvaan	拍戲
puhelimen	電話
puhelimen	手機
siniset	blue
siniset	藍
siniset	藍色
kirjoitukset	著作
hyvinvoinnin	福利
tunnustusta	承認
tunnustusta	表彰
kanavaa	頻道
kanavaa	海峽
kanavaa	通道
rom	rom
hampurin	漢堡
arvoitus	謎語
arvoitus	神秘
arvoitus	謎團
arvoitus	謎
arvoitus	拼圖
arvoitus	謎題
arvoitus	益智
arvoitus	謎
kysymykset	問題
lainsäädännön	立法
kaupassa	店
kaupassa	商店
pianoa	鋼琴
keskustelut	討論
keskustelut	對話
keskustelut	聊天
keskustelut	辯論
toimittajat	記者
viestejä	訊息
viestejä	信件
ehkäpä	或許
samantha	samantha
ankara	嚴格
ankara	嚴謹
ankara	嚴重
ankara	重度
nopeutta	速度
nopeutta	速
jürgen	jürgen
rikoksen	犯罪
yang	楊
yang	yang
todistajien	證人
todistajien	目擊者
rich	富人
rich	富
rich	豐富
rich	富有
syytetty	被告
syytetty	被告人
syytetty	被告
pakollinen	強制
pakollinen	強制
suositellaan	推薦
pennsylvanian	賓州
pennsylvanian	賓夕法尼亞
teräs	鋼鐵
teräs	鋼
kohtauksia	癲癇
kohtauksia	場景
pelaaminen	賭
pelaaminen	賭博
onnellinen	開心
onnellinen	快樂
onnellinen	高興
onnellinen	幸福
onnellinen	happy
omaisuus	地產
omaisuus	屬性
omaisuus	財產
omaisuus	物業
omaisuus	資產
åke	ake
hector	hector
moskeija	清真寺
perustelu	論證
perustelu	論據
perustelu	爭論
perustelu	論點
perustelu	推理
maaliskuu	三月
trooppinen	熱帶
dion	dion
leonid	leonid
vastustajat	對手
vastustajat	對手
ajattelu	思維
ajattelu	思考
deluxe	豪華
väitteet	債權
väitteet	指控
väitteet	指稱
väitteet	論證
väitteet	參數
väitteet	爭論
väitteet	論點
väitteet	斷言
parametri	參數
lisääntyy	增加
testi	測試
testi	試驗
testi	測驗
testi	測試
testi	測驗
testi	檢驗
testi	試驗
donna	donna
painajainen	惡夢
painajainen	噩夢
painajainen	夢魘
hollywoodin	好萊塢
oppiminen	學習
oppiminen	學
karttoja	地圖
juniori	初級
juniori	junior
juniori	少年
mohammed	穆罕默德
biologian	生物
biologian	生物學
esine	天體
esine	物件
blade	刀鋒
blade	刀片
tutka	雷達
absoluuttinen	絕對
absoluuttinen	絕對值
luola	山洞
luola	洞穴
luola	洞
luota	信任
luota	信託
syyriassa	敘利亞
rangaistuksen	刑罰
rangaistuksen	懲罰
rangaistuksen	處罰
vaatimus	索賠
vaatimus	認領
vaatimus	債權
vaatimus	要求
vaatimus	需求
vaatimus	需求量
vaatimus	要求
marseille	馬賽
laajennus	膨脹
laajennus	擴建
laajennus	擴張
laajennus	拓展
laajennus	擴大
laajennus	擴展
laajennus	延伸
laajennus	擴展
laajennus	延長
laajennus	延期
mantereella	內地
mantereella	大陸
postinumero	拉鍊
postinumero	zip
korttia	卡
korttia	紙牌
korttia	卡片
korttia	牌
kestävät	耐用
kestävät	持久
kestävät	持久
martha	martha
asiakkaan	客戶
asiakkaan	顧客
asiakkaan	客戶
shaw	邵
shaw	蕭
shaw	shaw
shaw	肖
oikeudenkäynnin	審訊
oikeudenkäynnin	審判
hiilen	煤礦
hiilen	煤炭
hiilen	煤
hiilen	碳
hiilen	炭
haastaa	挑戰
haastaa	挑戰
haastaa	sue
haastaa	蘇
blu	blu
latinalaisen	拉丁
latinalaisen	拉丁文
tiedoston	文件
tiedoston	檔案
vankila	監獄
vankila	監獄
tavaraa	商品
taistelija	戰士
taistelija	勇士
taistelija	拳手
taistelija	鬥士
kerroksen	層
projektia	項目
vaihtoehtoinen	候補
jäänteet	殘留物
juoma	飲酒
juoma	喝
juoma	喝酒
juoma	飲料
saavutettiin	已達到
kaari	曲線
kaari	弧
kaari	拱
kaari	拱門
elliott	elliott
fanit	粉絲
käytettyä	花費
matematiikkaa	數學
matematiikkaa	數學
matematiikkaa	數學
alueellinen	領土
areenalla	舞台
areenalla	競技場
areenalla	體育館
mielipiteet	意見
valloittaa	征服
valloittaa	征服
patrik	patrik
patrik	patrick
benin	ben
benin	本
benin	奔
vaaleanpunainen	粉
vaaleanpunainen	粉色
vaaleanpunainen	粉紅色
vaaleanpunainen	粉紅
tuntea	感受
tuntea	感覺
tulot	收入
tulot	收入
tulot	收益
tulot	收入
tulot	收據
tulot	收款
tulot	收益
tulot	稅收
tulot	收入
hyödynnetään	剝削
manhattan	曼哈頓
gibraltarin	直布羅陀
cohen	cohen
zhang	張
akateeminen	學術
glam	華麗
kehittyvät	演化
solmun	結
teollinen	工業
geneven	日內瓦
hallitsijat	統治者
ensisijainen	優先權
ensisijainen	優先
ensisijainen	初級
poliitikot	政界人士
poliitikot	政客
poliitikot	政治家
vapautta	自由
laajentunut	擴張
laajentunut	擴大
laajentunut	擴大
polttoainetta	燃料
polttoainetta	燃油
claire	claire
päivällä	日間
lääkkeitä	藥品
lääkkeitä	醫藥
lääkkeitä	藥品
lääkkeitä	藥物
lääkkeitä	醫藥
iris	iris
tomas	tomas
done	完成
mittaa	測量
mittaa	度量
mittaa	計量
mittaa	衡量
mittaa	量度
vahvaa	強大
vahvaa	強壯
vahvaa	強烈
vahvaa	強
vahvaa	堅強
kerho	幫會
kerho	club
kerho	俱樂部
kerho	會所
rahoitus	財務
tiibetin	藏文
tiibetin	藏族
tiibetin	西藏
neutraali	中性
neutraali	中立
kohtuullisen	適度
kohtuullisen	合理
sidottu	捆綁
sidottu	被綁
vastauksen	回覆
hai	鯊
hai	鯊魚
este	阻撓
este	妨害
este	阻礙
este	妨礙
este	障礙
este	屏障
poikkeuksia	例外
poikkeuksia	豁免
kori	籃
kori	籃子
nuoriso	青年
nuoriso	青春
nuoriso	青少年
gospel	福音
keramiikka	陶器
keramiikka	陶藝
keramiikka	陶瓷
mickey	mickey
ehdotuksia	提議
ehdotuksia	建議
signaalin	訊號
johtajia	領導者
johtajia	領導人
komissio	委員會
kaveri	guy
kaveri	交配
kaveri	隊友
kaveri	朋友
kaveri	好友
henkisen	智力
din	din
pienemmän	較小
maggie	maggie
isis	isis
lainaa	借款
lainaa	貸款
lainaa	借貸
lainaa	借
lainaa	借用
asiantuntijat	專家
chen	陳
täydentää	補充
täydentää	輔助
täydentää	補充
täydentää	補
vahvat	強大
vahvat	強壯
vahvat	強烈
vahvat	強
vahvat	堅強
murto	竊案
murto	盜竊
hyväksy	核准
hyväksy	批准
hyväksy	同意
hyväksy	接受
kilpailevat	相爭
asentaa	安裝
hopeinen	銀色
hopeinen	銀
hopeinen	白銀
liikunta	練習
liikunta	演習
liikunta	鍛鍊
erottua	辭職
allas	撞球
allas	池
allas	游泳池
allas	泳池
ympäröivän	周邊
järvessä	湖泊
järvessä	湖
serena	serena
jalo	高尚
jalo	貴族
jalo	高貴
jalo	崇高
salomon	salomon
johtavia	導電
cox	cox
aivot	腦子
aivot	大腦
aivot	腦袋
aivot	腦
aivot	腦子
aivot	頭腦
aivot	腦
aivot	大腦
aivot	腦袋
munkki	僧侶
