kategória	kategorya
jogszabályok	batas
jogszabályok	legislation
legendája	alamat
legendája	legend
chuck	chuck
planet	planeta
mer	mer
megközelítőleg	tinantiyang
torres	torres
hong	hong
indre	indre
miles	milya
szárnyak	wings
szárnyak	pakpak
gees	gees
műveletek	operations
műveletek	operasyon
műveletek	aksyon
műveletek	aksiyon
szenátus	senado
arányos	pantay
humanista	humanist
festői	dulaan
aragón	aragón
nancy	nancy
filmeket	movies
filmeket	films
mesterek	masters
anita	anita
lausanne	lausanne
készülék	device
készülék	aparato
készülék	apparatus
hétvégén	weekend
házas	kasal
házas	ikinasal
házas	pinakasalan
tirol	tirol
extrém	grabe
extrém	grave
aug	aug
márka	tatak
terra	terra
sawyer	sawyer
birkózó	wrestling
birkózó	wrestler
vladimir	vladimir
atom	atomic
atom	atom
menő	astig
menő	cool
basszusgitáros	bassist
janus	janus
szabványos	pamantayan
szabványos	karaniwang
szabványos	standard
októberi	oktubre
arabul	arabic
arabul	arabe
arabul	arabo
kábel	cable
büntetést	maparusahan
nyak	leeg
légitársaság	airline
légitársaság	airlines
érsekség	archdiocese
többségi	majority
többségi	karamihan
többségi	nakararami
spears	spears
univerzum	sansinukob
univerzum	universe
indulás	alis
kenny	kenny
jakob	jakob
műholdas	satellite
cső	pipe
cső	tubo
cső	tube
gyümölcs	prutas
gyümölcs	bunga
gyümölcs	fruits
gyümölcs	prutas
model	model
szociológiai	sociological
elisabeth	elisabeth
specifikus	tukoy
specifikus	tiyak
specifikus	partikular
természettudós	naturalista
diktatúra	diktadura
rachel	rachel
projektek	proyekto
viselkedése	ugali
viselkedése	inasal
viselkedése	gawi
montréal	montréal
oldódik	natutunaw
csillagkép	konstelasyon
#fff	#fff
holló	uwak
holló	uwak
holló	raven
anti	anti
hírességek	celebrity
hírességek	celebrities
auguste	auguste
hetente	lingguhan
hetente	lingguhang
köd	mist
köd	ulap
köd	fog
köd	hamog
köd	nebula
tang	tang
demográfiai	demograpiko
demográfiai	demograpiko
értékelte	appreciated
baptista	baptist
mostanában	kamakailan
mostanában	kamakailan
mostanában	lately
kompatibilis	compatible
kompatibilis	katugma
edge	gilid
edge	edge
edge	dulo
fokozott	nadagdagan
jam	jam
creek	creek
ajánlom	irekomenda
sarki	polar
figyelmeztetés	babala
figyelmeztetés	alerto
figyelmeztetés	alert
narancssárga	orange
narancssárga	kahel
scooby	scooby
lent	ibaba
boldogság	ligaya
boldogság	saya
boldogság	kaligayahan
boldogság	masaya
szög	nail
szög	kuko
szög	anggulo
megválasztott	inihalal
megválasztott	hinalal
időszakos	bugso
julian	julian
biológus	biologist
vienne	vienne
trombita	trumpeta
pan	pan
péntek	biyernes
bányászati	pagmimina
bányászati	mining
poroszország	prussia
korrekt	tama
korrekt	correct
korrekt	itama
korrekt	patas
annie	annie
kalauz	patnubay
kalauz	gabay
kalauz	konduktor
vizsgált	tested
vizsgált	nasubok
vizsgált	napagmasdan
vizsgált	inimbestigahan
tölgy	quercus
tölgy	oak
tölgy	robles
tojás	itlog
tojás	itlog
létesítmény	installation
létesítmény	pagluklok
létesítmény	pasilidad
létesítmény	facility
létesítmény	gusali
létesítmény	pagtatatag
értelmezhető	makabuluhan
megszállt	makamtan
megszállt	occupied
klorid	chloride
mialatt	habang
fix	ayusin
fix	naayos
fix	inayos
homok	buhangin
homok	sand
homok	sands
csók	kissing
csók	kisses
csók	halik
csók	kiss
veszteségeket	pagkalugi
spontán	spontaneous
spontán	kusang
derby	derby
evolúció	evolution
evolúció	ebolusyon
evolúció	ebolusyonaryong
szurkolók	fans
szurkolók	tagahanga
üzemeltető	operator
conrad	conrad
analízis	pagsusuri
analízis	pagtatasa
mongólia	mongolia
luna	luna
privát	pribado
privát	pribadong
kezdetek	simula
kezdetek	beginnings
bizonyítani	nagpapatunay
bizonyítani	nagpapatibay
bizonyítani	patunayan
főnök	chief
főnök	hepe
főnök	bossing
főnök	amo
főnök	boss
szülő	magulang
harvey	harvey
áruház	tindahan
áruház	store
jackie	jackie
atlanta	atlanta
koordináta	coordinate
koordináta	mangasiwa
koordináta	coordinate
claudius	claudius
csillagkapu	stargate
potenciális	posibleng
lambert	lambert
horror	horror
szaxofon	saxophone
utasok	pasahero
teológia	teolohiya
eltávolították	tinanggal
eltávolították	naalis
eltávolították	inalis
diszkográfia	discography
hamburger	burger
hamburger	hamburger
várta	pinakahihintay
reeder	reeder
szál	sinulid
szál	thread
centrum	centrum
centrum	sentro
centrum	centre
fát	kahoy
fát	wood
hatásai	effects
hatásai	epekto
keserű	bitter
keserű	mapait
bűncselekmény	felony
bűncselekmény	krimen
kutatói	researcher
kutatói	nananaliksik
kutatói	mananaliksik
lennon	lennon
broadway	broadway
bomba	bomba
pérez	pérez
abraham	abraham
szerencsétlen	kapus
szerencsétlen	malas
felszerelve	mayron
felszerelve	bang
ibc	ibc
madagaszkár	madagascar
gene	gene
oslo	oslo
robbanás	pagsabog
csonka	pinutol
krakkó	krakow
krakkó	kraków
diploma	diploma
diploma	degree
diploma	antas
egyetértés	kasunduan
egyetértés	intindi
egyetértés	unawa
egyetértés	pinagkaisahan
belseje	panloob
megoldások	solusyon
hetes	pitong
hetes	seven
hetes	pito
következményei	kahihinatnan
lucia	lucia
boszorkány	witch
fészek	pugad
ars	ars
pat	pat
propaganda	propaganda
szocializmus	socialism
botrány	scandal
botrány	iskandalo
webber	webber
szilveszter	sylvester
tök	kalabasa
tök	pumpkin
sheffield	sheffield
