το	на
νεαρός	младо
νεαρός	млади
νεαρός	йънг
νεαρός	млад
γραμμένο	писмено
γραμμένο	написана
γραμμένο	написано
γραμμένο	писмен
γραμμένο	писмена
πέτρα	каменна
πέτρα	стоун
πέτρα	камък
πέτρα	петра
πέτρα	скала
πέτρα	rock
πέτρα	рок
πέτρα	скали
πέτρα	камък
δολοφονήθηκε	убита
δολοφονήθηκε	убити
δολοφονήθηκε	убит
διάδοση	разпространяване
διάδοση	разпространение
κύκλους	кръгове
κύκλους	цикли
φτάνοντας	пристига
φτάνοντας	постигане
φτάνοντας	достигането
φτάνοντας	достигане
θείο	сяра
θείο	сяра
θείο	серен
ανταλλαγή	търговия
ανταλλαγή	търговско
ανταλλαγή	обмяна
ανταλλαγή	замяна
ανταλλαγή	размяна
ανταλλαγή	обмен
ανταλλαγή	борса
λέων	лъв
λέων	лион
λέων	леон
λέων	лъв
λέων	лео
αναγνωρίστηκε	призната
αναγνωρίστηκε	признати
αναγνωρίστηκε	признато
αναγνωρίστηκε	признат
αναγνωρίστηκε	идентифициран
αναγνωρίστηκε	идентифицирани
αναγνωρίστηκε	идентифицирана
αναγνωρίστηκε	призната
αναγνωρίστηκε	признати
αναγνωρίστηκε	разпознат
αναγνωρίστηκε	признат
νίκο	нико
νίκο	нико
καταστήματα	магазини
καταστήματα	магазини
παρατήρηση	забележка
παρατήρηση	наблюдение
παρατήρηση	наблюдения
μόνιμη	постоянен
μόνιμη	постоянни
μόνιμη	постоянна
κροατία	хърватска
κροατία	хърватия
πρωταθλητή	шампион
πρωταθλητή	шампион
πρωταθλητή	шампиона
πρωταθλητή	шампионка
βασίλη	клаус
δευτερόλεπτα	секунди
τζων	джон
τζων	йоан
δομές	структури
δομές	конструкции
δομές	постройки
αρχιτέκτονα	архитект
ουίλιαμ	уилям
ντελ	дел
ντελ	del
ντελ	дел
ντελ	dell
αμυντικός	защитник
αμυντικός	отбранителна
ηχώ	ехо
ηχώ	ехото
ηχώ	ехо
αγώνισμα	събитието
αγώνισμα	събитие
απόσπασμα	цитат
απόσπασμα	цитирам
απόσπασμα	откъс
απόσπασμα	отряд
απόσπασμα	взвод
απόσπασμα	извличане
απόσπασμα	екстракт
πέναλτι	наказание
πέναλτι	наказателни
πέναλτι	санкция
πέναλτι	наказателен
κατανόηση	разбирателство
κατανόηση	разбиране
ναζί	нацистки
ναζί	нацист
ναζί	нацисти
ναζί	нацистка
ναζί	нацисти
ναζί	нацистите
κορυφές	върхове
αστέρια	звездички
αστέρια	звездите
αστέρια	звезди
δημοσιεύτηκε	публикувани
δημοσιεύτηκε	публикуван
δημοσιεύτηκε	публикувана
δημοσιεύτηκε	публикувано
