और	y
संशोधित	modificadas
संशोधित	modificado
नौसेना	marina
नौसेना	armada
गिटार	guitarra
सहमति	consentir
सहमति	consentimiento
सहमति	acordado
सहमति	acordadas
सहमति	convenido
जोशी	joshi
लोहे	plancha
लोहे	hierro
सूचित	informada
सूचित	informados
सूचित	informado
सूचित	notificar
सूचित	notifica
कवर	cubierta
कवर	portada
कवर	cover
कवर	tapa
कवर	cubrir
कवर	portadas
कवर	fundas
कवर	abarca
कवर	cubiertas
भय	temor
भय	miedo
भय	fear
अस्थायी	transitorios
अस्थायी	transitorio
अस्थायी	transitoria
अस्थायी	transitorias
अस्थायी	temporales
अस्थायी	temporal
अस्थायी	temporario
अस्थायी	temporalmente
अस्थायी	provisionales
अस्थायी	provisional
अस्थायी	temporal
कमल	lotus
कमल	loto
कमल	kamal
नागरिकों	ciudadanos
नागरिकों	ciudadanas
नागरिकों	nacionales
नागरिकों	civil
नागरिकों	civiles
प्रमाणित	certificadas
प्रमाणित	certificados
प्रमाणित	certificado
प्रमाणित	certificada
एसिड	ácidos
एसिड	acido
एसिड	ácido
बुक	reservado
बुक	libro
तीव्रता	intensidad
अंगों	órganos
हथियार	armamento
हथियार	armas
हथियार	arma
माप	mide
माप	medida
माप	medir
माप	medición
माप	mediciones
माप	medidas
माप	medición
माप	mediciones
माप	medida
थॉमस	tomás
थॉमस	thomas
थॉमस	tomas
कानपुर	kanpur
एडवर्ड	eduardo
एडवर्ड	edward
कागज	paper
कागज	ponencia
कागज	papel
चुनौती	impugnación
चुनौती	challenge
चुनौती	reto
चुनौती	desafio
चुनौती	desafío
ओलम्पिक	olímpica
ओलम्पिक	olímpico
ओलम्पिक	olympic
ओलम्पिक	olímpicos
ओलम्पिक	olimpiadas
गणेश	ganesh
गणेश	ganesha
वसा	grasas
वसा	gordos
वसा	grasa
वसा	gordo
वसा	gorda
वसा	gordas
पाता	hallazgos
पाता	encuentra
कमजोर	débiles
कमजोर	débil
नजर	ojo
असर	efecto
रीति	rito
सीधा	recto
सीधा	directo
सीधा	recta
सीधा	directamente
सीधा	heterosexual
सीधा	directa
सीधा	directo
सीधा	directamente
सीधा	direct
सीधा	directos
सीधा	directas
भाषण	discurso
सृष्टि	creación
ग्रीन	verde
ग्रीन	green
ग्रीन	verdes
नामित	nombrada
नामित	nombrado
स्वस्थ	sano
स्वस्थ	saludables
स्वस्थ	saludable
स्वस्थ	sana
भागीदारी	sociedad
भागीदारी	asociación
भागीदारी	implicación
भागीदारी	participación
भागीदारी	participación
उद्योगों	industrias
उद्योगों	industria
उद्योगों	emprendedor
उद्योगों	empresaria
उद्योगों	emprendedores
उद्योगों	emprendedora
उद्योगों	empresario
स्टॉक	caldo
स्टॉक	stock
स्टॉक	acciones
स्टॉक	existencias
मर	muerta
मर	muertos
मर	dead
मर	muerto
यात्रियों	pasajeros
बच्चन	bachchan
गहरी	profundo
गहरी	profunda
गहरी	deep
लिंक्स	acoplamientos
लिंक्स	vínculos
लिंक्स	enlaces
लिंक्स	links
लिंक्स	lince
लिंक्स	lynx
विस्फोट	explosión
विस्फोट	estallido
विस्फोट	explosiones
जावा	jre
जावा	java
नक्शा	plano
नक्शा	mapa
नक्शा	mapas
हॉकी	hockey
सोडियम	sodio
बिल्कुल	absolutamente
घास	césped
घास	césped
घास	hierba
घास	pasto
भक्त	devota
भक्त	devoto
पाये	encontrada
पाये	encontradas
पाये	encontrados
पाये	hallado
पाये	encontrado
नामांकित	nominados
नामांकित	matriculado
नामांकित	matriculados
कथन	declaraciones
कथन	afirmaciones
कथन	declaración
कथन	afirmación
कथन	comunicado
कथन	enunciado
भरे	lleno
भरे	llenado
ज्वालामुखी	volcán
ज्वालामुखी	volcanes
बैंकों	banks
बैंकों	bancos
सुल्तान	sultan
सुल्तान	sultán
कारकों	factores
सिविल	civil
शेर	lions
शेर	leones
शेर	león
शेर	sher
हनुमान	hanuman
प्रतिदिन	cotidiano
प्रतिदिन	cotidiana
प्रतिदिन	diarios
प्रतिदिन	diariamente
प्रतिदिन	diario
प्रतिदिन	cotidiano
प्रतिदिन	diaria
बैंकिंग	bancarios
बैंकिंग	banca
बैंकिंग	bancario
बैंकिंग	bancos
असामान्य	inusuales
असामान्य	insólito
असामान्य	inusual
असामान्य	anormales
असामान्य	anormal
कमरे	habitación
कमरे	habitaciones
कमरे	cuartos
कमरे	salas
कमरे	cuarto
कमरे	sala
कमरे	habitación
मंत्र	mantra
स्वाद	degustar
स्वाद	sabor
स्वाद	gusto
स्वाद	gustos
स्वाद	sabor
चित्रकार	pintores
चित्रकार	pintora
चित्रकार	pintor
विद्यार्थी	alumnos
विद्यार्थी	estudiantes
विद्यार्थी	alumna
विद्यार्थी	alumno
विद्यार्थी	estudiantes
विद्यार्थी	estudiante
पेय	bebidas
पेय	bebida
पेय	bebe
पेय	beber
पेय	bebida
पेय	beba
पेय	bebidas
पेय	bebe
पेय	tragos
पेय	bebidas
पेय	bebida
पेय	copas
अनुक्रम	orden
अनुक्रम	ordenar
अनुक्रम	encargo
अनुक्रम	pedido
अनुक्रम	pedidos
अनुक्रम	secuencia
अनुक्रम	secuencias
अनुक्रम	sucesión
चक	chak
चक	chuck
पत्रकारिता	periodismo
सूचीबद्ध	listado
सूचीबद्ध	enumerado
सूचीबद्ध	enumerados
माध्यमिक	secundaria
माध्यमिक	secundario
माध्यमिक	secundarios
माध्यमिक	secundarias
खगोलीय	astronómica
खगोलीय	astronómicos
खगोलीय	astronómicas
खगोलीय	astronómico
गौतम	gautama
लक्ष्मी	lakshmi
तार	alambre
तार	wire
तार	alambres
तार	cableado
तार	conectado
तार	cuerdas
तार	cadenas
पृथक	aisladas
पृथक	aislada
पृथक	aislado
पृथक	aislados
पृथक	separada
पृथक	separado
पृथक	separados
पृथक	separar
ओम	ohm
जाट	jat
अचानक	repentinamente
अचानक	súbitamente
अचानक	repentino
अचानक	súbita
अचानक	súbito
अचानक	repentina
संसदीय	parlamentarias
संसदीय	parlamentaria
संसदीय	parlamentario
संसदीय	parlamentarios
डर	temor
डर	miedo
डर	fear
करियर	carrera
करियर	carreras
शुक्र	vie
शुक्र	venus
जानवर	beast
जानवर	bestia
जानवर	animales
जानवर	animales
जानवर	animal
आना	ana
चेहरे	caras
चेहरे	rostros
चेहरे	faciales
चेहरे	facial
चेहरे	rostro
चेहरे	carita
चेहरे	cara
चेहरे	face
अंग्रेज	inglés
अंग्रेज	ingles
अंग्रेज	espanol
चिन्ह	símbolos
चरम	extrema
चरम	extremo
चरम	extreme
चरम	extremos
केन्द्रित	centrado
केन्द्रित	centrada
केन्द्रित	concentrado
केन्द्रित	enfocado
केन्द्रित	enfocada
केन्द्रित	centrado
केन्द्रित	concentrados
कर्ण	karna
सरदार	sardar
निर्यात	exporta
निर्यात	exportación
निर्यात	exportaciones
निर्यात	exportación
निर्यात	export
निर्यात	exportaciones
निर्यात	exportar
भूकंप	terremoto
भूकंप	terremotos
भूकंप	temblor
भूकंप	sismo
भूकंप	temblor
भूकंप	sismo
भूकंप	terremotos
भूकंप	temblores
स्मिथ	herrero
स्मिथ	smith
दायित्व	obligación
