категорія	categoría
фактор	factor
заміна	substituír
легше	máis
легше	doado
легше	fácil
навряд	apenas
навряд	é
навряд	crer
навряд	non
навряд	dificilmente
навряд	case
навряд	difícil
навряд	apenas
детально	detalle
детально	detalles
страви	louza
страви	pratos
франків	francos
авторитет	autoridade
пересування	mover
пересування	moverse
пересування	a
пересування	movéndose
пересування	aquí
пересування	de
ландшафтний	paisaxe
сходи	escaleiras
сходи	as
сходи	escaleira
сходи	escaleiras
пошани	de
пошани	honra
можливий	probable
можливий	que
можливий	probablemente
можливий	risco
розділення	separación
ями	buraco
ями	burato
ями	furado
ями	hole
секунди	segundos
ваша	a
ваша	túa
ваша	teu
ваша	o
ваша	seu
ваша	súa
юридична	xudicial
юридична	legal
юридична	legais
ентоні	anthony
білл	bill
білл	billete
білл	conta
білл	dereitos
білл	contrato
введена	entrou
введена	na
введена	entra
швидкий	rápido
швидкий	axiña
швидкий	rápida
швидкий	veña
швидкий	marchar
швидкий	rápido
швидкий	velocidade
цифри	números
цифри	das
цифри	os
цифри	número
потужний	poderosa
потужний	poderosos
потужний	poderoso
сьогодення	presentar
сьогодення	actual
сьогодення	presente
сьогодення	presentes
сьогодення	agasallo
танці	baile
танці	baila
танці	bailar
танці	danza
танці	bailes
танці	baile
танці	bailando
танці	bailar
танці	bailaba
власники	os
четверта	cuarto
четверта	cuarta
четверта	acto
четверта	catro
четверта	infantaría
справжні	real
справжні	de
справжні	verdade
цінні	valioso
анджелесі	ángeles
анджелесі	angeles
анджелесі	ánxeles
коні	cabalos
коні	os
ритм	ritmo
спроб	ensaios
спроб	xuízos
спроб	intentos
спроб	intenta
спроб	tenta
келлі	kelly
атака	ataque
атака	atacar
таємниці	os
таємниці	segredos
таємниці	poden
таємниці	adoptar
вечір	tarde
вечір	noite
вечір	serán
вечір	noites
вечір	tardes
енн	ann
енн	anne
обкладинки	a
обкладинки	cubrir
обкладинки	cuberto
обкладинки	cuberta
обкладинки	cobre
приватна	privadas
приватна	privado
приватна	privada
приватна	privados
приватна	raso
приватна	soldado
черепахи	de
черепахи	tartaruga
черепахи	tartarugas
кит	balea
плід	froita
споживачів	consumidores
другом	amigo
другом	amiga
дівчину	moza
дівчину	rapaza
дівчину	nena
реформа	reforma
реформа	reformatorio
директорів	directores
підписано	asinado
екологічна	ambientais
стіна	parede
стіна	muro
вдало	éxito
вдало	exitosos
польське	polaca
френсіс	francis
знайшла	atopei
знайшла	que
знайшла	atopamos
знайшла	atoparon
знайшла	atopou
джим	jim
соціалістична	socialista
вирок	oración
вирок	frase
вирок	sentenza
вирок	sentencia
вирок	punto
вирок	e
вирок	seguido
інспектор	inspector
інспектор	comisario
друзями	amigos
друзями	os
довкола	redor
довкола	arredor
довкола	por
довкола	aquí
унікальний	único
унікальний	únicas
всесвіт	universo
всесвіт	do
довга	longo
довга	longa
довга	moito
довга	tempo
алжир	alxeria
експеримент	experimento
експеримент	experimentos
реакцій	reaccións
реакцій	reacción
водій	condutor
водій	de
водій	o
водій	permiso
націонал	nacional
націонал	nacionais
націонал	national
обрав	elixín
обрав	collín
обрав	atoparon
рядків	liñas
рядків	de
рядків	trincheiras
рядків	frases
певна	certo
певна	certas
певна	certa
певна	seguro
певна	certos
чисто	claro
чисто	clara
чисто	claras
користується	usa
податки	impostos
