och	dhe
montpellier	montpellier
vakt	roje
vakt	roja
vakt	garda
fladdermus	bat
christiansen	christiansen
kathleen	kathleen
irrelevant	parëndësishëm
domarna	gjyqtarët
domarna	gjykatësit
domarna	gjyqtarë
hammarskjöld	hammarskjöld
marionett	kukullave
midnatt	mesnatë
midnatt	mesnate
virke	druri
virke	dru
virke	drurit
afton	mbrëmje
afton	mbremje
afton	mbrëmja
afton	mbramje
jurisdiktion	juridiksioni
jurisdiktion	juridiksion
jurisdiktion	juridiksionin
stabilt	stabil
stabilt	qëndrueshëm
stabilt	qëndrueshme
stabilt	stabile
didier	didier
protesterna	protestat
protesterna	protesta
protesterna	proteston
schubert	schubert
petrov	petrov
akershus	akershus
attackera	sulm
attackera	sulmi
wolfram	volfram
olagligt	ilegale
olagligt	paligjshëm
olagligt	ilegal
olagligt	ilegalisht
utslag	nxituar
kirsten	kirsten
bota	kurë
bota	kura
versen	ajet
versen	vargu
preparat	përgatitjet
lao	lao
braga	braga
hercules	hercules
hercules	herkuli
tunt	hollë
tunt	holle
kombinerar	kombinon
kombinerar	kombinojnë
cain	cain
belagd	shtruar
erfarna	përjetuar
erfarna	përjetoi
ortiz	ortiz
aggressiva	agresive
aggressiva	agresiv
aggressiva	agresivë
karate	karate
frederic	frederic
frederic	frederik
befästa	konsoliduar
befästa	fortifikuar
befästa	konsolidimin
filologi	filologjisë
serber	serbët
serber	serbë
serber	serbëve
insamling	mbledhje
insamling	grumbullim
insamling	koleksion
insamling	koleksioni
insamling	mbledhja
ivanov	ivanov
våldtäkt	përdhunim
våldtäkt	përdhunimi
prickar	pikat
prickar	pika
immanuel	immanuel
återgå	rikthe
commander	komandanti
commander	komandant
esp}}	esp}}
irkutsk	irkutsk
kollektiv	bashkësi
kollektiv	kolektive
kollektiv	kolektiv
kollektiv	komunale
voss	vos
påpekade	vërejti
barrichello	barrichello
professionellt	profesioniste
professionellt	profesionale
professionellt	profesional
professionellt	profesionist
professionellt	profesionalisht
omöjlig	pamundur
passet	pasaportën
passet	pasaporta
passet	pasaportë
wentworth	wentworth
pulcherrima	pulcherrima
deborah	deborah
dubois	dubois
auktion	ankand
möss	minj
möss	minjve
möss	minjtë
jamal	jamal
jamal	xhemal
gunn	gunn
eve	ev
eve	eve
eve	prag
eve	iv
fäktare	shpatar
nattvarden	kungimi
baser	baza
baser	bazat
berömmelse	fama
berömmelse	famë
berömmelse	famës
berömmelse	fame
krönt	kurorëzua
spontant	spontane
spontant	spontanisht
farväl	lamtumirën
farväl	lamtumire
farväl	lamtumirë
farväl	mirupafshim
farväl	lamtumirë
godkänna	miratojnë
godkänna	miratojë
plovdiv	plovdiv
richie	richie
mustafa	mustafa
domenico	domenico
macbeth	macbeth
bunker	bunker
bunker	bunkeri
rådgivande	këshillim
rådgivande	konsultativ
mässa	mesha
mässa	meshë
mässa	masiv
mässa	masive
mässa	fer
mässa	panair
mässa	fair
mässa	panairi
madura	madura
inbjudan	ftese
inbjudan	ftesa
inbjudan	ftesë
inbjudan	ftesën
inbjudan	ftesen
albus	albus
solar	diellor
solar	solare
solar	diellore
solar	solar
huelva	huelva
grått	gray
grått	grei
grått	grej
grått	gri
grått	grei
grått	grey
grått	gri
cristo	kristos
cristo	cristo
drycker	pijet
drycker	pije
drycker	pijet
kattegatt	kattegat
klickar	klikime
klan	klani
klan	klan
klan	fisi
klan	klanit
sök	kërkim
sök	kërkimi
sök	kërko
löften	premtime
löften	premtimet
löften	premton
löften	zotohet
löften	betimet
verdi	verdi
telefonen	telefonit
telefonen	telefon
telefonen	telefonin
telefonen	telefoni
prestation	arritje
prestation	arritje
ryggradsdjur	kurrizorët
ryggradsdjur	kurrizorë
lärling	nxenes
lärling	nxënës
lärling	nxënësi
socialist	socialist
socialist	socialiste
struga	struga
struga	strugë
abort	abort
kampanjer	fushatat
kampanjer	fushata
paulista	avenida
beredskap	gadishmëri
beredskap	gatishmërinë
beredskap	gadishmërinë
beredskap	përgatitjen
behörighet	lejen
behörighet	leje
behörighet	leja
behörighet	juridiksioni
behörighet	juridiksion
behörighet	juridiksionin
behörighet	kompetenca
behörighet	kompetencë
behörighet	kompetencën
behörighet	lejet
bülow	bülow
förhistoriska	prehistorike
håret	qime
håret	floku
håret	flokë
håret	flokët
håret	floket
håret	floke
menat	nënkuptonte
holding	mbajtje
holding	mbajtja
holding	holding
bekräftar	konfirmon
bekräftar	pohon
bekräftar	konfirmoni
dekorativa	dekorative
pontevedra	pontevedra
färdigheter	aftësi
färdigheter	aftësitë
antonia	antonia
amiga	amiga
che	çe
che	che
uranus	urani
léger	léger
upplevt	përjetuar
upplevt	përjetoi
pendula	pendula
medger	pranon
hogan	hogan
laddning	akuzë
laddning	ngarkim
laddning	ngarkimi
laddning	ngarkimin
parade	paradë
parade	parade
kleine	kleine
dokumentet	dokumenti
dokumentet	dokument
dokumentet	dokumentin
spåras	gjurmuar
hobbs	hobsi
kerry	keri
kraschade	përplasur
mentor	mentor
mentor	mentori
yard	oborri
yard	oborr
yard	oborrit
katastrof	katastrofe
katastrof	fatkeqësi
katastrof	katastrofë
katastrof	katastrofë
protokollet	protokoll
protokollet	protokolli
förmyndare	gardiani
förmyndare	kujdestari
förmyndare	kujdestar
strumica	strumica
vasilij	vasili
tian	tian
malik	maliku
malik	maliki
malik	maliq
malik	malik
delegationen	delegacion
delegationen	delegacioni
martyr	martir
martyr	dëshmor
tara	tara
leona	leona
soto	soto
gaser	benzina
gaser	gazin
gaser	gas
gaser	gaz
gaser	gazi
gaser	gazet
fritid	rekreacion
fritid	çlodhje
fritid	zbavitje
fritid	leisure
greenwich	greenwich
gonzalez	gonzalez
vilnius	vilnius
medvetande	vetëdije
medvetande	ndërgjegjësimi
medvetande	ndërgjegjësimit
medvetande	vetëdija
medvetande	ndërgjegjësimin
medvetande	ndërgjegjen
medvetande	vetëdija
medvetande	vetëdije
medvetande	vetëdijshëm
medvetande	ndërgjegjshëm
medvetande	ndërgjegjshme
niki	niki
fyrtio	dyzetë
fyrtio	forty
fyrtio	dyzet
förbjuder	ndalon
förbjuder	ndalon
adalbert	adalbert
radikalt	radikal
radikalt	radikale
radikalt	rrënjësisht
eureka	eureka
dagstidningar	gazeta
dagstidningar	gazetat
ramon	ramon
uppmuntrade	inkurajoi
uppmuntrade	inkurajuar
kobayashi	kobayashi
strategisk	strategjikë
strategisk	strategjike
strategisk	strategjik
panda	panda
concacaf	concacaf
galleriet	galeri
galleriet	galeria
tillfångatagen	kapur
gateway	portë
psv	psv
fuktig	lagësht
fuktig	lagur
voyager	voyager
teen	teen
teen	adoleshente
esa	esa
independence	pavarësinë
independence	pavarësia
independence	pavarësi
mänskligt	njerëzore
mänskligt	njerzore
mänskligt	njerëzor
mänskligt	human
mänskligt	njeri
registrering	regjistrimi
registrering	regjistrim
registrering	rregjistrimi
registrering	regjistrimi
pei	pei
uppmanar	nxiti
involverade	përfshirë
massiva	masive
massiva	masiv
dömda	dënohet
dömda	dënuar
dömda	denuar
dömda	dënohet
dömda	dënuar
dömda	dënuar
emedicinesubj	emedicinesubj
inferno	ferrit
täckte	mbulohet
täckte	mbuluar
täckte	mbulua
täckte	mbuluara
följder	pasoja
följder	pasoja
följder	pasojat
intervall	intervali
intervall	rang
intervall	largësia
intervall	gamë
intervall	varg
yun	yun
hiroshima	hiroshima
garland	garland
skottlands	skocisë
skottlands	skocia
skottlands	skoci
tyne	tyne
sylvester	silvester
befattningar	pozicione
befattningar	pozicionet
befattningar	pozita
befattningar	pozitat
neuchâtel	neuchâtel
kolbe	kolbe
osäkra	pasigurt
osäkra	pasigurtë
osäkra	pavendosur
insikt	insight
insikt	realizimin
insikt	realizimi
romans	romancë
romans	romakë
romans	romakët
romans	romakëve
platz	platz
minoriteter	pakicat
minoriteter	pakicave
minoriteter	pakica
minoriteter	minoriteteve
minoriteter	minoritetet
utspridda	shpërndara
tudor	tudor
root	rrënjë
root	root
root	rrënja
goa	goa
cantal	cantal
tam	tam
tam	tem
mussolini	musolini
utsläpp	publikon
utsläpp	emisionet
ballader	ballads
boulevard	bulevardi
boulevard	bulevard
iransk	iraniane
iransk	iranian
telemark	telemark
domstolar	gjykatave
domstolar	gjykatat
noterar	shënime
noterar	shënimet
okada	okada
arvingar	trashëgimtarët
arvingar	trashëgimtarë
främjande	promovimi
främjande	promovim
främjande	promovimin
jørgensen	jørgensen
debatter	debaton
debatter	debatet
debatter	debate
yen	jen
yen	yen
problematiskt	problematik
problematiskt	problematike
problematiskt	problem
problematiskt	problemi
kyoto	kiotos
yle	yle
leverkusen	leverkusen
konvention	konventa
konvention	konventën
konvention	kuvend
perfekta	perfekt
perfekta	perfect
perfekta	perfekte
perfekta	përsosur
napoli	napoli
överge	braktisë
överge	braktisin
överge	braktis
grundlagen	kushtetutë
grundlagen	kushtetuta
grundlagen	kushtetutën
grundlagen	kushtetutës
pasha	pasha
fantomen	fantazma
suite	suita
suite	suitë
organiserar	organizimi
organiserar	organizon
organiserar	organizimi
organiserar	organizimin
hanne	hanne
väcker	ngre
konsonant	bashkëtingëllore
mäktig	fuqishëm
mäktig	fuqishem
barlow	barlow
ncaa	ncaa
sammanläggning	aggregation
apparater	pajisje
apparater	paisjet
apparater	aparati
apparater	aparat
firefox	firefox
milda	butë
intel	intel
nektar	nektarin
satir	satirën
karibien	karaibe
corpus	corpus
lovat	premtuar
lovat	premtoi
mean	mean
avskaffa	shfuqizuar
bränder	zjarre
bränder	zjarret
odla	kultivuar
odla	riten
odla	rriten
odla	rritet
topparna	majat
fingrar	gishtat
fingrar	gishta
dominans	dominim
dominans	mbizotërim
lida	vuaj
lida	vuani
twist	kthesë
tjejer	vajzat
tjejer	vajza
nrk	nrk
luxembourg	luksemburgut
luxembourg	luksemburgu
luxembourg	luksemburg
odessa	odesa
trevligt	kendshem
trevligt	bukur
trevligt	nice
dödligt	vdekjeprurës
dödligt	vdekjeprurëse
dödligt	vdekjeprurës
dödligt	vdekjeprurëse
dödligt	vdekjeprures
dödligt	fatale
dödligt	fatal
rankad	renditur
sampson	samson
sampson	sampson
kniv	thik
kniv	thika
kniv	thikë
kniv	thike
kniv	thikën
förebyggande	parandaluese
förebyggande	parandalues
förebyggande	parandaluese
förebyggande	parandalues
förebyggande	parandalimin
förebyggande	parandalimi
collina	collina
kongressledamoten	kongresmeni
kongressledamoten	kongresmen
lada	hangar
lada	paharruar
lada	stalla
mila	mila
befria	çliruar
misstankar	dyshimin
misstankar	dyshimi
misstankar	dyshimet
uran	uranium
uran	uraniumit
utfall	përfundim
utfall	përfundimi
utfall	përfundime
gästerna	mysafirë
gästerna	mysafirët
gästerna	mysafire
mötesplats	vend
våldsamt	dhunshëm
våldsamt	dhunshëm
våldsamt	dhunshme
reese	reese
frankie	frankie
frankie	frenki
ämbetsmän	zyrtarë
ämbetsmän	zyrtarët
sola	sola
brigadgeneral	brigadier
slovakiska	sllovak
slovakiska	sllovak
sigma	sigma
motsvarigheter	homologët
kombinationen	kombinim
kombinationen	kombinimi
feminist	feministe
yoro	yoro
anette	anet
blockerat	bllokuar
blockerat	bllokohet
blockerat	bllokuan
blockerat	bllokoi
dominera	mbizotërojnë
dominera	dominon
sec	sek
sec	sec
systematiska	sistematike
systematiska	sistematik
pamela	pamela
uppgörelse	vendbanimi
uppgörelse	përballje
territoriella	territoriale
territoriella	territorial
colonia	colonia
pub	pub
amazon	amazon
drop	hidh
drop	drop
drop	lësho
drop	hidhe
taipei	taipei
pisa	pisa
kostym	kostumi
kostym	kostum
kostym	kostum
sårad	plagosur
sårad	lënduar
sårad	lenduar
sårad	dhembi
eulalia	eulalia
näsan	hunda
näsan	hundën
näsan	hundë
näsan	hunde
skolgång	shkollimit
skolgång	shkollim
skolgång	shkollimin
skolgång	shkollimi
kinesiskt	kinez
kinesiskt	kinezisht
kinesiskt	kineze
attentat	sulmon
attentat	sulmet
attentat	sulme
attentat	sulm
attentat	sulmi
popular	popullor
popular	popullore
stalins	stalin
reviderad	rishikuar
miljard	bilion
miljard	miliardë
miljard	miliard
morten	morten
fayette	fayette
renässans	rilindja
renässans	rilindjes
jian	jian
störa	prishin
kemiskt	kimike
kemiskt	kimik
kemiskt	kimikisht
utvärdering	vlerësimi
utvärdering	vlerësim
utvärdering	vlerësim
modet	kurajo
modet	kurajon
modet	guxim
modet	kurajë
modet	guximi
kommentera	komentoni
kommentera	komenti
kommentera	koment
kommentera	komentuar
picea	picea
soldaten	ushtari
soldaten	ushtar
förväntade	priten
förväntade	pritej
förväntade	pritur
förväntade	pritet
förväntade	pritura
tito	tito
tito	titos
motorcyklar	motorr
motorcyklar	motor
motorcyklar	motoçikleta
amerikanerna	amerikanët
amerikanerna	amerikanë
amerikanerna	amerikanet
rida	xhiro
nyfödda	sapolindur
nyfödda	porsalindur
nyfödda	porsalindurit
mota	mota
grundlag	kushtetutë
grundlag	kushtetuta
grundlag	kushtetutën
grundlag	kushtetutës
lyons	lyon
lyons	lion
cdu	cdu
nantes	nantes
upplöst	shkri
uci	uci
uppkomsten	dalja
cullen	kullen
cullen	kallen
dumont	dumont
faber	faber
mannheim	mannheim
islamisk	islamik
islamisk	islamikë
islamisk	islamike
teckna	subscribe
teckna	regjistrohu
teckna	regjistrim
vild	wild
vild	eger
vild	egra
vild	egër
sidled	anash
sidled	anësore
chad	çad
chad	chad
chaplin	chaplin
crew	ekuipazhi
crew	ekuipazh
thatcher	thatcher
skål	gezuar
skål	gëzuar
gryningen	agimi
gryningen	dawn
gryningen	agim
gryningen	agimin
monterade	montuar
monterade	mbledhur
monterade	pajisur
bärare	bartëse
bärare	transportuesi
bärare	porter
bärare	transportues
halt	rrëshqet
halt	ndalë
gudinnan	perëndesha
gudinnan	perëndeshë
kund	klient
kund	kliente
kund	klienti
kund	klient
kund	klientit
bindande	detyrues
bindande	detyruese
konstgjorda	artificiale
konstgjorda	artificial
kar	vaskat
kar	kar
vanuatu	vanuatu
förhindrar	parandalon
förhindrar	parandalojë
förhindrar	parandaluar
värnplikt	rekrutimit
marko	marko
arnhem	arnhem
ita}}	ita}}
odorata	odorata
lånat	huazuar
bloom	lulëzim
bloom	bloom
beräkning	llogarit
beräkning	llogaritjen
beräkning	llogaritje
beräkning	llogaritjet
ronde	ronde
pak	apk
melissa	melisa
melissa	melissa
adjektiv	mbiemër
adjektiv	mbiemra
proportionellt	proporcional
proportionellt	proporcionale
hilaire	hilaire
uppfinning	shpikje
uppfinning	shpikja
doo	doo
informerar	informimi
informerar	informon
ideologiska	ideologjike
oneida	oneida
samlare	mbledhës
samlare	mbledhësit
hunger	urinë
hunger	uri
hunger	uria
äpple	molle
äpple	molla
äpple	apple
äpple	mollë
återges	riprodhuar
aigle	aigle
sao	sao
resenärer	udhëtarët
resenärer	udhëtarë
resenärer	udhëtarët
resenärer	udhëtarë
mast	direk
fängelsestraff	burgim
ambassadören	ambasadore
ambassadören	ambasador
ambassadören	ambasadori
wyndham	wyndham
prövning	gjyq
prövning	gjyqin
prövning	gjyqi
geber	geber
transmission	transmetim
transmission	transmetimi
dino	dino
codex	kodeksit
sorry	keq
autonomi	autonominë
autonomi	autonomi
autonomi	autonomia
muslimsk	mysliman
muslimsk	muslimani
muslimsk	muslimane
muslimsk	muslim
muslimsk	musliman
disposition	përshkruajë
loreto	loreto
underhålla	mbajtjen
underhålla	mbajtja
nguyen	nguyen
eos	eos
alva	alva
lutning	shpat
lutning	gradient
terence	terence
störtade	përplasur
störtade	përmbysi
diagnosen	diagnostikuar
riven	grirë
hypotes	hipoteza
motståndarna	kundërshtarët
motståndarna	kundërshtarë
motståndarna	kundërshtarëve
ultra	ultra
usb	usb
tyngd	pesha
tyngd	peshë
tyngd	peshe
nycklar	çelësat
nycklar	çelësa
nycklar	çelsat
nycklar	qelsa
macmillan	macmillan
nedsatt	zvogëluar
nedsatt	zvogëlohet
nedsatt	reduktuar
nedsatt	reduktohet
viva	viva
reinfeldt	reinfeldt
lumi	lumi
hövding	shef
hövding	shefi
rekommendationer	rekomandim
rekommendationer	rekomandimi
rekommendationer	rekomandimet
rekommendationer	rekomandime
kryddor	erëza
lime	sherbet
alison	alison
urbana	urban
urbana	urbane
argumenterar	argumentuar
argumenterar	arsyeton
argumenterar	argumenton
argumenterar	arsyetojnë
argumenterar	argumentojnë
dewey	dewey
gesellschaft	gesellschaft
nybyggare	kolonët
överlägsen	superior
överlägsen	eprori
överlägsen	superiore
pesten	murtaja
pesten	murtajë
kunden	klient
kunden	kliente
kunden	klienti
kunden	klient
kunden	klientit
abbas	abaz
passiv	pasiv
passiv	pasive
oeste	oeste
översten	kolonel
cypress	cypress
zoologi	zoologji
arktiska	arktik
arktiska	arktikut
mittemot	kundërta
mittemot	përballë
mittemot	kundërt
destination	destinacion
destination	destinacionin
destination	destinacioni
misstänkte	dyshuar
misstänkte	dyshohet
registrerad	rregjistruar
registrerad	regjistruar
trollkarlen	magjistari
trollkarlen	magjistar
ligue	ligue
duk	rrobe
duk	leckë
duk	piktur
starter	nis
starter	fillestar
bayerska	bavarez
lyfte	hiqej
lyfte	hiqet
moské	qabja
moské	xhami
moské	xhamia
moské	xhamija
introduceras	prezanton
frwiki	frwiki
biljetter	biletat
biljetter	bileta
buch	buch
boomerang	bumerang
maas	maas
bearbetade	proceduar
bearbetade	përpunuar
årligt	vjetore
årligt	vjetor
tråkigt	mërzitshëm
tråkigt	monotone
tråkigt	pikëlluar
tråkigt	trishtuar
tråkigt	sad
subtropiska	subtropical
importerade	importuar
importerade	importuara
århundrade	shekull
århundrade	shekulli
störta	përmbysur
tenn	tin
tenn	kallaj
qing	qing
rån	vjedhje
rån	grabitje
rån	plaçkitje
rån	grabitja
blixt	flash
blixt	flesh
blixt	rrufeja
blixt	rrufe
blixt	vetëtimë
blixt	vetëtima
gärningar	veprat
gärningar	vepra
gärningar	veprave
dricker	pish
dricker	pija
dricker	pirja
dricker	pihet
dricker	pi
dricker	pije
dricker	pi
dricker	pish
dricker	pini
dricker	pija
lindner	lindner
ulvaeus	ulvaeus
puerta	puerta
rörlig	mobile
rörlig	mobil
rörlig	celularë
rörlig	celulari
rörlig	ndryshueshme
explosion	shpërthimi
explosion	eksplodim
explosion	shperthim
explosion	shpërthim
produkterna	prodhime
produkterna	produkte
produkterna	produktet
produkterna	prodhimet
hymn	himni
hymn	himnin
invändningar	kundërshtoj
invändningar	kundërshtim
invändningar	kundërshtimi
invändningar	kundërshtime
invändningar	kundërshtimet
busch	busch
samväldet	komonuelthit
artemisa	artemisa
läggning	orientimi
myt	mitin
myt	mit
myt	miti
adelsmän	fisnikët
träff	datë
träff	date
träff	data
träff	takim
träff	godit
träff	hit
esteban	esteban
gorski	gorski
houghton	houghton
tillagd	shtoi
tillagd	shtuar
cody	cody
massiv	masive
massiv	masiv
förfrågan	hetim
förfrågan	hetimi
förfrågan	kërkesë
förfrågan	kërkesa
klanen	klani
klanen	klan
klanen	fisi
klanen	klanit
paine	paine
fra}}	fra}}
mariano	mariano
comte	comte
korsningar	kalimet
korsningar	kalime
vandra	shëtitjet
vandra	marshim
vandra	përhumbur
vandra	bredhin
deluxe	deluxe
deluxe	luksi
habsburg	habsburg
råttor	minj
råttor	minjtë
högtider	festime
högtider	festimet
högtider	pushime
högtider	festat
högtider	pushimet
kontinentala	kontinentale
polaris	polaris
bekräftat	konfirmohet
bekräftat	konfirmuar
bekräftat	konfirmoi
rubin	rubin
censur	censura
wendy	wendy
inkluderat	përfshinte
inkluderat	përfshihen
inkluderat	përfshirë
inkluderat	përfshihet
inkluderat	përfshi
inkluderat	përfshinë
inkluderat	perfshire
ställföreträdare	zëvendës
katastrofen	katastrofe
katastrofen	fatkeqësi
katastrofen	katastrofë
britten	britten
cobra	kobra
cobra	cobra
operativa	operative
operativa	operativ
operativa	operacionale
operativa	operacional
operativa	veprues
önskvärt	dëshirueshme
onödig	panevojshëm
pipe	tub
pipe	gyp
demonstration	demo
demonstration	demonstrimi
demonstration	demonstrimi
demonstration	demonstrim
demonstration	demonstratë
oförändrad	pandryshuar
gomez	gomez
krater	krater
calvert	calvert
dickens	dikens
låda	box
låda	kuti
låda	kutia
låda	sirtar
låda	arkë
apotekare	farmacistët
apotekare	farmacist
ferenc	ferenc
theobald	theobald
edna	edna
oboe	oboe
fiorentina	fiorentina
palawan	palawan
avon	avon
ter	ter
otrs	otrs
utrymmen	hapësira
aha	aha
utgående	ikje
rover	rover
tillverkaren	prodhues
egmont	egmont
psykiater	psikiatër
psykiater	psikiatër
