και	そして
παππούς	祖父
γωνίες	アングル
αγόρι	男の子
αγόρι	少年
αγόρι	ボーイ
γνωστούς	知り合い
γνωστούς	知人
τρόμου	ホラー
ντραμς	ドラム
ντραμς	太鼓
θεολόγος	神学
στήθος	乳房
στήθος	母乳
ερωτήσεις	質問
τζιμ	ジム
ιεχωβά	エホバ
δουλειές	ジョブ
δουλειές	求人
δουλειές	営業
δουλειές	事業
δουλειές	ビジネス
αποτελεσματική	効率
αποτελεσματική	実効
αποφασίσει	決める
γουέστ	ウエスト
γουέστ	西部
γουέστ	ウェスト
ερασιτεχνική	アマチュア
εφέ	エフェクト
εφέ	効果
εφέ	エフェクト
εφέ	効果
δελτίο	掲示
δελτίο	公報
διαφωνία	不一致
διαφωνία	申し立て
εξοπλισμού	道具
εξοπλισμού	装備
εξοπλισμού	機器
εξοπλισμού	機材
επαναφορά	リセット
επαναφορά	復元
πούλησε	落札
φράνσις	フランシス
φράνσις	フランセス
ηλεκτρονικά	エレクトロニクス
ηλεκτρονικά	エレクトロニック
στήλες	カラム
αχιλλέα	アキレス
αχιλλέα	アキレウス
αελ	ael
λείψανα	遺物
αποκάλυψη	啓示
αποκάλυψη	黙示録
λιθουανία	リトアニア
μεταβλητές	変数
γλυπτά	彫刻
γλυπτά	彫刻
λεωφόρο	大通り
λεωφόρο	ブールバール
λεωφόρο	アベニュー
σάββατο	土曜日
μουσταφά	ムスタファ
ηλεκτρόνια	電子
διαχωρισμός	分ける
διαχωρισμός	分割
διαχωρισμός	スプリット
διαχωρισμός	別居
διαχωρισμός	分離
συντομογραφία	略語
συντομογραφία	略記
συντομογραφία	略称
χόκεϊ	ホッケー
χόκεϊ	アイスホッケー
ρενέ	レネー
ρενέ	ルネ
ρενέ	ルネ
στοά	トンネル
στοά	ロッジ
στοά	ギャラリー
προοδευτική	プログレッシブ
πραγματικός	real
πραγματικός	本物
πραγματικός	リアル
καθιστώντας	レンダリング
τορίνο	トリノ
λαιμό	咽喉
λαιμό	ネック
γνωρίσει	met
πρεσβεία	大使館
διακήρυξη	布告
διακήρυξη	布告
διακήρυξη	宣言
διακήρυξη	申告
φαντασία	イマジネーション
φαντασία	想像
φαντασία	想像力
φαντασία	フィクション
φαντασία	ファンタジー
σοβιετικό	ソビエト
ορεινή	マウンテン
ορεινή	山地
αναγνώρισης	同定
αναγνώρισης	識別
χρήσιμη	役に立つ
χρήσιμη	役立つ
μεταβλητή	変数
μεταβλητή	可変
βαρκελώνη	バルセロナ
ιμπραήμ	イブラヒム
νικήσει	beat
νικήσει	ビート
τρίπολη	トリポリ
υποδοχή	slot
υποδοχή	スロット
υποδοχή	ソケット
υποδοχή	レセプション
υποδοχή	披露宴
υποδοχή	受付
προοπτική	見通し
προοπτική	outlook
προοπτική	遠近
προοπτική	遠近法
προοπτική	視点
ρουάντα	ルワンダ
διαδικτυακή	オンライン
υποβιβασμό	降格
τεστ	テスト
τεστ	テスト
μαγνησίας	マグネシア
πλάτωνα	プラトン
σφαίρες	弾丸
σφαίρες	弾薬
δοκιμή	テスト
δοκιμή	テスト
βίκτορ	ビクトル
βίκτορ	ヴィクター
βίκτορ	ビクター
διαδοχή	承継
διαδοχή	継承
διαδοχή	引継ぎ
βλάβη	被害
βλάβη	ダメージ
βλάβη	損傷
βλάβη	損害
μιχάλη	ミケーレ
μνημείων	モニュメント
μνημείων	記念碑
θετικό	陽性
θετικό	ポジティブ
θετικό	肯定
λυών	リヨン
καμερούν	カメルーン
ολλανδός	ダッチ
μάιος	メイ
μάιος	五月
οικονομολόγος	エコノミスト
γκραντ	付与
γκραντ	グラント
αρχαιολόγος	考古学
σκάλα	ラダー
σκάλα	ハシゴ
σκάλα	はしご
σκάλα	梯子
σκάλα	階段
σκάλα	階段
οκτώβριος	十月
μοναστήρια	修道院
μοναστήρια	僧院
ισημερινό	赤道
μείγμα	mix
μείγμα	ミックス
μείγμα	混ぜる
μείγμα	混合物
μείγμα	ブレンド
συγκεντρώσεις	合併
χαμηλά	低い
αγρότες	農家
υποδομής	インフラストラクチャー
παρακμή	辞退
παρακμή	拒否
παρακμή	却下
διαγωνισμός	競技
διαγωνισμός	コンペ
διαγωνισμός	競争
διαγωνισμός	コンペティション
διαγωνισμός	コンテスト
διαγωνισμός	コンテスト
τεχνικό	テクニカル
αντι	アンチ
αντίγραφα	重複
αντίγραφα	コピー
αντίγραφα	部数
αντίγραφα	レプリカ
συνείδηση	良心
συνείδηση	意識
σεργκέι	セルゲイ
υποψήφιο	候補者
υποψήφιο	候補
διεργασίες	プロセス
πρόσκληση	招待
πρόσκληση	招聘
πρόσκληση	招待
θεσμός	制度
θεσμός	施設
θεσμός	機関
νεκρός	デッド
περιστροφής	回転
κυριολεκτικά	文字通り
επιθεώρηση	検査
επιθεώρηση	検問
συντελεστές	係数
συντελεστές	要因
όμορφη	美しい
όμορφη	ビューティフル
μαν	マン
γραμματική	文法
πριγκιπάτο	公国
αστικό	アーバン
τριβή	摩擦
εναλλακτικά	オルタナティブ
εναλλακτικά	代替
παράρτημα	別館
ομορφιά	可愛
ομορφιά	美容
φράγμα	ダム
φράγμα	バリア
φράγμα	障壁
σαμ	サム
ισούται	等しい
προδοσία	裏切り
προδοσία	裏切り
προδοσία	反逆
φράσεις	フレーズ
ρυθμούς	リズム
προάστιο	郊外
προάστιο	郊外
ημερομηνίες	日付
φόντο	背景
φόντο	バックグラウンド
υποχώρηση	退却
υποχώρηση	撤退
κινδύνων	リスク
ακαδημίες	アカデミー
προφέρεται	発音
νοκ	ノック
νοκ	ノック
ιστοσελίδες	ウェブサイト
υπόβαθρο	背景
υπόβαθρο	バックグラウンド
νόσος	病気
νόσος	疾病
παρεμβολή	干渉
αντιόχεια	アンティオキア
γάλα	牛乳
γάλα	ミルク
τρόποι	モード
τρόποι	マナー
διαφήμιση	広告
έθιμο	風習
έθιμο	カスタム
κέρδη	営利
κέρδη	収益
κέρδη	利益
κέρδη	収益
κέρδη	利得
σχηματισμός	フォーメーション
ευρύτερο	広い
σκέψεις	考え
σκέψεις	思考
σκέψεις	想い
φιλιππίνες	フィリピン
εκβολές	河口
παλαιστίνη	パレスチナ
βαρύτητας	グラビティ
βαρύτητας	重力
εξήγηση	説明
εξήγηση	解説
ολλανδικά	ダッチ
αθλήτρια	アスリート
απόγονοι	子孫
απόγονοι	子孫
απόγονοι	後裔
απόγονοι	末裔
γερουσιαστής	議員
σλοβενία	スロベニア
κολύμβησης	入浴
αλγόριθμος	アルゴリズム
ενήλικες	大人
ενήλικες	成人
ενήλικες	大人
ζεύγη	ペア
ζεύγη	ペア
ιππότης	騎士
ιππότης	ナイト
κλαρκ	クラーク
κλαρκ	クラーク
καταστράφηκαν	破壊された
παράγωγα	デリバティブ
ατλαντικού	アトランティック
ατλαντικού	大西洋
βαλένθια	バレンシア
παραγωγοί	プロデューサー
πρωτεΐνες	タンパク質
πρωτεΐνες	たんぱく質
τρέχει	走る
τρέχει	ランニング
τρέχει	ジョギング
υγρά	液体
υγρά	流体
υγρά	液体
ατμών	蒸気
λουτρά	風呂
κεμπέκ	ケベック
στρέμματα	エーカー
εγκρίθηκε	養子
εγκρίθηκε	採択
υποβρύχιο	潜水艦
υποβρύχιο	サブ
αλιεία	漁業
αλιεία	釣り
αλιεία	魚釣り
ισλανδίας	アイスランド
κρυσταλλική	crystal
κρυσταλλική	結晶
κρυσταλλική	クリスタル
αντίοχος	アンティオコス
φιλολογία	文学
φιλολογία	文芸
δεκαπέντε	fifteen
δεκαπέντε	十五
τέκνα	子供
χριστιανισμού	キリスト教
διαλέξεις	レクチャー
διαλέξεις	講義
διαλέξεις	講演
συμφωνίες	クーポン
συμφωνίες	協定
νοέμβριος	十一月
βίλα	ヴィッラ
βίλα	ヴィラ
άλογο	ウマ
απρίλιος	四月
απρίλιος	エイプリル
σκάνδαλο	スキャンダル
σκάνδαλο	不祥事
δώρο	現在
δώρο	present
δώρο	プレゼント
δώρο	ギフト
δώρο	贈り物
ιερέα	司祭
άδειες	権限
άδειες	許可
οδηγό	運転手
οδηγό	ドライバ
οδηγό	ドライバー
οδηγό	ガイド
ίνες	繊維
ίνες	ファイバ
ίνες	繊維
ίνες	繊維
εξουσίες	パワーズ
όλγα	オルガ
θρύλος	伝説
καλλιέργειες	農産物
καλλιέργειες	作物
τοπία	景色
τοπία	風景
προνόμια	特権
συνταγματάρχη	大佐
αποθήκευση	セーブ
αποθήκευση	保存
αποθήκευση	ストレージ
πλούταρχος	プルタルコス
μουσουλμάνους	イスラム教
μουσουλμάνους	ムスリム
όραμα	ヴィジョン
όραμα	ビジョン
όραμα	vision
λογικό	論理
λεπτομέρεια	ディテール
μουρ	ムーア
ποικιλίες	品種
φραντς	フランツ
ενα	一つ
ενα	one
ενα	一人
ενα	ワン
ακούγεται	サウンド
ψυχής	ソウル
ψυχής	霊魂
εμπειρίες	エクスペリエンス
κατακτήσεις	征服
τσέλσι	チェルシー
ποτάμια	河川
τόκιο	東京
φίλιπ	フィリップ
τράπεζες	バンクス
τράπεζες	銀行
αφήγηση	ストーリー
αφήγηση	物語
νικά	勝利
ανάφλεξης	イグニッション
μπαρ	バー
μπαρ	バール
μπαρ	バー
διεύθυνσης	ステアリング
ουαλία	ウェールズ
λίγοι	少数
πορτρέτο	肖像
πορτρέτο	ポートレート
πορτρέτο	縦長
φαγητό	食べ物
φαγητό	料理
φαγητό	食品
ουράνιο	ウラン
κρόνου	土星
χριστούγεννα	クリスマス
χριστούγεννα	xmas
σεβασμό	尊敬
σεβασμό	尊重
σεβασμό	リスペクト
σεβασμό	敬意
άντερσον	アンダーソン
διατύπωση	策定
στιβ	スティーブ
στιβ	スティーヴ
απαντήσεις	レスポンス
απαντήσεις	回答
απαντήσεις	回答
απαντήσεις	返信
κτήμα	不動産
τορόντο	トロント
λεωφορείο	バス
κοινές	共通
μουσουλμάνων	イスラム教
μουσουλμάνων	ムスリム
ελεφαντοστού	象牙
χάουαρντ	ハワード
βαθύ	ディープ
βαθύ	深い
λεκάνη	骨盤
λεκάνη	盆地
λεκάνη	トイレ
λεκάνη	便器
σημάδια	マークス
σημάδια	サイン
μοναρχία	君主制
κουκ	コック
κουκ	クック
ταμείο	ファンド
σκόνη	ダスト
σκόνη	砂塵
σκόνη	ほこり
σκόνη	粉末
σκόνη	パウダー
κάρτα	はがき
κάρτα	ハガキ
κάρτα	カード
κιβώτιο	ボックス
κιβώτιο	クレート
ροζ	ピンク
ροζ	ナデシコ
ροζ	ローズ
ροζ	ロゼ
ροζ	バラ
ροζ	rose
ροζ	薔薇
πειρατές	パイレーツ
πειρατές	海賊
υποχρέωση	責任
υποχρέωση	義務
υποχρέωση	債務
πλούτο	冥王星
πλούτο	プルート
αντιπαράθεση	論争
καρολίνα	カロライナ
συχνές	共通
θυσία	犠牲
θυσία	生贄
τοίχο	ウォール
αποτελεσματικά	実効
κελσίου	摂氏
ινδονησία	インドネシア
πορτοκαλί	orange
πορτοκαλί	オレンジ
εργοστάσια	工場
παράλληλη	パラレル
παράλληλη	並列
