در	ajtó
عزیزم	méz
مؤسسان	alapítók
استعماری	gyarmati
هاربر	kikötő
هاربر	harbour
ادویه	fűszerek
ادویه	fűszer
ادویه	fűszerek
ادویه	fűszer
فدریکو	federico
سروتونین	szerotonin
هد	fejet
هد	fej
هد	fejét
مومیایی	múmiák
ماکسیم	maxim
باهیا	bahia
ترومن	truman
استنتاج	levonás
چاپخانه	kiadvány
چاپخانه	közzététel
گناهان	hibái
گناهان	bűnei
گناهان	bűnök
گناهان	bűneit
گناهان	bűnöket
جادوی	varázs
جادوی	magic
جادوی	varázslat
جادوی	mágia
سفارشی	egyedi
سفارشی	egyéni
کلیپ	tárat
کلیپ	tár
ناراضی	elégedetlen
ناراضی	elégedetlen
کیتس	kitts
کیتس	keats
دوج	dodge
هارپر	harper
متد	módszer
روشنفکر	intellektuális
روشنفکر	szellemi
پدرخوانده	keresztapa
محصولاتی	termékek
محصولاتی	termék
محصولاتی	termékeket
زامبی	zombi
شفق	bőrpír
شفق	hajnal
شفق	alkonyat
شفق	alkony
هاوک	hawk
هاوک	sólyom
هاوک	héja
اوان	evan
شاهدان	tanúk
شاهدان	szemtanúk
فریدمن	friedman
مصریان	egyiptomiak
داعی	hívó
وری	vor
نیوفاندلند	newfoundland
حسادت	féltékeny
حسادت	irigy
حسادت	féltékenység
حسادت	irigység
زمانهای	idők
زمانهای	időpontok
زمانهای	times
کنسرتو	concerto
معمای	titokzatos
معمای	rejtély
معمای	rejtélyes
معمای	rejtvény
معمای	puzzle
معمای	kirakós
معمای	dilemma
زوم	zoom
گرانیت	gránit
رویترز	reuters
مثلثی	háromszög
باندی	bandy
باندی	bundy
کامپانیا	campania
حکیمی	bölcsek
حکیمی	bölcs
تبتی	tibeti
دلی	deli
ادل	adele
ژرمنی	germán
کلاین	cline
کلاین	klein
شیلد	pajzs
شیلد	shield
بازرسان	ellenőrök
بازرسان	felügyelők
بازرسان	nyomozói
بازرسان	nyomozók
بلندای	ültem
بلندای	ült
یونیون	union
یونیون	unió
یونیون	szakszervezet
یونیون	unión
یونیون	uniós
منقار	csőre
داوکینز	dawkins
فرمودند	kifejezett
فرمودند	kifejezésre
فرمودند	kifejtett
تولدو	toledo
تلاقی	összefolyása
تلاقی	csomópont
تلاقی	junction
تلاقی	átfedő
ساق	lábat
ساق	lábát
ساق	láb
بلبل	nightingale
راههای	módok
ارسالی	továbbított
ارسالی	közvetített
ارسالی	elküldött
ارسالی	elküldve
ارسالی	küldött
مونیکا	monica
مونیکا	mónika
کامی	camille
کامی	kami
برانگیخته	feltámadt
معتمد	megbízható
هدفی	cél
چکش	hammer
چکش	kalapács
گالن	galen
گالن	gallen
گالن	gallon
سوزا	souza
سانچز	sanchez
سانچز	sánchez
بلدرچین	fürj
بورن	bourne
بناپارت	bonaparte
جستجوگر	kereső
فانتوم	fantom
چارت	diagram
موشی	eger
موشی	egér
تینا	tina
تره	torre
کید	cade
کید	kölyök
کید	gyerek
داو	daw
داو	galamb
داو	dow
مته	fúró
مته	drill
هیولا	szörnyeteg
هیولا	szörny
اوتو	otto
تیتانیوم	titán
اسپرم	sperma
اسپرم	spermát
لاشه	roncs
لاشه	roncsot
لاشه	tetem
لاشه	hasított
لاشه	tetem
لاشه	hulla
ضمیر	névmás
ایزاک	isaac
زینت	csillogás
زینت	csillám
بخوانند	olvasott
اوکیناوا	okinawa
مکلنبورگ	mecklenburg
تدارکات	kellékek
تدارکات	ellátmányt
تدارکات	ellátás
تدارکات	készletek
تدارکات	ellátmány
تدارکات	vendéglátó
ساراگوسا	zaragoza
سودی	profit
سودی	haszon
سودی	nyereség
سودی	haszon
سودی	előny
ساکرامنتو	sacramento
بزرگوار	nemes
بزرگوار	noble
بزرگوار	dicső
بزرگوار	dicsőséges
بزرگوار	tiszteletreméltó
درایو	vezetni
درایو	vezess
درایو	meghajtó
هرتز	hertz
دزدیده	lopott
دزدیده	ellopták
دزدیده	elrabolt
دزدیده	elrabolta
دزدیده	elraboltak
آتلانتیس	atlantisz
مردود	bukta
مردود	kudarc
مردود	elutasítás
ورم	duzzanat
ورم	ödéma
ورم	duzzadt
موم	méhviasz
موم	viasz
سردرد	fejfájás
زاهد	remete
اجاق	tűzhely
اجاق	sütő
اجاق	sütő
اجاق	kemence
مرغابی	kacsa
مرغابی	duck
گذرا	átmeneti
ستونی	oszlop
ستونی	pillér
ستونی	oszlop
ترا	tera
ترا	terra
کامو	camus
کامو	kamo
واسیلی	vaszilij
خاکسپاری	temetés
خاکسپاری	temetésen
خاکسپاری	temetés
خاکسپاری	temetése
اتر	éter
مادربزرگ	nagymama
مادربزرگ	nagyi
مادربزرگ	nagymama
قلاب	hook
قلاب	kampó
قلاب	horog
قلاب	horgot
همگن	homogén
بگیر	vedd
معالجه	kezelés
معالجه	terápia
معالجه	kezelés
معالجه	kezelésre
معالجه	kezelése
اوره	karbamid
دوسلدورف	düsseldorf
باربودا	barbuda
دائماً	folyamatosan
دائماً	állandóan
زننده	csúnya
زننده	kíméletlen
زننده	durva
قزاق	kozák
پلیموث	plymouth
مصمم	eltökélt
مصمم	határozott
مصمم	meghatározott
مصمم	meghatározva
اورال	ural
دپ	dap
دپ	depp
خواستگاری	kérő
خواستگاری	udvarló
خواستگاری	javasolt
خواستگاری	udvarolt
خواستگاری	pályázat
خواستگاری	javaslat
وایلد	wild
وایلد	vadon
وایلد	vadak
وایلد	vad
وایلد	wilde
کافر	hitetlen
کافر	hitetlen
آگاهانه	tudatosan
لیدن	leiden
ضیاء	zia
هانی	méz
هانی	hani
هوپ	remény
هوپ	remélem
محدب	domború
براک	brock
عرق	izzadság
نامرئی	láthatatlan
نامرئی	láthatatlanok
ارگانیک	organikus
ارگانیک	szerves
تملک	birtoklás
قاتلان	gyilkosok
جهانگردی	felfedezés
دونگ	dong
آندریاس	andreas
جواز	engedély
جواز	jogosítvány
جواز	jogosítványt
مجرمان	bűnözők
مجرمان	bűnözőknek
حواصیل	kócsag
حواصیل	gém
کمین	csapda
کمین	rajtaütés
کمین	zaklatás
اتوبان	ütközik
اتوبان	ütköznek
اتوبان	főút
اتوبان	országút
اتوبان	autópálya
سیک	szikh
همجنسگرایان	homoszexuálisok
ریتا	rita
لعاب	máz
لعاب	zománc
کاتب	írnok
غلامی	rabszolgaság
بولی	logikai
پورتال	portál
پورتال	átjáró
ومبلی	wembley
هوک	hook
هوک	kampó
هوک	horog
هوک	horgot
اعیاد	ünnepek
ورمونت	vermont
معنویت	spiritualitás
کوئن	cohen
کوئن	kwon
گلخانه	üvegházhatású
پونتیاک	pontiac
آویخته	hung
بوداگرایی	buddhizmus
تاکتیکی	taktikai
افندی	effendi
راهب	pap
راهب	lelkész
راهب	monk
راهب	szerzetes
مردن	halott
مردن	halottak
بیه	baia
تخفیف	kedvezmény
محرکه	meghajtás
محرکه	felbujtó
محرکه	mozdony
آرسنیک	arzén
بریل	braille
بریل	brill
مزاحم	zavarni
مزاحم	betolakodó
مزاحم	behatoló
میکی	mickey
میکی	micky
جزییات	részlet
جزییات	részletes
لایت	lite
مرئی	látható
خردسال	kiskorú
خردسال	kisebb
گلچین	anthology
اسپیلبرگ	spielberg
فوتون	foton
نگهدارنده	karbantartó
کوبین	cobain
قلمی	karcsú
عامر	amer
سرحد	demarkációs
وولف	wolfe
وولف	farkas
وولف	wolf
پورتسموث	portsmouth
بزرگتری	nagyobb
بزرگتری	nagyobbak
سبزه	barna
کالری	kalória
پترسون	peterson
پترسون	patterson
پترسون	paterson
فابیو	fabio
بیسمارک	bismarck
برانکس	bronx
متروکه	elhagyott
متروکه	elhagyatott
پوتین	putyin
پوتین	bakancs
پوتین	csizma
سایبری	cyber
اتیلن	etilén
خداحافظ	szia
دوبی	dubai
آلفونسو	alfonso
یوزپلنگ	gepárd
یوزپلنگ	puma
آنتورپ	antwerpen
برآمدگی	dudor
برآمدگی	monticello
آدلر	adler
گلیز	gliese
سیمز	sims
سیمز	simms
زک	zach
والش	walsh
انباشته	terhelt
انباشته	laden
رونویسی	transzkripciós
آرتز	arzt
بلی	has
بلی	belly
بلی	hasa
سوروس	perselus
سوروس	soros
گراز	vaddisznó
گراز	disznó
گراز	rozmár
گینس	guinness
گینس	gaines
هوم	mmm
سالیوان	sullivan
آرلینگتون	arlington
ماراتن	maraton
ارثی	örökletes
سیاهی	fekete
سیاهی	black
لگن	medence
لگن	kád
بازشدن	pip
نیپون	nippon
سانت	sant
روبر	robert
روبر	róbert
پرطرفدار	aktuális
ورقه	lap
ورقه	lepedő
مانعی	akadály
آنارشیسم	anarchizmus
رب	rab
تاپ	felül
تاپ	top
تاپ	csúcs
تاپ	felső
تاپ	legfelső
جادوگری	boszorkány
فیلمبردار	operatőr
تشابه	hasonlóság
تشابه	hasonlóság
تشابه	hasonlóságot
خلقت	létrehozása
خلقت	alkotás
خلقت	teremtés
میکائیل	michael
میکائیل	mihály
نولان	nolan
نیروانا	nirvana
تبرئه	felmentés
مستقیما	közvetlenül
دهلیز	átrium
اسپیرز	spears
چکی	csehország
چکی	cseh
تکی	egyedülálló
تکی	single
تکی	egyetlen
تکی	szingli
تروا	troy
تروا	trois
خوشبختی	boldogság
خوشبختی	boldogságot
لیمو	citromos
لیمو	lemon
لیمو	citrom
لیمو	citrom
باکره	virgin
باکره	szűz
پلوتو	plútó
مغناطیس	mágnes
مغناطیس	mágnesesség
ایلیا	ilja
شیار	pálya
شیار	vágány
شیار	nyomon
لورنزو	lorenzo
سرجیو	sergio
صفرا	gall
صفرا	epe
بانکدار	bankár
رالینز	rollins
سومری	sumér
هکتور	hector
واتفورد	watford
کراکوف	krakkó
حنا	hana
حنا	henna
ملیسا	melissa
لگاریتم	logaritmus
تخمدان	petefészek
تخمدان	petefészek
دایملر	szuverén
دایملر	daimler
گلوگاه	torka
گلوگاه	torok
گلوگاه	torkát
برنت	brent
برمید	bromid
سرزمینهای	területek
سرزمینهای	földeket
سرزمینهای	földek
یگانگی	egyesítés
یگانگی	egyesülés
سی++	c++
سؤالات	kérdés
سؤالات	kérdéseket
سؤالات	kérdések
ضمانت	óvadék
ضمانت	garancia
ضمانت	kezesség
ضمانت	biztosíték
دارکوب	harkály
بنگالی	bengáli
ارتفاعی	magassága
ارتفاعی	magasság
شریان	artéria
مشروب	pia
مشروب	likőr
مشروب	szesz
مارینا	marina
مارینا	kikötő
ساموآ	szamoa
صبحانه	reggeli
صبحانه	reggelit
سوز	eldobható
سوز	égő
فرکانسی	frekvencia
فرکانسی	gyakoriság
فرکانسی	gyakorisága
کاپور	kapoor
لیسا	lisa
لیسا	liza
ترم	távú
ترم	kifejezés
ماندلا	mandela
درامر	dobos
باریکه	szűk
باریکه	keskeny
بریت	britt
بریت	brit
مرن	marne
صرع	epilepszia
صرع	epilepsziás
صرع	epilepszia
صرع	epilepsziás
ارابه	szekér
ارابه	szekér
ارابه	kosár
ارابه	kocsit
کدی	cody
ناممکن	lehetetlen
ناممکن	valószínűtlen
هولشتاین	holstein
زیباتر	szebb
گلوریا	gloria
احمق	hülye
نعمتی	áldás
نعمتی	áldást
نعمتی	szívesség
قمار	szerencsejáték
قمار	gamble
قارچی	gombás
نیلی	indigo
پیمانکار	vállalkozó
ترکمنی	türkmén
بابایی	apu
وثیقه	fedezet
وثیقه	biztosíték
وثیقه	óvadék
القای	indukciós
اینچئون	incheon
آنجلا	angela
لیوان	glass
لیوان	üveg
لیوان	pohár
لیوان	bögre
حریق	gyújtogatás
تخمیر	erjedés
بارتون	burton
بارتون	barton
میلز	mills
غافل	elhanyagolja
هارمونی	harmónia
هارمونی	harmony
صدمات	károkozás
صدمات	károk
صدمات	kártérítés
پیکاسو	picasso
تراست	bizalom
دارک	sötét
تایتانیک	titanic
ملاحظات	szempontok
ملاحظات	megfontolások
دستگاههای	eszközök
دستگاههای	berendezések
دستگاههای	készülékek
فرایبورگ	freiburg
کمون	kommuna
پهناور	széles
پهناور	tágas
ژرف	mély
ژرف	mélyreható
گمراه	félrevezetni
موتسارت	mozart
پهپاد	drón
بیر	sör
بیر	sört
بیر	bir
بیر	medve
بیر	bear
بیر	mackó
بیر	maci
غیاب	hiányában
غیاب	távollét
زرافه	zsiráf
بوکا	boca
تلمبه	szivattyú
تلمبه	pumpa
سلسیوس	celsius
زهکشی	vízelvezető
رله	védő
رله	váltó
رضوان	bejelenti
مینسک	minszk
تسلا	tesla
تالکین	tolkien
اوستیای	oszétia
تایر	gumik
تایر	gumiabroncsok
تایر	gumiabroncs
کالی	kali
کالی	callie
ماژول	modul
میک	mick
کلین	collin
کلین	klein
هانیبال	hannibal
شهیدان	mártír
شرور	gazember
شرور	gonoszság
شرور	gonosz
گلدمن	goldman
ازمیر	izmirben
فیلیپه	felipe
فیلیپه	philippe
متفکر	gondolkodó
متفکر	merengő
شیفت	műszak
شیفت	váltás
شیفت	műszak
شیفت	műszakban
شیاطین	démonok
شیاطین	ördögök
آمونیاک	ammónia
فتق	sérv
طالبی	sárgadinnye
سرورهای	szerverek
هورن	horne
هورن	szarva
هورن	kürt
هورن	horn
میت	mitt
میت	haver
میت	mate
سرمای	frosty
سرمای	fagyos
عصاره	pres
منسجم	összetartó
فوکوئوکا	fukuoka
اقامتگاه	tartózkodási
اقامتگاه	lakóhely
اقامتگاه	kabinjába
نابودگر	terminátor
نماهای	megtekintés
فایو	öt
فایو	öten
مدنظر	fry
ملخ	sáskák
ملخ	szöcske
باهوش	okos
باهوش	ügyes
باهوش	ötletes
باهوش	intelligens
باهوش	okos
باهوش	intelligens
باهوش	smart
هیوم	hume
شلی	shelly
توانبخشی	rehab
توانبخشی	rehabilitáció
توانبخشی	rehabilitáció
توانبخشی	rehabilitációs
مکاتبات	levelezés
مکاتبات	levélváltás
اوزون	ózon
بلیط	jegyek
بلیط	jegyeket
بلیط	jegy
بلیط	jegyet
بلیط	jegy
تعاملی	interaktív
ناامید	csalódott
ناامید	kétségbeesett
نینجا	ninja
نینجا	nindzsa
نینجا	nindzsák
عقلانی	racionális
عقلانی	ésszerű
عقلانی	intellektuális
عقلانی	szellemi
جود	jude
مصونیت	immunis
مصونیت	immunizálás
مصونیت	mentesség
مصونیت	mentességet
کائوکا	cauca
کربنی	szén
هوازی	aerob
رابرتس	roberts
لارس	lars
معتاد	függő
معتاد	drogos
معتاد	függő
معتاد	függő
وارون	inverz
فیصل	faisal
شرمن	sherman
بازگردانی	visszaállítani
بازگردانی	helyreállítása
بازگردانی	visszaállítása
بازگردانی	helyreállítási
بازگردانی	helyreállítása
لوگان	logan
پارکینسون	parkinson
ظرافت	finomság
ظرافت	csemege
ظرافت	elegancia
گورو	goro
گورو	guru
گلابی	körte
دورگه	hibrid
وایس	weiss
کانو	cano
کانو	kano
کانو	kenu
خاموشی	áramszünet
گلد	gould
گلد	arany
شرم	kár
شرم	szégyen
شرم	szégyenletes
شرم	szégyen
شرم	szégyenteljes
بنتلی	bentley
سوگواری	gyász
الیویه	olivier
حاملگی	terhességi
حاملگی	terhesség
چکیده	kompakt
چکیده	tömör
چکیده	absztrakt
چکیده	elvont
چکیده	kivonat
چکیده	megemészteni
میسن	mason
میسن	kőműves
لابرادور	labrador
مالاریا	malária
عمد	szándékosan
شخصا	személyesen
پاستور	lelkész
پاستور	pásztor
پاستور	pasteur
تابشی	sugárzó
تابشی	ragyogó
تنبل	lajhár
تنبل	lusta
عدنان	adnan
والد	wald
بارت	bart
سانگ	sang
سانگ	énekelt
سانگ	énekeltem
سانگ	sung
ورسای	versailles
شست	mosott
شست	hüvelykujj
شست	hüvelyk
تاکتیک	taktika
تاکتیک	taktika
کاسترو	castro
اوک	oak
اوک	tölgyfa
اوک	tölgy
پاتریشیا	patricia
صعودی	emelkedő
کدگذاری	kódolás
کدگذاری	kódolási
اسکورسیزی	scorsese
دوروتی	dorothy
ساعد	alkar
سگی	kutyus
سگی	kutya
بیسیک	alap
بیسیک	alapvető
برابانت	brabant
شهبانو	császárnő
هاوانا	havanna
مر	mirha
مر	mer
لغزش	tekercs
لغزش	tekercset
لغزش	csúszás
لغزش	csúszik
لغزش	slip
بکش	megölni
