категория	categorie
лов	jagen
лов	jacht
списъци	lijstjes
списъци	lijsten
кампанията	campagne
кампанията	veldtocht
македонци	macedoniërs
добавен	toegevoegd
добавен	toegevoegde
икономическо	economische
икономическо	economisch
астронавт	astronaut
церемония	plechtigheid
церемония	ceremonie
електронна	elektronisch
октавиан	octavianus
мотиви	motieven
мотиви	motieven
взето	genomen
взето	meegenomen
наследници	opvolgers
наследници	erfgenamen
наследници	nakomelingen
наследници	afstammelingen
наследници	nageslacht
леки	mild
леки	milde
леки	leckie
леки	lichtgewicht
синьо	blue
синьо	blauw
синьо	blauwe
затворен	gesloten
затворен	afgesloten
растителност	vegetatie
ивоар	ivoire
принудени	geforceerde
принудени	gedwongen
принудени	afgedwongen
принудени	geforceerd
стив	steve
ким	kim
компоненти	onderdelen
компоненти	componenten
графството	gouw
графството	shire
продуценти	producers
продуценти	producenten
орегон	oregon
вход	input
вход	invoer
вход	entree
вход	ingang
вход	inloggen
вход	login
вход	aanmelding
вход	aanmelden
университети	universiteiten
зип	rits
зип	zip
опазване	behoud
опазване	conservering
опазване	instandhouding
опазване	behoud
опазване	bewaring
опазване	conservering
почетни	honorair
отношението	attitude
отношението	houding
отношението	houdingen
майк	mike
общините	gemeenten
общините	commons
съюзниците	bondgenoten
съюзниците	geallieerden
възрастни	volwassenen
възрастни	bejaarde
възрастни	ouderen
възрастни	bejaarden
възрастни	volwassen
възрастни	volwassenen
възрастни	adult
възрастни	volwassene
мали	malley
мали	mali
героите	heroes
героите	helden
равни	gelijk
равни	equal
равни	gelijke
равни	gelijken
африкански	afrikaanse
африкански	afrikaans
осигуряване	beveiligen
осигуряване	voorziening
осигуряване	bepaling
расте	groeiende
расте	toenemend
расте	teelt
расте	groeien
расте	groeiend
расте	groeit
расте	groeien
цивилизация	beschaving
цивилизация	beschaving
публика	doelgroep
публика	publiek
удари	hit
удари	treffer
удари	geraakt
новини	nieuwsberichten
новини	nieuws
патрик	patrick
патрик	patrik
охрана	wachters
охрана	bewakers
охрана	veiligheid
охрана	beveiliging
тест	test
тест	testen
тест	quiz
островът	eiland
охайо	ohio
джаксън	jackson
застава	zastava
посланици	ambassadeurs
актьорите	acteurs
актьорите	actoren
фредерик	frederic
фредерик	frédéric
фредерик	frederik
фредерик	frederick
фредерик	frederik
фредерик	frédéric
разширение	uitbreiding
разширение	expansie
разширение	uitbreiden
разширение	uitbreiding
разширение	extensie
разширение	verlenging
разширение	uitbreiding
бвп	bnp
бвп	bbp
знания	kennis
съобщение	aankondiging
съобщение	bekendmaking
съобщение	mededeling
съобщение	bericht
съобщение	boodschap
съобщение	berichtje
дисертация	proefschrift
дисертация	scriptie
дисертация	thesis
дисертация	proefschrift
тоскана	toscane
богати	rijk
богати	rijken
богати	rich
бунт	opstand
бунт	muiterij
бунт	oproer
бунт	rellen
бунт	rel
бунт	rebellie
бунт	opstand
учените	wetenschappers
кога	wanneer
око	oog
око	eye
уотсън	watson
леоне	leone
получаване	ontvang
получаване	ontvangen
получаване	ontvangst
получаване	kwitantie
получаване	ontvangstbewijs
получаване	ontvangende
получаване	ontvangen
основи	stichting
основи	fundering
основи	basiskennis
основи	basis
основи	basisinformatie
основи	fundamentals
основи	grondbeginselen
основи	honken
основи	bases
основи	basen
основи	grondslagen
основи	fundamenten
основи	stichtingen
основи	fundering
основи	funderingen
основи	grondslagen
събиране	verzamelen
събиране	verzamel
събиране	verzamelen
събиране	samenkomst
събиране	verzamelen
събиране	collectie
събиране	inzameling
събиране	verzameling
събиране	weerzien
събиране	reünie
събиране	hereniging
събиране	réunion
икона	iconische
икона	icoon
икона	pictogram
ман	mann
слънце	zon
слънце	zon
слънце	zonneschijn
слънце	zonnetje
нашата	onze
нашата	ons
нашата	onze
вълни	golven
базирана	gebaseerd
покрити	bestreken
покрити	gedekt
покрити	bedekt
покрити	overdekt
покрити	gedekte
покрити	bekleed
дмитрий	dmitry
дмитрий	dmitri
дмитрий	dimitri
дмитрий	dmitri
дмитрий	dimitri
норвежки	noors
норвежки	noorse
библията	bijbel
голмайстор	topscoorder
опашката	wachtrij
опашката	staart
икономист	econoom
лекции	lezingen
лекции	lezing
лекции	preek
лекции	lezingen
способност	capaciteit
способност	vermogen
