que	той
claus	ключі
llacs	озер
llacs	озера
varia	різною
varia	змінюється
síntesi	синтез
societats	товариств
menció	згадай
escuts	щити
cúpula	купол
propostes	пропозиції
argument	аргументом
argument	аргумент
màrtir	мученика
àlbums	альбомів
àlbums	альбоми
mèrit	заслуги
orientació	вказівки
orientació	орієнтація
orientació	орієнтацію
ministres	міністрів
ministres	міністри
actitud	attitude
actitud	ставлення
escultures	скульптури
vídua	вдова
vídua	вдови
reproducció	розмноження
tipologia	типологія
jueu	єврейський
jueu	єврейська
jueu	жид
jueu	жида
jueu	єврей
will	воля
will	буде
will	будуть
ambaixador	посол
còpia	скопіюйте
còpia	копіювання
còpia	скопіювати
còpia	копіювати
còpia	копія
integrat	комплексний
matriu	матриця
matriu	матриці
existia	існував
existia	існували
existia	існувало
proporciona	надає
proporciona	закладено
proporciona	забезпечує
competència	змагання
perruqueria	перукар
desconegut	невідомий
desconegut	невідомо
desconegut	невідома
desconegut	невідомі
desconegut	невідоме
impossible	неможлива
impossible	неможливе
impossible	неможливо
procediment	процедури
procediment	процедуру
procediment	процедура
constitucional	конституційний
constitucional	конституційного
liceu	ліцей
intents	спроб
intents	спроби
quaranta	сорок
alma	альма
alma	alma
germanes	сестрички
germanes	сестри
variables	змінні
gregori	ґреґорі
gregori	григорій
gregori	грегорі
africà	африканський
africà	африкан
africà	африканська
africà	африканський
africà	африканські
africà	африканських
villa	вілла
subordo	subordo
quadrats	клітинки
quadrats	клітинок
quadrats	квадрати
responsabilitat	відповідальність
responsabilitat	відповідальність
youtube	youtube
monarca	монарх
testimoni	свідок
testimoni	свідчення
testimoni	показання
temàtica	темою
temàtica	тему
temàtica	тема
temàtica	теми
temàtica	тему
temàtica	тема
temàtica	теми
massís	масив
alimentació	харчування
alimentació	їжа
metalls	метали
taylor	тейлор
sostre	дах
proporcionar	надають
proporcionar	надати
avi	дідусь
avi	дідусь
avi	дід
avi	дідуся
orleans	орлеан
orleans	орлеан
pobres	бідними
pobres	бідна
pobres	бідний
pobres	бідні
votació	голосування
votació	голосуйте
votació	проголосувати
votació	голосувати
molecular	молекулярна
maternal	материнська
pluja	дощ
brigada	бригада
brigada	бригади
típic	типові
típic	типова
típic	типовий
generar	створити
samuel	самуель
samuel	семюел
acords	угод
determinada	рішуче
rival	конкурувати
pagament	сплата
pagament	оплати
pagament	оплата
pagament	платіж
pagament	сплати
teixits	тканинах
bibliografia	бібліографію
reaccions	реакцій
reaccions	реакції
representat	представлено
acadèmic	академічна
acadèmic	навчального
