है	hai
रिकी	rikis
मुस्कान	šypsena
मुस्कान	šypsenos
धुंधला	blur
पोकीमॉन	pokémon
गीला	vat
लिव	liv
दावेदार	varžovą
उभयलिंगी	hermafroditas
गिलहरी	voverė
डिम्पल	įdubimai
तैराक	gelbėtojas
तैराक	plaukikas
हैथवे	hathaway
दुखद	skausmingas
दुखद	skausminga
नाजुक	trapi
नाजुक	esminė
नाजुक	subtilus
गुड़िया	lėlė
लालसा	ilgesio
इरफ़ान	irfan
मिल्टन	milton
प्रेसिडेंसी	pirmininkavimas
अजाक्स	ajax
मार्कर	zenklas
जूता	batų
अल्ट्रासाउंड	ultragarso
अल्ट्रासाउंड	ultragarsu
राइडर	raitelis
किड	vaikas
अक्षीय	ašinis
सक्रियण	įjungimo
सक्रियण	įjungimas
श्रोणि	dubens
चे	che
बेकन	kumpis
निर्जलीकरण	dehidratacija
टारनटिनो	tarantino
रोनाल्डिन्हो	ronaldinho
ट्रांसमीटर	siųstuvas
ज़हर	nuodai
दादरा	dadra
बुराइयों	blogybių
सर्वज्ञ	linksnis
वारंट	atviri
डोरी	juosta
हेर	herr
उदासीनता	abejingumo
बवंडर	tornado
बदख़्शान	badachšano
अज़ीज़	aziz
हाइड्रोक्लोरिक	druskos
ल्यूक	lukas
गंदे	purvinas
मिसाइलों	raketos
मिसाइलों	raketas
कार्बाइड	karbido
हैकर	hakeris
कॉकपिट	kabina
कॉकपिट	kabinos
स्तनों	krūtų
बारा	bara
मलाई	grietinėlė
मलाई	kremo
मलाई	grietinėlės
धाबी	dabis
हॉपकिंस	hopkins
दुरूपयोग	piktnaudžiavimas
दुरूपयोग	netinkamo
मानवशास्त्र	antropologija
भावनाएँ	jausmai
भावनाएँ	jausmus
प्रज्वलन	uždegimas
प्रज्वलन	uždegimo
डेंटल	dantų
मज़ा	smagu
मज़ा	smagiai
मज़ा	linksma
मज़ा	linksmai
ऑटोमोटिव	automobiliai
ऑटोमोटिव	automobilių
छिलके	žievelės
समितियां	komitetai
प्रदर्शनियों	parodos
प्रदर्शनियों	parodas
विंची	vinci
पोर्श	porsche
उपदंश	sifilis
लीना	lina
स्पार्टाकस	spartakas
हेक्टर	hektoras
बंग	bang
वादे	pažadai
वादे	pažadų
सीसे	švino
सब्सिडी	subsidija
साम्यवादियों	komunistai
प्राग	praha
प्राग	prahos
रूमी	rumi
टेम्पल	šventyklą
कारतूस	užtaisai
परिवर्धन	pakeitimai
माफिया	mafija
माफिया	mafijos
भाग्यशाली	pasisekė
मनसा	mansa
गैंग	gaujos
गैंग	gauja
काश्मीर	kašmyro
पेंसिल	pieštukas
कोचिंग	coaching
निकोल्सन	nicholson
लड़ाइयों	mūšių
पैंथर	pantera
पके	prinokusių
मिकी	mikis
मिकी	miki
नमन	duoklę
गैलीलियो	galileo
गैलीलियो	prisiminus
द्विध्रुवी	bipolinis
ऐलन	alenas
दुआ	maldos
दुआ	malda
रीमा	rima
मैंगनीज	mangano
मिरर	veidrodis
अम्बा	amba
डंक	dunk
ट्रॉय	troy
ट्रॉय	trojos
टोकियो	tokijo
फा	pha
साई	sai
साई	psl
इंतजाम	susitarimai
बरॉक	baroko
बेटियों	dukros
ट्रांसफॉर्मर	transformatoriai
दस्तक	tuk
सुन्दा	sundų
टिकी	tikis
ऐप्स	programėlių
पिक्सल	pikselių
प्रवासियों	migrantų
प्रवासियों	migrantai
नाखून	nagus
नाखून	nagai
एल्टन	eltonas
अशांत	sutrikęs
स्लेट	skalūnų
मार्टी	marti
उड़ाया	išskrido
किरीट	corona
जुड़वा	dvynys
जुड़वा	dvyniai
ब्रिटनी	bretanės
लहजे	akcentas
डक	and
डक	antis
आजम	azam
आंसू	ašara
आंसू	rer
आंसू	ašaros
इथेनॉल	etanolis
जिहाद	jihad
जेनी	dženi
जेनी	jenni
जमींदारी	dari
कामुकता	seksualumo
स्तरीकरण	stratifikacijos
दमा	astma
मकई	kukurūzų
रेन	lietus
दोलक	osciliatorius
अंधे	aklas
अंधे	aklai
अंधे	akla
कंडोम	prezervatyvų
शेड	šešėlis
गावों	kaimų
गावों	kaimai
कली	bud
रीमिक्स	remix
विदाई	atsisveikinimo
भूखंड	sklypų
पार्ट	dalies
पार्ट	dalis
फ़ोटो	nuotraukos
फ़ोटो	foto
फ़ोटो	nuotrauka
आँसू	rer
आँसू	ašaros
स्ट्राइक	streikas
उपास्थि	kremzlių
इंडिका	indica
सम्मोहन	hipnozė
आइडल	idol
माइक्रोप्रोसेसर	mikroprocesoriaus
इंटरैक्टिव	interaktyvus
अध	adh
परामर्शदाता	konsultantas
पक	pakas
स्केच	eskizas
नौटंकी	drama
नौटंकी	dramos
अक्साई	aksai
जालसाजी	klastojimo
महाशय	džentelmenas
कोपेनहेगन	kopenhagos
कोपेनहेगन	kopenhaga
डरते	nustebinti
महापुरुष	mahajana
चेरी	vyšnių
चेरी	vyšnios
चेरी	vyšnios
बली	balio
प्लेबैक	grojimą
डायनासोर	dinozauras
रिच	turtingas
पंछी	paukščiai
उम्मीदों	lūkesčius
तत्वावधान	aegis
सुमेर	šumeras
स्प्रिंग्स	spyruoklės
वेम्बली	wembley
सैमुएल	samuel
कार्निवाल	karnavalas
व्यक्तिवाद	individualizmas
बॉर्डर	pasienio
मियां	mian
सैलून	sedano
संक्षारण	korozijos
समलैंगिकता	homoseksualumas
मिलों	gamyklų
लियोनार्ड	leonardas
बीजीय	algebrinė
जैकब	džeikobas
स्नेहक	tepalas
स्नेहक	tepimo
दीनार	dinaras
तिकड़ी	trio
क्लीवलैंड	klivlendo
महत्वाकांक्षा	ambicijų
अंकुरित	žydinčių
फ़रग़ना	ferganos
डेस्क	stalo
डेस्क	stalas
आफिस	tarnyba
आफिस	biuro
आफिस	biuras
सुइट	apartamentai
डोमिनिकन	dominikos
केसरिया	šafranas
कद्दू	moliūgų
गेस्ट	svečiai
निर्यातक	eksportuotojas
फार्मेसी	vaistinės
फार्मेसी	vaistinė
पेटी	dėžės
पेटी	dėžių
पेटी	dėžėse
पेटी	dėžutės
कांटे	spygliai
पावेल	powell
हराम	draudžiama
हराम	haram
कैथी	cathy
मोज़िला	mozilla
अंकल	dėdė
अंकल	dėde
ब्रैड	bredas
ब्रैड	trumpalaikis
ब्रैड	trumpas
ब्रैड	duona
ब्रैड	duonos
लंबित	kol
छापामार	partizanų
काठी	balnas
बाते	daiktai
बाते	dalykai
सियोल	seule
शर्म	gėda
शर्म	gėda
शर्म	drovus
प्रत्युत्तर	atsakymai
स्टुडियो	studijoje
स्टुडियो	studija
स्टुडियो	studio
स्टुडियो	studijos
डेब्यू	debiutas
वसु	vasūs
सन्निकट	apytikslis
मोनाको	monako
नूह	nojus
खाँसी	kosulys
शार्क	rykliai
शार्क	ryklys
शार्क	rykliai
पांडुलिपियों	rankraščiai
ताना	tana
एल्गोरिथ्म	algoritmas
टाइल	plytelių
टाइल	kaladėlės
टाइल	plytelės
दीर्घायु	ilgaamžiškumas
धुंध	rūko
अरमानी	armani
दार्दी	dardų
घूमना	ratu
ब्रिस्टल	bristolio
पाश	linijos
परिशुद्धता	tikslumas
परिशुद्धता	tikslumo
परिशुद्धता	tikslumas
कंधों	pečius
कोह	koh
खट्टा	sure
दुविधा	dilema
थोरियम	torio
काय	kay
लाउंज	lounge
ओसामा	osama
मनोविश्लेषण	psichoanalizė
तुच्छ	nedideli
तारीफ	pagirti
एप्लिकेशन	programėlių
ट्रेस	pėdsakai
ट्रेस	pėdsakų
ट्रेस	sekti
ब्लॉगर	blogger
लेविस	lewis
ट्रेंट	trent
भोर	aušra
भोर	aušros
जिप्सम	gipso
अलका	alka
जमाया	spanguolės
सुजुकी	suzuki
मजेदार	juokinga
न्युमैन	newman
अफवाहें	gandai
आभारी	dėkinga
आभारी	dėkingas
आभारी	dėkingi
आभारी	dėkingas
आभारी	dėkinga
स्कीइंग	slidinėjimas
कर्नेल	branduolių
कर्नेल	branduolys
पाइपलाइन	vamzdynų
पाइपलाइन	vamzdynas
संतरे	apelsinai
सैंट	kvapas
सैंट	kvapą
संग्राहक	konteineris
रुस्तम	rustamas
फव्वारे	fontanas
वाकर	walker
ढलाई	liejimo
ढलाई	liejinių
एयरोस्पेस	airbus
ऑस्टियोपोरोसिस	osteoporoze
सेंसरशिप	cenzūra
एंजेलो	angelo
जेनरेटर	generatorių
जेनरेटर	generatorius
आँकड़ा	kablys
मनमानी	savavališkai
प्रश्नावली	anketos
प्रश्नावली	klausimynas
थॉम्पसन	tompsonas
जॉय	džiaugsmas
जॉय	džiaugsmo
जॉय	džo
कॅप्लर	kepler
सिगनल	signalus
सिगनल	signalai
रामा	rama
द्वारों	vartus
द्वारों	vartai
तितलियों	drugelių
पाइन	pušų
ब्लाइंड	aklas
ब्लाइंड	aklai
ब्लाइंड	akla
दिवाली	divali
मज़ार	kapas
प्रशीतन	šaldymo
एबीएन	abn
जेम्सन	jameson
वितरकों	platintojai
वितरकों	prekiautojai
हर्ट्ज़	hertz
कंगारू	kengūra
रोलेक्स	deimantais
गाली	piktnaudžiavimo
गाली	piktnaudžiavimas
गाली	netinkamo
हुमायूं	humajūnas
मिस्त्र	egipte
मिस्त्र	egipto
मिस्त्र	egiptas
एल्गोरिदम	algoritmas
आविष्कारों	išradimų
सम्मिलन	asimiliacijos
संस्थापन	įrenginio
संस्थापन	diegimas
संस्थापन	įrenginys
संस्थापन	įrengimas
संस्थापन	montavimas
