மற்றும்	và
நினைத்துக்	nghĩ
கிரேஸ்	ân
கிரேஸ்	grace
கிரேஸ்	tha
யோசுவா	joshua
தினங்கள்	ngày
யமன்	yama
ரேடார்	radar
ரேடார்	rađa
ஹனோய்	hanoi
உமிழும்	emitting
கண்டுபிடித்தல்	finding
பிறரை	khác
தான்சானியா	tanzania
லெஸ்	đọc
லெஸ்	les
முலை	vú
முலை	ngực
முலை	zú
லில்	lil
ஈராக்சைடு	dioxide
ஈராக்சைடு	điôxít
மெல்	mel
மெல்	nhai
மெல்	ngẫm
நவாஸ்	nawaz
அஸ்பாரகஸ்	asparagus
அஸ்பாரகஸ்	măng
டேன்	dane
முதுகுநாணி	chordate
ஆசிரமத்தில்	ashram
நிர்வாண	naked
நிர்வாண	nude
பாதங்கள்	feet
பாதங்கள்	chân
பாதங்கள்	mét
பாதங்கள்	paws
பிளமேன்கோ	flamenco
கோஷ்	ghosh
வெட்சி	ixora
தண்டின்	catcher
நியான்	neon
மேரா	mera
மேரா	meera
தூசி	bụi
தூசி	chốn
பூன்	boon
ஹமாஸ்	hamas
நீள்வட்டம்	elip
மொகாலி	mohali
வியட்நாமிய	vietnamese
புதிது	new
புதிது	mới
புதிது	sâm
புரிந்தான்	vẩn
பிலாஸ்பூர்	bilaspur
சாக்	zac
கண்டிப்பான	chuỗi
பிலிப்ஸ்	philips
ஐஸ்லாந்து	iceland
அன்புள்ள	hon
அன்புள்ள	cưng
இதயத்தை	tim
இதயத்தை	heart
கண்ணே	babes
கண்ணை	eye
கண்ணை	mắt
கூட்டாளிகள்	associates
ஒரிஜினல்	gốc
ஒரிஜினல்	tác
ஜூனோ	juno
பைத்தான்	python
பைத்தான்	trăn
கோலாப்பூர்	kolhapur
சோம்பல்	lat
சோம்பல்	biếng
சோம்பல்	lazy
சோம்பல்	lười
சோம்பல்	lười
என்ஜின்	tơ
உள்நோக்கம்	intention
அசன்	asan
அசன்	ahsan
தம்புள்ளை	dambulla
வாஜ்பாய்	vajpayee
ஆடம்பர	luxury
தாக்கரே	thackeray
குவாம்	guam
கோமஸ்	gomez
கோமஸ்	gómez
சான்றிதழ்கள்	chứng
மொராதாபாத்	moradabad
ஆவடி	avadi
கிளிக்	click
கிளிக்	nhấn
கிளிக்	nhấp
கிளிக்	ấn
கிளிக்	bấm
ஸ்ட்ரீம்	luồng
ஸ்ட்ரீம்	suối
ஸ்ட்ரீம்	stream
தாடை	hàm
வெல்ச்	welch
வெல்ச்	chẩu
சண்டே	sunda
ஓவன்	owen
ஓவன்	lò
மறுக்க	cưỡng
மறுக்க	kiềm
கழுவி	giặt
கார்டு	chord
கார்டு	bài
கார்டு	thẻ
கார்டு	card
வீடியோக்கள்	video
வீடியோக்கள்	videos
பயோட்டின்	biotin
அனிதா	anita
பென்னெட்	bennett
பென்னெட்	bennet
மிசூரி	missouri
பிரமாணம்	brahmana
சோங்	chong
ரீவ்ஸ்	reeves
பக்கவாதம்	cú
பக்கவாதம்	đòn
சுமாராக	decent
நகைச்சுவையான	hài
மாவை	bột
எழுகிறது	rising
சென்ட்	cent
நண்பகல்	noon
நண்பகல்	trưa
கனரா	etroplus
அப்துர்	abdur
சியாட்டில்	seattle
சியாட்டில்	seatle
டேனிஷ்	danish
கௌரவம்	vinh
கொலம்பிய	colombia
டர்னர்	turner
வியாபாரி	nhã
கோர்னிகோவா	kournikova
உருக்கி	chảy
தேக்கு	teak
தேக்கு	tếch
பிரமிட்	pyramid
உதய	rising
தூசு	rác
பெங்	bành
பெங்	peng
திறந்திருக்கும்	download
திறந்திருக்கும்	mở
திறந்திருக்கும்	má
ரேஞ்சர்ஸ்	rangers
ரேஞ்சர்ஸ்	kích
சிங்கங்கள்	lions
சாளரம்	sổ
பேஸ்பால்	chày
கியா	kia
ஷியா	shiite
ஷியா	shia
நின்றுகொண்டு	đứng
மெல்போர்ன்	melbourne
பூட்டு	khoá
பூட்டு	khóa
பூட்டு	unlock
நிக்கி	nikki
நிக்கி	nicky
நிக்கி	nicki
அனுமதிக்கப்பட்டது	phép
அப்பாவி	tội
பேகன்	pagan
போர்வை	chăn
போர்வை	thảm
பெனின்	benin
மஜீத்	majeed
அனாதை	orphan
அனாதை	côi
குறுகலான	hẹp
விருப்பங்கள்	thích
செசில்	cecil
அழைக்கிறோம்	gọi
மனிதரும்	human
அக்தர்	akhtar
சாத்தான்	sa
சாத்தான்	satan
ரியா	rhea
ரியா	riya
தேவையா	cần
சாடி	sadi
வாங்	vương
வாங்	wang
ரீபொக்	reebok
யூஜின்	eugene
தண்டர்	vanilla
தண்டர்	sấm
தண்டர்	sét
யீ	yee
பிரேக்	phanh
பளபளப்பான	glossy
ரூச்	rouge
பாலஸ்தீனம்	palestine
ஆக்சோ	oxo
எதிர்வரும்	sắp
காதிர்	kadir
காதிர்	qadir
பயணிக்கிறது	buồm
சத்ரபதி	chhatrapati
லின்னேயஸ்	linnaeus
நம்பும்	tin
தொங்க	hung
தொங்க	hưng
மால்டா	malta
காஃபி	phê
காஃபி	coffee
காஃபி	cafe
மச்சான்	macha
அலிகார்	aligarh
புகாரி	buhari
நம	nama
ஞாபகம்	nhớ
பங்களாதேஷ்	bangladesh
மாடம்	mam
வொயேஜர்	voyager
வினையை	candice
முடுக்கி	accelerator
திலீப்	dilip
வீடுபேறு	moksha
கினியா	guinea
துக்கம்	tang
கொட்டைகள்	nuts
கொட்டைகள்	bi
பேண்ட்	ban
பேண்ட்	band
ரிக்கி	ricky
ஸ்பெக்ட்ரம்	spectrum
சீமாட்டி	đầm
சீமாட்டி	tẩy
ராகேஷ்	rakesh
மெசொப்பொத்தேமியா	mesopotamia
பண்டு	bantu
சாத்	saad
சாத்	tchad
சாத்	chad
ஸ்டைல்	style
கொசுக்கள்	muỗi
நிலக்கடலை	peanut
பிரியங்கா	priyanka
கருத்தரங்கில்	symposium
ஓட்டை	lỗ
ஓட்டை	hố
ஓட்டை	chẻ
விசித்திரமான	lạ
கொச்சின்	cochin
விளையாடு	play
விளையாடு	chơi
விளையாடு	at
பரிமாணங்கள்	chiều
வகுப்புக்கள்	hạng
முகேஷ்	mukesh
வெடிக்க	nổ
தோனி	dhoni
சாப்பிட	ăn
ஆஃபினியம்	hafni
காஷ்மீரி	kashmiri
ஜமால்	jamal
சொடுக்கி	chuột
பானர்ஜி	banerjee
பேயர்	bayer
ஜென்	jen
ஜென்	zen
ஜென்	gen
கடிய	viêm
பாலின்	pauline
கிளாசிக்	classic
பன்றிக்	thối
சல்வடோர்	salvador
பூத்	booth
தொலைந்து	mất
தொலைந்து	thua
நோலன்	nolan
பூண்ட	punta
உடையில்	váy
உடையில்	áo
சாமுராய்	samurai
தட்டும்	stamp
தட்டும்	tem
பைட்டு	byte
எத்தியோப்பிய	ethiopia
லைபீரியா	tuyến
லைபீரியா	liberia
மீரட்	meerut
உறங்கும்	ngủ
உறங்கும்	ngự
உறங்கும்	ngủ
வேனில்	trù
வேனில்	van
ஜுராசிக்	jurassic
குடித்து	say
குடித்து	xỉn
குடித்து	drunk
அபிஷேக்	abhishek
செருப்பு	sandal
செருப்பு	dép
செருப்பு	dép
இயந்திரத்தில்	máy
இறகு	lông
பயணங்களை	trips
சிரில்	cyril
பொத்தான்	button
பொத்தான்	nút
பொத்தான்	bhutan
குத்துதல்	chhetri
போர்பந்தர்	porbandar
செப்	sept
தருணம்	lát
ஆன்டி	andy
பெர்சி	percy
பிசாசு	devil
பிசாசு	quỷ
ராபின்சன்	robinson
ஸ்டீவர்ட்	stewart
கலிலி	galilei
செர்ரி	cherry
செர்ரி	cherry
கொடுமைகள்	atrocities
லேசிக்	lasik
ஐரிஸ்	iris
எர்னஸ்ட்	ernest
புறக்கோள்	exoplanet
மாசச்சூசெட்ஸ்	massachusetts
போகோ	bogo
டர்பன்	durban
ஆன்லைனில்	online
எதிரொலி	echo
நைரோபி	nairobi
உயிர்களை	lives
மையங்களை	centres
சிறிசேன	sirisena
மோனிகா	monica
நோரிஸ்	norris
தைமூர்	timur
பத்ரி	badri
டேனி	danny
டேனி	dany
சமந்தா	samantha
சல்பர்	sulphur
அவதாரங்கள்	vạn
நகம்	nail
நகம்	móng
பூசப்பட்ட	coated
மினார்	minaret
கலீபகம்	caliphate
நைட்டிங்கேல்	nightingale
உதய்பூர்	udaipur
ஆபாச	porn
அறிவிப்பாளர்	anchors
பங்க்	punk
சௌத்	saud
ராயல்ஸ்	royals
பெரி	peri
காவலன்	catarina
கொதி	sôi
பிரித்தெடுத்து	unplugged
அரக்கர்கள்	giants
இழுக்க	pull
இழுக்க	rút
இழுக்க	kéo
#என்	#my
அஜ்மீர்	ajmer
கொங்கண்	konkan
ஷெல்லி	shelley
ஷெல்லி	shelly
இன்ச்	inch
அனிஸ்டன்	aniston
சந்தைப்படுத்துதல்	marketing
சாப்	sap
பைட்டுகள்	byte
பைட்டுகள்	bytes
கபடி	kabaddi
கூண்டு	lồng
கூண்டு	chuồng
கூண்டு	chăn
கூண்டு	thảm
குச்சிகள்	đũa
ஆமென்	amen
பைரன்	byron
விழித்திரை	retina
ஒட்டும்	dính
ஒட்டும்	sticky
அறிவுரைகள்	khuyên
எங்களது	plr
தோழர்கள்	guys
பிரிஸ்பேன்	brisbane
வாலை	đuôi
உற்சாகம்	cheer
பிரம்மபுத்திரா	brahmaputra
காலணிகள்	giày
