категория	kategorya
параклис	kapilya
повишен	promote
повишен	nadagdagan
повишен	elevated
организми	organismo
организми	organism
атакува	umaatake
атакува	inaatake
отвъд	lampas
отвъд	beyond
отвъд	kabila
орел	agila
същият	parehong
същият	same
записани	recorded
записани	naitala
лаос	laos
българин	bulgaro
риск	panganib
процедура	pamamaraan
кралицата	queen
кралицата	reyna
същества	nilalang
пънк	punk
испанска	spanish
испанска	kastila
испанска	espanyol
йордания	jordan
архитектурата	architecture
архитектурата	arkitektura
съгласие	pahintulot
съгласие	kasunduan
разбиране	intindi
разбиране	unawa
филмова	pelikula
филмова	sine
филмова	movie
намеса	panghihimasok
намеса	pamamagitan
арменски	armenian
евгений	yevgeny
мисъл	inakala
мисъл	akala
мисъл	naisip
мисъл	kala
финансова	pinansyal
финансова	financial
танкове	tangke
бари	bari
бари	barry
буш	bush
премиер	premier
известност	kasikatan
известност	katanyagan
известност	propaganda
купува	binibili
купува	bumibili
купува	pagbili
апарати	apparatus
мениджър	namamahala
мениджър	manager
мениджър	tagapamahala
съставено	binubuo
съставено	naipon
механика	mechanics
механика	mekaniko
овце	tupa
ръката	kamay
коли	kotse
стъпки	yapak
стъпки	hakbang
стъпки	steps
възел	node
възел	junction
възел	buhol
инж	eng
роджър	roger
улрих	ulrich
редовен	regular
заседание	sesyon
заседание	session
заседание	miting
заседание	pulong
заседание	pagkakakilala
заседание	pagpupulong
математически	matematikal
калабрия	calabria
критици	critics
електрическа	electrical
електрическа	electric
записан	recorded
записан	naitala
марио	mario
почви	lupa
чарлс	charles
пожар	fire
пожар	sunog
пожар	apoy
войник	sundalo
войник	kawal
преводачи	translators
командващ	commander
наличие	presensya
наличие	iral
наличие	presence
наличие	presensiya
разработен	binuo
потвърждава	nagko
поддържаща	pagsuporta
поддържаща	sinusuportahan
зимбабве	zimbabwe
гари	garry
гари	gary
дружества	kumpanya
дружества	kompanya
птолемей	ptolomeo
реформа	reporma
нормално	normal
обсада	siege
обсада	paglusob
връзките	kaugnayan
връзките	relasyon
лат	lat
условие	kalagayan
условие	kondisyon
условие	kundisyon
леви	levy
леви	levi
регент	regent
мнения	opinyon
мнения	comments
мнения	pagtingin
кислород	oxygen
отглеждане	lumalaki
отглеждане	lumalaking
отглеждане	pagsasaka
отглеждане	paglilinang
горни	itaas
горни	upper
пауло	paulo
пауло	paolo
огромно	napakalaki
успешни	matagumpay
доказва	nagpapatunay
човечеството	sangkatauhan
човечеството	sangkatauhan
разходи	gastos
разходи	halaga
разходи	paggasta
разходи	gastusin
разходи	gastos
разходи	dag
разходи	gastos
подписан	pinirmahan
анонимни	anonymous
андре	andre
андре	andré
загреб	zagreb
съзнание	kamalayan
съзнание	ulirat
смесено	mixed
смесено	magkahalong
абатство	abbey
изгнание	tinapon
изабела	isabel
изабела	isabella
спътници	satellite
спътници	moons
въздействие	epekto
въздействие	effects
въздействие	epekto
въздействие	effect
въздействие	epekto
нацистка	nazi
здравето	kalusugan
изрази	ekspresyon
пролет	spring
пролет	tagsibol
мнозинството	majority
мнозинството	karamihan
мнозинството	nakararami
преминаване	daanan
преминаване	pagpasa
преминаване	passing
преминаване	ipinapasa
преминаване	pumasa
преминаване	ipasa
преминаване	pass
театрални	dulang
продадени	nabenta
продадени	nabili
катерина	katerina
катерина	catherine
катерина	caterina
взаимно	kapwa
вътрешно	panloob
вътрешно	inside
вътрешно	loob
вътрешно	panloob
вътрешно	internal
вътрешно	internally
вътрешно	natatagong
кадри	footage
станции	istasyon
развита	binuo
борби	rebounds
борби	pait
улици	kalye
химн	himno
химн	awit
завет	tipan
завет	tipan
завет	legacy
завет	iniwang
зевс	zeus
жълто	dilaw
жълто	yellow
обувки	sapatos
посещение	puntahan
посещение	pagbisita
шекспир	shakespeare
равен	pantay
бах	pah
бах	bach
буда	buddha
забелязва	pumapansin
датски	danish
милион	milyon
мисисипи	mississippi
логика	lohika
логика	logic
инспектор	inspector
броня	armor
нисък	mababang
нисък	mababa
нисък	low
аврелий	aurelius
мкс	iss
невъзможно	imposible
невъзможно	imposibleng
невъзможно	impossible
данък	buwis
галия	gaul
комисар	commissioner
коментари	comments
