மற்றும்	そして
வடிவமைக்கப்பட்டுள்ளன	工学
கவர்	表紙
கவர்	被覆
கவர்	カバー
கவர்	cover
அண்ட்ராய்டு	android
அண்ட்ராய்டு	アンドロイド
ருவாண்டா	ルワンダ
கென்னத்	ケネス
சந்ததி	子孫
ஞானத்தை	知恵
குறிக்கோள்கள்	目的
குறிக்கோள்கள்	ゴール
குறிக்கோள்கள்	目標
பொதுவானது	公衆
பொதுவானது	公開
பொதுவானது	パブリック
விக்	ウィッグ
விக்	かつら
விக்	ビック
நிரப்பு	埋める
வெறி	必死
மருமகள்	めい
டாய்	ダイ
பாலும்	牛乳
பாலும்	ミルク
அந்தோணி	アンソニー
கில்பர்ட்	ギルバート
குழப்பமான	カオス
குழப்பமான	混沌
குழப்பமான	混乱
ராசி	ゾディアック
வரிவிதிப்பு	租税
கொக்கோ	ココア
எட்கர்	エドガー
பலவீனம்	衰弱
அழைப்பிதழ்	招聘
அழைப்பிதழ்	招待
பந்துவீச்சு	ボウリング
பந்துவீச்சு	ボーリング
வெளியீட்டாளர்	出版
வெளியீட்டாளர்	パブリッシャー
வெளியீட்டாளர்	出版社
சோபியா	ソフィア
சோபியா	ソフィア
நொடிகள்	sec
வடிவமைத்தல்	フォーマット
வடிவமைத்தல்	整形
டிசைன்	デザイン
டிசைன்	設計
டிசைன்	意匠
வரம்புகள்	制限
வரம்புகள்	制限
வரம்புகள்	リミット
வரம்புகள்	限界
பிசின்	樹脂
நேப்பியர்	ネイピア
மார்ஸ்	マーズ
மார்ஸ்	火星
உடைகளை	被服
உடைகளை	洋服
சிலிகான்	シリコーン
பரம	param
சேத்	セス
துயரம்	悲しみ
சுட்டிக்காட்டி	インジケータ
புதுப்பித்தல்	リフレッシュ
புதுப்பித்தல்	更新
சிமோன்	シモーネ
சிமோன்	シモーヌ
ராய்ட்டர்ஸ்	ロイター
ரெனே	ルネ
சைனா	中国
சைனா	チャイナ
வினவல்	問い合わせ
பாதுகாவலர்	保護
விருந்தோம்பல்	おもてなし
விருந்தோம்பல்	接客
யாம்	ヤム
எக்குவடோர்	エクアドル
மிமி	ミミ
ஸ்டுடியோஸ்	スタジオ
கார்ட்டர்	ガーター
கார்ட்டர்	カーター
தன்னம்பிக்கை	自信
தன்னம்பிக்கை	自信
தன்னம்பிக்கை	信頼
வாரிசுகள்	相続
மரியானா	マリアナ
ஜெஃப்ரி	ジェフリー
லூசியா	ルチア
லூசியா	ルシア
சாட்சிகள்	証人
கேட்ஸ்	ゲイツ
கேட்ஸ்	キャッツ
கேட்ஸ்	ネコ
மைக்கலாஞ்சலோ	ミケランジェロ
வளைவுகள்	カーブ
வளைவுகள்	曲線
டட்லி	ダドリー
டட்லி	ダッドリー
கடி	噛む
ஸ்கேன்	スキャン
சஹாரா	サハラ
நேட்டோ	nato
மெஸ்ஸி	メッシ
கிராபிக்ஸ்	グラフィック
கிராபிக்ஸ்	グラフィックス
வெளிப்படுத்தல்	開示
நெருக்கம்	圧縮
உண்பது	食べる
ஜொனாதன்	ジョナサン
ஈர	濡れ
அனுப்புதல்	送信
இரகசியம்	機密
இரகசியம்	内密
இரகசியம்	秘密
உண்ணாவிரதம்	断食
தட்பவெப்பநிலை	気候
எரித்திரியா	エリトリア
நாக்	ノック
நாக்	nag
எலக்ட்ரானிக்	エレクトロニック
கற்றாழை	アロエ
வாக்குறுதி	約束
வாக்குறுதி	promise
விசாரணைகள்	問い合わせ
மேட்ரிக்ஸ்	行列
மேட்ரிக்ஸ்	マトリックス
அறநெறி	道徳
முன்னோட்டம்	概要
முன்னோட்டம்	概観
முன்னோட்டம்	プレビュー
சாவி	キー
சாவி	key
பிடிக்கவில்லை	嫌い
பிடிக்கவில்லை	嫌悪
உருகி	ヒューズ
உருகி	布施
நினைவிடம்	追悼
நினைவிடம்	記念碑
நாண்	和音
நிகழ்நேர	リアルタイム
ஜோஷ்	ジョシュ
தினந்தோறும்	デイリー
கல்லூரியை	カレッジ
கல்லூரியை	大学
பரிந்துரைக்க	提案
முல்லர்	ミュラー
முல்லர்	ミュラー
ஏலக்காய்	カルダモン
தீர்மானங்கள்	解像度
தீர்மானங்கள்	決定
குற்றங்களை	フォールト
பிராண்ட்	ブランド
பிராண்ட்	銘柄
இலவங்கப்பட்டை	シナモン
நொடி	sec
சீரம்	血清
இசைக்கலைஞர்கள்	ミュージシャン
விட்டாலும்	だけれども
பெர்னான்டோ	フェルナンド
பிக்சல்	ピクセル
உக்கிர	輝度
உக்கிர	光度
மூழ்கியது	浸水
சாயல்	シェーディング
சாயல்	シェイド
சாயல்	日陰
சாயல்	シェード
சாயல்	色相
சாயல்	フエ
விரிவாகப்	マドラサ
ஜெரோம்	ヒエロニムス
ஜெரோம்	ジェローム
தாரிக்	タリク
தனிமை	孤独
தனிமை	寂しい
தனிமை	孤独
தனிமை	孤独
டக்கர்	タッカー
வெயிலில்	リラックス
போலியான	フェイク
வீடியோவில்	ビデオ
வீடியோவில்	動画
முனைப்பு	イニシアチブ
சந்திப்புகள்	ミーティング
சந்திப்புகள்	会議
கரோல்	キャロル
கரோல்	カロル
தோரியம்	トリウム
தருக்க	論理
பைலட்	パイロット
நிரப்பும்	中身
நகங்கள்	ネイル
ஒட்டகம்	キャメル
ஒட்டகம்	ラクダ
விந்தை	ベイブ
விந்தை	ベーブ
விந்தை	babe
கட்டில்	ベッド
ரான்	ロン
மன்	マン
விக்கிமேனியா	ウィキマニア
ஜில்	ジル
ஆதரவாளர்	サポーター
ஆதரவாளர்	サポーター
அசிசி	アッシジ
ஸ்பா	スパ
ஸ்பா	spa
ஜெரார்ட்	ジェラード
பூக்களை	お花
கைதி	捕虜
கைதி	囚人
கைதி	囚人
கைதி	刑務所
கைதி	監獄
நிமிடத்திற்கு	mnt
முறைகேடு	誤用
முறைகேடு	虐待
பவுண்ட்	パウンド
பவுண்ட்	ポンド
மரடோனா	マラドーナ
நாடகாசிரியர்	劇作家
ஸ்மார்ட்	賢い
ஸ்மார்ட்	スマート
கொடு	与える
கொடு	give
கானல்	蜃気楼
கெட்	ケット
கலந்தாய்வு	カウンセリング
மாலுமி	船員
சுங்க	風習
ஓட்டும்	運転
சத்துக்கள்	栄養素
ரியாத்	リヤド
இடுப்பில்	having
அடுத்தது	next
தியாகிகள்	殉教
வெட்டுதல்	裁断
வெட்டுதல்	切り取り
வெட்டுதல்	切り傷
முழங்கால்	ひざ
உதவிகரமாக	役立つ
