और	en
एचआईवी	hiv
क्षय	ebb
क्षय	verval
मजदूर	werkers
मजदूर	werkenden
मजदूर	arbeiders
मजदूर	werknemers
मजदूर	arbeid
जोन्स	jones
अनुदान	subsidies
अनुदान	beurzen
हार्डी	hardy
लेंस	lens
लेंस	objectief
गतिशील	dynamic
गतिशील	dynamiek
गतिशील	dynamische
गतिशील	dynamisch
अनुकरण	gesimuleerde
अनुकरण	gesimuleerd
हट	hut
आक्रामक	agressieve
आक्रामक	agressief
प्राथमिकता	prioriteit
प्राथमिकता	prioritair
प्राथमिकता	voorrang
प्राथमिकता	preferentie
प्राथमिकता	voorkeur
एंजिल्स	angeles
जागरण	wake
कटौती	aftrek
कटौती	verlaging
कटौती	reductie
कटौती	vermindering
कटौती	snijwonden
कटौती	bezuinigingen
देगा	preta
पोलैंड	polen
शाखाएँ	bijkantoren
शाखाएँ	takken
शाखाएँ	branches
शाखाएँ	filialen
शिलालेख	opschrift
शिलालेख	inscriptie
विल्सन	wilson
कॉल	oproep
कॉल	bellen
कॉल	bel
कॉल	telefoontjes
कॉल	oproepen
कॉल	noemt
सख्त	strikt
सख्त	strikte
सख्त	streng
त्योहार	festival
मंगोलिया	mongolen
मंगोलिया	mongolië
सोना	sona
सोना	goud
फार्म	kwekerij
फार्म	boerderij
फार्म	boerderijen
फार्म	form
फार्म	vorm
फार्म	formulier
आँख	oog
आँख	eye
इंगित	wijzend
सम्बद्ध	relevant
जीवाश्म	fossiel
जीवाश्म	fossiele
लोकतांत्रिक	democratische
लोकतांत्रिक	democratisch
विद्यार्थियों	pupillen
विद्यार्थियों	leerlingen
यूनिकोड	unicode
पढ़ें	lezen
पढ़ें	gelezen
पढ़ें	lees
खाद	mest
आश्चर्य	verrassing
आश्चर्य	surprise
आश्चर्य	marvel
आश्चर्य	verwondering
आश्चर्य	wonder
शेख	sheikh
शेख	sjeik
रूपरेखा	profiel
रूपरेखा	omtrek
रूपरेखा	contouren
प्रांतीय	provinciaal
प्रांतीय	provinciale
कालीन	tapijt
कालीन	vloerbedekking
शब्दकोश	glossarium
शब्दकोश	woordenlijst
शब्दकोश	woordenboeken
शब्दकोश	woordenboek
सूचकांक	index
सूचकांक	indexcijfer
सूचकांक	indexeren
विधा	genre
प्रजा	onderdanen
प्रजा	onderwerpen
प्रजा	vakken
नगरपालिका	gemeentelijk
नगरपालिका	gemeentelijke
सोचा	dacht
सोचा	dachten
सोचा	gedacht
गर्दन	hals
गर्दन	nek
गिनती	telling
गिनती	graaf
गिनती	tellen
गिनती	tel
गिनती	aftellen
गिनती	tellen
दोपहर	middag
दोपहर	namiddag
चैंपियन	kampioen
यहा	hier
स्कोरकार्ड	scorekaart
ब्राह्मणों	brahmanen
डेल्टा	delta
बीटा	beta
बीटा	bèta
म्यूज़िक	muziek
नवीनतम	nieuwste
नवीनतम	nieuwste
नवीनतम	laatste
इतिहासकारों	historici
सन्देश	bericht
सन्देश	boodschap
सन्देश	berichtje
कैमरा	camera
कैमरा	fototoestel
बाध्य	gebonden
प्रचालन	opereren
वायुयान	vliegtuig
वायुयान	vliegtuigen
वायुयान	luchtvaartuigen
वायुयान	luchtvaartuig
वायुयान	vliegtuig
सर्किट	circuit
विस्तारित	uitgebreid
विस्तारित	verlengd
विस्तारित	uitgebreid
कोरियाई	koreaan
कोरियाई	koreaanse
कोरियाई	koreaans
कोरियाई	koreanen
कोरियाई	korea
इंजीनियरी	engineering
इंजीनियरी	machinebouw
इंजीनियरी	techniek
कोटा	contingenten
कोटा	quota
कोटा	contingent
कोटा	quota
कोटा	quotum
कोटा	kota
मलेरिया	malaria
फर्म	firma
लड़कियों	meiden
लड़कियों	meisjes
लड़कियों	girls
आलू	aardappelen
आलू	aardappels
आलू	aardappelen
आलू	aardappel
उन्नीसवीं	negentiende
भविष्यवाणी	voorspellen
भविष्यवाणी	voorspel
भविष्यवाणी	voorspellen
भविष्यवाणी	voorspelling
भविष्यवाणी	prognose
भविष्यवाणी	waarzeggerij
भविष्यवाणी	voorspelling
रेटिंग	schalen
रेटिंग	waardering
रेटिंग	rating
रेटिंग	beoordeling
रेटिंग	kijkcijfers
रेटिंग	ratings
रेटिंग	waarderingen
रेटिंग	beoordelingen
उपहार	kado
उपहार	cadeautjes
उपहार	cadeaus
उपहार	geschenken
उपहार	geschenk
उपहार	cadeautje
उपहार	cadeau
उपहार	gift
उपहार	kado
साझेदारी	meewerken
साझेदारी	samenwerken
साझेदारी	medewerking
साझेदारी	samenwerking
साझेदारी	partnership
साझेदारी	partnerschap
साझेदारी	gedeeld
साझेदारी	gedeelde
शनिवार	zaterdagen
शनिवार	zaterdag
शनिवार	zat
शनिवार	sat
दादा	dada
दादा	grootvader
दादा	opa
बिट	bit
बिट	beetje
शर्त	conditie
शर्त	aandoening
शर्त	voorwaarde
शर्त	toestand
शर्त	inzet
शर्त	weddenschap
शर्त	inzetten
शर्त	bet
शर्त	wedden
कोने	corner
कोने	hoekje
कोने	hoek
हज़ार	duizend
दर्पण	spiegeltje
दर्पण	spiegelen
दर्पण	spiegel
दर्पण	mirror
प्रेमी	minnaar
प्रेमी	lover
प्रेमी	liefhebber
प्रेमी	geliefde
प्रेमी	liefhebbers
प्रेमी	geliefden
प्रेमी	minnaars
प्रेमी	vriendje
एरिक	erick
श्रमिक	arbeid
श्रमिक	labour
श्रमिक	arbeid
नमूना	sample
नमूना	steekproef
नमूना	monster
नमूना	specimen
दीक्षित	dixit
व्यापारियों	handelaars
व्यापारियों	handelaren
व्यापारियों	kooplieden
व्यापारियों	handelaren
स्पेक्ट्रम	spectrum
गाइड	handleiding
गाइड	gids
ड्राइवर	coureurs
ड्राइवर	chauffeurs
ड्राइवर	rijders
ड्राइवर	chauffeur
ड्राइवर	stuurprogramma
ड्राइवर	driver
ड्राइवर	bestuurder
दस्तावेज	document
दस्तावेज	documenten
आयतन	volume
आयतन	volumes
लुईस	lewis
लुईस	louise
हल्का	light
हल्का	lichte
हल्का	licht
हल्का	subtiele
हल्का	subtiel
हल्का	lichter
हल्का	aansteker
हल्का	lichtere
जहाजों	schepen
प्रबन्धन	beheer
प्रबन्धन	management
वस्तुतः	letterlijk
वस्तुतः	praktisch
खगोलशास्त्र	astronomie
परेशान	overstuur
रिश्ते	relaties
रिश्ते	relatie
आईसीसी	icc
दण्ड	misdadiger
दण्ड	misdadig
दण्ड	crimineel
नाग	zeur
नाग	zeuren
नाग	slangen
नाग	slang
नाग	snake
क्रान्ति	revolutie
ब्यूरो	bureau
राजेन्द्र	rajendra
निर्णायक	definitief
निर्णायक	definitieve
निर्णायक	cruciale
निर्णायक	cruciaal
निर्णायक	beslissend
निर्णायक	beslissende
निर्णायक	doorslaggevend
शीत	winter
विशेषज्ञों	experts
विशेषज्ञों	deskundigen
विशेषज्ञों	experten
धूल	stof
क्षण	moments
क्षण	momenten
क्षण	ogenblikken
क्षण	moment
क्षण	ogenblik
सम्पादक	redactie
सम्पादक	redacteuren
उत्तराखंड	uttarakhand
पायलट	piloot
पायलट	pilot
ब्राज़ील	brazilië
समर्थित	gesteund
समर्थित	ondersteunde
समर्थित	ondersteund
समर्थित	gesteunde
बास्केटबॉल	basketball
बास्केटबॉल	basketbal
प्रगतिशील	vooruitstrevend
प्रगतिशील	progressieve
प्रगतिशील	progressief
शूटिंग	schieten
शूटिंग	schietpartij
शूटिंग	schoten
महिलाएं	ladies
महिलाएं	dames
महिलाएं	vrouwtjes
महिलाएं	vrouwen
महिलाएं	vrouwen
असंभव	onmogelijke
असंभव	onmogelijk
बारी	bari
बारी	turn
बारी	draaien
बारी	draai
बारी	beurt
रेसिंग	racing
रेसिंग	racen
ऑक्साइड	oxide
चंडीगढ़	chandigarh
विशेषताएँ	functies
विशेषताएँ	kenmerken
विशेषताएँ	specificaties
विशेषताएँ	karakteristieken
विशेषताएँ	kenmerken
विशेषताएँ	eigenschappen
विशेषताएँ	specialiteiten
आधारभूत	basiskennis
आधारभूत	basis
आधारभूत	basisinformatie
आधारभूत	fundamenteel
आधारभूत	fundamentele
बारिश	regen
कृपा	gratie
कृपा	grace
कोशिकाएं	cellen
विफलता	falen
विफलता	mislukkingen
विफलता	mislukking
विफलता	mislukken
विफलता	mislukkeling
नियोजन	planning
नियोजन	plannen
आपदा	catastrofe
आपदा	ramp
आपदा	rampspoed
आपदा	rampen
उत्साह	ijver
ऊतकों	weefsels
वोट	stemmen
वोट	stemming
वोट	stem
वोट	stemmen
वोट	stemmingen
मालवा	malwa
पूर्वज	voorvader
पूर्वज	voorouder
