மற்றும்	그리고
பெருங்குடல்	콜론
பெருங்குடல்	대장
மாணவர்களும்	학생
மாணவர்களும்	학생들
மாணவர்களும்	유학생
புலனாய்வு	지능
செனட்	상원
செனட்	상원의원
ஐயம்	의심
மோசமாக	심하게
மோசமாக	악화
நம்புகிறேன்	바라며
நம்புகிறேன்	희망
கென்னடி	케네디
உருளை	스피어
டிலான்	딜런
யூதர்களின்	유대인
யூதர்களின்	유대교
அதிரடி	행동
அதிரடி	활동
அதிரடி	작업
அதிரடி	동작
அதிரடி	액션
வெப்பத்தை	더위
வெப்பத்தை	히트
ஹவாய்	하와이와
ஹவாய்	하와이
விளக்கி	서술자
ஹாரிஸ்	해리스
கோபுரங்கள்	타워
பிளாட்டினம்	플래티넘
பிளாட்டினம்	백금
முக	안면
முக	얼굴
முக	얼굴이
கூம்பு	원뿔
பாலைவனம்	사막
பிரச்சாரம்	캠페인
பிரச்சாரம்	전역
சாவோ	차오
சீனி	슈가
சீனி	설탕
சீனி	슈슈
காட்டப்படும்	표시됨
காட்டப்படும்	표시된
ஆடைகள்	의류
ஆடைகள்	드레스
ஆடைகள்	옷이
நினைவுகள்	추억
சார்லி	찰리
அமேசான்	아마존
பாலங்கள்	브리지스
பாலங்கள்	다리
பாலங்கள்	브리지
பாலங்கள்	브릿지
சுவர்கள்	성벽
மாற்றப்பட்ட	변경되었습니다
மாற்றப்பட்ட	바꿨다
மாற்றப்பட்ட	변경됨
மரு	마루
வேலி	담장
வேலி	울타리
விளையாட்டை	놀기
விளையாட்டை	재생
விளையாட்டை	연주
விளையாட்டை	플레이
செம்பு	구리
சிகிச்சைகள்	치료법
சிகிச்சைகள்	시술
சிகிச்சைகள்	치료
ஜஸ்டின்	저스틴
அமோனியம்	암모늄
மேதை	천재
மேதை	학자
மேதை	전설
மேதை	레전드
கோலம்	스피어
ஆதரவாளர்கள்	지지자들
ஆதரவாளர்கள்	지지자
ஆதரவாளர்கள்	후원자
கத்தி	단검
கத்தி	나이프
உயர்த்தி	엘레베이터
உயர்த்தி	엘리베이터
உயர்த்தி	승강기
அந்தோனி	안토니우스
அந்தோனி	앤서니
அந்தோனி	안토니우스
மறைவு	스텔스기
மறைவு	스텔스
மறைவு	죽음
மறைவு	사망
மறைவு	데스
சூடு	덥다
சூடு	hot
சூடு	뜨겁다
சூடு	뜨거운
வருங்கால	미래
வருங்கால	퓨처
வெப்பமண்டல	열대
தகவல்தொடர்பு	의사소통
தகவல்தொடர்பு	커뮤니케이션
தகவல்தொடர்பு	소통
தகவல்தொடர்பு	통신
கலகம்	폭동
ஜேக்	젝스키스
பதின்ம	십진수
பதின்ம	십진법
பதின்ம	소수점
அதிர்வு	vibe
அதிர்வு	진동
சைன்	뇌졸중
சைன்	소나무
சைன்	파인
அலங்காரம்	필터링
அலங்காரம்	필터
அலங்காரம்	장식
எண்ணங்கள்	생각
டெட்	테드
டெட்	ted
டெட்	갑판
சம்பளம்	급여
சம்பளம்	월급
சீசர்	카이사르
சீசர்	시저
மைக்ரோ	마이크로
மைக்ரோ	마이크로소프트
கியூபா	쿠바
நண்டு	크랩
உசேன்	후세인
நேராக	똑바로
நேராக	스트레이트
லேடி	숙녀
லேடி	레이디
லேடி	아줌마
மகளும்	딸이
பதினொரு	일레븐
கானா	가나
கேம்பிரிட்ஜ்	케임브리지
சிற்பி	건축가
சிற்பி	건축
மாலிக்	말리크
டேட்டா	자료
டேட்டா	데이터
பதக்கங்கள்	메달
கிரிஸ்	크리스
அடையாளங்கள்	정체성
அடையாளங்கள்	태그
அலுவலர்கள்	장교
சுற்றுப்பயணம்	투어
சுற்றுப்பயணம்	관광
சுற்றுப்பயணம்	둘러보기
சுற்றுப்பயணம்	구경
சுற்றுப்பயணம்	여행
கற்பித்தல்	교육
கற்பித்தல்	교사
கற்பித்தல்	가르침
உறவினர்	상대
உறவினர்	상대적
உறவினர்	친척
உறவினர்	이웃
உறவினர்	이웃집
உறவினர்	사촌
உறவினர்	사촌동생
பயணி	여객
பயணி	승객
லெபனான்	레바논
அலன்	앨런
அலன்	앨런
அலன்	알렌
அலன்	알란
ஏவுகணைகள்	미사일
தொலைதொடர்பு	의사소통
தொலைதொடர்பு	커뮤니케이션
தொலைதொடர்பு	소통
தொலைதொடர்பு	통신
தேர்வுகள்	테스트
தேர்வுகள்	선택
தேர்வுகள்	옵션
ஹான்	한한
குணங்கள்	속성
கச்சேரி	연주회
கச்சேரி	콘서트
டார்க்	어둡게
டார்க்	다크
டார்க்	어두운
டார்க்	어둠
கண்ணோட்டம்	개요
கண்ணோட்டம்	검토
கண்ணோட்டம்	검토하기
கண்ணோட்டம்	검수
கண்ணோட்டம்	리뷰
சுரங்க	광산
சுரங்க	마이닝
சுரங்க	광업
தாக்கிய	습격
கடிதங்கள்	글자
கடிதங்கள்	편지
பப்புவா	파푸아
வாடிக்கையாளர்கள்	고객
சோதனையில்	테스트
சோதனையில்	시험
ஆர்ட்ஸ்	예술
பேச்சாளர்	스피커
சந்தைகள்	시장
பெஞ்சமின்	벤저민
பெஞ்சமின்	벤자민
கட்டுதல்	건물
கட்டுதல்	건축
கட்டுதல்	빌딩
இலையுதிர்	가을이
இலையுதிர்	가을
பூட்டான்	부탄
அமர்வு	세션
கிளி	앵무새
நகர்ந்து	움직여
நகர்ந்து	움직임
நகர்ந்து	이동
நகர்ந்து	감동
இருக்கைகள்	좌석
இருக்கைகள்	자리
தாயகம்	조국
கழிவுகள்	먼지
பெறவும்	get
பெறவும்	받기
பிரதிநிதி	대표자
பிரதிநிதி	대표
வெப்	웨브
வயிறு	위장
வயிறு	복부
மணிகள்	영업시간
மணிகள்	시간
விலக்கு	무시
விலக்கு	닫기
கிறிஸ்டோபர்	크리스토퍼
மதிப்பெண்	점수
மதிப்பெண்	득점
செய்தித்தாள்	신문
செய்தித்தாள்	신문
ஈயம்	리드
மொத்தத்தில்	전반적으로
மொத்தத்தில்	전체적으로
மொத்தத்தில்	전반
பிரதேசங்கள்	영토
தந்தி	속임수
தந்தி	트릭
தந்தி	전보
டிவிடி	dvd
குயில்	뻐꾸기
இசைக்கருவி	악기
இசைக்கருவி	계기
துவக்கம்	시작
துவக்கம்	스타트업
துவக்கம்	시작
