மற்றும்	ve
பங்களிப்புகள்	katkıları
செயலி	uygulama
செயலி	başvuru
செயலி	uygulama
கேரி	carrie
சிங்களம்	seylanca
மிகச்சிறிய	minik
மிகச்சிறிய	minicik
மிகச்சிறிய	tiny
மிகச்சிறிய	küçücük
மாஸ்கோ	moskova
முடியுமா	etkileşimi
முடியுமா	etkileşim
அறம்	aram
நினைவகம்	anıt
நினைவகம்	anma
நினைவகம்	memorial
நினைவகம்	bellek
நினைவகம்	hatıra
நினைவகம்	anılar
நினைவகம்	hatıralar
நினைவகம்	hafıza
ரோடு	karayolu
ரோடு	yol
கர்நாடகா	karnataka
நபி	peygamber
நபி	nabi
ஆப்கானிஸ்தான்	afganistan
கழிவு	boşa
கழிவு	ziyan
கழிவு	atık
கழிவு	harcama
கழிவு	israf
பற்றாக்குறை	eksikliği
பற்றாக்குறை	eksiklik
கிம்	kim
ஆரம்பம்	başlayın
ஆரம்பம்	başla
ஆரம்பம்	başlangıç
ஆரம்பம்	başlat
ஆரம்பம்	başlangıcı
ஆரம்பம்	başlangıç
நீரிழிவு	diyabet
துன்	thun
துன்	tun
தேவா	deva
இளைஞர்கள்	gençler
இளைஞர்கள்	gençlik
இளைஞர்கள்	genç
உளவு	casusluk
உளவு	casus
சாம்	şam
சாம்	sam
புகைப்படம்	fotograf
புகைப்படம்	foto
புகைப்படம்	fotoğraf
புகைப்படம்	fotoğrafçılık
புகைப்படம்	fotoğraf
திடீர்	aniden
கர்நாடகம்	karnataka
வகுப்புகள்	sınıflar
வகுப்புகள்	dersleri
வகுப்புகள்	sınıfları
வகுப்புகள்	dersler
சாத்தியம்	muhtemel
சாத்தியம்	mümkün
சாத்தியம்	olası
ஊதியம்	ödeme
ஊதியம்	öde
பாலி	pali
பாலி	balı
பாலி	bali
அக்	ekim
சாகிப்	sahib
சாகிப்	sahip
ஆசி	avustralyalı
ஆசி	lütuf
ஆசி	nimet
ஆசி	bereket
முட்டைகள்	yumurta
முட்டைகள்	yumurtalar
இந்தோனேசிய	endonezya
கால்கள்	bacak
கால்கள்	bacakları
கால்கள்	bacaklar
சூடான	hot
சூடான	ateşli
சூடான	sicak
சூடான	sıcak
சூழ்நிலையில்	durum
வறுமை	sefalet
வறுமை	yoksulluk
வறுமை	fakirlik
கந்தக	sülfür
பிரம்மா	brahma
குடும்பத்தினர்	aileler
குடும்பத்தினர்	aileleri
குடும்பத்தினர்	ailesi
குடும்பத்தினர்	family
குடும்பத்தினர்	aile
வலைப்பதிவு	blog
வாழ்ந்தார்	yaşamış
வாழ்ந்தார்	yaşadı
வாழ்ந்தார்	yaşardı
அரங்கில்	arena
பதினைந்து	fifteen
பதினைந்து	onbeş
தனியே	yalnız
லைவ்	live
லைவ்	yaşa
லைவ்	canlı
ஆராய்ச்சியாளர்கள்	araştırmacılar
கிருஷ்ணர்	krishna
பண்டிதர்	defans
பண்டிதர்	savunucusu
பண்டிதர்	koruyucu
இறைவி	tanrıça
சர்மா	sharma
தொன்மையான	klasik
லிங்கம்	linga
வட்டு	disk
வட்டு	disk
ஆல்பர்ட்	albert
குறிக்கோள்	amaç
குறிக்கோள்	objektif
குறிக்கோள்	hedef
மீள்	tersinir
குரங்கு	maymun
பயன்படுத்துதல்	kullanıyor
பயன்படுத்துதல்	kullanımı
பயன்படுத்துதல்	kullanmak
பயன்படுத்துதல்	kullanma
பயன்படுத்துதல்	kullanarak
ஆண்டவர்	allahım
ஆண்டவர்	allah
ஆண்டவர்	tanrı
நெருப்பு	ateşle
நெருப்பு	ateş
நெருப்பு	yangın
நெருப்பு	ates
சிலி	şili
பயன்கள்	kullandığı
பயன்கள்	kullanıyor
பயன்கள்	kullanılıyor
பத்தாவது	tenth
பத்தாவது	onuncu
வாள்	kılıç
சமூகவியல்	sosyoloji
அன்	ann
வரம்	sınırsız
வரம்	mesafe
வரம்	menzil
பிறகும்	sonrası
பிறகும்	ardından
பிறகும்	sonrasında
பிறகும்	sonra
விலங்கியல்	zooloji
ஹைட்ரஜன்	hidrojen
நலன்	refah
ஐக்	ike
வள்ளி	valli
உரிமைகளை	hakları
உரிமைகளை	haklar
உரிமைகளை	hak
தேவர்கள்	tanrılar
மயில்	peacock
பாதுகாக்கும்	korur
பாதுகாக்கும்	koruyor
பாதுகாக்கும்	koruyor
பாதுகாக்கும்	korunması
பாதுகாக்கும்	korumak
முஹம்மது	muhammed
நச்சு	zehirli
நச்சு	toksik
மலேரியா	sıtma
பிடித்த	favori
பிடித்த	gözde
கிளர்ச்சி	isyan
கிளர்ச்சி	isyanı
விதம்	şekilde
விதம்	yol
நார்வே	norveç
முகப்பு	yuva
முகப்பு	ev
முகப்பு	evde
முகப்பு	eve
முகப்பு	evim
செடி	bitkiler
செடி	bitki
செடி	bitkileri
செடி	bitki
நிர்வாகி	admin
நிர்வாகி	yöneticisi
நிர்வாகி	yönetici
நிர்வாகி	yöneticisi
நிர்வாகி	menajer
நிர்வாகி	müdür
நிர்வாகி	yönetici
நிர்வாகி	yöneticiler
நிர்வாகி	yöneticileri
நிர்வாகி	yönetici
திரிபுரா	tripura
விடுதி	otelde
விடுதி	otel
விடுதி	hotel
விடுதி	pansiyon
விடுதி	hostel
நிபுணர்	uzman
பாக்டீரியா	bakteri
பாக்டீரியா	bakteriler
லிமிடெட்	sınırlı
லிமிடெட்	kısıtlı
லிமிடெட்	sınırlıdır
லிமிடெட்	ltd
நடக்கிறது	gerçekleşiyor
டிகிரி	derece
டிகிரி	dereceler
டிகிரி	derece
டிகிரி	derecesi
டிகிரி	diploma
மீடியா	medya
மீடியா	basın
மீடியா	basında
மீடியா	ortam
நோ	noh
மந்திரி	jack
மந்திரி	vale
அலுவலகங்கள்	ofisleri
அலுவலகங்கள்	ofis
கேட்டார்	sordu
கேட்டார்	sordum
கேட்டார்	soran
கேட்டார்	istedi
கேட்டார்	sormuş
விஞ்ஞான	bilimsel
தாத்தா	dede
தாத்தா	büyükbaba
தாத்தா	dedesi
வருடாந்திர	yıllık
வருடாந்திர	senelik
வருடாந்திர	yıllık
வருடாந்திர	senelik
சிரியா	suriye
அஞ்சலி	övgü
அஞ்சலி	hürmet
அஞ்சலி	haraç
அஞ்சலி	anjali
தாள்	kâğıt
தாள்	gazete
தாள்	kağıt
தாள்	levha
தாள்	çarşaf
தாள்	yaprak
தாள்	levhalar
தாள்	çarşaf
குறைக்கிறது	azaltır
பாத்திரங்கள்	yemekler
பாத்திரங்கள்	tabaklar
பாத்திரங்கள்	bulaşık
பெரிதாக	zoom
பெரிதாக	zum
அயோடின்	iyot
முக்கியம்	önemlidir
முக்கியம்	onemli
முக்கியம்	önemli
எதிர்பாராத	beklenmeyen
எதிர்பாராத	beklenmedik
சரித்திரம்	tarihi
சரித்திரம்	geçmiş
சரித்திரம்	tarih
தாமே	kendileri
கடினம்	sert
கடினம்	kaba
கடினம்	zor
கடினம்	zor
கடினம்	zoru
கடினம்	sert
கடினம்	zor
கடினம்	zordur
கடினம்	zordu
வெடிப்பு	patlama
தேநீர்	cay
தேநீர்	çay
அகாடமி	akademi
அகாடமி	akademisi
அகாடமி	akademide
சோனி	sony
தேடும்	bakıyor
தேடும்	bakmak
தேடும்	bakıyorum
தேடும்	görünüyor
சாதிகள்	takımlar
மறை	gizle
மறை	sakla
மறை	gizlemek
விரதம்	oruç
விரைவான	hızlı
விரைவான	çabuk
விரைவான	cabuk
விரைவான	hızlı
விரைவான	hizli
ஹில்	tepe
ஹில்	hill
தொண்டை	boğaz
தொண்டை	gırtlak
நிர்வாகிகள்	yöneticiler
நிர்வாகிகள்	yöneticileri
சமஸ்கிருத	sanskritçe
பம்பாய்	bombay
விழும்	düşme
விழும்	düşüş
விழும்	güz
விழும்	sonbahar
விழும்	düşmek
அம்சம்	özelliği
அம்சம்	özellik
மைதானம்	zemin
காவியம்	destansı
காவியம்	destan
பாரி	barry
ராமன்	raman
பேராலயம்	katedral
பேராலயம்	katedrali
கட்டுமானம்	inşaat
கவச	zırhlı
மாறுகிறது	değişiyor
மாறுகிறது	değişen
மாறுகிறது	değiştirme
திரவம்	sıvı
திரவம்	sıvı
பரிந்துரைகள்	önerileri
பரிந்துரைகள்	öneriler
பரிந்துரைகள்	öneri
பரிந்துரைகள்	öneriler
பரிந்துரைகள்	tavsiyeleri
பரிந்துரைகள்	tavsiyeler
குடல்	bağırsak
இனப்பெருக்க	üreme
இனப்பெருக்க	üreme
சிலநேரங்களில்	bazen
விக்டர்	viktor
விக்டர்	galip
விக்டர்	victor
ஒப்பீட்டளவில்	nispeten
இலித்தியம்	lityum
ஜிம்	jim
விரும்பவில்லை	aksine
