med	med
blommor	květy
minsta	minimální
minsta	minimum
minsta	minimálně
minsta	nejmenší
inspelad	zaznamenáno
inspelad	nahraný
inspelad	zaznamenané
inspelad	nahrané
målningar	malby
målningar	obrazy
behövde	potřebná
behövde	potřeba
behövde	potřebné
behövde	potřebný
behövde	potřeboval
mclaren	mclaren
ungerska	maďarská
ungerska	maďarský
ungerska	maďarské
forest	lesní
forest	les
forest	lesy
forest	lesa
deep	hluboká
deep	hluboké
deep	hluboko
deep	hluboký
administratör	správce
administratör	správce
andrea	andrea
bahr	bahr
kvinnan	ženská
kvinnan	žena
aktuella	současné
aktuella	aktuální
aktuella	současná
aktuella	současný
upptäckte	objevil
upptäckte	objeven
upptäckte	objevili
upptäckte	objevila
cyperus	cyperus
konflikt	rozpor
konflikt	konflikty
konflikt	střet
konflikt	konfliktu
konflikt	konflikt
awards	ocenění
påve	papeži
påve	pope
påve	papež
beskrev	popsáno
beskrev	popsána
beskrev	popsané
beskrev	popsaná
kennedy	kennedyho
kennedy	kennedy
ulla	ulla
ingrid	ingrid
maritime	námořní
hms	hms
minister	ministryně
minister	ministr
minister	ministře
marsh	marsh
skogen	lese
skogen	lesy
skogen	lesní
skogen	les
skogen	lesy
skogen	lesa
gränser	omezení
gränser	limity
gränser	meze
gränser	hranice
gränser	hranice
gränser	hranic
framgångsrik	úspěšná
framgångsrik	úspěšně
framgångsrik	úspěšné
framgångsrik	úspěšný
comté	comté
ökat	zvýšený
ökat	zvýšená
ökat	zvýšení
ökat	zvýšené
ingenjör	inženýr
sälja	prodávat
sälja	prodej
sälja	prodat
sälja	prodej
institute	institutu
institute	ústav
institute	institut
provence	provence
förblev	zůstal
förblev	zůstaly
sjöng	sang
sjöng	zpíval
sjöng	zpívala
symbol	symbol
dirigent	dirigent
dirigent	průvodčí
livsmiljö	stanoviště
eagle	orel
eagle	eagle
eagle	orlí
eagle	orla
medarbetare	zaměstnance
medarbetare	zaměstnanec
medarbetare	zaměstnankyně
medarbetare	zaměstnanců
medarbetare	zaměstnancům
medarbetare	zaměstnance
medarbetare	zaměstnanci
medarbetare	spolupracovník
medarbetare	kolega
medarbetare	kolegyně
medarbetare	spolupracovníky
medarbetare	kolegy
medarbetare	spolupracovníci
medarbetare	kolegové
akut	akutní
akut	pohotovost
akut	naléhavé
akut	urgentní
akut	naléhavá
akut	spěchá
cabo	cabo
visby	visby
augustus	augustus
julia	julie
julia	julii
julia	julia
julia	julie
julia	juliet
tänker	myšlení
tänker	přemýšlím
tänker	přemýšlení
komplett	úplná
komplett	dokončit
komplett	dokončeno
komplett	kompletní
tänka	myšlení
tänka	přemýšlím
tänka	přemýšlení
tänka	mysli
sidorna	stránky
sidorna	stránkách
sidorna	stránek
undersökningar	zjišťování
undersökningar	průzkumy
undersökningar	šetření
undersökningar	vyšetřování
undersökningar	průzkumy
undersökningar	studium
undersökningar	studie
undersökningar	šetření
undersökningar	dotazy
hastighet	rychlost
hastighet	otáčky
hastighet	speed
hastighet	rychlost
hastighet	rychlosti
begränsad	omezeno
begränsad	omezený
begränsad	omezené
begränsad	omezená
begränsad	omezeno
begränsad	omezený
begränsad	omezená
begränsad	omezené
aktivt	aktivně
aktivt	aktivní
aktivt	aktivních
aktivt	aktivně
liberala	liberální
rätta	správné
rätta	správná
rätta	opravte
rätta	správně
djurart	druh
djurart	druhy
napoleon	napoleon
stuart	stuart
borg	borg
borg	borgové
dör	zemře
dör	umírání
dör	umírající
dör	umírá
dör	zemři
sullivan	sullivan
sullivan	sullivanová
tunga	těžká
tunga	těžké
tunga	těžký
tunga	jazyk
producerade	vyrobené
producerade	vyrobeno
individuella	jednotlivec
individuella	individuální
individuella	jedinec
hitler	hitlera
hitler	hitler
cecilia	cecilie
kronan	korunu
kronan	koruny
kronan	crown
kronan	koruna
ragnar	ragnar
part	párty
part	večírek
part	strana
part	party
inriktning	cílení
inriktning	zacílení
inriktning	orientace
inriktning	zaměření
knappast	sotva
knappast	stěží
franche	franche
jansson	jansson
mästerskap	mistrovství
mästerskap	mistrovství
mästerskap	mistrovství
mästerskap	šampionát
lösning	roztok
lösning	řešení
moon	měsíční
moon	měsíci
moon	měsíc
moon	moon
gitarrist	kytarista
elias	elias
img	img
grav	hrobky
grav	hrob
grav	hrobku
grav	hrobka
grav	hrobu
grav	hrob
wiki	wiki
herre	lord
herre	pán
lagar	zákonů
lagar	zákony
kontor	kanceláře
kontor	kancelář
kontor	kanceláře
kontor	úřad
kontor	office
alternativt	alternativně
alternativt	alternativa
alternativt	alternativní
alternativt	náhradník
alternativt	alternativní
alltför	taky
sekunder	sekund
sekunder	sekundy
sekunder	vteřiny
sekunder	vteřin
run	běh
run	spustit
frankfurt	frankfurtu
teknisk	technický
teknisk	technické
teknisk	technická
tillfälligt	dočasně
tillfälligt	dočasné
tillfälligt	dočasná
tillfälligt	dočasně
tillfälligt	dočasný
champions	mistři
champions	mistrů
perry	perry
perry	perryho
lotus	lotus
utgivna	emitované
utgivna	vydané
utgivna	vydaná
utgivna	vydáno
utgivna	vydaný
brun	hnědá
brun	hnědý
brun	brown
brun	hnědé
clarke	clarke
playstation	playstation
kusin	sestřenice
kusin	bratranec
für	für
becker	becker
lärde	učila
lärde	naučil
lärde	učil
utvecklats	rozvinutých
utvecklats	rozvinuté
utvecklats	vyvinutá
utvecklats	vyvinut
utvecklats	vyvinuté
utvecklats	vyvinutý
utvecklats	vyvinutý
manuel	manuel
manuel	manuela
församlingar	sestavy
påven	papeži
påven	pope
påven	papež
grundad	založena
grundad	založen
grundad	založeno
grundad	založená
grundad	založil
frederik	frederik
tiderna	krát
tiderna	časy
tiderna	times
rötter	kořeny
rötter	kořenů
cross	křížem
cross	křížek
cross	kříž
cross	přejít
cross	cross
modeller	vzory
modeller	modely
modeller	modelky
modeller	modelů
elev	žák
elev	žáka
elev	studentka
elev	žák
elev	studentská
elev	student
leeds	leeds
djurgårdens	djurgårdens
framtida	budoucnosti
framtida	budoucí
framtida	budoucnost
times	krát
times	časy
times	times
meta	meta
tävlar	konkurenční
tävlar	soutěžení
flydde	utekl
flydde	unikl
flydde	uprchl
jakt	hon
jakt	lov
jakt	hunt
jakt	lovu
jakt	lovit
jakt	lovecké
jakt	lov
jakt	lovu
jakt	lovení
tillverkning	výroba
tillverkning	produkce
tillverkning	výroby
tillverkning	výroba
tillverkning	zpracovatelský
tillverkning	výroba
tillverkning	výrobní
karriären	kariéra
karriären	kariéru
beteende	chování
beteende	chování
meyer	meyer
drar	kreslí
drar	čerpá
drar	tahání
drar	vytáhne
vancouver	vancouveru
burma	barmě
burma	myanmaru
preussen	prusko
tjänster	služby
personal	personál
personal	personální
personal	personál
personal	zaměstnanci
sjukdomar	choroby
sjukdomar	nemoci
sjukdomar	onemocnění
sjukdomar	choroby
sjukdomar	nákaza
sjukdomar	nemoc
sjukdomar	nemoci
sjukdomar	onemocnění
plus	plus
plus	navíc
civila	občanský
civila	civilní
civila	občanská
civila	občanské
civila	občanskoprávní
civila	civilní
civila	civilista
civila	civilistů
civila	civilisté
civila	civilisty
amsterdam	amsterdam
amsterdam	amsterdamu
morris	morris
morris	morrise
intresserad	zájem
intresserad	zajímá
intresserad	zajem
guadeloupe	guadeloupe
kommunistiska	komunista
kommunistiska	komunistická
kommunistiska	komunistické
news	zprávy
news	novinky
philadelphia	philadelphie
philadelphia	filadelfie
philadelphia	philadelphii
stadsdel	okolí
stadsdel	čtvrť
stadsdel	sousedství
guy	chlap
guy	guy
guy	borec
tbilisi	tbilisi
estadio	estadio
merrill	merrill
flat	plochý
flat	byt
flat	ploché
flat	plochá
finna	nález
finna	nalezení
finna	najděte
finna	najdi
finna	najít
wayne	wayne
danske	danske
ukrainska	ukrajina
ukrainska	ukrajiny
ukrainska	ukrajinské
ukrainska	ukrajinský
fraser	věty
fraser	fráze
fraser	frází
fraser	fraser
medaljer	medaile
diospyros	diospyros
monument	památky
monument	pomník
monument	památník
monument	památka
monument	monument
polis	polda
polis	policajt
polis	policista
polis	policie
hårda	tvrdá
hårda	těžce
hårda	tvrdé
hårda	těžké
hårda	tvrdý
hårda	tvrdě
hårda	drsné
tillbringade	strávil
tillverkas	vyráběné
tillverkas	vyrobené
tillverkas	vyrobeno
tillverkas	vyrobeny
tillverkas	vyrobený
rakt	rovné
rakt	rovně
rakt	přímo
annorlunda	jiný
annorlunda	jiná
annorlunda	různé
annorlunda	jiné
bates	bates
svår	závažné
svår	závažná
svår	vážné
svår	obtížné
svår	obtížná
svår	obtížně
svår	obtížný
arenan	aréně
freden	peace
freden	míru
freden	mír
torget	náměstí
torget	čtverec
steklar	blanokřídlí
disney	disney
nick	nick
nick	nicku
fame	sláva
fame	slávy
fame	slávu
chapman	chapman
starta	start
starta	začátek
starta	začít
starta	spustit
starta	start
starta	spuštění
starta	spustit
ökad	zvýšený
ökad	zvýšená
ökad	zvýšení
ökad	zvýšené
edmond	edmond
diskutera	projednat
diskutera	diskutovat
diskutera	prodiskutovat
diskutera	probrat
jul	vánoce
jul	vánoční
andy	andyho
andy	andy
representerad	představoval
hollywood	hollywood
hollywood	hollywoodu
beskriva	popište
beskriva	popsat
ställen	místy
ställen	místa
ställen	míst
konsert	koncertní
konsert	koncert
frihet	svoboda
frihet	volnost
frihet	svobodu
frihet	svoboda
frihet	liberty
leipzig	lipsko
kevin	kevinovi
kevin	kevin
dalton	dalton
online	online
stjärna	hvězda
stjärna	star
duck	kachna
duck	kačer
duck	kachní
gerhard	gerhard
utföra	vystupovat
utföra	provádět
klostret	klášter
klostret	klášter
klostret	klášter
klostret	opatství
klostret	abbey
flygplanet	letoun
flygplanet	letounu
uppror	povstání
uppror	povstání
uppror	vzpoura
uppror	povstání
minskade	snížený
minskade	snížení
minskade	snížené
minskade	snížená
minskade	snížené
minskade	snížený
minskade	snížen
minskade	snížená
tegel	cihly
tegel	cihel
tegel	cihla
tegel	brick
barbara	barbaru
barbara	barbara
flygplatsen	letištní
flygplatsen	letiště
huruvida	zda
huruvida	zdali
linda	linda
linda	lindu
linda	lindo
utmärkt	vynikající
upptäckt	zjišťování
upptäckt	odhalování
upptäckt	zjištění
upptäckt	detekce
upptäckt	objevil
upptäckt	objeven
upptäckt	objevili
upptäckt	objevila
upptäckt	zjištěno
upptäckt	zjištěn
upptäckt	zjištěné
upptäckt	zjištěna
upptäckt	nález
upptäckt	objevování
upptäckt	objev
upptäckt	discovery
tolkning	výklad
tolkning	interpretace
tolkning	tlumočení
tolkning	tlumočení
idé	myšlenka
idé	idea
idé	nápad
erica	erica
marc	marcu
marc	marc
motorn	motoru
motorn	motor
tor	tor
tor	thor
målade	namaloval
gst	gst
planerade	plánované
planerade	plánováno
planerade	plánovaný
planerade	naplánované
planerade	plánovaná
majoritet	většina
majoritet	většiny
säkerhet	bezpečnostní
säkerhet	ochranka
säkerhet	jistota
säkerhet	bezpečnost
säkerhet	zabezpečení
säkerhet	bezpečnosti
säkerhet	bezpečnost
säkerhet	bezpečí
xii	xii
äventyr	dobrodružství
äventyr	dobrodružství
scb	scb
fader	otče
fader	otec
dna	dna
hår	vlasy
hår	vlasů
hår	srst
hår	chlupy
heat	horko
heat	žár
heat	tepla
heat	teplo
amerikanskt	američan
amerikanskt	american
amerikanskt	americká
amerikanskt	americké
amerikanskt	americký
potter	potter
ryan	ryanovi
ryan	ryan
hopp	skočit
hopp	skok
hopp	naděje
hopp	doufá
hopp	naděje
hopp	hope
hopp	naději
hopp	doufám
hopp	doufat
light	světle
light	lehké
light	světlo
pappa	táta
pappa	otec
pappa	otče
pappa	otec
pappa	tati
pappa	taťka
pappa	táta
pappa	tatínek
träsk	bažiny
träsk	bažině
träsk	bažiny
träsk	bažinách
harrison	harrisona
harrison	harrison
simplex	simplex
påverkar	postihují
påverkar	ovlivňuje
påverkar	ovlivňující
påverkar	ovlivnit
påverkar	postihují
jensen	jensen
träffade	splněno
träffade	met
träffade	potkal
niklas	niklas
sea	moře
sea	mořská
blandning	míchání
blandning	mix
blandning	směs
blandning	směsi
blandning	směs
blandning	mísení
blandning	míchání
skrift	psaní
skrift	píšu
hittades	nalezeno
hittades	nalezeny
hittades	nalezen
hittades	nalezené
hittades	nalezena
nyligen	nedávno
nyligen	nedávný
nyligen	nedávné
nyligen	nedávná
kvalitet	kvality
kvalitet	kvalita
kvalitet	kvalitní
kvalitet	jakost
kvalitet	kvalitu
jonathan	jonathan
vägrade	odmítnuto
vägrade	odmítl
vägrade	zamítnuto
slår	bije
tak	stropu
tak	strop
tak	střecha
tak	střechy
tak	střecha
tak	střechy
tak	střechu
tak	střešní
tak	stropů
tak	stropy
nad	nad
flora	flora
japonica	japonica
huvudsakliga	main
huvudsakliga	hlavní
huvudsakliga	ředitel
huvudsakliga	ředitelka
lyckats	uspěli
lyckats	uspěl
kamp	battle
kamp	bitva
kamp	boj
kamp	boj
kamp	boj
kamp	bojovat
vart	kde
vart	kam
lagos	lagos
södermanlands	södermanland
naturligt	přírodní
naturligt	přirozený
naturligt	přirozené
naturligt	přirozená
naturligt	přirozeně
utökad	prodloužena
utökad	rozšířená
utökad	rozšířené
utökad	rozšířený
utökad	rozšířené
utökad	rozšířená
risk	riskovat
risk	rizika
risk	riziko
risk	risk
ungdom	mládež
ungdom	mládí
ungdom	mládeže
möter	splňuje
detaljer	podrobnosti
detaljer	detaily
våld	násilí
påbörjade	začalo
påbörjade	začal
påbörjade	zahájena
påbörjade	začala
herrgård	sídlo
jerusalem	jeruzaléma
jerusalem	jeruzalém
kristus	kristus
kristus	kriste
relation	vztah
relation	vztahy
sebastian	sebastian
sebastian	sebastiana
turkiska	turecký
turkiska	turecké
turkiska	turecká
erebia	erebia
tammerfors	tampere
edgar	edgara
edgar	edgar
boys	kluky
boys	hoši
boys	kluci
boys	chlapci
ständigt	nepřetržitě
ständigt	neustále
översättningar	překlady
översättningar	překladů
rikets	říše
skull	saké
arts	umění
conakry	conakry
skepp	lodi
skepp	loď
skepp	lodě
skepp	lodí
dottern	dcerka
dottern	dcera
beslöt	rozhodnuto
beslöt	rozhodl
beslöt	rozhodli
beslöt	rozhodla
stödjer	podporuje
östersjön	baltského
tros	věřila
tros	věřili
tros	věřil
populärt	oblíbená
populärt	oblíbené
populärt	populární
populärt	oblíbený
populärt	trendy
hävdade	tvrdil
hävdade	tvrdili
hävdade	tvrdila
nebraska	nebrasce
myndigheter	úřady
myndigheter	orgány
diego	diego
gottfried	gottfried
automatiskt	auto
automatiskt	automatický
automatiskt	automatické
automatiskt	automatická
automatiskt	automaticky
automatiskt	automatický
automatiskt	automatické
automatiskt	automatická
automatiskt	automaticky
hjälper	pomáháme
hjälper	pomáhá
hjälper	pomáhat
hjälper	pomůže
hjälper	pomáhá
mönster	vzor
mönster	vzorec
mönster	návrhy
mönster	vzory
mönster	vzory
mönster	vzorce
belize	belize
schleswig	šlesvicko
languedoc	languedoc
pará	pará
ärkebiskop	arcibiskup
ärkebiskop	arcibiskupa
breda	široké
breda	široký
breda	široká
breda	širokou
breda	široká
breda	široký
breda	široké
hamnen	přístavu
hamnen	přístav
hamnen	port
hamnen	přístav
bestämmer	rozhodne
bestämmer	rozhoduje
bestämmer	určuje
bestämmer	určí
konserter	koncertů
konserter	koncerty
johanna	johanna
johanna	joanna
möjliga	možné
möjliga	možný
mallar	šablony
samla	shromáždit
samla	sbírat
samla	shromažďovat
ungdomar	mládež
ungdomar	mládí
ungdomar	mládeže
ungdomar	dospívající
ungdomar	dospívajících
ungdomar	mladiství
zhang	zhang
åskådare	kolemjdoucí
åskådare	diváci
åskådare	diváky
åskådare	diváků
åskådare	divák
socialdemokraterna	socialisté
socialdemokraterna	socialistů
goiás	goiás
bmw	bmw
siffror	číslice
siffror	čísla
siffror	čísla
antofagasta	antofagasta
generellt	obecně
generellt	všeobecně
generellt	celkově
generellt	celková
generellt	celkové
koch	koch
självständighet	autonomie
självständighet	autonomii
självständighet	nezávislost
wars	války
wars	válek
viti	viti
roussillon	roussillon
kommunerna	obce
kommunerna	obcí
foto	fotografie
foto	photo
foto	foto
foto	fotka
foto	fotku
foto	fotografie
foto	fotografii
akademiska	akademické
akademiska	akademický
knight	knight
knight	rytíři
knight	rytíř
tennis	tenis
tennis	tenisové
juridik	právo
juridik	zákon
juridik	law
pro	profi
hälsa	zdraví
hälsa	zdravotnictví
hälsa	zdravotní
wagner	wagner
lloyd	lloyd
familjer	rodiny
dela	sdílení
dela	sdílet
dela	sdílení
dela	rozděl
dela	rozdělit
dela	rozdělit
dela	split
joakim	joakim
joakim	scrooge
innehålla	obsahovat
innehålla	obsahují
harbour	přístav
lanka	lanky
nationell	vnitrostátní
nationell	celostátní
nationell	národní
rita	losování
rita	nakreslit
rita	remíza
rita	kreslit
rita	kreslení
rita	kresba
rita	losování
rita	ritu
rita	rita
ambassadör	velvyslanec
ambassadör	velvyslankyně
lindström	lindström
sommar	letní
sommar	léto
hole	díru
hole	díry
hole	díra
hole	otvor
neil	neila
neil	neil
företrädare	představitele
företrädare	zástupců
företrädare	zástupci
företrädare	představitelé
företrädare	zástupce
företrädare	představitel
företrädare	reprezentativní
fot	noha
fot	nohu
fot	nohy
fot	chodidla
fot	nožky
fönster	windows
fönster	okna
fönster	oken
fönster	okénko
fönster	okno
dennis	dennis
dennis	denis
magnusson	magnusson
lantbrukare	zemědělce
lantbrukare	zemědělců
lantbrukare	farmáři
lantbrukare	zemědělci
lantbrukare	farmář
lantbrukare	zemědělec
ersätta	nahrazení
ersätta	nahradit
ersätta	náhražka
ersätta	nahradit
fågeln	pták
fågeln	ptáček
fågeln	bird
fågeln	ptačí
erbjuder	nabízí
erbjuder	nabídky
försvar	obrany
försvar	obrana
försvar	obhajoba
försvar	obranu
försvar	obrana
försvar	obhajoba
försvar	obrany
halvön	poloostrově
avslutades	ukončena
avslutades	ukončeno
avslutades	ukončen
avslutades	skončilo
avslutades	skončil
avslutades	ukončen
begravd	pohřbená
begravd	pohřbené
begravd	pohřbený
begravd	pohřben
box	box
box	krabice
box	kolonka
box	krabička
box	krabici
berättelse	příběh
berättelse	story
berättelse	příběh
berättelse	vyprávění
