kategória	категория
zahraničia	чужбина
vybavenie	оборудване
vybavenie	екипировка
vybavenie	съоръжения
vybavenie	съоръженията
špecialista	специалист
mar	мар
moment	момент
moment	миг
ukončená	прекъсната
ukončená	прекратен
ukončená	прекратена
ukončená	прекратено
central	централно
central	централен
central	централа
central	централни
central	централна
čistý	чисто
čistý	чист
čistý	чиста
čistý	чисто
čistý	чист
čistý	чисти
čistý	чиста
ekonomiky	икономика
ekonomiky	икономиките
ekonomiky	икономики
gitary	китари
rené	рене
rené	рене
dvore	двор
dvore	двора
dvore	дворът
dvore	двор
dvore	двор
dvore	ярд
ona	тя
buenos	буенос
architektúru	архитектурата
architektúru	архитектура
ram	овен
ram	рам
ram	овни
hala	хала
hala	салон
hala	зала
hala	хол
hala	hall
dvere	врата
dvere	вратата
dvere	вратите
dvere	врати
demokratická	демократично
demokratická	демократичен
demokratická	демократични
demokratická	демократична
získava	получено
získava	получена
získava	получен
získava	получени
získava	придобива
zmes	смесване
zmes	микс
zmes	смес
zmes	смес
sieň	зала
sieň	хол
sieň	hall
nasadenie	разполагане
nasadenie	разгръщане
nasadenie	разполагането
nasadenie	внедряване
douglas	дъглас
logo	лого
logo	логото
konfederácia	конфедерацията
konfederácia	конфедерация
konfederácia	конфедерацията
rozpätie	диапазон
rozpätie	обхват
rozpätie	обсег
rímske	римски
rímske	римлянин
rímske	роман
rímske	римска
rozšírený	разширени
rozšírený	разширена
rozšírený	удължен
rozšírený	разширен
rozšírený	разширено
rozšírený	разширена
rozšírený	разширени
rozšírený	разширен
rozšírený	разширено
rozšírený	разширен
rozšírený	уголемени
rozšírený	разширена
rozšírený	увеличен
cyklu	цикъл
cyklu	цикъла
mužské	мъжко
mužské	мъжки
mužské	мъж
mužské	мъжкар
mužské	мъжка
mužské	мъжествен
mužské	мъжествено
miestny	локална
miestny	местна
miestny	локално
miestny	местно
miestny	местни
miestny	местен
miestny	местни
victor	виктор
ukázalo	разкрита
ukázalo	разкрито
ukázalo	разкрити
ukázalo	разкриха
ukázalo	разкрит
ukázalo	разкри
ukázalo	показа
moje	моите
moje	мой
moje	моята
moje	мое
moje	моя
moje	моят
toronto	торонто
predchádzajúci	предишна
predchádzajúci	предишни
predchádzajúci	предишен
predchádzajúci	предишно
tank	резервоар
tank	танк
tank	цистерна
zmesi	смес
zmesi	смеси
zmesi	смеси
zmesi	смес
rýchle	бързо
rýchle	бърз
rýchle	бързо
rýchle	бърз
lukáš	люк
filipa	филип
katedrály	катедрали
listov	листа
listov	оставя
listov	листата
festivalu	фестивала
festivalu	фестивал
festivalu	фестивалът
obrovský	огромен
obrovský	огромно
obrovský	огромна
obrovský	огромни
obrovský	гигантски
obrovský	великан
obrovský	гигант
obrovský	гигантска
down	долу
down	надолу
radšej	предпочитан
pracovné	работа
pracovné	труд
pracovné	работи
pracovné	работещ
pracovné	работен
pracovné	работим
uznanie	признателност
uznanie	благодарност
uznanie	признание
uznanie	признаване
uznanie	разпознаване
trvala	настоя
murray	мъри
dôraz	акцент
sprievodný	съпътстващи
sprievodný	придружаващи
prípadov	случаи
odsúdený	осъждан
odsúdený	осъден
odsúdený	осъдени
odsúdený	осъден
odsúdený	осъди
odsúdený	осъдена
odsúdený	осъден
odsúdený	осъдени
odsúdený	обречени
odsúdený	обречен
odsúdený	обречена
úloh	задачи
