את	你
חסרונות	弊
חסרונות	cons
חסרונות	瑕疵
חסרונות	缺點
חסרונות	缺陷
חסרונות	劣勢
חסרונות	缺點
מחסן	倉庫
מחסן	倉儲
מחסן	儲存
מחסן	貯存
דיוקנאות	肖像畫
דיוקנאות	畫像
דיוקנאות	肖像
חולית	沙丘
אודיו	音訊
בפיקוח	監督
שקטה	沈默
שקטה	無聲
הדק	扳機
הדק	觸發
קרבנות	受害人
קרבנות	受害者
בעקיפין	間接
מוריד	下載
צלע	肋骨
מניחה	猜猜
מניחה	猜
התמזה	泰晤士河
ערבה	草原
קרם	奶油
קרם	霜
נמיביה	納米比亞
העתקים	副本
העתקים	拷貝
קבור	埋
קבור	埋葬
חציית	跨越
חציית	穿越
היילי	haley
היילי	hayley
הרכבה	嫁接
טיפות	滴
אנטומיה	解剖
אנטומיה	解剖學
מחמש	武裝
הספד	訃告
הספד	悼詞
נטיות	傾向
שאנן	自滿
הצומת	交集
הצומת	路口
הצומת	十字路口
תרד	菠菜
דמבלדור	dumbledore
מנהיגה	領導人
מנהיגה	領導者
מנהיגה	領袖
חשוד	可疑
חשוד	嫌犯
חשוד	嫌疑犯
חשוד	疑犯
פסיקה	執政
פסיקה	裁決
פסיקה	裁定
טיפוסית	典型
נבואה	預言
אוניברסלי	環球
אוניברסלי	普及
אוניברסלי	普遍
האזנה	監聽
האזנה	聆聽
אהוב	最愛
אהוב	喜愛
הפילים	象
הפילים	大象
מנהרה	地道
מנהרה	隧道
מנהרה	地道
מנהרה	隧道
בדיחה	笑話
מדליה	獎章
מדליה	勳章
מדליה	獎牌
אלקטרומגנטית	電磁
מירנדה	miranda
רני	rani
נסיעות	旅行
נסיעות	旅費
נסיעות	旅遊
נסיעות	旅行
נסיעות	旅遊
סדנת	研討會
גנו	gnu
הלשונית	標籤
הלשונית	tab
קארה	kara
שיפוצים	整修
שיפוצים	翻修
שיפוצים	修繕
זק	zac
זק	zack
ריץ	ritz
פושעי	罪犯
תמרון	機動
תמרון	機動
הסדנה	研討會
הכרח	必要性
כביר	kabir
קריטית	危急
קריטית	批判
קריטית	臨界
פט	pat
סנפיר	鰭
סנפיר	芬
טאנג	唐
מבריק	輝煌
מבריק	光滑
המפרשים	帆
גלאי	探測器
מסובכת	複雜
הובלה	運輸
הובלה	交通
סחף	淤泥
סחף	漂移
שחיה	游泳
שחיה	游
כיף	好玩
כיף	樂趣
הספקטרום	光譜
הספקטרום	頻譜
חידה	謎語
חידה	拼圖
חידה	謎題
חידה	益智
חידה	謎
כבלים	電線
כבלים	電纜
כבלים	有線
כבלים	纜繩
כבלים	電纜
להמציא	發明
מחליפה	替換
מחליפה	更換
מחליפה	置換
מחליפה	替代
ניקרגואה	尼加拉瓜
פרינס	王子
פרינס	太子
פרינס	親王
פרות	奶牛
נהנים	享受
בצק	麵團
בצק	糕點
סנקציות	制裁
פריד	炸
פריד	炒
מרקורי	水星
מרקורי	水銀
מרקורי	汞
מלכודת	圈套
מלכודת	陷阱
עצוב	悲哀
עצוב	悲傷
עצוב	傷心
עצוב	難過
גושי	矮胖
פדרלי	聯邦
ליונל	lionel
רועה	shepherd
רועה	牧羊人
חלופה	替代品
ארוחה	晚飯
ארוחה	晚餐
ארוחה	餐
ארוחה	飯
הביצועים	績效
הביצועים	業績
דלהי	德里
סילוק	驅逐出境
סילוק	驅逐
סילוק	處置
יזכור	記住
אחווה	友愛
אחווה	互助會
אחווה	博愛
אחווה	義氣
נבדל	越位
אופקית	水平
שוט	鞭
שוט	鞭子
ניצנים	芽
פולקלור	民俗
נורמה	規範
דיסקברי	發現
דיסקברי	探索
מתפללים	祈禱
היתוך	融合
מקרן	投影機
אשלי	ashley
ידית	旋鈕
ידית	處理
ידית	刀柄
תיקים	文件
תיקים	檔案
תיקים	包包
תיקים	袋
תיקים	案例
תיקים	手袋
תיקים	手提包
דוחות	報告
רייטינג	收視率
רייטינג	評比
רייטינג	評分
נמלטים	逃犯
ספקטרום	光譜
ספקטרום	頻譜
אבר	aber
נורמות	規範
בודהה	菩薩
בודהה	佛
בודהה	佛祖
הכט	hecht
חרטום	喀土穆
מבטיחה	承諾
מבטיחה	許諾
פורנו	色情
פורנו	色情片
האנט	獵
האנט	hunt
האנט	狩獵
בזאת	特此
זקני	長者
זקני	長輩
זקני	長老
שוטפת	流利
שוטפת	流暢
שוטפת	流利
היריון	懷孕
היריון	妊娠
היריון	孕期
היריון	懷孕
היריון	孕婦
בעקרון	基本上
משרתת	女傭
משרתת	傭人
סריקה	掃描
סריקה	掃描
סריקה	掃瞄
יורים	射手
יורים	槍手
דנוור	丹佛
לשחות	游泳
לשחות	游
מרה	苦苦
מרה	苦
ריאיון	面試
ריאיון	面談
ריאיון	約談
ריאיון	採訪
ריאיון	訪談
פורמולה	公式
פורמולה	方程式
פורמולה	配方
בילוי	娛樂
בילוי	休閒
צפופה	稠密
צפופה	密集
צפופה	擁擠
מתפקד	運作
מתפקד	功能
מוסריות	道德觀
מוסריות	道義
מוסריות	道德
אקולוגיה	生態學
אקולוגיה	生態
תרמית	熱力
שיתוק	癱
שיתוק	癱瘓
שיתוק	麻痹
שיתוק	癱
שיתוק	癱瘓
שיתוק	麻痹
מעצבים	設計師
מעצבים	設計師
לטרון	latrun
המושבעים	陪審團
המושבעים	陪審員
חופה	沿海
חופה	沿岸
חופה	海岸線
חופה	海岸
יריבים	對手
יריבים	對手
בשפע	豐富
בשפע	galore
עננים	雲
עננים	雲彩
טורנירי	wta
באנשי	女妖
המיניות	性行為
המיניות	性
הבולשביקים	布爾什維克
עוינות	敵對
עוינות	敵意
עוינות	敵視
עוינות	敵對
עוינות	敵意
עוינות	敵視
מארחת	托管
מארחת	主機
מארחת	主辦
אכזרי	無情
אכזרי	殘酷
אכזרי	殘忍
אכזרי	野蠻
אכזרי	殘酷
אכזרי	殘暴
רוצחים	刺客
יונס	younis
נציגות	特遣隊
פרלמן	perelman
תקע	插頭
אנדורה	安道爾
שונא	憎恨
שונא	恨
שונא	討厭
שונא	仇恨
שונא	hater
גניבת	偷竊
גניבת	偷
מעונות	宿舍
מעונות	寢室
מעונות	宿舍
מעונות	宿舍
סור	sur
הנזקים	損壞
הנזקים	損害賠償
גבה	眉
גבה	眉毛
כישוף	拼字
כישוף	咒語
כישוף	拼
כישוף	咒
כישוף	拼寫
כישוף	巫術
הישות	實體
הסוואה	偽裝
נפאל	尼泊爾
תולעת	蠕蟲
הטיוטה	草稿
סהרה	撒哈拉
קרבית	作戰
פאולה	paula
מקוריות	原創
מקוריות	獨創性
מקוריות	原件
מקוריות	原文
מקוריות	原件
מקוריות	原創
מקוריות	原始
מקוריות	原
מקוריות	真實性
כלולים	包括
לשכתב	改寫
סטלה	stella
גמיש	靈活
גמיש	彈性
גמיש	柔性
גמיש	靈活性
גמיש	鬆緊
גמיש	彈性
הימורים	賭
הימורים	賭博
הימורים	投注
העלאה	加註
להתווכח	爭論
להתווכח	爭論
ארגמן	magenta
גיי	同性戀
גיי	gay
מסכם	金額
היילה	haile
מבקרת	訪客
מבקרת	造訪
מבקרת	來訪
מבקרת	拜訪
ריאה	肺
ריאה	龍
יוקרתי	聲望
ריצוף	地板
אנס	強姦犯
קופסה	箱
קופסה	框
קופסה	盒
קופסה	盒子
קופסה	方框
מצעדים	閱兵
שאפו	吸氣
שאפו	吸入
מאושר	確認
מאושר	核定
מאושר	核准
מאושר	批准
מאושר	開心
מאושר	快樂
מאושר	高興
מאושר	幸福
מאושר	happy
אמיתיות	real
אמיתיות	真實
הפצצת	轟炸
מקלות	棍棒
מקלות	棍子
מקלות	木棍
האתגר	挑戰
אופציות	選項
הרשמיות	手續
אליזבט	elizabeth
נכדים	孫子
ראג	raj
הנחיה	指導
הנחיה	指令
סיגריות	香煙
סיגריות	煙
שניה	第二
שניה	秒
ניקיטה	nikita
מלבן	矩形
באואר	bauer
מבוטא	發音
עשבים	藥草
עשבים	草藥
עשבים	雜草
חגיגה	慶典
חגיגה	慶祝
מיסיסיפי	密西西比
מיסיסיפי	密西西比州
איבה	夏娃
איבה	eve
אידה	ida
בייל	bale
מצילים	救生員
מרשה	marcia
המתאימות	相應
המתאימות	對應
סלט	沙拉
פאל	pal
פלמ	plm
עיין	瀏覽
אינפלציה	通貨膨脹
דקים	薄
דקים	瘦
המעסיק	僱主
המעסיק	雇主
ביתית	家用
ביתית	國內
סופות	風暴
וון	溫
וון	文
הקולוניאלי	殖民
מקף	dash
מוגזם	誇大
מוגזם	誇張
מוגזם	過度
בריאים	健康
דיסקים	磁碟
דיסקים	cd
תישאר	留
תישאר	留下
תישאר	留下來
הדים	回聲
הדים	回響
טסה	tessa
משולשים	三角形
הקרמלין	克里姆林宮
מוטציות	突變
הטבות	福利
אמינה	可信
אמינה	可靠
לובש	穿著
לובש	穿
אופנוע	摩托車
אופנוע	摩托
אופנוע	機車
אופנוע	摩托車
השמיטה	省略
סנדרה	sandra
אקסום	axum
לזרוק	擲
לזרוק	扔
לזרוק	丟
דינוזאור	恐龍
מגנזיום	鎂
מסיבית	大規模
לפזר	散布
לפזר	散射
לפזר	驅散
מרכבות	戰車
אסם	穀倉
פדרלית	聯邦
גדילה	成長
גדילה	增長
מרטינס	martins
נגר	徑流
נגר	木匠
נגר	木工
מטח	凌空
קירי	kiri
דאנס	舞蹈
דאנס	跳舞
דאנס	舞
ליתיום	鋰
אלמוגים	珊瑚
אלמוגים	珊瑚
כוכבת	星星
כוכבת	恆星
כוכבת	star
כוכבת	星
כוכבת	明星
קוקס	cox
ניצולים	生還者
ניצולים	幸存者
ביורן	bjorn
כלול	包括
כלול	包括
כלול	包容
כלול	包容性
ניקל	鎳
מונטי	monte
היריבים	對手
מוטציה	突變
מוטציה	變異
מוטציה	突變
מוטציה	變異
מוטציה	突變
מוטציה	變異
הריסות	瓦礫
הריסות	碎石
הריסות	廢棄物
הריסות	碎片
הריסות	廢墟
הריסות	遺址
הריסות	遺跡
הריסות	殘骸
אתגרים	挑戰
נחות	劣等
ארוחות	餐
ארוחות	膳食
פסיכיאטרי	精神科
לרפא	治癒
לרפא	痊癒
דיה	dia
אמינים	可靠
עמיד	耐用
עמיד	持久
להפליג	航行
להפליג	帆
רוכבים	騎手
חיסכון	儲蓄
חיסכון	節省
חיסכון	節約
חיסכון	節省
חיסכון	儲蓄
מקינטוש	macintosh
צמודה	緊
התאמות	匹配
התאמות	火柴
התאמות	調整
מרעה	牧場
מרעה	牧草
מרעה	放牧
חולם	做夢
רציניים	認真
רציניים	嚴重
רציניים	嚴肅
נוודים	遊牧民族
נוודים	遊牧
אילי	eli
נפילה	墜落
נפילה	秋季
נפילה	秋天
נפילה	跌倒
הובוקן	hoboken
באיחור	晚
באיחור	遲到
באיחור	遲
הסמינר	討論會
הסמינר	研討會
מגיני	盾牌
רעל	毒藥
רעל	毒
רעל	毒物
פיטסבורג	匹茲堡
אורגניזמים	有機體
אורגניזמים	生物
פערים	空白
פערים	差距
פערים	缺口
הזן	輸入
נלי	nelly
מבורך	祝福
מבורך	有福
שחק	玩
שחק	彈
שחק	播放
כוורת	蜂巢
כוורת	蜂巢
החבובות	布偶
בוגד	叛徒
בוגד	叛賊
גרוב	grove
גרוב	槽
רובינס	robbins
לואיזה	luisa
אולמן	ullman
רכבים	車輛
כביסה	洗滌
כביסה	洗
כביסה	洗衣
כביסה	洗衣服
כביסה	洗衣店
הפנאי	休閒
הפנאי	閒暇
פינגווין	企鵝
הגסטפו	蓋世太保
תוף	鼓
זחל	毛蟲
זחל	幼蟲
שנברג	schoenberg
מצגת	介紹
מצגת	幻燈片
האחוריות	hind
עגולה	圓
עגולה	輪
סטפני	stephanie
מהפכנית	革命性
ויתור	特許
פלטפורמה	站台
פלטפורמה	平台
בדוק	檢查
בדוק	支票
רולנד	rowland
רולנד	roland
לסלי	lesley
לסלי	leslie
תחרותית	競爭力
תחרותית	競爭
מערה	山洞
מערה	洞穴
מערה	洞
שחקניות	女演員
גוך	gogh
בדיחות	笑話
שקיעה	夕陽
ריה	ria
מטופל	病患
מטופל	患者
מטופל	病人
מופשט	摘要
מופשט	抽象
עצה	建議
עצה	提示
עצה	小費
אוג	八月
ברבי	芭比
משכורת	薪水
משכורת	工資
משכורת	薪資
משכורת	薪金
נגיעה	touch
נגיעה	摸
נגיעה	觸碰
נגיעה	觸控
נגיעה	觸動
נגיעה	感人
נגיעה	感動
נגיעה	觸碰
הפנסיה	退休金
הפנסיה	養老金
קבורים	埋
קבורים	埋葬
מלוח	鹹
מלוח	咸
בנץ	賓士
מפורשות	明示
מפורשות	明文
הרמוניה	和睦
הרמוניה	和諧
סמוי	臥底
המבטא	口音
קרקס	馬戲團
קרקס	馬戲
חזרות	排練
חזרות	排演
חזרות	彩排
חזרות	排練
חזרות	排演
דאן	dunne
דאן	dunn
קפיצות	蹦跳
קפיצות	跳躍
משתף	共用
משתף	共享
משתף	分享
מודפס	印刷
מודפס	列印
טלאי	補丁
טלאי	修補
טלאי	補丁
חורחה	jorge
אקסל	excel
שמונים	八十
שמונים	eighty
אפילפסיה	癲癇
אדו	edu
אדלשטיין	edelstein
השף	主廚
השף	大廚
השף	廚師
כמאל	kemal
מהפך	改造
טמפרטורות	氣溫
טמפרטורות	溫度
תפוחים	蘋果
מתקנת	補救
מתקנת	平權
חולדה	鼠
חולדה	耗子
חולדה	老鼠
שכנות	鄰
שכנות	鄰居
שכנות	鄰近
גרהם	graham
לסרב	拒絕
לסרב	減少
לסרב	下降
לסרב	衰落
בהשאלה	借
ריין	萊茵河
סנדרסון	sanderson
מגל	鐮刀
אלטמן	altmann
מוסתר	隱藏
טליה	talia
סוטה	變態
עכברים	鼠
תנודות	波動
תנודות	波動
תנודות	振動
בהמות	動物
סוציאליזם	社會主義
סוציאליזם	社會主義
משקפים	反映
קוי	戀
קוי	戀愛
קוי	駒
קוי	夔
דומינגו	domingo
חמאה	奶油
חמאה	黃油
חמאה	牛油
תסריטים	文稿
אהדה	同情
דיפרנציאלית	差分
דיפרנציאלית	微分
מנזרים	寺院
עדכונים	更新
נטליה	natalya
נטליה	natalia
תנסה	嘗試
תנסה	試試
מדריכי	教員
מדריכי	指南
מדריכי	嚮導
תפריט	選單
מברק	電報
ערבוב	混合
השלמות	完美
השלמות	完善
וליד	walid
פרסה	馬蹄
פרסה	蹄
פרסה	馬蹄
פרסה	馬蹄鐵
לחטוף	搶奪
ברנדון	brendon
ברנדון	brandon
מולה	痣
מולה	鼴鼠
מולה	摩爾
ויה	通過
ויה	經由
מתכתי	金屬
בופ	bop
לספוג	吸收
בלוקים	區塊
בלוקים	積木
הדפסת	印刷
הדפסת	列印
לצרכן	消費者
גיליונות	圖表
גיליונות	床單
גיחות	架次
המרקיז	侯爵
פולה	paula
הלוויה	葬禮
הלוויה	喪葬
הלוויה	喪禮
סבבה	酷
לבון	levon
שלדון	sheldon
לעד	永遠
בנקאי	莊
מצויר	漫畫
מצויר	卡通
אירוני	諷刺
הנרייטה	henrietta
איזכור	提及
התשלומים	付款
התשלומים	支付
ינס	jens
טלגרף	電報
נחוצה	必要
נחוצה	必需
פורנוגרפיה	色情
פורנוגרפיה	色情
פורנוגרפיה	色情片
ברקת	綠寶石
לורנצו	lorenzo
צנוע	謙虛
צנוע	適度
צנוע	謙卑
צנוע	謙虛
צנוע	謙遜
צנוע	卑微
חגיגי	喜慶
שאלקה	schalke
חממה	溫室
פאסו	paso
שבות	攤位
שבות	booth
נוסעת	乘客
נוסעת	旅客
זואי	zoe
מאג	mag
מארש	沼澤
נעל	鞋
נעל	鞋子
כרמן	carmen
בייקון	培根
בייקון	熏肉
כיווני	定向
בדר	badr
מצהיר	宣告
מצהיר	申報
תרגילים	演習
תרגילים	操練
פוטון	光子
אחורית	後方
זיהומים	感染
שגרתי	常規
שגרתי	例行
הרטמן	hartman
הזנה	餵食
הזנה	進食
הזנה	餵養
מפיקה	製片人
מפיקה	製片
קידוד	編碼
קידוד	編碼
קס	cas
קס	kes
התחדשות	再生
הפתעה	驚喜
הפתעה	驚奇
מונית	計程車
מונית	出租
הולי	holly
הולי	冬青
מרחיב	擴大
מרחיב	擴張
צעצועים	玩具
הומר	荷馬
מטיילים	旅客
חדות	尖銳
חדות	鋒利
חדות	銳利
חדות	對比
חדות	對照
הונדורס	宏都拉斯
שמועה	謠傳
שמועה	謠言
שמועה	傳言
שמועה	傳聞
שמועה	流言
הפריטים	項目
וינדזור	溫莎
רודן	暴君
מרפסת	門廊
מרפסת	露台
מרפסת	陽台
מרפסת	臺
מרפסת	露台
מרפסת	陽台
אייפל	eiffel
סימה	司馬
באק	降壓
באק	霸
בש	bash
עול	負擔
עול	枷鎖
עול	重擔
עול	擔子
עול	負擔
יירוט	攔截
יירוט	截獲
יירוט	攔截
יירוט	截獲
קרחונים	冰山
קרחונים	冰川
ההגעה	抵達
ההגעה	到達
אוזניים	耳
אוזניים	耳朵
דייויס	davis
צהריים	午餐
צהריים	午飯
צהריים	正午
צהריים	中午
צהריים	下午
צהריים	午後
עריות	亂倫
פורס	武力
זולים	廉價
