година	jaar
обем	volume
патријархот	patriarg
џенова	genoa
воведе	ingestel
смени	skakelaar
смени	wissel
смени	wissel
смени	veranderings
смени	verander
смени	wysig
дополнителна	addisionele
дополнителна	bykomende
птоломеј	ptolemeus
електричен	elektriese
напон	spanning
издадено	uitgereik
ширењето	sprei
кредит	krediet
факт	feit
симболизира	simboliseer
вкупен	totale
ропство	slawerny
тебе	julle
тебе	jy
бутан	bhoetan
маркс	marx
маркс	merke
расел	russell
полу	semi
приврзаници	ondersteuners
пченица	koring
водачи	leiers
излез	afvoer
излез	verlaat
етиопија	ethiopia
етиопија	ethiopië
падините	hillside
леонардо	leonardo
агенции	agentskappe
родригез	rodriguez
генерации	generations
забрането	verbode
забрането	verbande
забрането	verban
клуч	sleutel
клуч	key
вистина	waar
вистина	true
автопатот	interstate
коментар	kommentaar
убива	kills
канцеларија	kantoor
либија	libië
шпанска	spaanse
шпанска	spaans
пиење	gedrink
пиење	drinking
пиење	drink
пораката	boodskap
потрошувачка	verbruik
потрошувачка	vrymoedigheid
сино	blou
јаглен	kole
јаглен	steenkool
правопис	spelling
резиденција	woonplek
вина	fault
вина	breuk
вина	skuldgevoelens
вина	skuld
значителен	considerable
бах	bach
класици	classics
едноставен	eenvoudige
едноставен	eenvoudig
највисоко	hoogste
непознати	vreemdelinge
непознати	onbekend
реформа	hervorm
наводи	bewerings
службен	amptelik
службен	amptenaar
службен	amptelike
уредувања	redigeer
уредувања	wysigings
дортмунд	dortmund
методот	metode
одлична	groot
одлична	wonderlik
одлична	uitstekend
одлична	uitstekende
одлична	excellent
службеници	tellers
празнина	void
празнина	gap
создадено	gegenereerde
создадено	gegenereer
создадено	geskep
бостон	boston
исламски	islamitiese
кенеди	jfk
кенеди	kennedy
фатих	fatih
сабота	saterdag
адвокат	prokureur
адвокат	dronkbestuur
обврска	swyg
обврска	verpligting
обврска	verbintenis
обврска	commitment
оддели	departemente
купи	koop
зголемен	toegeneem
зголемен	verhoogde
демократски	demokratiese
балкански	balkan
математичка	wiskundige
дефинирани	gedefinieer
дефинирани	omskryf
дефинирани	gedefinieër
произведени	vervaardig
произведени	geproduseer
деценија	dekade
тајланд	thailand
џерси	jersey
листи	lyste
обвинет	gehef
обвинет	volgelaai
противници	teenstanders
глаголи	werkwoorde
шри	sri
нацистичка	nazi
пријателски	vriendelik
стоки	goedere
холандскиот	hollandse
холандскиот	nederlands
сиднеј	sydney
јасна	skoonmaak
јасна	skoon
застанал	opgehou
застанал	gestop
застанал	gestaak
даноци	belastings
претпоставка	assumption
корен	stam
корен	root
божица	godin
задоволство	tevredenheid
задоволство	plesier
денис	denise
денис	dennis
денис	denis
уништен	vernietig
невозможно	onmoontlik
порталот	portal
развие	ontwikkel
чување	storing
чување	keeping
непознато	onbekend
лук	luke
лук	lukas
лук	knoffel
камп	kamp
програмирање	programmering
месечина	moonlight
месечина	maan
концертот	konsert
цареви	keisers
црковни	hymns
коските	bones
коските	bene
ориентација	oriëntasie
реалноста	realiteit
реалноста	werklikheid
обичен	gewoon
обичен	eenvoudig
обичен	gewoon
обичен	gemeen
обичен	common
обичен	gemeenskaplike
кока	coke
кока	coca
осма	eighth
мануел	manuel
економист	ekonoom
барајќи	verlang
дневно	daaglikse
струи	currents
базел	basel
цврсто	soliede
цврсто	solied
столбови	pilare
столбови	kolomme
тронот	throne
словенечки	sloweens
мол	mol
мол	mol
десетина	dosyne
салвадор	salvador
сребрени	silwer
огромно	huge
огромно	vast
окото	oog
лингвистика	taalkunde
надворешен	eks
надворешен	eksterne
испратени	gestuur
филаделфија	philadelphia
палеолог	paleologus
австриски	oostenrykse
натпреваруваат	meeding
годишнината	herdenking
сама	alleen
ефикасност	doeltreffendheid
ефикасност	doeltreffendheid
талент	talent
поема	gediggie
поема	gedig
повредени	verwond
повредени	slagting
повредени	beserings
домашна	domestic
домашна	huishoudelike
домашна	huiswerk
емисии	vertonings
емисии	programme
овци	skaap
картички	kaarte
еволуција	evolusie
еволуција	evolution
сараево	sarajevo
зони	sones
комора	chamber
носорог	renoster
носорог	rhino
претпријатие	onderneming
уништена	vernietig
крајбрежје	coasts
крајбрежје	kus
крајбрежје	kuslyn
заговор	stip
заговор	conspiracy
настануваат	aangegaan
чаршија	bazaar
кора	cora
фирма	vas
тигар	tier
тигар	tiger
оливер	oliver
душан	dušan
екернферде	eckernförde
вилсон	wilson
пара	pare
пара	parra
пара	para
возел	gedryf
возел	gery
материјата	materie
дигитални	digitale
дигитални	digital
правна	wettig
