que	att
canvia	byt
canvia	strömbrytare
canvia	byta
canvia	växla
canvia	ändra
canvia	byt
canvia	ändring
canvia	förändring
canvia	byta
habilitat	färdighet
habilitat	skicklighet
habilitat	aktiverade
habilitat	aktiverat
habilitat	aktiverad
ajudant	biträdande
ajudant	assisterande
ajudant	assistent
ajudant	hjälpreda
ajudant	hjälpare
tripulació	besättning
tripulació	besättningen
tripulació	manskap
tripulació	crew
lineal	linjär
lineal	linjära
lineal	linjärt
air	air
air	luft
etiòpia	etiopien
tecnologies	teknologier
tecnologies	technologies
tecnologies	tekniker
tecnologies	teknik
obtingut	uppnådda
obtingut	framställda
obtingut	erhållen
obtingut	erhållna
obtingut	erhållits
temples	tempel
palestina	palestinska
palestina	palestina
literalment	bokstavligen
literalment	bokstavligt
estocolm	stockholm
monjo	munken
monjo	munk
assumir	antag
assumir	anta
conseqüències	följder
conseqüències	konsekvenser
jueva	judinna
jueva	judiskt
jueva	judiska
jueva	judisk
xxi	xxi
mascle	manlig
mascle	manliga
mascle	hane
mascle	manligt
elisabet	elisabet
elisabet	elisabeth
elisabet	elizabeth
passen	passera
fracàs	misslyckad
fracàs	underlåtenhet
fracàs	misslyckande
atlantic	atlantic
atlantic	atlanten
atlantic	atlantiska
consens	konsensus
consens	samstämmighet
consens	samförstånd
green	gröna
green	grön
green	grönt
green	green
maurice	maurice
granota	groda
mapes	kartor
restar	subtrahera
lieja	liège
fidel	trofast
fidel	trogna
fidel	trogen
fidel	fidel
madagascar	madagaskar
capítols	kapitel
capítols	kapitlen
arte	arte
redacció	utarbetande
fruits	frukter
fruits	frukt
casal	casal
franja	remsor
franja	strippa
publicitat	annonsera
publicitat	reklam
publicitat	annonsering
transformar	förvandla
transformar	omvandla
conjunts	uppsättningar
conjunts	set
conjunts	satser
confiança	tillit
confiança	trust
confiança	förtroende
marbre	marmor
marbre	marble
dominar	dominerar
dominar	dominera
record	souvenir
començat	påbörjade
començat	började
començat	startat
començat	påbörjad
començat	startad
començat	startade
interiors	interiörer
espinosa	espinosa
descendent	fallande
ànima	soul
ànima	själ
possibilitats	möjligheter
possibilitats	möjligheterna
marcat	markerat
marcat	märkta
marcat	markerade
marcat	markerad
marcat	märkt
andrés	andrés
canons	kanonerna
canons	kanoner
ffffff	ffffff
possessions	ägodelar
possessions	tillhörigheter
mata	döda
mata	kill
mata	mata
lima	lima
àngels	änglar
àngels	angels
múrcia	murcia
perruqueries	salonger
perruqueries	frisörer
amateur	amatörer
amateur	amatör
castellana	castellana
envair	invaderade
envair	invaderat
envair	invadera
envair	invaderar
teixit	vävnad
teixit	tyg
teixit	väv
abandonat	övergivet
abandonat	övergiven
abandonat	övergav
abandonat	övergivna
orgue	organ
orgue	organet
dvd	dvd
aprovació	godkännande
aprovació	godkännandet
ric	rikt
ric	rik
ric	rich
ric	rika
vegetals	grönsaker
preparació	utarbetande
preparació	beredning
preparació	förberedelser
preparació	förberedelse
virgínia	virginia
dominant	dominanta
dominant	dominant
dominant	dominerande
diversitat	mångfald
diversitat	mångfalden
comunistes	kommunisterna
comunistes	kommunister
gegant	jätte
eduardo	eduardo
executat	avrättade
executat	avrättades
executat	utförd
executat	avrättad
mataró	mataró
claudi	claudius
derivats	derivat
derivats	derivatinstrument
joe	joe
joaquín	joaquin
joaquín	joaquín
pamplona	pamplona
doctrina	doktrin
doctrina	doktrinen
rendiment	föreställning
rendiment	performance
rendiment	resultat
rendiment	prestanda
rendiment	avkastning
dipòsit	insättning
dipòsit	deposition
integrar	integreras
integrar	integrera
integrar	integrerar
balaguer	balaguer
assentament	uppgörelse
assentament	bosättning
assentament	avveckling
precisió	noggrannhet
precisió	precision
precisió	noggrannhet
precisió	exakthet
precisió	riktighet
precisió	precision
ponts	bridges
ponts	broarna
ponts	broar
usant	använda
usant	använder
leipzig	leipzig
famosos	berömt
famosos	kända
famosos	berömd
famosos	känd
famosos	berömda
famosos	kändisar
mina	mina
mina	mina
mina	mitt
mina	mine
mina	gruva
mina	min
creek	bäcken
creek	creek
biologia	biologi
pal	dräkt
pal	kostym
pres	tagit
pres	tagen
pres	togs
pres	tagna
pennsilvània	pennsylvania
indiana	indiana
ubicació	platsen
ubicació	läge
ubicació	plats
femella	kvinnliga
femella	hona
femella	kvinnligt
femella	kvinna
situacions	situationer
situacions	situationerna
ordinadors	datorer
cridar	skrik
cridar	skrika
cridar	skriker
cors	hjärtan
cors	hjärter
cors	korsikanska
documentat	dokumenterat
documentat	dokumenterad
documentat	dokumenteras
documentat	dokumenterade
dissolució	upplösningen
dissolució	upplösning
celebrat	innehas
celebrat	höll
celebrat	hölls
celebrat	hålls
quadrat	torg
quadrat	square
quadrat	fyrkantig
quadrat	kvadrat
quadrat	fyrkant
quadrat	torget
pisces	fiskarna
adreça	adress
adreça	address
escollir	välja
escollir	väljer
escollir	välj
gir	twist
gir	vrida
dificultat	svårighet
dificultat	svårigheter
dificultat	svårighetsgrad
cooperació	samarbete
bíblia	bibel
bíblia	bibeln
conferències	konferenserna
conferències	konferenser
mart	mart
mart	mars
segura	segura
oferta	erbjudande
oferta	erbjudandet
emissió	sända
emissió	sändningen
emissió	utsändning
emissió	sändning
emissió	utsläpp
emissió	emission
destruïda	förstörda
destruïda	förstöras
destruïda	förstörde
destruïda	förstörd
destruïda	förstört
animació	animering
editat	redigerat
editat	redigerade
trens	tågen
trens	tåg
cabrera	cabrera
cita	förordnande
cita	möte
cita	utnämning
cita	tillsättning
cotxes	bilar
gruix	tjock
gruix	tjocka
gruix	tjockt
gruix	tjocklek
existent	befintligt
existent	befintlig
existent	befintliga
existent	existerande
afegeix	add
afegeix	addera
campo	campo
intercanvi	växling
intercanvi	utväxling
intercanvi	exchange
intercanvi	utbyte
consciència	samvete
consciència	medvetandet
consciència	medvetande
preses	skott
preses	shots
jackson	jackson
confirmar	bekräftar
confirmar	bekräfta
evident	uppenbart
evident	självklar
evident	uppenbara
evident	uppenbar
fortament	starkt
fortament	kraftigt
modificacions	ändringar
modificacions	modifieringar
soldat	soldaten
soldat	soldat
acta	acta
relleus	vidarebefordra
relleus	relä
addicionals	ytterligare
signat	undertecknad
signat	undertecknade
signat	signerad
signat	undertecknat
signat	signerat
capturat	tillfångatagna
capturat	fångad
capturat	fångat
capturat	fångade
capturat	tillfångatagen
signe	signe
signe	underteckna
signe	skylt
signe	tecken
signe	signera
dolor	smärta
dolor	pain
dolor	smärtor
dolor	värk
llenguadoc	languedoc
terminal	terminal
terminal	terminalen
tècnics	teknisk
tècnics	tekniskt
tècnics	tekniska
tècnics	tekniker
ideologia	ideologi
ideologia	ideologier
espiritual	andliga
espiritual	själslig
espiritual	andlig
espiritual	andligt
soprano	soprano
metal	metall
metal	metal
absolut	absolut
absolut	absoluta
nba	nba
impostos	skatt
impostos	skatter
intensitat	intensitet
actius	tillgångar
llegat	arv
llegat	efterlevande
millores	förbättring
millores	förbättringar
millores	förbättringarna
singular	singular
monte	monte
high	high
high	höga
high	hög
high	högt
socialistes	socialisterna
socialistes	socialdemokrater
socialistes	socialdemokraterna
socialistes	socialister
vendes	försäljning
reduït	reducerad
reduït	minskade
reduït	nedsatt
reduït	sänkt
reduït	reducerat
reduït	minskat
cinta	band
cinta	tejp
granollers	granollers
stephen	stephen
stephen	stefan
menja	äter
menja	äta
menja	ät
marco	marco
patriarca	patriarken
exercici	övning
exercici	motion
exercici	utöva
molins	molins
paulo	paulo
díaz	díaz
díaz	díaz
díaz	diaz
capes	lager
capes	skikt
alfonso	alfons
alfonso	alfonso
proporció	förhållande
proporció	kvot
proporció	ratio
proporció	proportioner
proporció	proportion
proporció	andel
vilafranca	vilafranca
freqüents	frekvent
freqüents	täta
ahmad	ahmed
ahmad	ahmad
cantar	sjunga
cantar	sing
cantar	sjung
associada	associerade
associada	associerat
associada	associerad
apartament	lägenhet
símptomes	symtom
símptomes	symptom
fases	etapper
fases	faserna
fases	faser
establerta	fastställd
establerta	etablerade
establerta	inrättad
establerta	etablerad
establerta	etablerat
negoci	affärsverksamhet
negoci	affärer
negoci	business
negoci	företag
negoci	näringsliv
mars	mars
lewis	lewis
separa	separerar
separa	skiljer
missatges	meddelanden
missatges	budskap
fam	svält
fam	hungern
fam	hunger
rurals	landsbygd
rurals	landsbygdens
arròs	rice
arròs	ris
estable	stabil
estable	stabila
estable	stall
estable	stallet
estable	stabilt
davis	davis
negociacions	förhandlingarna
negociacions	förhandlingar
negociacions	förhandling
perd	förlorar
inaugurar	inviga
inaugurar	inviger
rol	rollen
rol	roll
guarnició	garrison
guarnició	garnisonen
cadenes	kedjor
cadenes	strängar
torí	turin
iowa	iowa
oviedo	oviedo
circumstàncies	omständigheterna
circumstàncies	omständigheter
dient	säger
dient	ordspråk
biblioteques	biblioteken
biblioteques	bibliotek
bretó	breton
aventures	äventyr
sitges	sitges
sitges	silor
venus	venus
rivera	rivera
separats	separerad
separats	åtskilda
separats	separerat
separats	separerade
separats	avskilda
guanya	vinner
guanya	vinster
guanya	segrar
iugoslàvia	jugoslavien
donació	donationer
donació	donation
donació	gåva
places	torg
places	rutor
continu	kontinuerlig
continu	kontinuerliga
continu	fortlöpande
continu	kontinuerligt
continu	kontinuum
adolf	adolf
eric	eric
eric	erik
memorial	memorial
este	este
revolucionari	revolutionära
revolucionari	revolutionär
revolucionari	revolutionerande
catedràtic	professor
catedràtic	professorn
algèria	algeriet
hebreu	hebreiska
uniforme	enhetlig
uniforme	enhetligt
uniforme	uniform
uniforme	enhetliga
incendi	fire
incendi	brand
incendi	eld
vives	vives
depressió	depression
substància	substans
substància	ämne
sens	sens
mir	mir
cervera	cervera
assalt	misshandel
assalt	angrepp
assalt	överfall
investigadors	forskare
seminari	seminarium
seminari	seminariet
single	enda
single	ensamstående
single	single
single	singel
single	enstaka
regulars	regelbundet
regulars	regelbundna
regulars	regelbunden
regulars	ordinarie
roc	ocr
roc	roc
mike	micke
mike	mike
informar	underrätta
informar	informera
aplica	tillämpa
aplica	applicera
governant	härskare
oral	muntligt
oral	oralt
oral	oral
minnesota	minnesota
estètica	estetik
álvarez	álvarez
álvarez	alvarez
anne	anne
passió	passion
mater	mater
forn	ugn
forn	ugnen
ray	stråle
ray	ray
rendir	kapitulerar
ones	vågor
cao	cao
andrea	andrea
indústries	branscher
indústries	industrier
claustre	cloister
miller	miller
miller	millers
èpoques	epoker
repressió	repression
repressió	förtryck
santos	santos
voluntaris	frivilliga
voluntaris	volontärer
himne	psalm
himne	hymn
croàcia	kroatien
ana	ana
pascual	pascual
pagès	pagès
springer	springer
parlant	talande
parlant	pratar
parlant	talande
parlant	talar
legió	legion
legió	legionen
puntuació	betyg
puntuació	score
puntuació	poäng
ofici	farkost
ofici	farkoster
ofici	craft
ofici	hantverk
tancs	stridsvagnar
tancs	tanks
tancs	tankar
bomba	bomba
bomba	bomb
microsoft	microsoft
marne	marne
nomenament	förordnande
nomenament	möte
nomenament	utnämning
nomenament	tillsättning
pavelló	paviljong
bolívia	bolivia
retrats	porträtt
pilars	pelarna
pilars	stöttepelare
pilars	stolpar
pilars	pelare
pilars	grundpelare
cadis	cádiz
amant	älskarinna
amant	älskare
restaurar	återställ
restaurar	återställa
restaurar	återställning
segarra	segarra
matemàtica	matte
matemàtica	matematik
matemàtica	matematik
matemàtica	matte
matemàtica	matematik
quedant	stannar
pacients	patienterna
pacients	patienter
gasos	gaser
destí	öde
destí	ödet
destí	destiny
kong	kong
subsp	subsp
ciudad	ciudad
asteroides	asteroider
exactament	precis
exactament	exakt
maryland	maryland
pèrdues	förlust
pèrdues	förluster
traduccions	översättningar
convenció	konventet
convenció	konventionen
convenció	konvent
convenció	konvention
consells	tips
consells	spetsar
consells	dricks
elevació	höjd
elevació	förhöjning
enginyers	ingenjörer
mòdul	modulen
mòdul	modul
intervenir	ingripa
intervenir	ingriper
intervenir	intervenera
corba	kurva
fulla	löv
cordes	rep
cordes	linor
maine	maine
creix	växer
hoquei	ishockey
hoquei	hockey
setanta	seventy
setanta	sjuttio
silva	silva
dieta	dieten
dieta	kost
dieta	kosthållning
dieta	diet
mundo	mundo
indi	indiska
indi	indier
indi	indisk
indi	indiskt
indi	indian
indi	indi
continuïtat	kontinuitet
continuïtat	kontinuiteten
césar	césar
talla	skär
talla	cut
talla	skära
talla	klippt
talla	klippa
designar	utse
anti	anti
planetes	planeterna
planetes	planeter
confondre	förväxla
confondre	förvirra
inicials	initialer
inicials	initialerna
rellevant	relevanta
rellevant	relevant
anvers	antwerpen
agències	byråer
delegació	delegation
delegació	delegationen
rené	rené
solucions	lösningarna
solucions	lösningar
inspiració	inspirationskälla
inspiració	inspiration
berlin	berlins
berlin	berlin
cantons	kantoner
integral	integrerad
geometria	geometri
ferits	skadade
ferits	skadad
ferits	sårad
ferits	skadad
ferits	skadade
ferits	sårade
rutes	rutter
steve	steve
beneficis	fördelar
beneficis	förmåner
wilhelm	wilhelm
vega	vega
essencial	väsentliga
essencial	väsentligt
essencial	essentiell
moro	moro
colorado	colorado
bestiar	nötboskap
bestiar	nötkreatur
bestiar	boskap
dramàtica	dramatiskt
dramàtica	dramatik
dramàtica	dramatisk
dramàtica	dramatiska
compra	köpa
compra	inköp
compra	köp
compra	köpet
compra	köper
compra	köpa
compra	köp
dialecte	dialekt
gat	katt
professors	lärare
professors	lärarna
vents	vindar
vents	vindarna
amenaçada	hotas
amenaçada	hotat
amenaçada	hotade
amenaçada	hotad
liberals	liberalerna
liberals	liberaler
angles	vinklar
angles	infallsvinklar
drac	draken
drac	drake
drac	dragon
union	union
union	fackförening
union	unionen
governació	guvernementet
rugbi	rugby
ací	här
milió	miljon
milió	miljoner
hawaii	hawaii
empresonat	fängslades
empresonat	fängslad
empresonat	fängslade
classificacions	klassificeringar
típica	typisk
típica	typiskt
típica	typiska
convèncer	övertyga
convèncer	övertygar
txeca	tjeckiska
txeca	tjeckien
bacteris	bakterier
adaptar	anpassa
fiscal	åklagaren
fiscal	åklagare
kansas	kansas
tub	rör
tub	tub
java	java
oliva	oliva
patrick	patrik
patrick	patrick
identificació	identifiera
identificació	identifiering
identificació	identifikation
bbc	bbc
tombes	gravar
tombes	graves
cervell	hjärna
cervell	hjärnan
cervell	brain
herbert	herbert
tèxtil	textil
tèxtil	textilier
julio	julio
àtoms	atomer
múscul	muskel
múscul	muskler
múscul	musklerna
múscul	muskeln
radi	radie
júpiter	jupiter
mobles	inventarier
mobles	möbler
eva	eva
organitza	organiserar
organitza	anordnar
nil	nilen
químics	kemister
químics	kemikalier
casas	husen
casas	hus
casas	casas
interacció	samspel
interacció	interaktion
interacció	växelverkan
interacció	samverkan
directors	direktörer
directors	regissörer
directors	styrelseledamöter
arizona	arizona
douglas	douglas
recta	straight
recta	rakt
recta	rak
recta	raka
botànic	botaniker
anualment	årligen
arquitectes	arkitekter
entrades	biljetterna
entrades	biljetter
ciutadella	citadel
propaganda	propaganda
formalment	formellt
chris	chris
abundant	riklig
abundant	rikliga
abundant	rikligt
tòquio	tokyo
manifest	manifestet
manifest	manifest
enfrontament	uppgörelse
repertori	repertoar
iguals	jämlikar
gordon	gordon
canviat	förändrad
canviat	ändrat
canviat	bytt
canviat	byttes
canviat	förändrats
canviat	ändrats
commons	underhuset
commons	commons
irregular	oregelbunden
irregular	oregelbundet
irregular	oregelbundna
eivissa	ibiza
localitats	orter
sena	seine
lawrence	lawrence
luigi	luigi
volien	sökes
ribes	ribes
mira	titta
pressupost	budgeten
pressupost	budget
argentí	argentinska
manchester	manchester
observacions	anmärkningar
observacions	kommentarer
observacions	synpunkter
esfera	sfären
esfera	klot
esfera	sfär
tancament	stängning
tancament	nedläggning
tancament	avslutande
tancament	avslut
bàsics	grundläggande
bàsics	basic
aviació	aviation
aviació	luftfart
intern	invärtes
intern	interna
intern	intern
intern	inre
intern	internt
forat	hål
forat	hole
brian	brian
batalló	bataljonen
batalló	bataljon
