les	az
rollin	rollin
islamiste	iszlám
islamiste	iszlamista
lapins	nyulak
lapins	nyúl
lapins	nyuszi
lambda	lambda
bentley	bentley
abrégée	rövidített
ortiz	ortiz
ind	ind
locke	locke
annexé	mellékelt
rembrandt	rembrandt
plzeň	plzeň
hangar	hangárban
hangar	hangár
punition	megtorlás
punition	büntetés
colo	colo
récolter	arat
francois	francois
francois	françois
séduction	csábítás
caro	caro
caro	cora
girolamo	girolamo
cuire	cook
cuire	főzni
cuire	főz
cuire	szakács
cuire	főzés
cuire	sütni
cuire	süss
jared	jared
grenouilles	békák
qin	qin
handicapées	fogyatékos
handicapées	mozgássérült
ignorant	tudatlan
ignorant	tudatlanság
ponce	pontius
ponce	ponce
aziz	aziz
belmont	belmont
gratuits	ingyenes
gratuits	ingyen
gratuits	free
gratuits	szabad
artificiels	mesterséges
tin	tin
tin	ón
ortega	ortega
auditorium	előadóterem
goa	goa
maureen	maureen
rhinocéros	orrszarvú
rhinocéros	orrszarvú
pluton	plútó
reflets	gondolatok
reflets	tükörkép
remplissage	töltelék
remplissage	töltsd
rossini	rossini
sheridan	sheridan
martins	martins
daddy	apu
talentueux	tehetséges
talentueux	tehetséges
taxis	taxi
taxis	taxiba
taxis	taxival
fierté	büszkeség
booth	fülke
booth	booth
arbustes	bokrok
arbustes	bokor
viennois	bécsi
frankfurt	frankfurt
politiciens	politikusok
méthodologie	módszer
méthodologie	módszertan
glissement	csúszás
glissement	csúszik
glissement	slip
léopard	leopárd
léopard	párduc
kadhafi	kadhafi
delgado	delgado
suffisantes	elégséges
suffisantes	elegendő
graphisme	grafika
graphisme	grafikus
verdict	ítélet
académies	akadémiák
laurel	laurel
goldberg	goldberg
brèves	rövid
randonnées	túrázni
randonnées	túrázás
randonnées	kirándulás
randonnées	túra
geoff	geoff
herald	herald
liang	liang
ornithologue	ornitológus
sandro	sandro
hernandez	hernandez
lili	lili
chiffrement	kódolás
chiffrement	titkosítás
chiffrement	titkosítási
chiffrement	rejtjel
appréciés	értékelte
bee	méh
bee	méhecske
suppressions	törlés
fig	füge
influents	befolyásos
khaled	khaled
minuscules	kicsi
minuscules	pici
minuscules	apró
incertain	bizonytalan
incertain	bizonytalan
coïncide	egybe
coïncide	egybeesik
perpendiculaire	merőleges
agostino	agostino
osborne	osborne
élargie	kibővített
élargie	bővült
élargie	kiterjesztett
élargie	kibővített
élargie	kibővült
volants	repül
volants	repülés
volants	repülő
prestigieuses	rangos
prestigieuses	tekintélyes
marquage	jelölés
marquage	megjelölés
marquage	megjelölés
safari	szafari
charleston	charleston
anonymat	névtelenség
jennings	jennings
consultée	konzultált
kurdes	kurd
kurdes	kurdok
kurdes	kurd
extreme	szélsőséges
extreme	extrém
louisville	louisville
jerzy	jerzy
hsc	hsc
mélodique	dallamos
boulangerie	pékség
bianco	bianco
piloté	repült
chouette	bagoly
modulation	moduláció
raccourci	rövidítés
tier	tier
bandit	bandita
flottant	lebegő
flottant	úszó
flottant	lebeg
flottant	lebegni
retraites	nyugdíj
retraites	nyugdíjak
offrandes	felajánlások
eisner	eisner
beijing	pekingi
cuivres	brass
cuivres	bronz
citoyenne	polgári
citoyenne	polgár
citoyenne	állampolgár
citoyenne	polgárok
symboliques	szimbolikus
symboliques	jelképes
préparatifs	előkészületek
préparatifs	felkészülés
préparatifs	készítmények
macmillan	macmillan
poutine	putyin
masquer	maszk
masquer	maszkot
masquer	elrejteni
masquer	elrejtése
nostalgie	nosztalgia
nostalgie	nosztalgikus
nostalgie	nosztalgia
eminem	eminem
marek	marek
everett	everett
lev	lev
apparent	látszólagos
sphérique	gömbölyű
lech	lech
vfl	vfl
caesar	cézár
caesar	caesar
douter	kétely
douter	kétséges
douter	kétség
douter	kétségek
délibérément	szándékosan
délibérément	szándékosan
délibérément	szándékos
cactus	kaktusz
conteneurs	konténerek
conteneurs	konténer
conteneurs	tartályok
assurés	biztosított
assurés	biztosítás
assurés	biztosítottak
assurés	biztosítva
grue	crane
grue	daru
unanime	egyhangúlag
unanime	egyhangú
roquettes	rakétákat
roquettes	rakéták
roquettes	rakéta
génériques	általános
génériques	generikus
yong	yong
embryon	embrió
embryon	embrionális
embryon	embriók
embryon	embrió
soulever	emelés
soulever	emelő
soulever	emelés
prématurément	korai
programmé	ütemezett
messagerie	üzenetküldő
rocket	rakéta
volés	lopott
volés	ellopták
volés	ellopta
promoteurs	fejlesztők
momie	mami
momie	múmia
momie	anyu
combinée	együttesen
combinée	együttes
combinée	kombinált
texture	textúra
naviguer	navigálni
naviguer	vitorlát
melon	dinnye
melon	dinnyét
melon	sárgadinnye
archibald	archibald
écluses	zárak
arrestations	letartóztatások
arrestations	letartóztatás
arrestations	letartóztatás
économiquement	gazdaságilag
comparativement	viszonylag
cavendish	cavendish
stubbs	stubbs
tadjikistan	tádzsikisztán
serré	szoros
serré	szűk
serré	szorosan
serré	megrázta
bastien	bastien
déception	csalás
déception	megtévesztés
déception	csalódás
distillerie	szeszfőzde
génétiquement	genetikailag
guidage	irányadó
essieux	tengelyek
essieux	tengely
révolutions	forradalmak
cornouailles	cornish
cornouailles	cornwall
rustique	rusztikus
planck	planck
basil	basil
baguette	rúd
baguette	rod
baguette	pálca
harbour	kikötő
harbour	harbour
élégant	elegáns
élégant	stílusos
élégant	divatos
zina	zina
marraine	keresztanya
landau	landau
acre	hektáros
graisse	zsír
graisse	zsír
graisse	zsírok
graisse	fat
graisse	kövér
déclarés	bejelentett
compétitivité	versenyképességi
compétitivité	versenyképesség
gueldre	gelderland
recrutés	felvett
patrouilleur	csavargó
incertitudes	bizonytalanságok
incertitudes	bizonytalanság
incertitudes	bizonytalanság
corrigée	korrigált
corrigée	javított
sarrebruck	saarbrücken
contours	kontúrok
attaqués	megtámadott
attaqués	megtámadta
attaqués	megtámadtak
aptitudes	képességeit
aptitudes	képességek
aptitudes	készségek
aptitudes	képességek
aptitudes	készség
aptitudes	alkalmassági
rama	rama
amadeus	amadeus
elisa	elisa
implanter	implantátum
pseudonymes	alias
pseudonymes	álnév
pseudonymes	becenevek
pseudonymes	álnév
pseudonymes	álneveket
saturnin	saturnin
agenda	naptár
agenda	naptári
agenda	napló
agenda	naplója
agenda	menetrend
agenda	napirend
rescapés	túlélő
rescapés	túlélők
cons	fegyencek
cons	álcák
déviation	eltérés
déviation	kitérő
déviation	kerülő
déviation	alakváltozás
félicitations	gratulálok
félicitations	gratulálunk
félicitations	gratulálok
félicitations	gratula
portions	adagok
collé	ragasztva
gross	bruttó
trolleybus	trolibusz
conjecture	találgatás
conjecture	találgatás
conjecture	sejtés
subvention	grant
dépense	költ
dépense	költeni
dépense	kiadások
dépense	kiadás
dépense	kiadások
tropez	tropez
chenal	hajóút
chenal	csatorna
astronautes	űrhajós
astronautes	űrhajósok
astronautes	űrhajósok
boycott	bojkott
frappant	feltűnő
marchandise	árucikkek
marchandise	áruk
marchandise	javak
marchandise	áru
marchandise	árut
marchandise	áru
zodiaque	zodiákus
mosquées	mecsetek
ambiante	környezeti
tic	tic
tic	ikt
éolienne	szél
éolienne	szelet
soe	soe
simplification	egyszerűsítés
simplification	egyszerűsítése
josse	josse
frederic	frederic
odette	odette
primitifs	primitív
gale	gale
délits	bűncselekmények
délits	jogsértések
gemme	drágakő
gemme	gem
enquêteurs	nyomozói
enquêteurs	nyomozók
bagages	poggyász
bagages	poggyász
bagages	csomagok
bagages	bőrönd
immunitaire	immunis
hilton	hilton
opel	opel
électorat	választók
motogp	motogp
ios	ios
ronan	ronan
rufus	rufus
poumons	tüdő
poumons	tüdő
manège	galéria
louie	louie
cadillac	cadillac
exceptionnels	rendkívüli
exceptionnels	kivételes
optimiser	optimalizálása
optimiser	optimalizálása
moelle	csontvelő
nankin	nanking
nankin	nanjing
tuteur	őrző
tuteur	oktató
tao	tao
délibération	tanácskozás
toy	játék
toy	játékszer
brisée	összetört
brisée	megtört
brisée	törött
brisée	törve
brisée	összetört
orphée	orpheus
mariners	tengerészek
douala	douala
vibrations	hangulatot
vibrations	rezgések
vibrations	rezgés
niagara	niagara
wes	wes
zac	zac
hendrix	hendrix
bronx	bronx
homicide	emberölés
homicide	gyilkosság
homicide	emberölés
montres	órák
montres	óra
montres	vigyázz
montres	órák
modo	modo
cohérente	koherens
cohérente	következetes
cohérente	következetesen
cohérente	következetes
marat	marat
eugenio	eugenio
portal	portál
portal	átjáró
défaire	veszte
défaire	visszacsinálni
défaire	visszavonás
drainage	vízelvezető
rory	rory
rosalie	rosalie
coventry	coventry
excelsior	excelsior
phosphore	foszfor
dissidents	disszidens
confortable	hangulatos
confortable	otthonos
confortable	otthonos
confortable	meghitt
confortable	kényelmes
confortable	kényelmes
ath	ath
prioritaire	prioritás
prioritaire	elsőbbséget
joints	ízületek
joints	tömítések
joints	fókák
maestro	maestro
consultations	konzultációk
consultations	konzultáció
provocation	provokáció
provocation	kihívó
provocation	provokatív
grammes	gramm
grammes	nagyi
grammes	gramm
grammes	gram
prédit	megjósolta
claus	claus
calvi	calvi
soviet	szovjetek
soviet	szovjet
jiménez	jiménez
jiménez	jimenez
tendue	feszült
stabilisation	stabilizálódik
stabilisation	stabilizációs
stabilisation	stabilizációs
contenues	tartalmazta
contenues	tartalmazott
prématurée	korai
kang	kang
finalité	cél
livourne	livorno
stafford	stafford
chaudières	kazán
chaudières	kazánok
crus	nyersen
crus	nyers
crus	crus
brûlés	elégett
brûlés	égett
brûlés	megégett
brûlés	égetett
brûlés	égés
brûlés	burns
brûlés	elégett
brûlés	égett
brûlés	megégett
brûlés	égetett
bernie	bernie
menacés	veszélyeztetett
menacés	fenyegetett
poupées	baba
poupées	babám
poupées	babák
poupées	babákat
boyle	boyle
tex	tex
passive	passzív
prophètes	próféták
mora	mora
nasser	nasser
breslau	breslau
antoni	antoni
traumatisme	trauma
tonkin	tonkin
bohème	bohém
adhérer	csatlakozz
adhérer	csatlakozás
méchants	gazemberek
méchants	gonoszok
méchants	gonosz
faber	faber
kiosque	bódé
kiosque	fülke
kiosque	booth
hamburg	hamburg
brume	haze
brume	köd
brume	pára
brume	köd
brousse	bush
brousse	bokor
locus	locus
bélier	kos
bélier	ram
bélier	kos
bélier	aries
sheldon	sheldon
vénitien	velencei
cultivés	kulturált
cultivés	termesztett
cultivés	művelt
acta	acta
álvarez	alvarez
maure	mór
soulignant	kiemelés
soulignant	kiemelve
soulignant	hangsúlyozva
blond	szőke
blond	szöszi
blond	szőke
profane	laikus
profane	profán
révisée	átdolgozott
révisée	módosított
révisée	felülvizsgált
alchimie	alkímia
sheriff	seriff
tristesse	bánat
tristesse	bánatot
tristesse	szomorúság
tristesse	bánat
tristesse	szomorúság
tristesse	szomorú
tristesse	szomorúság
tristesse	bús
didactique	didaktikus
brillance	fényerő
hiroshi	hiroshi
planeur	sikló
phyllis	phyllis
adepte	követője
adepte	követő
adepte	ventilátor
adepte	rajongó
adepte	fan
adepte	fanni
maubeuge	maubeuge
ericsson	ericsson
alegre	alegre
étudiées	tanult
étudiées	tanultam
fictions	kitaláció
fictions	fikció
vian	vian
xxi	xxi
choi	choi
spectaculaires	látványos
alpiniste	hegymászó
couteaux	kés
couteaux	kések
couteaux	kés
couteaux	kést
couteaux	késsel
hélium	hélium
monkey	majom
chamois	buff
cheng	cheng
cheng	cseng
rambouillet	rambouillet
gouverne	kormányozni
aristocratique	arisztokrata
gao	gao
habileté	szakértelem
habileté	képesség
habileté	készség
isoler	izolálni
leningrad	leningrád
coléoptères	bogarak
galloise	wales
galloise	walesi
folklorique	folklór
couloirs	folyosók
couloirs	folyosókon
couloirs	folyosók
couloirs	folyosókon
tronçons	nyúlik
bernardino	bernardino
quito	quito
guerrière	harcos
manuela	manuela
lusignan	lusignan
programmée	ütemezett
subitement	hirtelen
voor	voor
lan	lan
lan	ian
weekend	hétvégén
weekend	hétvége
weekend	hétvégén
weekend	hétvégi
weekend	hétvégére
weekend	hétvége
fabienne	fabienne
brahms	brahms
sigmund	sigmund
numérotées	számozott
silencieux	hangtompító
silencieux	néma
silencieux	csendes
vulgaire	közönséges
cosmique	kozmikus
melchior	melchior
paume	palm
paume	tenyér
spurs	spurs
emballage	csomagolás
emballage	csomagolása
emballage	csomagolás
emballage	csomagoló
cho	cho
yoko	yoko
affaibli	legyengült
dissoudre	oldott
dissoudre	feloldani
dominer	uralni
rosé	pink
rosé	rózsaszín
rosé	rózsaszínű
rosé	rózsa
rosé	rose
aron	aron
poly	poli
minimiser	minimalizálása
millau	millau
variée	sokszínű
variée	változatos
scooby	scooby
diop	diop
hbo	hbo
élargit	kitágul
élargit	kiterjeszti
faisceaux	köteg
faisceaux	csomagok
stats	statisztika
stats	statisztikák
anglicane	anglikán
suspicion	gyanú
volontés	wills
offertes	felajánlott
offertes	kínált
offertes	felkínált
offertes	felajánlotta
tombant	esés
tombant	zuhanás
tombant	zuhan
bouc	kecske
bedford	bedford
absorber	elnyelni
pertinents	vonatkozó
pertinents	releváns
pertinents	relevánsak
pertinents	lényeges
chamberlain	chamberlain
oliviers	olajbogyó
agi	cselekedett
wiesbaden	wiesbaden
interfaces	interfészek
conformes	megfelelőnek
conformes	megfelelő
ordonnances	receptre
ordonnances	recept
ordonnances	receptet
ordonnances	parancsok
ordonnances	megrendelések
ordonnances	parancs
ordonnances	parancsot
absorbée	felszívódik
absorbée	felszívódott
obliger	kötelezi
sublime	fenséges
sublime	gyönyörű
perron	perron
sillon	utat
sillon	ösvény
sillon	útvonal
sillon	út
sillon	groove
cumul	kumulatív
cumul	halmozott
cumul	felhalmozódása
abondant	bőséges
abondant	bőségesen
shaun	shaun
dio	dio
parachute	ejtőernyős
parachute	ejtőernyő
lowell	lowell
chiba	chiba
soja	szója
soja	szójabab
soja	szója
soja	szójabab
soja	szója
aka	alias
tommaso	tommaso
rhum	rumot
rhum	rum
rentable	jövedelmező
rentable	nyereséges
pinceau	ecset
fukushima	fukusima
répliques	másolatok
donjons	dungeons
féministes	feminista
féministes	feministák
heer	heer
astronomes	csillagászok
contentieux	peres
contentieux	viták
heath	heath
bébés	csecsemők
bébés	babák
bébés	csecsemők
fécondité	termékenységi
sourate	sura
attrait	vonzerejét
attrait	vonzalom
négation	tagadás
négation	elutasítás
corey	corey
abigail	abigail
ling	ling
bureaucrates	bürokraták
bureaucrates	bürokrata
holden	holden
concierge	portás
concierge	portás
concierge	takarító
concierge	gondnok
distillation	lepárlás
gauss	gauss
douane	vám
leadership	vezetői
leadership	vezetés
béla	béla
ralentir	lassú
ralentir	lassan
explosions	robbanás
explosions	robbantás
explosions	robbanások
décliné	elutasított
décliné	elutasítva
orson	orson
fondre	olvad
fondre	olvad
fondre	elolvad
zhu	zhu
tambours	dob
tambours	dobok
bague	gyűrűt
bague	gyűrűvel
bague	ring
bague	gyűrű
bague	gyűrűs
bicyclette	bicikli
bicyclette	biciklivel
bicyclette	kerékpár
bicyclette	motor
bicyclette	bicikli
bicyclette	kerékpár
horde	horda
mae	mae
imiter	utánozni
imiter	utánozni
imiter	utánzó
imiter	utánozza
catastrophique	katasztrofális
catastrophique	katasztrofális
abondantes	bőséges
abondantes	bőségesen
mandela	mandela
tombeaux	graves
bosco	bosco
diabète	diabétesz
diabète	cukorbeteg
diabète	cukorbetegség
diabète	diabetes
gama	gama
cochons	disznók
cochons	sertések
cochons	sertés
cochons	malacok
consommée	fogyasztott
consommée	elfogyasztott
archers	íjászok
gibbs	gibbs
miliciens	milícia
objection	ellenvetés
gian	gian
paie	fizess
paie	fizetni
paie	fizet
paie	fizetés
paie	fizeti
paie	fizet
autisme	autizmus
autisme	autista
domino	domino
répandre	terjed
répandre	terjed
sabotage	szabotázs
intuition	megérzés
intuition	megérzés
borg	borg
miquelon	miquelon
typologie	tipológia
almeida	almeida
elliptique	ellipszis
elliptique	elliptikus
médium	látnok
médium	pszichés
médium	médium
médium	közepes
suivez	követni
suivez	kövesd
vogel	vogel
sim	sim
signalés	jelentett
signalés	bejelentett
canot	kenu
canot	kenu
canot	csónak
canot	hajó
canot	hajós
pornographie	pornográfia
pornographie	pornót
pornographie	pornó
lilas	orgona
lilas	lila
sarde	szardíniai
orphelinat	árvaház
orphelinat	árvaházban
déséquilibre	kiegyensúlyozatlan
jamaïcain	jamaikai
mutuel	kölcsönös
lieutenants	hadnagyok
quebec	quebec
condamner	fegyenc
condamner	elítélt
exactions	visszaélések
equipe	csapat
equipe	team
chambers	chambers
supra	supra
friedman	friedman
barbare	barbár
barbare	barbár
barbare	barbárok
gabarit	sablon
colorés	színes
colorés	színezett
colorés	színes
infractions	bűncselekmények
infractions	jogsértések
infractions	jogsértések
infractions	jogsértés
infractions	jogsértések
pia	pia
jude	jude
verticalement	függőlegesen
verticalement	vertikális
verticalement	függőleges
verticalement	függőlegesen
plongeon	búvárkodás
plongeon	búvár
plongeon	merülés
plongeon	merülés
vito	vito
charlton	charlton
vendanges	aratás
vendanges	termés
vendanges	betakarítás
benedetto	benedetto
lao	lao
adrienne	adrienne
boulet	ágyúgolyó
décadence	bomlás
jos	jos
lulu	lulu
coloré	színes
coloré	színes
coloré	színezett
coloré	színes
sourde	süket
sourde	süketek
sourde	siket
cayenne	cayenne
fragmentation	széttagoltság
revu	felül
revu	felülvizsgált
portables	laptopok
