категория	kategória
овце	birka
ръката	kezét
ръката	kéz
коли	autókat
коли	autók
коли	kocsik
стъпки	lépéseket
стъпки	lépések
стъпки	léptek
стъпки	lépcső
стъпки	lépcsők
стъпки	lépések
стъпки	lépés
стъпки	lépéseket
възел	csomópont
възел	csomópont
възел	junction
възел	csomót
възел	csomó
инж	eng
роджър	roger
улрих	ulrich
редовен	rendszeresen
редовен	rendszeres
редовен	normál
заседание	ülés
заседание	gyűlés
заседание	találkozás
заседание	találkozó
заседание	megbeszélés
албанци	albánok
математически	matematika
математически	matematikai
математически	matematikailag
калабрия	calabria
критици	kritikusok
електрическа	elektromos
електрическа	villamos
електрическа	villany
електрическа	elektromos
записан	rögzített
записан	rögzítve
записан	regisztrált
записан	nyilvántartott
марио	mario
почви	talaj
почви	talajban
почви	talaj
чарлс	károly
чарлс	charles
пожар	tűz
войник	katona
преводачи	tolmácsok
преводачи	translators
командващ	parancsnok
наличие	jelenlét
наличие	jelenléte
разработен	fejlett
разработен	fejlesztett
разработен	kifejlesztett
разработен	kidolgozott
потвърждава	megerősíti
поддържаща	támogatása
поддържаща	támogató
зимбабве	zimbabwei
зимбабве	zimbabwe
курсове	tanfolyam
курсове	tanfolyamok
гари	garry
гари	gary
гърците	görögök
дружества	vállalatok
дружества	társaságok
дружества	cégek
дружества	vállalkozások
юноши	serdülők
архангел	arkangyal
птолемей	ptolemaiosz
реформа	reformok
реформа	reform
нормално	általában
нормално	szokásos
нормално	normális
нормално	normál
обсада	ostrom
връзките	kapcsolatok
лат	lat
условие	állapota
условие	feltétel
условие	állapot
леви	levy
леви	illeték
леви	levi
регент	régens
мнения	vélemény
мнения	vélemények
мнения	megjegyzések
мнения	hozzászólás
мнения	megjegyzés
мнения	hozzászólások
мнения	észrevételek
мнения	megtekintés
кислород	oxigén
кислород	oxigént
отглеждане	növekszik
отглеждане	növekvő
отглеждане	gazdálkodás
отглеждане	tenyésztés
отглеждане	tenyésztése
отглеждане	nevelés
горни	felső
пауло	paulo
пауло	paolo
огромно	hatalmas
огромно	óriási
успешни	sikeres
успешни	sikeresen
доказва	bizonyítja
човечеството	emberség
човечеството	emberiség
човечеството	emberiség
разходи	költség
разходи	költségek
разходи	kiadás
разходи	kiadások
разходи	ráfordítások
разходи	kiadások
разходи	költségek
разходи	költség
разходи	költségek
подписан	aláírva
подписан	aláírás
подписан	aláírt
анонимни	anonim
анонимни	névtelen
андре	andre
андре	andré
андре	andre
андре	andré
загреб	zágráb
съзнание	tudatosság
съзнание	tudat
съзнание	eszméletét
съзнание	tudata
съзнание	tudatos
смесено	kevert
смесено	vegyes
смесено	keverve
абатство	abbey
следствие	következmény
следствие	következménye
изгнание	száműzetés
изгнание	száműzött
изгнание	száműzetés
изабела	izabella
изабела	isabella
спътници	műholdak
спътници	társai
спътници	társak
въздействие	ütközés
въздействие	becsapódás
въздействие	hatás
въздействие	hatása
въздействие	hatások
въздействие	hatásai
въздействие	hatás
въздействие	hatása
въздействие	hatás
въздействие	effektus
авъл	aulus
нацистка	nácik
нацистка	náci
здравето	egészségügy
здравето	egészségügyi
здравето	egészség
изрази	kifejezéseket
изрази	kifejezések
пролет	tavaszi
пролет	tavasz
мнозинството	többségi
мнозинството	többség
преминаване	átjáró
преминаване	tompított
преминаване	múló
преминаване	passz
продадени	eladva
продадени	eladott
продадени	elkelt
катерина	katerina
катерина	katalin
катерина	catherine
катерина	caterina
взаимно	kölcsönös
прояви	megnyilvánulásai
вътрешно	belső
вътрешно	belseje
вътрешно	belül
вътрешно	belső
