और	at
मैक	mac
वचन	tipan
आकलन	conjecture
मध्यकालीन	medyebal
पर्यावरणीय	kapaligiran
पसंदीदा	favourite
पसंदीदा	paborito
पसंदीदा	favorite
पसंदीदा	paborito
अनुयायी	tagasunod
मुकदमा	pagsubok
मुकदमा	trial
मुकदमा	sue
कार्ल	carl
वियतनाम	vietnam
तलवार	lance
तलवार	tabak
तलवार	espada
तलवार	sword
तुलनात्मक	anatomiyang
उत्पादक	produktibo
उत्पादक	producer
उत्पादक	tagagawa
उत्पादक	gumagawa
आयरिश	intsik
आयरिश	irish
आयरिश	irlandes
अभिलेख	arkibo
अभिलेख	archive
अभिलेख	archives
राजकुमारी	princess
राजकुमारी	prinsesa
कल	bukas
कल	kahapon
इनकार	tanggihan
प्रतिकूल	kalaban
प्रतिकूल	masungit
नींद	matulog
नींद	tulog
नींद	sleep
कार्यान्वयन	pagpapatupad
नाइट	nite
बाँध	dam
विवादास्पद	kontrobersyal
कथानक	storyline
कथानक	scenario
प्रभुत्व	dominance
बेहतरीन	makakaya
बेहतरीन	pinakamagandang
बेहतरीन	pinakamaganda
बेहतरीन	best
बेहतरीन	mahusay
बेहतरीन	napakahusay
तालिका	lamesa
तालिका	mesa
तालिका	talahanayan
तालिका	table
तालिका	katalogo
तालिका	catalog
वायुमंडल	kapaligiran
यथार्थ	real
रहस्य	lihim
रहस्य	misteryo
रहस्य	sikreto
रहस्य	secret
रहस्य	lihim
फसलों	pananim
फसलों	tanim
वृत्त	activities
वृत्त	bilog
रुपए	rupi
मोक्ष	kaligtasan
पूरक	supplements
स्पेस	space
स्पेस	kalawakan
स्पेस	puwang
स्पेस	espasyo
वाशिंगटन	washington
बर्लिन	berlin
रद्द	kinansela
रद्द	kinansela
रद्द	binawi
पैटर्न	pattern
पैटर्न	pattern
गोल्डन	golden
गोल्डन	ginintuang
प्रभु	lord
प्रभु	panginoon
खण्ड	section
खण्ड	seksyon
खण्ड	seksiyon
खण्ड	segment
खण्ड	segments
नेत्र	mata
पोप	papa
गरीबी	kahirapan
सांता	santa
लेजर	ledger
संगणक	kompyuter
संगणक	computer
रूचि	interes
रूचि	interes
रूचि	patubo
रेगिस्तान	desert
रेगिस्तान	disyerto
व्यायाम	ehersisyo
व्यायाम	ehersisyong
व्यायाम	exercise
एट	ate
भीतरी	natatagong
पूर्ववर्ती	predecessor
सेनाओं	armies
इंजीनियर	engineer
भंडारण	imbakan
भंडारण	storage
रोल	gumulong
रोल	roll
रहमान	rahman
रहमान	maawain
मुफ्त	libreng
मुफ्त	free
मुफ्त	libre
मुफ्त	malaya
लवण	salts
तूफान	bagyo
वर्णमाला	alpabeto
वर्णमाला	alphabetical
लम्बा	tangkad
लम्बा	matangkad
टर्मिनल	terminal
दुबई	dubai
पावर	power
पावर	kapangyarihan
भूत	ghost
भूत	multo
भूत	multo
भूत	multong
चिंतन	meditation
चिंतन	bulay
चिंतन	muse
क्यूबा	cuba
संश्लेषण	sintesis
मूत्र	ihi
उपासना	pagsamba
अनंत	infinite
अनंत	infinity
बालों	hair
बालों	buhok
कुत्ते	aso
कुत्ते	dog
फैली	laganap
मुँह	tandang
मुँह	bunganga
मुँह	bibig
कम्युनिस्ट	komunista
प्रसंग	tema
प्रसंग	theme
प्रसंग	tema
प्रसंग	themed
बिहारी	bihari
पेड़ों	puno
धूप	sunshine
धूप	sunlight
अफ़ग़ानिस्तान	afghanistan
इन्द्र	indra
कॉमेडी	katatawanan
कॉमेडी	comedy
बर्तन	pinggan
अस्वीकार	tanggihan
अस्वीकार	tanggihan
अस्वीकार	tanggihan
मधुमेह	diabetes
मधुमेह	diabetes
हॉट	hot
हॉट	mainit
पाठकों	mambabasa
दमन	repression
दमन	aapi
दमन	suppression
दमन	daman
नाइट्रोजन	nitrogen
मार्गदर्शन	guidance
समाजशास्त्र	sosyolohiya
कर्तव्य	duty
कर्तव्य	tungkulin
कर्तव्य	tungkulin
नस्ल	lahi
नस्ल	lahi
केबल	cable
सिडनी	sydney
परिचालन	operations
परिचालन	operasyon
कश्मीरी	kashmiri
कश्मीरी	kashmir
स्वप्न	dream
स्वप्न	pinapangarap
स्वप्न	panaginip
स्वप्न	pangarap
प्रसिद्धि	fame
अपराधी	kriminal
अपराधी	guilty
अपराधी	nagkasala
अपराधी	offender
जिसको	kanino
नाट्य	dulang
दुकान	shop
दुकान	tindahan
दुकान	mamili
नियत	set
नियत	itakda
सुना	nakarinig
सुना	narinig
सुना	nakinig
सुना	napakinggan
सर्जरी	surgery
सर्जरी	operasyon
झारखण्ड	jharkhand
मेयर	alkalde
मेयर	mayor
औषधीय	panggamot
धमनी	arterya
आर्थर	arthur
डाउनलोड	download
डाउनलोड	download
खुदरा	tingi
खुदरा	retail
नीदरलैंड	netherlands
प्रशंसकों	fans
प्रशंसकों	tagahanga
घाव	sugat
स्पोर्ट्स	palakasan
स्पोर्ट्स	isports
स्पोर्ट्स	sports
क्रॉस	krus
क्रॉस	cross
साप्ताहिक	lingguhan
साप्ताहिक	lingguhang
अनुभूति	feeling
अनुभूति	pakiramdam
अनुभूति	nararamdaman
मेजर	major
मेजर	maj
स्वतः	awtomatiko
स्वतः	auto
स्टीव	steve
थिएटर	sinehan
थिएटर	theater
थिएटर	teatro
थिएटर	tanghalan
दूरसंचार	telekomunikasyon
खपत	consumption
खपत	paggamit
चक्कर	vertigo
परिवेश	kapaligiran
परिवेश	paligid
परिवेश	pumapaligid
सूजन	pamamaga
प्रतिरक्षा	immune
प्रतिरक्षा	tinatablan
दृढ़	magkakadikit
दृढ़	mahigpit
दृढ़	puspusang
रोकथाम	prevention
रोकथाम	pagpigil
सदियों	siglo
सदियों	daantaon
गुलाब	roses
गुलाब	rosas
गुलाब	rose
झिल्ली	balamban
भालू	koala
भालू	madala
भालू	oso
भालू	kinaya
दूरदर्शन	telebisyon
सोमवार	lunes
सोमवार	monday
सर्दियों	winters
सर्दियों	taglamig
सर्दियों	winter
गांवों	villages
गांवों	nayon
ऑटो	awtomatiko
ऑटो	auto
इलेक्ट्रिक	electric
शतक	siglo
शतक	century
हालत	kalagayan
हालत	kondisyon
हालत	kundisyon
मक्का	meka
मक्का	mais
आस्था	pananampalataya
अफगानिस्तान	afghanistan
प्रभाग	division
प्रभाग	dibisyon
निष्पादन	maipatupad
निष्पादन	pagtatanghal
निष्पादन	pagganap
निष्पादन	pagpapatupad
पहचाना	kinilala
पहचाना	nakilala
पहचाना	nakakilala
पहचाना	kinikilalang
पहचाना	nakilalang
पहचाना	kinikilala
पहचाना	nakilala
वाहक	carrier
स्वदेशी	katutubo
स्वदेशी	indigenous
अभिक्रिया	reaksyon
अभिक्रिया	reaction
सुनने	pagdinig
सुनने	pandinig
भ्रमण	odisea
हड्डी	buto
तन्त्र	tantra
तन्त्र	sistemang
तन्त्र	system
तन्त्र	sistema
तन्त्र	software
वक्र	curve
वक्र	liko
पुरातत्व	archaeological
पुरातत्व	arkeolohiya
वरुण	varuna
वरुण	neptuno
आजाद	libreng
आजाद	free
आजाद	libre
आजाद	malaya
कॉर्पोरेट	corporate
कॉर्पोरेट	korporasyon
सांस	hinga
सांस	hininga
आयाम	sukat
चन्द्रमा	buwan
चन्द्रमा	moon
बेटियाँ	daughters
जादू	salamangka
जादू	magic
कोच	coaches
कोच	coach
बंदी	bilanggo
बंदी	preso
विष	lason
ऑक्सफोर्ड	oxford
ऑडियो	audio
निधि	pondo
निधि	fund
निधि	pondong
पैसा	pera
पैसा	salapi
पैसा	paisa
लोहा	bakal
लोहा	iron
स्मरण	remembrance
स्मरण	paalala
सेतु	tulay
छिद्र	pores
फ़ोन	phone
फ़ोन	telepono
अवकाश	pista
अवकाश	holiday
अवकाश	bakasyon
अवकाश	vacation
अवकाश	leisure
अवकाश	pasko
अवकाश	holidays
अवकाश	bakasyon
अवकाश	kapaskuhan
बंगलौर	bangalore
मुलाकात	appointment
बुरा	evil
बुरा	masama
बुरा	kasamaan
अफ़्रीकी	africa
अफ़्रीकी	aprika
अफ़्रीकी	aprikano
अफ़्रीकी	african
ब्रेक	break
ब्रेक	nabasag
ब्रेक	break
ब्रेक	breaks
ब्रेक	preno
एक्सचेंज	palitan
एक्सचेंज	palit
दक्षता	husay
दक्षता	kahusayan
पतली	payat
पतली	manipis
पतली	ginhawa
पतली	payat
बच्चा	anak
बच्चा	bata
बच्चा	bata
बच्चा	kid
बिन	bin
न्यूज़	balita
न्यूज़	news
जलप्रपात	talon
जलप्रपात	talon
जलप्रपात	falls
टॉप	tuktok
टॉप	nangunguna
टॉप	itaas
टॉप	tops
टॉप	talbos
रावण	ravana
प्रिंस	prinsipe
प्रिंस	prince
सशस्त्र	hukbong
सशस्त्र	armadong
सशस्त्र	sandatahang
टेलीफोन	telephone
टेलीफोन	telepono
सवार	rider
सवार	aboard
