och	in
bahr	bahr
kvinnan	ženska
kvinnan	žensko
aktuella	tok
aktuella	trenutni
aktuella	trenutna
aktuella	sedanji
upptäckte	odkrila
upptäckte	odkril
upptäckte	odkrite
upptäckte	odkrita
upptäckte	odkrili
upptäckte	odkrit
konflikt	navzkrižje
konflikt	spor
konflikt	konflikt
konflikt	spopad
awards	nagrade
påve	pope
påve	papež
beskrev	opisano
beskrev	opisane
beskrev	opisan
beskrev	opisani
beskrev	opisana
kennedy	kennedy
ulla	ulla
ingrid	ingrid
maritime	pomorski
maritime	pomorsko
maritime	pomorske
hms	hms
minister	ministrica
minister	minister
marsh	močvirja
marsh	marsh
marsh	močvirje
skogen	gozdovi
skogen	gozda
skogen	woods
skogen	gozd
skogen	gozda
skogen	gozd
skogen	gozdni
skogen	gozdovi
gränser	omejitve
gränser	omeji
gränser	meje
gränser	meje
gränser	mejami
gränser	meja
gränser	mejah
gränser	meje
framgångsrik	uspešno
framgångsrik	uspešen
framgångsrik	uspešni
framgångsrik	uspešna
comté	comté
ökat	povečana
ökat	povečan
ökat	povečano
ökat	zvišana
ingenjör	inženir
sälja	prodaja
institute	inštitut
institute	zavod
provence	provansi
sjöng	pel
symbol	simbol
dirigent	dirigent
livsmiljö	habitat
eagle	orel
eagle	eagle
eagle	orla
medarbetare	zaposleni
medarbetare	uslužbenec
medarbetare	delavec
medarbetare	zaposleni
medarbetare	zaposlene
medarbetare	uslužbenci
medarbetare	sodelavka
medarbetare	sodelavec
medarbetare	sodelavci
akut	akutni
akut	akutno
akut	akutna
akut	nujno
akut	nujno
akut	nujna
akut	nujen
akut	nujni
cabo	cabo
halmstad	halmstad
augustus	avgust
augustus	augustus
julia	julijo
julia	julia
julia	julija
julia	julijo
julia	juliet
julia	julija
tänker	razmišljanje
tänker	razmišljanja
komplett	popolna
komplett	popolno
tänka	razmišljanje
tänka	razmišljanja
tänka	misli
sidorna	strani
undersökningar	raziskave
undersökningar	ankete
undersökningar	preiskave
undersökningar	ankete
undersökningar	študij
undersökningar	študije
undersökningar	poizvedbe
undersökningar	preiskave
hastighet	hitrost
hastighet	hitrosti
hastighet	hitrost
begränsad	omejena
begränsad	omejene
begränsad	omejen
begränsad	omejeno
begränsad	omejeni
begränsad	omejen
begränsad	omejena
begränsad	omejeno
begränsad	omejeni
aktivt	aktivna
aktivt	dejavno
aktivt	aktiven
aktivt	aktivni
aktivt	aktivno
aktivt	dejavno
aktivt	aktivno
liberala	liberalni
rätta	pravilno
rätta	pravilna
rätta	pravilen
rätta	pravilni
djurart	vrsta
djurart	vrste
napoleon	napoleon
stuart	stuart
borg	borg
dör	umre
dör	umiranje
dör	umri
dör	umreti
dör	umrl
sullivan	sullivan
tunga	težka
tunga	težki
tunga	težke
tunga	težko
tunga	jezik
producerade	proizvedena
producerade	proizvedeno
producerade	proizveden
individuella	individualna
individuella	posamezna
individuella	posamezno
individuella	individualno
individuella	posamezni
individuella	posameznik
hitler	hitlerju
hitler	hitler
hitler	hitlerja
cecilia	cecilia
kronan	krona
kronan	krono
ragnar	ragnar
part	zabava
part	zabavo
part	žur
part	party
arvid	arvid
inriktning	usmerjenost
inriktning	usmerjenosti
inriktning	usmeritev
knappast	komaj
knappast	komajda
franche	franche
hubei	hubei
jansson	jansson
bildat	oblikovane
bildat	oblikovani
mästerskap	prvenstvo
lösning	rešitev
lösning	raztopina
moon	mesec
moon	luna
moon	luni
moon	moon
gitarrist	kitarist
elias	elias
img	img
grav	grobnica
grav	grobnico
grav	grob
grav	groba
wiki	wiki
herre	gospod
lagar	zakoni
lagar	zakone
kontor	pisarne
kontor	uradi
kontor	pisarna
kontor	urad
alternativt	alternativno
alternativt	alternative
alternativt	alternativni
alternativt	alternativno
alternativt	alternativa
alternativt	nadomestno
alternativt	alternativno
alltför	preveč
sekunder	sekunde
sekunder	sekund
sekunder	sekundah
run	beži
run	zbeži
run	teči
frankfurt	frankfurtu
frankfurt	frankfurt
teknisk	tehnično
teknisk	tehnični
teknisk	tehnična
tillfälligt	začasno
tillfälligt	začasni
tillfälligt	začasno
tillfälligt	začasna
tillfälligt	začasen
champions	prvaki
perry	perry
lotus	lotus
utgivna	izdana
utgivna	izdani
utgivna	izdano
utgivna	izdane
brun	rjavo
brun	rjavi
brun	rjave
brun	rjava
clarke	clarke
clarke	clark
playstation	playstation
kusin	sorodnik
kusin	sestrična
kusin	bratranec
für	für
becker	becker
lärde	naučil
utvecklats	razvita
utvecklats	razvite
utvecklats	razvit
utvecklats	razvito
utvecklats	razviti
utvecklats	razvil
utvecklats	razvila
manuel	manuel
församlingar	sklopi
påven	pope
påven	papež
grundad	ustanovljena
grundad	ustanovljeno
grundad	ustanovljen
grundad	osnovana
grundad	ustanovil
tiderna	krat
tiderna	časi
tiderna	times
rötter	korenine
cross	križec
cross	navzkrižna
cross	križ
cross	cross
cross	navzkrižno
modeller	modeli
modeller	modelov
elev	učenec
elev	učenka
elev	dijak
elev	študent
elev	učenec
elev	študentka
elev	učenka
leeds	leeds
djurgårdens	djurgårdens
framtida	prihodnje
framtida	bodoči
framtida	bodočnost
framtida	prihodnosti
framtida	prihodnost
times	krat
times	časi
times	times
meta	meta
tävlar	konkurenčnih
tävlar	tekmovati
flydde	pobegnila
flydde	pobegnil
flydde	pobegnila
flydde	pobegnil
jakt	hunt
jakt	lov
jakt	lovski
jakt	lovska
jakt	lov
jakt	lovljenje
tillverkning	izdelava
tillverkning	proizvodnja
tillverkning	proizvodnja
tillverkning	pridelava
tillverkning	produkcija
tillverkning	proizvodnjo
tillverkning	izdelava
tillverkning	proizvodnja
karriären	kariera
karriären	kariere
karriären	kariero
beteende	vedenje
beteende	obnašanje
beteende	vedenje
beteende	obnašanje
christer	christer
meyer	meyer
drar	nariše
drar	riše
drar	vleče
drar	vlečenje
drar	vleče
drar	potegne
vancouver	vancouver
burma	burmi
burma	burmo
burma	mjanmaru
preussen	prusija
tjänster	storitve
personal	osebje
personal	osebje
sjukdomar	bolezni
sjukdomar	bolezen
sjukdomar	bolezni
plus	plus
civila	civilno
civila	civilna
civila	civilne
civila	civilno
civila	civilni
civila	civilist
civila	civilne
civila	civilna
civila	civiliste
civila	civilisti
amsterdam	amsterdam
amsterdam	amsterdamu
morris	morris
intresserad	zanima
intresserad	zainteresirani
intresserad	zainteresirana
intresserad	zainteresirane
guadeloupe	guadeloupe
kommunistiska	komunistično
kommunistiska	komunist
kommunistiska	komunistična
kommunistiska	komunistični
news	novica
news	novice
philadelphia	filadelfiji
stadsdel	soseski
stadsdel	soseska
guy	guy
guy	tip
tbilisi	tbilisi
estadio	estadio
merrill	merrill
flat	ravna
flat	stanovanje
finna	poišči
finna	najdi
wayne	wayne
ukrainska	ukrajina
ukrainska	ukrajino
ukrainska	ukrajinski
fraser	stavki
fraser	fraze
fraser	fraz
fraser	fraser
medaljer	medalje
diospyros	diospyros
monument	spomenikov
monument	spomenik
polis	policaj
polis	policija
hårda	trde
hårda	težko
hårda	trdo
hårda	grobo
tillbringade	porabljen
tillbringade	prebil
tillverkas	proizvedeno
tillverkas	proizveden
tillverkas	izdelano
tillverkas	izdelan
tillverkas	izdelane
rakt	naravnost
rakt	ravne
bahía	bahía
annorlunda	drugačna
annorlunda	drugačen
annorlunda	drugačni
annorlunda	drugačno
bates	bates
svår	hude
svår	hudi
svår	hudo
svår	huda
svår	težka
svår	težavna
svår	težko
arenan	arena
arenan	areni
arenan	areno
freden	mir
freden	peace
torget	kvadratnih
torget	kvadrat
steklar	kožokrilcev
disney	disney
nick	nick
fame	slava
fame	slavo
chapman	chapman
starta	začetek
starta	start
starta	štart
starta	začni
starta	izstrelitev
ökad	povečana
ökad	povečan
ökad	povečano
ökad	zvišana
edmond	edmond
jul	božič
andy	andy
representerad	zastopane
representerad	zastopani
representerad	predstavljal
hollywood	hollywood
beskriva	opisati
beskriva	opišite
ställen	kraji
konsert	koncert
frihet	svoboda
frihet	prostost
frihet	svobode
frihet	svobodo
frihet	prostost
frihet	liberty
leipzig	leipzig
kevin	kevin
dalton	dalton
online	spletna
online	online
stjärna	zvezdica
stjärna	zvezdo
stjärna	zvezda
duck	duck
duck	račka
duck	raca
gerhard	gerhard
utföra	opravljanje
klostret	samostana
klostret	samostan
klostret	samostan
klostret	samostan
klostret	abbey
flygplanet	letalo
uppror	vstaja
uppror	vstaja
uppror	upor
minskade	znižana
minskade	zmanjšana
minskade	zmanjšan
minskade	zmanjšan
minskade	zmanjšana
minskade	znižana
minskade	zmanjšano
minskade	zmanjšani
tegel	opeka
tegel	opeke
tegel	brick
tegel	opeka
tegel	opeko
barbara	barbara
flygplatsen	letališče
linda	linda
linda	lindo
utmärkt	odličen
utmärkt	odlično
upptäckt	zaznavanje
upptäckt	zaznava
upptäckt	odkrivanje
upptäckt	odkrila
upptäckt	odkril
upptäckt	odkrite
upptäckt	odkrita
upptäckt	odkrili
upptäckt	odkrit
upptäckt	odkrite
upptäckt	ugotovljena
upptäckt	odkrita
upptäckt	odkritje
upptäckt	discovery
tolkning	razlago
tolkning	tolmačenje
tolkning	razlaga
tolkning	tolmačenje
tolkning	razčlenjevanje
idé	idejo
idé	ideja
idé	zamisel
erica	erica
marc	marc
gradina	gradina
motorn	motorja
motorn	motor
tor	tor
tor	tor
tor	thor
målade	naslikal
gst	sgt
planerade	načrtovan
planerade	načrtovani
planerade	načrtovana
planerade	načrtovano
planerade	načrtovane
majoritet	večina
majoritet	večini
majoritet	večine
säkerhet	varnost
säkerhet	varovanje
säkerhet	varnosti
säkerhet	varnost
xii	xii
äventyr	dogodivščine
äventyr	pustolovščina
äventyr	pustolovščino
äventyr	avantura
äventyr	pustolovščine
äventyr	dogodivščine
äventyr	avanture
äventyr	pustolovščine
fader	oče
dna	dna
dna	dnk
hår	dlake
hår	lasje
hår	lase
heat	vročina
heat	toplota
heat	toplote
amerikanskt	ameriške
amerikanskt	ameriško
amerikanskt	ameriški
amerikanskt	ameriška
potter	potter
ryan	ryan
hopp	preskok
hopp	skok
hopp	skoči
hopp	upe
hopp	upa
hopp	upi
hopp	upanja
hopp	upanja
hopp	hope
hopp	upanje
light	svetlo
light	svetloba
light	luč
light	lahka
pappa	ata
pappa	oče
pappa	ati
pappa	oče
pappa	očka
pappa	ati
träsk	močvirja
träsk	močvirje
träsk	močvirja
harrison	harrison
simplex	simpleks
påverkar	vpliva
jensen	jensen
träffade	izpolnjeni
träffade	srečal
träffade	met
träffade	spoznal
niklas	niklas
sea	morje
blandning	mešanje
blandning	premeša
blandning	mix
blandning	mešanica
blandning	mešanica
blandning	zmes
blandning	mešanica
blandning	mešanje
skrift	pisanje
hittades	najdeno
hittades	najdeni
hittades	najdena
hittades	najden
nyligen	nedavno
nyligen	nedavne
nyligen	nedavno
nyligen	nedavna
kvalitet	kakovost
kvalitet	kvaliteta
kvalitet	kakovostno
kvalitet	kakovosti
jonathan	jonathan
vägrade	zavrnjena
vägrade	zavrnjeno
slår	bije
slår	premaga
tak	strop
tak	strehe
tak	streh
tak	strehe
tak	streho
tak	streha
tak	strehi
tak	stropi
tak	tak
nad	nad
flora	flora
japonica	japonica
huvudsakliga	glavne
huvudsakliga	main
huvudsakliga	glavni
huvudsakliga	glavno
huvudsakliga	glavna
huvudsakliga	ravnatelj
huvudsakliga	ravnateljica
huvudsakliga	glavnica
lyckats	uspeli
lyckats	uspela
lyckats	uspelo
lyckats	uspel
kamp	bitka
kamp	bitko
kamp	boj
kamp	bojna
kamp	pretep
kamp	boj
kamp	borba
vart	kjer
vart	kje
lagos	lagos
naturligt	naravnega
naturligt	naravni
naturligt	naraven
naturligt	naravno
naturligt	naravna
naturligt	naravne
naturligt	naravno
utökad	razširjeni
utökad	razširjeno
utökad	podaljšana
utökad	podaljšano
utökad	razširjena
utökad	podaljšan
utökad	razširjeni
utökad	razširjen
utökad	razširjena
utökad	razširjene
utökad	povečana
utökad	povečan
risk	tveganje
risk	tveganja
ungdom	mladosti
ungdom	mladina
ungdom	mladost
möter	izpolnjuje
detaljer	detajli
detaljer	podrobnosti
våld	nasilje
påbörjade	začel
påbörjade	začela
herrgård	dvorcu
herrgård	dvorec
jerusalem	jeruzalem
kristus	kristus
relation	razmerje
relation	zveza
sebastian	sebastian
sebastian	sebastiana
turkiska	turška
turkiska	turški
turkiska	turško
tammerfors	tampereju
edgar	edgar
boys	fantje
boys	dečki
boys	fanta
ständigt	konstantno
ständigt	nenehno
översättningar	prevodi
rikets	rajh
ghazni	ghazni
skull	sake
sluta	odpoved
sluta	nehal
sluta	ustavi
arts	umetnost
arts	umetnosti
conakry	conakry
skepp	ladjo
skepp	ladja
skepp	ladje
dottern	hčerka
dottern	hči
beslöt	odločeno
beslöt	odločil
beslöt	odločila
beslöt	odločili
stödjer	podpira
östersjön	baltskem
tros	verjel
tros	verjela
tros	verjeli
populärt	priljubljene
populärt	priljubljena
populärt	priljubljeno
populärt	priljubljeni
populärt	priljubljen
populärt	priljubljeno
hävdade	trdil
nebraska	nebraski
myndigheter	oblasti
diego	diego
gottfried	gottfried
automatiskt	samodejno
automatiskt	samodejna
automatiskt	auto
automatiskt	samodejno
automatiskt	avtomatsko
automatiskt	samodejni
automatiskt	samodejna
automatiskt	avtomatično
automatiskt	samodejno
automatiskt	avtomatsko
hjälper	pomaga
mönster	vzorec
mönster	modeli
mönster	vzorci
belize	belize
schleswig	schleswig
languedoc	languedoc
ärkebiskop	nadškof
breda	široka
breda	široko
breda	široka
breda	široki
breda	široko
breda	širok
hamnen	harbor
hamnen	pristanišče
hamnen	pristanišča
hamnen	port
hamnen	harbour
konserter	koncerte
konserter	koncertov
lidingö	lidingö
johanna	ivana
johanna	johanna
johanna	joanna
möjliga	možen
möjliga	možna
möjliga	možne
möjliga	možni
möjliga	možno
mallar	predloge
samla	zbirajo
samla	zbiranje
ungdomar	mladosti
ungdomar	mladina
ungdomar	mladost
ungdomar	mladostniki
ungdomar	mladostnike
ungdomar	mladostnikih
ungdomar	mladina
zhang	zhang
åskådare	gledalci
socialdemokraterna	socialisti
socialdemokraterna	socialistov
goiás	goiás
bmw	bmw
siffror	števki
siffror	številke
siffror	figure
siffror	številke
siffror	števila
generellt	splošno
generellt	splošno
koch	koch
självständighet	samostojnost
självständighet	avtonomija
självständighet	avtonomijo
självständighet	samostojnost
självständighet	neodvisnost
wars	vojne
wars	vojn
faktum	dejstvo
allium	allium
roussillon	roussillon
kommunerna	občin
kommunerna	občine
foto	photo
foto	foto
foto	fotografijo
foto	fotografija
foto	fotografijo
foto	fotografija
tell	povej
akademiska	akademske
akademiska	akademsko
akademiska	akademski
knight	vitez
tennis	tenisu
tennis	tenis
juridik	pravo
juridik	zakon
pro	pro
hälsa	zdravje
hälsa	zdravja
wagner	wagner
lloyd	lloyd
familjer	družine
familjer	družin
dela	deljenje
dela	delitev
dela	deli
dela	delimo
dela	delež
dela	delim
dela	razdeli
dela	narazen
dela	razdeli
dela	split
innehålla	vsebujejo
innehålla	vsebovati
innehålla	vsebuje
harbour	harbour
nationell	nacionalna
nationell	nacionalno
nationell	nacionalni
rita	žreb
rita	narisal
rita	risba
rita	risanje
rita	rito
rita	rita
ambassadör	veleposlanik
ambassadör	ambasador
lindström	lindström
sommar	summer
sommar	poletna
sommar	poletni
sommar	poletno
sommar	poleti
sommar	poletje
hole	luknjo
hole	luknja
neil	neil
företrädare	predstavniki
företrädare	zastopniki
företrädare	zastopnik
företrädare	reprezentativno
företrädare	reprezentativni
företrädare	predstavnik
fot	nogo
fot	noga
fot	stopalo
fot	noge
fot	stopala
fot	stopali
fot	nogice
fönster	windows
fönster	okna
fönster	okence
fönster	okno
dennis	dennis
dennis	denis
lantbrukare	kmetovalci
lantbrukare	kmete
lantbrukare	kmetje
lantbrukare	kmeti
lantbrukare	kmeta
lantbrukare	kmet
lantbrukare	farmer
ersätta	nadomeščanje
ersätta	nadomestek
ersätta	nadomesti
ersätta	zamenjaj
fågeln	ptica
fågeln	ptiček
fågeln	bird
fågeln	ptič
erbjuder	ponudbe
erbjuder	ponuja
erbjuder	daritev
erbjuder	ponuja
försvar	obramba
försvar	obramba
halvön	polotok
avslutades	končalo
avslutades	izstopil
avslutades	izstopila
begravd	zakopan
begravd	zakopano
begravd	pokopani
begravd	pokopan
begravd	pokopana
box	box
box	zaboj
box	škatlica
box	škatla
box	škatlo
berättelse	zgodba
berättelse	pripoved
berättelse	zgodba
berättelse	zgodbo
berättelse	pripoved
räcker	zadostuje
metoden	metoda
metoden	metodo
thüringen	turingiji
tecknade	risanko
tecknade	risanka
tecknade	vpisani
tecknade	vpisane
tecknade	vpisanega
tecknade	vpisan
rudolph	rudolph
rudolph	rudolf
hoppas	upal
hoppas	upanja
hoppas	hope
hoppas	upanje
turné	ogled
turné	turneja
homer	homer
enklare	lažje
enklare	lažji
enklare	enostavneje
enklare	lažja
enklare	enostavneje
enklare	enostavnejše
verktyg	orodje
verktyg	orodja
verktyg	orodje
elsa	elsa
bryta	break
bryta	zlomil
bryta	zlomi
bryta	lomi
bryta	zlom
matematik	matematika
matematik	matematiko
matematik	matematika
matematik	matematiko
matematik	matematiki
matematik	matematika
tirana	tirani
tron	prestol
tron	faith
tron	vera
tron	vere
tron	veri
tron	vero
tron	verovanje
tron	prepričanje
nintendo	nintendo
asmara	asmara
vii	vii
traditionell	tradicionalna
traditionell	tradicionalni
traditionell	tradicionalne
traditionell	tradicionalen
traditionell	tradicionalno
vega	vega
pjäs	igraj
vista	vista
förklara	razloži
förklara	pojasni
kommendör	stotnik
kommendör	kapitan
kommendör	poveljnik
mörka	temna
mörka	temni
mörka	temno
häckar	hedges
filosof	filozof
förband	prelivi
förband	obveze
släktingar	sorodniki
achille	achille
benämning	določitev
benämning	označba
benämning	poimenovanje
benämning	poimenovanje
kläder	oblačila
kläder	obleke
kläder	oblačil
kläder	oblačila
kläder	obleke
kläder	oblačila
offentlig	javnosti
offentlig	javna
offentlig	javnost
offentlig	javno
race	dirka
race	dirko
race	rasa
fernando	fernando
process	proces
process	postopek
skjuter	strelja
entertainment	zabava
entertainment	razvedrilo
entertainment	zabavo
gary	gary
brett	široka
brett	široki
brett	široko
brett	širok
brett	brett
brett	široka
brett	široko
cliff	pečine
cliff	cliff
avsedd	predvideno
avsedd	predvideni
mattias	mattias
mattias	matija
malta	malto
malta	malta
kor	krave
kor	krav
jobb	zaposlitev
jobb	job
jobb	opravilo
jobb	delo
jobb	zaposlitve
kerstin	kerstin
likhet	podobnost
likhet	podobnosti
likhet	podobnost
kontrollera	kontrola
kontrollera	krmiljenje
kontrollera	nadzor
kontrollera	obvladovanje
kontrollera	preveri
kontrollera	preveriti
kontrollera	preverjanje
kontrollera	preverite
storm	vihar
storm	nevihta
storm	storm
storm	neurje
branch	veja
branch	podružnica
branch	vejo
utomlands	čezmorskih
utomlands	tujino
utomlands	tujini
utomlands	offshore
saab	saab
story	zgodba
story	zgodbo
ingenting	nič
liu	liu
drift	delovanje
drift	operacija
drift	operacijo
drift	obratovanje
expedition	odprava
poitou	poitou
banks	banks
banks	bankam
banks	bankah
banks	bankami
banks	banke
genomföra	izvajati
tallinn	talinu
rex	rex
philipp	philipp
stuttgart	stuttgart
grenar	veje
grenar	podružnice
volym	volumen
volym	glasnost
volym	prostornina
volym	zvezek
volym	obseg
nyare	novejše
nyare	novejši
silene	silene
eng	eng
occidentalis	occidentalis
say	povej
jefferson	jefferson
hope	upanja
hope	hope
hope	upanje
tronen	prestol
separat	ločeno
separat	ločena
separat	ločeni
separat	ločeno
dyker	potapljanje
iväg	stran
iväg	off
iväg	izklop
falun	falun
name	ime
drama	drama
drama	drame
drama	dramo
rike	kraljestvo
rike	kraljevina
rike	empire
rike	imperij
rike	cesarstvo
roberts	roberts
avancerade	napredno
