dhe	oraz
hyrja	wjazd
hyrja	wejście
hyrja	wpis
hyrja	wjazd
hyrja	wejście
hyrja	zaloguj
hyrja	login
hyrja	logowanie
shfaqja	pokaż
shfaqja	pokaz
torino	torino
torino	turynie
mike	mike
mike	mika
besimtarët	wyznawcy
besimtarët	wierni
besimtarët	wierzący
besimtarët	wierzących
rumania	rumunii
rumania	rumunia
holanda	niderlandy
holanda	holandii
holanda	holandia
holanda	holandii
holanda	holland
holanda	holandia
gjeni	geniusz
gjeni	genialne
gjeni	genialny
meta	meta
mbijetuar	survivor
mbijetuar	przeżył
mbijetuar	przetrwał
mbijetuar	przetrwały
mbijetuar	przetrwać
mbijetuar	przeżyć
kërkesë	zapytanie
kërkesë	prośba
kërkesë	żądanie
kërkesë	wniosek
skenën	scena
khalifa	khalifa
barazimin	korektor
goditje	cios
goditje	udar
formon	formularze
formon	formy
formon	formularzy
mjeshtër	mistrz
mjeshtër	mistrzu
flaka	płomienie
flaka	płomień
prejardhjen	rodowód
bujar	hojny
bujar	bujar
varr	grobie
varr	nagrobek
varr	grób
varr	grobowiec
varr	grobie
varr	grób
varr	grobu
jush	ciebie
jush	ty
anhalt	anhalt
gustav	gustav
gustav	gustaf
gustav	gustave
pozicioni	położenie
pozicioni	stanowisko
pozicioni	pozycja
pozicioni	lokalizacja
pozicioni	położenie
pozicioni	ścieżki
pozicioni	ścieżkę
pozicioni	ścieżka
pozicioni	drogę
mjedis	środowiska
mjedis	środowisko
mjedis	otoczenie
referuar	określone
legjenda	legendę
legjenda	legendy
legjenda	legend
legjenda	legenda
legjenda	legend
legjenda	legendy
kryengritja	powstania
kryengritja	powstanie
kryengritja	buntu
kryengritja	bunt
krah	bark
krah	ramię
krah	ręka
krah	ramię
krah	side
efektet	efekty
efektet	skutki
cilësi	jakości
cilësi	jakość
llogaritet	oblicza
llogaritet	obliczona
llogaritet	obliczono
llogaritet	obliczony
llogaritet	obliczone
llogaritet	liczy
leon	leona
leon	leon
miqtë	przyjaciele
miqtë	przyjaciółki
miqtë	znajomi
miqtë	znajomych
miqtë	przyjaciół
njerëzimit	człowieczeństwa
njerëzimit	ludzkość
njerëzimit	ludzkości
njerëzimit	człowieczeństwo
teuta	teuta
kuptimi	znaczenie
kuptimi	rozumieniu
pamjen	scenerii
pamjen	dekoracje
pamjen	krajobrazy
interpretuar	wykonywana
interpretuar	przeprowadzone
interpretuar	wykonywanych
interpretuar	wykonywane
interpretuar	wykonane
interpretuar	interpretować
universitet	uni
universitet	uniwersytety
universitet	uniwersytetu
universitet	university
universitet	uczelnia
universitet	uniwersytet
thote	mowi
thote	mówi
regjimi	reżim
frikë	strachu
frikë	strach
frikë	lęk
francis	franciszka
francis	francis
francis	franciszek
kontinentale	continental
kontinentale	kontynentalne
gjuhe	język
gjuhe	języku
public	publiczne
public	public
public	publiczna
public	społeczeństwo
public	publiczny
teknologjia	technologia
teknologjia	technologii
teknologjia	technologie
teknologjia	technika
pushtuesve	okupantami
tempuj	świątynie
ortodoks	prawosławny
yll	star
yll	gwiazdka
yll	gwiazda
yll	gwiezdne
yll	gwiazdy
sisteme	systemy
muze	muzea
muze	muzeum
muze	museum
operativ	operacyjny
operativ	operacyjnych
operativ	operacyjny
operativ	operacyjnych
operativ	operacyjne
operativ	sprawny
guinea	gwinei
guinea	gwinea
lumë	rzeki
lumë	river
lumë	rzeka
përfundimin	zakończenie
përfundimin	wypowiedzenie
artisti	artystka
artisti	artyści
artisti	artysta
artisti	wykonawca
rob	rob
rob	roba
oborrin	ogródku
oborrin	podwórko
atlantik	atlantyku
atlantik	atlantic
atlantik	atlantyk
atlantik	atlantycki
rumanisë	rumunii
rumanisë	rumunia
përshtatshëm	odpowiednia
përshtatshëm	odpowiedni
përshtatshëm	odpowiednie
përshtatshëm	stosowne
përshtatshëm	właściwe
përshtatshëm	odpowiednia
përshtatshëm	odpowiedni
përshtatshëm	odpowiednie
studiuesit	naukowcy
studiuesit	badacze
studiuesit	naukowców
blues	blues
blues	bluesa
lënda	temat
lënda	przedmiot
lënda	obiekt
lënda	podmiot
dhomë	pomieszczenie
dhomë	pokój
ndërtuara	zbudowany
ndërtuara	wybudowany
ndërtuara	zbudowane
ndërtuara	zbudowano
ndërtuara	zbudowana
polonisë	poland
polonisë	polsce
polonisë	polski
polonisë	polska
copë	kawałek
copë	kawałku
bija	córka
bija	córeczka
gjërat	rzeczy
prova	dowód
prova	dowody
prova	próba
prova	próbę
prova	dowód
prova	dowody
mitrovicë	mitrovica
meshkujt	samców
meshkujt	mężczyzn
meshkujt	samce
meshkujt	mężczyźni
meshkujt	męskie
meshkujt	faceci
meshkujt	men
meshkujt	mężczyźni
praktikë	praktyce
praktikë	trening
praktikë	praktyki
praktikë	ćwiczenia
praktikë	praktyka
lojtarë	zawodnicy
lojtarë	graczy
lojtarë	gracze
walter	waltera
walter	walter
dimër	winter
dimër	zimowy
dimër	zimy
dimër	zima
dimër	zimowe
pret	czekanie
pret	czeka
pret	oczekiwanie
pret	czekamy
pret	czekam
përafërsisht	około
fatos	fatos
drejtpërdrejt	live
drejtpërdrejt	żywo
drejtpërdrejt	żyj
drejtpërdrejt	bezpośrednia
drejtpërdrejt	bezpośredni
drejtpërdrejt	bezpośrednie
drejtpërdrejt	direct
drejtpërdrejt	bezpośrednio
tarragona	tarragona
mbledhje	zbieranie
mbledhje	zgromadzenie
mbledhje	zebranie
mbledhje	gromadzenie
mbledhje	spotkania
mbledhje	posiedzenie
mbledhje	zebranie
mbledhje	spotkanie
kap	połów
kap	złap
kap	złapać
kap	łap
kap	schwytać
kap	uchwycić
juventus	juventus
williams	williamsa
williams	williams
pjesëmarrja	obecność
pjesëmarrja	uczestnictwo
pjesëmarrja	frekwencja
pjesëmarrja	uczestnictwa
pjesëmarrja	uczestnictwo
pjesëmarrja	udział
mësimi	sparing
mësimi	nauka
mësimi	nauczanie
mësimi	uczenie
mësimi	nauczania
mësimi	lekcja
bir	synu
bir	syn
poloni	poland
poloni	polsce
poloni	polski
poloni	polska
seksuale	seksualna
seksuale	seksualny
seksuale	seksualne
seksuale	seksualnie
dhjetëra	dziesiątki
dhjetëra	dziesiątki
dhjetëra	tuzin
dhjetëra	kilkadziesiąt
hidhet	skok
hidhet	skoków
hidhet	skacze
hidhet	skoki
transmetuar	transmisje
transmetuar	transmisja
transmetuar	nadawanie
transmetuar	transmisji
transmetuar	przekazywane
transmetuar	przekazany
transmetuar	przekazana
transmetuar	przesłane
transmetuar	przekazane
cari	car
cari	cara
cari	carla
cari	carl
hartuar	skompilowane
unike	unikalne
unike	unikatowe
unike	unikalny
unike	wyjątkowy
unike	niepowtarzalny
demokratik	demokratyczny
demokratik	demokratyczna
demokratik	demokratyczne
ekip	ekipa
ekip	team
ekip	drużyny
ekip	drużyna
ekip	zespół
pavarësi	niezależność
pavarësi	niezależności
pavarësi	niepodległości
pavarësi	niepodległość
poetik	poetyckie
filipi	phillip
filipi	phillipa
filipi	filip
filipi	filipa
filipi	philip
filipi	filip
shkaku	przyczyna
div	div
paraqitja	wygląd
paraqitja	wystąpienie
paraqitja	widok
paraqitja	zobacz
halil	halil
përgatitjen	gotowość
përgatitjen	przygotowanie
përgatitjen	przygotowywanie
gabim	źle
gabim	błąd
romanin	powieść
romanin	powieści
aquitaine	aquitaine
elseif	elseif
urë	most
urë	mostek
urë	bridge
ujërat	wody
ujërat	wód
adolf	adolf
udhëtim	podróż
udhëtim	podróż
udhëtim	wyjazd
udhëtim	trip
udhëtim	wycieczka
konflikt	konflikty
konflikt	konfliktu
konflikt	konflikt
dhimbje	ból
dhimbje	bólu
dhimbje	bóle
dhimbje	cierpienie
luftoi	walczyli
luftoi	walczył
përmirësuar	poprawiony
përmirësuar	poprawy
përmirësuar	poprawione
gjenerali	generał
gjenerali	ogólny
gjenerali	ogólnie
gjenerali	ogólna
gjenerali	ogólne
frymë	oddech
frymë	oddychanie
frymë	oddycha
frymë	oddychać
frymë	oddech
castile	kastylii
artistët	artystów
artistët	artyści
artistët	wykonawcy
ndryshoi	zmieniono
ndryshoi	zmienione
ndryshoi	zmienił
ndryshoi	zmieniony
bob	bob
bob	boba
fut	wstawić
fut	wstaw
fut	wejdź
fut	enter
lexuesit	czytelnicy
lexuesit	czytniki
lexuesit	czytelników
klubet	kluby
klubet	trefl
klubet	klubów
mësuesi	nauczycielu
mësuesi	nauczyciel
mësuesi	nauczycielka
qytetar	obywatele
qytetar	obywatela
qytetar	obywatel
ekzistuese	istniejące
ekzistuese	istniejąca
ekzistuese	istniejących
ekzistuese	istniejący
pikturë	obraz
pikturë	malarstwo
pikturë	malowanie
skulptura	rzeźby
skulptura	rzeźba
skulptura	rzeźbę
skulptura	rzeźby
fjalori	słownik
fjalori	słownika
formimi	stanowiących
formimi	formacja
formimi	szyk
formimi	formacji
pullë	znaczek
pullë	pieczęć
kapur	złapany
kapur	złapana
kapur	przyłapany
kapur	złapani
kapur	złapany
kapur	złapana
kapur	złapani
kapur	schwytany
metodë	metoda
metodë	metody
metodë	sposób
dorën	rękę
dorën	dłoń
dorën	ręka
miliardë	miliard
miliardë	mld
miliardë	miliardy
commons	commons
frymëzuar	inspiracja
frymëzuar	zainspirowany
frymëzuar	inspirujące
arsim	kształcenie
arsim	edukacji
arsim	wykształcenie
arsim	edukacja
çeke	czech
çeke	czeski
çeke	czeskiej
çeke	czeskie
çeke	czeska
templates	szablony
bërthamore	nuklearne
bërthamore	jądrowa
bërthamore	nuklearna
bërthamore	jądrowe
bërthamore	nuklearny
bërthamore	jądrowej
këshilltar	doradca
këshilltar	konsultant
këshilltar	konsultanta
këshilltar	doradca
këshilltar	konsultantem
këshilltar	radny
këshilltar	radny
këshilltar	doradca
këshilltar	doradcą
duar	ręce
duar	dłonie
gradë	stopnie
gradë	stopni
gradë	stopień
pavarura	niezależny
pavarura	niezależnych
pavarura	niezależni
pavarura	niezależna
pavarura	niezależne
beogradit	belgradzie
akademike	akademickich
akademike	akademickie
petro	petro
paraardhës	poprzedzające
paraardhës	poprzednia
paraardhës	poprzedni
paraardhës	poprzednie
paraardhës	wcześniejsze
otto	otto
avni	avni
modele	wzory
modele	modeli
modele	modelki
modele	modele
modele	wzór
modele	model
modele	modelka
fati	przeznaczenia
fati	przeznaczeniem
fati	przeznaczenie
fati	losy
fati	los
fati	przeznaczenia
fati	przeznaczenie
kontrolli	control
kontrolli	sterowanie
kontrolli	kontrola
kontrolli	sprawdź
kontrolli	zaznacz
kontrolli	sprawdzanie
dru	drewno
dru	wood
dru	drewna
projektet	projektów
projektet	projekty
pulla	znaczki
personazhet	znaków
personazhet	postacie
personazhet	znaki
personazhet	postaci
personazhet	bohaterowie
personazhet	postać
muaji	miesiąc
muaji	miesiąca
muaji	miesiac
nënshkruar	podpisany
nënshkruar	podpisano
nënshkruar	podpisana
nënshkruar	podpisane
hall	hala
hall	sala
hall	holu
hall	hall
anijet	łodzi
anijet	łódki
anijet	łodzie
anijet	okręty
anijet	statki
informacioni	informacje
informacioni	informacja
kolumbia	kolumbii
kolumbia	kolumbia
shpeshta	częste
shpeshta	często
globale	globalny
globale	global
globale	globalna
globale	globalnego
globale	globalne
pamja	wizualizacje
pamja	widok
pamja	zobacz
qeveri	rządowe
qeveri	rząd
qeveri	rządowy
statistikat	statystyka
statistikat	statystyki
statistikat	statystyki
statistikat	statystyka
statistikat	statystyki
statistikat	statystyk
thuajse	prawie
katror	quad
katror	plac
katror	kwadrat
katror	kwadratowy
katror	square
katror	kwadratowe
peshkop	biskup
peshkop	bishop
peshkop	goniec
status	status
status	statusu
shmangur	uniknąć
shmangur	unikać
shmangur	unikaj
young	młoda
young	młody
young	młode
young	młodzi
young	young
përmasat	wymiary
përmasat	wielkości
përmasat	rozmiary
përhershme	stałe
përhershme	stała
përhershme	trwałe
përhershme	stały
banda	band
banda	pasmo
banda	zespołu
banda	zespół
banda	banda
banda	gangu
banda	gang
modelet	wzory
modelet	modeli
modelet	modelki
modelet	modele
modelet	wzory
modelet	schematy
modelet	wzorce
shëndetësore	zdrowie
shëndetësore	zdrowia
takim	termin
takim	randka
takim	data
takim	mianowanie
takim	spotkanie
takim	spotkania
takim	posiedzenie
takim	zebranie
takim	spotkanie
zbulimin	wykrycie
zbulimin	wykrywania
zbulimin	wykrywanie
zbulimin	odsłonięcie
zbulimin	odkrycia
zbulimin	odkrywanie
zbulimin	odkrycie
zbulimin	discovery
bimore	roślin
bimore	rośliny
bimore	roślina
kastriot	kastriot
prag	próg
prag	brink
prag	prag
prag	ewa
prag	ewo
prag	eve
prag	ewy
dokumenti	dokumenty
dokumenti	dokument
dokumenti	dokumentu
kaliforni	kalifornii
kaliforni	california
kaliforni	kalifornia
ekzistuar	istniał
ekzistuar	istniały
ekzistuar	istniała
ekzistuar	istniało
bullgare	bułgarski
udhëtimi	podróż
udhëtimi	podróży
udhëtimi	podróże
udhëtimi	podróżowanie
udhëtimi	podróże
udhëtimi	podróży
udhëtimi	podróży
udhëtimi	podróżowanie
udhëtimi	podróże
fortesa	twierdzy
fortesa	twierdza
fortesa	fortecy
fortesa	forteca
fortesa	fortu
fortesa	fort
firmosi	podpisany
firmosi	podpisano
firmosi	podpisana
firmosi	podpisane
saône	saône
arm	ręka
arm	ramię
gjith	wszystkie
gjith	wszystko
gjith	all
gjith	wszyscy
strategjike	strategicznych
strategjike	strategiczne
strategjike	strategiczny
mario	mario
famë	sława
famë	sławę
famë	sławy
monumenti	pomnik
mbledhja	zbieranie
mbledhja	kolekcja
mbledhja	zbiór
mbledhja	kolekcji
general	generał
general	ogólny
general	ogólnie
general	ogólna
general	ogólne
add	dodać
add	dodawać
add	dodaj
klube	kluby
klube	trefl
klube	klubów
fabrika	roślin
fabrika	rośliny
fabrika	roślina
fabrika	fabrykę
fabrika	fabryce
fabrika	fabryki
fabrika	fabryka
fletë	arkusz
fletë	arkusze
fletë	folie
fletë	folii
fletë	folia
fletë	liści
fletë	liść
ligjor	koroner
ligjor	legalnie
ligjor	prawny
ligjor	prawne
ligjor	legalne
personalitete	osobistości
personalitete	osobowości
zgjidhjen	rozwiązanie
zgjidhjen	roztwór
zgjidhjen	rozwiązania
goku	goku
shqiperi	albania
shqiperi	albanii
flamur	flaga
flamur	bandery
flamur	flagi
flamur	flag
flamur	flagę
flamur	banner
giuseppe	giuseppe
guide	przewodniku
guide	poradnik
guide	przewodnikiem
guide	przewodnika
guide	przewodnik
organizatat	organizacji
organizatat	organizacje
krahët	ramiona
krahët	broń
krahët	ręce
krahët	skrzydeł
krahët	skrzydełka
krahët	skrzydła
gazi	gazu
gazi	gaz
gazi	gazi
trashëguar	odziedziczył
dell	dell
dell	della
dymbëdhjetë	twelve
dymbëdhjetë	dwanaście
dymbëdhjetë	twelfth
dymbëdhjetë	dwunastej
virginia	virginia
virginia	wirginia
virginia	wirginii
mia	mia
mia	mii
note	uwaga
note	notatka
alba	alba
përkthyes	tłumacz
përkthyes	tłumacza
përkthyes	tłumacz
përkthyes	tłumacza
përkthyes	translators
përkthyes	tłumaczy
kurti	kurti
prodhimet	wyroby
prodhimet	produktów
prodhimet	produkty
keta	tych
keta	te
ball	piłkę
ball	ball
ball	piłka
ball	kula
afganistan	afganistan
afganistan	afganistanu
afganistan	afganistanie
diellor	słoneczna
diellor	słoneczny
diellor	słoneczne
përkundër	pomimo
përkundër	mimo
varrezat	cmentarze
varrezat	cmentarze
mesdhetare	śródziemnego
tashme	juz
tashme	już
kënaqur	zadowolony
kënaqur	zadowolona
kënaqur	zadowoleni
pyjet	lasu
pyjet	lasy
pyjet	lesie
pyjet	woods
pyjet	las
pyjet	lasy
pyjet	lasów
moskë	moskwy
moskë	moskwie
moskë	moskwa
tekstet	teksty
pushtuan	najechał
info	info
info	informacje
info	informacja
apple	jabłko
apple	apple
apple	jabłka
prozë	proza
pronë	własności
pronë	nieruchomości
pronë	właściwość
pronë	własność
pronë	nieruchomość
moisiu	moses
moisiu	mojżesz
moisiu	mojżesza
karbonit	węgla
karbonit	węgiel
fashiste	faszyści
fashiste	faszystowskie
botues	wydawnictwo
botues	wydawca
botues	wydawcy
botues	wydawcy
botues	wydawnictwa
botues	wydawców
trashë	gruba
trashë	tłuszczu
trashë	grubo
trashë	fat
trashë	tłuszcz
trashë	gruby
oficer	oficer
oficer	funkcjonariusz
oficer	oficerze
papritur	nagle
papritur	niespodziewane
papritur	nieoczekiwane
papritur	niespodziewany
papritur	nieoczekiwanie
papritur	nieoczekiwany
papritur	nagłe
papritur	nagła
jezusi	jezu
jezusi	jezus
trim	dzielny
trim	odważny
trim	dzielna
trim	odważna
venezuela	wenezuela
zonja	panie
zonja	pani
zonja	dama
bot	bot
naziste	naziści
naziste	nazistowskich
naziste	naziści
naziste	nazistów
ngrihet	wschodzi
poezinë	poezji
poezinë	poezja
poezinë	wiersze
drejtësi	sprawiedliwości
drejtësi	sprawiedliwość
arthur	arthur
arthur	arturze
arthur	artur
bbc	bbc
kuvend	klasztoru
kuvend	klasztor
kuvend	klasztorze
kuvend	konwencje
kuvend	konwencji
kuvend	konwent
kuvend	zjazd
kuvend	konwencja
leonardo	leonardo
matematike	matematyczne
matematike	matematyka
matematike	matematyki
matematike	matematyka
matematike	matematyki
matematike	matematyka
fitorja	wygraną
fitorja	wygrywa
fitorja	wygrana
fitorja	wygrywają
subjekt	temat
subjekt	przedmiot
subjekt	obiekt
subjekt	podmiot
titujt	nagłówki
titujt	tytułów
titujt	tytuły
diskutim	dyskusja
diskutim	omówienie
diskutim	dyskusji
diskutim	dyskusje
diskutim	dyskusję
vendosja	umiejscowienia
vendosja	umieszczenie
vendosja	umiejscowienie
vendosja	rozmieszczenia
vendosja	rozmieszczenie
green	zieleń
green	zielony
green	zielono
green	zielona
green	zielone
përcaktohet	zdecydowana
përcaktohet	ustalona
përcaktohet	ustalone
përcaktohet	zdeterminowany
përcaktohet	określone
përcaktohet	zdeterminowana
institucione	instytucji
institucione	instytucje
profesioni	zawód
profesioni	zajęcie
profesioni	zawód
territor	terytoria
territor	terytorium
ferrari	ferrari
lum	rzeki
lum	river
lum	rzeka
koncepti	koncepcja
koncepti	pojęcie
koncepti	koncepcji
aus	aus
tejet	wyjątkowo
tejet	niezwykle
tejet	ekstremalnie
tejet	niezmiernie
hyrjen	wjazd
hyrjen	wejście
hyrjen	wpis
humbja	utrata
humbja	przegrana
humbja	utrata
humbja	strata
humbja	straty
golden	złote
golden	golden
golden	złoty
golden	złota
marin	marin
themeluesi	założyciel
gëzim	radość
gëzim	radości
gëzim	joy
academy	academy
academy	akademia
academy	akademii
etnik	etnicznych
etnik	etniczne
amor	amor
blerë	kupione
blerë	kupiony
blerë	zakupione
blerë	kupione
blerë	kupił
blerë	kupiony
blerë	kupiła
eric	eryk
eric	eric
henri	henri
henri	henryka
henri	henryk
henri	henry
over	ponad
over	over
over	odbiór
përkatës	istotne
përkatës	istotna
përkatës	stosowne
përkatës	odpowiednich
varur	zależny
varur	zależne
varur	powieszenie
varur	wiszą
varur	hung
varur	powieszony
mendojnë	odzwierciedlają
mail	mail
mail	poczta
fadil	fadil
vizituar	odwiedzili
vizituar	odwiedził
vizituar	odwiedziła
futet	wprowadzone
futet	wprowadzono
futet	wprowadzony
futet	wprowadzona
djegur	spalony
djegur	spalone
djegur	spalona
djegur	spalił
djegur	spalony
djegur	spalone
djegur	spalona
mobile	mobile
mobile	mobilnej
mobile	mobilne
mobile	komórka
hodhi	rzucił
përvojë	doświadczenia
përvojë	doświadczenie
fis	plemienia
fis	plemię
fis	szczep
ulet	siada
ulet	siedzi
operative	operacyjny
operative	operacyjnych
operative	operacyjne
operative	sprawny
feudale	feudalnej
prifti	ksiądz
prifti	księdza
prifti	kapłan
prifti	księża
peru	peru
teorike	teoretyczne
portugalia	portugalia
prizreni	prizren
saktësisht	dokładnie
saktësisht	dokladnie
ani	ani
ani	annie
vlerësim	ocena
vlerësim	oceny
vlerësim	wdzięczność
vlerësim	uznanie
vlerësim	ocena
faktorët	czynniki
faktorët	współczynniki
ministrinë	ministerstwa
ministrinë	ministerstwo
detaje	detale
detaje	szczegóły
detaje	szczegół
#ffffff	#ffffff
golashënuesi	gabe
krahu	bark
krahu	ramię
krahu	ręka
krahu	ramię
krahu	skrzydło
krahu	wing
gadishullit	półwysep
manga	manga
historiani	historyk
përfshi	włączone
përfshi	uwzględnione
përfshi	dołącz
përfshi	obejmować
kryeredaktor	wydawca
kryeredaktor	redaktor
kryeredaktor	edytor
jones	jones
jones	jonesa
çmuar	cenne
çmuar	cenna
çmuar	skarb
çmuar	cenny
delhi	delhi
suedeze	szwedzki
suedeze	szwedzkie
suedeze	szwedzka
zemrat	serduszka
zemrat	hearts
zemrat	serc
zemrat	serca
kosovo	kosowo
kosovo	kosowa
ismet	ismet
krahë	skrzydeł
krahë	skrzydełka
krahë	skrzydła
ftuar	zaproszono
ftuar	zaproszone
ftuar	zaproszeni
ftuar	zaproszony
spiro	spiro
elementi	przedmiot
elementi	pozycja
elementi	element
elementi	pierwiastek
elementi	element
njohja	uznanie
njohja	rozpoznanie
njohja	rozpoznawanie
njohja	uznawanie
trajtuar	traktowanie
trajtuar	traktować
trajtuar	traktuj
trajtuar	leczyć
varret	groby
varret	grobowce
varret	groby
varret	grobów
varret	graves
palët	boki
palët	partie
palët	imprezy
palët	przyjęcia
specializuar	wyspecjalizowane
specializuar	specjalistyczne
mungon	brak
mungon	brakuje
mungon	brakujące
mungon	zaginiony
mungon	zaginął
qen	psie
qen	psy
qen	pies
qen	piesek
heinrich	heinrich
efekt	efekt
efekt	skutek
luftimet	walka
luftimet	walki
vret	zabija
roberto	roberto
realitet	rzeczywistości
