que	że
constitucional	konstytucyjnego
liceu	lyceum
intents	próby
alma	alma
germanes	sióstr
germanes	siostrzyczki
germanes	siostrami
germanes	siostry
variables	zmiennych
variables	zmienne
gregori	grzegorz
africà	africanus
africà	afrykańskie
africà	afryki
africà	afrykański
africà	afryka
africà	afrykańska
villa	willa
villa	villa
quadrats	kwadraty
responsabilitat	odpowiedzialności
responsabilitat	zobowiązanie
responsabilitat	odpowiedzialność
responsabilitat	odpowiedzialności
responsabilitat	odpowiedzialność
youtube	youtube
monarca	monarcha
testimoni	świadkowie
testimoni	świadka
testimoni	świadek
testimoni	zeznanie
testimoni	zeznania
temàtica	temat
temàtica	tematu
temàtica	zagadnienie
temàtica	temat
temàtica	motywu
temàtica	motyw
massís	masyw
alimentació	żywności
alimentació	pokarm
alimentació	żywność
alimentació	jedzenie
metalls	metale
taylor	taylora
taylor	taylor
sostre	dach
sostre	dachu
proporcionar	zapewnić
proporcionar	zapewniać
avi	dziadku
avi	dziadek
avi	dziadku
avi	dziadek
orleans	orleanie
orleans	orleanu
orleans	orlean
orleans	orlean
orleans	orleanu
pobres	biedny
pobres	biedne
pobres	biedna
votació	głosujemy
votació	głosowanie
votació	głosuj
molecular	molekularnej
pluja	deszcz
pluja	rain
brigada	brygada
brigada	brygady
típic	typowe
típic	typowa
típic	typowo
típic	typowy
judicial	sądowy
judicial	sądowej
judicial	sądowe
judicial	sądowa
generar	generuje
generar	generowanie
generar	wygenerować
generar	generować
samuel	samuela
samuel	samuel
acords	umowy
acords	porozumienia
acords	umów
determinada	zdecydowana
determinada	ustalona
determinada	ustalone
determinada	zdeterminowany
determinada	określone
determinada	zdeterminowana
rival	rywala
pagament	wypłata
pagament	zapłata
pagament	płatności
pagament	płatność
teixits	tkanki
teixits	tkanek
bibliografia	bibliografia
reaccions	reakcji
reaccions	reakcje
representat	reprezentował
representat	reprezentowane
representat	reprezentowany
representat	reprezentowana
acadèmic	akademickich
acadèmic	akademickie
lorenzo	lorenzo
prússia	prusy
permís	zezwolenie
permís	pozwolenie
permís	zezwolenie
permís	pozwolenie
dei	dei
integració	integracja
integració	integracji
integració	integrację
vestit	suknia
vestit	sukienka
vestit	sukienki
vestit	skafander
vestit	kombinezon
vestit	garnitur
marcel	marcellus
marcel	marcela
marcel	marcel
primària	podstawowy
primària	pierwotne
primària	podstawowej
primària	podstawowe
primària	podstawowa
fòssils	skamieniałości
tones	ton
cerimònia	ceremonia
cerimònia	ceremonii
cerimònia	uroczystości
cerimònia	uroczystość
panamà	panama
panamà	panamy
franz	franz
abella	abella
abella	pszczoła
abella	pszczoły
abella	bee
dispositiu	urządzenia
dispositiu	wyrób
dispositiu	urządzenie
criteri	kryterium
compositors	kompozytorów
recollir	zebrać
relacionada	powiązany
relacionada	powiązanych
relacionada	powiązane
relacionada	pokrewne
condemnat	skazany
condemnat	skazana
condemnat	skazani
cup	puchar
cup	kubek
cup	kielich
cup	cup
ciclistes	rowerzystów
triomf	triumf
penya	peña
cultiu	uprawy
cultiu	uprawa
cultiu	uprawę
cultiu	uprawa
cultiu	zbiory
cultiu	uprawy
cultiu	upraw
francs	franks
teologia	teologii
litoral	wybrzeże
administratiu	administracyjna
administratiu	administracyjny
administratiu	administracyjne
pou	pou
pou	pit
agrupació	ugrupowania
espectadors	widzowie
espectadors	widzów
espectadors	widzowie
espectadors	widzów
creador	stwórca
creador	twórca
creador	twórcy
creador	twórcą
subjecte	temat
subjecte	przedmiot
subjecte	obiekt
subjecte	podmiot
artificial	sztuczna
artificial	sztuczny
artificial	sztuczne
perspectiva	perspektywa
perspectiva	perspektywę
perspectiva	perspektywy
candidats	kandydaci
candidats	kandydatów
magdalena	magdalena
carmen	carmen
gegants	gigantów
banderes	flag
banderes	flagi
decisions	decyzje
decisions	decyzji
canvia	przełącznik
canvia	zamiana
canvia	zmiana
canvia	zmiany
canvia	zmienić
canvia	zmień
habilitat	umiejętności
habilitat	umiejętność
habilitat	włączone
habilitat	włączono
habilitat	włączony
habilitat	włączona
ajudant	asystenta
ajudant	asystent
ajudant	pomocnik
ajudant	asystentka
ajudant	pomocnika
ajudant	pomocnik
tripulació	ekipa
tripulació	załogi
tripulació	załoga
tripulació	ekipy
lineal	liniowe
air	powietrza
air	powietrze
air	air
etiòpia	etiopii
tecnologies	technologii
tecnologies	technologie
obtingut	uzyskano
obtingut	uzyskane
obtingut	otrzymana
obtingut	otrzymany
obtingut	otrzymane
temples	świątynie
palestina	palestyny
literalment	dosłownie
estocolm	sztokholmu
estocolm	sztokholmie
monjo	mnich
monjo	mnicha
monjo	monk
assumir	zakładać
assumir	zakładaj
conseqüències	skutki
conseqüències	konsekwencje
conseqüències	następstwa
grammy	grammy
jueva	żyd
jueva	żydem
jueva	żydowskie
jueva	żydowska
jueva	żydzi
jueva	żydowski
xxi	xxi
mascle	samiec
mascle	męskie
mascle	męska
mascle	męski
mascle	mężczyzna
elisabet	elżbieta
elisabet	elizabeth
passen	podanie
passen	pass
passen	przepustka
passen	przełęcz
passen	podaj
fracàs	porażki
fracàs	porażka
fracàs	niepowodzenie
fracàs	niewydolność
fracàs	awaria
atlantic	atlantyku
atlantic	atlantic
atlantic	atlantyk
atlantic	atlantycki
consens	konsensus
consens	konsensusu
green	zieleń
green	zielony
green	zielono
green	zielona
green	zielone
maurice	maurice
granota	żaba
granota	żaby
mapes	mapy
restar	odjąć
lieja	liège
fidel	wierna
fidel	wierny
fidel	wierni
fidel	fidel
madagascar	madagaskar
capítols	rozdziałów
capítols	rozdziały
arte	arte
redacció	opracowywania
fruits	owoce
fruits	owoców
casal	casal
franja	pasek
franja	strip
publicitat	reklamy
publicitat	reklama
publicitat	reklamę
transformar	przemiana
transformar	transformacja
conjunts	zestawy
conjunts	komplety
confiança	zaufanie
confiança	trust
marbre	marble
marbre	marmuru
dominar	zdominować
record	pamiątka
record	pamiątki
record	pamiątkę
començat	rozpoczęte
començat	rozpoczęto
començat	rozpoczęty
començat	zaczął
interiors	wnętrz
interiors	wnętrza
espinosa	espinosa
ànima	duszę
ànima	dusza
ànima	dusze
ànima	soul
ànima	duszy
possibilitats	możliwości
marcat	oznaczone
marcat	oznaczono
marcat	zaznaczone
marcat	oznaczony
andrés	andrés
canons	armaty
ffffff	ffffff
possessions	dobytek
mata	zabij
mata	kill
mata	mata
lima	lima
àngels	anioły
àngels	aniołowie
àngels	aniołki
àngels	aniołów
perruqueries	salony
amateur	amator
castellana	castellana
envair	najechał
teixit	tkanki
teixit	tkanka
teixit	tkanina
teixit	tkaniny
abandonat	opuszczony
abandonat	porzucona
abandonat	porzucony
abandonat	porzucone
abandonat	opuszczona
orgue	narządów
orgue	narządy
orgue	organy
orgue	organ
dvd	dvd
aprovació	zatwierdzanie
aprovació	zatwierdzenia
aprovació	homologacji
aprovació	zatwierdzenie
ric	bogata
ric	bogate
ric	rich
ric	bogaty
vegetals	warzywa
vegetals	warzyw
preparació	przygotowanie
preparació	preparat
preparació	przygotowania
preparació	przygotowywanie
virgínia	virginia
virgínia	wirginia
virgínia	wirginii
dominant	dominujące
dominant	dominującej
dominant	dominująca
dominant	dominującą
dominant	dominujący
diversitat	zróżnicowanie
diversitat	różnorodności
diversitat	różnorodność
comunistes	komunistów
comunistes	komuniści
gegant	gigant
gegant	olbrzymie
gegant	olbrzymi
gegant	olbrzym
eduardo	eduardo
executat	zrealizowane
executat	wykonany
executat	wykonane
executat	wykonywane
executat	stracony
claudi	klaudiusz
derivats	pochodne
joe	joe
joe	joego
joaquín	joaquin
joaquín	joaquín
pamplona	pamplona
doctrina	doktryna
electricistes	elektryków
rendiment	wykonanie
rendiment	skuteczność
rendiment	występ
rendiment	wydajność
rendiment	wydajności
dipòsit	depozyt
dipòsit	depozytu
dipòsit	depozyty
integrar	integracja
balaguer	balaguer
assentament	osady
assentament	ugoda
assentament	rozliczenie
assentament	osada
assentament	rozrachunku
precisió	precyzji
precisió	dokładność
precisió	precyzyjne
precisió	precyzja
precisió	dokładność
precisió	dokładności
ponts	mosty
ponts	mostów
usant	używanie
usant	użycie
usant	używając
leipzig	lipsku
famosos	sławne
famosos	znana
famosos	znany
famosos	sławny
famosos	sławna
famosos	sławy
famosos	gwiazdy
famosos	osobistości
mina	mina
mina	mine
mina	kopalnia
mina	moja
mina	mój
mina	moje
creek	creek
biologia	biologii
biologia	biologia
pal	skafander
pal	kombinezon
pal	garnitur
pres	zrobione
pres	podjęte
pennsilvània	pensylwanii
indiana	indiana
ubicació	lokalizacja
ubicació	położenie
femella	samica
femella	kobieta
femella	damskie
femella	kobiety
femella	suczka
situacions	sytuacje
ordinadors	komputery
ordinadors	komputerów
cridar	krzyczeć
cridar	wrzeszcz
cridar	krzycz
cridar	krzyk
cors	serduszka
cors	hearts
cors	serc
cors	serca
cors	korsyki
documentat	udokumentowane
dissolució	rozwiązanie
dissolució	rozpad
celebrat	utrzymywane
quadrat	plac
quadrat	kwadrat
quadrat	kwadratowy
quadrat	square
quadrat	kwadratowe
adreça	adres
escollir	wybierz
gir	twist
dificultat	trudności
dificultat	trudność
cooperació	współpracę
cooperació	współpracy
cooperació	współpraca
bíblia	biblia
bíblia	biblię
bíblia	biblii
conferències	konferencje
mart	mart
mart	marsie
mart	marsa
mart	mars
segura	segura
oferta	ofertę
oferta	oferta
oferta	oferty
emissió	transmisje
emissió	transmisja
emissió	nadawanie
emissió	transmisji
emissió	emisje
emissió	emisja
destruïda	zniszczona
destruïda	zniszczone
destruïda	zniszczony
animació	animacji
trens	pociągów
trens	pociągi
cabrera	cabrera
cita	mianowanie
cita	spotkanie
cotxes	samochody
cotxes	samochodów
gruix	gruby
gruix	grubo
gruix	gruba
gruix	grube
gruix	grubość
gruix	grubości
existent	istniejące
existent	istniejąca
existent	istniejących
existent	istniejący
afegeix	dodać
afegeix	dodawać
afegeix	dodaj
campo	campo
intercanvi	giełda
intercanvi	wymiany
intercanvi	wymiana
consciència	sumienie
consciència	sumienia
consciència	świadomością
consciència	świadomość
consciència	świadomości
preses	strzałów
preses	strzały
jackson	jackson
confirmar	potwierdzić
confirmar	potwierdzam
evident	oczywista
evident	oczywisty
evident	oczywiste
fortament	stanowczo
fortament	silnie
modificacions	modyfikacji
modificacions	modyfikacje
soldat	żołnierz
soldat	żołnierzu
acta	acta
relleus	przekaźnik
addicionals	dodatkowa
addicionals	dodatkowe
addicionals	dodatkowy
signat	podpisany
signat	podpisano
signat	podpisana
signat	podpisane
capturat	złapany
capturat	złapana
capturat	złapani
capturat	schwytany
signe	signe
signe	podpisz
signe	znak
dolor	ból
dolor	bólu
dolor	bóle
dolor	cierpienie
llenguadoc	langwedocja
terminal	terminal
tècnics	techniczne
tècnics	techniczny
tècnics	techniczna
tècnics	techników
tècnics	technicy
ideologia	ideologii
espiritual	duchowy
espiritual	duchowego
espiritual	duchowym
espiritual	duchowej
espiritual	duchowe
soprano	soprano
metal	metale
metal	metalowe
metal	metalowy
metal	metal
absolut	absolutna
absolut	bezwzględna
absolut	absolutny
absolut	bezwzględne
nba	nba
impostos	podatki
intensitat	natężenie
intensitat	intensywności
intensitat	intensywność
actius	majątek
actius	aktywów
actius	aktywa
llegat	dziedzictwo
millores	poprawa
millores	udoskonalenia
millores	ulepszenia
millores	poprawy
millores	doskonalenie
millores	usprawnienia
singular	pojedynczej
singular	pojedyncze
monte	monte
high	wysoka
high	wysokie
high	high
high	wysoki
high	wysoko
socialistes	socjalistów
vendes	sprzedaż
vendes	sprzedaży
reduït	zmniejszone
reduït	skrócony
reduït	obniżona
reduït	zmniejszona
reduït	zmniejszony
cinta	taśmy
cinta	taśma
granollers	granollers
stephen	stephen
stephen	stefan
stephen	stephena
menja	jedz
menja	jeść
marco	marco
patriarca	patriarcha
exercici	ćwiczenie
exercici	ćwiczenia
paulo	paulo
díaz	díaz
díaz	diaz
capes	warstwy
capes	warstw
alfonso	alfons
alfonso	alfonso
proporció	stosunek
proporció	proporcje
proporció	współczynnik
proporció	proporcji
proporció	proporcjonalnie
proporció	odsetek
proporció	proporcje
vilafranca	vilafranca
freqüents	częste
freqüents	często
ahmad	ahmed
ahmad	ahmad
cantar	sing
cantar	śpiewaj
associada	powiązany
associada	związany
associada	powiązane
associada	związane
legislatura	legislatura
símptomes	symptomy
símptomes	objawami
símptomes	objawy
fases	faz
fases	fazy
establerta	ustanowiono
establerta	ustanowione
establerta	ustalono
establerta	ustanowiony
negoci	biznes
negoci	interesy
negoci	business
negoci	interes
mars	marsie
mars	marsa
mars	mars
lewis	lewis
lewis	lewisa
separa	oddziela
separa	rozdziela
missatges	komunikaty
missatges	wiadomości
fam	głód
fam	głodu
rurals	wiejskich
rurals	wiejski
dirigeix	kieruje
arròs	ryż
arròs	ryżu
estable	stabilny
estable	stabilna
estable	stabilne
davis	davis
davis	davisa
negociacions	negocjacji
negociacions	negocjacje
perd	traci
perd	przegra
perd	przegrywa
rol	rola
rol	rolę
rol	roli
rol	role
guarnició	garrison
cadenes	łańcuchów
cadenes	łańcuchy
cadenes	sznurki
cadenes	strun
cadenes	struny
torí	turynie
iowa	iowa
oviedo	oviedo
circumstàncies	okoliczności
dient	powiedzenie
biblioteques	biblioteki
biblioteques	bibliotek
bretó	breton
aventures	przygody
aventures	przygód
sitges	sitges
sitges	silosy
venus	venus
venus	wenus
rivera	rivera
separats	rozdzielone
separats	oddzielone
guanya	wygrane
guanya	wygrywa
guanya	wygra
guanya	wygrywają
iugoslàvia	jugosławii
donació	darowizny
donació	darowizna
donació	dotacja
places	kwadraty
continu	ciągła
continu	ciągłe
continu	ciągły
continu	ciągłego
continu	kontinuum
adolf	adolf
eric	eryk
eric	eric
memorial	memorial
memorial	pomnik
este	este
revolucionari	rewolucyjny
canàries	kanaryjskich
catedràtic	profesor
catedràtic	profesorze
algèria	algierii
algèria	algieria
hebreu	hebrajski
uniforme	jednolite
uniforme	jednolita
uniforme	uniform
uniforme	jednolity
uniforme	mundur
incendi	ogień
incendi	pożar
vives	vives
depressió	depresji
depressió	depresja
substància	substancje
substància	substancji
substància	substancja
mir	mir
cervera	cervera
assalt	napaści
assalt	atak
assalt	napaść
assalt	napad
investigadors	naukowcy
investigadors	badacze
investigadors	naukowców
seminari	seminarium
seminari	seminaria
seminari	seminarium
single	jednolitego
single	single
single	pojedynczy
single	singiel
single	pojedyncze
regulars	zwykły
regulars	regularne
regulars	regularnie
regulars	regularny
roc	ocr
roc	roc
mike	mike
mike	mika
informar	informuje
informar	poinformować
informar	poinformuj
aplica	zastosować
aplica	stosować
governant	władcę
governant	władcą
governant	linijki
governant	władca
oral	ustne
oral	doustne
oral	doustnie
minnesota	minnesota
estètica	estetyka
álvarez	alvarez
anne	anne
anne	anna
anne	ania
assumptes	sprawach
passió	pasję
passió	pasja
passió	namiętność
passió	pasji
passió	namiętności
mater	mater
forn	piec
ray	ray
ones	fal
ones	fale
cao	cao
andrea	andrei
andrea	andrea
indústries	industries
miller	miller
miller	millera
èpoques	epok
repressió	represji
repressió	represje
santos	santos
voluntaris	chętnych
voluntaris	ochotnicy
voluntaris	wolontariuszy
voluntaris	ochotników
himne	hymn
himne	hymn
croàcia	chorwacji
croàcia	chorwacja
admissibilitat	dopuszczalności
ana	ana
pascual	pascual
springer	springer
parlant	mówienie
parlant	mówiąc
parlant	mówienie
legió	legion
legió	legia
puntuació	rating
puntuació	ocena
puntuació	ranking
puntuació	wynik
tancs	zbiorniki
tancs	czołgi
tancs	cysterny
bomba	bomby
bomba	bomba
microsoft	microsoft
marne	marne
marne	marna
nomenament	mianowanie
nomenament	spotkanie
pavelló	pawilon
bolívia	boliwii
retrats	portrety
pilars	filarów
amant	kochanka
amant	kochankiem
amant	kochanek
restaurar	przywrócić
restaurar	przywrócenie
matemàtica	matematyki
matemàtica	matematyka
matemàtica	matematykę
matemàtica	matematyki
matemàtica	matematyka
matemàtica	matematyki
matemàtica	matematyka
pacients	pacjenci
pacients	pacjentów
gasos	gazy
destí	przeznaczenia
destí	przeznaczeniem
destí	przeznaczenie
kong	kongu
kong	kong
subsp	subsp
cichlids	pielęgnic
ciudad	ciudad
asteroides	asteroidy
exactament	dokładnie
exactament	dokladnie
maryland	maryland
pèrdues	strat
pèrdues	straty
traduccions	tłumaczeń
traduccions	tłumaczenia
convenció	konwencje
convenció	konwencji
convenció	konwent
convenció	zjazd
convenció	konwencja
consells	podpowiedzi
consells	porady
consells	końcówki
consells	wskazówki
enginyers	inżynierowie
enginyers	inżynieria
enginyers	inżynierów
mòdul	modułu
mòdul	moduł
intervenir	interweniować
corba	krzywa
corba	krzywej
corba	krzywą
fulla	liści
fulla	liść
cordes	lin
cordes	liny
maine	maine
creix	rośnie
hoquei	hokej
hoquei	hokeja
setanta	siedemdziesiąt
silva	silva
dieta	dieta
dieta	diety
mundo	mundo
indi	indyjskie
indi	indian
indi	indianin
indi	indyjska
indi	indyjski
indi	indi
continuïtat	ciągłości
continuïtat	ciągłość
césar	cesar
césar	césar
talla	cięcie
designar	wyznaczają
designar	wyznaczyć
anti	anty
planetes	planet
planetes	planety
confondre	mylić
inicials	inicjały
rellevant	istotne
rellevant	istotna
rellevant	stosowne
rellevant	odpowiednich
anvers	antwerpii
agències	agencje
agències	agencji
delegació	przedstawicielstwo
delegació	delegacja
delegació	delegacji
delegació	przedstawicielstwa
rené	rené
rené	rene
solucions	roztwory
solucions	rozwiązania
solucions	rozwiązań
inspiració	inspiracja
