மற்றும்	in
அடியார்கள்	služabniki
அடியார்கள்	sluge
அடியார்கள்	služabnike
ஹம்	hum
தோற்றங்கள்	podobe
தோற்றங்கள்	slike
தோற்றங்கள்	slik
புன்னகை	nasmeh
புன்னகை	nasmešek
சைரஸ்	cyrus
கால்களை	noge
கால்களை	nog
கால்களை	nogice
கால்களை	nogi
பரிமாணம்	razsežnost
பரிமாணம்	dimenzija
இவான்	ivan
இவான்	ivana
இவான்	evan
லில்லி	lilly
லில்லி	lili
லில்லி	lili
லில்லி	lily
வார்த்தைகளை	besed
வார்த்தைகளை	besede
முன்பதிவு	rezervacije
முன்பதிவு	rezerva
முன்பதிவு	rezervo
முன்பதிவு	rezerve
குறிப்பிடவில்லை	določeno
எடையை	težo
எடையை	utež
எடையை	teža
பராமரிக்க	ohrani
கியூரி	curie
கட்டமைக்கப்பட்ட	strukturiran
கட்டமைக்கப்பட்ட	strukturiranih
பிரெட்	brett
பிரெட்	fred
பாரா	para
அவளின்	njej
அவளின்	njo
அவளின்	njen
அவளின்	her
அவளின்	njena
கொம்புகள்	rogovi
கொம்புகள்	rogov
கொம்புகள்	rogove
அகராதிகள்	slovarji
அணிய	obleči
அணிய	obleci
அணிய	nositi
உருகுவே	urugvaj
சோப்ரா	chopra
நிபந்தனை	pogoj
நிபந்தனை	stanje
அச்சுப்பொறிகள்	tiskalniki
பின்னம்	frakcija
மீட்டரில்	challenger
போராடினார்	boril
டேல்	dale
எஸ்டேட்	posest
எஸ்டேட்	posestvo
ஓடை	tok
ஓடை	potok
ஊற்று	vodnjak
ஊற்று	fontana
விளையாடுபவர்	igralec
விளையாடுபவர்	predvajalnik
விளையாடுபவர்	igralca
விளையாடுபவர்	igralci
விளையாடுபவர்	igralca
விளையாடுபவர்	igralce
விளையாடுபவர்	akterji
விமானத்தை	ravnina
விமானத்தை	letalo
வெங்காயம்	čebula
வெங்காயம்	čebulo
வெங்காயம்	čebule
வெங்காயம்	čebula
வெங்காயம்	čebule
விசைகள்	ključe
விசைகள்	tipke
விசைகள்	ključi
விசைகள்	sprožilec
விசைகள்	sproži
விளையாடுகிறார்	igrajo
விளையாடுகிறார்	predvajanje
விளையாடுகிறார்	igranje
பலரை	izbrala
பலரை	izbral
அழிப்பு	čiščenje
நுண்ணுயிரியல்	mikrobiologija
மஞ்சு	manchu
அன்றாடம்	dnevno
அன்றாடம்	dnevna
அன்றாடம்	dnevni
சக்கரங்கள்	kolesa
நிவாரணம்	lajšanje
நிவாரணம்	oprostitev
நிவாரணம்	olajšanje
நாடா	trak
நாடா	kaseta
பூச்சு	mavca
பூச்சு	mavec
முகாமில்	kampa
முகாமில்	kamp
முகாமில்	kampu
குறைந்துள்ளது	zmanjšanje
குறைந்துள்ளது	znižanje
மாலிப்டினம்	molibdena
தீர்ப்பை	sodba
தீர்ப்பை	presoja
வைத்திருந்தது	obdržal
தோ	pro
அங்க	anga
முகவரியை	naslov
வோல்ட்	volt
பைன்	bor
பைன்	pine
வாரன்	warren
நிறுவுதல்	namestitev
நிறுவுதல்	vgradnja
நிறுவுதல்	montaža
டவர்	stolp
டவர்	tower
தனியுரிமை	zasebnosti
தனியுரிமை	zasebnost
அணிவகுப்பு	parada
அணிவகுப்பு	parade
அணிவகுப்பு	parado
ஆன்டர்சன்	anderson
கேமரா	fotoaparat
கேமரா	kamera
கேமரா	kamero
இறுதியான	končna
இறுதியான	končni
போக்குகள்	trendi
போக்குகள்	gibanja
போக்குகள்	trende
சாலமன்	salomon
சாலமன்	solomon
மட்டை	netopir
மட்டை	bat
கார்ட்டூன்	risanko
கார்ட்டூன்	risanka
சிந்தனையாளர்	mislec
சிகரெட்	cigareti
சிகரெட்	cigareta
சிகரெட்	cigareto
சிகரெட்	cigareti
சிகரெட்	cigaret
சிகரெட்	cigarete
காரம்	pekoča
காரம்	pekoče
வேன்	kombi
வேன்	van
மூத்தவர்	senior
மூத்தவர்	starejši
மூத்தவர்	višji
வெண்ணெய்	masla
வெண்ணெய்	maslo
மரியாள்	magdalena
சிங்கர்	pevka
சிங்கர்	singer
சிங்கர்	pevec
இடையிலுள்ள	pristnost
இடையிலுள்ள	verodostojnost
இடையிலுள்ள	pristnosti
நிழல்கள்	senc
நிழல்கள்	sence
கலவரங்கள்	nemiri
கலவரங்கள்	nemirov
ஆர்சனல்	arsenal
வின்ஸ்டன்	winston
குடிசை	hut
புதுப்பிக்கப்பட்டது	posodobljen
புதுப்பிக்கப்பட்டது	posodobljeno
புதுப்பிக்கப்பட்டது	posodobljena
அனிமேஷன்	animirani
அனிமேஷன்	anime
தேரை	krastača
மகேஷ்	mahesh
மூவி	film
கொள்வனவு	nakupovanje
பேரிடர்	katastrofe
பேரிடர்	katastrofa
பேரிடர்	polomija
எறும்புகள்	mravlje
தட்டி	pipe
உபயோகம்	uporaba
உபயோகம்	uporabnost
உபயோகம்	pripomoček
மெழுகு	vosek
வெளிப்புறம்	zunanjost
வெளிப்புறம்	zunanjosti
ஹாக்	jastreb
ஹாக்	hawk
ஹாக்	sokol
ஹாக்	hawke
காய்ந்த	suha
காய்ந்த	suhi
காய்ந்த	suhe
காய்ந்த	posuši
காய்ந்த	suho
பயங்கரவாத	groza
பயங்கரவாத	teror
பயங்கரவாத	groze
செயற்பட	funkcionalne
செயற்பட	funkcionalno
செயற்பட	funkcionalna
செயற்பட	funkcionalni
சொத்துரிமை	lastništvo
ஹான்ஸ்	hans
பட்டர்	masla
பட்டர்	maslo
ராணா	rana
அனுபவத்தை	doživetje
அனுபவத்தை	izkušnja
அனுபவத்தை	izkušenj
அனுபவத்தை	izkušnje
ஆசான்	mentorja
ஆசான்	mentor
குறைந்தளவு	konzervativne
ரொனால்டோ	ronaldo
செய்தாலும்	karkoli
சக்திவாய்ந்த	močan
சக்திவாய்ந்த	močni
சக்திவாய்ந்த	močno
சக்திவாய்ந்த	mogočna
சக்திவாய்ந்த	močna
திங்கட்கிழமை	ponedeljek
தனிநபர்கள்	posamezniki
தனிநபர்கள்	posameznike
தனிநபர்கள்	posameznikov
ஆண்குறி	penis
ஆண்குறி	penisa
டெர்ரி	terry
படைத்தவர்	stvarnika
படைத்தவர்	ustvarjalec
படைத்தவர்	stvarnik
மண்டேலா	mandela
கொள்கலன்	vsebnost
கொள்கலன்	vsebina
கொள்கலன்	vsebine
கொள்கலன்	zabojnik
கொள்கலன்	posoda
இப்ராகிம்	ibrahim
அடிப்படைகள்	osnove
கூந்தல்	dlake
கூந்தல்	lasje
கூந்தல்	lase
மறையும்	skrij
அருமை	fantastični
அருமை	fantastična
அருமை	fantastičen
அருமை	fantastično
அருமை	lep
அருமை	prijetno
அருமை	lepo
இயங்கியல்	operativno
இயங்கியல்	operativnih
இயங்கியல்	operativna
மகனே	sinko
மகனே	sine
மகனே	sin
மகனே	son
தலையீடு	intervencija
தலையீடு	intervencijo
தலையீடு	posredovanje
தலையீடு	intervencije
கரிய	temnejše
குழப்பங்கள்	konflikti
குழப்பங்கள்	spori
குழப்பங்கள்	spopadi
குழப்பங்கள்	navzkrižje
குழப்பங்கள்	spor
குழப்பங்கள்	konflikt
குழப்பங்கள்	spopad
விருப்பப்படி	običaj
உள்ளடக்கங்கள்	vsebina
உள்ளடக்கங்கள்	vsebine
இரக்கம்	sočutje
இரக்கம்	sočutja
வானவில்	mavrica
வானவில்	mavrico
ஓசியானியா	oceaniji
கிரோன்	crohnovo
யாங்	jang
யாங்	yang
எட்வார்ட்	edvard
எட்வார்ட்	edward
நகை	jewel
நகை	dragulj
நகை	nakit
கமிஷன்	komisija
கமிஷன்	provizija
ஆலோசனைகள்	predloge
ஆலோசனைகள்	predlogi
சொந்தம்	lastno
சொந்தம்	lastne
சொந்தம்	lastna
சொந்தம்	lastni
தொடும்	dotika
தொடும்	ganljivo
ஆரோக்கியம்	zdravje
ஆரோக்கியம்	zdravja
பாஸ்பரஸ்	fosforja
பாஸ்பரஸ்	fosfor
மாறிகள்	spremenljivka
மாறிகள்	spremenljivo
மாறிகள்	spremenljiva
மாறிகள்	spremenljivke
நுண்ணோக்கி	mikroskop
ஐசக்	isaac
வாழ்வது	živeti
வாழ்வது	živel
வாழ்வது	živela
வெற்றிபெற்று	zmagali
வெற்றிபெற்று	zmagala
வெற்றிபெற்று	zmagal
