את	te
אמסטרדם	amszterdami
וואלה	walla
בילי	billy
בילי	billie
מחצית	félidőben
מחצית	félidő
מחצית	fele
חנויות	boltok
חנויות	boltokban
חנויות	üzletek
חנויות	boltok
חנויות	boltokban
חנויות	üzletek
השמינית	nyolcadik
פלסטיני	palesztin
הדוקטורט	doktori
הדוקטורט	doktori
הדוקטורט	phd
נט	nat
מפות	térkép
מפות	térképeket
מפות	térképek
אפולו	apollo
אפולו	apolló
נוצרי	keresztény
נוצרי	christian
נוצרי	keresztények
מוטי	moti
מציאות	valóság
השדרה	gerincvelő
השדרה	gerinc
סובייטי	szovjetek
סובייטי	szovjet
יציבות	stabilitás
יציבות	stabilitása
יציבות	stabilitási
אגסי	agassi
כמורה	papság
הלגיון	légió
מתנדבים	önkéntesek
מתנדבים	önkéntes
רץ	futó
רץ	futás
רץ	fut
רץ	futó
רץ	futok
לשחזר	visszaállítani
לשחזר	helyreállítása
לשחזר	visszaállítása
אחמד	ahmed
אחמד	ahmed
אחמד	ahmad
לנצל	kihasználják
טיפוסי	jellemző
טיפוסי	tipikus
טיפוסי	jellegzetes
מצליחה	sikeres
מצליחה	sikeresen
ענפי	ágak
ענפי	fiókok
רשויות	hatóságok
למדו	tanulni
למדו	tanuljon
למדו	tanul
שטרן	szigorú
שטרן	stern
מוזיקאי	zenész
מנחה	moderátor
מנחה	műsorvezető
מנחה	fogadó
מנחה	házigazda
מנחה	műsorvezető
מנחה	útmutatók
טיסות	járatok
יצור	lény
יצור	teremtmény
לפרוש	nyugdíjba
פשע	bűnözés
פשע	bűn
פשע	bűntény
פשע	bűncselekmény
פשע	bűncselekmények
בתשובה	bűnbánatot
הכבד	máj
אישר	megerősített
אישר	megerősítve
אישר	megerősítette
אישר	igazolt
השיג	teljesült
השיג	megvalósult
השיג	elért
ראייה	látomás
ראייה	elképzelés
ראייה	látás
ראייה	bizonyíték
ראייה	bizonyítékok
סוכר	cukor
סוכר	cukrot
סוכר	cukorral
וייס	weiss
פירוט	bontás
הטכנולוגיה	technológia
הטכנולוגיה	technika
טבעית	természetes
אמרה	said
אמרה	mondta
אמרה	emre
קרינה	sugárzás
קרינה	carina
הגיש	benyújtott
הגיש	benyújtott
תופעת	jelenség
בונה	épület
בונה	hód
בונה	építő
בונה	építész
בונה	konstruktív
תקופות	időszakok
רמון	ramón
רמון	ramone
רמון	ramón
רמון	ramon
שורש	gyökér
ארי	ari
סקירה	áttekintése
סקירה	áttekintés
סקירה	felülvizsgálat
סקירה	kritika
הצדק	igazságszolgáltatás
הצדק	igazság
שלבים	szakaszok
שלבים	szakaszok
שלבים	lépcső
שלבים	lépcsők
שלבים	lépések
שלבים	lépés
שלבים	lépéseket
רשום	bejegyzett
רשום	regisztrált
רשום	nyilvántartott
רשום	nyilvántartás
רשום	regisztrálj
רשום	regisztráció
רשום	felsorolt
פורט	kikötők
פורט	kikötő
פורט	port
פורט	erőd
פורט	fort
העתיקות	régiségek
שלל	zsákmányt
שלל	zsákmány
שלל	zsákmány
שלל	trófeák
אימה	horror
אימה	rémület
אימה	borzalom
פורמט	formátuma
פורמט	formátum
נחשף	felfedte
נחשף	kitett
מודעות	hirdetések
מודעות	hirdetés
מודעות	hirdetéseket
מודעות	tudatosság
ספרדים	spanyolok
פיל	phil
פיל	elefánt
פיל	elefántok
איסוף	gyűjtés
איסוף	gyűjteni
איסוף	pickup
איסוף	összegyűlt
איסוף	gyülekező
איסוף	összejövetel
איטלקית	olasz
איטלקית	olaszország
מכונת	gépezet
מכונת	gép
חיובית	pozitívak
חיובית	pozitív
מיקי	mickey
מיקי	micky
ניקוד	pontszám
הסובייטים	szovjetek
לפרק	hatástalanítani
לקנות	vegyél
לקנות	venni
לקנות	vásárol
לקנות	megvásárolni
הורים	szülei
הורים	szülők
הורים	szüleim
קודמים	előző
קודמים	korábbi
הרווארד	harvard
ערכה	szerkesztett
ערכה	készlet
ערכה	kit
תיעוד	dokumentáció
צליל	hang
צליל	hangot
סרטון	videó
סרטון	video
סרטון	videót
עיתונים	újság
עיתונים	lapok
עיתונים	újság
עיתונים	újságok
עיתונים	papírokat
עיתונים	papírok
מקלט	menedéket
מקלט	menedék
מקלט	szentély
מקלט	menedék
מקלט	menedék
מקלט	menekültügyi
מקלט	menedékjog
מקלט	menedék
מקלט	fogadó
מקלט	címzett
מקלט	vevő
התחילה	kezdődött
התחילה	kezdte
התחילה	elkezdődött
מצביע	szavazás
מצביע	szavazati
מצביע	szavazó
מצביע	vizsla
מצביע	mutató
מחולק	osztva
מחולק	megosztott
מחולק	megosztva
הקוראים	olvasók
הקוראים	olvasó
טועה	rossz
טועה	helytelen
טועה	tévedés
היער	erdei
היער	erdő
היער	erdők
הרגיל	szokásos
טייס	pilóta
טייס	pilot
קר	hidegen
קר	hideg
קר	kerr
שרידים	megmarad
שרידים	ereklyéket
יוליוס	julius
משמעותיים	jelentős
משמעותיים	szignifikáns
הווארד	howard
נערה	kislány
נערה	csaj
נערה	lány
נעמי	naomi
הגר	hagar
התחתית	metró
שים	rakd
שים	tedd
דרש	követelte
דרש	követelt
יסודי	alapos
קייב	kijevi
טנק	tartály
טנק	tank
תצפית	észrevétel
תצפית	megfigyelés
שרשרת	nyakláncot
שרשרת	nyaklánc
שרשרת	lánc
התחום	domain
התחום	tartomány
מומחים	szakértők
מומחים	szakemberek
מומחים	szakértők
תקיפה	támadás
תקיפה	támadás
פסיכולוגיה	pszichológiai
פסיכולוגיה	pszichológia
רקטות	rakétákat
רקטות	rakéták
עוצמה	intenzitás
עוצמה	intenzitása
עוצמה	erőt
עוצמה	erő
עוצמה	erőteljes
עוצמה	erős
עוצמה	energia
עוצמה	erő
עוצמה	power
עוצמה	hatalom
אנימציה	animáció
נדרשת	szükséges
האיסור	tilalom
ספציפי	specifikus
ספציפי	konkrét
זרות	külföldi
זרות	kül
זרות	külföldiek
פיקסלים	képpontok
פיקסלים	képpont
הזיתים	olajbogyó
תהליכי	folyamatok
תהליכי	eljárások
אומות	nemzetek
הטורקים	törökök
מילות	szavakat
מילות	szavak
חרדים	aggódó
חרדים	nyugtalan
נשר	sas
נשר	eagle
נשר	keselyű
נלחם	harcok
נלחם	harc
נלחם	harcol
נלחם	küzdelem
נלחם	verekedés
נלחם	harcolni
העולה	emelkedő
העולה	emelkedik
פצצות	bomba
פצצות	bombák
פצצות	bombákat
אדי	eddie
אדי	eddy
אדי	addy
עורר	kiváltott
פיזיקה	fizika
קריטריונים	kritérium
קריטריונים	szempontok
קריטריונים	kritériumok
קרול	krull
קרול	carol
קרול	carroll
קרול	carole
הצבעת	szavaztam
הצבעת	szavazott
שגוי	helytelen
שגוי	rossz
שגוי	helytelen
אזרחית	civil
אזרחית	polgári
אזרחית	polgár
אזרחית	állampolgár
אזרחית	polgárok
אזרחית	civil
אזרחית	polgári
מתקדמים	fejlett
מתקדמים	haladó
מתקדמים	előrehaladott
מילון	szótár
התקפה	támadás
התקפה	sértő
התקפה	támadó
שמשון	samson
חמאס	hamász
מילולית	szóban
מילולית	szóbeli
מכה	ütés
מכה	találat
יורו	euró
יורו	euróban
יורו	euro
יורו	euró
האנושות	emberség
האנושות	emberiség
האנושות	emberiség
הפיק	termelt
הפיק	gyártott
הפיק	előállított
מנתה	menta
המייסדים	alapítók
המייסדים	alapító
לבדו	egyedül
להקה	band
להקה	banda
להקה	együttes
להקה	zenekar
הרברט	herbert
פס	csík
קשיים	nehézségek
קשיים	nehézséget
קשיים	nehézség
קשיים	nehézségekkel
קשיים	nehézségek
קשיים	nehézségei
קשיים	nehézség
חפץ	objektum
חפץ	tárgy
אנרי	henri
וולטר	walter
מחפש	néz
מחפש	keresem
מחפש	kereső
מחפש	keresés
מוסיף	növeli
כלכלת	gazdaság
כלכלת	gazdaságos
מרכיב	alkatrész
מרכיב	összetevő
מרכיב	komponens
מרכיב	alkotóelem
עמים	népek
יישום	végrehajtás
יישום	végrehajtására
יישום	megvalósítás
יישום	kérelem
יישום	alkalmazás
יישום	jelentkezés
יישום	app
יישום	alkalmazás
השתתפות	szakorvos
השתתפות	részvétel
נמכר	eladva
נמכר	eladott
נמכר	elkelt
דמיון	képzelet
דמיון	fantázia
דמיון	hasonlóság
דמיון	hasonlóság
דמיון	hasonlóságot
תאוריות	elméletek
חנות	műhely
חנות	üzlet
חנות	bolt
חנות	vásárlás
חנות	áruház
חנות	üzlet
חנות	bolt
קורבנות	áldozatok
קורבנות	áldozatai
אושר	megerősített
אושר	megerősítve
אושר	megerősítette
אושר	igazolt
אושר	engedélyezett
אושר	jóváhagyott
אושר	boldogság
אושר	boldogságot
מצביעים	szavazók
מצביעים	szavazó
פיזית	fizikailag
פיזית	fizikai
פיזית	fizikai
מוצלח	sikeres
מוצלח	sikeresen
הול	terem
הול	hall
הול	csarnok
לסגת	visszavonják
לסגת	visszavonulás
אופוס	opus
הפוך	visszafelé
הפוך	hátrafelé
הפוך	fordítva
הפוך	fordított
פטריק	patrik
פטריק	patrick
קלארק	clarke
קלארק	clark
שיגור	kilövés
שיגור	indítás
ההורים	szülei
ההורים	szülők
ההורים	szüleim
שכבת	aludtam
שכבת	aludt
שכבת	aludtak
אחראית	felelősségteljes
אחראית	felelős
פולחן	szekta
פולחן	rituálé
פולחן	szertartás
פולחן	rituális
פולחן	szentség
עומק	mélység
מוזר	fura
מוזר	furcsa
מוזר	különös
מוזר	furcsa
מוזר	páratlan
מוזר	furcsa
תועלת	haszon
תועלת	előny
הדלק	tüzelőanyag
הדלק	üzemanyag
מהנדס	mérnök
לשתף	részesedése
לשתף	megosztás
לשתף	részesedés
מפנה	fordulok
ריקה	üresek
ריקה	üres
ריקה	üresen
ריקה	rica
המתחם	összetett
המתחם	vegyület
פחמן	szén
תפיסה	elfogni
תפיסה	elképzelés
תפיסה	koncepció
תפיסה	fogalom
תפיסה	felfogás
תפיסה	érzékelés
תפיסה	kapás
תפיסה	elkapni
תפיסה	fogás
פרנסואה	francois
פרנסואה	françois
פרנסואה	francois
פרנסואה	françois
מוצגת	megjelenített
התחתן	házas
התחתן	házasok
הקבוע	állandó
הקבוע	folyamatos
המתיישבים	telepesek
חשובות	fontos
חולה	beteg
חולה	páciens
חולה	türelmes
חולה	beteg
חולה	beteg
חולה	betegek
נחנך	felavatott
משתתף	résztvevő
משתתף	részvétel
להקל	megkönnyítése
פרשים	lovasság
הרבי	herbie
תומכים	támogató
תומכים	támogatók
תומכים	támogatói
חשיבה	gondolkodás
חשיבה	gondolkodik
חשיבה	gondolkodom
חשיבה	gondolkodó
הטירה	vár
הטירה	várban
הטירה	castle
הטירה	kastély
רלוונטי	vonatkozó
רלוונטי	releváns
רלוונטי	relevánsak
רלוונטי	lényeges
רלוונטי	alkalmazandó
רלוונטי	alkalmazható
הסעודית	arábia
ניסן	nissan
מינוי	kinevezés
מינוי	időpont
מינוי	előfizetés
האזרח	polgár
האזרח	állampolgár
האזרח	polgárok
התקפות	támadások
התקפות	támad
התקפות	támadásokat
מקצועות	szakmák
מקצועות	foglalkozások
נגזר	származtatott
נציגים	képviselői
נציגים	képviselők
נציגים	küldöttek
פיקוח	kontroll
פיקוח	irányítás
פיקוח	vezérlő
פיקוח	ellenőrzési
פיקוח	ellenőrzés
פיקוח	felügyelet
כלבים	kutyák
כלבים	kutyáknak
כלבים	kutya
נסגר	bezárja
נסגר	zár
נסגר	bezár
נסגר	záró
נסגר	zárás
נסגר	zárom
הגזע	faj
הגזע	futam
הגזע	verseny
דחה	csökkenés
דחה	visszaesés
דחה	elutasított
דחה	elutasítva
דחה	elutasított
דחה	elutasítva
דחה	elutasította
מרחבי	térbeli
לינקולן	lincoln
ליין	lane
ליין	sáv
ליין	layne
התאמה	egyező
התאמה	mérkőzés
התאמה	egyezés
התאמה	találat
התאמה	meccs
התאמה	gyufa
התאמה	egyezik
התאמה	egyező
כלא	börtön
כלא	börtönbe
כלא	börtön
כלא	börtönben
מימן	hidrogén
אנוש	ember
אנוש	emberi
תכנות	programozás
תכנות	programozási
להגדיל	növekedés
להגדיל	növelése
להגדיל	emelkedés
להגדיל	növelje
מנהיגים	vezetői
מנהיגים	vezetők
שוטרים	zsaruk
שוטרים	rendőrök
שוטרים	rendőrök
שוטרים	tisztek
מיכאיל	mihail
השרים	miniszterek
הציגה	bevezetett
הציגה	bemutatott
מוזמן	meghívott
מוזמן	meghívva
הדרכה	iránymutatás
הדרכה	útmutatást
הדרכה	útmutató
הדרכה	útmutatás
הדרכה	utasítás
הדרכה	bemutató
קים	kim
הונגרית	magyarul
הונגרית	magyarok
הונגרית	magyar
הונגרית	hungarian
רכוש	ingatlan
רכוש	tulajdon
רכוש	ingatlanok
רכוש	tulajdonság
גברת	hölgy
מנועי	hajtóművek
מנועי	hajtómű
מנועי	motorok
התערבות	beavatkozás
התערבות	intervenciós
התערבות	intervenció
שנבחר	kijelölt
שנבחר	kiválasztva
שנבחר	kiválasztott
אולפני	studios
געש	vulkán
הדיונים	tanácskozás
שלושים	harminc
שלושים	thirty
בובות	bábok
בובות	bábuk
בובות	babák
בובות	babákat
טעויות	hibák
טעויות	hibákat
הוליווד	hollywood
הוליווד	hollywoodban
הוליווד	hollywoodi
האומות	nemzetek
אנדרו	andrás
אנדרו	andrew
מצרי	egyiptomi
זנב	farka
זנב	farok
חומות	brown
חומות	barna
חומות	falak
חומות	falakat
העור	bőre
העור	bőr
רובע	borough
רובע	kerület
ספרדי	spanyolul
ספרדי	spanyolok
ספרדי	spanyol
נאום	beszéde
נאום	beszéd
אגן	medence
משאבים	erőforrások
משאבים	erőforrás
משאבים	források
עתיקים	ősi
עתיקים	ős
עתיקים	ókori
ניגן	játszott
ניגן	játszottam
פרנסיס	feri
פרנסיס	francis
פרנסיס	ferenc
פרנסיס	frances
למות	haldokló
למות	haldoklik
למסקנה	kötött
למסקנה	megkötött
לדמות	szimulálni
ברכת	áldás
ברכת	áldást
אנדרטה	emlékmű
הבדלים	különbségek
הבדלים	eltérések
עורכת	szerkesztője
עורכת	szerkesztő
ניסתה	próbálta
ניסתה	próbáltam
קובה	kubában
קובה	kuba
נעה	költözés
נעה	mozgó
נעה	mozog
שיקום	rehab
שיקום	rehabilitáció
שיקום	helyreállítási
שיקום	helyreállítása
שיקום	rehabilitáció
שיקום	rehabilitációs
שיקום	újjáépítési
טכנולוגיות	technológiák
חומצה	savat
חומצה	lsd
חומצה	sav
חומצה	savas
הביתה	otthon
הביתה	itthon
הביתה	haza
מפורט	részletesen
מפורט	részletes
מפורט	részletezett
מרק	leves
מרק	levest
מרק	mark
שיעורי	leckéket
סוכן	ügynök
רוזוולט	roosevelt
פאול	paul
פאול	pál
הפרסים	perzsák
ביצעו	végrehajtott
ביצעו	elvégzett
חקיקה	jogszabályok
חקיקה	jogszabály
חקיקה	jogalkotás
דלקת	gyulladás
אדמירל	admirális
פתוחים	nyitva
הרג	megölt
הרג	megölte
הרג	gyilkol
הרג	gyilkolás
אזרח	civil
אזרח	polgári
אזרח	polgár
אזרח	állampolgár
אזרח	polgárok
פינה	sarkon
פינה	kanyar
פינה	sarok
פינה	pina
נכתבה	megírva
נכתבה	írásbeli
נכתבה	írta
נכתבה	írott
מסמך	okmány
מסמך	okirat
מסמך	dokumentum
המוצר	termék
המועמדים	jelöltek
ארון	aaron
ארון	áron
ארון	szekrény
ארון	kabinet
ארון	szekrény
מילואים	tartalékok
מילואים	tartalék
מילואים	tartalék
מילואים	tartalékot
אווה	eva
אווה	éva
אווה	ava
ויכוח	érvelés
ויכוח	érv
ויכוח	vita
נבה	genfi
אובמה	obama
נפצעו	sérültek
נפצעו	sérült
נפצעו	megsérült
חמצן	oxigén
חמצן	oxigént
פצועים	sérültek
פצועים	sérült
