dhe	そして
fikut	イチジク
dhitë	ヤギ
hidraulike	配管
mancini	マンチーニ
pesta	フィフス
shikime	ビュー
kerkoni	シーク
pakistanez	パキスタン
plazhe	ビーチ
bowie	ボウイ
ulja	着陸
ulja	上陸
zgjatje	拡張
zgjatje	延長
zgjatje	内線
trauma	トラウマ
trauma	外傷
lakër	キャベツ
financimi	融資
dam	ダム
qershi	サクランボ
qershi	チェリー
qershi	サクランボ
qershi	さくらんぼ
shkurret	低木
shkurret	低木
shkelja	違反
shkelja	侵害
konsullata	領事館
edukata	教育
edukata	学歴
crazy	クレイジー
fli	fli
fli	睡眠
fli	眠る
fli	スリープ
evolucion	進化
evolucion	evolution
sharif	シャリフ
vilën	コテージ
riviera	riviera
horizontin	地平線
horizontin	ホライズン
horizontin	水平線
seinem	seinem
monopol	独占
ekuipazhi	クルー
thepisur	ギザギザ
veturat	カーズ
jehovait	エホバ
tob	tob
persekutuar	迫害
amo	amo
senat	元老院
cool	クール
cool	涼しい
mika	マイカ
mika	美香
mika	ミカ
pad	パッド
perpignan	ペルピニャン
komoret	コモロ
llogaritëse	電卓
llogaritëse	計算機
aeroplanë	航空機
aeroplanë	飛行機
horst	ホルスト
gjalpi	バター
sharon	シャロン
rripa	ベルト
pretendimin	債権
pretendimin	主張
pretendimin	取得
theo	セオ
theo	テオ
paramount	パラマウント
nafte	石油
nafte	オイル
wallis	ウォリス
derdh	こぼす
rrezikon	リスク
dans	dans
zëvendësojë	置換
mohimin	否定
iis	iis
sana	サナ
ever	ever
borxhe	債務
hedhura	出演
hedhura	キャスト
hedhura	ギプス
mesha	ミサ
mesha	質量
tas	ボウル
dim	薄暗い
mëlçi	レバー
mëlçi	肝臓
trashëgimtarë	相続
ambicioze	野心
thyera	壊れた
checktype	checktype
idol	アイドル
aan	aan
fico	フィツォ
zvicer	スイス
kal	カル
kal	カル
kolorado	コロラド
vjedhja	盗難
vjedhja	窃盗
vjedhja	窃盗
bre	bre
kollona	カラム
kollona	カラム
nxisë	拍車
jürgen	ユルゲン
follow	フォロー
gal	ギャル
gal	ガル
comte	コント
subpages	subpages
graz	グラーツ
spektakël	スペクタクル
ietf	ietf
bobi	ボブ
bobi	bob
bobi	ボビー
tolerancë	許容
tolerancë	寛容
imitim	コピーキャット
imitim	模倣
diplomatët	外交官
programues	プログラマ
programues	プログラマ
programues	プログラマー
gjithçkaje	スペード
predha	シェル
predha	貝殻
pritjen	ホスティング
pritjen	主催
borja	ボルハ
origargs	origargs
vesel	船舶
rcd	rcd
psg	psg
dërguesi	差出人
iffhs	iffhs
sfondin	背景
sfondin	バックグラウンド
përmbytje	洪水
përmbytje	洪水
përmbytje	洪水
tabak	タバック
votues	有権者
votues	有権者
batista	バティスタ
istván	イシュトヴァーン
shtretër	ベッド
shtretër	ラウンジ
bolshevik	ボリシェヴィキ
etja	渇き
paragjykime	害する
paragjykime	偏見
paragjykime	先入観
gjashta	シックス
gjashta	six
profilit	プロフィール
profilit	プロファイル
shërues	ヒーラー
përkulur	ベント
trëndafil	ローズ
trëndafil	ロゼ
trëndafil	バラ
trëndafil	rose
trëndafil	薔薇
strikt	厳重
kirurg	外科医
peshat	重み
shtyhet	拡張
shtyhet	延長
vështrimin	視線
vështrimin	凝視
lou	ルー
zotër	諸侯
doktrinat	ドクトリン
push	プッシュ
push	押す
mustaqe	口ひげ
mustaqe	口髭
mustaqe	口髭
mustaqe	ひげ
schaffhausen	シャフハウゼン
partnerëve	パートナー
harte	地図
harte	マップ
boulogne	ブローニュ
jaku	ヤク
swansea	スウォンジー
bllokimin	ブロッキング
lopa	カウ
inercisë	慣性
lev	レフ
exponent	指数
groupstyle	groupstyle
nuhu	ヌーフ
nuhu	ノア
seville	セビリア
pija	飲む
pija	飲み物
pija	ドリンク
pija	飲む
prerjet	切り抜き
prerjet	切り傷
hunt	ハント
hunt	狩り
paulin	ポール
paulin	パウル
kujdestar	ガーディアン
kujdestar	後見人
qeshor	六月
agjencitë	代理店
moderator	司会
eta	イータ
rregullime	調整
rregullime	補正
rregullime	セッティング
rregullime	設定
accademia	アカデミア
schubert	シューベルト
kontrolle	コントロール
videot	動画
electron	電子
gjeniu	天才
mundës	レスラー
mundës	レスラー
vallëzim	ダンス
vallëzim	ダンシング
vallëzim	踊り
vallëzim	踊る
ramsey	ラムジー
ramsey	ラムゼイ
emigrim	住宅
mashtrues	詐称
mashtrues	ハスラー
avulli	スチーム
avulli	蒸気
famëkeqe	汚名
famëkeqe	infamous
akuzuan	被告人
gjeste	仕草
gjeste	ジェスチャー
koni	コニー
vetvetja	自分
vetvetja	myself
vetvetja	セルフ
vetvetja	自己
komisioneve	コミッション
tiran	暴君
cirku	サーカス
tepsi	焼く
tepsi	焼成
keqardhje	哀れみ
keqardhje	後悔
keqardhje	後悔
reflektimit	審議
gjyqtarë	裁判官
amazing	素晴らしい
amazing	凄い
amazing	すごい
engjujt	エンジェルス
engjujt	天使
kontrolloni	チェック
shpirtërat	霊魂
fet	脂肪
hokej	ホッケー
hokej	アイスホッケー
lejla	パープル
juri	ゆり
juri	ユーリ
raw	raw
sakrificë	犠牲
sakrificë	生贄
vendodhja	所在地
vendodhja	ロケーション
vendodhja	場所
vendodhja	所在地
damian	ダミアン
pergjigje	回答
pergjigje	答え
pergjigje	答弁
nisa	ニサ
lenovo	lenovo
ankesa	クレーム
ankesa	苦情
ankesa	苦情
ankesa	クレーム
vrasëse	キラー
pjesmarrje	関与
pjesmarrje	参加
todi	tod
todi	トッド
partido	パルティード
tradhëti	裏切り
tradhëti	裏切り
tradhëti	反逆
soni	ソニー
përmbytja	洪水
përmbytja	洪水
konsultuar	コンサルティング
maurizio	マウリツィオ
toksike	毒性
bet	ベス
rosberg	ロズベルグ
thjeshtësia	シンプル
tallje	嘲笑
zinxhiri	チェイン
zinxhiri	チェーン
aab	aab
peticion	請願
ndf	ndf
sovraniteti	主権
lojtaret	選手
lojtaret	プレイヤー
hbo	hbo
vendose	put
humanitar	人道的
humanitar	人道
betty	ベティ
kaosi	カオス
kaosi	混沌
virxhinia	バージニア
virxhinia	ヴァージニア
bluetooth	bluetooth
moi	moi
komentoi	コメント
treshe	トリオ
treshe	トリプル
pezulluar	中断
dëshirueshme	望ましい
rina	リナ
turmë	群衆
turmë	群集
turmë	人混み
burgjeve	刑務所
burgjeve	監獄
pranim	承諾
pranim	受入れ
pranim	承認
pranim	受付
pranim	入場
pranim	入学
pranim	入園
vllahia	ワラキア
nocat	nocat
ujdi	バーゲン
ujdi	ディール
ujdi	クーポン
taktikat	戦術
gurore	採石場
bat	bat
bat	コウモリ
bat	バット
nisja	起動
nisja	出発
nisja	打ち上げ
nisja	起動
kafeneja	カフェテリア
katar	カタール
poter	ポッター
nofulla	あご
imagesize	imagesize
wing	ウイング
xhep	ポケット
lokacioni	所在地
lokacioni	ロケーション
lokacioni	場所
carina	カリーナ
kenedi	ケネディ
pashembullt	前例
pronësia	プロパティ
pronësia	財産
ping	ping
raketave	ミサイル
formate	フォーマット
formate	書式
kalldrëm	lithuanian
gmbh	gmbh
puthje	キス
puthje	キス
puthje	kiss
puthje	接吻
variacionet	バリエーション
variacionet	変奏曲
cel	cel
pot	ポット
papunësia	失業
uno	宇野
uno	uno
japi	与える
japi	give
linköping	リンシェーピング
ipv	ipv
analize	分析
analize	解析
logjikë	論理
mungoi	hiatus
mercenarë	傭兵
mbulim	表紙
mbulim	被覆
mbulim	カバー
mbulim	cover
vajguri	灯油
personelin	人材
personelin	職員
skandal	スキャンダル
skandal	不祥事
himnin	聖歌
kristiani	クリスチャン
kristiani	キリスト教
kristiani	キリスト教徒
murgj	僧侶
dredha	ボサボサ
dredha	パーマ
livorno	リヴォルノ
whitney	ホイットニー
cas	cas
kasetë	テープ
karolinën	キャロライン
trend	トレンド
trend	流行
hermiona	ハーマイオニー
diario	diario
fustan	ドレス
kalibrit	口径
frymëzoi	インスパイア
thithur	散々
akil	アキレス
akil	アキレウス
fenerbahçe	フェネルバフチェ
kristina	クリスティン
nizami	ニザーム
majkëll	ミヒャエル
majkëll	マイケル
aksi	基本
viva	viva
viva	ビバ
contra	コントラ
atletikës	アスレチックス
teke	ショット
dorëshkrimin	原稿
dorëshkrimin	写本
çorape	靴下
çorape	ソックス
çorape	靴下
çorape	socks
haxh	巡礼
rinovimin	リフォーム
rinovimin	リフォーム
femija	子供
femija	児童
komentuar	コメント
komentuar	コメント
kapedan	capitan
sheffield	シェフィールド
palmer	パーマー
schröder	シュレーダー
paskal	パスカル
kardiak	圧縮
milimetra	ミリメートル
schwyz	シュヴィーツ
indiferent	無関心
përshtatja	適応
qellime	意図
bayreuth	バイロイト
alien	エイリアン
moz	moz
fortuna	フォルトゥーナ
shtënat	射撃
infermiere	ナース
shijshme	美味しい
bukuroshja	美容
ezra	エズラ
shërbëtori	召使
desmond	デズモンド
leonit	レオン
hal	hal
njohuria	知識
plagosi	怪我
rico	リコ
devijim	流用
devijim	迂回
devijim	転用
devijim	回り道
devijim	遠回り
terr	暗闇
shpërbërja	解散
kostumi	コスチューム
kostumi	仮装
kostumi	衣装
kostumi	装束
kostumi	服飾
ushqen	フィード
nom	nom
saktësia	清掃
saktësia	精度
saktësia	正確性
saktësia	精度
rastësi	偶然
pasta	パスタ
kelvin	ケルビン
dylli	蜜蝋
arsyetim	推論
filtër	フィルタ
filtër	フィルター
springer	スプリンガー
krokodili	クロコダイル
krokodili	ワニ
husein	フセイン
kolegjet	カレッジ
kolegjet	大学
connor	コナー
benzinë	ガソリン
godasin	バッター
godasin	打者
godasin	生地
balet	バレエ
mccarthy	マッカーシー
dërgimi	送信
dërgimi	配達
dërgimi	配送
dërgimi	配信
dërgimi	デリバリー
dyqani	ショップ
dyqani	店舗
dyqani	ストア
bep	bep
sezonal	季節
dasmat	ウェディング
unitar	ユニタリ
grushti	こぶし
fao	fao
afrikanë	アフリカ
fraser	フレーザー
buton	ボタン
lajmëtari	メッセンジャー
lajmëtari	messenger
maksimalisht	tops
maksimalisht	トップス
hendboll	ハンドボール
uruguai	ウルグアイ
mesfushorin	ミッドフィールダー
paguhet	有料
wikibase	wikibase
kumar	賭け事
kumar	ギャンブル
kumar	賭博
aviacioni	航空
drekë	昼食
drekë	ランチ
arrest	逮捕
dokumentacionin	ドキュメント
dokumentacionin	ドキュメンテーション
jozyrtare	非公式
jozyrtare	略式
jozyrtare	非公式
infeksion	伝染病
infeksion	感染
kabina	コテージ
kabina	キャビン
kabina	船室
salomon	サロモン
diokleciani	ディオクレティアヌス
tina	ティナ
inicialet	イニシャル
inicialet	頭文字
postscript	postscript
postscript	追伸
siempre	siempre
dimitri	ディミトリ
pellgje	プール
lil	lil
lil	リル
nëndetëse	潜水艦
nëndetëse	サブ
mate	マテ
mate	メイト
vena	静脈
vena	静脈
krijuesin	メーカー
domenikane	ドミニカ
fff	fff
rabin	ラビ
bonus	ボーナス
shqetësimin	不便
shqetësimin	不都合
ssp	ssp
fshirë	削除
domosdoshmëri	必要性
kuk	コック
kuk	クック
mesditë	正午
mesditë	正午
mesditë	昼間
vendosmëria	裁決
segovia	セゴビア
efikasitet	効率
bukuroshe	豪華
bukuroshe	ゴージャス
tradhtar	裏切り者
ira	アイラ
gjurmet	トレイル
osi	osi
përfitimi	給付
përfitimi	利益
përfitimi	特典
maksimumin	最大
maksimumin	maximum
terminologjinë	用語
turmat	群衆
turmat	群集
huesca	ウエスカ
remi	レミ
itu	itu
cheng	チェン
disponon	going
shqiponje	ワシ
shqiponje	イーグル
opsion	オプション
hari	ハリー
deve	ラクダ
deve	キャメル
deve	ラクダ
lejueshme	許容
etjen	渇き
mostrat	標本
mostrat	サンプル
lynch	リンチ
cindy	シンディ
grushtin	こぶし
hakim	ハキム
saul	ソール
saul	サウル
ndërsjelltë	相互
undp	undp
rivendos	リセット
uci	uci
papunë	失業者
papunë	無職
marshimi	行軍
myspace	myspace
fontana	噴水
natalia	ナタリア
mcdonald	マクドナルド
mbushje	弾頭
shf	shf
shirley	シャーリー
pushke	小銃
pushke	ライフル
pistoletë	ピストル
pistoletë	ガン
mem	mem
asimetrike	非対称
asimetrike	非対称
hermes	ヘルメース
bombardimi	爆撃
muzikanti	音楽家
muzikanti	ミュージシャン
copëza	チップス
copëza	チップ
gale	風力
stad	舞台
stad	ステージ
ftohje	チル
ftohje	寒気
ftohje	chill
rregullues	レギュレータ
shkëlqen	発光
shkëlqen	シャイニング
pafuqishëm	無力
lili	ユリ
lili	リリー
colombo	コロンボ
përforcim	強化
ambox	ambox
fans	ファン
batu	バトゥ
braktisja	廃棄
mostar	モスタル
oxhaku	暖炉
oxhaku	煙突
kryesoret	見どころ
kryesoret	ハイライト
ksa	ksa
xhenet	ジャネット
lulu	ルル
gogh	ゴッホ
asin	asin
korsi	車線
prometeu	プロメーテウス
prometeu	プロメテウス
breshëri	連発
breshëri	斉射
breshëri	ひょう
seminari	神学校
seminari	ワークショップ
seminari	作業場
seminari	セミナー
dbms	dbms
gjeneratë	世代
gjeneratë	ジェネレーション
rei	レイ
tanke	戦車
designer	デザイナー
bos	ボス
shto	追加
shto	加算
bashkojë	マージ
bashkojë	統合
markus	マルクス
markus	マーカス
danieli	ダニエル
chaplin	チャップリン
shans	チャンス
sherifi	シェリフ
ndihmësi	ヘルパー
surya	スーリヤ
jung	ユング
fisher	フィッシャー
fisher	フィッシャー
pitagora	ピタゴラス
blake	ブレイク
asizit	アッシジ
tmerr	ホラー
tmerr	恐ろしい
murad	ムラト
synime	意図
synime	ゴール
synime	目標
tik	ダニ
tik	tick
ecja	ウォーキング
ecja	歩行
ecja	歩く
carbon	炭素
barazia	平等
paragrafi	段落
oliveri	オリヴァー
oliveri	オリバー
itunes	itunes
çertifikata	証明書
çertifikata	証明書
çertifikata	証書
pendim	後悔
vendosmërinë	裁決
hektar	ヘクタール
andere	andere
shtetësia	市民
richmond	リッチモンド
homer	ホーマー
gjitarë	哺乳類
gjitarë	哺乳動物
presionet	圧力
privilegj	特権
agjentë	エージェント
suzuki	スズキ
suzuki	鈴木
ndryshore	変数
marika	マリカ
canyon	峡谷
dozë	線量
dozë	一服
canzone	カンツォーネ
brandenburgut	ブランデンブルク
avokatët	弁護士
sinqeritet	誠意
sinqeritet	誠実
sinqeritet	正直
shemb	崩壊
shemb	たたむ
virale	バイラル
feston	お祝い
hibride	ハイブリッド
hibride	ハイブリッド
durimi	我慢
durimi	忍耐
durimi	根気
durimi	持久力
meli	メル
olimpiada	オリンピック
kredite	クレジット
kredite	謝辞
klikoni	クリック
bosi	ボス
komando	コマンドー
annie	アニー
bismarck	ビスマルク
minimumi	最低限
minimumi	最低
minimumi	最小
vonohet	遅延
raven	レイヴン
tabu	タブー
tommaso	トンマーゾ
kafshet	動物
laos	ラオス
zejtarët	職人
qengji	子羊
qengji	ラム
martinez	マルティネス
héctor	エクトル
nofkë	愛称
nofkë	ニックネーム
qëndrueshmëri	スタミナ
qëndrueshmëri	一貫性
tango	タンゴ
tango	丹後
kupe	カップ
kupe	コップ
kupe	cup
shqisa	感覚
setmetatable	setmetatable
kashmir	カシミール
batalion	大隊
embargo	禁輸
konsumatorë	カスタマー
konsumatorë	消費者
mysafiri	ゲスト
narkotike	麻薬
tod	tod
tod	トッド
elle	エル
einaudi	エイナウディ
meshë	ミサ
meshë	質量
marreveshje	ディール
marreveshje	クーポン
jade	ヒスイ
astana	アスタナ
rec	rec
thun	トゥーン
andromeda	アンドロメダ
maribor	マリボル
pranoje	受け入れ
pranoje	受け入れる
pranoje	承認
fonseca	フォンセカ
bloom	ブルーム
kandidatura	立候補
domatet	トマト
domatet	トマト
ihr	ihr
prestigj	プレステージ
ekonomitë	経済
ksaj	そり
ksaj	ソリ
drum	ドラム
drum	太鼓
dyzetë	四十
profilet	アカウント
profilet	プロフィール
profilet	プロファイル
frameless	frameless
napolin	ナポリ
zmadhuar	拡大
kompetente	主務
chat	チャット
chat	雑談
pompa	ポンプ
pompa	パンプス
pompa	ポンプ
përbindësh	怪物
përbindësh	モンスター
përbindësh	怪獣
stein	シュタイン
parashikoi	予言
zhytje	ダイビング
zhytje	潜る
zhytje	ダイビング
anëtarësimin	会員
mbeshtetje	バックアップ
kriminalitetit	非行
dardhe	ナシ
dardhe	pear
cmime	懸賞
cmime	賞品
cmime	価格
vazhdojne	継続
mbremje	夕方
pseudonimet	愛称
pseudonimet	ニックネーム
edinburg	エディンバラ
depozita	預金
depozita	デポジット
riparimin	修理
mashtruese	詐称
mashtruese	欺瞞
taishō	大正
frazë	フレーズ
sue	スー
dokumentacion	ドキュメント
dokumentacion	ドキュメンテーション
iluzion	幻想
iluzion	イリュージョン
iluzion	錯覚
supernova	超新星
ndje	フェルト
koh	koh
beton	コンクリート
mona	モナ
guajanës	ガイアナ
shpërthimet	爆発
printer	プリンタ
printer	プリンター
caterina	カテリーナ
memphis	メンフィス
mëlçia	レバー
mëlçia	肝臓
dns	dns
thes	バッグ
thes	かばん
brahms	ブラームス
transfermarkt	transfermarkt
fuçi	バレル
serrano	セラーノ
gori	ゴリ
bulma	ブルマ
shpërndarës	ハブ
privuar	剥奪
ofm	ofm
femer	女性
femer	女性
karburanti	燃料
