tudi	همچنین
industrijsko	صنعتی
obveznosti	بدهی
obveznosti	تعهدات
obveznosti	قراردادها
obveznosti	وفا
obveznosti	التزام
slap	آبشار
slap	ابشار
slap	سیلی
prodajo	فروش
prodajo	sale
prodajo	حراج
benetke	ونیز
srečanja	جلسات
železo	آهنی
železo	آهن
petronas	پتروناس
milijon	میلیون
milijon	میلیونی
milijon	ملیون
vladarji	فرمانروایان
vladarji	حاکمان
vid	بینایی
vid	بصیرت
vid	دید
vid	ویژن
vid	بینایی
vid	بید
stric	عمو
stric	عموی
stric	دایی
filmi	فیلمهایی
filmi	فیلمهای
filmi	سینما
filmi	فیلمهایی
filmi	فیلم
filmi	فیلمها
kapitan	کاپیتان
kapitan	سروان
kapitan	ناخدا
tolkala	دق
procesi	فرایندهای
križarji	صلیبی
miloš	میلوس
sinova	پسران
sinova	فرزندان
stolpi	برجهای
stolpi	برجها
stolpi	برج
mars	مریخ
mars	مارس
nagnjena	تمایل
nagnjena	متمایل
nagnjena	مستعد
ostanek	مانده
ostanek	باقیمانده
rastejo	رشد
mol	مول
mol	mol
rio	ریو
ulico	استریت
ulico	خیابانی
ulico	خیابان
ulico	خیابون
parametri	پارامتر
parametri	پارامترهای
demokrati	دموکراتها
žalost	غمت
žalost	غم
žalost	اندوه
žalost	غصه
žalost	غم
žalost	اندوه
žalost	غم
žalost	اندوه
žalost	غصه
žalost	غمی
aik	aik
pro	tho
pro	پرو
pro	pro
pro	حرفهای
xii	دوازدهم
viden	نمایان
viden	مرئی
viden	ندیده
viden	دیده
pridobi	بازیابی
pridobi	منفعت
razlik	تفاوت
razlik	تفاوتهای
razlik	تفاوتها
razlik	اختلاف
razstave	نمایشگاه
zdravnikov	پزشکان
zdravnikov	دکترای
zdravnikov	دکترا
zdravnikov	دکترها
progi	شیار
rusi	روسها
starejša	بزرگتر
starejša	پیرتر
dunajski	وین
dunajski	وینا
aleksandrovič	الکساندرویچ
columbia	کلمبیا
sánchez	سانچز
pratt	پرت
marine	دریایی
marine	مارین
časti	شرافتی
časti	عزت
časti	گرامی
časti	عزت
časti	شرافت
časti	شرف
časti	افتخار
peta	پیتا
peta	پاشنه
peta	پنجم
peta	پنجمی
peta	پنجمین
rosa	روسا
rosa	روزا
rosa	رز
rosa	رزا
rosa	شبنم
izjema	استثنا
izjema	استثنای
izjema	معافیت
pete	پاشنه
aktivni	فعال
izvir	بهار
izvir	بهاری
izvir	اسپرینگ
jutro	صبح
jutro	بامداد
odpor	مقاومت
odpor	مقاومتی
odpor	مخالفان
ice	یخ
ice	یخی
ice	یخبندان
ice	آیس
pesnika	poet
pesnika	شاعری
pesnika	شاعر
ohranjanje	حفظ
ohranjanje	حفاظت
kennedy	کندی
tradicije	رسوم
tradicije	سنت
tradicije	رسم
obleko	لباس
vitamina	ویتامین
američani	آمریکاییها
ločeno	جداگانه
potter	پاتر
umetniki	هنرمندان
punk	ولگرد
punk	پانک
kmet	رعیت
kmet	دهقان
kmet	روستایی
kmet	مهره
kmet	کشاورز
santiago	سانتیاگو
alpah	آلپ
info	اطلاعات
turnirja	مسابقات
turnirja	تورنومنت
turnirja	تورنمنت
projekti	پروژههای
svetišče	پناهگاه
svetišče	محراب
svetišče	حرم
svetišče	پرستشگاه
svetišče	عبادتگاه
svetišče	معبد
svetišče	تمپل
svetišče	عبادتگاه
svetišče	معبد
svetišče	زیارتگاه
kimi	کیمی
kimi	kimi
zanimiva	جالب
zanimiva	جالبی
zanimiva	جالبه
ram	رام
ram	ram
ram	رم
hrana	غذایی
hrana	خوراک
hrana	غذا
poročena	married
poročena	متاهل
poročena	ازدواج
odgovornosti	مسولیت
odgovornosti	مسئولیتی
odgovornosti	مسئولیت
kakorkoli	هرچند
naslovi	عناوین
živega	زنده
nizke	کم
nizke	low
modri	کبود
modri	آبی
modri	بلو
ameriko	آمریکای
ameriko	امریکا
ameriko	آمریکا
upravna	اداری
težje	سنگینتر
steno	وال
steno	دیواری
steno	دیوار
felix	فلیکس
felix	فیلیکس
postajo	پاسگاه
postajo	ایستگاه
priročnik	دستی
priročnik	راهنما
dogovor	توافقنامه
dogovor	موافقتنامه
dogovor	قرارداد
dogovor	توافق
dogovor	معامله
dogovor	توافق
austin	آستین
illinois	ایلینوی
blok	بلوک
blok	بلاک
jules	جولز
jules	ژول
pogosti	رایج
pogosti	معمولی
pogosti	مشترک
postavitev	چیدمان
postavitev	کاریابی
modre	کبود
modre	آبی
modre	بلو
pianist	پیانیست
športne	اسپورتینگ
športne	ورزشی
športne	اسپرت
športne	اسپورت
športne	ورزشی
športne	ورزش
ranjen	مجروح
ranjen	زخمی
ohranjen	محفوظ
stike	مخاطبین
uporabnika	کاربر
indijska	سرخپوست
indijska	هندی
bis	بیس
članice	اعضای
članice	اعضا
vod	جوخه
vod	جوخه
uradnik	کارمند
uradnik	رسمی
notre	نوتر
lastniki	صاحبان
obsojen	محکوم
obsojen	محکوم
ohio	اوهایو
atomi	اتمهای
atomi	اتمها
log	ثبت
mladost	جوانی
mladost	جوانان
franjo	فرانیو
queen	queen
queen	ملکه
queen	بیبی
začetni	آغازی
začetni	آغازین
rumeno	زرد
poklic	حرفه
poklic	شغلی
poklic	شغل
poklic	اشغال
vlog	سپرده
pokopališče	قبرستان
pokopališče	گورستان
pokopališče	قبرستان
koroška	کرنتن
šesto	ششمین
šesto	ششم
šesto	ششمی
steber	ستون
steber	رکن
steber	ستونی
steber	ارکان
lega	موضع
lega	موقعیت
turistično	توریست
turistično	گردشگری
turistično	جهانگرد
turistično	توریستی
turistično	گردشگر
priložnosti	فرصتها
priložnosti	فرصتهای
reakcijo	واکنشی
reakcijo	واکنش
zamisel	ایده
jak	یاشار
izguba	خسارات
izguba	ضرر
avto	خودرو
avto	خودروی
avto	ماشین
cross	صلیب
cross	کراس
cross	عبور
golob	داو
golob	فاخته
golob	کبوتر
golob	کبوتری
golob	کبوتر
vesolju	کائنات
vesolju	کیهان
vesolju	گیتی
alkohola	الکل
bogov	خدایان
usd	usd
vek	پلک
preživetje	بقا
preživetje	بقای
preživetje	بقاء
latns	latns
opazovanja	مشاهدات
opazovanja	مشاهده
opazovanja	رصد
prireditve	رویدادهای
prireditve	رویدادها
prireditve	حوادث
prireditve	اتفاقات
stanley	استنلی
podmornico	زیردریایی
podmornico	ساب
podmornico	فرعی
longew	longew
disney	دیزنی
barcelona	بارسلون
barcelona	بارسلونا
centre	مراکز
centre	مراکز
faze	مراحل
tehnik	تکنسین
tehnik	تکنیکهای
räikkönen	رایکونن
kitaro	گیتار
mohamed	محمد
mohamed	محمد
hitler	هیتلر
ustanova	موسسه
ustanova	تاسیس
ustanova	تأسیس
ustanova	موسسه
ustanova	مؤسسه
peugeot	پژو
collins	کالینز
huber	هابر
ustvariti	ایجاد
vidna	نمایان
vidna	مرئی
intenzivno	شدید
elizabeta	الیزابت
samica	نسوان
samica	زن
samica	مؤنث
samica	مونث
samica	ماده
billy	بیلی
dodatek	پیوست
dodatek	آپاندیس
dodatek	الحاق
dodatek	ذیل
kemijo	chemistry
kemijo	شیمی
gospa	بانوی
gospa	بانو
gospa	بانوی
gospa	بانو
bombe	بمبها
bombe	بمبهای
industrijo	صنعت
industrijo	صنایع
plemstvo	اصالت
angela	آنگلا
angela	آنجلا
dokument	سند
dokument	نوشتار
sproži	تلنگر
sproži	ماشه
težke	سنگینی
težke	سنگین
arhitekta	معمار
arhitekta	architect
enotnosti	همبستگی
enotnosti	وحدت
enotnosti	اتحاد
kristjani	مسیحیان
kristjani	مسیحی
kristjani	نصارا
castle	قصر
castle	کاستل
castle	کستل
castle	قلعه
castle	کسل
posredno	غیرمستقیم
carter	کارتر
koordinate	مختصات
priprave	آمادگی
priprave	تدارک
priprave	مقدمات
poudarek	تأکید
poudarek	تاکید
direktno	مستقیما
direktno	مستقیماً
duše	نفوس
zvon	ناقوس
zvon	زنگ
zvon	بل
komentar	توضیح
komentar	نظر
komentar	تفسیری
komentar	تفسیر
vesolje	کائنات
vesolje	کیهان
vesolje	گیتی
vesolje	فضای
vesolje	فضا
vesolje	فضایی
vesolje	فاصله
boril	جهاد
dejavnik	فاکتور
dejavnik	عامل
učenec	مردمک
učenec	محصل
učenec	شاگرد
učenec	دانشجو
neskončno	نامتناهی
neskončno	بینهایت
neskončno	نامحدود
neskončno	بیکران
neskončno	نامتناهی
neskončno	بینهایت
deček	پسر
deček	boy
fernández	فرناندز
oskarja	اسکار
organi	ارگان
organi	اندامها
organi	اندام
zavezništvo	ائتلاف
zavezništvo	وصلت
zavezništvo	اتحاد
odgovorni	مسئول
odgovorni	مسول
odgovorni	مسئولیت
indiana	ایندیانا
končna	نهائی
končna	نهایی
končna	پایانی
končna	آخرین
končna	فاینال
zagotovo	قطعاً
zagotovo	قطعا
gilbert	گیلبرت
krivulje	منحنی
meči	شمشیرهای
meči	شمشیرها
nasilje	خشونت
ponudbo	پیشکش
ponudbo	پیشنهاد
ponudbo	تقدیم
ane	ana
grant	گرنت
grant	گرانت
grant	اعطای
definicija	تعریف
pij	نوشیدن
pij	بنوش
pij	بنوشید
operi	تماشاخانه
operi	اُپرا
operi	اپرا
pogoj	شرط
pogoj	شرایط
sorazmerno	متناسب
sposoben	توانایی
sposoben	لایق
sposoben	قادر
sposoben	توانا
okvir	چارچوب
okvir	چهارچوب
okvir	قاب
okvir	چارچوب
okvir	فریم
trenerja	coach
trenerja	دلیجان
trenerja	مربیگری
trenerja	مربی
marco	مارکو
sintezo	سنتز
odgovornost	مسولیت
odgovornost	مسئولیتی
odgovornost	مسئولیت
odgovornost	جوابگو
železni	آهنی
tradicionalne	سنتی
creek	کریک
creek	نهر
otočje	جزایر
crawford	کرافورد
wien	wien
kodo	کد
nizka	کم
nizka	low
streho	سقف
streho	بام
nenavadno	غیرعادی
nenavadno	عجیبی
nenavadno	عجیب
nenavadno	فرد
nenavadno	عجیب
podpora	پشتیبان
podpora	پشتیبانی
podpora	حمایت
državljanska	مدنی
državljanska	سیویک
kongres	کنگره
bor	پاین
bor	کاج
bor	بور
zastave	پرچم
zastave	پرچم
zastave	پرچمها
zastave	پرچمهای
ustavi	توقف
dana	دانا
dana	دینا
dana	دنا
učinkovitosti	اثربخشی
kemija	chemistry
kemija	شیمی
cilji	اهداف
cilji	اهداف
medicina	دارو
medicina	طب
medicina	پزشکی
medicina	داروها
tekočina	سیال
tekočina	مایع
tekočina	شاره
tekočina	مایع
karte	کارتها
karte	ورق
karte	کارتهای
karte	بلیط
karte	بلیت
pablo	پابلو
zračno	ایر
zračno	هوا
zračno	هوایی
vključen	شامل
vključen	درگیر
vključen	دخیل
nosil	پوشیده
nosil	ساییده
nosil	پوشید
ita	ita
organizira	سازماندهی
četrtek	پنجشنبه
frankfurt	فرانکفورت
lahka	سبک
lahka	روشنایی
lahka	نور
lahka	روشن
lahka	نوری
irske	ایرلند
irske	ایرلندی
invazija	تهاجم
invazija	هجوم
dediščino	میراث
dediščino	ارث
dediščino	ارث
vratu	نک
vratu	گردن
polieder	چندوجهی
microsoft	مایکروسافت
microsoft	microsoft
predor	تونلی
predor	تونل
vila	ویا
vila	ویلایی
vila	ویلا
vila	ویلای
vila	ویلا
učiteljica	معلم
učiteljica	معلمی
učiteljica	teacher
učiteljica	آموزگار
preživeli	بازماندگان
preživeli	بازمانده
facebook	facebook
facebook	فیسبوک
facebook	فیس
prijateljev	دوستان
ekonomski	اقتصادی
gostote	تراکم
gostote	چگالی
cena	قیمتش
cena	بهای
cena	پرایس
cena	بهایی
cena	قیمتی
cena	قیمت
nastopov	گیگ
nenadoma	یهویی
nenadoma	ناگهان
vez	باند
vez	پیوند
napoleon	ناپلئون
bolgarija	بلغارستان
roki	دست
roki	بازوان
roki	بازوها
roki	آغوش
roki	بازو
atp	atp
sinovi	پسران
sinovi	فرزندان
tipi	انواع
bogata	ثروتمند
bogata	ثروتمندان
bogata	پولدار
bogata	پولداری
bogata	غنی
bogata	ریچ
ogled	تور
ogled	tour
ogled	پیشنمایش
ogled	نما
ogled	نمای
taborišča	اردوگاه
enoti	واحدها
latd	latd
sestavljeni	کامپوزیت
sestavljeni	مرکب
mandat	فرمانی
petar	پتار
kapaciteta	ظرفیت
kapaciteta	گنجایش
primarni	ابتدایی
primarni	اصلی
primarni	اولیه
obleganje	محاصره
obnova	نوسازی
obnova	بازسازی
obnova	تجدید
obnova	بازگردانی
obnova	مرمت
obnova	ترمیم
obnova	بازسازی
obnova	نوسازی
obnova	بازسازی
poletja	سامرز
galerijo	گالری
galerijo	نگارخانه
galerijo	gallery
prazna	خالی
prazna	تهی
dovoljeno	مجاز
dovoljeno	مجاز
fotografija	فتو
fotografija	photo
fotografija	عکس
fotografija	عکاسی
fotografija	photography
fotografija	عکسبرداری
fotografija	عکس
longd	longd
komunikacije	ارتباطات
komunikacije	مخابرات
komunikacije	آیات
organizem	ارگانیسم
organizem	ارگانیزم
slabost	ضعف
slabost	تهوع
elektronska	electronic
elektronska	الکترونیکی
elektronska	الکترونیک
konstantinopel	قسطنطنیه
gonzález	گونزالس
georgia	گرجستان
georgia	جورجیا
težka	سنگینی
težka	سنگین
težka	سخت
težka	سختی
težka	دشوار
dodatni	اضافی
vetra	باد
vetra	بادی
cene	قیمتها
finance	مالی
unesco	یونسکو
günther	گونتر
vektor	بردار
znamenje	شگون
znamenje	فال
znamenje	طالع
pope	پاپ
pope	پوپ
din	الدین
din	din
spopad	کلش
spopad	برخورد
spopad	درگیری
spopad	منازعه
spopad	کشمکش
spopad	نزاع
spopad	ناسازگاری
nina	نینا
nationalyears	nationalyears
širi	گسترش
širi	منبسط
mount	کوه
mount	طور
rjave	قهوهای
rjave	براون
oddaljen	دوردست
saša	ساشا
saša	ساشا
riba	فیش
riba	ماهیان
riba	ماهی
amatersko	آماتور
premoženje	ویژگی
premoženje	دارایی
premoženje	ملک
premoženje	اموال
premoženje	مالکیت
premoženje	داراییهای
premoženje	دارائی
premoženje	دارایی
premoženje	ثروت
premoženje	مال
športna	اسپرت
športna	اسپورت
športna	ورزشی
športna	ورزش
camp	اردوگاه
camp	اردو
camp	کمپ
zbiranje	جمع
zbiranje	گردآوری
zbiranje	مجموعۀ
zbiranje	مجموعه
tehniki	متخصصان
motnja	پارازیت
motnja	دخالت
motnja	مداخله
motnja	تداخل
motnja	ناآرامی
motnja	اختلال
motnja	خودشیفته
motnja	اختلالات
sestav	مجلس
sestav	مجمع
sestav	محفل
dia	dia
dia	دیا
zamisli	ایده
postaji	پاسگاه
postaji	ایستگاه
pretvori	تبدیل
predhodnik	اسبق
glasovanja	رای
glasovanja	رأی
koreja	کره
popolna	عالی
popolna	perfect
popolna	پرفکت
popolna	تکمیل
sava	ساوا
šah	چس
šah	شطرنج
suha	خشک
suha	خشکیده
suha	لاغری
suha	لاغر
ravnanje	گرداندن
simona	سیمون
simona	سایمن
simona	سایمون
simona	سیمونا
komponente	تبصره
komponente	قطعات
komponente	اجزای
irak	عراق
prostovoljno	داوطلبانه
prostovoljno	اختیاری
prostovoljno	داوطلبانه
atom	اتم
leonard	لئونارد
fischer	فیشر
discipline	انضباط
victoria	ویکتوریا
mlin	میل
mlin	آسیاب
pomorske	دریانوردی
temelj	پایه
temelj	بنیاد
vnuk	نوه
vnuk	نوه
vaje	تمرین
vaje	تمرین
vaje	مشق
vaje	ورزش
vaje	تمرین
igralke	بازیگرها
igralke	بازیگر
igralke	actress
prisiljen	اجباری
prisiljen	اجبار
združitev	ادغام
združitev	تلفیق
split	شکافتن
teoretično	نظری
giancarlo	جیانکارلو
praznuje	جشن
čiščenje	نظافت
čiščenje	پاکسازی
mandata	فرمانی
morgan	مورگان
morgan	مرگان
morgan	مورگن
tir	شیار
tir	تیر
tir	tir
asistent	دستیاری
asistent	دستیار
turner	ترنم
turner	ترنر
proizvajalca	سازنده
straža	نگهبانان
straža	گارد
straža	نگهبانی
straža	گارد
napaka	خطای
napaka	خطا
letna	سالانه
letna	سالیانه
letna	سالانه
letna	سالیانه
latm	latm
mergedrow	mergedrow
body	بدن
body	بدنی
body	بدنه
body	جسم
body	body
površje	سطح
površje	سطحی
johan	یوهان
longm	longm
kapelo	نمازخانه
kapelo	چپل
kapelo	کلیسای
surtees	سرتیس
media	رسانه
bot	ربات
bot	bot
življenjepis	بیوگرافی
življenjepis	تذکره
življenjepis	زندگینامه
letalsko	هوانوردی
letalsko	هواپیمایی
semena	بذر
semena	دانه
semena	بذر
