kategória	kategooria
dopraviť	kohaletoimetamine
predmestia	äärelinna
beverly	beverly
chodba	koridor
chodba	koridor
oživenie	animatsiooni
konce	otsad
konce	lõpeb
konce	lõppeb
konce	lõpud
hawk	kull
hawk	hawk
sväté	püha
sväté	pühal
eduardo	eduardo
demokratických	demokraatlik
demokratických	demokraatlikud
akty	teod
podsvetí	allmaailma
podsvetí	allilma
goethe	goethe
poriadne	korralikult
komplexná	põhjaliku
komplexná	kõikehõlmav
ideál	ideaalsed
ideál	ideaalne
plat	palk
plat	töötasu
plat	maksa
rfc	rfc
hunter	kütt
hunter	hunter
hunter	jahimees
teta	tädi
teta	tädi
remeselníkov	käsitööliste
realitu	tegelikkus
realitu	reaalsus
lopez	lopez
márne	edev
príručky	käsiraamatud
príručky	juhib
podpísať	märk
rómov	roma
marilyn	marilyn
avec	avec
unikátny	kordumatu
unikátny	ainulaadne
unikátny	unikaalne
zisky	kasum
zisky	kasumid
zdravý	terved
zdravý	tervena
zdravý	tervislik
mód	režiimi
mód	režiim
mód	mode
aktualizácie	uuendused
aktualizácie	ajakohastamine
aktualizácie	uuendamine
šľachtický	rüütliseisus
námorníkov	meremehed
námorníkov	meremeeste
kompletná	täielik
kompletná	terviklik
kompletná	lõpetatud
udelenie	andmine
mika	mike
mika	mika
uhlov	nurgad
pristáť	maandumine
navrhnúť	soovita
navrhnúť	design
navrhnúť	disain
navrhnúť	kavandamine
navrhnúť	kujundus
wittenbergu	wittenberg
kvalitatívne	kvalitatiivselt
kvalitatívne	kvalitatiivne
kvalitatívne	kvalitatiivsed
etc	jms
etc	jne
etc	etc
camille	camille
záverečná	lõplik
masívny	massiivne
tisa	tisza
plavidiel	laevad
plavidiel	laevade
mrak	pilve
mrak	pilved
mrak	cloud
mrak	pilv
yorkshire	yorkshire
harbour	sadam
harbour	harbour
dynamika	dünaamika
nosiče	vedajad
štyridsať	nelikümmend
casa	casa
stabilný	stabiilset
stabilný	stabiilsed
stabilný	stabiilne
odroda	sort
odroda	sordi
taliani	itaallased
optický	optiline
optický	optilised
náhrobok	hauakivi
náhrobok	hauakivi
vápenec	lubjakivi
nahradí	asendab
newport	newport
sťahovanie	allalaadimine
sťahovanie	allalaadimine
sťahovanie	liigutamine
sťahovanie	liigub
sťahovanie	kolimine
hormónov	hormoonid
atómové	aatom
atómové	aatomi
lekárka	arst
lekárka	arsti
lekárka	doktor
pico	pico
cyklov	tsüklit
viazaná	seotud
vlhkosti	niiskus
joey	joey
hnedá	brown
hnedá	pruuniks
hnedá	pruunid
hnedá	pruun
univerzálny	universaalne
dlh	võlg
dlh	võla
odhaliť	paljastavad
odhaliť	paljastada
bsd	bsd
rybár	fisher
rybár	kalamees
tanečnica	tantsija
zahájená	alustatud
zahájená	algatatud
luka	luka
française	française
kong	kong
obsadený	hõivatud
obsadený	okupeeritud
obsadený	mehitatud
ignacio	ignacio
počítať	krahv
uzatvorená	sõlmitud
bezpečné	turvaline
bezpečné	ohutu
bezpečné	turvaline
pennsylvania	pennsylvania
quartier	quartier
preco	miks
zosnulého	surnud
číslice	numbrid
bojovala	võitlesid
tanečný	tantsu
tanečný	tants
tanečný	tantsi
tanečný	tantsida
vlhké	niiske
vlhké	niiske
vlhké	niiske
dokumentácie	dokumentatsioon
dokumentácie	dokumentatsiooni
dokumentácie	dokumendid
riadne	nõuetekohaselt
riadne	korralikult
cap	cap
curtis	curtis
oda	oda
prenikol	tunginud
štvorcový	ruudu
štvorcový	ruut
štvorcový	väljak
plodov	viljad
plodov	puuviljad
beethoven	beethoven
výskumník	uurija
životov	elud
životov	elab
nájdenie	leidmine
holmes	holmes
gustave	gustave
mans	mans
tvoja	sinu
tvoja	teie
tvoja	sinu
mínus	miinus
absencia	puudumine
prítomná	olevik
prítomná	kingitus
izolované	isoleeritud
izolované	isoleeritud
izolované	eraldatud
nebezpečných	ohtlikud
nebezpečných	ohtlik
opustené	mahajäetud
opustené	hüljatud
kvapalný	vedel
kvapalný	vedelik
prezentácia	tutvustus
prezentácia	esitus
prezentácia	esitlus
prezentácia	esitluse
prezentácia	esitusviis
pútnikov	palverändurid
perie	sulg
perie	suled
neuilly	neuilly
trilógia	triloogia
priazeň	eestkoste
priazeň	teene
flotilu	laevastiku
flotilu	laevastik
sul	sul
prispievať	kaasaaitamine
gloria	gloria
sándor	sándor
rovnováhu	saldo
rovnováhu	tasakaalu
rovnováhu	tasakaal
rovnováhu	bilanss
viniča	viinapuu
viniča	viinapuude
oltári	altari
christina	christina
daj	pane
daj	panna
daj	anda
daj	anna
kábel	kaabel
remeslá	käsitöö
uvoľnený	rahulik
uvoľnený	lõdvestunud
identifikáciu	tuvastada
identifikáciu	tuvasta
identifikáciu	kindlaks
identifikáciu	identifitseerimine
identifikáciu	tuvastamine
identifikáciu	identifitseerimise
valentín	valentine
chuti	maitsed
chuti	maitse
stratégiu	strateegia
obdĺžnik	ristküliku
obdĺžnik	ristkülik
silnejší	tugevam
silnejší	tugevamad
silnejší	tugevamaks
destiny	saatuse
destiny	saatus
bazén	bassein
bazén	basseini
pomocník	abiline
záťaž	koormus
záťaž	koorem
regulácie	määrused
regulácie	reguleerimine
regulácie	regulatsioon
regulácie	määrus
regulácie	eeskiri
zrekonštruovaný	renoveeritud
stopu	jälg
stopu	rada
norimbergu	nürnbergi
lucy	lucy
neutrálny	neutraalne
neutrálny	erapooletu
talleyrand	talleyrand
experimentu	eksperiment
elias	elias
sumy	summad
sumy	summad
zeleniny	köögivili
zeleniny	köögiviljad
zeleniny	juurviljad
radovan	radovan
pätnástich	viisteist
glen	glen
zub	hammas
zub	hamba
predpis	reguleerimine
predpis	regulatsioon
predpis	määrus
predpis	eeskiri
predpis	retsept
predpis	retsepti
umožňujúce	võimaldades
umožňujúce	võimaldamine
jamajka	jamaica
tottenham	tottenham
zlepšuje	parandamine
zlepšuje	parandab
expo	expo
praktiky	tavade
praktiky	tavad
účinný	efektiivne
účinný	tulemuslik
účinný	tõhus
účinný	tõhusad
pokrytie	kata
pokrytie	katke
pokrytie	katta
pokrytie	katma
pokrytie	katvus
pomsta	kättemaks
pomsta	kättemaks
absolútnu	absoluutne
absolútnu	absoluutse
nekonečne	lõpmatu
nekonečne	lõputu
nekonečne	lõputult
nekonečne	lõpmatult
pece	ahjud
pece	ahjudes
pece	ahjud
pece	ahjud
pece	ahju
pece	ahju
pece	ahi
súhlasí	nõustub
súhlasí	aktsepteerib
súhlasí	nõustub
prevádzkové	tegutsevate
rev	roar
rev	rev
svetlana	svetlana
atlantický	atlandi
atlantický	atlantic
ostať	püsi
úzka	kitsas
úzka	kitsad
deluxe	deluxe
marin	marin
barnard	barnard
geografický	geograafiline
geografický	geograafilised
geografický	geograafiline
geografický	geograafilised
spustený	käivitatud
spustený	käivitatud
henryho	henry
geografická	geograafiline
geografická	geograafilised
geografická	geograafiline
geografická	geograafilised
asteroidy	asteroidid
neuville	neuville
kremík	räni
riadkov	read
riadkov	read
riadkov	jooned
riadkov	liinid
potenciálu	potentsiaal
potenciálu	potentsiaali
thajsku	tai
thajsku	tais
neobyčajne	ebatavaliselt
prúde	hoos
pobrežných	ranniku
roberts	roberts
sung	sung
derek	derek
jet	jet
ujsť	põgenemine
chudoby	vaesus
snímač	sensori
snímač	andur
existujúci	olemasolevad
existujúci	olemasolev
zjavenie	ilmutus
zjavenie	ilmutus
úver	krediidi
úver	krediit
úver	krediiti
úver	laenu
úver	laen
preskúmať	läbivaatamine
preskúmať	ülevaatus
preskúmať	läbivaatus
preskúmať	avastama
rossi	rossi
vidieka	maaelu
proteín	valk
proteín	proteiin
proteín	valgud
sagan	sagan
raid	reid
raid	reidi
sedadiel	istmed
falco	falco
triumf	triumf
zvyk	harjumus
snow	lumesadu
snow	lumi
andre	andre
jordánsko	jordan
jordánsko	jordaania
skladu	ladu
skladu	laohoone
vesta	vest
vesta	vesta
predpokladajú	eeldada
predpokladajú	eeldame
systémové	süsteemne
brucha	kõhu
brucha	kõht
brucha	kõhu
ramone	ramone
zastaví	peatub
zastaví	peatab
strelca	laskur
strelca	laskja
strelca	tulistaja
aplikácii	app
aplikácii	rakendus
laurie	laurie
vincenzo	vincenzo
demografia	demograafia
demografia	demograafia
palív	kütused
prokurátor	prokurör
prokurátor	süüdistaja
kaiser	kaiser
tlačidlo	nööp
tlačidlo	nupp
tlačidlo	button
skús	proovi
zmenšuje	vähendab
soc	soc
holy	holly
amatérske	amatöör
fontány	purskkaev
fontány	purskkaevud
tuberkulózu	tuberkuloosi
tuberkulózu	tuberkuloos
xavier	xavier
nohu	jalg
nohu	jalg
nohu	jalale
zasadnutie	seanss
zasadnutie	seansi
zasadnutie	koosolek
zasadnutie	kohtumine
realizovaná	realiseeritud
zložitosť	keerukus
zložitosť	keerukust
zložitosť	keerukuse
etické	eetiline
etické	eetika
videla	näinud
videla	saag
videla	nägin
zdravotníctvo	tervist
zdravotníctvo	tervishoid
zdravotníctvo	tervis
ata	esata
ata	ata
vymenili	vahetatud
vymenili	vahetatud
jeanne	jeanne
odvahu	julgus
odvahu	julgust
odvahu	vaprus
nárokov	õigused
spoľahlivé	usaldusväärne
diamanty	teemandid
hada	madu
hada	snake
hada	mao
civilizácia	tsivilisatsioon
civilizácia	tsivilisatsiooni
civilizácia	tsivilisatsioon
civilizácia	tsivilisatsiooni
utorok	teisipäev
donna	donna
pohlavný	seksuaalse
pohlavný	seksuaalne
rotora	rootori
ústredie	staap
ústredie	peakorter
preprava	transport
preprava	shipping
preprava	vedu
preprava	tõld
preprava	vedu
preprava	transport
mame	ema
kačica	part
duchov	kummitused
duchov	vaimud
duchov	vaimud
duchov	hinged
snažiť	püüdlema
opakovať	korda
opakovať	korrata
opakovať	kordamine
opakovať	kordan
konfliktom	konflikt
konfliktom	konfliktid
laná	köied
moll	moll
benzín	bensiin
benzín	bensiin
oslobodil	vabastatud
bertrand	bertrand
aktíva	varad
aktíva	varade
aktíva	vara
nohe	jalg
nohe	jalale
zoskupení	klastrite
whitney	whitney
rabín	rabi
dediča	pärija
olga	olga
blu	blu
raw	toores
raw	toor
raw	toorelt
mafia	maffia
mafia	maffia
otáča	pöörleb
otáča	pöörab
otáča	pööratud
opát	abt
prienik	lõikuvad
ekologické	ökoloogiline
ekologické	ökoloogilised
ekologické	orgaaniline
ekologické	orgaanilised
ekologické	orgaaniliste
iva	iva
adelaide	adelaide
jazdiť	ratsutamine
jazdiť	ratsutada
jazdiť	sõit
jazdiť	sõida
istotu	kindlus
priemyselne	tööstuslikult
vnútorne	sisemiselt
zničení	hävinenud
zničení	hävitatud
zničení	hävinud
zničení	laastatud
carol	carol
výťah	tõsta
výťah	lift
výťah	tõste
výťah	lift
rouen	roueni
crowley	crowley
terapia	teraapia
terapia	ravi
terapia	ravile
populáciu	populatsioon
populáciu	populatsiooni
populáciu	rahvastik
populáciu	elanikkond
populáciu	rahvaarv
syntézy	sünteesi
kandidatúru	kandidatuuri
urobené	tehtud
sara	sara
schválená	heakskiidetud
bezfarebný	värvitu
prekvapivo	üllatavalt
solárne	päikese
solárne	päikeseenergia
vŕtanie	puurimine
oxidy	oksiidid
izraelských	iisraeli
izraelských	iisrael
vodičov	sõitjad
vodičov	autojuhid
vodičov	juhid
veselé	häid
kyselinu	hape
kyselinu	happe
total	kokku
hormón	hormooni
hormón	hormoonid
zaťaženia	koormused
spustiť	alusta
spustiť	algus
spustiť	start
spustiť	käivita
spustiť	hukka
spustiť	hukata
spustiť	käivita
spustiť	jooks
spustiť	start
spustiť	käivitamine
brisbane	brisbane
natalie	natalie
obklopujú	ümbritsevad
zhoda	tikud
zhoda	sobib
zhoda	vastavus
zhoda	sobivus
zhoda	match
res	res
veľryby	vaalad
veľryby	vaal
veľryby	vaala
kraus	kraus
okrajové	marginaalne
okrajové	perifeerne
freiburg	freiburgi
znižovanie	alandamine
znižovanie	langetamine
znižovanie	vähendamine
znižovanie	vähendamise
znižovanie	vähendamine
burton	burton
dubaj	dubai
civilného	tsiviilisik
civilného	tsiviil
demokratov	demokraadid
deformácie	moonutusi
deformácie	moonutused
čerpá	tõmbab
dodatok	lisand
dodatok	liide
obydlia	eluruumi
obydlia	eluruumide
fleming	fleming
stavebníctvo	ehitamine
stavebníctvo	ehitus
stavebníctvo	konstruktsioon
pakistane	pakistan
pakistane	pakistani
trump	trump
bosch	bosch
chapman	chapman
horizontu	horisont
duke	vürst
duke	duke
duke	hertsog
značenie	märgistus
značenie	tähistamine
značenie	tähistus
značenie	märgistamine
značenie	märgistus
značenie	märgised
balík	pakend
balík	pakett
balík	pakk
vybraná	valitud
xviii	xviii
hammond	hammond
semien	seemned
semien	seeme
kompromis	kompromiss
kompromis	kompromissi
špekulácie	spekulatsiooni
špekulácie	spekulatsioonid
kolega	kolleeg
kolega	kolleegi
travis	travis
rozhodovanie	otsustamine
nervy	närvid
nervy	närvi
automatický	automaatne
automatický	automaat
automatický	automaatsed
automatický	automaatne
prerušenia	katkestus
prerušenia	katkestamine
priblíženie	lähenemine
priblíženie	lähenemisviis
priblíženie	lähenemisviisi
priblíženie	zoom
nevesta	pruut
podmienené	tingimuslikud
podmienené	tingimuslik
podmienené	tingimustega
podmienené	tingimuslikud
malawi	malawi
xxx	xxx
vápnika	kaltsium
vápnika	kaltsiumi
danko	danko
popísané	kirjeldas
popísané	kirjeldatud
príležitostí	võimalused
čip	chip
čip	kiip
ontario	ontario
prístupy	lähenemisviise
prístupy	suhtumist
paradise	paradiisi
paradise	paradiis
pneumatiky	rehvid
pneumatiky	rehv
pneumatiky	rehvi
pet	pet
pet	lemmikloom
vela	paljud
vela	paljusid
vela	palju
vela	vela
vylúčené	välistatud
susedia	naabrid
susedia	naabrid
kúsky	tükid
kúsky	bitti
kúsky	tükid
krieda	kriit
ahojte	tere
ahojte	hello
draka	lohe
draka	draakon
čln	praam
čln	paat
opísať	kirjelda
opísať	kirjeldada
alb	alb
násobok	mitmekordne
násobok	mitu
násobok	kordaja
elo	elo
dotyk	puuduta
dotyk	katsuda
dotyk	puudutus
dotyk	puutu
spokojný	rahuldatud
spokojný	rahul
vlakom	rongi
vlakom	rong
schopnosťami	võimed
sextant	sekstant
havária	avarii
havária	õnnetus
havária	avarii
integrácie	integratsioon
integrácie	lõimumine
integrácie	integreerimine
integrácie	integreerimine
predstavovať	poos
útlaku	rõhumise
société	société
montpellier	montpellier
cessna	cessna
tektonické	tektoonilised
exemplár	isend
exemplár	näidis
log	log
log	logi
uplatniť	rakenda
uplatniť	kehti
milwaukee	milwaukee
aplikovať	rakenda
aplikovať	kehti
riaditeľstvo	direktoraat
kontext	kontekstist
kontext	kontekst
kontext	konteksti
kontext	taust
blokovanie	blokeerib
blokovanie	plokk
blokovanie	bloki
blokovanie	blokk
blokovanie	block
guinei	guinea
sans	sans
farebná	värvus
farebná	värv
farebná	värvi
krokodíl	krokodill
krokodíl	krokodill
autorita	asutus
autorita	ametiasutus
vektora	vektori
ponte	ponte
vienna	viin
vzorov	mustrid
vedúcu	juhtiv
kia	kia
opatrenie	mõõt
opatrenie	abinõu
opatrenie	meede
smernice	juhised
smernice	suunised
smernice	juhtnöörid
smernice	direktiivid
smernice	direktiivi
smernice	direktiiv
medzičasom	vahepeal
adriana	adriana
nezhody	erimeelsused
karlsruhe	karlsruhe
vznikajúce	tekkivate
predbežné	ajutine
predbežné	esialgse
predbežné	esialgsed
predbežné	esialgne
prepojenia	ühendused
prepojenia	lingid
zodpovedné	vastutustundlik
zodpovedné	vastutav
kombinované	kombineeritud
klin	kiil
klin	kiilu
vydavateľa	kirjastaja
vydavateľa	väljaandja
narodeniny	sünnipäevad
narodeniny	sünnipäeva
narodeniny	sünnipäev
kleopatra	kleopatra
leslie	leslie
freddie	freddie
odhalená	paljastatud
rán	haavad
biotopy	elupaikade
biotopy	elupaikade
biotopy	elupaiga
alonso	alonso
prepracované	vaadatud
göteborg	göteborgis
ochranný	kaitsev
prístavov	sadamad
jarná	kevad
farme	talu
farme	farm
farme	talumaja
gorila	gorilla
zločinu	kuritegevus
zločinu	kuriteod
zločinu	kuritegu
zločinu	kuritöö
odstránený	kustutatud
odstránený	kustutanud
odstránený	eemaldati
odstránený	eemaldatud
metánu	metaani
virtuálna	virtuaalne
vpn	vpn
odeon	odeon
vyriešil	lahendatud
rpg	rpg
samospráva	omavalitsus
samospráva	vald
ináč	muidu
smile	naerata
smile	naeratus
crosby	crosby
medici	medici
nirvana	nirvana
samson	samson
úmysel	kavatsusest
úmysel	kavatsus
úmysel	kavatsus
trofeje	trofeed
pratt	pratt
metabolizmus	ainevahetus
metabolizmus	metabolism
gsm	gsm
maríno	marino
optická	optiline
optická	optilised
skrytá	peidus
skrytá	peidetud
skrytá	varjatud
naplánované	ajastatud
argos	argos
požadované	taotletud
požadované	nõutud
požadované	taotles
požadované	soovitud
požadované	nõutud
požadované	nõutavad
požadované	vajalik
požadované	nõutav
požadované	soovitud
skor	early
skor	vara
skor	varajane
skor	varajased
skor	varane
skor	varem
utiekli	põgenesid
utiekli	põgenenud
utiekli	põgenes
utiekli	põgenes
stratí	kaotab
bankoviek	pangatähed
bankoviek	pangatähtede
tenká	õhuke
tenká	peenike
tenká	õhukesed
potlačené	allasurutud
potlačené	trükitud
argentínska	argentina
argentínska	argentiina
keltské	keldi
jure	jure
posilniť	tugevdamine
posilniť	tugevdada
posilniť	tugevdada
lanka	lanka
mechanizmov	mehhanismid
dómy	kuplite
paz	paz
guvernérom	kuberner
fajn	fine
fajn	trahv
fajn	trahvi
clinton	clinton
nam	nam
dawson	dawson
rástla	kasvas
han	hani
han	han
povinná	kohustuslik
povinná	kohustuslikud
povinná	kohustuslik
povinná	kohustuslikud
povinná	kohustuslik
žid	juudi
žid	juut
žid	juut
hrobe	haud
hrobe	hauda
hrobe	haua
chrbtice	selgroog
chrbtice	selgroo
piráti	piraadid
syr	juustu
syr	juust
presadzuje	edendab
označovanie	märgistus
označovanie	tähistamine
označovanie	tähistus
označovanie	märgistamine
označovanie	märgistus
označovanie	märgistamine
označovanie	märgistamine
kenny	kenny
kung	kung
plátno	lõuend
claire	claire
chili	chili
dohodnuté	leppis
dohodnuté	kokkulepitud
washingtonu	washingtoni
washingtonu	washington
tendencia	trend
tendencia	suundumus
tendencia	kalduvus
rozptyl	dispersiooni
rozptyl	dispersiooni
rozptyl	hälve
výhoda	kasu
výhoda	eelis
podnikateľov	ärimehed
oleje	õlid
biológovia	bioloogid
dohôd	lepingud
dohôd	kokkulepped
gustavo	gustavo
oxidačné	oksüdeerivad
balkán	balkani
balkán	balkanil
balkán	balkani
balkán	balkanil
harald	harald
efektívny	efektiivne
efektívny	tõhus
efektívny	tõhusad
konto	konto
verím	uskuma
verím	usu
verím	usud
zmyslové	sensoorne
svetlý	hele
svetlý	ere
hrobke	haud
hrobke	haua
konžská	kongo
konžská	kongo
inštalácia	paigaldus
inštalácia	paigaldamine
inštalácia	rajatis
inštalácia	paigaldamine
inštalácia	paigaldamine
absolútny	absoluutne
absolútny	absoluutse
uhľovodíkov	süsivesinike
zábavu	meelelahutus
riečna	river
riečna	jõgi
forbes	forbes
hladké	tõrgeteta
hladké	sujuv
hladké	mahe
hladké	sile
zelenina	köögivili
zelenina	köögiviljad
zelenina	juurviljad
rúry	ahjud
rúry	torud
rúry	torud
chao	chao
ambície	ambitsioonid
ambície	ambitsioone
ambície	ambitsioonid
ambície	ambitsioon
hodinky	vaata
hodinky	jälgi
hodinky	kellad
komplikované	keeruline
komplikované	komplitseeritud
bál	kartis
bál	kartsid
kane	kane
atmosférický	atmosfääri
lemmon	lemmon
azyl	varjupaiga
reforme	reformimise
hatchback	luukpära
dávka	annus
dávka	doos
detektív	uurija
detektív	detektiiv
atlante	atlanta
atlante	atlantas
rush	rush
rýchlejší	kiirem
rýchlejší	kiiremini
rýchlejší	kiirem
rýchlejší	kiiremini
viažu	siduda
epidémia	epideemia
cité	cité
bratranec	nõo
bratranec	nõbu
spoľahlivosť	usaldusväärsus
spoľahlivosť	usaldusväärsuse
umelkyňa	esitaja
umelkyňa	artist
umelkyňa	kunstnik
zúčastnené	osalev
zúčastnené	osalevad
zúčastnené	kaasatud
reprezentovať	esindavad
reprezentovať	esindab
reprezentovať	esinda
maximus	maximus
billa	bill
billa	arve
trhov	turud
rozmanitosť	mitmekesisust
rozmanitosť	mitmekesisuse
rozmanitosť	mitmekesisus
bradley	bradley
humanista	humanist
múdry	kaval
múdry	nutikas
múdry	tark
múdry	tark
múdry	nutikad
múdry	nutikas
múdry	smart
kai	kai
čistenie	puhastus
čistenie	puhastamine
čistenie	koristamine
zrušenia	tühistamine
seymour	seymour
festivalov	festivalid
iniciatíva	algatuse
iniciatíva	algatus
svetlé	hele
svetlé	ere
previesť	teisendamine
sec	sec
sec	sek
telekomunikácie	telekommunikatsioon
telekomunikácie	telekommunikatsiooni
telekomunikácie	telekommunikatsioon
telekomunikácie	telekommunikatsiooni
davies	davies
mirage	mirage
systematické	süstemaatiline
spoločensky	sotsiaalselt
hubble	hubble
duševného	intellektuaalse
podlahy	põrandad
podlahy	parketi
administratívny	haldus
