மற்றும்	un
நச்சு	toksiska
மலேரியா	malāriju
பிடித்த	mīļākie
பிடித்த	mīļākās
பிடித்த	mīļākais
பிடித்த	mīļākā
கிளர்ச்சி	sacelšanās
கிளர்ச்சி	dumpis
நார்வே	norvēģija
முகப்பு	mājās
முகப்பு	home
முகப்பு	mājas
முகப்பு	majas
செடி	augi
செடி	rūpnīcas
செடி	stādi
செடி	rūpnīca
செடி	iekārta
செடி	augs
செடி	augu
நிர்வாகி	administrators
நிர்வாகி	administratora
நிர்வாகி	pārvaldnieks
நிர்வாகி	vadītājs
நிர்வாகி	administratori
நிர்வாகி	pārvalde
நிர்வாகி	administrators
நிர்வாகி	administratora
விடுதி	viesnīcā
விடுதி	viesnīca
விடுதி	kopmītnēs
நிபுணர்	eksperts
நிபுணர்	eksperte
பாக்டீரியா	baktēriju
பாக்டீரியா	baktērija
பாக்டீரியா	baktērijas
லிமிடெட்	ierobežots
லிமிடெட்	limited
லிமிடெட்	ierobežota
லிமிடெட்	ierobežoti
லிமிடெட்	sia
லிமிடெட்	ltd
நடக்கிறது	notiek
டிகிரி	grādus
டிகிரி	grādi
டிகிரி	grādu
டிகிரி	grāds
மீடியா	media
மீடியா	mediji
மீடியா	mediju
மந்திரி	džeks
மந்திரி	jack
அலுவலகங்கள்	biroji
அலுவலகங்கள்	birojiem
அலுவலகங்கள்	birojus
கேட்டார்	lūdza
விஞ்ஞான	zinātniskā
விஞ்ஞான	zinātniska
விஞ்ஞான	zinātniskais
விஞ்ஞான	zinātnisks
தாத்தா	vectēvs
வருடாந்திர	gada
வருடாந்திர	ikgadēja
வருடாந்திர	ikgadēji
வருடாந்திர	ikgadējais
வருடாந்திர	gada
சிரியா	sīrija
சிரியா	sīrijā
தாள்	papīrs
தாள்	papīra
தாள்	lapa
தாள்	loksne
தாள்	loksnes
குறைக்கிறது	mazina
குறைக்கிறது	samazina
பாத்திரங்கள்	ēdieni
பெரிதாக	mērogs
பெரிதாக	zoom
அயோடின்	joda
அயோடின்	jodu
முக்கியம்	svarīgs
முக்கியம்	svarīga
முக்கியம்	svarīgas
முக்கியம்	svarīgi
முக்கியம்	nozīmīgs
எதிர்பாராத	negaidīta
எதிர்பாராத	neparedzēti
எதிர்பாராத	negaidīts
எதிர்பாராத	negaidīti
சரித்திரம்	vēsture
சரித்திரம்	vēstures
சரித்திரம்	vēsturi
சரித்திரம்	vēsturē
தாமே	paši
கடினம்	cieto
கடினம்	smagi
கடினம்	cietās
கடினம்	grūti
கடினம்	cietais
கடினம்	grūti
கடினம்	grūta
கடினம்	sarežģīta
கடினம்	apgrūtināta
கடினம்	sarežģīti
தேநீர்	tēja
தேநீர்	tējas
தேநீர்	tēju
அகாடமி	akadēmijas
அகாடமி	akadēmija
அகாடமி	akadēmijā
அகாடமி	academy
சோனி	sony
தேடும்	izskaties
சாதிகள்	kostīmi
சாதிகள்	piestāv
மறை	noslēpt
மறை	paslēpt
மறை	slēpt
விரதம்	badošanās
விரைவான	ātri
விரைவான	ātra
விரைவான	ātrā
விரைவான	ātrs
விரைவான	ātri
விரைவான	ātra
விரைவான	ātrs
விரைவான	strauji
விரைவான	fast
ஹில்	kalnā
தொண்டை	rīkles
தொண்டை	rīklē
நிர்வாகிகள்	administratori
நிர்வாகிகள்	pārvalde
சமஸ்கிருத	sanskrits
பம்பாய்	bombejas
விழும்	krist
விழும்	kritiens
விழும்	kritums
விழும்	krīt
அம்சம்	motīvs
அம்சம்	īpašība
மைதானம்	zeme
மைதானம்	malti
மைதானம்	zemes
காவியம்	episko
காவியம்	epic
பாரி	berijs
பாரி	pari
பேராலயம்	katedrāle
கட்டுமானம்	celtniecība
கட்டுமானம்	būve
கட்டுமானம்	uzbūve
கட்டுமானம்	būvniecība
கட்டுமானம்	konstrukcija
மாறுகிறது	maina
மாறுகிறது	mainās
திரவம்	šķidrums
திரவம்	šķidruma
திரவம்	šķidrums
திரவம்	šķidruma
திரவம்	šķidrs
திரவம்	šķidri
பரிந்துரைகள்	ieteikumi
பரிந்துரைகள்	ierosinājumi
பரிந்துரைகள்	priekšlikumi
பரிந்துரைகள்	rekomendācijas
பரிந்துரைகள்	ieteikumi
குடல்	zarnas
இனப்பெருக்க	pavairošana
இனப்பெருக்க	vaislas
இனப்பெருக்க	audzēšana
சிலநேரங்களில்	dažkārt
சிலநேரங்களில்	reizēm
சிலநேரங்களில்	dažreiz
விக்டர்	viktor
விக்டர்	viktors
விக்டர்	viktors
ஒப்பீட்டளவில்	salīdzinoši
ஒப்பீட்டளவில்	relatīvi
ஒப்பீட்டளவில்	samērā
இலித்தியம்	litija
இலித்தியம்	litiju
ஜிம்	vingrošanas
ஜிம்	džims
விரும்பவில்லை	pretēji
அரேபியா	arābija
மக்னீசியம்	magnijs
மக்னீசியம்	magnija
புகைப்படங்கள்	fotoattēli
புகைப்படங்கள்	attēli
புகைப்படங்கள்	fotogrāfijas
புகைப்படங்கள்	bildes
பேச	runā
பேச	izrunāt
பேச	runāt
தொடர்புடையது	attiecīgais
தொடர்புடையது	saistīts
தொடர்புடையது	nozīmība
மதிப்புகள்	vērtības
வாசிப்பு	apsvērums
முன்னுரிமை	prioritāte
நீதிபதிகள்	tiesneši
நீதிபதிகள்	tiesnešiem
நீதிபதிகள்	tiesnešu
காய்	kai
கிளார்க்	klārks
கிளார்க்	klārks
புனிதர்கள்	svēto
புகையிலை	tabaku
புகையிலை	tabaka
நாசா	nasa
ஒருங்கிணைப்பு	integrēšana
ஒருங்கிணைப்பு	integrācija
பறந்து	lido
பறந்து	lidot
பறந்து	peld
பறந்து	lido
திருத்தி	redaktors
ஒருவேளை	varbūt
புகார்	sūdzība
புகார்	sūdzas
புகார்	sūdzēties
பிடிக்க	nozvejas
பிடிக்க	noķert
பிடிக்க	noķer
பிடிக்க	loms
பிடிக்க	nozveja
குறுக்கு	krustu
குறுக்கு	krusta
குறுக்கு	krusts
கடத்தல்	nolaupīšanu
கடத்தல்	kontrabandas
கடத்தல்	kontrabanda
கடத்தல்	nolaupīšana
கடத்தல்	nolaupīšanu
கடத்தல்	nolaupīšanas
இராமாயணம்	rāmājana
பயன்பாட்டை	piemērošana
பயன்பாட்டை	piemērošanu
பயன்பாட்டை	pieteikums
பயன்பாட்டை	app
பயன்பாட்டை	lietotnes
பயன்பாட்டை	aplikāciju
நம்பிக்கைகள்	cerības
உயர்ந்தது	visaugstākā
உயர்ந்தது	augstākā
உயர்ந்தது	augstākais
உயர்ந்தது	augstāko
வள	resursi
வள	resursa
வள	resurss
வள	resursu
உரைகள்	teksti
உரைகள்	tekstus
நுழைவு	ieraksts
ஆஸ்திரியா	austrija
ஆஸ்திரியா	austrijas
ஆஸ்திரியா	austrijā
ஆஸ்திரியா	austriju
கொள்ளளவு	jauda
கொள்ளளவு	ietilpība
கொள்ளளவு	spēja
கொள்ளளவு	kapacitāte
இயற்கையாக	dabiski
இயற்கையாக	dabīgi
முஸ்லீம்	musulmaņi
முஸ்லீம்	musulmaņu
மாடு	govs
மாடு	liellopi
மாடு	liellopiem
மாடு	liellops
மாடு	lopi
சிறந்தது	labākie
சிறந்தது	vislabāk
சிறந்தது	labākās
சிறந்தது	labākais
மான்செஸ்டர்	manchester
பொய்	meli
பொய்	melo
பொய்	aplams
பொய்	viltus
பொய்	kļūdaini
பொய்	melo
மோதி	modi
தூண்கள்	balsti
தூண்கள்	pīlāriem
தூண்கள்	pīlāri
கினி	gvineja
கினி	gvinejas
ஆளுமை	personība
ஆளுமை	personības
மேலாளர்	pārvaldnieks
மேலாளர்	vadītājs
சிதைவு	krišanās
சிதைவு	sabrukšanas
சிறுநீர்	urīns
சிறுநீர்	urīnā
சிறுநீர்	urīnu
கற்றல்	mācīšanās
பாதைகள்	takas
பாதைகள்	ceļi
பாதைகள்	kanāli
பிரதிகள்	kopijas
பிரதிகள்	eksemplāri
அப்பர்	augšējo
அப்பர்	augstākie
அப்பர்	augšējā
அப்பர்	augstākais
அப்பர்	augšējais
முடித்த	apdares
முடித்த	apdare
கெவின்	kevins
கம்பி	stieple
கம்பி	stieples
பெரியது	lielie
பெரியது	liels
பெரியது	lielas
பெரியது	lieli
பெரியது	liela
பெரியது	lielā
பெரியது	liels
பெரியது	lielais
பெரியது	lieli
பெரியது	liela
பெரியது	lielā
பெரியது	lielāki
பெரியது	lielākas
பெரியது	lielāka
பெரியது	lielāks
லெனின்	ļeņins
அலைவரிசை	kanāls
ஆலை	rūpnīca
ஆலை	iekārta
ஆலை	augs
ஆலை	augu
கல்கத்தா	kalkutas
ஒற்றுமை	vienotība
சாதனைகள்	sasniegtais
