din	от
activi	активна
activi	активно
activi	активни
activi	активен
doresc	желание
doresc	пожелание
functiile	функции
minas	минас
membra	член
secundar	вторична
secundar	вторично
secundar	вторични
secundar	вторичен
frederick	фредерик
frederick	фридрих
aplicatii	приложения
aplicatii	заявления
aplicatii	молби
aplicatii	приложения
aplicatii	приложения
aplicatii	заявления
aplicatii	молби
dezvolta	развива
dezvolta	развиване
dezvolta	развиват
dezvolta	развиване
dezvolta	развиват
licenta	лиценз
licenta	лицензия
licenta	лиценз
licenta	книжка
licenta	книжката
licenta	лиценз
licenta	лицензия
licenta	лиценз
licenta	книжка
licenta	книжката
licenta	лиценз
licenta	книжка
licenta	книжката
facebook	фейсбук
facebook	facebook
puterile	пауърс
puterile	сили
puterile	правомощия
comert	търговия
comert	търговия
comert	търговско
comert	търговия
initiat	започнати
initiat	започнато
initiat	започнати
initiat	започнато
copilarie	детство
copilarie	детството
copilarie	детство
copilarie	детството
long	дълги
long	дълго
long	дълъг
long	лонг
spiritul	дух
mostenitor	наследник
mostenitor	наследник
prieteni	приятели
prieteni	friends
prieteni	приятелки
sectiune	сечение
sectiune	секция
sectiune	раздел
sectiune	сечение
sectiune	секция
sectiune	раздел
sectiune	сечение
sectiune	секция
sectiune	раздел
urgenta	спешност
urgenta	спешно
urgenta	спешна
urgenta	спешно
urgenta	спешност
urgenta	спешно
memorie	спомен
memorie	памет
memorie	спомени
studenti	студенти
studenti	ученици
studenti	студенти
studenti	ученици
lewis	люис
lewis	луис
josef	йозеф
josef	йосиф
difuzat	излъчване
difuzat	излъчен
parlamentare	парламентарна
parlamentare	парламентарни
earth	земно
earth	земята
earth	земен
earth	земя
clase	класи
clase	класовете
clase	класове
schleswig	шлезвиг
siria	сирия
prusiei	прусия
senior	старши
distributie	дистрибуция
distributie	разпределяне
distributie	разпространение
distributie	разпределение
distributie	дистрибуция
distributie	разпределяне
distributie	разпространение
distributie	разпределение
rose	роуз
rose	роза
rose	розата
schimbare	промени
schimbare	смяна
schimbare	промяна
evreu	еврейски
evreu	еврейско
evreu	евреин
evreu	еврейка
evreu	евреин
entertainment	развлечения
entertainment	забавления
entertainment	забавление
entertainment	развлечение
stabilirea	учреждение
stabilirea	установяване
imperiale	имперски
propune	предлага
proprietati	имоти
proprietati	свойства
proprietati	имоти
proprietati	свойства
justitie	справедливост
