から	출신
リサーチ	연구
取り扱い	처리
取り扱い	취급
取り扱い	다루기
シベリア	시베리아
シベリア	시베리아
ムハンマド	무하마드
ムハンマド	무함마드
頭文字	초기
頭文字	이니셜
頭文字	이니셜
矛盾	모순
皮膚	스킨
皮膚	피부
誇り	자존심
誇り	프라이드
誇り	자랑
スプリント	sprint
スプリント	스프린트
切断	절단
アムステルダム	암스테르담
書簡	서신
宝石	보석
宝石	보석
宝石	쥬얼리
宝石	보석
ホン	홍대
座標	좌표
座標	좌표
座標	좌표계
必須	필요함
必須	필수
シャトル	셔틀
パキスタン	파키스탄
パキスタン	파키스탄
複製	복제
複製	복사
複製	중복
複製	복제
金田	카네다
標本	견본
レーン	레인
レーン	차로
ケリー	켈리
ケリー	케리
ミズーリ	미주리
写本	사본
笑顔	미소
笑顔	스마일
笑顔	웃어
笑顔	미소
笑顔	웃어
笑顔	스마일
笑顔	미소
両側	측면
頻度	주파수
頻度	빈도
取り組み	노력
追悼	메모리얼
追悼	기념비
追悼	기념관
ルーキー	신참
ルーキー	rookie
アルプス	알프스
有機	유기적
広州	광저우
コロラド	콜로라도
水島	미즈시마
語源	출처
オルガン	장기
オルガン	오르간
付随	부수
帽子	모자
帽子	모자
批評	평론
批評	비판
批評	비평
批評	비판
洞窟	케이브
洞窟	동굴
洞窟	동굴
ウイング	날개
ムーア	무어
精度	정밀도
精度	정밀
精度	정확도
精度	정밀도
精度	정확성
ミシェル	미셸
裁判官	판단
裁判官	판사
裁判官	판사
ペース	속도
ペース	페이스
グルメ	미식
藤岡	후지오카
杉本	스기모토
アドルフ	아돌프
モーツァルト	모차르트
ベッド	침대
ベッド	침대
ブリス	bliss
円形	순환
円形	원형
ロッキー	록키
ロッキー	로키
松永	마쓰나가
ヴィクトリア	빅토리아
参考文献	참조
参考文献	참고
魔法使い	마법사
錬金術	연금술사
錬金術	연금술사
錬金術	연금술
制約	제약
地面	그라운드
ビタミン	비타민
ビタミン	비타민
クルーズ	크루즈
クルーズ	크루즈
宇治	우지
最適	최적
マック	mac
透明	투명
透明	투명한
透明	투명성
透明	투명
透明	투명도
アンダーソン	앤더슨
津軽	쓰가루
放射	방사능
放射	방사
放射	방사선
放射	방사성
助言	충고
助言	조언
助言	충고
助言	조언
索引	색인
索引	인덱스
索引	색인
索引	인덱스
アップデート	갱신
アップデート	업데이트
アップデート	업데이트
タイミング	타이밍
タイミング	타이밍이
速報	깨짐
速報	브레이킹
シーク	셰이크
決断	의사결정
決断	결정
葬儀	장례식장
葬儀	장례식
葬儀	장례
葬儀	장례식
見事	놀라운
ターゲット	타깃
ターゲット	대상
ターゲット	타겟
ターゲット	타겟
テクノ	테크노
ヒップ	엉덩이
セリフ	세리프
ホームズ	홈즈
ホームズ	홈스
ローレンス	로런스
ローレンス	로렌스
満足	만족도
満足	만족
満足	만족
満足	만족
スティーヴン	스테파노
スティーヴン	스티븐
スティーヴン	스티븐스
スティーヴン	스티븐
気圧	압력
気圧	압박
筋肉	근육
筋肉	근육
バッテリー	전지현
バッテリー	전지
バッテリー	배터리
楽園	파라다이스
楽園	천국
楽園	낙원
カンファレンス	회담
カンファレンス	콘퍼런스
カンファレンス	회의
対称	대칭
パイプ	파이프
パイプ	파이프
因子	팩터
因子	인자
因子	요인
クラッシュ	크러쉬
クラッシュ	추락사고
クラッシュ	추락
クラッシュ	충돌
クラッシュ	충돌
トレーナー	트레이너
ルノー	르노
ユリ	릴리
停車駅	정류장
写像	맵핑
写像	매핑
引き分け	넥타이
引き分け	추첨
引き分け	그리기
シャープ	샤프
シャープ	예리
仮名	카나
祈り	기도
祈り	기도
祈り	기도
祈り	기도
好み	선호
好み	책갈피
マルコ	마르코
ジーン	유전자
アコースティック	어쿠스틱
アンドリュー	앤드류
アンドリュー	앤드루
アンドリュー	안드레아
ドラマー	드러머
十五	열다섯
ガソリン	가솔린
ガソリン	가솔린
みき	미키
マスターズ	마스터즈
マスターズ	마스터스
勧告	경보
勧告	자문
アルメニア	아르메니아어
アルメニア	아르메니아
アルメニア	아르메니아인
アルメニア	아르메니아
アルメニア	아르메니아인
係数	계수
係数	계수
係数	팩터
係数	인자
係数	요인
読書	독서
読書	읽고
読書	읽기
トランペット	나팔
トランペット	트럼펫
トランペット	나팔
クリストファー	크리스토퍼
いじめ	괴롭힘
いじめ	따돌림
いじめ	왕따
いじめ	따돌림
テクノロジー	기술
パズル	퍼즐
怪物	괴물
怪物	몬스터
怪物	괴물이
延期	연기
文法	문법
ハドソン	허드슨
樺太	사할린
ミシシッピ	미시시피
ソフィア	소피아
ソフィア	소피아
医者	의사
医者	닥터
サテライト	인공위성
サテライト	위성
辞書	사전
辞書	사전
木材	나무
木材	우드
木材	목재
個性	개성
個性	성격
個性	인격
個性	개성
ブレイク	블레이크
家屋	주택
尾道	오노미치
ガールズ	소녀
ガールズ	소녀들
ガールズ	걸스
フォーム	양식
フォーム	형식
フォーム	형태
フォーム	양식
ちょうど	단지
ちょうど	그냥
ルビー	ruby
ルビー	루비
モントリオール	몬트리올
ストローク	뇌졸중
アプローチ	접근법
アプローチ	접근
農家	농부
農家	농부
セダン	세단
ナトリウム	나트륨
バリエーション	변수
バリエーション	변동
バリエーション	변동이
バリエーション	변이
繁栄	번영
親族	친척
本物	진짜
本物	리얼
本物	레알
本物	정품
届け	배달
加算	덧셈
加算	추가하기
加算	추가
サラリーマン	샐러리맨
通知	공지
通知	알림
通知	알림
通知	공지사항
通知	공지
ウォーズ	전쟁
名目	명목
吾妻	아즈마
不参加	거절
不参加	거절
青空	아오조라
スパルタ	스파르타
サムネイル	썸네일
サムネイル	썸네일
プライベート	비공개
マツダ	마쓰다
引く	빼기
引く	빼빼로
収益	이익
収益	수익
収益	수입
収益	수익금
収益	수익
収益	수익
人質	인질
人質	인질
ロッド	로드
ロッド	지팡이
楽しむ	즐길
楽しむ	즐겨라
白川	시라카와
最年少	막내
ブラザーズ	형제
ブラザーズ	브라더스
ブラザーズ	형제들
焦点	집중
焦点	초점
焦点	집중하기
焦点	포커스
台東	다이토
台東	타이토
富士通	후지쯔
ようこそ	환영
ようこそ	환영합니다
歩く	걷고
歩く	워킹
歩く	걷는다
歩く	걷기
歩く	산책
歩く	걷기
ダッシュ	대시
ガム	잇몸
魔術	마술
魔術	마법
最上	모가미
絶望	절망
ピッチ	피치
サミュエル	새뮤얼
サミュエル	사무엘
サーバー	서버
サーバー	서버
ひょう	우박
ヘッセン	헤센
ユニフォーム	유니폼
ユニフォーム	유니폼
先住民	토착
ファーム	농장
ファーム	농장이
沿革	연대기
沿革	역사
沿革	내역
沿革	히스토리
沿革	기록
カンボジア	캄보디아
カンボジア	캄보디아
呪い	저주
聖人	세인트
ルドルフ	루돌프
ルドルフ	루돌프
秋葉原	아키하바라
東海道	도카이도
アンディ	앤디
クリーブランド	클리블랜드
測量	측량
注文	순서
注文	주문
注文	주문
デート	날짜
デート	데이트
デート	연애
デート	데이트
気分	느낌이
気分	기분
気分	느낌
気分	분위기
気分	기분
オークランド	오클랜드
オークランド	오클랜드
使者	특사
シンガー	가수
シンガー	싱어
立法	입법
立法	법률
水着	수영복
水着	수영복
モニター	모니터
モニター	모니터링
ソロモン	솔로몬
適応	적응
適応	적응
ビクター	빅토르
ビクター	빅터
長崎市	나가사키
干渉	간섭
チョコレート	초콜릿
チョコレート	초콜렛
青少年	십대
青少年	청소년
エディション	에디션
エディション	에디션
脚注	각주
脚注	각주
レンジ	범위
スロット	슬롯
スロット	슬롯
野望	야망
ワニ	악어
年表	연대기
年表	타임라인
リッチ	부자
リッチ	리치
バッファ	버퍼
バッファ	버퍼
断層	단층
愛する	loving
記念碑	메모리얼
記念碑	기념비
記念碑	기념관
記念碑	기념물
記念碑	기념비
記念碑	기념탑
記念碑	기념물
記念碑	모뉴먼트
記念碑	기념비
待つ	기다린다
待つ	기다림
待つ	기다렸다
アベニュー	애비뉴
グルジア	조지아어
グルジア	조지아
ワード	워드
ワード	word
ワード	단어
難民	난민
難民	피난민
難民	난민
予言	예언
予言	예측
予言	예측
デバイス	기기
デバイス	단말기
デバイス	장치
デバイス	기기
デバイス	디바이스
デバイス	장치
神学	신학
ドライ	건조
ドライ	드라이
オックスフォード	옥스포드
オックスフォード	옥스퍼드
健太	겐타
健太	켄타
ファイア	화재
ファイア	불화
進撃	공격
えり	eri
アルゴリズム	알고리즘
アルゴリズム	알고리즘
括弧	괄호
括弧	괄호
括弧	괄호
歩き	산책
歩き	걷기
メンタル	멘탈
メンタル	정신
イスラム教	이슬람교
イスラム教	무슬림
イスラム教	무슬림
イスラム教	이슬람교
イスラム教	이슬람주의
イスラム教	이슬람
合金	합금
合金	합금
みずほ	미즈호
リンゴ	사과
リンゴ	애플
リンゴ	사과
フォント	글꼴
フォント	글꼴
バナナ	바나나
バナナ	바나나
計測	측정
計測	측도
クレア	클레어
関節	관절
関節	관절
免疫	면역
免疫	면책
免疫	면역
混同	혼란
混同	혼돈
混同	혼동
離陸	이륙
カルチャー	문화
望ましい	바람직
望ましい	바람직해
望ましい	바람직한
カタルーニャ	카탈루냐
メモリー	추억
メモリー	기억력
メモリー	메모리
メモリー	기억
天津	톈진
パニック	패닉
パニック	공황
ジャングル	정글
ナウ	이제
ナウ	지금
プレステージ	프레스티지
リーチ	도달
リーチ	도달하기
レフ	레프
レフ	레프트
ドレス	드레스
ドレス	드레스
ロビン	로빈과
ロビン	로빈
セールス	매출
セールス	영업
セールス	판매
グラント	그랜트
鉱業	광산
鉱業	마이닝
鉱業	광업
アルベルト	알베르트
アルベルト	앨버트
アルベルト	알베르토
氏族	클랜
氏族	클랜
パブリック	공공
パブリック	공개
パブリック	공중
手順	스텝
手順	걸음
手順	단계
手順	절차
手順	절차
手順	시술
手順	지침
手順	지시
手順	안내
エージェント	에이전트
エージェント	에이전트
エージェント	요원
エージェント	대리인
強盗	강도
強盗	도둑
強盗	강도
ケンブリッジ	케임브리지
ミルク	우유
ミルク	밀크
最短	최단
パブ	술집
パブ	술집
イーグル	독수리
イーグル	이글
松阪	마츠자카
松阪	마쓰자카
松阪	마쓰자카
キミ	키미
マルク	마르크
マルク	마크
マルク	표시
マルク	마르크
マルク	마크
高麗	고려
処女	처녀
処女	버진
処女	처녀
処女	처녀
処女	처녀
栄光	영광
栄光	영광스러운
晴れ	써니
晴れ	화창한
晴れ	맑음
司祭	신부
司祭	성직자
司祭	사제들
ひまわり	해바라기
カプセル	캡슐
カプセル	캡슐
クリーム	크림
微分	파생상품
微分	미분
微分	미분
ボスニア	보스니아
失踪	소실
失踪	실종
革新	개혁개방
革新	개혁
革新	혁신
宇野	uno
二宮	니노미야
ランナー	달리기
可変	변광성
可変	변수
担保	보증
横田	요코타
インストール	설치
インストール	설치
インストール	설치하기
インストール	설치
インストール	설치하기
インストール	설치
子爵	자작
ナイフ	나이프
ナイフ	나이프
アロー	화살
アロー	화살표
中国人	중국인
中国人	중국어
デビッド	데이비드
デビッド	다윗
デビッド	데이빗
デビッド	다비드
サックス	삭스
サックス	색소폰
星座	별자리
星座	별자리
パイオニア	파이어니어
パイオニア	파이오니아
金星	금성
金星	비너스
灰色	회색
灰色	그레이
灰色	회색
灰色	그레이
ウォルター	월터
ウォルター	발터
森山	모리야마
ネルソン	넬슨
コンゴ	콩고
除外	제외
除外	배제
除外	제외
除外	제외됨
除外	제외
除外	제외
アンソニー	안토니우스
アンソニー	앤서니
ハッチ	해치
カエル	개구리목
カエル	개구리
カエル	개구리목
カエル	개구리
孤立	격리
孤立	고립
コーラ	코카콜라
コーラ	콜라
コーラ	콜라보
コーラ	콜라
巡査	책임자
巡査	경관
巡査	경찰관
巡査	장교
休暇	방학
休暇	휴가
キャロル	캐럴
キャロル	캐롤
紙幣	지폐
紙幣	지폐
紙幣	지폐
青色	파란색
青色	청색
青色	푸른
青色	블루
青色	파랑
青色	푸른색
想像	상상력
想像	상상
想像	상상
