से	od
चौथा	četvrta
चौथा	četvrti
चौथा	četvrto
चौथा	četvrtog
चौथा	četvrtom
प्रसन्न	oduševljen
प्रसन्न	jolly
प्रसन्न	zadovoljan
प्रसन्न	zadovoljna
प्रसन्न	sretan
प्रसन्न	sretna
प्रसन्न	happy
सार	apstraktna
सार	apstraktni
पड़ोसी	komšija
पड़ोसी	susjeda
पड़ोसी	susjedima
पड़ोसी	susjeda
पड़ोसी	susjedi
पड़ोसी	susjedima
पड़ोसी	susjeda
गाया	pjevao
भ्रम	konfuzije
भ्रम	iluzija
भ्रम	iluziju
राजनेता	političari
राजनेता	političar
गोल्ड	zlato
भिन्नता	razlika
रविवार	nedjelja
सारणी	sto
नाभिकीय	nuklearno
नाभिकीय	nuklearni
नाभिकीय	nuklearna
अपवाद	iznimke
अपवाद	izuzetaka
अपवाद	izuzeci
अपवाद	izuzetak
लिखना	pisanje
लिखना	typing
पाप	grijeha
पाप	grijeh
गले	grli
जनक	roditelja
जनक	roditelj
स्वचालित	auto
स्वचालित	automatsko
खेत	farma
सेमी	polufinale
असाधारण	izuzetne
असाधारण	izvanredan
असाधारण	neuobičajena
असाधारण	izuzetnim
असाधारण	izuzetne
असाधारण	izuzetno
असाधारण	izuzetan
अपील	žalbi
दर्शक	posmatrač
दर्शक	pregledač
दर्शक	publika
दर्शक	gledaoci
इनपुट	doprinos
इनपुट	ulazni
सैकड़ों	stotine
पार्वती	parvati
क्लास	predavanje
कलात्मक	umjetnička
कलात्मक	umjetničko
कलात्मक	umjetničkim
कलात्मक	umjetnički
मंगोल	mongoli
मंगोल	mongolija
शुभ	dobro
शुभ	dobar
शुभ	dobre
स्वीकृत	prihvatio
स्वीकृत	prihvaćena
स्वीकृत	primljeni
स्वीकृत	primljen
स्वीकृत	prihvatili
स्वीकृत	prima
स्वीकृत	prihvata
स्वीकृत	odobrena
स्वीकृत	odobrio
स्वीकृत	odobreni
स्वीकृत	odobren
स्वीकृत	approved
बैटरी	baterija
बैटरी	baterije
कहानियाँ	priče
कहानियाँ	price
पुष्प	cvijeća
पुष्प	flowers
पुष्प	cvijeće
पुष्प	cvijet
सुविधाएं	objekti
मियामी	miami
सम्पर्क	kontakt
सम्पर्क	kontakti
दृश्यों	scene
कार्यवाही	postupak
कार्यवाही	postupka
कार्यवाही	postupci
श्वसन	disanje
आतंकवाद	terorizam
परिस्थिति	situacija
परिस्थिति	stanje
परिस्थिति	okolnosti
लोकतंत्र	demokratija
उपलब्धि	postignuće
उपलब्धि	dostignuće
कुश्ती	hrvanje
क्लिक	pritisnite
क्लिक	kliknite
अकाल	glad
फैशन	moda
पैलेस	palata
पैलेस	palača
नीला	plava
पोर्ट	luka
पोर्ट	port
विधेयक	bil
विधेयक	bill
स्टील	čelik
स्टील	steele
रोशन	roshan
यूनान	grčka
ऑस्टिन	austin
ऑस्टिन	ostinu
एकड़	hektara
एकड़	acre
सेकंड	sekundi
सेकंड	drugi
अवयव	komponenta
अवयव	elemenat
अवयव	element
आलेख	članak
आलेख	članaka
आलेख	članci
फ्लोरिडा	florida
पूर्वोत्तर	sjeveroistoku
साक्ष्य	dokazi
कहाँ	gdje
कहाँ	gde
आवरण	pokriti
आवरण	pokrivaju
आवरण	pokriće
निकला	dobijeni
आंकड़े	statistika
आंकड़े	stats
आंकड़े	statistika
आंकड़े	cifre
एकीकरण	integracija
फोटो	foto
फोटो	fotografija
फोटो	fotografije
फोटो	fotografija
चोरी	ukradene
चोरी	ukraden
चोरी	krađe
चोरी	krađa
चोरी	krade
चोरी	ukrasti
चोरी	krade
सिंहासन	prijesto
सिंहासन	arš
सिंहासन	tronu
सिंहासन	tron
सिंहासन	trona
आचरण	ponašanje
क्लोराइड	hlor
हरी	zelena
हरी	hari
शरण	pješačko
शरण	utočište
परिकल्पना	hipoteza
बयान	izjava
मुंह	usta
विनाश	uništavanje
विनाश	uništenja
विनाश	uništenje
पाक	pak
एजेंट	agens
एजेंट	agent
बेल्जियम	belgija
वितरित	distribuiran
श्रेणियाँ	kategorije
श्रेणियाँ	kategorija
शाब्दिक	doslovno
खूब	pa
आतंकवादी	terorističkog
आतंकवादी	terorističke
आतंकवादी	teroristički
आतंकवादी	terorista
आतंकवादी	teroristi
प्रतिबंधित	zabranjen
प्रतिबंधित	zabranila
प्रतिबंधित	zabranio
प्रतिबंधित	zabranjena
प्रतिबंधित	zabranjeno
साथियों	kolege
न्यूटन	njutn
न्यूटन	newton
पारस्परिक	međusobna
पारस्परिक	međusobno
पारस्परिक	međusobne
अद्यतन	update
अद्यतन	ažurirane
अद्यतन	ažuriranja
बैठे	sjede
पारम्परिक	tradicionalna
पारम्परिक	tradicionalne
पारम्परिक	tradicionalno
विलुप्त	izumrle
विलुप्त	izumrlih
प्रशिक्षित	trenirao
प्रशिक्षित	obučenih
प्रशिक्षित	obučeni
पारिस्थितिकी	ekologija
सैद्धांतिक	teoretski
सैद्धांतिक	teorijska
स्पेनी	španski
पौधा	biljke
माई	mai
होम	dom
होम	home
होम	domova
होम	domovi
होम	domove
सिक्के	novčiće
सिक्के	kovanica
काउंसिल	vijeće
ट्यूब	cijev
अवलोकन	overview
अवलोकन	posmatranje
नमूने	uzorci
बन्द	off
बन्द	sa
बन्द	zatvorena
बन्द	zatvoreno
बन्द	zatvorio
बन्द	zatvori
बन्द	blizu
बन्द	bliskoj
बन्द	bliski
बन्द	blizak
बन्द	bliska
कब	kada
तारीख	datum
एकदम	apsolutno
समावेश	uključenje
खुदाई	iskopavanja
खुदाई	dig
खुदाई	bušenja
भरत	bharat
फलों	voće
फलों	plod
वस्तुएँ	predmeta
वस्तुएँ	predmete
वस्तुएँ	stavke
वस्तुएँ	predmeti
वस्तुएँ	objekti
हमलों	napadi
हमलों	štrajkovi
बीस	dvadeset
शिकायत	pritužbi
शिकायत	tužba
शिकायत	tužbi
शिकायत	tužbe
शिकायत	žale
सफाई	čišćenje
टेलीविज़न	televizija
अन्ना	ana
अन्ना	anna
विन्यास	konfiguracija
विन्यास	podešavanja
विन्यास	postavke
विन्यास	podešavanja
ध्रुवीय	polarne
तिहाई	trećine
पार्श्व	strani
पार्श्व	strana
घड़ी	sahat
घड़ी	sat
रोशनी	svjetlost
आलोचक	kritičara
आलोचक	kritičar
रखरखाव	održavanje
डीएनए	dnk
नाना	nana
महावीर	mahavira
स्पर्श	dodir
गणितज्ञ	matematičar
वनों	šuma
वनों	šume
जीते	osvojen
जीते	pobijedio
जीते	pobijedila
जीते	osvojena
जीते	pobjedio
कबीर	kabir
हानिकारक	štetnih
हानिकारक	štetan
हानिकारक	štetno
आमंत्रित	pozvana
आमंत्रित	pozvani
आमंत्रित	pozvan
आमंत्रित	pozvali
आमंत्रित	pozvala
हिन्दुस्तान	hindustan
पीला	žuta
सीधी	pravo
श्लोक	stih
बादल	oblaka
बादल	oblaci
बादल	oblacima
बादल	oblake
बादल	oblak
चंद्रमा	mjesec
चंद्रमा	moon
कोयला	ugalj
कोयला	ugalj
कोयला	uglja
संवैधानिक	ustavna
संवैधानिक	ustavni
पादप	biljke
चौड़ाई	širine
चौड़ाई	širina
उपयोगिता	komunalne
प्रमेय	teorem
संवेदनशील	osjetljivih
संवेदनशील	osjetljiv
मान्य	važeći
अनुसूचित	zakazana
सम्पन्न	završila
सम्पन्न	završio
सम्पन्न	završeno
सम्पन्न	uradio
सम्पन्न	urađen
सम्पन्न	završeno
सम्पन्न	urađeno
हॉलीवुड	hollywood
शहीद	šehid
तेज़	brži
तेज़	brže
तेज़	brzo
तेज़	brza
तेज़	brz
तेज़	brzi
पीछा	chase
अर्ध	kvazi
अर्ध	polufinale
विकासशील	razvijao
विकासशील	razvija
अल्प	blagi
अल्प	blagog
न्यायिक	pravosudne
न्यायिक	pravosudni
फंड	fond
नाक	nos
बाई	bai
राणा	rana
निवेदन	zahtjevi
निवेदन	zahtjeva
निवेदन	zahtjev
ब्रायन	brian
ब्रायन	bryan
अनुभाग	odeljak
अनुभाग	sekcija
अनुभाग	sekcije
बीसवीं	twentieth
रंगीन	obojena
रंगीन	šarena
अपेक्षित	očekivao
अपेक्षित	očekivali
अपेक्षित	očekivano
मूलभूत	temeljnih
मूलभूत	fundamentalne
मूलभूत	temeljni
मूलभूत	default
मूलभूत	uobičajeni
मूलभूत	uobičajena
मूलभूत	basic
अदा	platiti
अदा	plaćaju
अदा	plati
अदा	plate
जिम	gym
जिम	jim
एटा	eta
अनिल	anil
पूछा	pitali
पूछा	upitan
पूछा	zatražio
कहानियां	priče
कहानियां	price
उत्पादित	proizveo
